"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","01025690","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C. A. Cid Ferreira","1986","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502342' target='other'> <mi>dwc_moreinfo</mi></a>","NY01025690","8461","Amazonas","Magnoliophyta","Sapindales",NA,"L.","H. T. Beck","Margem esquerda do rio Solimões, localidade Belo Horizonte, igarapé Espírito Santo.","NY01025690_01 NY01025690_02","Tonantins","-67.8019","-2.8733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","514370","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. R. Pirani","1981","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514370","116","São Paulo","Magnoliophyta","Sapindales",NA,"L.","J. R. Pirani","Próximo do Estádio Municipal.","NY00514370_01","Penápolis","-50.0697","-21.4203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00995536","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C. E. O. Kuntze","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995536","s.n.","Mato Grosso do Sul","Magnoliophyta","Sapindales",NA,"L.",NA,NA,"NY00995536_01","Corumbá","-57.6531","-19.0094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","196654","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","W. de Jong","1986","12","19","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503089' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196654","23","Loreto","Magnoliophyta","Sapindales",NA,"L.","P. Acevedo-Rodríguez","Yanallpa, Ucayali River",NA,"Requena","-73.75","-4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","514376","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. Banks","1768","11","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503104' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514376","s.n.","Rio de Janeiro","Magnoliophyta","Sapindales",NA,"L.",NA,"Near Rio de Janeiro.","NY00514376_01","Rio de Janeiro","-43.448386","-22.913514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","869760","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C. A. Cid Ferreira","1980","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869760","3014","Acre","Magnoliophyta","Sapindales",NA,"L.","J. Amaral; L. Coêlho","Estrada para Sena Madureira Km 40, a 4 Km da margem direita.","NY00869760_01","Rio Branco","-68.1012359","-9.739565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","514375","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","L. Riedel","1824",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=503087' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514375","s.n.","Rio de Janeiro","Magnoliophyta","Sapindales",NA,"L.","P. Acevedo-Rodríguez","Rio de Janeiro.","NY00514375_01",NA,"-43.448386","-22.913514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01139949","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria inaequalis","C. R. Sperling","1982","06","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1493491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139949","6367","Pará","Magnoliophyta","Sapindales","inaequalis","(DC.) Radlk.","P. Acevedo-Rodríguez","Serra dos Carajás. 16 km. west of camp ECB on the ferrovia, ca. 61 km. west of road BR 150.","NY01139949_01",NA,"-49.25","-5.58","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","869763","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria inaequalis","B. A. Krukoff",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=100450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869763","5578","Acre","Magnoliophyta","Sapindales","inaequalis","(DC.) Radlk.","A. C. Smith","Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","NY00869763_01",NA,"-69","-9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","869764","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria inaequalis","B. A. Krukoff",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1070885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869764","5578","Acre","Magnoliophyta","Sapindales","inaequalis","(DC.) Radlk.","A. C. Smith","Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","NY00869764_01",NA,"-69","-9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-11 10:01:19-03","UNIVASF","HVASFW","284","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","F.F.S. Silva","2012","11","13","América do Sul","Brasil",NA,NA,"Árvore, ca. 6m alt. Frutos maduros de coloração amarelada. Sementes enegrecidas, armazenadas no LAS. HVASF 17711","HVASFW000284","594","Ceará",NA,NA,NA,"L.","F.F.S. Silva","Reservatório Atalho",NA,"Jati","-38.993631","-7.694086","435","435",NA,NA,"2012","11","15","-38.993631","-7.694086","U",NA,NA,NA,NA
"56","2021-01-11 10:01:19-03","UNIVASF","HVASFW","79","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J.R. Maciel","2010","03","10","América do Sul","Brasil",NA,NA,"Árvore. Flores e frutos ausentes. DNS 13cm. Cerne e alburno imperceptíveis de coloração clara, anéis de crescimento pouco visíveis. Ritidoma ca. 2mm espessura, acinzentado.","HVASFW000079","32","Ceará",NA,NA,NA,"L.","J.R. Maciel","Lote 6. Atividades de supressão vegetal do PISF",NA,"Mauriti","-38.659722","-7.311667","473","473",NA,NA,"2010","03","10","-38.659722","-7.311667","U",NA,NA,NA,NA
"57","2021-01-11 10:01:19-03","UNIVASF","HVASFW","370","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","N.M. Almeida","2013","01","31","América do Sul","Brasil",NA,NA,"#","HVASFW000370","1","Ceará",NA,NA,NA,"L.","N.M. Almeida","Reservatório Jati",NA,"Jati","-39.006306","-7.703944","467","467",NA,NA,"2013","01","31","-39.006306","-7.703944","U",NA,NA,NA,NA
"58","2021-01-11 10:01:19-03","UNIVASF","HVASFW","398","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","D.G. Oliveira","2013","04","07","América do Sul","Brasil",NA,NA,"Árvore ca. de 6,0m alt.. Caule liso, tonalidade clara. Folhas compostas imparipinadas, alternas, glabras, raque alada.","HVASFW000398","962","Ceará",NA,NA,NA,"L.","D.G. Oliveira","ASV do canal que liga o Reservatório Jati ao Reservatório Atalho. Vegetação ciliar. Sítio Saboeiro",NA,"Jati","-38.990389","-7.695889","426","426",NA,NA,"2013","04","07","-38.990389","-7.695889","U",NA,NA,NA,NA
"59","2019-03-20 11:47:25-03","MCN-PUC-MINAS","HPUC-MG","CARP225","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Silva, I.M","2005",NA,NA,NA,"Brasil",NA,NA,"Tipo de Fruto: Esquizocarpo. Coleta no 2° semestre",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"Campus PUC Minas - Coréu",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG547","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Maielo - Silva, L.","2009","09","24",NA,"Brasil",NA,NA,"Nº IBAMA (CTF) = 4477412.",NA,NA,"Espirito Santo",NA,NA,NA,NA,NA,"Mimoso do Sul",NA,"Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:10:12-03","UNESP-IBB","BOTU","22196","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Bicudo, L.R.H.","1998","10","16",NA,"Brasil",NA,NA,"2m, frutos verdes brilhantes.","BOTU022196","222","Mato Grosso do Sul",NA,NA,NA,"L.",NA,NA,NA,"Batayporã","-53.05275","-22.522194",NA,NA,NA,NA,NA,NA,NA,"53°03'09.9w","22°31'19.9s",NA,NA,NA,NA,NA
"62","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","25699","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Reis, C.S.","1998","10","10",NA,"Brasil",NA,NA,"fruto redondo, pequeno de coloração amarela, transparente com semente dura e preta <ll>dwc_commonname:</ll> sabão de soldado","BOTU025699",NA,"São Paulo",NA,NA,NA,"L.","Reis, C.S.","Lageado -Estacionamento da Central de aulas",NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"63","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","33544","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Malges, E.","1980","04","17",NA,"Brasil",NA,NA,NA,"BOTU033544","4","Paraná",NA,NA,NA,"L.","Bidá, A.","Horto Florestal Dr Luiz Teixeira Mendes",NA,"Maringá",NA,NA,NA,NA,NA,NA,"1984",NA,NA,"9999","9999",NA,NA,NA,NA,NA
"64","2021-02-08 11:10:12-03","UNESP-IBB","BOTU","27435","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Barbosa, S.B.","2010","10","27",NA,"Brasil",NA,NA,"Árvore com 6 m de altura.","BOTU027435","82","Mato Grosso do Sul",NA,NA,NA,"L.","Adachi, S.A.","Fazenda Cristo Redentor, estrada de terra para Morro Azul.",NA,"Miranda","-57.026389","-19.8875",NA,NA,NA,NA,"2011","05","09","57°01'35w","19°53'15s",NA,NA,NA,NA,NA
"65","2021-02-08 11:10:12-03","UNESP-IBB","BOTU","25700","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Engel, V.L.","1990","05","10",NA,"Brasil",NA,NA,"Foliolos verde claro assimétricos. (sabão de soldado).","BOTU025700","821","São Paulo",NA,NA,NA,"L.",NA,NA,NA,"Botucatu","-48.433333","-22.8675",NA,NA,NA,NA,NA,NA,NA,"48°26'w","22°52'3s",NA,NA,NA,NA,NA
"66","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","21747","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Salvador, J.L.G.","1998","06","19",NA,"Brasil",NA,NA,"Árvore 12m, flores brancas.","BOTU021747","60","Mato Grosso do Sul",NA,NA,NA,"L.",NA,NA,NA,"Anaurilândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"67","2021-02-08 11:10:12-03","UNESP-IBB","BOTU","21967","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Amaral Jr., A.","1998","10","13",NA,"Brasil",NA,NA,"Arbusto 2m, com frutos.","BOTU021967","84","Mato Grosso do Sul",NA,NA,NA,"L.",NA,NA,NA,"Três Lagoas","-51.723889","-20.815833",NA,NA,NA,NA,NA,NA,NA,"51°43'26w","20°48'57s",NA,NA,NA,NA,NA
"68","2021-02-08 11:10:12-03","UNESP-IBB","BOTU","22496","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Amaral Jr., A.","1999","04","11",NA,"Brasil",NA,NA,"Árvore 8m, botões verdes.","BOTU022496","426","Mato Grosso do Sul",NA,NA,NA,"L.",NA,NA,NA,"Bataguassu","-52.07425","-21.505306",NA,NA,NA,NA,NA,NA,NA,"52°04'27.3w","21°30'19.1s",NA,NA,NA,NA,NA
"69","2020-06-29 11:32:33-03","UFRJ","RFA","3596","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","D. Constantino","1935","03",NA,NA,"Brasil",NA,NA,NA,"RFA48343",NA,"Rio de Janeiro",NA,NA,NA,"L.","F.R. Silveira","Jardim Botânico",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:20:57-03","UFRJ","RFA","24729","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","F. de B. Pereira","2000","09","19",NA,"Brasil",NA,NA,"Árvore, folhas verdes, fruto laranja, rara no local","RFA29456","ago-35","Rio de Janeiro",NA,NA,NA,"L.","J. M. A. Braga","Fazendas Pilatos",NA,"Sapucaia","-42.828056","-22.056944","553","553",NA,NA,"2001","07","19","42º49'41''W","22º3'25''S",NA,NA,NA,NA,NA
"71","2020-06-29 11:32:33-03","UFRJ","RFA","42938","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M.L. Guedes; Alunos de Botânica Econômica 2 º semestre 2017","2017","12","15",NA,"Brasil",NA,NA,"Árvore. Folhas com folíolos cartáceos. fruto globoso com plano de comissura acentuado, indeiscente, unilocular, por aborto dos outros lóculos, pericarpo liso","RFA39571","30175","Bahia",NA,NA,NA,"L.","M.L. Guedes",NA,NA,"Condeúba","-41.966667","-14.883333",NA,NA,NA,NA,NA,NA,NA,"41º58'W","14º53'S",NA,NA,NA,NA,NA
"72","2020-06-29 11:32:33-03","UFRJ","RFA","3597","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria",NA,"1880","03",NA,NA,"Brasil",NA,NA,NA,"RFA48344",NA,"Rio de Janeiro",NA,NA,NA,"L.",NA,"Colégio",NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:32:33-03","UFRJ","RFA","18154","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","D.P. Lima","1973","05","26",NA,"Brasil",NA,NA,"Árvore ca. 8 m altura por 18 cm de diâmetro, flores amarelas pouco perfumadas, perfume não muito agradável","RFA48345","13151","Bahia",NA,NA,NA,"L.","Rizzini","Fazenda Varginha",NA,"Curaçá","-39.9094009399414","-8.99028015136719",NA,NA,"105662","auto","1973","12","26",NA,NA,NA,NA,NA,NA,NA
"74","2016-10-18 16:28:11-02","UNEMAT","TANG","1498","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Silva, CA","2011","09","11",NA,"Brasil",NA,NA,"Porte arbóreo, frutos arredondados e amarelos.","TANG000001498","375","Mato Grosso",NA,NA,NA,"L.",NA,"Fronteira Brasil Bolívia, destrito de Corixa.",NA,"Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 15:45:05-03","UNEB","HUNEB","9887","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carvalho, G. M.","2005","10","06",NA,"Brasil",NA,NA,NA,"HUNEB0009887","38","Bahia","Angiospermae","Florideophycidae",NA,"L.","Carvalho, G. M.","Campus da Federação UFBA, Jardim gramado acesso do Instituto de Biologia ao estacionamento da Ademar de Barros.",NA,"Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto","2005","10",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"76","2021-03-30 12:48:57-03","EAO","IAN","29208","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Miranda, R","1945","12",NA,"Southern America","Brasil",NA,NA,NA,"IAN029208","33","Ceará","Dicotiledônea",NA,NA,"L.",NA,"Região de Araripe. Sertão; beira de rio.","IAN029208 IAN029208_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:48:57-03","EAO","IAN","100457","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Vogl, CV; Pater",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,"IAN100457","370",NA,"Dicotiledônea",NA,NA,"L.","Suessengut, K","Maracay.",NA,NA,NA,NA,NA,NA,NA,NA,"1929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:48:57-03","EAO","IAN","154875","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Marinho, LR; Pinheiro, GS","1978","11","21","Southern America","Brasil",NA,NA,"Árvore de 35cm de circunferência, 3m de fuste, 5m de copa; flor de cor esbranquiçada. 8,0 x 0,35m.","IAN154875","603","Maranhão","Dicotiledônea",NA,NA,"L.",NA,"Estrada do Anajatuba. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:48:57-03","EAO","IAN","155803","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Rosa, NA","1978","06","30","Southern America","Brasil",NA,NA,"Arbusto de 7m de altura, 80cm de circunferência; flores esverdeadas muito visitadas por insetos.","IAN155803","2456","Maranhão","Dicotiledônea",NA,NA,"L.",NA,"Engenho; campo temporáriamente alagado. Cerrado.",NA,"Vitória do Ararí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:57-03","EAO","IAN","188858","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gomes, BM","2011","10","23","Southern America","Brasil",NA,NA,"Local desmatado, com poucas árvores remanescentes.","IAN188858","538","Rondônia","Dicotiledônea",NA,NA,"L.",NA,"Jaci-Paraná, Mata de Várzea. Ponto da balsa, à margem do rio Madeira. 9° 34' 17,9 S; 65° 00' 42,6'' O.",NA,"Porto Velho","-65.011667","-9.571389","89","89",NA,NA,NA,NA,NA,"-65.011667","-9.571389",NA,NA,NA,NA,NA
"81","2021-03-30 12:48:57-03","EAO","IAN","189104","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, JCL de; Carvalho, LT de; Nascimento, EAP; Souza, HJR","2012","11","27","Southern America","Brasil",NA,NA,"Árvore de 6m de alt., DAP 9cm, base reta, ritidoma marrom levemente estriado, casca morta marrom claro, casca viva vermelha, alburno bege/creme. Flores amarelo claro.","IAN189104","633","Pará","Dicotiledônea",NA,NA,"L.","Oliveira, JCL de; Nascimento, EAP","Estrada do Sítio da Dona Manuela próximo a porteira",NA,"Bragança","-46.668694","-1.184889",NA,NA,NA,NA,"2013","03","26","-46.668694","-1.184889",NA,NA,NA,NA,NA
"82","2021-03-30 12:48:57-03","EAO","IAN","43551","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Haught, O","1944","08","16",NA,"Colômbia",NA,NA,"Large shrub, 2m high (Perhaps normally a tree). Plant feted. Flowers white, inflorescence axes very brittle.","IAN043551","4310",NA,"Dicotiledônea",NA,NA,"L.",NA,"Depto. Magdalena. On stream bank near Fonseca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:48:57-03","EAO","IAN","48807","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Costa, M da","1931","09",NA,"Southern America","Brasil",NA,NA,"Tree.","IAN048807","95",NA,"Dicotiledônea",NA,NA,"L.",NA,"Region Cupary.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:48:57-03","EAO","IAN","48934","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Capucho, P",NA,NA,NA,"Southern America","Brasil",NA,NA,"Tree.","IAN048934","358",NA,"Dicotiledônea",NA,NA,"L.",NA,"Region Tavio. Low land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:48:57-03","EAO","IAN","77276","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Black, GA","1952","07","06","Southern America","Brasil",NA,NA,"Árvore de 15 metros; flor branca.","IAN077276","15463","Pará","Dicotiledônea",NA,NA,"L.","Figueira, M","Cacaual Grande; Águas Pretas.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","12","15",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:48:57-03","EAO","IAN","87050","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fernandez, A; Arbelaez, EP","1951","06","30",NA,"Colômbia",NA,NA,"Arbol de 6m.","IAN087050","491",NA,"Dicotiledônea",NA,NA,"L.","Fernandez, A","Cundinamarca; Alrededores de la Mesa. Laguna Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:48:57-03","EAO","IAN","87917","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fosberg, FR","1942","12","03",NA,"Colômbia",NA,NA,"Remarks. Rounded spreading tree; flowers white, fruits yellowish or greenish, pulp used for soap, seed by children for marbles or to make rosaries.","IAN087917","19237",NA,"Dicotiledônea",NA,NA,"L.","Smith, LB","Cordillera Oriental. Locally Algeciras (San Juanito). 38km S of Neiva. Depto. del Huila.&nf;Habitat gently sloping pasture with small streams and scattered trees.",NA,NA,"-75.216667","2.583333",NA,NA,NA,NA,NA,NA,NA,"-75.216667","2.583333",NA,NA,NA,NA,NA
