"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"318","2020-09-12 05:00:02-03","US","US","3473805","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Jardim & F. Mamani","3591","1998","11","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Chiquitos Province: 26 km al NE de San Jose yendo a Taperas.","-60.6167","-18.4",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","USw39738","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"J. A. Steyermark","86570",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","3682725","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & L. Guerrero","58856","2002","6","26","South America","Paraguay","Concepción",NA,"Between Estancias Belo Horizonte and Primavera","-27.4933","-22.7139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","3439593","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Michel, R. de","I. Guareco","542","1995","6","17","South America - Neotropics","Bolivia","Beni",NA,"Prov. Gral. Ballivián, y Yacuma, Estación Biológica del Beni, comunidad estancia Esperanza.","-66.6167","-14.5",NA,"Common name: moco jitis comestible",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"322","2020-09-12 05:00:02-03","US","US","3236840","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Smith, S. F., (US), NMNH","G. Hatschbach & A. C. Cervi","52467","1988","10","21","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. BR-262, prox Rio Miranda (mun. Miranda).",NA,NA,NA,NA,"US01157588","US01157588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","3680323","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","D. C. Daly, M. Silveira, E. Oliveira & D. Martins","13219","2008","7","6","South America - Neotropics","Brazil","Acre",NA,"Sena Madureira. Basin of Rio Iaco (tributary of Rio Purus), Fazenda São Jorge I, property of Acre Brasil Verde, timber concession of Laminados Triunfo Ltda., 107 km NW of Rio Branco on BR-364, then ca. 22 km E on Toco Preto access road","-68.5947","-9.4422",NA,NA,"US01319196","US01319196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"324","2020-09-12 05:00:02-03","US","US","3173669","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Smith, S. F., (US), NMNH","B. José Dias, E. Cardoso, N. Rodrigues Oliveira & N. Bensusan","119","1989","10","14","South America - Neotropics","Brazil","Bahia",NA,"Mun. de São Desidério, Sitio Grande.","-45.09","-12.4386",NA,NA,"US01157566","US01157566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","3381741","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","D. Alvarenga, M. A. Silva, M. Fonseca, A. Santos & S. Janga","1233","1998","6","25","South America - Neotropics","Brazil","Goiás",NA,"Mun. de Mara Rosa; Fazenda Bom Jesus, proprietário: João Martins.","-49.2789","-14.0925",NA,NA,"US01157564","US01157564_01","325",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"326","2020-09-12 05:00:02-03","US","US","3571925","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. S. Saraiva & I. Rego","1309","1991","7","23","South America - Neotropics","Brazil","Acre",NA,"Proc.: RBO-AC, BR-364 Km 14, EMBRAPA - UEPAE",NA,NA,NA,NA,"US01318927","US01318927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","2840814","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","G. T. Prance & N. T. Silva","58264","1964","7","20","South America - Neotropics","Brazil","Goiás",NA,"Rio Parana valley, 15 km N of Veadeiros.",NA,NA,NA,NA,"US01157563","US01157563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"328","2020-09-02 16:39:30-03","Cenargen","CEN","78398","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Daniela Inácio Junqueira - UEG","513","2009","08","11",NA,"Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875","Exsicatas","Doação Herbário UB - Brasil - Goiás.","CEN00078398","CEN00078398",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"329","2020-09-02 16:39:30-03","Cenargen","CEN","60631","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Luciana Álvares da Silva","6","2001","03","28",NA,"Brasil","GO","SAO DOMINGOS","Fazenda São José - Vale do Paranã.","-46.3182983398438","-13.3983001708984","Exsicatas",NA,"CEN00060631","CEN00060631","478","478","73215","auto","-4669861.0","-1382611.0","2013","03",NA,NA,NA,NA,"3",NA,NA
"330","2020-09-02 16:39:30-03","Cenargen","CEN","105921","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. C. Servilha","Anderson Cássio Sevilha","7048","2017","06","26",NA,"Brasil","MG","RIO PARDO DE MINAS","Areião. Sítio 26. Ponto 3.","-42.233888","-15.8775","Exsicatas","Projeto Bem Diverso.","CEN00105921","CEN00105921","637","637",NA,NA,"-42.233888","-15.8775","2017","06",NA,NA,NA,NA,"4",NA,NA
"331","2020-09-02 16:39:30-03","Cenargen","CEN","24606","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Bruno Machado Teles Walter","2037","1992","10","07",NA,"Brasil","GO","NIQUELANDIA","Dolina, ao norte da GO - 237 seguindo por estradas das fazendas Lage e Ouro Fino, entre Uruaçú e Niquelândia.","-48.85","-14.1","Exsicatas","Área de influência da UHE Serra da Mesa.","CEN00024606","CEN00024606","480","480",NA,NA,"-48.85","-14.1","1995","10",NA,NA,NA,NA,"2",NA,NA
"332","2020-09-02 16:39:30-03","Cenargen","CEN","114452","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Figueira & B.Schindler","Jonatan Alves da Silva - IFN","2278","2018","09","20",NA,"Brasil","GO","FLORES DE GOIAS","Conglomerado: GO-201. Subunidade 1, subparcela 1, indivíduo 13.","-46.979722","-14.4","Unicata","Inventário Florestal Nacional (IFN). Árvore 5,8m de altura, 7,5cm de DAP. Tipo da base dilatada. Fruto imaturo, comdimensões de 2,5x2cm de forma branco, carnoso, com polpa. Fuste da casca externa cinza, interna roseo, espessura externa grossa do tipo rugosa, odor no corte vagem.","CEN00114452",NA,NA,NA,NA,NA,"-46.979722","-14.4","2018","11",NA,NA,NA,NA,"1",NA,NA
"333","2020-09-02 16:39:30-03","Cenargen","CEN","72542","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Bruno Machado Teles Walter","5866","2009","11","03",NA,"Brasil","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.220277","-13.146388","Exsicatas","Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072542","CEN00072542","370","370",NA,NA,"-48.220277","-13.146388","2009","11",NA,NA,NA,NA,"2",NA,NA
"334","2020-09-02 16:39:30-03","Cenargen","CEN","107520","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","D. Santiago","Natália Rodrigues Bijos","298","2017","06","26",NA,"Brasil","TO","CONCEICAO DO TOCANTINS","Conglomerado: TO-606. Subunidade 1, subparcela 08, indivíduo 27.","-47.16","-12.24","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore com 18,5 cm de DAP, de base do tipo reta. Fuste de casca externa fina, do tipo rugosa e de cor cinza. Casca interna bege avermelhado.","CEN00107520","CEN00107520",NA,NA,NA,NA,"-47.16","-12.24","2017","09",NA,NA,NA,NA,"6",NA,NA
"335","2020-09-02 16:39:30-03","Cenargen","CEN","107505","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","D. Santiago","Thalles O. Martins","73","2017","06","17",NA,"Brasil","TO","PARANA","Conglomerado: TO-675. Subunidade 1, subparcela 1, indivíduo 1.","-47.7","-12.78","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore com 9 m de altura e 15,5 cm de DAP, base reta. Botões creme. Fuste de casca externa fina, do tipo rugosa, com constrições transversair, cor creme e de casca interna cor alaranjada.","CEN00107505","CEN00107505",NA,NA,NA,NA,"-47.7","-12.78","2017","09",NA,NA,NA,NA,"3",NA,NA
"336","2020-09-02 16:39:30-03","Cenargen","CEN","109965","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Bruno Machado Teles Walter","6940","2019","03","12",NA,"Brasil","MS","BONITO","Parque Nacional da Serra da Bodoquena. Trilha de Marambaia. Cerca de 29 km a noroeste de Bonito.","-56.711666","-20.970833","Exsicatas","Espécime coletado estéril por registro de estudo ecológico. A planta coletada é o indivíduo 380 do monitoramento da flora (cruz-de-malta).","CEN00109965",NA,"685","685",NA,NA,"-56.711666","-20.970833","2019","03",NA,NA,NA,NA,"2",NA,NA
"337","2020-09-02 16:39:30-03","Cenargen","CEN","114369","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","(Mart.) B.Walln.","M. Figueira & B.Schindler","Gustavo Henrique Lima da Silva - IFN","2442","2018","09","14",NA,"Brasil","MS","ALCINOPOLIS","Conglomerado: MS-118. Subunidade 1, subparcela 5, indivíduo 21.","-53.46","-18.36","Unicata","Projeto Inventário Florestal Nacional (IFN). Árvore com 9,0m de altura,20,4cm de DAP. Tipo base reta. Fruto imaturo, com diemnsões de 3,0x2,0x2,0cm de forma globoso, carnoso, arilo.Fuste de casca externa marrom, interna vermelha, fina, áspera, desprendimento séssil, odor de corte verdura.","CEN00114369",NA,NA,NA,NA,NA,"-53.46","-18.36","2019","09",NA,NA,NA,NA,"1",NA,NA
"338","2020-09-02 16:39:30-03","Cenargen","CEN","71635","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","G. Pereira-Silva","Glocimar Pereira-Silva","11888","2007","07","10",NA,"Brasil","TO","PALMEIROPOLIS","Estrada Palmeirópolis - Minaçú, cerca de 7 km a norte do rio Mucambão.","-48.323611","-13.155555","Exsicatas","Área de influência indireta.","CEN00071635","CEN00071635","490","490",NA,NA,"-48.323611","-13.155555","2007","07",NA,NA,NA,NA,"4",NA,NA
"339","2020-09-02 16:39:30-03","Cenargen","CEN","17613","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Bruno Machado Teles Walter","1844","1992","08","04",NA,"Brasil","GO","URUACU","Região próxima à pequeno afluente da margem esquerda do rio Acaba Saco, próxima ao encontro deste com o rio Maranhão.","-48.966666","-14.45","Exsicatas","Corola verde; estames castanhos (velhos); gineceu vermelho; frutos imaturos verdes com manchas vináceas. Espécie bastante frutificada. Bacia de inundação da UHE Serra da Mesa.","CEN00017613","CEN00017613","450","450",NA,NA,"-48.966666","-14.45","2013","01",NA,NA,NA,NA,"3",NA,NA
"340","2020-09-02 16:39:30-03","Cenargen","CEN","22580","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Bruno Machado Teles Walter","2472","1995","07","24",NA,"Brasil","GO","NIQUELANDIA","Estrada de madeireiro entre a Serra Negra e o rio Maranhão/Tocantins, na margem direita do rio.","-48.371111","-13.989166","Exsicatas","Folhas coletadas de um indivíduo próximo, estéril. Fruto coletado de indivíduo sem folhas.&nf;Futuro reservatório do AHE Serra da Mesa.","CEN00022580","CEN00022580","380","380",NA,NA,"-48.371111","-13.989166","1995","07",NA,NA,NA,NA,"4",NA,NA
"341","2020-09-02 16:39:30-03","Cenargen","CEN","30611","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","485","1996","05","23",NA,"Brasil","GO","CAMPINACU","Fazenda Praia Grande (margem direita do córrego Praia Grande).",NA,NA,"Exsicatas","Botões florais verdes levemente avermelhados, devido aos estames cujas anteras são vermelhas na flor jovem, filetes brancos, anteras marrons ( na flor adulta). Árvore quase totalmente áfila.","CEN00030611","CEN00030611","420","420",NA,NA,"-4839833.0","-1398778.0","1998","04",NA,NA,NA,NA,"5",NA,NA
"342","2020-09-02 16:39:30-03","Cenargen","CEN","35690","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","N. R. Oliveira","Francisco das Chagas de Araujo Oliveira","1090","2000","06","14",NA,"Brasil","GO","MONTE ALEGRE DE GOIAS","Fazenda Nica. Proprietário: Sr. Cordeirinho.","-46.663333","-13.153333","Exsicatas","Árvore semi-ciófita ca. 10 m alt. e 0,40 m DAP, casca verrucosa; folhas discolores verdes, cartáceas; cálice e frutos imaturos verde. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00035690","CEN00035690","540","540",NA,NA,"-46.663333","-13.153333","2000","06",NA,NA,NA,NA,"1",NA,NA
"343","2020-09-02 16:39:30-03","Cenargen","CEN","35704","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. L. Fonseca","Marina de Lourdes Fonseca Resende","2292","2000","06","14",NA,"Brasil","GO","MONTE ALEGRE DE GOIAS","Faz. Nica. Prop.: Sr. Cordeirinho.","-46.663333","-13.153333","Exsicatas","Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00035704","CEN00035704","540","540",NA,NA,"-46.663333","-13.153333","2000","06",NA,NA,NA,NA,"1",NA,NA
"344","2020-09-02 16:39:30-03","Cenargen","CEN","56898","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Anderson Cássio Sevilha","1954","2000","06","01",NA,"Brasil","GO","SAO DOMINGOS","Fazenda Traçodal, área de reserva..","-46.766388","-13.591388","Exsicatas","Flores alvacentas com anteras vermelhas. Muita abelha polinizando.&nf;Det. in dupl.","CEN00056898","CEN00056898","460","460",NA,NA,"-46.766388","-13.591388","2013","03",NA,NA,NA,NA,"8",NA,NA
"345","2020-09-02 16:39:30-03","Cenargen","CEN","61077","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Anderson Cássio Sevilha","3278","2003","08","30",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Campo Alegre. (Seu Santos).","-46.8375","-14.521666","Exsicatas","Det. in dupl.","CEN00061077","CEN00061077","476","476",NA,NA,"-46.8375","-14.521666","2013","03",NA,NA,NA,NA,"4",NA,NA
"346","2020-09-02 16:39:30-03","Cenargen","CEN","63028","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Glocimar Pereira-Silva","10779","2006","06","19",NA,"Brasil","TO","PARANA","Canteiro de obras do UHE São Salvador (área do bota-fora).","-48.235555","-12.81","Exsicatas","Área de influência direta (lago).","CEN00063028","CEN00063028","260","260",NA,NA,"-48.235555","-12.81",NA,NA,NA,NA,NA,NA,"4",NA,NA
"347","2020-09-02 16:39:30-03","Cenargen","CEN","63606","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Glocimar Pereira-Silva","4152","1999","06","22",NA,"Brasil","GO","COLINAS DO SUL","Ilha Pedra Talhada, próximo à foz do rio Bagagem.","-48.281666","-13.945277","Exsicatas","Cálice verde, anteras com a parte dorsal vinácea. Filetes verdes. Área de influência do AHE Serra da Mesa.","CEN00063606","CEN00063606","470","470",NA,NA,"-48.281666","-13.945277","1999","06",NA,NA,NA,NA,"4",NA,NA
"348","2020-09-02 16:39:30-03","Cenargen","CEN","67805","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Glocimar Pereira-Silva","12063","2007","07","17",NA,"Brasil","TO","PARANA","Margem direita do rio Tocantins, canteiro de obras.","-48.228333","-12.831111","Exsicatas","Área de influência direta (lago).","CEN00067805","CEN00067805","250","250",NA,NA,"-48.228333","-12.831111",NA,NA,NA,NA,NA,NA,"4",NA,NA
"349","2020-09-02 16:39:30-03","Cenargen","CEN","18318","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","B. M. T. Walter","Bruno Machado Teles Walter","2101","1994","05","21",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Estrada de terra Alto Paraíso - Nova Roma.","-47.5099983215332","-14.1324996948242","Exsicatas","Folhas velhas alaranjadas; novas verdes, discolores. Botões florais verdes. Fliletes alvos, anteras creme-amareladas. Gineceu vináceo. Doação da Flora do Brasil - Estado do Goiás.","CEN00018318","CEN00018318 CEN00018318_1",NA,NA,"44724","auto",NA,NA,"1994","05",NA,NA,NA,NA,"1",NA,NA
"350","2020-09-02 16:39:30-03","Cenargen","CEN","46120","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Micheline Carvalho-Silva","98","2001","11","26",NA,"Brasil","GO","LUZIANIA","AHE Corumbá IV. AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","Exsicatas","Frutos velhos marrons.&nf;Det. in dupl.","CEN00046120","CEN00046120","866","866","83221","auto","-4818500.0","-1632833.0","2013","03",NA,NA,NA,NA,"3",NA,NA
"351","2020-09-02 16:39:30-03","Cenargen","CEN","17642","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Bruno Machado Teles Walter","1874","1992","08","04",NA,"Brasil","GO","NIQUELANDIA","Fazenda Córrego (corgo) d'Anta. Margem esquerda do rio Maranhão, região do rio Acaba Saco.","-48.4597015380859","-14.4738998413086","Exsicatas","Bacia de inundação da UHE Serra da Mesa.","CEN00017642","CEN00017642","460","460","74171","auto","-4898333.0","-1443333.0",NA,NA,NA,NA,NA,NA,"3",NA,NA
"352","2020-09-02 16:39:30-03","Cenargen","CEN","60402","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Anderson Cássio Sevilha","3370","2003","09","05",NA,"Brasil","GO","SAO DOMINGOS","Fazenda do Sr. Décio.","-46.3182983398438","-13.3983001708984","Exsicatas","Det. in dupl.","CEN00060402","CEN00060402","409","409","73215","auto","-4680000.0","-1361667.0","2013","03",NA,NA,NA,NA,"3",NA,NA
"353","2020-09-02 16:39:30-03","Cenargen","CEN","56785","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Anderson Cássio Sevilha","1826","1999","08","08",NA,"Brasil","GO","SAO DOMINGOS","Fazenda Flor do Ermo. Prop. José Pereira.","-46.3182983398438","-13.3983001708984","Exsicatas","Medula dos ramos ocos com ninho de formiga. Casca áspera e cinza. &nf;Det. in dupl.","CEN00056785","CEN00056785","400","400","73215","auto","-4675250.0","-1365722.0","2013","03",NA,NA,NA,NA,"4",NA,NA
"354","2020-09-02 16:39:30-03","Cenargen","CEN","42978","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","G. Pereira-Silva","Glocimar Pereira-Silva","5050","2001","05","22",NA,"Brasil","GO","CAVALCANTE","Canteiro de obras, próximo à oficina mecânica.","-47.4583015441895","-13.7974996566772","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00042978","CEN00042978","360","360","92497","auto","-4814083.0","-1339833.0","2001","05",NA,NA,NA,NA,"4",NA,NA
"355","2020-09-02 16:39:30-03","Cenargen","CEN","43582","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","G. Pereira-Silva","Glocimar Pereira-Silva","5291","2001","08","22",NA,"Brasil","GO","COLINAS DO SUL","Margem direita do rio do Carmo, próximo á ponte de madeira.","-48.0783004760742","-14.1513996124268","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00043582","CEN00043582","320","320","58154","auto","-4811361.0","-1340583.0","2001","08",NA,NA,NA,NA,"4",NA,NA
"356","2020-09-02 16:39:30-03","Cenargen","CEN","41670","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. L. Fonseca","Marina de Lourdes Fonseca Resende","2929","2001","10","18",NA,"Brasil","GO","GUARANI DE GOIAS","Próximo a Fazenda Forquilha. (Mata 3).","-46.4803009033203","-13.9357995986938","Exsicatas","Folhas novas. membranáceas. Doação do Herbário IBGE - Reserva Ecológica do IBGE. - Plantas do Brasil - Goiás","CEN00041670","CEN00041670","515","515","35901","auto","-4652667.0","-1382528.0","2001","11",NA,NA,NA,NA,"1",NA,NA
