"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","971335","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"F. Markgraf","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00971335","NY00971335_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071395' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","887216","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Smith",NA,NA,NA,"R. A. Wasum","8010","1991","11","12","Brazil","Rio Grande do Sul","Tupancireta","Praça da Prefeitura.","-53.8356","-29.0808",NA,NA,"415","415","NY00887216","NY00887216_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089622' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4190708","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","51440","2000","11","15","Bolivia","Santa Cruz","Cordillera","2 km NW of turnoff from highway at Río Seco on dirt road toward La Florida","-63.2539","-18.66",NA,NA,"540",NA,"NY04190708",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524264' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4190712","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","33995","1987","02","05","Bolivia","Santa Cruz","Andrés Ibáñez","12 km E of center of Santa Cruz, on road to Cotoca","-63.07","-17.77",NA,NA,"375",NA,"NY04190712",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524268' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","440689","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"G. G. Hatschbach","22164","1969","09","13","Brazil","Paraná","Paranavaí","Paranavai","-52.4653","-23.0733",NA,NA,NA,NA,"NY00440689","NY00440689_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311740' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","440679","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"G. G. Hatschbach","12970","1965","10","13","Brazil","Paraná","Campo Mourao","Estr. para Barboza Ferras","-52.3831","-24.0458",NA,NA,"600","600","NY00440679","NY00440679_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311739' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","440709","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A. J. M. Leeuwenberg",NA,NA,NA,"G. G. Hatschbach","37296","1975","10","01","Brazil","São Paulo","Iepê","Iepê, arredores","-51.0697","-22.66",NA,NA,NA,NA,"NY00440709","NY00440709_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311731' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","440675","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Smith",NA,NA,NA,"R. A. Wasum","8010","1991","11","12","Brazil","Rio Grande do Sul","Tupancireta","Tupancireta. Praça da Prefeitura","-53.8356","-29.0808",NA,NA,"415","415","NY00440675","NY00440675_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311727' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","440672","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"E. P. Leite","4177",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5308","-22.2819",NA,NA,NA,NA,"NY00440672","NY00440672_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311762' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","440704","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"L. B. Smith","13136","1964","11","11","Brazil","Santa Catarina","Itapiranga","Bank of Rio Uruguai, west of ferry landing","-53.72","-27.17",NA,NA,"200","200","NY00440704","NY00440704_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311734' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","440708","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","29877","1932","11","15","Brazil","São Paulo","Santos","Santos. Ilha Porchat","-46.33","-23.96",NA,NA,NA,NA,"NY00440708","NY00440708_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311746' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4190709","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","51410","2000","11","15","Bolivia","Santa Cruz","Cordillera","7 km NW of turnoff from highway at Río Seco on dirt road toward La Florida","-63.2936","-18.6411",NA,NA,"525",NA,"NY04190709",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524265' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","440692","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"G. G. Hatschbach","15288","1966","11","29","Brazil","Paraná","Morretes","Prainhas","-48.8342","-25.4769",NA,NA,"20","50","NY00440692","NY00440692_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311752' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","440674","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","G. O. A. Malme",NA,NA,NA,"P. K. H. Dusén","10587","1910","11","07","Brazil","Paraná","Sengés","Itararé","-49.4633","-24.1131",NA,NA,NA,NA,"NY00440674","NY00440674_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311747' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","971340","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A. J. M. Leeuwenberg",NA,NA,NA,"E. P. Heringer","17358","1977","11","16","Brazil","Distrito Federal","Brasília","(Estação Biológica da UnB).","-47.9294","-15.7797",NA,NA,NA,NA,"NY00971340","NY00971340_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071421' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","971332","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"J. A. Ratter","R.3689","1976","09","29","Brazil","Distrito Federal","Brasília","Close to the campus of the University of Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00971332","NY00971332_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071383' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4190705","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","39295","1990","10","18","Bolivia","Santa Cruz","Andrés Ibáñez","5 km S of Cotoca and 1 km W of road from Cotoca to Paurito","-62.98","-17.8",NA,NA,"360",NA,"NY04190705",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524261' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","971338","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"E. P. Heringer","17178","1978","11","14","Brazil","Distrito Federal","Brasília","Univ. de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00971338","NY00971338_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071407' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4190710","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","35741","1987","08","25","Bolivia","Santa Cruz","Andrés Ibáñez","11 km S of center of Santa Cruz, 1 km E of oil refinery","-63.18","-17.875",NA,NA,"420",NA,"NY04190710",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524266' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4190711","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. H. Nee","39343","1990","10","19","Bolivia","Santa Cruz","Ignacio Warnes","8 km SSE of Warnes, 1 km E of the Santa Cruz - Warnes highway, on road to El Prado","-63.13","-17.58",NA,NA,"350",NA,"NY04190711",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524267' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","440682","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"J. C. Lindeman","3129","1966","10","18","Brazil","Paraná","Wenceslau Braz","4 km N of Wenceslau Braz","-49.8028","-23.8742",NA,NA,NA,NA,"NY00440682","NY00440682_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311736' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","440693","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"G. G. Hatschbach","25518","1970","11","19","Brazil","Paraná","Sao José da Boa Vista","Rio Jaguariaíva","-49.6519","-23.9158",NA,NA,NA,NA,"NY00440693",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311751' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","440688","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"R. Reiss","165",NA,NA,NA,"Brazil","Paraná","Tibagi","Along river S.E. Tibagy","-50.4133","-24.5094",NA,NA,NA,NA,"NY00440688","NY00440688_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311750' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-29 10:51:00-03","NY","NYBG","440701","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis",NA,NA,NA,NA,NA,"R. Reitz","939","1953","09","24","Brazil","Santa Catarina","Florianópolis","Ribeirao da Ilha, Ilha S. Catarina","-48.5337353","-27.699716",NA,NA,"2","2","NY00440701","NY00440701_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311758' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 10:51:00-03","NY","NYBG","440699","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis",NA,NA,NA,NA,NA,"R. Reitz","3152a","1949","11","13","Brazil","Santa Catarina","Brusque","Mata do Hoffmann, Brusque","-48.9","-27.1",NA,NA,"40","40","NY00440699","NY00440699_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311757' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","440703","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A. J. M. Leeuwenberg",NA,NA,NA,"L. R. Landrum","2489","1977","11","12","Brazil","Santa Catarina","Itajaí","Cabeçudas beach and surrounding hills, ca. 5 km south of Itajaí","-48.67","-26.92",NA,NA,"3","100","NY00440703","NY00440703_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311756' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1018014","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"S. Hallard","6","1976","04","05","Brazil","São Paulo","Botucatu","Km 223.","-48.4397","-22.88",NA,NA,NA,NA,"NY01018014","NY01018014_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1240903' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-29 10:51:00-03","NY","NYBG","440702","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis",NA,"A. J. M. Leeuwenberg",NA,NA,NA,"R. Reitz","7349","1958","10","18","Brazil","Santa Catarina","Rio do Sul","Matador, Rio do Sul","-49.6431","-27.2144",NA,NA,"350","350","NY00440702","NY00440702_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311755' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","440700","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"R. Reitz","3902","1956","10","26","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"20","20","NY00440700","NY00440700_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311761' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","440683","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"M. Silveira","352","1992","01","16","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.18","-23.3",NA,NA,NA,NA,"NY00440683","NY00440683_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311744' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","440695","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Smith",NA,NA,NA,"R. A. Wasum","6335","1989","11","11","Brazil","Rio Grande do Sul","Terra de Areia","Terra de Areia","-50.0706","-29.5856",NA,NA,"6","6","NY00440695","NY00440695_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311726' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","440685","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"G. G. Hatschbach","25312","1970","10","29","Brazil","Paraná","Alvorada do Sul","Rio Vermelho","-51.2308","-22.7806",NA,NA,NA,NA,"NY00440685","NY00440685_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=311732' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","04190656","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"A. Jardim","1023","1994","09","04","Bolivia","Santa Cruz","Andrés Ibáñez","Parque Regional Lomas de Arenas, entrando el parque",NA,NA,NA,NA,NA,NA,"NY04190656",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4524128' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02692460","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"R. Cielo-Filho","35806","1998","09","25","Brazil","São Paulo","Campinas","Bosque dos Alemães","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"NY02692460","NY02692460_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987599' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00749679","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","A. J. M. Leeuwenberg",NA,NA,NA,"A. M. V. de Carvalho","6870","2000","05","06","Brazil","Bahia","Jussari","Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso, entrada ca. 7.5 km na Rod. Jussari/Palmira. Fazenda Teimoso ca. 1.7 km da entrada","-39.87","-15.1545",NA,NA,NA,NA,"NY00749679","NY00749679_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=771072' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","971333","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"J. A. Ratter","R.6450","1990","09","19","Brazil","Distrito Federal","Brasília","Parque Nacional de Brasília (HQ Buildings)","-47.92","-15.73",NA,NA,NA,NA,"NY00971333","NY00971333_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071386' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","971329","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.",NA,NA,NA,NA,"Y. E. J. Mexia","5140","1930","10","03","Brazil","Minas Gerais","Viçosa","Road to São Miguel, beyond km. 4.","-42.8817","-20.7542",NA,NA,"700","700","NY00971329","NY00971329_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1071345' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
