"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"311","2019-11-01 14:58:49-03","UnB","UB","208372","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Rios, MNS","200","2013","11","20","Southern America","Brasil","Distrito Federal","Planaltina","-47.716667","-15.633333",NA,"Projeto Década; Trepadeira. Folhas trifolioladas, glabras, verde-claro. Flores com corola lilás/roxas; Cerrado sentido restrito",NA,NA,NA,"Reserva da Embrapa Cerrados",NA,NA,NA,NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA
"312","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Martins, RC; Torres, MC; Disciplina Etnobotânica","1653","2017","03","18","Southern America","Brasil","Goiás","Alto Paraíso","-47.530583","-14.127667",NA,"Modo de preparo: lavar a raiz e colocar na água, em seguida beber; Folha trifoliolada discolor; ramo cilindrico; raiz espessa e alongada; estéril. Uso medicinal. Parte usada: raiz da planta. Indicação de uso: como depurativo de sangue e para curar pr",NA,NA,NA,"Proximo a estrada de terra",NA,NA,NA,NA,NA,"-47.530583","-14.127667",NA,NA,NA,NA,NA,NA
"313","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Martins, RC; Almeida, AF; Disciplina Etnobotânica","1627","2017","02","09","Southern America","Brasil","Goiás","Alto Paraíso","-47.827778","-14.194417",NA,"Modo de preparo: agitar a raiz na água até soltar uma espuma branca, retirar a espuma e beber o líquido; Subarbusto com ca. 20cm alt.; raiz pivotante, textura áspera na face adaxial, odor de abacate verde. Planta medicinal. Parte usada","UB0125136","UB0125136",NA,"São Jorge, Raizama",NA,NA,NA,NA,NA,"-47.827778","-14.194417",NA,NA,NA,NA,NA,NA
"314","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Martins, RC; Silva, WA; Disciplina Etnobotânica","1758","2018","02","07","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","-47.523611","-15.258333",NA,"Uso: medicinal. Parte usada: raiz. Indicação de uso: problemas digestivos e de estomago. Modo de preparo: bater a raiz em um copo com água té espumar; tomar em seguida; sub arbusto rasteiro; raiz parecida com rabo de tatu; folha verde escura concol",NA,NA,NA,"Cerrado antropizado, Beira de estrada de Terra, área da sede da UnB Cerrado, perto da casa do Tom das Ervas","127","127",NA,NA,NA,"-47.523611","-15.258333",NA,NA,NA,NA,NA,NA
"315","2019-11-01 14:58:48-03","UnB","UB","145780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB; Lima, JH","Irwin, HS; Souza, R; Santos, RR","9075","1965","10","08","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Corolla lavender within, whitish without.; Creeper, with several stems from large root 1m.; Cerrado",NA,NA,NA,"5km W of Formosa, road to Brasília",NA,NA,"1999",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"316","2019-11-01 14:58:49-03","UnB","UB","145781","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB; Lima, JH","Irwin, HS; Souza, R; Santos, RR","10689","1965","11","26","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Corolla lavender, white at base.; Creeping herb, with many stems 2m, radiating from thick root.; Cerrado",NA,NA,NA,"Ca. 12km W of Taguatinga on road to Brazlândia",NA,NA,"1999",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"317","2019-11-01 14:58:48-03","UnB","UB","145779","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB; Lima, JH","Irwin, HS; Maxwell, H; Wasshausen, DC","19511","1968","02","04","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Corolla light purple, paler near base.; Scandent herb, the stems 2m.",NA,NA,NA,"Campus of Universidade de Brasília","1000","1000","1999",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"318","2019-11-01 14:58:48-03","UnB","UB","145769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB; Lima, JH","Allem, A","402","1976","11","06","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Erva decumbente. Flor roxa.; Cerrado",NA,NA,NA,"Chapada da Contagem",NA,NA,"1999",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"319","2019-11-01 14:58:49-03","UnB","UB","187327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Paviani, T","Mierelles, RM","s.n.","1977","12","13","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Erva prostrada, flores violáceas.",NA,NA,NA,"Fazenda Água Limpa, 17-21 km ao sul do centro de Brasilia.",NA,NA,"1978",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"320","2019-11-01 14:58:48-03","UnB","UB","145772","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Pavani, T","Meirelles, RM","s.n.","1977","12","13","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Erva prostrada. Flores violáceas.",NA,NA,NA,"Fazenda Água Limpa, 17-21km ao sul do centro de Brasília",NA,NA,"1978",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"321","2019-11-01 14:58:48-03","UnB","UB","145762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fontella, J","Heringer, EP","8880","1961","10","10","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Planta pequena, ramosa pela a terra.; Cerrado aberto",NA,NA,NA,"Fundação Zoobotânica",NA,NA,"1962","10","16",NA,NA,"70570","auto",NA,NA,NA,NA
"322","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fagg, CW","Eugênio, CUO; Giotto, AC; Massi, KG","9","2011","11","05","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Transição Mata-Cerrado",NA,NA,NA,"Recor IBGE",NA,NA,"2012","11",NA,NA,NA,"70570","auto",NA,NA,NA,NA
"323","2019-11-01 14:58:48-03","UnB","UB","145763","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Liesner, R","Heringer, EP","12966","1973","10","10","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"OBS: Raiz enfogado nos males do estômago.; Trepadeira volúvel.; Cerrado seco",NA,NA,NA,"Sobradinho",NA,NA,"1979",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"324","2019-11-01 14:58:49-03","UnB","UB","216257","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Silvestre, LFV","72","2015","01","19","Southern America","Brasil","Goiás","Cavalcante","-47.4583015441895","-13.7974996566772",NA,"Registro etnobotânico - medicinal; Herbácea 0,5m, uma única flor; Cerrado sensu stricto",NA,NA,NA,"Engenho II. Sítio Histórico Kalunga",NA,NA,NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA
"325","2019-11-01 14:58:48-03","UnB","UB","141134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Iri","1091","1965",NA,NA,"Southern America","Brasil","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"Porto Cambuí",NA,NA,NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA
"326","2019-05-06 11:57:33-03","UFU","HUFU","71413","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fontelas, J.C.","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.I.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","107","2015","10","07",NA,"Brasil","Minas Gerais","Diamantina","-43.594444","-18.217778",NA,"Subarbusto repitante, cálice verde, corola azulada com mácula alva, filetes alvos e anterar amarelas.; Campo rupestre","HUFU00052899","HUFU00052899",NA,"Estrada Diamantina-Medanha, Caminho dos Escravos","1401","1401",NA,NA,NA,"-43.594444","-18.217778",NA,NA,NA,NA,NA,NA
"327","2019-08-06 10:39:31-03","FMM","FMM","670","MachineObservation","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,NA,NA,"2015","01","24",NA,"Brasil","Distrito Federal","Brasília","-47.880333","-15.898114",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00670","FMM00670_v",NA,"Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA
"328","2019-08-06 10:39:31-03","FMM","FMM","668","MachineObservation","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,NA,NA,"2014","11","22",NA,"Brasil","Distrito Federal","Brasília","-47.880333","-15.898114",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00668","FMM00668_v1 FMM00668_v2 FMM00668_v3",NA,"Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA
"329","2019-08-06 10:39:31-03","FMM","FMM","669","MachineObservation","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,NA,NA,"2010","11","27",NA,"Brasil","Distrito Federal","Brasília","-47.807511","-15.797781",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00669","FMM00669_v1 FMM00669_v2 FMM00669_v3 FMM00669_v4",NA,"Parque Ecológico Dom Bosco",NA,NA,NA,NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA
"330","2021-03-04 15:43:08-03","IF","SPSF","41541","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","J.A.Pastore","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","870","2008","10","28","América do Sul","Brasil","SP","Itapeva","-49.068056","-24.073056",NA,"COLETA: Planta reptante, flores rósea.; GEOGRAFIA: Banhado.;",NA,NA,NA,"Estação Ecológica","750","750","2010","06","23",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"331","2021-03-04 15:43:08-03","IF","SPSF","44794","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","J.A.Pastore","R.Cielo-Filho & C.R.Lima & J.B.Baitello","1178","2010","12","07","América do Sul","Brasil","SP","Itapeva","-49.071667","-24.046667",NA,"COLETA: Liana, flores cor lilás;",NA,NA,NA,"Estação Experimental",NA,NA,"2011","09","15",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"332","2021-03-04 15:43:08-03","IF","SPSF","05901","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P. de Queiróz","J.B.Baitello",NA,"1979","11","01","América do Sul","Brasil","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Cerrado da aeronáutica;",NA,NA,NA,"Cerrado nde Emas",NA,NA,"1998","10","10",NA,NA,"24621","auto","Magnoliopsida",NA,NA,NA
"333","2021-02-08 12:41:30-03","UFRGS","ICN","168018","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Miotto, STS; et al.","2583","2011","02","03","América do Sul","Brasil","PR","Jaguariaíva","-49.661389","-24.163611",NA,NA,"ICN00020065","ICN00020065",NA,"Parque Estadual do Cerrado; 24°09'49.5''S 49°39'41.3''W",NA,NA,"2011","05","31","-49.661389","-24.163611",NA,NA,NA,NA,NA,NA
"334","2021-02-08 12:41:30-03","UFRGS","ICN","168033","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Miotto, STS; et al.","2598","2011","02","04","América do Sul","Brasil","PR","Jaguariaíva","-49.793889","-24.333056",NA,"barranco em beira da estrada","ICN00020063","ICN00020063",NA,"PR-151 Km 226 ao lado da ponte sobre o rio Cilada; 24°19'59.2''S 49°47'38 1''W",NA,NA,"2011","05","20","-49.793889","-24.333056",NA,NA,NA,NA,NA,NA
"335","2021-02-08 12:41:30-03","UFRGS","ICN","101213","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Rúgolo, Z; et al.","1736","1992","12","13","América do Sul","Brasil","PR","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Raiz tuberosa, flores rosa pálido.","ICN00020068","ICN00020068 ICN00020068_1",NA,"Parque Estadual do Cerrado",NA,NA,"2011","06","06",NA,NA,"44368","auto",NA,NA,NA,NA
"336","2021-02-08 12:41:30-03","UFRGS","ICN","201728","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, S","Christ, AL","678","2019","04","05","América do Sul","Brasil","PR","Jaguariaíva","-49.790556","-24.3325",NA,"Herbácea prostrada a trepadeira volúvel. Flores lilases a esbranquiçadas.; Campo com afloramento rochoso na beira da rodovia.","ICN00043909",NA,NA,"PR-151, próximo ao rio Cilada.","1058","1058","2019",NA,NA,"-49.790556","-24.3325",NA,NA,NA,NA,NA,NA
"337","2021-02-08 12:41:30-03","UFRGS","ICN","113369","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Flores, A","Cervi, AC; et al.","3860","1992","11","18","América do Sul","Brasil","PR","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Erva rastejante; flores lilás","ICN00020069","ICN00020069 ICN00020069_1",NA,"Rio das Mortes",NA,NA,"1997","06","05",NA,NA,"44368","auto",NA,NA,NA,NA
"338","2021-02-08 12:41:30-03","UFRGS","ICN","168022","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Miotto, STS; et al.","2587","2011","02","03","América do Sul","Brasil","PR","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"ICN00020064","ICN00020064",NA,"PR-151 Km 192",NA,NA,"2011","05","20",NA,NA,"55682","auto",NA,NA,NA,NA
"339","2021-02-08 12:41:30-03","UFRGS","ICN","120051","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Flores, A","Flores, A","102","1997","01","25","América do Sul","Brasil","PR",NA,NA,NA,NA,"Planta coletada em campo ao lado do Parque Vila Velha","ICN00020062","ICN00020062",NA,"próximo Parque Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-08 12:41:30-03","UFRGS","ICN","130672","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Longhi-Wagner, HM; et al.","8994","2004","01","15","América do Sul","Brasil","PR","Sengés","-49.590556","-24.1725",NA,NA,"ICN00020066","ICN00020066",NA,"PR 151 km 193 para Jaguariaíva",NA,NA,"2011","06","07","-49.590556","-24.1725",NA,NA,NA,NA,NA,NA
"341","2021-02-08 12:41:30-03","UFRGS","ICN","146549","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Miotto, STS","2463","2007","01","10","América do Sul","Brasil","PR","Jaguariaíva","-49.666667","-24.166111",NA,NA,"ICN00020090","ICN00020090 ICN00020090_1",NA,"Parque Estadual do Cerrado Trilha do Cerrado; 24°09'58 6''S 49°40'00 3''W",NA,NA,"2011","01","27","-49.666667","-24.166111",NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:41:30-03","UFRGS","ICN","146569","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Miotto, STS","Miotto, STS","2483","2007","01","11","América do Sul","Brasil","PR","Jaguariaíva","-49.788611","-24.329167",NA,"Beira da estrada, campo arbustivo","ICN00020067","ICN00020067",NA,"PR-151 km 225; 24°19'45 2''S 49°47'19 1''W",NA,NA,"2011","01","27","-49.788611","-24.329167",NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:41:30-03","UFRGS","ICN","201122","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, ALP","Andrade, ALP","31","2006","11","25","América do Sul","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,"UPCB; Erva rasteira, flores lilases.; Coletada no cerrado.",NA,NA,NA,"Paque Estadual do Guartelá",NA,NA,"2006","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"344","2021-02-08 12:41:30-03","UFRGS","ICN","201130","S","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, ALP","Andrade, ALP","20","2006","11","25","América do Sul","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,"UPCB; Erva rasteira, flores lilás clara.; Coletada em campo seco, descendo a recepção.",NA,NA,NA,"Parque Estadual do Guartelá.",NA,NA,"2006","12",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"345","2021-02-18 17:08:29-03","FEPAGRO","BLA","5114","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","A. A. Araújo","A. A. Araújo","171","1952","02","15",NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Data de Coleta: 02/1952.Habitat: Lavoura","BLA005114",NA,NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"346","2019-11-21 10:05:06-03","IBt","SP","167448","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Custodio Filho, A","443","1980","11","18",NA,"Brasil","São Paulo","Mogi Guaçu","-47.25","-22.166667",NA,NA,NA,NA,NA,"Fazenda Campininha. Estação Experimental de Mogi Guaçu","600","600","1981","05",NA,"-47.25","-22.166667",NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:05:06-03","IBt","SP","163865","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Custodio Filho, A","194","1980","02","09",NA,"Brasil","São Paulo","Mogi Guaçu","-47.25","-22.166667",NA,NA,NA,NA,NA,"Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,"1982","05",NA,"-47.25","-22.166667",NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:05:06-03","IBt","SP","13386","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barbosa, VP","s.col.","s.n.","1899","04","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Ex Herv. Mus. Paulista nº 1065",NA,NA,NA,"Lageado",NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-19 09:29:10-03","IBt","SP","216684","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Bicudo, LRH; et al.","398","1986","01","28",NA,"Brasil","São Paulo","Botucatu","-48.738611","-22.9",NA,NA,NA,NA,NA,"Margem da rodovia João Melão, que liga São manuel a Avaré, km 296, campo cerrado",NA,NA,"1997","12",NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:05:06-03","IBt","SP","293629","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Batalha, MA; Aragaki, S","Aragaki, S; Batalha, MA","193","1994","11","24",NA,"Brasil","São Paulo","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,"Cerrado de Emas",NA,NA,"1994","12",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:05:06-03","IBt","SP","293630","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Batalha, MA; Aragaki, S","Aragaki, S; Batalha, MA","264","1995","01","10",NA,"Brasil","São Paulo","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,"Cerrado de Emas",NA,NA,"1995","01",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA
"352","2020-11-19 09:29:10-03","IBt","SP","309765","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7098","1994","11","12",NA,"Brasil","São Paulo","Itapeva","-49.0525","-24.073611",NA,NA,NA,NA,NA,"Estação Ecológica de Itapeva",NA,NA,"1997","11",NA,"-49.0525","-24.073611",NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:05:06-03","IBt","SP","248996","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barneby, RC","Oldenburger, FHF; Mecenas, VV","1830","1975","11","20",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Along road DF 6 to Planaltina, 1km E of crossing with DF 15, cerrado with shrubs and low trees",NA,NA,"1991",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"354","2019-11-21 10:05:06-03","IBt","SP","248995","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barneby, RC","Oldenburger, FHF; Mecenas, VV","1760","1975","11","13",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Cerrado",NA,NA,"1991",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"355","2019-11-21 10:05:06-03","IBt","SP","248997","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barneby, RC","Oldenburger, FHF; Mecenas, VV","1775","1975","11","13",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Cerrado",NA,NA,"1991",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"356","2019-11-21 10:05:06-03","IBt","SP","78079","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barbosa, VP","Heringer, EP","8880","1961","10","10",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Fundação Zoobotânica de Brasilia, cerrado aberto",NA,NA,"1975","02","02",NA,NA,"70570","auto",NA,NA,NA,NA
"357","2019-11-21 10:05:06-03","IBt","SP","219498","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Aparecida da Silva, M; Alvarenga, D","260","1986","12","18",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Reserva Ecológica do IBGE, Área de amostragem nº3 para a coleta de material botãnico, campo cerrado em frente a nascente do córrego Escondido, local queimado ca. 4 meses",NA,NA,"2013","04","15",NA,NA,"70570","auto",NA,NA,NA,NA
"358","2020-11-19 09:29:10-03","IBt","SP","221929","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Cordeiro, I; et al.","409","1987","11","20",NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"Parque Nacional da Chapada dos Veadeiros, Entrada do parque, estrada para Colinas",NA,NA,"1997","11",NA,NA,NA,"44724","auto",NA,NA,NA,NA
"359","2019-11-21 10:05:06-03","IBt","SP","118008","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Arroyo, MTK","Irwin, HS; et al.","13398","1966","03","03",NA,"Brasil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,"Serra dos Cristais, Rocky slope, ca. 3km S of Cristalina","1200","1200","1971",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA
"360","2019-11-21 10:05:06-03","IBt","SP","268233","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Rossi, L","Catharino, ELM; et al.","1837","1992","11","26",NA,"Brasil","Mato Grosso do Sul","Brasilândia","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,NA,"Várzea do rio Paraná, estrada de terra entre Brasilândia e Porto João André, inicialmente paralela ao rio Verde e depois ao rio Paraná, cerrado sensu stricto",NA,NA,NA,NA,NA,NA,NA,"124730","auto",NA,NA,NA,NA
"361","2019-11-21 10:05:06-03","IBt","SP","165839","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Sakane, M","625","1977","10","25",NA,"Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"Em geral rastejante, podendo se enrolar em outras plantas, flor branca com mancha roxas",NA,NA,NA,"Serra do Cipó, km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"1984","07",NA,NA,NA,"31264","auto",NA,NA,NA,NA
"362","2019-11-21 10:05:06-03","IBt","SP","165837","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W","Sakane, M","668","1977","10","25",NA,"Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"Rasteira, flores brancas com quilhas arroxeadas",NA,NA,NA,"Serra do Cipó, km 112 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina",NA,NA,"1984","07",NA,NA,NA,"31264","auto",NA,NA,NA,NA
