"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1012","2020-12-21 16:39:43-03","MBM","MBM","173229","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Kuniyoshi, Y.S.","3104",NA,NA,NA,"Brazil","Paraná","Morretes","Marumbi, Serra do Ma","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM173229","MBM173229",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"1013","2020-12-21 16:39:44-03","MBM","MBM","66931","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Gómez-Pompa, A.","Vasquez, M.; et al.; et al.","90",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066931","MBM066931",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-12-21 16:39:43-03","MBM","MBM","189129","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Tomé, M.V.F.","642","1995","12","01","Brazil","Paraná","Bandeirantes",NA,"-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"Árvore 1m, flor creme","MBM189129","MBM189129","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"1015","2020-12-21 16:39:43-03","MBM","MBM","261135","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Silva, J.M.; Barboza, E.; Ribas, O.S.; Costa, E.F.; Barboza, E.; Ribas, O.S.; Costa, E.F.","3391","2001","08","18","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 1m, espiga creme. Floresta atlântica","MBM261135","MBM261135","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"1016","2020-12-21 16:39:44-03","MBM","MBM","9330","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Lindeman, J.; Haas, H.; Haas, H.","3324",NA,NA,NA,"Brazil","Paraná","Capanema","Rio Iguaçu","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,NA,"MBM009330","MBM009330",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA
"1017","2020-12-21 16:39:43-03","MBM","MBM","314424","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Cordeiro, J.; Marinero, F.","Lima, C.","s.n.","2005","08","27","Brazil","Paraná","Engenheiro Beltrão","Fundo da COAMA","-52.2691993713379","-23.7971992492676",NA,NA,NA,NA,"Arbusto de orla de floresta, fruto carnoso","MBM314424","MBM314424","2006",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"20288","auto",NA,NA,NA,NA,NA
"1018","2020-12-21 16:39:43-03","MBM","MBM","320257","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","7336","2006","06","30","Brazil","Paraná","Fênix","Fazenda Corumbataí","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Herbácea, 1,50m, espiga creme. Orla da trilha. Floresta estacional semidecídua","MBM320257","MBM320257","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"1019","2020-12-21 16:39:43-03","MBM","MBM","172889","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Ziller, S.R.; et al.; et al.","587","1994","11","08","Brazil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,"300","300","Formação vegetal Floresta Ombrófila Densa Submontana, Beira de estrada","MBM172889","MBM172889","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"1020","2020-12-21 16:39:43-03","MBM","MBM","210074","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Chagas; Silva, F.; et al.; et al.","937","1985","11","28","Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto com 1,5m alt.; inflorescência creme; muito frequente.","MBM210074","MBM210074","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1021","2020-12-21 16:39:43-03","MBM","MBM","195749","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Tomé, M.V.F.","687","1996","01","22","Brazil","Paraná","Santa Mariana",NA,"-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,"MBM195749","MBM195749","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA
"1022","2020-12-21 16:39:44-03","MBM","MBM","44898","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yuncker","Yuncker, T.G.","Stellfeld, C.","2008",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Próximo de Foz do Iguaçu - Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM044898","MBM044898",NA,NA,NA,"Southern America",NA,NA,NA,NA,"trachydermum",NA,"39570","auto",NA,NA,NA,NA,NA
"1023","2020-12-21 16:39:44-03","MBM","MBM","44899","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum magnifolium","C. DC.","Yuncker, T.G.","Hatschbach, G.","9401",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Parque Estadual, Estrada do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM044899","MBM044899",NA,NA,NA,"Southern America",NA,NA,NA,NA,"magnifolium",NA,"39570","auto",NA,NA,NA,NA,NA
"1024","2020-12-21 16:39:44-03","MBM","MBM","44898","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yuncker","Yuncker, T.G.","Stellfeld, C.","2008",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Próximo de Foz do Iguaçu - Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM044898","MBM044898",NA,NA,NA,"Southern America",NA,NA,NA,NA,"trachydermum",NA,"39570","auto",NA,NA,NA,NA,NA
"1025","2019-11-01 15:28:32-03","PUC-RIO","FCAB","5912","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Elsie Franklin Guimarães","A.M. Miranda; L.P. Felix; S.A. Lima; S.M.B. C.Rodrigues","1457","1994","03","13","Brasil","Pernambuco","Maraial","Serra do Urubu.","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"&nf;; Árbusto, folhas verde-opaco, levemente discolor, ásperas inflorescência esbranquiçada.; Terrenos turfosos e alagados de uma várzea.","005912",NA,"2002","07","29",NA,NA,NA,NA,"Angiospermae",NA,NA,"17320","auto",NA,NA,NA,NA,NA
"1026","2020-11-24 11:27:52-03","UESC","UESC","13117","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"L.A.Mattos Silva","5058","2008","09","15","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''",NA,NA,"Vegetação de Mata Higrófila Sul-Baina, raleada para plantio de cacau, atualmente abandonado (sistema Cabruca). Relevo plano, solo argiloso.; Herbácea, ca.1,80m altura.; Frequente no local.","UESC0013117",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1027","2020-11-24 11:27:52-03","UESC","UESC","818","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"L.A.M.Silva","3388","1996","03","12","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Mata atlântica.; Herbácea, 1,5m de altura.","UESC0000818",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1028","2020-11-24 11:27:52-03","UESC","UESC","13114","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","SW",NA,"L.A.Mattos Silva","5055","2008","09","15","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''",NA,NA,"Região de Mata Higrófila Sul-Baiana, raleada para plantio de cacau, atualmente abandonada (Sistema Cabruca).; Herbácea, ca. 1,5m de altura. Estéril.; frequente no local.","UESC0013114",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1029","2020-11-24 11:27:52-03","UESC","UESC","14423","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"L.A.M.Silva","5231","2010","03","29","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''",NA,NA,"Relevo plano.; Arbusto, aprox. 1,60 m de altura. Estéril.; Fotos (=Mattos Silva 5055). Pouco frequente na área.","UESC0014423",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1030","2020-11-24 11:27:52-03","UESC","UESC","4778","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","SW",NA,"L.C. do B. Costa,","149","2000","09","21","Brasil","Bahia","Ilhéus",NA,"-30.0675","-14.783333","30W4'3''","14S46'60''",NA,NA,"Arbusto terrestre com 1,50 m de altura, de presença espontânea e frequente.; Planta de uso medicinal coletada para o projeto Estudo farmacobotânico de plantas medicinais da Mata Atlântica.","UESC0004778",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1031","2020-11-24 11:27:52-03","UESC","UESC","13593","S","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Olívia O. dos Santos","1","2008","09","22","Brasil","Bahia","Camamu",NA,"-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"Herbácea, aprox. 80cm de altura.; N.V.: Beto. Frequente no local","UESC0013593",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"33730","auto","Dicotyledoneae",NA,NA,NA,NA
"1032","2015-09-03 18:42:46-03","MNHN","RECOLNAT_MNHN_P","P01657238","PreservedSpecimen",NA,"Piperaceae","Piper","asperifolium","Piper asperifolium","Ruiz & Pav.",NA,"Gardner",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01657238' target='other'> <mi>dwc_moreinfo</mi></a>","P01657238","P01657238_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1848",NA,NA
"1033","2015-09-03 18:42:46-03","MNHN","RECOLNAT_MNHN_P","P01657239","PreservedSpecimen",NA,"Piperaceae","Piper","asperifolium","Piper asperifolium","Ruiz & Pav.",NA,"Spruce",NA,"1852","3","1","Brasil",NA,NA,"San Gabriel.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01657239' target='other'> <mi>dwc_moreinfo</mi></a>","P01657239","P01657239_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2138",NA,NA
"1034","2015-09-03 18:42:46-03","MNHN","RECOLNAT_MNHN_P","P01657240","PreservedSpecimen",NA,"Piperaceae","Piper","asperifolium","Piper asperifolium","Ruiz & Pav.",NA,"Burchell, W.J.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01657240' target='other'> <mi>dwc_moreinfo</mi></a>","P01657240","P01657240_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9741",NA,NA
"1035","2015-09-03 18:42:46-03","MNHN","RECOLNAT_MNHN_P","P01657241","PreservedSpecimen",NA,"Piperaceae","Piper","asperifolium","Piper asperifolium","Ruiz & Pav.",NA,"Harley, R.M.|Ferreira, A.|Castro, R.",NA,"1968","10","31","Brasil",NA,NA,"Mato Grosso, R 12 about 5km South of base camp.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01657241' target='other'> <mi>dwc_moreinfo</mi></a>","P01657241","P01657241_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10905",NA,NA
"1036","2015-09-03 18:48:29-03","MNHN","RECOLNAT_MNHN_P","P01719697","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719697' target='other'> <mi>dwc_moreinfo</mi></a>","P01719697","P01719697_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2015-09-03 18:48:29-03","MNHN","RECOLNAT_MNHN_P","P01719698","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719698' target='other'> <mi>dwc_moreinfo</mi></a>","P01719698","P01719698_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2015-09-03 18:48:29-03","MNHN","RECOLNAT_MNHN_P","P01719699","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Mosén",NA,"1873","12","20","Brasil","São Paulo",NA,"Prov. S. Paulo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719699' target='other'> <mi>dwc_moreinfo</mi></a>","P01719699","P01719699_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1686",NA,NA
"1039","2015-09-03 18:48:29-03","MNHN","RECOLNAT_MNHN_P","P01719700","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719700' target='other'> <mi>dwc_moreinfo</mi></a>","P01719700","P01719700_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10065",NA,NA
"1040","2015-09-03 18:48:29-03","MNHN","RECOLNAT_MNHN_P","P01719702","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Gaudichaud",NA,"1831","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719702' target='other'> <mi>dwc_moreinfo</mi></a>","P01719702","P01719702_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"281",NA,NA
"1041","2015-09-03 18:48:30-03","MNHN","RECOLNAT_MNHN_P","P01719723","PreservedSpecimen",NA,"Piperaceae","Piper","hirsutum","Piper hirsutum","Sw.",NA,"Balansa, B.",NA,"1880","10","1","Paraguai",NA,NA,"Guarapu.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719723' target='other'> <mi>dwc_moreinfo</mi></a>","P01719723","P01719723_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3146",NA,NA
"1042","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719367","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Kunth",NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"[Colombie]",NA,NA,"Turbaco, Carthagena [Nov. gen. sp. : Crescit locis temperatis, frondosis, inter Turbaco et Carthagena de Indias]",NA,NA,NA,NA,"180",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719367' target='other'> <mi>dwc_moreinfo</mi></a>","P01719367","P01719367_01 P01719367_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"1680",NA,NA
"1043","2015-10-02 17:48:02-03","MNHN","RECOLNAT_MNHN_P","P00669248","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Kunth","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"[Colombie]",NA,NA,"Turbaco, Carthagena [Nov. gen. sp. : Crescit locis temperatis, frondosis, inter Turbaco et Carthagena de Indias]",NA,NA,NA,NA,"180",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669248' target='other'> <mi>dwc_moreinfo</mi></a>","P00669248","P00669248_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"holotype",NA,NA,NA,NA,"1680",NA,NA
"1044","2017-06-01 11:54:23-03","MNHN","RECOLNAT_MNHN_P","P00820073","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Poncy","Poncy, O.",NA,"2015","3","10","guyane française",NA,"Maripasoula",NA,"-54.45","2.23333",NA,NA,"300",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00820073' target='other'> <mi>dwc_moreinfo</mi></a>","P00820073","P00820073_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Planète Revisitée Guyane 2015, MNHN PNI, APA 973-126/2899",NA,NA
"1045","2015-09-03 18:43:56-03","MNHN","RECOLNAT_MNHN_P","P01719357","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Prance, G.T.|Forero, E.|Philcox, D.|Ramos, J.F.|Coelho, L.F.|Farias, L.G.",NA,"1968","6","26","Brasil","Rondônia",NA,"Between Jaciparaná and Rio Madeira.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719357' target='other'> <mi>dwc_moreinfo</mi></a>","P01719357","P01719357_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5235",NA,NA
"1046","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719377","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","30","Brasil","Bahia",NA,"ca. 5km S.W. of Itacaré. On side road south from the main Itacaré-Ubaitaba road. South of mouth of the Rio de Contas. .","-39.05","-14.33333",NA,NA,NA,"100","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719377' target='other'> <mi>dwc_moreinfo</mi></a>","P01719377","P01719377_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17501",NA,NA
"1047","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719380","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","9","20","Brasil","Mato Grosso",NA,"ca 6 km S. of Xavantina.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719380' target='other'> <mi>dwc_moreinfo</mi></a>","P01719380","P01719380_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6476",NA,NA
"1048","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719382","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Gardner",NA,NA,NA,NA,"Brasil","Ceará",NA,"Prov. de Seara.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719382' target='other'> <mi>dwc_moreinfo</mi></a>","P01719382","P01719382_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1848",NA,NA
"1049","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719383","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Glaziou, A.",NA,"1874","9","25","Brasil","Rio de Janeiro",NA,"Serra de José Vaz, prés de Resende.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719383' target='other'> <mi>dwc_moreinfo</mi></a>","P01719383","P01719383_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7844",NA,NA
"1050","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719384","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719384' target='other'> <mi>dwc_moreinfo</mi></a>","P01719384","P01719384_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10065",NA,NA
"1051","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719385","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Jobert",NA,"1877","1","1","Brasil",NA,NA,"Pacoval.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719385' target='other'> <mi>dwc_moreinfo</mi></a>","P01719385","P01719385_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"209",NA,NA
"1052","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719386","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Prance, G.T.|Forero, E.|Philcox, D.|Ramos, J.F.|Coelho, L.F.|Farias, L.G.",NA,"1968","6","27","Brasil","Rondônia",NA,"Island in Rio Medeira opposite Jaciparaná.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719386' target='other'> <mi>dwc_moreinfo</mi></a>","P01719386","P01719386_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5256",NA,NA
"1053","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719388","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Maas, P.J.M.|Lima, J.F.|Kubitzki, K.|Steward, W.C.|Ramos, J.F.|Pinheiro, W.S.",NA,"1971","5","24","Brasil","Acre",NA,"Vicinity of Aldeota, Rio Juruá-Mirim.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719388' target='other'> <mi>dwc_moreinfo</mi></a>","P01719388","P01719388_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 13303",NA,NA
"1054","2015-09-03 19:26:03-03","MNHN","RECOLNAT_MNHN_P","P01738741","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Harley, R.M.",NA,"1977","3","30","Brasil","Bahia",NA,"Serra da Conquista, ca. 12km SE of Barra do Choça on the road to Itapetinga. Bahia, Nordeste, Brasil, América do Sul","-40.51667","-14.95",NA,NA,"700",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out wih the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1977 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01738741' target='other'> <mi>dwc_moreinfo</mi></a>","P01738741","P01738741_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20190",NA,NA
"1055","2015-10-14 22:46:14-03","MNHN","RECOLNAT_MNHN_P","P02141599","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Leblond",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141599' target='other'> <mi>dwc_moreinfo</mi></a>","P02141599","P02141599_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2012-02-28 15:12:50-03","MNHN","RECOLNAT_MNHN_P","P02141600","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"s.c.",NA,NA,NA,NA,"[Guyane française]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141600' target='other'> <mi>dwc_moreinfo</mi></a>","P02141600","P02141600_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2015-09-03 18:43:57-03","MNHN","RECOLNAT_MNHN_P","P01719379","PreservedSpecimen",NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","1","Brasil","Bahia","Jacobina","Serra da Jacobina, West of Estiva, ca. 12 km N of Senhor do Bonfim on the BA-130 highway to Juazeiro.","-40.25","-10.3",NA,NA,"850",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01719379' target='other'> <mi>dwc_moreinfo</mi></a>","P01719379","P01719379_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16576",NA,NA
