"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","locality","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"39","2021-03-15 16:37:00-03","NY","NYBG","555620","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"N. Santos","1940",NA,NA,"Brazil","São Paulo","Pereira Barreto","-51.0997","-20.63",NA,NA,"NY00555620","NY00555620_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676086' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"s.n.","Magnoliophyta","Piperales","Ilha Seca",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","01421133","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. A. de Freitas",NA,NA,NA,"W. A. Rodrigues","1963","04","10","Brazil","Pará",NA,NA,NA,NA,NA,"NY01421133","NY01421133_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665053' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"5061","Magnoliophyta","Piperales","Vila de Quatipurú, caminho para o Campo Grande. Ocasional na beira do caminho. Terreno úmido, capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00957100","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","T. G. Yuncker",NA,NA,NA,"P. Clausen","1838",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00957100","NY00957100_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086252' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"265","Magnoliophyta","Piperales","Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","4134723","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"L. Valverde","1989","10","05","Venezuela","Barinas",NA,NA,NA,NA,NA,"NY04134723",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456855' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"1205","Magnoliophyta","Piperales","Orillas del Río Zulia, carretera rural Santa Barbara-Los Diques. Santa Barbara de Barinas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00957093","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","T. G. Yuncker",NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00957093","NY00957093_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086235' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"13218","Magnoliophyta","Piperales","Brésil, Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00934636","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva",NA,NA,NA,"S. Gomes","1996","10","17","Brazil","Distrito Federal","Brasília","-47.8636","-15.5881",NA,NA,"NY00934636","NY00934636_01","1066","1066","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943471' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"186","Magnoliophyta","Piperales","Sobradinho. Chácara da Dona Marciana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01421141","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"G. A. Black","1949","09","29","Brazil","Amapá","Oiapoque","-51.835","3.84306",NA,NA,"NY01421141","NY01421141_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665932' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"49-8186","Magnoliophyta","Piperales","Campo de aviação.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00088890","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"D. E. Williams","1988","02","08","Bolivia","Santa Cruz","Andrés Ibáñez",NA,NA,NA,NA,"NY00088890","NY00088890_01","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1152506' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"665","Magnoliophyta","Piperales","5 km W of La Angostura, banks of Rio Piray.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4134656","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"F. Woytkowski",NA,NA,NA,"Peru","San Martín","Rioja",NA,NA,NA,NA,"NY04134656",NA,"800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456787' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"6118","Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 18:40:00-03","NY","NYBG","00933076","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum",NA,"M. Carvalho-Silva",NA,NA,NA,"M. Carvalho-Silva","2000","09","01","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00933076","NY00933076_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008013' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"4","Magnoliophyta","Piperales","Mata do córrego Bananal- abaixo CEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4134706","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"B. Maguire","1944","06","02","Suriname",NA,NA,NA,NA,NA,NA,"NY04134706",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456837' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"27171","Magnoliophyta","Piperales","Coastal jungle; road to Carl Francois along Saramacca River, km. 40 from Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00957108","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva",NA,NA,NA,"J. A. Ratter","1978","11","08","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00957108","NY00957108_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086393' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"R4292","Magnoliophyta","Piperales","Federal District, Below Velhacap (close to Nucleo dos Bandeirantes)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00866433","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"L. J. Dorr","1988","10","23","Ecuador","Morona-Santiago",NA,"-78.2","-2.67",NA,NA,"NY00866433","NY00866433_01","600","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989644' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"5819","Magnoliophyta","Piperales","Vieja Cordillera de Cutucú. Patuca-Santiago road, E of the Rio Namangoza; km 8.3.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","555590","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"L. J. Gillespie","1989","06","25","Guyana","Upper Takutu-Upper Essequibo",NA,"-59.42","3.07",NA,NA,"NY00555590","NY00555590_01","250","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676044' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"1820","Magnoliophyta","Piperales","SE Kanuku Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01067816","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. de Castro",NA,NA,NA,"R. de Castro","2004","02","23","Brazil","Minas Gerais","Governador Valadares","-41.9492","-18.8511",NA,NA,"NY01067816","NY01067816_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1216166' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"944","Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","283853","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum brachyarthrum","(Trel.) Yunck.","T. G. Yuncker",NA,NA,NA,"E. P. Killip","1926","11","29","Colombia","Santander",NA,NA,NA,NA,NA,"NY00283853","NY00283853_01","110","115","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=416542' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"14876","Magnoliophyta","Piperales","Kilometer 16 between Puerto Wilches and Puerto Santos","brachyarthrum",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","306040","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","01","30","Bolivia","Santa Cruz","Florida","-63.55","-18.18",NA,NA,"NY00306040","NY00306040_01","680","680","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675994' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"48150","Magnoliophyta","Piperales","Along canyon of Río Piraí and highway from Santa Cruz to Samaipata, 6 km (by road) SW of police checkpoint in Angostura.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01421163","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. H. Nee",NA,NA,NA,"S. Tsugaru","1987","08","01","Brazil","Amazonas",NA,"-60.0580502","-3.001413",NA,NA,"NY01421163","NY01421163_01","50","60","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1666022' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"B-590","Magnoliophyta","Piperales","Tarumá, 18 km N from Manaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","03097574","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","N. C. Bigio",NA,NA,NA,"N. C. Bigio","2015","06","04","Brazil","Rondônia","Ouro Preto do Oeste","-62.22358","-10.72133",NA,NA,"NY03097574","NY03097574_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3303816' target='other'> <mi>dwc_moreinfo</mi></a>","South America","Sheet",NA,"1713","Magnoliophyta","Piperales","Torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01421135","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"G. T. Prance","1969","02","08","Brazil","Roraima",NA,"-64.37","4.05",NA,NA,"NY01421135","NY01421135_01","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665842' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"9726","Magnoliophyta","Piperales","Foothills of Serra Parima, south of Auaris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","555622","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"A. S. Lima","1943","12","11","Brazil","São Paulo","Amparo","-46.7597","-22.7003",NA,NA,"NY00555622","NY00555622_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676088' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"7367","Magnoliophyta","Piperales","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4134758","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"J. A. Steyermark","1980","06","06","Venezuela","Zulia","Mara","-72.33","10.775",NA,NA,"NY04134758",NA,"150",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456890' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"123451","Magnoliophyta","Piperales","gravel and sand bars along Río Cahirí, bordered by riverine forest, just north of Hacienda Salamanca, 10 km (by air) southwest of El Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4134597","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"J. Jaramillo","1985","05",NA,"Ecuador","Pichincha",NA,"-79.03","0.08",NA,NA,"NY04134597","NY04134597_01","650","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456680' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"7432","Magnoliophyta","Piperales","Piper Forestal Endesa, Río Silanche: Corporación Forestal Juan Manuel Durini, Km 113 de la carretera Quito-Pto. Quito, faldas occidentales, a 10 Km al Norte de la carretera principalq",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","555612","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"J. L. Hage","1981","10","07","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874",NA,NA,"NY00555612","NY00555612_01","50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676021' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"1427","Magnoliophyta","Piperales","Area do CEPEC (CEntro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR415). Quadra G",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4134487","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"D. C. Daly","1990","05","18","Bolivia","El Beni","José Ballivián","-67.52","-14.47",NA,NA,"NY04134487",NA,"320",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456570' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"6497","Magnoliophyta","Piperales","Rio Beni, Rurrenabaque. Encañada Suse, 1 km upstream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01421158","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"G. T. Prance","1965","10","27","BRazil","Pará",NA,"-46.537506","-1.765546",NA,NA,"NY01421158","NY01421158_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1666017' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"1707","Magnoliophyta","Piperales","Road BR 22, Capanema to Maranhão. Vicinity of Cachoeira, km. 96.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1145346","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","E. F. Guimarães",NA,NA,NA,"P. G. Delprete","2004","11","06","Brazil","Goiás","Pirenópolis","-48.8842","-15.8175",NA,NA,"NY01145346","NY01145346_01","1080","1080","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1310822' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"9103","Magnoliophyta","Piperales","Serra dos Pireneus. Córrego da Barriguda.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00957083","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"H. S. Irwin","1968","01","15","Brazil","Goiás","Cocalzinho de Goiás","-48.77","-15.8",NA,NA,"NY00957083","NY00957083_01","1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086055' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"18647","Magnoliophyta","Piperales","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","4134760","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"G. Davidse","1980","06","21","Venezuela","Zulia","Perijá","-72.82","9.82",NA,NA,"NY04134760",NA,"250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456892' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"18365","Magnoliophyta","Piperales","2½ airline km SW of Los Angeles de Tucuco at Quebrada cosira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01806233","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","A. J. Bornstein",NA,NA,NA,"W. W. Thomas","1993","10","22","Brazil","Bahia","Prado","-39.33","-17.18",NA,NA,"NY01806233","NY01806233_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=734132' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"10095","Magnoliophyta","Piperales","Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","4134739","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"B. Maguire","1952","02","10","Venezuela","Bolívar","Gran Sabana",NA,NA,NA,NA,"NY04134739",NA,"900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456871' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"33258","Magnoliophyta","Piperales","near Uarupata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4134695","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"T. C. Plowman","1981","12","24","Peru","San Martín","Mariscal Cáceres","-76.5","-8.18",NA,NA,"NY04134695",NA,"500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456826' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"11697","Magnoliophyta","Piperales","Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00557369","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Y. E. J. Mexia","1930","03","19","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"NY00557369","NY00557369_01","675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=400965' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"4485","Magnoliophyta","Piperales","Viçosa. Agricultural College lands. Road to Sao Miguel, near km. 3 in small gulch off road",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4134753","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"L. J. Dorr","1990","10","20","Venezuela","Trujillo","Trujillo","-70.37","9.45",NA,NA,"NY04134753",NA,"2050",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456885' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"DORR7459","Magnoliophyta","Piperales","40.5 km N of Boconó (Distr. Boconó) on road to Flor de Patria (Distr. Trujillo) (12 km N of side road to Burbusay)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00957113","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"E. P. Heringer","1980","02","26","Brazil","Goiás","Santo Antônio do Descoberto","-48.255","-15.9397",NA,NA,"NY00957113","NY00957113_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086411' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"3490","Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00957079","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"H. S. Irwin","1965","09","20","Brazil","Distrito Federal","Brasília","-47.8167","-15.96885",NA,NA,"NY00957079","NY00957079_01","1155","1155","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086049' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"8503","Magnoliophyta","Piperales","Ca. 15 km S. of Paranoá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4134690","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"R. Vásquez Martínez","1984","08","11","Peru","Loreto","Loreto","-74.5","-4.53",NA,NA,"NY04134690","NY04134690_01","160",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456821' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"2343","Magnoliophyta","Piperales","San José de Parinari (Río Marañon)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01421150","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1992","07","14","Brazil","Amazonas","Manaus","-60.0917441","-2.326638",NA,NA,"NY01421150","NY01421150_01","50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665977' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"42974","Magnoliophyta","Piperales","Ca. 80 Km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 72, depois 6 Km Oeste da BR, Fazenda Dimona",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4134667","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"M. Rimachi Y.","1977","05","08","Peru","Loreto",NA,"-76.115974","-5.897021",NA,NA,"NY04134667","NY04134667_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456798' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"2992","Magnoliophyta","Piperales","Alto Amazonas: Dtto. Yurimaguas, Yurimaguas, Carretera del caserio de Munich, upland, mostly open",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4134771","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum aduncum","L.",NA,NA,NA,NA,"H. Jiménez Saa.","1971","03","13","Venezuela","Barinas",NA,NA,NA,NA,NA,"NY04134771",NA,"100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456904' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"1308","Magnoliophyta","Piperales","Reserva Forestal de Caaro Unidad Uno","aduncum",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4134673","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"A. H. Gentry","1976","01","24","Peru","Madre de Dios","Tambopata",NA,NA,NA,NA,"NY04134673",NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456804' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"16317","Magnoliophyta","Piperales","ca. 5 km from Puerto Maldonado near Río Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","4134653","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"E. P. Killip","1929","05","29","Peru","Junín",NA,"-75.332995","-11.061082",NA,NA,"NY04134653","NY04134653_01","700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456784' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"23377","Magnoliophyta","Piperales","La Merced",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4134746","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"A. Licata","1997","06",NA,"Venezuela","Portuguesa","Ospino",NA,NA,NA,NA,"NY04134746",NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4456878' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"942","Magnoliophyta","Piperales","Parque Nacional El Guache. Relicto de bosque. Chorro de San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","555609","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas Posada",NA,NA,NA,"S. A. Mori","1979","07","05","Brazil","Bahia","Santa Cruz Cabrália","-39.13","-16.38",NA,NA,"NY00555609","NY00555609_01","80","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676018' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"12101","Magnoliophyta","Piperales","Antiga rodovia que liga a Estaçao Ecológica do Pau-brasil à Santa Cruz, 5-7 km ao NE da Estaçao. Ca. 12 km ao NW de Porto Seguro",NA,NA,NA,NA,NA,NA,NA,NA,NA
