"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"47","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","107","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","SW.","Costa, M. C. A.","2010","10","20","Andrade, I. M.","2010","09","23","Brasil","Piauí","Ilha Grande","Morro da Mariana","-41.8213996887207","-2.8583300113678",NA,NA,NA,NA,"Erva de 0,3m., inflorecência Paniculada, unilateral, especiforme conjugado. <ll>dwc_commonname:</ll> Capim","HDELTA000107",NA,NA,NA,NA,NA,NA,"02","13228","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:54:11-03","EAO","IAN","101432","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Lanjouw, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN101432",NA,NA,NA,NA,"Monocotiledônea",NA,"3096",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:54:11-03","EAO","IAN","111904","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Cerrate, E","1952","02","03","Peru",NA,NA,"Lima. Prov. Lima Axonapus Villa, a 18km. S. de Lima gramadal, terrenos salobres hierba.",NA,NA,NA,NA,"20","20","estigmas negruzcas.","IAN111904",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:54:11-03","EAO","IAN","136866","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Cordeiro, MR","1981","09","14","Oliveira, E de","1971","08","17","Brasil","Pará",NA,"Beira do Rio, Furo das Marinhas, terreno várzea, junto do trapiche.",NA,NA,NA,NA,NA,NA,"Sementes.","IAN136866",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"5849",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:54:11-03","EAO","IAN","163314","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Rodrigues, IA; Cordeiro, MR","1985","11","15","Brasil","Pará",NA,"Estrada para Ajuruteua, área de mange.",NA,NA,NA,NA,NA,NA,NA,"IAN163314",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:54:11-03","EAO","IAN","163314","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Rodrigues, IA; Cordeiro, MR","1985","11","15","Brasil","Pará",NA,"Estrada para Ajuruteua, área de mange.",NA,NA,NA,NA,NA,NA,NA,"IAN163314",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:54:11-03","EAO","IAN","50098","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Pires, JM","1947",NA,NA,"Brasil","Ceará",NA,"Chaval, praia.",NA,NA,NA,NA,NA,NA,NA,"IAN050098",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1923",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:54:11-03","EAO","IAN","50105","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Pires, JM","1949","08",NA,"Brasil","Ceará",NA,"Chaval, praia.",NA,NA,NA,NA,NA,NA,NA,"IAN050105",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1930",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:54:11-03","EAO","IAN","50917","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Fróes, RL; Black, GA","1949","06","12","Brasil","Pará",NA,"Cocal do Rio Itacaiuna; capoeira.",NA,NA,NA,NA,NA,NA,"Perene, em touceiras.","IAN050917",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"24400",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:54:11-03","EAO","IAN","56039","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Silveus, WA","1940","10","13","Estados Unidos","Florida","Sarasota","C.C.C. Camp near Sarasota.",NA,NA,NA,NA,NA,NA,NA,"IAN056039",NA,NA,NA,NA,"Monocotiledônea",NA,"6590",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:54:11-03","EAO","IAN","65707","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Matos, AM","1922","01",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN065707",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"16184",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:54:11-03","EAO","IAN","83924","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA; Pires, JM","1954","07","06","Brasil","Maranhão",NA,"Perizes, campo baixo.",NA,NA,NA,NA,NA,NA,NA,"IAN083924",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"16526",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:54:11-03","EAO","IAN","89257","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA; Ducke, A","1955","06","18","Brasil","Ceará",NA,"Barra do Cocó.",NA,NA,NA,NA,NA,NA,NA,"IAN089257",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"18324",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:54:11-03","EAO","IAN","95109","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Hoock, J","1957","12","10","Hoock, J","1956","05","15","Guiana Francesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN095109",NA,NA,NA,NA,"Monocotiledônea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:54:11-03","EAO","IAN","89215","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA","1955","06","28","Brasil","Ceará","Quixadá",NA,"-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,NA,"IAN089215",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"18282","41968","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:54:11-03","EAO","IAN","183740","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Costa Neto, SV",NA,NA,NA,"Costa Neto, SV; Cardoso, J","2006","11","22","Brasil","Amapá","Amapá",NA,"-50.793098449707","2.0533299446106",NA,NA,NA,NA,"Erva com cerca 30 cm de altura. Inflorescência esverdeada.","IAN183740",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"2559","134143","auto",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:54:11-03","EAO","IAN","55692","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,"1962",NA,NA,"Black, GA; Lobato, I","1950","04","24","Brasil","Amapá","Amapá","igarapé do Arara; mangal.","-50.793098449707","2.0533299446106",NA,NA,NA,NA,"Forma grandes pastos misturados com canarana roxa, viçosa as vezes com amis de 1 metro de profundidade.","IAN055692",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"9588","134143","auto",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:54:11-03","EAO","IAN","182388","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Costa Neto, SV",NA,NA,NA,"Costa Neto, SV; Ferreira, MC","2001","04","21","Brasil","Amapá","Pracuuba","Comunidade Vila do Sucurijú, Rio Sucurijú.","-50.7914009094238","1.74333000183105",NA,NA,NA,NA,"Erva com cerca de 40 cm de altura. Inflorescência esverdeada. Manguezal. Rio Sucurijú.","IAN182388",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"429","146317","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:54:11-03","EAO","IAN","17495","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Swallen, JR",NA,NA,NA,"Pires, JM; Black, GA","1945","05","02","Brasil","Ceará","Fortaleza","Corrego de aguas da maré.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"IAN017495","IAN017495","Southern America",NA,NA,"Monocotiledônea",NA,"422","19924","auto",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:54:11-03","EAO","IAN","49953","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Pires, JM","1949","06","26","Brasil","Maranhão","São Luís","Ponta da Areia.","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"IAN049953",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1513","33693","auto",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:54:11-03","EAO","IAN","56721","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA; Ledoux, P","1950","09","29","Brasil","Pará","Belém","I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Rastejante, prostado.","IAN056721",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"10208","48462","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:54:11-03","EAO","IAN","163314","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Rodrigues, IA; Cordeiro, MR; Marinho, LR","1985","11","15","Brasil","Pará","Bragança","Estrada para Ajuruteua, área de mangue","-46.7655982971191","-1.05360996723175",NA,NA,NA,NA,NA,"IAN163314",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"1326","56429","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:54:11-03","EAO","IAN","196079","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Boelter, CR","2017","05","16","Brasil","Pará","Maracanã","Ilha de Algodoal - dunas do lago da Princesa.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,"IAN196079",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"554","48335","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:54:11-03","EAO","IAN","54210","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA; Camargo, FC de","1950","01","31","Brasil","Pará","Soure","Fazenda Cabana; Rio Paracauarí.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,"IAN054210",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"8885","69952","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:54:11-03","EAO","IAN","38078","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Black, GA","1948","11","17","Brasil","Pará","Soure","Soure. Ilha do Marajó.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"Perene; semelhante a Distichilis; inflorescencias reflexas; (deve-se examinar para verificar se as flores são perfeitas).","IAN038078",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"3624","69952","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:54:11-03","EAO","IAN","79323","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Sobrinho, V",NA,NA,NA,"Sobrinho, V","1936","10",NA,"Brasil","Pernambuco","Recife","Matadouro dos Peixinhos; terreno silicioso proximo ao mangue.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"IAN079323",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"253","18865","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:54:11-03","EAO","IAN","183370","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Segadas-Vianna, F",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Angra dos Reis.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"IAN183370",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"3079","32988","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:54:11-03","EAO","IAN","183361","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Swallen, JR","1959",NA,NA,"Segadas-Vianna, F","1953",NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","Arraial do Cabo Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN183361",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"103","40069","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:54:11-03","EAO","IAN","183360","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Segadas-Vianna, F","1953",NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","Arraial do Cabo Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN183360",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"92","40069","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:54:11-03","EAO","IAN","183363","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Segadas-Vianna, F","1953","07","10","Brasil","Rio de Janeiro","Cabo Frio","Arraial do Cabo, Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN183363",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"114","40069","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:54:11-03","EAO","IAN","183364","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Segadas-Vianna, F","1953","07","09","Brasil","Rio de Janeiro","Cabo Frio","Arraial do Cabo, Praia do Pontal.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"IAN183364",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"116","40069","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:54:11-03","EAO","IAN","68085","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Dutra, J",NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"IAN068085",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"s.n.","10287","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:09:16-03","CPAN-UFMS","COR","6993","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","A. Guglieri",NA,NA,NA,"Alvarez, J.M.;Souza, C.S.;Vianna, E.F.","2000","11","18","Brasil","Mato Grosso do Sul","Corumbá","Em frente ao refeitório da BEP-Base de Estudos do Pantanal. Alagável; Argilo-arenoso; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Estame preto; Com Flor: Verde",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:29:06-03","UFBA","ALCB","005603","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Swallen, JR","1953","08",NA,"Pinto, GCP","1952","01",NA,"Brasil","Bahia","Nilo Peçanha","Litoral Sul, Barra do Carvalho","-39.1","-13.583333","-39.1","-13.583333",NA,NA,NA,"ALCB019959","ALCB019959","Southern America",NA,NA,"Monocotyledon",NA,"52-125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:29:06-03","UFBA","ALCB","002983","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Pinto, GCP","1972","02",NA,"Brasil","Bahia","Valença","Litoral Sul, Corôa do Curral","-39.066667","-13.366667","-39.066667","-13.366667",NA,NA,NA,"ALCB019961","ALCB019961","Southern America",NA,NA,"Monocotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:29:06-03","UFBA","ALCB","002984","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Costa, AL; Santana, W","1974","07","13","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"ALCB019960","ALCB019960","Southern America",NA,NA,"Monocotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:29:06-03","UFBA","ALCB","005604","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Swallen, JR","1951","09",NA,"Pinto, GCP","1950","01",NA,"Brasil","Bahia","Esplanada","Litoral Norte, Vale do Itapicurú.","-37.933333","-11.783333","-37.933333","-11.783333",NA,NA,NA,"ALCB019958","ALCB019958","Southern America",NA,NA,"Monocotyledon",NA,"00682",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:29:06-03","UFBA","ALCB","005605","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Swallen, JR","1951","09",NA,"Pinto, GCP","1951","01",NA,"Brasil","Bahia","Esplanada","Litoral Norte, Vale do Itapicurú.","-37.933333","-11.783333","-37.933333","-11.783333",NA,NA,NA,"ALCB019956","ALCB019956","Southern America",NA,NA,"Monocotyledon",NA,"51-27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:29:06-03","UFBA","ALCB","16008","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Rua, GM","2011","04","29","Equipe de Ecologia","1976","04","05","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas da Boca do Rio","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"ALCB019965","ALCB019965","Southern America",NA,NA,"Monocotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:29:06-03","UFBA","ALCB","56165","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, C","2010","11","25","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","2001","05","19","Brasil","Bahia","Ruy Barbosa","Paraguaçu, margem do Rio Água Branca","-40.566944","-12.085278","-40.566944","-12.085278",NA,NA,"20,0 cm. Folhas membranáceas, concolores. Material estéril. Frequente.; vegetação semidecidual.","ALCB019675","ALCB019675 ALCB019675_1","Southern America",NA,NA,"Monocotyledon",NA,"9210",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:29:06-03","UFBA","ALCB","66281","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, C","2010","11","25","Rocha, EA","2003","01","23","Brasil","Bahia","Canavieiras","Litoral Sul, Próximo a ponte da Ilha de Atalaia","-38.946944","-15.687222","-38.946944","-15.687222",NA,NA,"Aquática. Rizomatosa, com cerca de 20cm. Espigas esverdeadas, com estigmas roxos. Frequente no local.","ALCB019957","ALCB019957","Southern America",NA,NA,"Monocotyledon",NA,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:19:40-03","NBC","NL-BOTANY","U.1520947","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Aronson J; Felger RS","1982","09","01","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520947 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520947","NL-U1520947","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296856","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Unknown","1835","01","01","Surinam",NA,NA,"Suriname D.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296856","NL-L1296856","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296858","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Smith HH","1898","01","01","Colombia",NA,NA,"Santa Marta. Columbia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296858","NL-L1296858","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296859","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Splitgerber FL","1838","01","01","Surinam",NA,NA,"in graminosis maritimis* Surinami prope plantat: Badenstein.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296859","NL-L1296859","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296860","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,"Brazil",NA,NA,"Brasilia, Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296860","NL-L1296860","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"93","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296863","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Parodi LR","1917","04","01","Argentina",NA,NA,"Plantas Argentinas. Isla Maeiel - Beunos Aires. Abunda en praderas bajas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296863","NL-L1296863","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"94","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296866","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Riedel L",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296866","NL-L1296866","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"95","2020-02-08 10:19:40-03","NBC","NL-BOTANY","L.1296867","PreservedSpecimen","Plantae","Gramineae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Unreadable",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1296867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1296867","NL-L1296867","Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
