"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","eventTime","fieldNumber","individualCount"
"573","2020-12-11 11:39:29-03","UFMG","BHCB","24376","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-12-11 11:39:29-03","UFMG","BHCB","137750","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Peron, M; et al.","927","1992","02","19","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Parcela C. Área 01C.","-42.833333","-22.433333","-42.833333","-22.433333","Indivíduo 0097. DAP 17. Fuste 7. Altura: 14m. Duplicatas LPB, BHCB, PACA, INPA. Programa Mata Atlântica.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-11 11:39:29-03","UFMG","BHCB","24377","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-11 11:39:29-03","UFMG","BHCB","24435","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-11 11:39:29-03","UFMG","BHCB","24446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-11 11:39:29-03","UFMG","BHCB","24447","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-11 11:39:29-03","UFMG","BHCB","34146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-11 11:39:29-03","UFMG","BHCB","60532","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-11 11:39:29-03","UFMG","BHCB","50442","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,"1999",NA,NA,"Hoehne, FC","s.n.","1938","03","23","Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,"Árvore, flores brancas.","BHCB013124",NA,NA,"BHCB013124","Southern America",NA,NA,"Dicotyledon",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"582","2020-12-11 11:39:29-03","UFMG","BHCB","171497","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,"2007",NA,NA,"Silva, JM; Abe, LM","4360","2005","06","09","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore, 8m, frutos imaturos. Floresta atlântica.","BHCB015970",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"583","2020-12-11 11:39:29-03","UFMG","BHCB","161475","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,"2012","11","30","Bünger, MO; Souza, MC","631","2012","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta Nacional da Tijuca, Estrada do Sumaré.","-43.2075004577637","-22.9027996063232",NA,NA,"Árvore ca. 15m. Botões florais creme.","BHCB015104",NA,NA,"BHCB015104","Southern America",NA,NA,"Dicotyledon",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"584","2020-12-11 11:39:29-03","UFMG","BHCB","28650","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"585","2020-12-11 11:39:29-03","UFMG","BHCB","113301","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,"2007",NA,NA,"Catharino, ELM; Rossi, L","1984","1994","07","19","Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina, Caminho em direção à Cachoeira do Veado. Rio dos Veados. Capoeira próxima ao Mambucaba.","-44.5699996948242","-22.6399993896484",NA,NA,"Árvore ca. 8,0m alt. Fruto poliespérmico, sementes com embrião mircioide, verde acinzentado.","BHCB013123",NA,NA,"BHCB013123","Southern America",NA,NA,"Dicotyledon",NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"586","2020-12-11 11:39:29-03","UFMG","BHCB","93006","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Castro, RM; Pifano, DS","710","2001","12","01","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore na beira do curso d'água na mata ciliar helófila. Botões florais creme. Pouco frequente.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"587","2021-02-11 17:20:44-03","UFPR","UPCB","24614","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Silva, S.M.","1995","06",NA,"Lima, R.X.","89","1993","10","22","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"Arvoreta, 5m, flor branca, melífera, folhas pilosas. Borda de floresta de restinga..","UPCB0024053",NA,NA,"UPCB0024053",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"588","2021-02-11 17:20:44-03","UFPR","UPCB","55200","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Silva, J.M.","2006","01","01","Silva, J.M.","5023","2006","09","07","Brasil","Paraná","Guaratuba","Balneário Nereidas","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore, 5m, flor alva. Restinga..","UPCB0024054",NA,NA,"UPCB0024054",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"589","2021-02-11 17:20:44-03","UFPR","UPCB","9672","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Hatschbach, G.","1973","04",NA,"Hatschbach, G.","30246","1972","08","24","Brasil","Paraná","Paranaguá","Balneário Shangri-la","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto, 3m. Mata pluvial da planície litorânea, solo úmido..","UPCB0024056",NA,NA,"UPCB0024056",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"590","2021-02-11 17:20:44-03","UFPR","UPCB","24270","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Silva, S.M.","1992","11",NA,"Silva, S.M.",NA,"1992","10","17","Brasil","Paraná","Paranaguá","Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore, 8m, flor branca, ferrugínea. Local úmido de floresta de restinga..","UPCB0024057",NA,NA,"UPCB0024057",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"591","2021-02-11 17:20:44-03","UFPR","UPCB","20846","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Hatschbach, G.","1992","01","01","Hatschbach, G.","57921","1992","09","25","Brasil","Paraná","Paranaguá","Estrada das Praias, rpóximo ao Rio da Vila","-48.5092010498047","-25.5200004577637",NA,NA,"Arvoreta, 5m, flor alva. Restinga arbórea..","UPCB0024050","10","10","UPCB0024050",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"592","2021-02-11 17:20:44-03","UFPR","UPCB","41142","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Silva, S.M.","2000","03",NA,"Jaster, C.B.",NA,"1999","11","12","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore DAP=13,7cm, h=9m, casca interna vermelho escuro. Floresta de restinga em estágio avançado, terreno úmido, parcialmente inundado, 4-20-24. Distância do mar ±500m. Nome vulgar: ripiluda..","UPCB0024058",NA,NA,"UPCB0024058",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"593","2021-02-11 17:20:44-03","UFPR","UPCB","6402","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Legrand, C.D.","1967","09",NA,"Hatschbach, G.","12755","1965","09","12","Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,"Arvoreta, flor alva. Mata pluvial da planície litorânea..","UPCB0024055",NA,NA,"UPCB0024055",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"594","2021-02-11 17:20:44-03","UFPR","UPCB","90990","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) Legr.","Barbosa, E.","2006",NA,NA,"Cordeiro, J. et al.","2353","2006","08","31","Brasil","Paraná","Pontal do Paraná","Sambaquis do Guaraguaçu","-48.511100769043","-25.6735992431641",NA,NA,"Árvore, 7m, flor alva. Floresta da Planície Litorânea..","UPCB0028798",NA,NA,"UPCB0028798",NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"595","2021-02-11 17:20:44-03","UFPR","UPCB","4289","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","grandiflora","Myrcia grandiflora","(Berg) C.D.Legrand","Legrand, C.D.",NA,NA,NA,"Hatschbach, G.","9264","1962","09","30","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"Arvoreta, 5m, flor alvescente. Mata pluvial (higrófila) litorânea..","UPCB0024051","10","10","UPCB0024051",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"596","2021-02-11 17:20:46-03","UFPR","UPCB","2065","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1956","01","01","Reitz, R.","2384","1956","01","09","Brasil","Santa Catarina",NA,"Guaramirim",NA,NA,NA,NA,"Árvore, 18m, flor rm botão. Mata..","UPCB0021457","100","100","UPCB0021457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-02-11 17:20:46-03","UFPR","UPCB","49456","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1956","01","01","Reitz, R.","2384","1956","01","09","Brasil","Santa Catarina",NA,"Guaramirim",NA,NA,NA,NA,"Árvore, 18m, flor rm botão. Mata..",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2021-02-11 17:20:46-03","UFPR","UPCB","69574","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, D.F.","2016",NA,NA,"Kollmann, L.","10671","2008","02","16","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999","Árvore 6m, flores de endumento ferrugíneo, pétalas brancas. Material prensado em alcool..","UPCB0021442","521","521","UPCB0021442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-02-11 17:20:46-03","UFPR","UPCB","81055","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, D.F.","2013","11",NA,"Lima, D.F.","395","2013","11","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi. Trilha da Preguiça, início. Floresta Ombrófila Densa.","-40.543","-19.909","-40.543","-19.909","Árvore 12m. Tronco descamente. Material estéril..","UPCB0021441",NA,NA,"UPCB0021441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2021-02-11 17:20:46-03","UFPR","UPCB","92258","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, D.F.","2017",NA,NA,"Goldenberg, R. | Amorim, A.M. | Paixão, J.L.","2285","2017","04","28","Brasil","Bahia","Presidente Tancredo Neves","Região da Tesoura 1, Estrada de Acesso ao Sítio do Burijao, 5.7km da BR 101 em estrada não pavimentada.","-39.468889","-13.453889","-39.468889","-13.453889","Floresta úmida, em topo de morro. Material em sílica","UPCB0037296",NA,NA,"UPCB0037296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-02-11 17:20:46-03","UFPR","UPCB","93623","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Voltz, R. R.","2018","07",NA,"Voltz, R. R. | Brotto, M. L.","1656","2016","08","10","Brasil","Paraná","Paranaguá","Morro Inglês, PARNA Saint-Hilaire/Lange","-48.658333","-25.585556","-48.658333","-25.585556","Floresta Ombrófila Densa Submontana secundaria.. Arvore 10 m alt.; frutos alvacentos.","UPCB0039807","285","285","UPCB0039807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-02-11 17:20:46-03","UFPR","UPCB","5838","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1949","01","01","Reitz, R.","3095","1948","02","23","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, 6m, flor branca. Capoeira e mata..",NA,"35","35",NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"603","2021-02-11 17:20:46-03","UFPR","UPCB","94383","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","04","15","Nakazono, E.M. | Cardoso, J.H.","2","1996","04","02","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"Capoeirão. Árvore, 5m altura, fruto imaturo, verde. Caminho da parcela 5","UPCB0042510","300","300","UPCB0042510 UPCB0042510_1",NA,NA,NA,NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"604","2021-02-11 17:20:46-03","UFPR","UPCB","12836","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M.","1984","01","01","Hatschbach, G.","24039","1970","03","17","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"Árvore, 15m x 30cm, flor alva. Mata pluvial vertente atlântica..","UPCB0021463","100","100","UPCB0021463",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"605","2021-02-11 17:20:46-03","UFPR","UPCB","8605","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Hatschbach, G.","1970","01","01","Hatschbach, G.","24039","1970","03","17","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"Árvore, 15m x 30cm, flor alva. Mata pluvial vertente atlântica..","UPCB0021461","100","100","UPCB0021461",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"606","2021-02-11 17:20:46-03","UFPR","UPCB","94393","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M.L. Kawasaki","1995",NA,NA,"Anunciação, E.A. | Sugiyama, M. | Silva, E.L.","564","1994","05","18","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto da Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,"Árvore ca. 5m alt. Frutos imaturos verdes","UPCB0042453",NA,NA,"UPCB0042453",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"607","2021-02-11 17:20:46-03","UFPR","UPCB","94336","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","04","15","Reis, A.","2448","1996","02","02","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcantara","-48.8053016662598","-27.5660991668701",NA,NA,"Capoeirão, árvore, 4m de altura, flor branca","UPCB0042509",NA,NA,"UPCB0042509",NA,NA,NA,NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"608","2021-02-11 17:20:46-03","UFPR","UPCB","12835","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Hatschbach, G.","1983","03",NA,"Kuniyoshi, Y.S.","4642","1983","03","02","Brasil","Paraná","Morretes","Estrada da Graciosa, próximo ao Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,"Árvore, 7m. Mata pluvial..","UPCB0021465",NA,NA,"UPCB0021465",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"609","2021-02-11 17:20:46-03","UFPR","UPCB","2068","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1958","01","01","Reitz, R.","4397","1957","06","21","Brasil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"Árvore, 15m, fruto imaturo verde. Mata..","UPCB0021459","600","600","UPCB0021459",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"610","2021-02-11 17:20:46-03","UFPR","UPCB","49538","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1958","01","01","Reitz, R.","4397","1957","06","21","Brasil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"Árvore, 15m, fruto imaturo verde. Mata..",NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"611","2021-02-11 17:20:46-03","UFPR","UPCB","52606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Ribas, O.S.","2004","10",NA,"Graff, P.","37","2004","06","23","Brasil","Paraná","Morretes","Estrada Morretes-Antonina","-48.834400177002","-25.476900100708",NA,NA,"Árvore ca. 10m, frutos imaturos. Floresta Atlântica..","UPCB0021447",NA,NA,"UPCB0021447",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"612","2021-02-11 17:20:46-03","UFPR","UPCB","28952","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Hatschbach, G.","1996","01","01","Cordeiro, J.","1327","1996","10","15","Brasil","Paraná","Campina Grande do Sul","Estrada para o Parque das Lauráceas, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore, 9m, fruto imaturo verde. Mata próximo ao rio..","UPCB0021443",NA,NA,"UPCB0021443",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"613","2021-02-11 17:20:46-03","UFPR","UPCB","31064","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lucas, E.","2003","10",NA,"Jaster, C.B.",NA,"1993","06","04","Brasil","Paraná","Guaraqueçaba","Ilha de Superagüi","-48.3288993835449","-25.3066997528076",NA,NA,"Altura de 15m, CAP 64cm. Altitude de 2900m. Caixa de inundação do rio..","UPCB0021438",NA,NA,"UPCB0021438",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"614","2021-02-11 17:20:46-03","UFPR","UPCB","32148","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Silva, S.M.","1996","02",NA,"Silva, S.M.",NA,"1996","01","29","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 10m, PAP = 29cm, em floresta paludosa da planície litorânea. Material estéril..","UPCB0021446",NA,NA,"UPCB0021446",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"615","2021-02-11 17:20:46-03","UFPR","UPCB","1930","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1951","01","01","Klein, R.M.","241","1950","02","23","Brasil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, 20m. Mata..","UPCB0021460","50","50","UPCB0021460",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"616","2021-02-11 17:20:46-03","UFPR","UPCB","42019","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1951","01","01","Klein, R.M.","241","1950","02","23","Brasil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, 20m. Mata..",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"617","2021-02-11 17:20:46-03","UFPR","UPCB","86208","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lannoy, L.C.","2019","01",NA,"Vieira, F.C.S.","s.n.","2004","07","04","Brasil","Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,"Meio terrestre..","UPCB0030331",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"618","2021-02-11 17:20:46-03","UFPR","UPCB","5025","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1964","01","01","Hatschbach, G.","10970","1964","02","15","Brasil","Paraná","Guaratuba","Morro do Morretes","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore, 10m. Mata pluvial da encosta de morro..","UPCB0021455","50","50","UPCB0021455",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"619","2021-02-11 17:20:46-03","UFPR","UPCB","28569","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Silva, S.M.","1995","05",NA,"Athayde, S.F.","220","1995","01","07","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão.","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore, 9m, botão branco. Comum no estrato intermediário de capoeirões e floresta secundária..","UPCB0021466",NA,NA,"UPCB0021466",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"620","2021-02-11 17:20:46-03","UFPR","UPCB","80978","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, D.F.","2014","12",NA,"Vervloet, R.R.","157","2002","04","18","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Trilha da Educação Ambiental.","-40.6002998352051","-19.9356002807617",NA,NA,"Árvore 15m, próximo ao córrego, fundo de vale, dossel da vegetação com aproximado 25m, frutos imaturos de cor verde, lado esquerdo do córrego..","UPCB0021467",NA,NA,"UPCB0021467",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"621","2021-02-11 17:20:46-03","UFPR","UPCB","49254","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1957","01","01","Reitz, R.","3385","1956","07","09","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"Árvore, 15m, fruto imaturo verde. Mata. N.V.: guaramirim-araçá..",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"622","2021-02-11 17:20:46-03","UFPR","UPCB","2060","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, C.D.","1957","01","01","Reitz, R.","3385","1956","07","09","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"Árvore, 15m, fruto imaturo verde. Mata. N.V.: guaramirim-araçá..","UPCB0021454","200","200","UPCB0021454",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
