"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"641","2020-12-21 16:35:50-03","MBM","MBM","15644","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Hatschbach, G.","1970","01","08","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM015644","MBM015644","Berg, C.C.",NA,NA,NA,NA,"23323","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-12-21 16:35:50-03","MBM","MBM","275939","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Hatschbach, G.; Silva, J.M.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.","2002","09","26","Brazil","Paraná","Guaraqueçaba","Tagaçaba, rodovia para Caetê","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM275939","MBM275939","Hatschbach, G.",NA,NA,NA,NA,"73842","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-12-21 16:35:50-03","MBM","MBM","21970","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Hatschbach, G.","1972","04","29","Brazil","Paraná","Guaratuba","Rio Tupitinga","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM021970","MBM021970","Berg, C.C.",NA,NA,NA,NA,"29629","41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-12-21 16:35:50-03","MBM","MBM","163788","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1984","06","19","Brazil","Paraná","Matinhos","Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM163788","MBM163788","Hatschbach, G.",NA,NA,NA,NA,"298","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-12-21 16:35:49-03","MBM","MBM","109262","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Kummrow, R.; et al.; et al.","1986","01","08","Brazil","Paraná","Matinhos","Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM109262","MBM109262",NA,NA,NA,NA,NA,"2729","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-12-21 16:35:49-03","MBM","MBM","114622","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1984","06","19","Brazil","Paraná","Matinhos","Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM114622","MBM114622","Hatschbach, G.",NA,NA,NA,NA,"298","15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-12-21 16:35:50-03","MBM","MBM","252978","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Dusén, P.",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM252978",NA,"Dusén, P.",NA,NA,NA,NA,"10186","30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-12-21 16:35:50-03","MBM","MBM","226910","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Tessmann, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226910",NA,"Rambo, B.",NA,NA,NA,NA,"s.n.","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-12-21 16:35:50-03","MBM","MBM","226911","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226911",NA,"Britez, R.M.",NA,NA,NA,NA,"1018","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-12-21 16:35:50-03","MBM","MBM","226918","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226918",NA,"Silva, S.M.",NA,NA,NA,NA,"679","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-12-21 16:35:50-03","MBM","MBM","118397","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.","1986","12","13","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM118397","MBM118397","Silva, S.M.",NA,NA,NA,NA,"1258","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-21 16:35:50-03","MBM","MBM","118394","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.","1986","11","01","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM118394","MBM118394","Silva, S.M.",NA,NA,NA,NA,"1031","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-12-21 16:35:49-03","MBM","MBM","114626","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.","1986","10","25","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM114626","MBM114626","Silva, S.M.",NA,NA,NA,NA,"1018","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-21 16:35:50-03","MBM","MBM","226916","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226916",NA,"Britez, R.M.",NA,NA,NA,NA,"1258","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:35:50-03","MBM","MBM","226914","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226914",NA,NA,NA,NA,NA,NA,"1031","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-12-21 16:35:50-03","MBM","MBM","43730","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Hatschbach, G.","1961","01","31","Brazil","Paraná","Paranaguá","Porto D. Pedro II","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM043730","MBM043730","Berg, C.C.",NA,NA,NA,NA,"7807","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:35:50-03","MBM","MBM","226915","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Reserva Biológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM226915",NA,"Silva, S.M.",NA,NA,NA,NA,"1451","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:35:50-03","MBM","MBM","43729","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Hatschbach, G.","1951","08","25","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM043729","MBM043729","Berg, C.C.",NA,NA,NA,NA,"2458","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:35:50-03","MBM","MBM","62937","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Carauta, J.P.P.","1978","11","09","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânio","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM062937","MBM062937","Carauta, J.P.P.",NA,NA,NA,NA,"3050","57442","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:35:50-03","MBM","MBM","43738","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Rambo, B.","1950","02","21","Brazil","Rio Grande do Sul","Osório","Lagoa dos Barros para Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"MBM043738","MBM043738","Berg, C.C.",NA,NA,NA,NA,"45904","27350","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:35:50-03","MBM","MBM","276465","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Mauhs, J.; et al.; et al.","2002","11","25","Brazil","Rio Grande do Sul","Palmares do Sul","Pagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"MBM276465","MBM276465","Mauhs, J.",NA,NA,NA,NA,"s.n.","31350","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:35:50-03","MBM","MBM","31008","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Krapovickas, A.","1973","01","28","Brazil","Rio Grande do Sul","Porto Alegre","Morro do Sabiá","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"MBM031008","MBM031008","Berg, C.C.",NA,NA,NA,NA,"22943","29946","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:35:50-03","MBM","MBM","199164","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Stehmann, J.R.",NA,NA,NA,"Brazil","Rio Grande do Sul","Tramandaí","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"MBM199164","MBM199164","Carauta, J.P.",NA,NA,NA,NA,"s.n.","21077","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:35:49-03","MBM","MBM","100007","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Sobral, M.","1983","10",NA,"Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"MBM100007","MBM100007","Sobral, M.",NA,NA,NA,NA,"2458","41667","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:35:50-03","MBM","MBM","319743","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Sevegnani, L.","2000","11","13","Brazil","Santa Catarina","Benedito Novo","Salto Donner","-49.3643989562988","-26.7828006744385",NA,NA,NA,NA,"MBM319743","MBM319743","Sevegnani, L.",NA,NA,NA,NA,"527","20912","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:35:50-03","MBM","MBM","226912","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM226912",NA,"Smith, L.B.",NA,NA,NA,NA,"201","19684","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:35:50-03","MBM","MBM","203025","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Falkenberg, D.B.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Caminho para a praia de Naufragados antes de chegar no farol","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM203025","MBM203025","Romaniuc Neto, S.",NA,NA,NA,NA,"4577","27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:35:50-03","MBM","MBM","202791","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM202791","MBM202791","Romaniuc Neto, S.",NA,NA,NA,NA,"7239","27000","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:35:50-03","MBM","MBM","255991","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Cervi, A.C.","2000","03","09","Brazil","Santa Catarina","Itapema","Bairro Sertão","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"MBM255991","MBM255991","Cervi, A.C.",NA,NA,NA,NA,"7022","9090","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:46:44-03","MBM","MBM","386636","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Engels, M.E.","2013","09","27","Brazil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"MBM386636","MBM386636","Meyer, F.S.; Engels, M.E.","Arbórea. Caule castanho esverdeado. Folhas verdes discolores. Inflorescência verde clara.; Floresta Ombrófila Densa.","2013","10","10","1666","37150","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:35:50-03","MBM","MBM","43728","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Reitz, R.","1952","12","20","Brazil","Santa Catarina","Palhoça","Campo do Massiambu","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM043728","MBM043728","Berg, C.C.",NA,NA,NA,NA,"5030","31105","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:35:50-03","MBM","MBM","319745","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Sevegnani, L.","1998","09","08","Brazil","Santa Catarina","Pomerode","Pomerode","-49.1768989562988","-26.7406005859375",NA,NA,NA,NA,"MBM319745","MBM319745","Sevegnani, L.",NA,NA,NA,NA,"322","14075","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:35:50-03","MBM","MBM","340254","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Weiers, M.S.","2008","01","25","Brazil","Santa Catarina","São Francisco do Sul","BR 280, próximo do Forte","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM340254","MBM340254",NA,"Floresta Ombrófila Densa Terras Baixas.",NA,NA,NA,"67","23627","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:35:50-03","MBM","MBM","226923","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM226923",NA,"Reitz, R.","=226922",NA,NA,NA,"4692","23627","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:35:50-03","MBM","MBM","226922","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM226922",NA,"Reitz, R.","=226923",NA,NA,NA,"4692","23627","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:35:50-03","MBM","MBM","189275","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Catharino, E.L.M.",NA,NA,NA,"Brazil","São Paulo","Iguape","Fazenda Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM189275","MBM189275","Souza, V.C.",NA,NA,NA,NA,"404","55628","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:35:50-03","MBM","MBM","216415","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Ivanauskas, N.M.",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM216415","MBM216415","Ivanauskas, N.M.",NA,NA,NA,NA,"454","17990","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:35:50-03","MBM","MBM","188339","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Sobral, M.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Peruíbe","Próximo ao Rio Guilherme, Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM188339","MBM188339","Sobral, M.",NA,NA,NA,NA,"6934","21922","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:35:50-03","MBM","MBM","189279","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Moraes, P.L.R. de",NA,NA,NA,"Brazil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Rio Paraibuna","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"MBM189279","MBM189279","Souza, V.C.",NA,NA,NA,NA,"887","27362","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:35:50-03","MBM","MBM","250368","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Franco, G.",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Praia da Baleia","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"MBM250368","MBM250368",NA,NA,NA,NA,NA,"s.n.","41977","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-12-21 16:46:44-03","MBM","MBM","391205","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Flores, T.B.; Souza, V.C.; Souza, V.C.","2013","04","02","Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Estrada estre a portaria e o alojamento, ao lado de uma torre de transmissão","-47.5","-23.9599990844727",NA,NA,NA,NA,"MBM391205","MBM391205",NA,"Arbusto, ca. 1,5m alt.; frutos verdes.",NA,NA,NA,"1906","41034","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-12-21 16:35:50-03","MBM","MBM","302098","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizz.","Fiaschi, P.; et al.; et al.","2001","01","20","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM302098","MBM302098","Pirani, J.R.",NA,NA,NA,NA,"565","34265","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-01 15:33:06-03","PUC-RIO","FCAB","5531","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","R.R. Oliveira","2000","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Pão de Açúcar, mata de encosta.","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,"005531",NA,"Angela Vaz","Árvore com DAP, 35 cm, altura, 20m. Com raízes em forma de alça disposta em todo o fuste. Estéril.",NA,NA,NA,"2360",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-11-01 15:28:42-03","PUC-RIO","FCAB","3379","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","P.E. Gibbs; H.F. Leitão Filho","1977","08","12","Brasil","São Paulo","Ubatuba","Ca. 15 km. N. de Ubatuba. Estação Experimental de","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"003379",NA,"J.P.P. Carauta","Mata Atlântica da Serra do Mar.&nf;Árvore 15m.","2001","07","04","s.n.","34265","auto",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-08-15 09:04:04-03","UESC","UESC","6508","S","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Shott.) Rizzini",NA,"2001","04","27","Brasil","Bahia","Ilhéus",NA,"-39.154444","-14.723333","39W9'16''","14S43'24''",NA,NA,"UESC0006508",NA,NA,"Mata Atlântica.; Hemiepífita.",NA,NA,NA,"1287",NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"686","2015-09-30 09:13:00-03","MNHN","RECOLNAT_MNHN_P","P00757100","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,"Province de San-Paolo.",NA,NA,NA,NA,NA,NA,"P00757100","P00757100_01","Akkermans","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00757100' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"992",NA,NA
"687","2017-03-08 14:22:11-03","MNHN","RECOLNAT_MNHN_P","P06754098","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nadeaud","1862","9","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06754098","P06754098_01",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754098' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"688","2017-03-08 14:22:11-03","MNHN","RECOLNAT_MNHN_P","P06754101","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nadeaud",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06754101","P06754101_01",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754101' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"689","2017-03-08 14:22:11-03","MNHN","RECOLNAT_MNHN_P","P06754102","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nadeaud","1862","9","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06754102","P06754102_01",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754102' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"690","2017-03-08 14:22:11-03","MNHN","RECOLNAT_MNHN_P","P06754103","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nadeaud","1862","1","1","Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06754103","P06754103_01",NA,"Nadeaud: Plantes du Brésil 1862. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754103' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"691","2017-03-08 14:22:11-03","MNHN","RECOLNAT_MNHN_P","P06754104","PreservedSpecimen",NA,"Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nadeaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Env. de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06754104","P06754104_01",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754104' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
