"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"157","2020-10-14 09:58:31-03","FURB","FURB","62349","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Kassner-Filho, A.","Kassner-Filho, A.","2018","09","12","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","FURB62349","FURB62349","3612",NA,NA,NA,"fruto imaturo Habitat: beira de córrego Habito: erva semi-aquática",NA,NA,"2018","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-24 16:38:34-03","FURB","FURB","67370","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Funez, L.A.; Ribeiro-Nardes, W., Cunha, K.M.","2020","01","24","Brasil","Santa Catarina","Urubici","Santa Bárbara, proximidades do alojamento. Parque Nacional de São Joaquim","-49.6291667","-28.1438889","-49.6291667","-28.1438889","1364","1364","FURB67370","FURB67370","9574",NA,NA,NA,"Flores creme Habitat: Banhado/lagoa Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-16 17:50:08-03","UCS","HUCS","49836","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Gonzatti, F.; Dani, J.G.","Dani, J.G.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939","-51.401197","-29.313939","740","740",NA,NA,"42",NA,NA,NA,"área alagável, prostada, borda da lagoa","Angiospermae","Apiales","2019","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:50:08-03","UCS","HUCS","49870","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Dani, J.G.","Abreu, F.P.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939","-51.401197","-29.313939","740","740",NA,NA,"112",NA,NA,NA,"área alagável, emersa, beira da lagoa","Angiospermae","Apiales","2019","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:50:08-03","UCS","HUCS","44480","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Demeda, C.","Demeda, C.","2015","11","21","Brasil","Rio Grande do Sul","Osório","Lagoa do Peixoto","-50.238547","-29.871619","-50.238547","-29.871619",NA,NA,NA,NA,"193",NA,NA,NA,"margem leste","Angiospermae","Apiales","2015","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:50:08-03","UCS","HUCS","44481","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.","Demeda, C.","Demeda, C.","2015","11","22","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.192878","-29.858858","-50.192878","-29.858858","3","3",NA,NA,"206",NA,NA,NA,"margem noroeste","Angiospermae","Apiales","2015","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-26 13:10:39-03","UTFPR","HCF","29831","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","F. Gonzatti & J.G. Dani","J.G. Dani","2018","12","04","Brasil","RS","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.398333","-29.313889","51°23'54 W","29°18'50 S","740","740",NA,NA,"42",NA,NA,NA,"área alagável, prostrada, borda da lagoa.",NA,NA,"2019","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-16 08:38:22-03","UTFPR","HCF","6096","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M.G. Caxambu","A.R. Silva","2007","10","11","Brasil","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.467583","-21.108833","45°28'03,3 W","21°06'31,8 S","812","812",NA,NA,"522",NA,NA,NA,"erva higrófila. Flores brancas.",NA,NA,"2011","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:38:22-03","UTFPR","HCF","7209","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M.G. Caxambu","D.C. Souza","2008","10","23","Brasil","MS","Corumbá","Passo do Lontra - Baía da Medalha, fundo","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva heliófita, decumbente. Flores e frutos esverdeados.",NA,NA,"2011","11","29","295160","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:29:17-03","UFRRJ","RBR","27502","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"M.V. Vianna","1988","10","31","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00027502","RBR00027502 RBR00027502_1","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:13:28-03","MBM","MBM","127769","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance; Affolter","Solomon, J.C.","1986","12","14","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM127769","MBM127769","15770","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:13:28-03","MBM","MBM","209481","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Posada, J.A.; et al.; et al.","1966","06","18","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM209481","MBM209481","333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:13:28-03","MBM","MBM","23548","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, L.","Hatschbach, G.; Scherer, P.; Scherer, P.","1972","10","14","Brazil","Bolívia",NA,"Puerto Suarez",NA,NA,NA,NA,NA,NA,"MBM023548","MBM023548","30453","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:13:28-03","MBM","MBM","407791","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Demeda, C.","Demeda, C.","2015","11","22","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras, margem noroeste","-50.192778","-29.858889","-50.192778","-29.858889","3","3","MBM407791","MBM407791","206","Southern America",NA,NA,NA,NA,NA,"2015","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:13:28-03","MBM","MBM","423385","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Porfírio, G.E.O.","Avellar, A.L.F.","2002","10","23","Brazil","Mato Grosso do Sul","Corumbá","Rio Paraguai, Serra do Amolar","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"MBM423385",NA,"6","Southern America",NA,NA,"Erva flutuante livre ou enraizada ou emergente pereme, estolonífera.",NA,NA,"2002",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:13:28-03","MBM","MBM","35850","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, L.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","02","11","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"MBM035850","MBM035850","13719","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:13:28-03","MBM","MBM","72357","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","1981","11","24","Brazil","Paraná","Palmas","Horizonte, 2km O","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM072357","MBM072357","44429","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:13:28-03","MBM","MBM","35853","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, L.","Hatschbach, G.","1959","11","08","Brazil","Paraná","Araucária","Guajuvira","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM035853","MBM035853","6477","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:13:28-03","MBM","MBM","29600","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, L.","Hatschbach, G.","1973","12","11","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM029600","MBM029600","33464","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:13:28-03","MBM","MBM","210551","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Bessa, F.A.","1997","01","23","Brazil","Paraná","São Mateus do Sul","Petrobrás","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM210551","MBM210551","122","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:13:28-03","MBM","MBM","23547","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, L.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","1971","12","06","Brazil","Paraná","Palmas","Santo Agostinho","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM023547","MBM023547","28293","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"178","2015-09-14 13:31:07-03","MNHN","RECOLNAT_MNHN_P","P00671576","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","natans","Hydrocotyle natans","Cirillo",NA,"Dombey, J.",NA,NA,NA,"Pérou",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P00671576","P00671576_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671576' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258857","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Weddell, H.A.","1844","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P03258857","P03258857_01",NA,NA,"hb",NA,"[Jusno] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258857' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-04 06:11:34-03","MNHN","RECOLNAT_MNHN_P","P00115392","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance","Ule, E.","1889","2",NA,"Brésil",NA,NA,"Na agua perito de Tubarao, prov. St. Catharina",NA,NA,NA,NA,NA,NA,"P00115392","P00115392_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033",NA,NA
"181","2015-09-04 06:11:34-03","MNHN","RECOLNAT_MNHN_P","P00115393","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance","Bertero, C.L.G.","1828",NA,NA,"Chili",NA,NA,"Rancagua",NA,NA,NA,NA,NA,NA,"P00115393","P00115393_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115393' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"334","isotype",NA
"182","2015-09-04 06:11:34-03","MNHN","RECOLNAT_MNHN_P","P00115394","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance","Bertero, C.L.G.","1828",NA,NA,"Chili",NA,NA,"Rancagua",NA,NA,NA,NA,NA,NA,"P00115394","P00115394_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115394' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"334","isotype",NA
"183","2015-09-04 06:11:34-03","MNHN","RECOLNAT_MNHN_P","P00115395","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance","Bertero, C.L.G.","1828",NA,NA,"Chili",NA,NA,"Rancagua",NA,NA,NA,NA,NA,NA,"P00115395","P00115395_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"334","isotype",NA
"184","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258858","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Traill, J.W.H.",NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"P03258858","P03258858_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258858' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258859","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P03258859","P03258859_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258859' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258860","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P03258860","P03258860_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258860' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258861","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,"Brésil (Bahia)",NA,NA,NA,NA,NA,NA,"P03258861","P03258861_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258861' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258864","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P03258864","P03258864_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258864' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258867","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil","São Paulo",NA,"Province. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P03258867","P03258867_01",NA,NA,"hb",NA,". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258867' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1616",NA,NA
"190","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258868","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03258868","P03258868_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258868' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258869","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03258869","P03258869_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258869' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258870","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Puiggari","1889","11","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03258870","P03258870_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258870' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3597",NA,NA
"193","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258871","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Loefgren",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03258871","P03258871_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258871' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1493",NA,NA
"194","2015-09-04 04:31:21-03","MNHN","RECOLNAT_MNHN_P","P03258872","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P03258872","P03258872_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03258872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:32:05-03","UFMG","BHCB","1800","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.",NA,NA,"1942",NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Variedade:brasiliensis; herbáceo","Dicotyledon",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:32:05-03","UFMG","BHCB","54890","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.",NA,"Magalhães, M","1942","11","13","Brasil","Minas Gerais","Caeté","Patrimonio - União","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"BHCB007407",NA,"2643","Southern America",NA,NA,"Herbacea rasteira.; Brejo.","Dicotyledon",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:32:05-03","UFMG","BHCB","2995","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.",NA,"Rennó, LR","1954",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Campo úmido;brejo;herbáceo","Dicotyledon",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:32:05-03","UFMG","BHCB","1802","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.",NA,"Rennó, LR","1953",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:17:51-03","UFPR","UPCB","2172","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance, L.","Tessmann, G.","1949","01","15","Brasil","Paraná","Piraquara","22km ao este de Curitiba","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva aquática. Flor com tépalas alvecentes e anteras amareladas. Várzea, na água parada de fosso, não raro..",NA,NA,"1959","07",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:17:51-03","UFPR","UPCB","56437","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance, L.","Tessmann, G.","1949","01","15","Brasil","Paraná","Piraquara","22km ao este de Curitiba","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva aquática. Flor com tépalas alvecentes e anteras amareladas. Várzea, na água parada de fosso, não raro..",NA,NA,"1959","07",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:17:51-03","UFPR","UPCB","64888","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Cordeiro, J. et al.","Cervi, A.C.","2004","09","30","Brasil","Paraná","General Carneiro","Fazenda Santa Cândida, Banhado do Lago Curicaca.","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"8673",NA,NA,NA,"Planta flutuante fixa, inflorescência creme esverdeada..",NA,NA,"2005","01",NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-11 17:17:51-03","UFPR","UPCB","2166","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance, L.","Tessmann, G.","1947","12","08","Brasil","Paraná","Paranaguá","Florestal - 29km para leste de Curitiba - estrada Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva. Flor com ovário e disco verdes, pétalas verde claro, estames alvecentes e anteras amarelas. Zona de Araucaria de leste, canto de lago, muito frequente..",NA,NA,"1959","07",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:17:51-03","UFPR","UPCB","55995","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Constance, L.","Tessmann, G.","1947","12","08","Brasil","Paraná","Paranaguá","Florestal - 29km para leste de Curitiba - estrada Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva. Flor com ovário e disco verdes, pétalas verde claro, estames alvecentes e anteras amarelas. Zona de Araucaria de leste, canto de lago, muito frequente..",NA,NA,"1959","07",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-11 17:17:51-03","UFPR","UPCB","73385","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Cervi, A.C.","Alves-da-Silva, S.C.","2012","01","24","Brasil","Paraná","Pinhais","Reservatório Iraí.","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,"Presente em banco de macrófitas. Hábito de vida Emergente ou Flutuante fixa.",NA,NA,"2012","01","01","10418","auto",NA,NA,NA,NA,NA,NA,NA
