"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"574","2021-01-26 13:54:09-03","IMA","MAC","13199","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.A.Silva","2000","06","27","Brasil","Alagoas","Piranhas","-37.745028","-9.543606","-37.745028","-9.543606","MAC0013199","MAC0013199",NA,NA,"1500",NA,NA,NA,NA,NA,"Erva ca. 40 cm de altura. Flores cremes.; Caatinga.","2009","05",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA
"575","2021-01-26 13:54:09-03","IMA","MAC","13941","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; E.Santos","2000","12","27","Brasil","Alagoas","Maceió","-35.807181","-9.589919","-35.807181","-9.589919","MAC0013941","MAC0013941",NA,NA,"5212",NA,"Ladeira da Pedra, Fernão Velho.",NA,NA,NA,"Arbusto ca. 50 cm altura. Flores brancas.; Mata Atlântica","2009","02",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"576","2021-01-26 13:54:09-03","IMA","MAC","14326","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.B.R.Caruzo","R.P.Lyra-Lemos","2001","05","17","Brasil","Alagoas","Coruripe","-36.300422","-10.213894","-36.300422","-10.213894","MAC0014326","MAC0014326",NA,NA,"5613",NA,"Vale do Riacho do Camundongo.",NA,NA,NA,"Arbusto ereto. Flores brancas.; Mata ciliar.","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-01-26 13:54:09-03","IMA","MAC","16072","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","2002","03","24","Brasil","Alagoas","Pão de Açúcar","-37.451719","-9.749378","-37.451719","-9.749378","MAC0016072","MAC0016072",NA,NA,"6488",NA,"Margem do riacho Pau Ferro.",NA,NA,NA,"Subarbusto ca. 40 cm de altura. Flores brancas.; Caatinga Degradada.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"578","2021-01-26 13:54:09-03","IMA","MAC","17475","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos","2003","05","21","Brasil","Alagoas","Maceió","-35.775467","-9.554272","-35.775467","-9.554272","MAC0017475","MAC0017475",NA,NA,"7644",NA,"Campus da UFAL, Próximo ao prédio do deptº de Química.",NA,NA,NA,"Erva ereta. Flores brancas.; Área antropizada.","2009","02",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"579","2021-01-26 13:54:09-03","IMA","MAC","19499","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; N.Rodrigues; E.Cardoso; B.Falcão.","2003","07","05","Brasil","Alagoas","São Luís do Quitunde","-35.563369","-9.309772","-35.563369","-9.309772","MAC0019499","MAC0019499",NA,NA,"7682",NA,"Mata Garabu, Fazenda Santo Antônio I (RPPN).",NA,NA,NA,"Subarbusto. Flores brancas.; Mata Atlântica secundária.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"580","2021-01-26 13:54:09-03","IMA","MAC","21397","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","M.Oliveira; A.A.Grillo","2002","01","30","Brasil","Alagoas","São José da Laje","-36.218636","-8.97405","-36.218636","-8.97405","MAC0021397","MAC0021397",NA,NA,"747",NA,"Usina Serra Grande.",NA,NA,NA,"Arbusto hidrófilo c/ca. 0,5 cm alt. Caule esverdeado c/ pêlos brancos, flores alvas. frutos esverdeados.; Vegetação herbácea em borda de Riacho.","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-01-26 13:54:09-03","IMA","MAC","23824","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","R.P.Lyra-Lemos; et al.","2005","05","05","Brasil","Alagoas","Marechal Deodoro","-35.860858","-9.769575","-35.860858","-9.769575","MAC0023824","MAC0023824",NA,NA,"8884",NA,"APA de Santa Rita.",NA,NA,NA,"Erva ca. de 50cm de altura. Botões florais verdes.; Restinga.","2008","03",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"582","2021-01-26 13:54:09-03","IMA","MAC","24064","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; M.N.Rodrigues; G.B.Araujo","2006","01","06","Brasil","Alagoas","Feliz Deserto","-36.303117","-10.293922","-36.303117","-10.293922","MAC0024064","MAC0024064",NA,NA,"9187",NA,"Povoado Pontes, Próximo à Marituba.",NA,NA,NA,"Subarbusto ereto. Flores brancas.; Cerrado.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"583","2021-01-26 13:54:09-03","IMA","MAC","24464","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","M.N.Rodrigues; P.A.F.Rios","2006","04","20","Brasil","Alagoas","Satuba","-35.824886","-9.571631","-35.824886","-9.571631","MAC0024464","MAC0024464",NA,NA,"1946",NA,"APA do Catolé.",NA,NA,NA,"Erva.; Mata Atlântica.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"584","2021-01-26 13:54:09-03","IMA","MAC","25227","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; Santos, MR dos; P.A.F.Rios","2006","09","21","Brasil","Alagoas","Rio Largo","-35.836925","-9.477878","-35.836925","-9.477878","MAC0025227","MAC0025227",NA,NA,"9809",NA,"Mata do Cedro, Proximidades do açude.",NA,NA,NA,"Erva ereta ca. de 20cm de altura. Flores brancas.; Mata Atlântica","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"585","2021-01-26 13:54:09-03","IMA","MAC","2730","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","R.F.Rocha","1983","03","17","Brasil","Alagoas","Piaçabuçu","-36.431328","-10.407311","-36.431328","-10.407311","MAC0002730","MAC0002730",NA,NA,"510",NA,"Fazenda Tatu.",NA,NA,NA,"Erva com flores brancas.; Restinga","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2021-01-26 13:54:09-03","IMA","MAC","29237","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","M.Oliveira","2008","03","07","Brasil","Bahia","São Desidério","-45.944381","-12.757006","-45.944381","-12.757006","MAC0029237","MAC0029237",NA,NA,"3250",NA,"Sítio Rio Grande, Barragem rio das Fêmea, complexo vegetacional (Cerrado, caatinga e Mata).",NA,NA,NA,"Erva. Flores alvas.; Vegetação arbórea arbustiva espaçada.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"587","2021-01-26 13:54:09-03","IMA","MAC","29286","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","D.Coelho","2005","07","01","Brasil","Sergipe","Canindé de São Francisco","-37.791339","-9.661847","-37.791339","-9.661847","MAC0029286","MAC0029286",NA,NA,"747",NA,"Fazendo Poço Verde.",NA,NA,NA,"Erva com 35cm de altura. Inflorescência axilar-terminal de cor branca, estames e estigma branco-esverdeado.; Mata Ciliar.","2006","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-01-26 13:54:09-03","IMA","MAC","29133","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","D.Coelho","2005","02","23","Brasil","Sergipe","Canindé do São Francisco.","-37.791339","-9.661847","-37.791339","-9.661847","MAC0029133","MAC0029133",NA,NA,"647",NA,"Fazenda Poço Verde.",NA,NA,NA,"Subarbusto ca. de 80cm de altura. Inflorescência verde-amarelada. Frutos imaturos verdes.; Mata Ciliar, rio temporário.","2009","02",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"589","2021-01-26 13:54:09-03","IMA","MAC","30178","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","2007","05","26","Brasil","Alagoas","Pão de Açúcar","-37.451719","-9.749378","-37.451719","-9.749378","MAC0030178","MAC0030178",NA,NA,"10354",NA,"Caminho para Ilha do Ferro.",NA,NA,NA,"Subarbusto ca. de 70cm de altura. Flores cremes. Frutos verdes.; Caatinga.","2009","04",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"590","2021-01-26 13:54:09-03","IMA","MAC","30302","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","2007","05","26","Brasil","Alagoas","Pão de Açúcar","-37.451719","-9.749378","-37.451719","-9.749378","MAC0030302","MAC0030302",NA,NA,"10322",NA,"Depois da passagem molhada do Riacho Grande.",NA,NA,NA,"Erva ca. de 40cm de altura. Frutos verdes.; Caatinga.","2008","03",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"591","2021-01-26 13:54:09-03","IMA","MAC","32136","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2008","02","04","Brasil","Alagoas","Viçosa","-36.241944","-9.374","-36.241944","-9.374","MAC0032136","MAC0032136",NA,NA,"335",NA,"Serra Dois Irmãos, Margem do Rio Paraíba do Meio.",NA,NA,NA,"Erva espinhosa ca. 40 cm de altura. Flores alvas.; Mata Pluvial Atlântica.","2008","05",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA
"592","2021-01-26 13:54:09-03","IMA","MAC","32758","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; S.P.Gomes; Chagas-Mota; M.C.Mota","2008","06","21","Brasil","Alagoas","Palmeira dos Índios","-36.633142","-9.406106","-36.633142","-9.406106","MAC0032758","MAC0032758",NA,NA,"11174",NA,"Fazenda Fortaleza, Serra das Pias",NA,NA,NA,"Erva ca. de 60cm de altura. Frutos verdes.; Mata Serrana de Brejo de Altitude.","2008","01",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA
"593","2021-01-26 13:54:09-03","IMA","MAC","32875","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2008","07","23","Brasil","Alagoas","Santana do Ipanema","-37.247433","-9.369956","-37.247433","-9.369956","MAC0032875","MAC0032875",NA,NA,"721",NA,"Serra do Macaco.",NA,NA,NA,"Erva ca. 1,5 m de altura. Flores brancas. Frutos verdes.; Caatinga.","2008","07",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA
"594","2021-01-26 13:54:09-03","IMA","MAC","33034","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2008","07","24","Brasil","Alagoas","Santana do Ipanema","-37.247433","-9.369956","-37.247433","-9.369956","MAC0033034","MAC0033034",NA,NA,"880",NA,"Serra da Camonga.",NA,NA,NA,"Arbusto ca. 1 m de altura. Frutos verdes.; Caatinga.","2008","07",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"595","2021-01-26 13:54:09-03","IMA","MAC","33161","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2008","06","14","Brasil","Alagoas","Maceió","-35.708947","-9.649847","-35.708947","-9.649847","MAC0033161","MAC0033161",NA,NA,"617",NA,"Serra da Saudinha, Fazenda Cela.",NA,NA,NA,"Erva ca. 80 cm de altura. Flor branca. Fruto verde.; Mata Pluvial Atlântica.","2008","06",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"596","2021-01-26 13:54:09-03","IMA","MAC","33428","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2008","03","30","Brasil","Alagoas","Viçosa","-36.241944","-9.374","-36.241944","-9.374","MAC0033428","MAC0033428",NA,NA,"434",NA,"Fazenda Aniceto.",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Flores brancas.; Floresta Pluvial Atlântica.","2008","04",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"597","2021-01-26 13:54:09-03","IMA","MAC","37679","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota; S.P.Gomes","2009","03","27","Brasil","Alagoas","Palmeira dos Índios","-36.633142","-9.406106","-36.633142","-9.406106","MAC0037679","MAC0037679",NA,NA,"2394",NA,"Serra das Pias, Fazenda Fortaleza.",NA,NA,NA,"Arbusto ca. 1 m de altura. Flores amarelas. Frutos verdes.; Brejo de Altitude.","2009","03",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"598","2021-01-26 13:54:09-03","IMA","MAC","37950","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2009","04","04","Brasil","Alagoas","Maceió","-35.708947","-9.649847","-35.708947","-9.649847","MAC0037950","MAC0037950",NA,NA,"2662",NA,"Serra da Saudinha.",NA,NA,NA,"Arbusto ca. 50 cm de altura. Frutos verdes.; Mata Pluvial Atlântica.","2009","04",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"599","2021-01-26 13:54:09-03","IMA","MAC","38348","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota; L.M.Leão","2009","04","23","Brasil","Alagoas","Inhapi","-37.681228","-9.276686","-37.681228","-9.276686","MAC0038348","MAC0038348",NA,NA,"3060",NA,"Serra do Grude.",NA,NA,NA,"Erva ca. 50 cm de altura. Flores brancas.; Caatinga.","2009","04",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA
"600","2021-01-26 13:54:09-03","IMA","MAC","39893","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.C.S.Mota; E.C.O.Chagas","A.I.L.Pinheiro; E.C.O. Chagas; J.W.A.Silva; M.C.S.Mota","2009","05","01","Brasil","Alagoas","Murici","-35.941803","-9.309914","-35.941803","-9.309914","MAC0039893","MAC0039893",NA,NA,"679",NA,"Serra do Ouro.",NA,NA,NA,"Erva ca. 30cm de altura. Flores brancas. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-01-26 13:54:09-03","IMA","MAC","41086","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2009","04","29","Brasil","Alagoas","Chã Preta","-36.298708","-9.257142","-36.298708","-9.257142","MAC0041086","MAC0041086",NA,NA,"3345",NA,"Serra Lisa.",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Flores alvas. Frutos verdes.; Mata Pluvial Atlântica.","2009","04",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA
"602","2021-01-26 13:54:09-03","IMA","MAC","41987","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva; D.S.Correia","2009","05","30","Brasil","Alagoas","Mar Vermelho","-36.388225","-9.447947","-36.388225","-9.447947","MAC0041987","MAC0041987",NA,NA,"3822",NA,"Fazenda Canadá.",NA,NA,NA,"Arbusto ca. 40 cm de altura. Flores brancas. Frutos verdes.; Mata Pluvial Atlântica.","2009","05",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA
"603","2021-01-26 13:54:09-03","IMA","MAC","42748","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","2009","07","10","Brasil","Alagoas","Santana do Ipanema","-37.247433","-9.369956","-37.247433","-9.369956","MAC0042748","MAC0042748",NA,NA,"4268",NA,"Serra do Gugi",NA,NA,NA,"Arbusto ca. 60 cm de altura. Frutos verdes.; Brejo de Altitude.","2009","07",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"604","2021-01-26 13:54:09-03","IMA","MAC","44279","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2009","09","28","Brasil","Alagoas","Maceió","-35.775286","-9.554181","-35.775286","-9.554181","MAC0044279","MAC0044279",NA,NA,"5783",NA,"Campus UFAL.",NA,NA,NA,"Erva ca. 20 cm de altura. Flores cremes. Frutos verdes.; Cerrado.","2009","09",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA
"605","2021-01-26 13:54:09-03","IMA","MAC","48007","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.C.S.Mota","F.Cavalcante; M.C.S.Mota","2010","03","14","Brasil","Alagoas","Ibateguara","-35.927994","-8.973719","-35.927994","-8.973719","MAC0048007","MAC0048007",NA,NA,"419",NA,"Usina Serra Grande, Mata Petrópolis.",NA,NA,NA,"Erva ca de 70cm de altura. Flores brancas.; Mata atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-01-26 13:54:09-03","IMA","MAC","48314","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","F.Hembth","I.A.Bayma","2010","07","20","Brasil","Alagoas","Coruripe","-36.176061","-10.124994","-36.176061","-10.124994","MAC0048314","MAC0048314",NA,NA,"s.n.",NA,"Margem esquerda do rio Poxim.",NA,NA,NA,"Erva ca. 10cm de altura. Flores branco-esverdeadas. Frutos verdes.; Praia&nf;Cerrado em encosta.","2017","07",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"607","2021-01-26 13:54:09-03","IMA","MAC","49400","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2010","09","09","Brasil","Pernambuco","Jaqueira","-35.794892","-8.727642","-35.794892","-8.727642","MAC0049400","MAC0049400",NA,NA,"8439",NA,"Serra do Urubu.",NA,NA,NA,"Arbusto ca. 1 m de altura. Flores cremes. Frutos verdes.; Mata Atlântica.","2010","09",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"608","2021-01-26 13:54:09-03","IMA","MAC","51746","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","F.Hembth","R.P.Lyra-Lemos; M.N.Rodrigues","2010","08","07","Brasil","Alagoas","Feliz Deserto","-36.330122","-10.288836","-36.330122","-10.288836","MAC0051746","MAC0051746",NA,NA,"13095",NA,"Várzea da Marituba.",NA,NA,NA,"Erva. Frutos jovens verdes.; Restinga.","2017","07",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"609","2021-01-26 13:54:09-03","IMA","MAC","5378","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","O.A.Salgado; H.P.Bautista","1984","03","23","Brasil","Bahia","Oliveira dos Brejinhos","-42.807581","-12.219458","-42.807581","-12.219458","MAC0005378","MAC0005378",NA,NA,"288",NA,"Fazenda Lagoa Podre, BA-156.",NA,NA,NA,"Subarbusto de até 80 cm alt. Folhas estrigosas. Flores fem. de cor verde e as masc. brancas.; Estepe Arbórea (Caatinga).","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-01-26 13:54:09-03","IMA","MAC","62248","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.C.S.Mota","M.C.S.Mota; E.C.O.Chagas","2012","06","22","Brasil","Alagoas","Coruripe","-36.176061","-10.124994","-36.176061","-10.124994","MAC0062248","MAC0062248",NA,NA,"11655",NA,"Usina Coruripe, RPPN Lula Lobo.",NA,NA,NA,"Arbusto ca. 50 cm de alt. Frutos verdes.; Mata Atlântica.","2012","06",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"611","2021-01-26 13:54:09-03","IMA","MAC","24181","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.B.R.Caruzo","M.N.Rodrigues; U.Cortez; E.Tourinho","2006","03","09","Brasil","Alagoas","São Luiz do Quitunde","-35.563369","-9.309772","-35.563369","-9.309772","MAC0024181","MAC0024181",NA,NA,"1917",NA,"Trecho de mata, Ápós a construção da ponte nova.",NA,NA,NA,"Erva. Flores cremes. Frutos imaturos verdes.; Mata Atlântica.","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-01-26 13:54:09-03","IMA","MAC","21429","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"M.Oliveira; A.A.Grillo","2002","04","15","Brasil","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,"MAC0021429","MAC0021429",NA,NA,"979",NA,"Coimbra, Caminho para o Gabão.",NA,NA,NA,"Árvore ca. 3 m de altura.; Solo argiloso.",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-02-04 10:27:30-03","UFRPE","HST","13187","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"M.Oliveira; A.Grilo","2002","06","15","Brasil","Alagoas","Ibateguara - Coimbra",NA,NA,NA,NA,"HST013187",NA,NA,NA,"979",NA,NA,NA,NA,NA,"Arbusto. Caule esverdeado; flores alvas, esverdados. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-02-04 10:27:30-03","UFRPE","HST","8858","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","A.Laurênio & M.F.A.Lucena","A.M.Miranda","1999","04","08","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST008858",NA,NA,NA,"3217",NA,"Morro da Quixaba",NA,NA,NA,"Subarbusto; folhas membranáceas, ásperas; flores brancas; frutos imaturos verdes. Frequente. Ocorrente em toda ilha.","1999","05",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"615","2021-02-04 10:27:30-03","UFRPE","HST","8864","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena & A.Laurênio","A.M.Miranda","1999","04","07","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST008864",NA,NA,NA,"3196",NA,NA,NA,NA,NA,"Subarbusto; folhas membranáceas; flores brancas; frutos imaturos verdes.","1999","05",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"616","2021-02-04 10:27:30-03","UFRPE","HST","14564","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","A.M.Miranda","2003","06","19","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST014564",NA,NA,NA,"4144",NA,NA,NA,NA,NA,"Subarbusto ca. 40cm alt.; caule creme-esverdeado; folhas membranáceas; flores de cálice verde; corola e gineceu brancos; frutos imaturos verdes; ramificado tricotonicamente","2007","11",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"617","2021-02-04 10:27:30-03","UFRPE","HST","7120","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","G.L.Wesster","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","1993","05","31","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST007120",NA,NA,NA,"786",NA,NA,NA,NA,NA,"Subarbusto; caule levemente alaranjado, pelos hirtos; folhas membranáceas, pilosas, discolor; flores alvas, singelas; frutos imaturos verdes.","1995","02",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"618","2021-02-04 10:27:30-03","UFRPE","HST","13191","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.Lucena","M.Oliveira; A.Grilo","2002","01","30","Brasil","Alagoas","São José da Lage","-36.0583000183105","-9.00971984863281",NA,NA,"HST013191",NA,NA,NA,"747",NA,"Usina Serra Grande",NA,NA,NA,"Arbusto hidrófilo ± 50 cm alt. caule esverdeado com pelos brancos; flores alvas; frutos esverdeados. Raro.","2002",NA,"16954","auto",NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-02-04 10:27:30-03","UFRPE","HST","6873","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","L.P.Félix; et al.","1996","04","29","Brasil","Pernambuco","Belo Jardim","-36.4241981506348","-8.3355598449707",NA,NA,"HST006873",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Subarbusto; flores alvas.","1998","10","27307","auto","27",NA,NA,NA,NA,NA,NA,NA
