"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","00995173","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","G. Eiten","5398","1963","08","23","South America","Brazil","Maranhão","Ilha de Balsas region, between the Balsas & Parnaíba Rivers. Ca. 400 m west of main house of Fazenda Morros, ca. 35 km south of Lorêto. On trail to Gigante.","-45.07","-7.38","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995173","NY00995173_01","L. B. Smith","Lorêto","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00995191","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","10418","1965","11","17","South America","Brazil","Goiás","Serra do Rio Preto, ca. 15 km E. of Cabeceiras","-46.8433","-15.8","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995191","NY00995191_01",NA,"Cabeceiras","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00995200","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Brazil","Mato Grosso",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1088025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995200","NY00995200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00995232","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","L. Riedel","2644","1834","09",NA,"South America","Brazil","Minas Gerais","Suiz Rio São Francisco.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995232","NY00995232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00995230","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","S. A. Mori","16966","1984","07","24","South America","Brazil","Minas Gerais","BR040, Km 137 from Goiás border.","-46.1725","-17.7428","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995230","NY00995230_01","W. W. Thomas","João Pinheiro","740","740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","448167","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","L. Riedel","s.n.","1824",NA,NA,"South America","Brazil","Mato Grosso","Cuyaba","-56.043867","-15.612755","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448167","NY00448167_01","P. Acevedo-Rodríguez","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","448170","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","W. R. Anderson","37115","1972","03","17","South America","Brazil","Bahia","Ca. 5 km W of Cocos, near limestone boulders.","-44.53","-14.18","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448170","NY00448170_01","E. Joyal","Cocos","530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00995184","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","17370","1966","06","18","South America","Brazil","Mato Grosso","Ca. 96 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.18","-15.47","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995184","NY00995184_01","E. Joyal",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","448165","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","L. Riedel","s.n.","1824",NA,NA,"South America","Brazil","Mato Grosso","Cuyaba","-56.043867","-15.612755","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680429' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448165","NY00448165_01","P. Acevedo-Rodríguez","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00995195","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","D. R. Hunt","5823",NA,NA,NA,"South America","Brazil",NA,"States of Goiás and Mato Grosso.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087328' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995195","NY00995195_01",NA,NA,"600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","448166","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,"Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448166","NY00448166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00995193","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","25202","1970","01","23","South America","Brazil","Goiás","Contraforte Central, ca. 20 km N.E. of Catalão","-47.81634","-18.03893","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995193","NY00995193_01","E. Joyal","Catalão","875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","818286","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","34871","1972","01","23","South America","Brazil","Goiás","Ca. 8 km south of Niquelândia","-48.4597015380859","-14.4738998413086","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=859330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818286","NY00818286_01","E. Joyal","Niquelândia","750","750","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00995168","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","G. Schaller","232","1978","07","09","South America","Brazil","Mato Grosso","Pantanal. Rio Paraguai. Fazenda Acurizal. Plot E; Tree No. 26.","-57.53","-17.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995168","NY00995168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00995207","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","G. T. Prance","26129","1979","06","09","South America","Brazil","Mato Grosso","Vicinity of Acurizal","-57.53","-17.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995207","NY00995207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00995197","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","B. Dubs","27","1984","11","03","South America","Brazil","Mato Grosso","Pantanal. Fazenda Salina, Rio Negro.","-56.17","-19.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995197","NY00995197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00995178","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","C. A. Cid Ferreira","6415","1985","10","10","South America","Brazil","Mato Grosso","Faz. Codeara. Serra da Viúva, a 12 km S da Cidade.","-50.58","-10.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995178","NY00995178_01","P. Acevedo-Rodríguez","Santa Terezinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01139069","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","C. A. Cid Ferreira","4741","1984","06","23","South America","Brazil","Rondônia","BR 364, rodovia Cuiabá-Porto velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL","-62.03","-11.2","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1476619' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139069",NA,"W. Rodrigues","Cacoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01025675","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","C. A. Cid Ferreira","4741","1984","06","23","South America","Brazil","Rondônia","BR 364, rodovia Cuiabá-Porto velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL","-62.03","-11.2","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502327' target='other'> <mi>dwc_moreinfo</mi></a>","NY01025675","NY01025675_01 NY01025675_02","W. Rodrigues","Cacoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01139070","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","T. C. Plowman","8781","1980","02","13","South America","Brazil","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1476620' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139070",NA,"P. Acevedo-Rodríguez","Conceição do Araguaia","350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01025676","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","T. C. Plowman","8781","1980","02","13","South America","Brazil","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502329' target='other'> <mi>dwc_moreinfo</mi></a>","NY01025676","NY01025676_01 NY01025676_02","P. Acevedo-Rodríguez","Conceição do Araguaia","350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01025677","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","T. C. Plowman","8805","1980","02","13","South America","Brazil","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01025677","NY01025677_01 NY01025677_02 NY01025677_03","P. Acevedo-Rodríguez","Conceição do Araguaia","350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01139071","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","T. C. Plowman","8805","1980","02","13","South America","Brazil","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1476623' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139071",NA,"P. Acevedo-Rodríguez","Conceição do Araguaia","350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00995188","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","W. W. Thomas","5835","1988","02","11","South America","Brazil","Minas Gerais","2 km W of bridge over Rio Paracatú, ca. 50 km E of Paracatú on BR-040 to João Pinheiro.","-46.62","-17.83","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995188","NY00995188_01 NY00995188_02","M. L. Kawasaki","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00995176","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","5492","1964","08","23","South America","Brazil","Minas Gerais","Fazenda Furquilho Novo.","-46.4302778","-15.6171","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995176","NY00995176_01","G. T. Prance","Burití",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00995225","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","5492","1964","08","23","South America","Brazil","Minas Gerais","Fazenda Furquilho Novo.","-46.4302778","-15.6171","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995225","NY00995225_01","G. T. Prance","Burití",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00995177","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","5492","1964","08","23","South America","Brazil","Minas Gerais","Fazenda Furquilho Novo.","-46.4302778","-15.6171","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995177","NY00995177_01 NY00995177_02","G. T. Prance","Burití",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00995219","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","E. L. Taylor","E1022","1983","02","26","South America","Brazil","Maranhão","Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda.","-44.47","-5.23","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995219","NY00995219_01","P. Acevedo-Rodríguez","Tuntum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","686864","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","N. G. Jesus","800","2000","02","01","South America","Brazil","Bahia","Fazenda Inhuma","-43.95111111","-12.0194444","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=845392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686864","NY00686864_01","M. L. S. Guedes","Barreiras","440","440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00995228","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","P. Clausen","501",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995228","NY00995228_01","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00995183","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","15856","1966","05","14","South America","Brazil","Distrito Federal","Ca. 30 km N. E. of Brasília","-47.71872","-15.5916","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995183","NY00995183_01","E. Joyal","Brasília","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","818287","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","18961","1968","01","21","South America","Brazil","Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=859335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818287","NY00818287_01","E. Joyal","Cocalzinho de Goiás","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00995206","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","T. C. Plowman","8249","1980","02","01","South America","Brazil","Tocantins","Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.6008","-8.5006","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1089822' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995206","NY00995206_01 NY00995206_02","P. Acevedo-Rodríguez","Presidente Kennedy","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00995190","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","10418","1965","11","17","South America","Brazil","Goiás","Serra do Rio Preto, ca. 15 km E. of Cabeceiras","-46.8433","-15.8","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995190","NY00995190_01","J. A. Kallunki","Cabeceiras","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00995182","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","H. S. Irwin","15856","1966","05","14","South America","Brazil","Distrito Federal","Ca. 30 km N. E. of Brasília","-47.71872","-15.5916","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995182","NY00995182_01","E. Joyal","Brasília","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00995196","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","D. R. Hunt","5823",NA,NA,NA,"South America","Brazil",NA,"States of Goiás and Mato Grosso.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1087332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995196","NY00995196_01 NY00995196_02",NA,NA,"600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
