"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"45","2020-11-04 11:08:39-03","ESALQ","ESA","38224","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17166.0","1997","05","24",NA,"Brasil",NA,NA,"Escandente; corola creme, ligeiramente arroxeada.","ESA038224","Magnoliophyta",NA,"Mato Grosso","Nobres","Arredores do Lago Azul. Cerca de 42 Km ENE (em linha reta) de Nobres. Mata Estacional Semidecidual sobre terreno calcáreo.","-56.3274993896484","-14.7202997207642",NA,"(Kunth) Brandeq.",NA,NA,"Chaves, S.E.A.","2011",NA,NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA
"46","2021-01-14 15:28:55-03","MN","R","121059","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Lutz, A.","1367","1917","09","10",NA,"Brasil",NA,NA,"Herbarium Lutz",NA,NA,NA,"Pernambuco","Campo Grande",NA,NA,NA,NA,"Benth.",NA,NA,"Graziela","1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:39:12-03","MN","R","65022","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Freire Allemão, F. 378; Cysneiros, M.",NA,"1859",NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7776","R000065022",NA,NA,"Ceará",NA,NA,NA,NA,"R000065022_001 R000065022_002","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Barbosa, V.P.","1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:28:55-03","MN","R","8490","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Glaziou, A.F.M.","15912","1882","07","12",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008490",NA,NA,"Minas Gerais",NA,NA,NA,NA,"R000008490_001","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Barbosa, V.P.","1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:28:55-03","MN","R","16674","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Pieri, A.","s.n.","1928","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Museu Nacional Horto Botanico","-43.2075004577637","-22.9027996063232",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"V. Perazzo Barbosa","1975",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-22 17:45:38-03","UFPI","TEPB","9804","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L.Coradin","7822","1987","06","26",NA,"Brasil",NA,NA,"Volúvel (estolonifera), fruto marrom, solo arenoso, litolico, relevo fortemente ondulado, comum. Bom desenvolvimento vegetativo, grande produção de sementes. Vagens muita atacadas por larvas de insetos. Ramos muito compridos. Vagens pequenas produzidas na",NA,NA,NA,"Ceará","Santana do Cariri","Estrada Buriti - Crato; Km 1","-39.75","-7.216667",NA,"(Kunth) Brandeg",NA,NA,"M; G. Silva","1905","06","02","039°45'W","07°13'S",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-31 16:50:58-03","UFPI","TEPB","9869","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L.Coradin","7873","1987","06","30",NA,"Brasil",NA,NA,"Volúvel (estolonifera), flor creme, fruto verde (imaturo), solo, relevo fortemente ondulado. Comum. Bom desenvolvimento vegetativo, folhas grandes, presentes em broca no caul. Antracnose nas vagens. Algumas folhas de coloração vermelha. Caules finos e est",NA,NA,NA,"Ceará","Tianguá","Rodovia Sobral - Tiangua (BR - 222) Km 69. Iníco da subida da serra","-40.99169921875","-3.7322199344635",NA,"(Kunth) Brandeg",NA,NA,NA,NA,NA,NA,NA,NA,"36695","auto",NA,NA,NA,NA,NA,NA
"52","2020-06-12 12:04:47-03","UFPI","TEPB","22079","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar P. da Silva","1263","1993","03","23",NA,"Brasil",NA,NA,"Erva trepadeira, flor lilás, carena lilas, quilha branca com apice lilas. Ambiente: Ecotono mata secundaria - cerrado",NA,NA,NA,"Goiás","Ipameri","Margem esquerda","-48.1596984863281","-17.7219009399414",NA,"(Humb.Bompl.et Kunth.) Brandeg.",NA,NA,NA,NA,NA,NA,NA,NA,"102542","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-19 16:11:23-03","UFPI","TEPB","22078","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar P. da Silva","1215","1992","07","08",NA,"Brasil",NA,NA,"Cor da flor lilas-claro, cor do furto verde (imaturo). Ambiente: Mata de galeria",NA,NA,NA,"Goiás","Niquelandia","Margem dir. do R. Maranhão Faz. Ponte Alta ao lado de pequena cachoeira area de Inf. Direta da UHE. S, da Mesa","-48.4597015380859","-14.4738998413086",NA,"(H.B.K.) Brandeg",NA,NA,"M.C. Assis","1992","07","07",NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"54","2020-06-12 12:04:47-03","UFPI","TEPB","6571","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Figueiredo, M.A","263","1991","07","17",NA,"Brasil",NA,NA,"Trepadeira",NA,NA,NA,"Rio Grande do Norte","Martins","Sa. Martins","-37.9110984802246","-6.0877799987793",NA,"(Kunth) Brandeg","700","700","J. Y. Tamashiro","1981","09","15",NA,NA,"10029","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:23:40-03","CPAP","CPAP","6352","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Bueno, N. C.","68","1989","04","24",NA,"Brasil",NA,NA,"Trepadeira. FLOR: branca com centro roxo. FRUTO: verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Mata. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"MS","Corumbá","Próximo a fazenda Tamarineiro; mais ou menos 5 km do Posto Esdras","-57.75","-19.066667",NA,"Benth.","100","100",NA,NA,NA,NA,"57°45' W","19°04' S",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:23:40-03","CPAP","CPAP","24880","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Silva, R. R.","897","2004","04","27",NA,"Brasil",NA,NA,"Trepadeira de 70cm de altura. Flores alvas, estandarte alvo com ápice roxo.",NA,NA,NA,"MS","Corumbá","Serra Grande, Planalto Residual do Urucum. Interior de Floresta Estacional Decidual. Solo: ferruginoso.","-57.483333","-19.216667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","127","127","R. R. Silva","2004","04",NA,"57°29' W","19°13' S",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:23:40-03","CPAP","CPAP","24994","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Silva, R. R.","1341","2004","12","15",NA,"Brasil",NA,NA,"Erva prostrada de 25cm de altura. Material estéril.",NA,NA,NA,"MS","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum. Acesso pela estrada do Lago Azul. Borda de Cerradão. Solo: ferruginoso.","-57.55","-19.2",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","699","699","R. R. Silva","2004","12",NA,"57°33' W","19°12' S",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:23:40-03","CPAP","CPAP","13475","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Pott, A.","7100","1995","03","19",NA,"Brasil",NA,NA,"Erva volúvel. FLOR: esbranquiçada. Estandarte branco com mancha franjada azulada no centro-base. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Ocasional. AMBIENTE: Cerradão. SUBSTRATO: solo argiloso, regossolo. RELEVO: encosta superior de serra.",NA,NA,NA,"MS","Miranda","Secção Farinha Seca, fazenda Bodoquena S.A., rumo fazenda Jandaia, Serra da Bodoquena FAZ.","-56.833333","-20.1",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","400","400",NA,NA,NA,NA,"56°50' W","20°06' S",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:23:40-03","CPAP","CPAP","24999","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Silva, R. R.","1351","2004","12","17",NA,"Brasil",NA,NA,"Erva subereta de 15cm de altura. Material estéril.",NA,NA,NA,"MS","Corumbá","Serra Urucum, Planalto Residual do Urucum. Acesso Urucum Mineração. Vale de Floresta Estacional semidecídual. Solo: ferruginoso.","-57.618889","-19.197778",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","466","466","R. R. Silva","2004","12",NA,"57°37'08'' W","19°11'52'' S",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-19 10:23:40-03","CPAP","CPAP","25010","PreserverdSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Silva, R. R.","1382","2004","12","30",NA,"Brasil",NA,NA,"Erva ereta a semiprostrada de 10-30cm de altura. Materil estéril.",NA,NA,NA,"MS","Corumbá","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Interior de Floresta Estacional semidecídual. Solo: ferruginoso.","-57.6533012390137","-19.0091991424561",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R. R. Silva","2004","12",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"61","2015-07-02 14:01:57-03","JBP","HPL","4574","S","Plantae","Fabaceae-Faboideae","Centrosema","sagittatum","Centrosema sagittatum","E.R. Salviani & H. Lorenzi","1497","2000","06","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"CE","Ubajara","Coletado no Parque Nacional.","-40.9211","-3.85444",NA,"(Humb. & Bonpl. Ex Willd.) Brandegee",NA,NA,"V.C. Souza","2012","11","26",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"62","2019-02-22 11:46:21-03","IPA","IPA","25226","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Andrade-Lima","716372","1971","07","22","Southern America","Brasil",NA,NA,"Cipó sobre arbustos","IPA0025226","Plantae",NA,"Pernambuco","Arcoverde","Estação Experimental , alto da Serra em capoeira","-37.0539016723633","-8.41888999938965",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Ataíde, M.","1972",NA,NA,NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA
"63","2019-02-22 11:46:21-03","IPA","IPA","19462","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Academia Brasileira de Ciências","579","1971","05","06","Southern America","Brasil",NA,NA,"Trepadeira no subosque, flor amarela, roxo esmaecido a cerúleo nos bordos","IPA0019462","Plantae",NA,"Pernambuco","Ipubi","Serra Branca, Fundo do Saco","-40.1488990783691","-7.651939868927",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,NA,NA,NA,NA,NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA
"64","2019-02-22 11:46:21-03","IPA","IPA","5171","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Pickel, B.","2146","1929","10",NA,"Southern America","Brasil",NA,NA,"Cipó","IPA0005171","Plantae",NA,"Pernambuco","São Lourenço da Mata","Tapera, Capoeira","-35.0182991027832","-8.00222015380859",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Andrade-Lima","1970","06","29",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"65","2019-02-22 11:46:21-03","IPA","IPA","5172","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Pickel, B.","2739","1931","09","01","Southern America","Brasil",NA,NA,"Flor com cálice aspero e aderente à roupa; corola com vexilo verde por fora e amarellado por dentro, tendo 2 manchasroxas al lado da nervura; asas e naveta brancas com as pontas roseas","IPA0005172","Plantae",NA,"Pernambuco","São Lourenço da Mata","Tapera, Capoeira atrás do engenho","-35.0182991027832","-8.00222015380859",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Andrade-Lima","1970","06","29",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"66","2019-02-22 11:46:21-03","IPA","IPA","26823","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Coradin, L.; Porzecanski, I.; Ataíde, M.; Porzecanski, I.; Ataíde, M.","2471","1980","05","21","Southern America","Brasil",NA,NA,"Volúvel, folhas alternas. Independente. Forrageiro. Frequente","IPA0026823","Plantae",NA,"Pernambuco","Arcoverde","Serra das Varas, Estação Experimental -IPA. Solo arenoso","-37.0539016723633","-8.41888999938965",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley","875","875",NA,NA,NA,NA,NA,NA,"23066","auto",NA,NA,NA,NA,NA,NA
"67","2019-02-22 11:46:21-03","IPA","IPA","5173","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Pickel, B.","2740","1931","09","01","Southern America","Brasil",NA,NA,NA,"IPA0005173","Plantae",NA,"Pernambuco","São Lourenço da Mata","Tapera, São Bento, capoeiras detrás do Engenho","-35.0182991027832","-8.00222015380859",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Andrade-Lima","1970","06","29",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"68","2019-02-22 11:46:21-03","IPA","IPA","19816","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Academia Brasileira de Ciências","927","1971","05","25","Southern America","Brasil",NA,NA,"Planta escandente com flor amarelo esverdeado","IPA0019816","Plantae",NA,"Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,NA,NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:43:53-03","UFMS","CGMS","46468","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","J.L.L. Canhete",NA,"2014","10","11",NA,"Brasil",NA,NA,"Papilionoideae. Beira de estrada e declive. Habitat: Cerradão decidual com afloramento rochoso. Habito: Trepadeira.","CGMS1076437",NA,NA,"Mato Grosso do Sul","Sidrolândia","Fazenda do Japonês.","-54.9705556","-20.9183334",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","507","507",NA,NA,NA,NA,"-54,9705556","-20,9183334",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:43:53-03","UFMS","CGMS","64148","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","A. Pott; V.J. Pott","16730","2015","07","11",NA,"Brasil",NA,NA,"Papilionoideae. Flor ausente. Fruto imaturo verde. Habitat: Floresta estacional semidecidual com Amburana cearensis, Phyllostylon rhamnoides. Solo siltoso preto. Relevo suave ondulado. Habito: Erva volúvel. Ocasional.","CGMS1097117",NA,NA,"Mato Grosso do Sul","Aquidauana","Fazenda Lagoa da Serra. 4,5 Km E da Rodovia Rio Negro - Aquidauana, MS-419.","-55.1633333","-19.3483333",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","167","167","V.J. Pott","2015","07","11","-55,1633333","-19,3483333",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:43:53-03","UFMS","CGMS","29326","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L.C.S. Magalhães; L.G. Escalante","468","2008","04","23",NA,"Brasil",NA,NA,"Papilionoideae. Flor lilás. Habitat: Floresta Estacional Decídua. Habito: Trepadeira.","CGMS1058787",NA,NA,"Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.7513889","-20.7927777",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","202","202","G.A. Damasceno-Junior","2009","10","17","-55,7513889","-20,7927777",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:43:53-03","UFMS","CGMS","56307","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","A. Pott; V.J. Pott; L.C.P. Lima; E.M.J. Costa","9782","2002","04","25",NA,"Brasil",NA,NA,"Papilionoideae. Habitat: Vegetação de floresta semidecidual/cerradão. Solo argiloso. Relevo ondulado. Frequente. Habito: Trepadeira.","CGMS1086264",NA,NA,"Mato Grosso do Sul","Campo Grande","Reserva Ecológica do Parque dos Poderes.","-54.5611111","-20.4513889",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A. Sartori",NA,NA,NA,"-54,5611111","-20,4513889",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:43:53-03","UFMS","CGMS","53258","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","I.V. Otero; A.C.S. Brito","112","2011","03",NA,NA,"Brasil",NA,NA,"Papilionoideae. Flor lilás. Fruto verde. Habitat: Floresta Estacional Decidual. Habito: Trepadeira.","CGMS1083208",NA,NA,"Mato Grosso do Sul","Jaraguari","Furnas do Dionísio, parcela 8.","-54.5691667","-20.1475",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.A. Ferraro",NA,NA,NA,"-54,5691667","-20,1475",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:43:53-03","UFMS","CGMS","12868","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L.C. Rodrigues","105","2003","04","04",NA,"Brasil",NA,NA,"Papilionoideae.","CGMS1042269",NA,NA,"Mato Grosso do Sul","Campo Grande","Parque Estadual do Prosa.","-54.6463889","-20.4427777",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"S.E.A. Chaves",NA,NA,NA,"-54,6463889","-20,4427777",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:43:53-03","UFMS","CGMS","53307","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","A.C.S. Brito; V.A. Assunção","200","2010","05",NA,NA,"Brasil",NA,NA,"Papilionoideae. Fruto marrom. Habitat: Floresta Estacional Decidual. Habito: Trepadeira.","CGMS1083270",NA,NA,"Mato Grosso do Sul","Jaraguari","Furnas do Dionísio, parcela 2.","-54.5711111","-20.1469444",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.C.S. Brito",NA,NA,NA,"-54,5711111","-20,1469444",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:43:53-03","UFMS","CGMS","41389","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","I.V.R. Otero","27","2011","03",NA,NA,"Brasil",NA,NA,"Papilionoideae. Flor. Habitat: Floresta estacional decidual. Encosta de escarpa. Habito: Trepadeira.","CGMS1071370",NA,NA,"Mato Grosso do Sul","Jaraguari","Furnas do Dionísio; Parcela 2.","-54.5711111","-20.1469444",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.L.B. Sartori",NA,NA,NA,"-54,5711111","-20,1469444",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:43:53-03","UFMS","CGMS","66875","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L. Olarte; R. Carvalho; A.M.M. Zanoni","18","2017","02","18",NA,"Brasil",NA,NA,"Papilionoideae. Flor branca e roxaFruto ausente Habitat: Mata de Galeria Habito: Liana, com 2 m de comprimento","CGMS1099836",NA,NA,"Mato Grosso do Sul","Bonito","Em frente ao campus da Universidade Federal de Mato Grosso do Sul.","-56.7408333","-21.0644444",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","466","466",NA,NA,NA,NA,"-56,7408333","-21,0644444",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:43:53-03","UFMS","CGMS","14150","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","E.L. Jacques; A. Sciamarelli; A. Calvalcante; C.S.C. Arruda; F.G. Kuhn","1352","2004","04","16",NA,"Brasil",NA,NA,"Papilionoideae. Corola alva com guias de néctar lilás. Planta apresenta floração. Mesófita. Ripária. Habito: Erva.","CGMS1043610",NA,NA,"Goiás","Aporé",NA,"-51.0013889","-19.3019444",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R.R. Silva; S.E.A. Chaves","2011","07","13","-51,0013889","-19,3019444",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:43:53-03","UFMS","CGMS","35780","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","C. Faxina","346","2010","04","05",NA,"Brasil",NA,NA,"Papilionoideae. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Liana.","CGMS1065186",NA,NA,"Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1205556",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-54,2166667","-23,1205556",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:43:53-03","UFMS","CGMS","33230","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","S.E.A. Chaves; A.C. Brito; H.T. Mitsuyasu; T.M.R. dos Santos; V.A. Assunção; S.M. Onça","6","2010","01",NA,NA,"Brasil",NA,NA,"Papilionoideae. Flor lilás. Fruto imaturo verde. Habitat: Mata semidescídua. Habito: Trepadeira.","CGMS1062622",NA,NA,"Mato Grosso do Sul","Jaraguari","Furnas do Dionísio, mata 01.","-54.3993988037109","-20.1417007446289",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"S.E.A. Chaves",NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:43:53-03","UFMS","CGMS","33229","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","S.E.A. Chaves; A.C. Brito; H.T. Mitsuyasu; T.M.R. dos Santos; V.A. Assunção; S.M. Onça","1","2010","01",NA,NA,"Brasil",NA,NA,"Papilionoideae. Flor lilás. Fruto imaturo verde. Habitat: Mata semidescídua. Habito: Trepadeira.","CGMS1062621",NA,NA,"Mato Grosso do Sul","Jaraguari","Furnas do Dionísio, mata 01.","-54.3993988037109","-20.1417007446289",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"S.E.A. Chaves",NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA,NA,NA
"82","2019-11-27 13:48:37-03","UFS","ASE","26240","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Gomes, LA; Déda, RM; Santos, E","726","2012","09","20","Southern America","Brasil",NA,NA,"Trepadeira. Flores com brácteas amarelas, corola lilás com estrias roxas. Frutos verdes. UTM 0698627S8805806","ASE0030795","Magnoliophyta",NA,"Sergipe","Laranjeiras","Gruta do Faleiro, Vila do Faleiro.","-37.169722","-10.806389","ASE0030795","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Gomes, LA","2012","10",NA,"-37.169722","-10.806389",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-27 13:48:37-03","UFS","ASE","27225","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Campos, DA; Matos, GMA; Freire, GS; Cruz, LS","248","2012","09","13","Southern America","Brasil",NA,NA,"Trepadeira. Frutos imaturos verdes.; Caatinga.","ASE0031772","Magnoliophyta",NA,"Sergipe","Lagarto","Assentamento Che Guevara, Mata de Dr. João","-37.663792","-10.915228","ASE0031772","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Sobral, M",NA,NA,NA,"-37.663792","-10.915228",NA,NA,NA,NA,NA,NA,NA,NA
