"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime"
"445","2021-02-08 12:33:01-03","UFRGS","ICN","049345","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Prado, JF","s.n.","1981","01","19","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; No campo à esquerda da entrada.","ICN00011233",NA,"Estação Ecológica de Aracurí","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011233","Prado, JF","RS","-51.190299987793","-28.0536003112793","Esmeralda",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:33:01-03","UFRGS","ICN","151486","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lima, LF","208","2005","12","17","América do Sul","Brasil",NA,NA,"Campo rochoso.","ICN00011245",NA,"Fazenda São Maximiano BR 116 Km 308","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011245",NA,"RS","-51.3250007629395","-30.113899230957","Guaíba",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:33:01-03","UFRGS","ICN","019418","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Augusto, I","s.n.","1939","11","11","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011254",NA,"Morro da Polícia","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011254 ICN00011254_1",NA,"RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:33:01-03","UFRGS","ICN","016825a","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B","s.n.","1947","01","26","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; In saxosis siccis dumentosis","ICN00011250",NA,"Morro de Teresópolis","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011250","Sales, MF","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"1993","06",NA,NA,"29946","auto","23",NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:33:01-03","UFRGS","ICN","119544","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rodrigues, RS","55","1996","01","17","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva; flores vermelho intenso.; em campo pedregoso.","ICN00011248",NA,"Morro do Osso","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011248",NA,"RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:33:01-03","UFRGS","ICN","122843","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Cruz, F","s.n.","2004","01","15","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011243",NA,"Morro do Osso","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011243","Eggers, L","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:33:01-03","UFRGS","ICN","135291","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Grings, M","112","2004","11",NA,"América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; erva que possui látex branco e flores vermelhas; Campo pedregoso","ICN00011258",NA,"Morro do Osso","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011258 ICN00011258_1","Grings, M","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:33:01-03","UFRGS","ICN","081579","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Sobral, M; et al.","3458","1984","11",NA,"América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva; flores vermelhas.; Em campo no topo do morro.","ICN00011228",NA,"Morro Santana","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011228","Sobral, M","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"1984",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:33:01-03","UFRGS","ICN","042937","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Arzivenco, L","s.n.","1974","12","08","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Solo seco e pedregoso.","ICN00011239",NA,"Morro Santa Tereza","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011239","Sales, MF","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"1993","06",NA,NA,"29946","auto","22",NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:33:01-03","UFRGS","ICN","199031","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Christ, AL","360","2017","03","17","América do Sul","Brasil",NA,NA,"Herbácea com flores vermelhas.; Campo com afloramento rochoso.","ICN00035467",NA,"Morro São Pedro","Dicotyledon",NA,"(Hook. & Arn.) Woodson",NA,"Christ, AL","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"2017",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:33:01-03","UFRGS","ICN","185006","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Mondin, C","649","1990","11","17","América do Sul","Brasil",NA,NA,"Subarbusto de flores vermelhas, latescente, ornamental","ICN00011236",NA,"Morro Teresópolis","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011236","Mondin, C","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:33:01-03","UFRGS","ICN","035772","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Abruzzi, ML","241","1977","11","15","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011244",NA,"Fazenda Piratini","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011244","Sales, MF","RS","-54.2630996704102","-28.2992000579834","Santo Ângelo",NA,NA,"1993","06",NA,NA,"25915","auto","22",NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:33:01-03","UFRGS","ICN","131268","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Kinupp, VF; Irgang, BE","2829","2003","11","14","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva ereta; 0,50 m; flores vermelhas; látex branco; unicata; altamente ornamental.; Margem da RST 453 sobre solo pedrogoso.","ICN00011230",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011230","Kinupp, VF","RS","-50.5835990905762","-29.4480991363525","São Francisco de Paula",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:33:01-03","UFRGS","ICN","081224","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Irgang, BE","s.n.","1983","12","03","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011249",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011249",NA,"RS","-51.9782981872559","-31.3652992248535","São Lourenço do Sul",NA,NA,NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:33:01-03","UFRGS","ICN","069960","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Fousternter, W","s.n.","1984","11","16","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011227",NA,"Boa Vista","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011227","Sobral, M","RS","-51.9782981872559","-31.3652992248535","São Lourenço do Sul",NA,NA,NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"460","2021-02-08 12:33:01-03","UFRGS","ICN","000469","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schultz, AR","469","1945","12",NA,"América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011241",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011241",NA,"RS","-52.5102996826172","-28.8183002471924","Soledade",NA,NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:33:01-03","UFRGS","ICN","003797","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schultz, AR","3797","1964","11","17","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011256",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011256","Sales, MF","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,"1993","06",NA,NA,"20837","auto","23",NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:33:01-03","UFRGS","ICN","033245","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Miotto, STS; et al.","93","1976","12","03","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flores vermelho-brilhantes.; Local que sofreu queima.","ICN00011237",NA,"estrada para Itapeva, Butiazal","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011237","Sobral, M","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"463","2021-02-08 12:33:01-03","UFRGS","ICN","083874","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Falkenberg, DB","3409","1986","02","13","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Subarbusto com pequeno xilopódio, 0,4m de altura; flor vermelho-forte.; Butiazal; solo arenoso.","ICN00011259",NA,"próximo trevo de acesso da BR 101 a Torres","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011259","Falkenberg, DB","RS","-49.7268981933594","-29.3353004455566","Torres","20","20","1986",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"464","2021-02-08 12:33:01-03","UFRGS","ICN","000173","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schultz, AR","173","1943","01","26","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Campo.","ICN00011247",NA,"Redenção","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011247 ICN00011247_1","Eurich","RS","-53.9319000244141","-27.4556007385254","Três Passos",NA,NA,NA,NA,NA,NA,"14814","auto",NA,NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:33:01-03","UFRGS","ICN","127160","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Pinheiro, M","498","2003","01","14","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; campo rupestre","ICN00011229",NA,"Parque Estadual de Itapuã, morro do Araçá","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011229","Pinheiro, M","RS","-51.0233001708984","-30.0811004638672","Viamão",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:33:01-03","UFRGS","ICN","007956","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto, ML","s.n.","1971","01","16","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011257",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011257","Sales, MF","SC","-50.326099395752","-27.8160991668701","Lages",NA,NA,"1993","06",NA,NA,"70701","auto","23",NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:33:01-03","UFRGS","ICN","009613","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto, ML; Oliveira, P","s.n.","1971","02","02","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Pétalas vermelhas 5R 4/14.; Campo.","ICN00011234",NA,"44km Júlio de Castilhos","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011234","Sales, MF","RS","-53.6063995361328","-28.638599395752","Cruz Alta",NA,NA,"1993","06",NA,NA,"44498","auto","22",NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:33:01-03","UFRGS","ICN","164341","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Setubal, R; Ferreira, P","961","2009","11","03","América do Sul","Brasil",NA,NA,"herbácea; flores vermelhas; em campo rupestre","ICN00011235",NA,"Morro da Companhia","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011235","Setubal, R","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:33:01-03","UFRGS","ICN","022241","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto, ML","773","1974","04","06","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011251",NA,"Morro Santana","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011251","Porto, ML","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:33:01-03","UFRGS","ICN","149291","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Setubal, R; Seger, G","98","2005","09","18","América do Sul","Brasil",NA,NA,"pétalas vermelhas; erva em campo seco de topo de morro","ICN00011242",NA,"morro São Pedro Econsciência Espaço de Conservação","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011242","Setubal, R","RS","-51.2299995422363","-30.0331001281738","Porto Alegre","145","145",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:33:01-03","UFRGS","ICN","032656","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Waechter, JL","386","1976","11","14","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flores vermelhas.; Em campo.","ICN00011231",NA,"10km em direção a Passo Fundo","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011231","Sobral, M","RS","-52.8018989562988","-27.7667007446289","Ronda Alta",NA,NA,"1983","02",NA,NA,"27322","auto",NA,NA,NA,NA,NA,NA,NA
"472","2021-02-08 12:33:01-03","UFRGS","ICN","188206","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schaefer, J; Schaefer, JS; Schaefer, GF","s.n.","2017","01","14","América do Sul","Brasil",NA,NA,NA,"ICN00028975",NA,"Serrinha Velha","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00028975","Schaefer, J","RS","-52.9791984558105","-29.3414001464844","Segredo",NA,NA,"2017","01",NA,NA,"18423","auto","14",NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:33:01-03","UFRGS","ICN","001091","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schultz, AR","1091","1950","02","01","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto.","ICN00011246",NA,"Butiazal","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011246","Rambo","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:33:01-03","UFRGS","ICN","004115","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Schultz, AR","4115","1966","11","23","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011255",NA,"Butiazal","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011255","Ceroni, Z","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"475","2021-02-08 12:33:01-03","UFRGS","ICN","009229","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lindeman, JC; Girardi, AM; Valls, ML Porto; J.F.M.","s.n.","1971","11","19","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva ereta, toda inflorescência vermelha, lobos da corola o mais claro 7 R 4/12.","ICN00011238",NA,"butiazal E da estrada, ca. 5 km W de Torres","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011238","Sales, MF","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,"1993","06",NA,NA,"20837","auto","22",NA,NA,NA,NA,NA,NA
"476","2021-02-08 12:33:01-03","UFRGS","ICN","009504","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lindeman, JC; Valls, JFM","s.n.","1971","12","05","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva ereta, corola vermelha 7R5/12, de fora com cálice laranja 5 yR 7/8.","ICN00011232",NA,"barranco dum morro 6 km E da BR 116 km 255 1/2 25km NE de Vacaria","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011232","Sobral, M","RS","-50.9338989257812","-28.5121994018555","Vacaria",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:33:01-03","UFRGS","ICN","026876","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Irgang, BE; Baptista, LRM; et al.","s.n.","1974","12","06","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011253",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011253","Sobral, M","RS",NA,NA,"Ronda Alta - Natalino",NA,NA,"1983","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:33:01-03","UFRGS","ICN","026911","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Irgang, BE; Porto, ML; et al.","s.n.","1974","12","09","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011252",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011252","Sobral, M","RS",NA,NA,"Ronda Alta-Natalino",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:33:01-03","UFRGS","ICN","033208","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto, ML; et al.","2381","1976","11","14","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Campo alto com predominância de Araucaria e intercalado com Butiá.","ICN00011261",NA,"à 12 km de Ronda Alta, em direção a Passo Fundo","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011261","Porto, ML","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:33:01-03","UFRGS","ICN","035646","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Irgang, BE","s.n.","1977","11","13","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Campo sujo, em acostamento.","ICN00011225",NA,"estrada Ronda Alta a Passo Fundo","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011225","Sobral, M","RS",NA,NA,NA,NA,NA,"1983","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-02-08 12:33:01-03","UFRGS","ICN","046662","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Quintas, A","s.n.","1968","11","07","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00011226",NA,"alto do antigo vinhedo","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011226","Waecheter, JL","RS",NA,NA,"F.A.N",NA,NA,"1979","12",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:33:01-03","UFRGS","ICN","177803","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Borges, RAX; et al.","1278","2013","12","19","América do Sul","Brasil",NA,NA,"Subarbusto ereto, flores vermelhas.; Cerro com encostas rochosas em campo pastejado e com ocorrência de fogo, dominado por subarbustos.","ICN00033818",NA,"Serra do Caverá, propriedade de Osmar","Dicotyledon",NA,"(Hook. & Arn.) Woodson",NA,NA,"RS","-55.138333","-30.230278","Alegrete",NA,NA,NA,NA,"-55.138333","-30.230278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:33:01-03","UFRGS","ICN","146427","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Miotto, STS; Bortoluzzi, RLC","2305","2006","01","10","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; No campo","ICN00011260",NA,"BR-282 km 199; 27°45'41 2''S 50°08'54 1''W","Dicotyledon",NA,"(Hook. & Arn.) Woodson","ICN00011260","Miotto, STS","SC","-50.148333","-27.761389","Lages",NA,NA,NA,NA,"-50.148333","-27.761389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:33:01-03","UFRGS","ICN","200172","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Richit, JF","s.n.","2018","12","29","América do Sul","Brasil",NA,NA,"Material Testemunho; Campo aberto","ICN00039771",NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) Woodson",NA,"Christ, AL","RS","-51.793611","-27.538333","Maximiliano de Almeida",NA,NA,NA,NA,"-51.793611","-27.538333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-10-04 16:06:13-03","MCN-FZBRS","HAS","3108","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto, M.L.; Oliveira, P.L.","s.n.","1971","02",NA,NA,"Brasil",NA,NA,"pétalas vermelhas; 5R 4/14; campo; ICN 9613","HAS0003108",NA,"44 Km da Júlio de Castilhos","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,NA,"Rio Grande do Sul","-53.6063995361328","-28.638599395752","Cruz Alta",NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA,NA
"486","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","18018","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Strehl, T.","680","1983","02",NA,NA,"Brasil",NA,NA,"Jalapa-silvestre-encarnada; arbusto Raro e isolado.","HAS0018018",NA,"Esmeralda,","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,NA,"Rio Grande do Sul","-51.190299987793","-28.0536003112793","Esmeralda",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA
"487","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","19950","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Bueno, O.","3999","1984","02",NA,NA,"Brasil",NA,NA,"Jalapa-silvestre-encarnadasub-arbusto; Cerca de 50 cm de altura, flores vermelho - alaranjadas, rara.","HAS0019950",NA,"Estrada velha entre Giruá e Santa Rosa.,","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,NA,"Rio Grande do Sul","-54.3497009277344","-28.028299331665","Giruá",NA,NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA
"488","2019-10-04 16:06:13-03","MCN-FZBRS","HAS","8416","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Aguiar, L.","s.n.","1978","07",NA,NA,"Brasil",NA,NA,"habitat campo; erva com flores vermelhas","HAS0008416",NA,"Morro das Cabras","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Aguiar, L.","Rio Grande do Sul","-50.9919013977051","-29.9444007873535","Gravataí",NA,NA,"1979",NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"489","2019-10-04 16:06:13-03","MCN-FZBRS","HAS","14041","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Nilson, A.","32","1981","12",NA,NA,"Brasil",NA,NA,"Arbusto com 60 cm de altura e flor vermelha, látex branco. Pouco numeroso em campo sujo e sub-bosque, relevo no topo, solo arenito. Jalapa-encarnada.","HAS0014041",NA,"Junto à Sanga da Areia, antes de Santiago.","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Neves, M.","Rio Grande do Sul",NA,NA,NA,NA,NA,"2013","05",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"490","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","22163","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Neves, M.","794","1986","11",NA,NA,"Brasil",NA,NA,"Jalapa-silvestre-encarnadaerva; Cerca de 40cm. de altura, pouco numerosa e dispersa.","HAS0022163",NA,"Br 285, a 29 km em direção a Lagoa Vermelha","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,NA,"Rio Grande do Sul",NA,NA,"Vacaria (Muitos Capões - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-24 09:29:49-03","MCN-FZBRS","HAS","48787","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Abruzzi, M.L.","5268","2008","12",NA,NA,"Brasil",NA,NA,NA,"HAS0048787",NA,"BR-392, ponto 5","Magnoliophyta",NA,"(Hook. & Arn.) Woodsen.",NA,"Senna, R.M.","Rio Grande do Sul","-53","-31","Tapes",NA,NA,"2020","03","-53","-31",NA,NA,"13",NA,NA,NA,NA,NA,NA
"492","2020-07-24 09:29:49-03","MCN-FZBRS","HAS","48775","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Abruzzi, M.L.","5256","2008","12",NA,NA,"Brasil",NA,NA,NA,"HAS0048775",NA,"BR-116, ponto 2","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Grings, M.","Rio Grande do Sul","-51","-30","Tapes",NA,NA,"2012","10","-51","-30",NA,NA,"03",NA,NA,NA,NA,NA,NA
