"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"572","2020-07-23 12:07:16-03","CEPLAC","CEPEC","1619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"J. P. Lanna","755","1965","01","29",NA,"Brasil","Bahia","CANAVIEIRAS",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","48203","auto",NA,NA,NA,"11/12/1981",NA,NA
"573","2020-07-23 12:07:16-03","CEPLAC","CEPEC","1620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"J. P. Lanna","727","1965","01","29",NA,"Brasil","Bahia","CANAVIEIRAS",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","48203","auto",NA,NA,NA,"11/12/1981",NA,NA
"574","2020-07-23 12:07:16-03","CEPLAC","CEPEC","26369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"S. A. Mori","13721","1981","04","21",NA,"Brasil","Bahia","ILHÉUS","20Km ao S Rod. Olivenca/Una.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Feijao-bravo",NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99","61245","auto",NA,NA,NA,"15/12/1981",NA,NA
"575","2020-07-23 12:07:16-03","CEPLAC","CEPEC","174","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"R. P. Belém","1783","1965","09","13",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0","61245","auto",NA,NA,NA,"11/12/1981",NA,NA
"576","2020-07-23 12:07:16-03","CEPLAC","CEPEC","1017","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"R. P. Belém","593","1965","03","29",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0","61245","auto",NA,NA,NA,"11/12/1981",NA,NA
"577","2020-07-23 12:07:16-03","CEPLAC","CEPEC","33877","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"L. A. Mattos-Silva","1715","1984","02","24",NA,"Brasil","Bahia","ILHÉUS","Estr. Olivenca/Vila Brasil, Km 3, entrada do ramal a esq.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","61245","auto",NA,NA,NA,"09/11/1984",NA,NA
"578","2020-07-23 12:07:16-03","CEPLAC","CEPEC","37533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"G. Martinelli","11059","1985","05","18",NA,"Brasil","Bahia","MARAÚ","Km 14 estr. Marau/Ubaitaba.","-39.0147018432617","-14.103099822998",NA,NA,NA,"H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,"30/12/1985",NA,NA
"579","2020-07-23 12:07:16-03","CEPLAC","CEPEC","47524","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"T. S. dos Santos","4522","1990","05","22",NA,"Brasil","Bahia","MARAÚ","Km 70 a 75 na estr. Ubaitaba/Campinhos.","-39.0147018432617","-14.103099822998",NA,NA,NA,"T. S. dos Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,"30/12/1990",NA,NA
"580","2020-07-23 12:07:16-03","CEPLAC","CEPEC","42357","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"G. Hatschbach","47782","1984","04","09",NA,"Brasil","Bahia","NOVA VIÇOSA","Costa Atlantica.","-39.371898651123","-17.8918991088867",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70538","auto",NA,NA,NA,"30/12/1985",NA,NA
"581","2020-07-23 12:07:16-03","CEPLAC","CEPEC","9246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"R. S. Pinheiro","2124","1973","04","24",NA,"Brasil","Bahia","NOVA VIÇOSA","Km 10 da Rod. Nova Vicosa/Posto da Mata, a 300m p/ praia.","-39.371898651123","-17.8918991088867",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0","70538","auto",NA,NA,NA,"11/12/1981",NA,NA
"582","2020-07-23 12:07:16-03","CEPLAC","CEPEC","15080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"A. Eupunino","409","1991","12","01",NA,"Brasil","Bahia","PORTO SEGURO","7-9Km a W cidade, BR-367.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,"30/11/1979",NA,NA
"583","2020-07-23 12:07:16-03","CEPLAC","CEPEC","3517","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"S. G. da Vinha","45","1965","12","13",NA,"Brasil","Bahia","ubaitaba","Rod. Ubaitaba/Marau.","-39.323299407959","-14.3125",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99","27575","auto",NA,NA,NA,"11/12/1981",NA,NA
"584","2020-07-23 12:07:16-03","CEPLAC","CEPEC","80486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"L. A. Mattos-Silva","3758","1998","05","28",NA,"Brasil","Bahia","UNA","4Km ao N Comandatuna,Faz. Bolandeira, c/ entr. na Praca da Igreja,marg. do Rio Doce.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Chocalho-de-cascavel",NA,"L. A. Mattos-Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1998",NA,NA
"585","2020-07-23 12:07:16-03","CEPLAC","CEPEC","70823","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"L. A. Mattos-Silva","3368","1996","03","29",NA,"Brasil","Bahia","UNA","Povoado de Comandatuba. Faz. Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/04/1996",NA,NA
"586","2020-07-23 12:07:16-03","CEPLAC","CEPEC","132358","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia",NA,"M. F. Landim","1507","2000","08","11",NA,"Brasil","Sergipe","ARACAJÚ","Praia de aruana.","-37.0717010498047","-10.9111003875732",NA,NA,NA,"W. São Mateus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,"26/05/2014",NA,NA
"587","2019-11-13 16:04:43-03","UNISANTA","HUSC","8648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Souza, V.C.; Sakuragui, C.M.","2124","1992","12","16",NA,"Brasil","Bahia","Porto Segyro","Estrada para Santa Cruz de Cabralia a ca. De 8km de Porto Seguro.",NA,NA,NA,"Sub arbusto, ca. 30 cm de altura, flores azul-arroxeadas.; Área de dunas ficas.",NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-11-04 17:29:22-03","UEM","HUEM","5852","S","Plantae",NA,NA,"Leguminosae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Souza, VC; Sakuragui, CM","2124",NA,NA,NA,NA,"Brasil","Bahia","Porto Seguro","Estrada para Santa Cruz de Cabrália a ca. de 8 km de Porto Seguro. Área de dunas fixas.","-39.0647010803223","-16.4496994018555",NA,"Sub arbusto, ca. 30 cm de altura. Flores de coloração azul-arroxeada.","HUEM000005473","Souza, VC","HUEM000005473",NA,NA,NA,NA,"1993","03","03",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"589","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000931614","S","Plantae",NA,NA,"Leguminosae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","George Gardner; b.1812; d.1849; Gardner","969","1837","11",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2475374",NA
"590","2020-03-06 11:04:35-03","UNIRIO","HUNI","5725","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","M.L. Andrade; T.S. Jesus","13","2016","01","05",NA,"Brasil","Sergipe","Aracaju","Praia da Atalaia","-37.048611","-10.99",NA,"Folhas compridas. Flor com aparência de uma vulva. Habitat: Restinga Habito: Erva","HUNI00005725","M.L. Andrade",NA,NA,NA,NA,NA,"2016",NA,NA,"37º2'55''W","10º59'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-11-05 13:53:50-03","UNIRIO","HUNI","4356","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","R.C.C. Ribeiro; G. Barbosa",NA,"2008","05","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Faixa intermediária dos guriris.","-43.584722","-23.053333",NA,"Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Rastejante, folhas compostas, inflorescência terminal com flores roxas. Habitat: Restinga Habito: Erva rastejante","HUNI00004356","R.C.C. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,"43º35'5''W","23º3'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-01 14:59:10-03","UnB","UB","5397","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","Benth.","Gomes Júnior, JC","1530","1964","02","14","Southern America","Brasil","Mato Grosso do Sul","Ponta Porã","Ponta Porã Km 8 da estrada para Campo Grande - Cerrito","-55.7256011962891","-22.5361003875732",NA,"Muito vistosas.; Arbusto 0,4m. Flor lilás; .",NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"593","2019-11-01 14:59:10-03","UnB","UB","141204","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","Benth.","Belém, RP","593","1965","03","29","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,"Flores roxas com manchas marrons no centro.; Erecta 1m.",NA,"Burkart, A",NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"594","2019-11-01 14:59:10-03","UnB","UB","141205","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","Benth.","Iri","1356","1965",NA,NA,"Southern America","Brasil","São Paulo","Sertãozinho",NA,"-47.9900016784668","-21.1299991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19376","auto",NA,NA,NA,NA,NA,NA
"595","2019-11-01 14:59:12-03","UnB","UB","141225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Pinto, GCP","7","1989","09","21","Southern America","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,"Flores cleistógamas e de ântese normal.; Subarbusto.",NA,"Pinto, GCP",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"596","2019-11-01 14:59:12-03","UnB","UB","141224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Silva, MM","64","1997","05","24","Southern America","Brasil","Bahia","Itaparica","Catu","-38.6786003112793","-12.8882999420166",NA,"Flores com cálice verde; frutos imaturos verdes.; Subarbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8126","auto",NA,NA,NA,NA,NA,NA
"597","2019-11-01 14:59:12-03","UnB","UB","141226","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Santos, TS","4522","1990","05","22","Southern America","Brasil","Bahia","Maraú","Km 70 a 75 na estrada de UBaitaba para Campinhos","-39.0147018432617","-14.103099822998",NA,"Flores azuladas.; Mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA
"598","2019-11-01 14:59:12-03","UnB","UB","141223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia laurifolia","Poir.","Irwin, HS","27414","1970","03","13","Southern America","Brasil","Minas Gerais",NA,"Ca. 20km E of Diamantina",NA,NA,NA,"Fruit green.; Subshrub 1m.; Gallery forest",NA,"Fantz, P",NA,"laurifolia",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-05-06 11:57:38-03","UFU","HUFU","59354","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Vargas, B.C.; Araújo, G.M.","307","2011","01","25",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,"Trepadeira volúvel. Cálice verde, corola alva com guia de néctar lilás, botões florais verdes..","HUFU00008417","Vargas, B.C.","HUFU00008417",NA,NA,NA,NA,"2011","09","29",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"600","2019-05-06 11:57:38-03","UFU","HUFU","60055","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Vargas, B.C.; Araújo, G.M.","328","2011","02","15",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,"Trepadeira volúvel. Cálice verde, corola branca pintalgada de lilás. Fruto imaturo verde.; Mata semi-decídua.","HUFU00008416","Vargas, B.C.","HUFU00008416",NA,NA,NA,NA,"2011","09",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"601","2019-08-08 09:59:54-03","UFU","HUFU","78857","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Oliveira, L.F.A.; Puerto, C.A.M.; Feitosa-Santos, D.C.; Lourenzatto, E.C.A. & Silva, F.O.C.","109","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, Km 180.","-43.713333","-18.273056",NA,"Arbusto ca. 0,15m. Flores com pétalas roxas.; Afloramento rochoso.","HUFU00076551","Lopes, A.G.; Godoi, M.N.S.",NA,NA,NA,"1355","1355",NA,NA,NA,"-43.713333","-18.273056",NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-05-06 11:57:38-03","UFU","HUFU","29901","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Ribeiro, D.C.; et al.","34","1999","10","28",NA,"Brasil","Paraná","São Jerônimo da Serra","próximo a Vila Nova","-50.7411003112793","-23.7275009155273",NA,NA,"HUFU00008415","Tamashiro, J.Y.","HUFU00008415",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"603","2020-08-20 14:55:58-03","UFSC","FLOR","46855","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Silva, M.M. da; Sena, T.S.N.","64","1997","05","24",NA,"Brasil","Bahia","Catu",NA,"-38.3788986206055","-12.353099822998",NA,"subarbusto com folhas verdes cartáceas, flor brácteas verdes, flores com cálice verde, alas lilás-esbranquiçada, mancha branca e vinácea no centro, Fruto Imaturo, verde","FLOR0046855","Queiroz, L.P. de",NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,"22866","auto",NA,NA,NA,NA,NA,NA
"604","2020-08-20 20:38:44-03","UFSC","FLOR","45300","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Ribeiro, D.C.; et alii","34","1999","10","28",NA,"Brasil","Paraná","São Jerônimo da Serra","Próximo a Vila Nova.","-50.7411003112793","-23.7275009155273",NA,"herbácea, corola branca. Recebido de FUEL Nª 26685.","FLOR0045300","Tamashiro, J.Y.",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"605","2020-08-26 10:48:51-03","MCN-FZBRS","HAS","84803","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C. Presl) Benth.","Mattos, J.","26897","1984","12",NA,NA,"Brasil","São Paulo","Tietê","Tietê, cerca de 30km de Piracicaba,","-47.7099990844727","-23.1000003814697",NA,"erva; Flores branco-azuladas","HAS0084803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA,NA
"606","2020-08-26 10:48:51-03","MCN-FZBRS","HAS","84804","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C. Presl) Benth.","Mattos, J.","s.n.","1961","05",NA,NA,"Brasil","São Paulo","Ubatuba","Na Praia,","-45.0699996948242","-23.4300003051758",NA,NA,"HAS0084804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"607","2021-04-05 12:33:52-03","UNIVASF","HVASF","21893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","D.S. Fernandes","131","2013","12","18","América do Sul","Brasil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Nascente do Alegre",NA,NA,NA,"Trepadeira, folhas e hastes pilosas, flor vistosa lilás de quilha alva.","HVASF021893","C.M. Siniscalchi",NA,NA,NA,"1079","1079","2016","08","26","9999.000000","9999.000000",NA,NA,NA,NA,NA,NA,NA,"U"
"608","2021-04-05 12:33:52-03","UNIVASF","HVASF","8640","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","J.A. Siqueira Filho","2359","2010","07","02","América do Sul","Brasil","Sergipe","Barra dos Coqueiros","Região de Dunas, margem esquerda da BR 101","-36.903416","-10.780861",NA,"Erva cerca de 0,6 m de alt. Flores terminais, liláses, com guias de nectário liláses - amarelos. Frutos tipo vagem.","HVASF008640","R.T. Queiroz",NA,NA,NA,"19","19","2019","01","24","-36.903416","-10.780861",NA,NA,NA,NA,NA,NA,NA,"U"
"609","2019-11-21 10:05:19-03","IBt","SP","14536","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Pickel, B","265","1924","03","18",NA,"Brasil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-11-19 09:29:11-03","IBt","SP","309443","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; Grecco, MDN; Teixe","34653","1996","02","04",NA,"Brasil","São Paulo","Ubatuba","Praia do Tenório e Praia do Cedro","-45.036406","-23.461111",NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,"1997","10",NA,"-45.036406","-23.461111",NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-07-10 08:57:52-03","IBt","SP","58056","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Rodrigues, W; Aubréville, A","677","1958","11","25",NA,"Brasil","Acre","Rio Branco","Fazenda Floresta, caminho para a enseada da Cuieira, terreno firme, campo areno-argiloso","-67.8099975585938","-9.9747200012207",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA
"612","2019-11-21 10:05:19-03","IBt","SP","314121","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Correa Gomes Jr, J","1530","1964","02","14",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","km 8 da estrada para Campo Grande, Cerrito","-55.7256011962891","-22.5361003875732",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"613","2019-11-21 10:05:19-03","IBt","SP","140222","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Eiten, G; Eiten, LT","7865","1966","11","20",NA,"Brasil","Rio de Janeiro","Magé","along road 4,2km north of Mauá Beach, ope disturbed ground at roadside","-43.040599822998","-22.6527996063232",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"614","2019-11-21 10:05:19-03","IBt","SP","140221","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Eiten, G; Eiten, LT","7850","1966","11","20",NA,"Brasil","Rio de Janeiro","Magé","at Mauá Beach on Guanabara Bay, 100m from shore, mangrove Restinga scrub","-43.040599822998","-22.6527996063232",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"615","2019-11-21 10:05:19-03","IBt","SP","24799","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Hoehne, FC","84","1917","02",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"616","2019-11-21 10:05:19-03","IBt","SP","119441","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Hoehne, W","5693","1964","03","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"SP026330","Lewis, GP","SP026330",NA,NA,NA,NA,"1982","02","14",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"617","2019-11-21 10:05:19-03","IBt","SP","123353","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Moura, C","110","1963","01","18",NA,"Brasil","São Paulo","Matão","Cultivada na Fazenda Experimental do IBEC","-48.3600006103516","-21.6000003814697",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA
"618","2020-11-19 09:29:11-03","IBt","SP","23911","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Hoehne, FC; Gehrt, A","s.n.","1929","03","28",NA,"Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"SP026329","Queiroz, LP","SP026329",NA,NA,NA,NA,"1997","12",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"619","2020-11-19 09:29:11-03","IBt","SP","309442","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; Grecco, MDN; Teixe","34672","1996","02","06",NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,"1997","12",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"620","2019-11-21 10:05:19-03","IBt","SP","102083","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Mattos, JR","13801","1966","05","26",NA,"Brasil","São Paulo","Ubatuba","Praia de Perequê Assu, capoeirinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Lewis, GP",NA,NA,NA,NA,NA,"1982","02","14",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"621","2020-11-19 09:29:11-03","IBt","SP","259478","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Barros, F","2413","1992","01","22",NA,"Brasil","Sergipe","Aracajú","Praia de Atalaia Velha","-37.0717010498047","-10.9111003875732",NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,"1997","12",NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA
"622","2010-08-16 16:36:16-03","GH","HU-HERB","GH 00053407","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia glabrior","Bentham","George Gardner","969","1837","11",NA,"South America","Brazil","Pernambuco",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"glabrior","Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"969",NA,NA,NA,"undetermined"
"623","2014-09-23 10:57:42-03","G","G","G00364874","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia f. glabrior","(Benth.) Fantz","Gardner, G.","969",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Pernambuco",NA,NA,"-38.08638889","-8.48638889",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364874","Fantz, P. R.",NA,"f. glabrior","ISOLECTOTYPUS of Clitoria cajanifolia f. glabrior Benth.",NA,NA,"1976","01","01","-38.08638889","-8.48638889",NA,NA,NA,NA,NA,NA,NA,NA
