"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"43","2020-11-26 18:08:40-03","CPAN-UFMS","COR","11636","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","A. Francener","Damasceno Júnior,G.A.;Batilani,J.;Velasques,J.","4243","2005","12","18",NA,"Brasil","Mato Grosso do Sul","Morraria do Sul - Bodoquena","Fazenda Sol de Maio - Córrego Água Doce. vala - canal do córrego intermitente; ; córrego Água Doce.",NA,NA,NA,"Com Flor: amarela",NA,NA,NA,"470","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-02 16:29:00-03","CPAN-UFMS","COR","2915","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","A. Francener","Bento de Jesus Fª; Nabor, M.S.; Lima, V.S.","14","2004","10","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Presídio.","-57.6533012390137","-19.0091991424561",NA,"Com fruto:verde Habito: trepadeira",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","04","295160","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-26 18:08:40-03","CPAN-UFMS","COR","12327","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","A. Francener","Silva Cruz,L.W.;Cruz,E.S.;Leite,R.A.","21","2004","11","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Plano.","-57.6533012390137","-19.0091991424561",NA,"Com Flor: verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-26 18:08:40-03","CPAN-UFMS","COR","10810","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","M.C.H. Mamede","Damasceno Junior, G.A. & Rodriguez, D.P.","1977","2000","10","24",NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores - Faz São Marcelo. Mata semidecídua- Mata ciliar do córrego Bandalta; argiloso; Plano.","-57.6016998291016","-19.0046997070312",NA,"Com Flor: amarela",NA,NA,NA,"120","120",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:19:05-03","UFBA","ALCB","124970","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) Adr. Juss.","Guedes, ML","Guedes, ML; Casaes, M","24642","2016","03","27","Southern America","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio, Rio Cai Camarão.","-39.750833","-13.602222",NA,"Folhas cartáceas, obovadas, discolores. Inflorescência com flores de pétalas amarelas.","ALCB019826","ALCB019826",NA,NA,NA,NA,"-39.750833","-13.602222","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:19:05-03","UFBA","ALCB","62504","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) Adr. Juss.","Almeida, RF","Ferreira, MC; Jost, T; Conceição, AS","1045","1996","08","15","Southern America","Brasil","Bahia","Conde","Litoral Norte","-37.690833","-12.056667",NA,"lenhosa, folhas opostas cartaceas, glabras, flores creme.","ALCB041068",NA,NA,NA,NA,NA,"-37.690833","-12.056667","2013","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:19:05-03","UFBA","ALCB","57065","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A.Juss.) W.R.Anderson","Almeida, RF","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","603","2001","08","13","Southern America","Brasil","Bahia","Wenceslau Guimarães","Litoral Sul, , Assentamento Oziel Alves","-39.6325","-13.618889",NA,"Folha cartácea, discolor. Inflorescência axilar, botões esverdeados; pétalas amarelas. Ocasional.; Área de reserva.","ALCB041136",NA,NA,NA,NA,NA,"-39.6325","-13.618889","2013","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:19:05-03","UFBA","ALCB","60401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A.Juss.) W.R.Anderson","Almeida, RF","Hatschbach, G; Barbosa, E; Ferreira, LA","68999","1999","02","08","Southern America","Brasil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,"orla da floresta.","ALCB041137",NA,NA,NA,NA,NA,NA,NA,"2013","07",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U 0287499","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Tessmann G",NA,NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25924",NA,NA,NA,NA
"52","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368717","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Tressens SG; Ferrucci MS; Radovancich A",NA,"1991","02","12","Southern America","Argentina",NA,NA,"Corrientes, dep. Ituzaingo. Ryta 38 y rio Aguapey.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368717","NL-U1368717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167109","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Pedersen TM",NA,"1967","10","12","Southern America","Paraguay",NA,NA,"Carayaó, Dep. Caaguazú.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167109","NL-L2167109","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167129","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Fiebrig K",NA,"1908","12","01","Southern America","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban. Estrella.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167129","NL-L2167129","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368719","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Pedersen TM",NA,"1957","04","17","Southern America","Argentina",NA,NA,"Estancia,,Las Tres Marias'', dep. Emperdao, prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368719","NL-U1368719","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368720","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Pedersen TM",NA,"1957","11","27","Southern America","Argentina",NA,NA,"Estancia,,Las Tres Marias'', dep. Emperdao, prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368720","NL-U1368720","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368721","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Pedersen TM",NA,"1957","05","11","Southern America","Argentina",NA,NA,"Estancia,,Las Tres Marias'', dep. Emperdao, prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368721","NL-U1368721","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368869","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Woolston AL",NA,"1958","12","18","Southern America","Paraguay",NA,NA,"Dept. San Pedro, Alto Paraguay: primavera.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368869","NL-U1368869","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368870","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Bernardi M",NA,"1978","12","15","Southern America","Paraguay",NA,NA,"Lutei in fasciculis axillaribus. In nemore relicto per viam de Cerro Corá ad meridiem versus Cerro Guazú, 45- 50 km ca, Amambay.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368870","NL-U1368870","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368871","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis paraguariensis","Nied.",NA,"Bernardi M",NA,"1978","12","17","Southern America","Paraguay",NA,NA,"Flores fasciculati lutei. Silva precera altae planities cerro guazú, Amambay.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368871","NL-U1368871","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368701","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson WR","Maas PJM; Maas-van de Kamer H; Divico N; Pena M",NA,"1999","01","21","Southern America","Bolivia","Beni",NA,NA,"-65.75","-11",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368701","NL-U1368701",NA,NA,NA,NA,"-65.75","-11.0",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0048237",NA,NA,NA,NA
"62","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167077","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Splitgerber FL",NA,"1838","01","01","Southern America","Surinam",NA,NA,"Inter frutices scandens prope Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167077","NL-L2167077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068326","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068326","NL-L1068326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw3111",NA,NA,NA,NA
"64","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167070","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167070","NL-L2167070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L 0572638","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200572638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0572638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068325","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068325","NL-L1068325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw3111",NA,NA,NA,NA
"67","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068327","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068327","NL-L1068327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw3111",NA,NA,NA,NA
"68","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068328","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068328","NL-L1068328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0053531 | Uw 3111",NA,NA,NA,NA
"69","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068329","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC; Heyde NM",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"palm marsh forest along shell ridge S of road to Coppename punt km 69",NA,NA,NA,"palm marsh forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068329","NL-L1068329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw22885",NA,NA,NA,NA
"70","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068330","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Lindeman JC; Heyde NM",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"palm marsh forest along shell ridge S of road to Coppename punt km 69",NA,NA,NA,"palm marsh forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068330","NL-L1068330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw22885",NA,NA,NA,NA
"71","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119887","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119887 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119887","NL-L1119887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119888","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119888","NL-L1119888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119889","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119889","NL-L1119889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119890","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119890","NL-L1119890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119891","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119891","NL-L1119891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1119892","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1119892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1119892","NL-L1119892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167063","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167063","NL-L2167063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167064","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167064","NL-L2167064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167065","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Miquel FAW",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167065","NL-L2167065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167066","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167066","NL-L2167066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167067","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Splitgerber FL",NA,"1837","11","01","Southern America","Surinam",NA,NA,"in umbrosis prope Paramaribo Flores flavi.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167067","NL-L2167067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167068","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Outer RW den",NA,"1974","11","18","Southern America","Surinam",NA,NA,"Surroundings Celos, 10 km west of Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167068","NL-L2167068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167069","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.",NA,"Splitgerber FL",NA,"1838","01","01","Southern America","Surinam",NA,NA,"Inter frutices scandens prope Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167069","NL-L2167069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
