"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"703","2011-03-09 13:41:00-03","MO","MOBOT","1845736","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata","Isotype","Émile Hassler","South America","Paraguay",NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,"cordata",NA,"R. Spichiger","Hassler 6705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"704","2011-02-22 11:02:00-03","MO","MOBOT","2517114","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Nélida Soria","South America","Paraguay","Piribebuy, Pirareta",NA,NA,NA,NA,"1989","3","10",NA,NA,"cordata",NA,NA,"Soria Rey 3188","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"705","2009-07-15 12:23:00-03","MO","MOBOT","2517127","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Renée H. Fortunato","South America","Paraguay","Parque Nacional Cerro Corá, Cerro Trébol, a ±8 km NW de la Administración.",NA,NA,NA,NA,"1986","12","19",NA,NA,"cordata",NA,"Fortunato, R. H.","Fortunato 907","Amambay",NA,"-56","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2011-02-22 11:01:00-03","MO","MOBOT","2905214","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Nélida Soria","South America","Paraguay","Estancia Aramburu Cue. Orillas de bosque.",NA,NA,NA,NA,"1991","12","11",NA,NA,"cordata",NA,NA,"Soria Rey 5213","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"707","2008-05-27 22:02:00-03","MO","MOBOT","135060","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"William J. Hahn","South America","Paraguay","Parque Nacional Ybycui. Open savanna area.",NA,NA,NA,NA,"1984","4","20",NA,NA,"cordata",NA,"R. Spichiger (G)","Hahn 2355","Paraguarí",NA,"-55.16666","-26.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-19","7"
"708","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33685","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Almeida Neto, A. & Ranga, N. T.","América do Sul","Brasil","Fazenda Taperão",NA,NA,"Árvore, P-B 25, I-639. Biota",NA,"2008","04","12","Tracheophyta","Myrtales",NA,"Spreng.",NA,"373.0","São Paulo","Planalto (G3)","-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"709","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33684","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Almeida Neto, A. & Ranga, N. T.","América do Sul","Brasil","Fazenda Rancho Alegre",NA,NA,"Árvore, P-A 1, I-12. Biota",NA,"2008","02","08","Tracheophyta","Myrtales",NA,"Spreng.",NA,"374.0","São Paulo","Santo Antônio do Aracanguá, Distrito de Vicentinópolis (P1)","-50.34861111","-20.92611111",NA,NA,NA,NA,NA,"-50.34861111","-20.92611111",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"710","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","17769","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.M. Silva","América do Sul","Brasil","canyon guartelá",NA,NA,"Árvore 5 m, flor alva com nervuras vinosas, cerrado;",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"Spreng.","G. Hatschbach",NA,"Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"711","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","09572","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A.C. Cervi","América do Sul","Brasil","parque estadual de Guartelá",NA,NA,"Árvoreta 3 m, cerrado degradado;",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"Spreng.","A.C. Cervi",NA,"Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"712","2020-08-13 16:59:55-03","UNESP-IBILCE","SJRP","31323","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"J.E.A. Bertoni","América do Sul","Brasil","Reserva Estadual de Porto Ferreira",NA,NA,"Árvore 4 a 6m, cerrado, flores brancas com mancha roxa no centro",NA,"1981","10","06","Tracheophyta","Myrtales",NA,"Spreng.","Kikyo Yamamoto","18643.0","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"713","2015-05-20 10:37:37-03","UFERSA","MOSS","12025","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Menini Neto, L.","América do Sul","Brasil","Mata do Baú.",NA,NA,"árvore com cerca de 6,0 m.; coletada na borda de mata; folha discolore, pedicelo verde acastanhado, com indumento levemente alvacento; fruto imaturo, verde-escuro, maduro castanho.",NA,"2002","05","24",NA,NA,NA,"(Mart.) Spreng.","Assis, L.C.S.; Oliveira-Filho, T.A.","12","Minas Gerais","Barroso","-43.9758","-21.1869",NA,NA,NA,"7934","auto",NA,NA,"2004","11","01",NA,NA,NA,NA
"714","2020-08-31 09:08:22-03","INPA","INPA","78047","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Leitão Filho, HF","Southern America","Brasil","Campo rupestre á barragem de Furnas",NA,NA,NA,"INPA0078047","1977","09","18","Dicotyledon Com-Clade","Myrtales",NA,"(Mart.) Spreng.",NA,"5948","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217","INPA0078047 INPA0078047_e",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-31 09:08:22-03","INPA","INPA","217130","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Hatschbach, GG","Southern America","Brasil","Serra do Cabral. Campo cerrado.",NA,NA,NA,"INPA0217130","1999","10","21","Dicotyledon Com-Clade","Myrtales",NA,"(Mart.) Spreng.","Ribas, OS","69404","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242","INPA0217130 INPA0217130_e","900","1100","37503","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA
"716","2020-08-31 09:08:22-03","INPA","INPA","227861","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Sá, KLVR de","Southern America","Brasil","Reserva Indígena São Jerônimo. No afloramento rochoso perto do reservatório. Caule de cerrado.",NA,NA,NA,"INPA0227861","2002","05","27","Dicotyledon Com-Clade","Myrtales",NA,"(Mart.) Spreng.","Sá, KLVR de","173","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273","INPA0227861 INPA0227861_e",NA,NA,"30511","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA
"717","2020-08-31 09:08:22-03","INPA","INPA","98514","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Irwin, HS","Southern America","Brasil","Rocky slopes, ca. 33km S.W. of Diamantina, near Gouveia",NA,NA,NA,"INPA0098514","1969","01",NA,"Dicotyledon Com-Clade","Myrtales","cordata","(Mart.) Spreng.","Balslev, H","22277","Minas Gerais",NA,NA,NA,"INPA0098514 INPA0098514_e","1150","1150",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"718","2020-08-31 09:08:22-03","INPA","INPA","98518","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Anderson, WR","Southern America","Brasil","Serra do Espinhaço, ca. 35 km SW of |Gouveia, km 243 on M.G. 259. Very rocky sandstone hilltops with occasional wet spots",NA,NA,NA,"INPA0098518","1972","02","02","Dicotyledon Com-Clade","Myrtales","cordata","(Mart.) Spreng.","Balslev, H","35131","Minas Gerais",NA,NA,NA,"INPA0098518 INPA0098518_e","1080","1080",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"719","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","7048",NA,"Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. A. Lopes; et al",NA,"Brasil",NA,NA,NA,"Habitat campo rupestre, 800-1000m alt. Habitus arbóreo 2,5m. Fruto marrom deiscente quartzito, solo pedregoso.","MBML007048","1985","02","22",NA,NA,NA,"Spreng.","K. Yamamoto/Agos.1993",NA,"Minas Gerais","Santana do Riacho","-43.713056","-19.170556",NA,NA,NA,NA,NA,"43W42'47","19S10'14",NA,NA,NA,NA,NA,NA,NA
"720","2019-12-13 08:11:54-03","ICAUFMG","MCCA","2046","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata elongata",NA,"LOPES, A.S.F.",NA,"Brasil","Fazenda Duas Barras",NA,NA,NA,"MCCA02109","2018","04","12",NA,NA,"elongata","(Warm.)","IGLESIAS, D.T.","8","Minas Gerais","Olhos-d#?#Água",NA,NA,"MCCA02109",NA,NA,NA,NA,NA,NA,"2018","04","14",NA,NA,NA,NA
"721","2021-03-04 11:06:34-03","UFRB","HURB","19633","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N.; Stadnik, A.; Hurbath, F.; Borges, R.L. & Oliveira...",NA,"Brasil","Serra Geral; Cascarrento",NA,NA,"ALCB 108059.","HURB000019633","2012","10","28",NA,NA,NA,"Spreng.","D.J.P.Gonçalves; G.H.Shimizu","3799","Bahia","Licinio de Almeida","-42.557778","-14.552778","HURB000019633","1003","1003",NA,NA,"42º33'28W","14º33'10S","2014","07",NA,NA,NA,NA,NA
"722","2021-03-04 11:06:34-03","UFRB","HURB","19634","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N.; Santana, F.A.; Alves, M.; Hurbath, F. & Azevedo...",NA,"Brasil","Serra Geral: Serra do Salto; Riacho Fundo",NA,NA,"ALCB 105784.","HURB000019634","2012","05","10",NA,NA,NA,"Spreng.","F.P.Azevedo","3490","Bahia","Licinio de Almeida","-42.540278","-14.586389","HURB000019634","849","849",NA,NA,"42º32'25W","14º35'11S","2012","05",NA,NA,NA,NA,NA
"723","2021-03-04 11:06:34-03","UFRB","HURB","19635","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N.; Santana, F.A.; Alves, M.; Hurbath, F.",NA,"Brasil","Serra Geral: Serra do Salto; Trilha do Cascarrento",NA,NA,"ALCB 105742.","HURB000019635","2011","09","16",NA,NA,NA,"Spreng.","G.H.Shimizu","3322","Bahia","Licinio de Almeida","-42.564167","-14.566389","HURB000019635","994","994",NA,NA,"42º33'51W","14º33'59S","2019","01",NA,NA,NA,NA,NA
"724","2021-03-04 11:06:34-03","UFRB","HURB","20251","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Fonseca, W.O.; Bittencourt, D. & Machado, M.",NA,"Brasil","Estrada em direção ao Monte Condeúbas; Próximo a plantação de Eucaliptos",NA,NA,NA,"HURB000020251","2016","12","20",NA,NA,NA,"Spreng.","G.Shimizu","292","Bahia","Cordeiros","-42.164444","-15.076389","HURB000020251","1070","1070",NA,NA,"42º09'52W","15º04'35S","2019","04",NA,NA,NA,NA,NA
"725","2017-11-24 14:12:38-02","UFLA","ESAL","19255","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"L. Menini Neto; outros",NA,"Brasil","Mata do Baú",NA,NA,"árvore; 6, m; ; imaturos verdes escuros, os maduros castanhos; floresta",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","L. Menini Neto","012","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2017-11-24 14:12:38-02","UFLA","ESAL","12591","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pereira, SC; et al.",NA,"Brasil","Fazenda Patrimônio",NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","Ary","s.n.","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2018-10-09 16:32:22-03","UFLA","ESAL","19152","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Dalanesi, PE",NA,"Brasil","Parque Ecologico Quedas do Rio Bonito",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","Ary T. Oliveira Filho","s.n.","Minas Gerais","Lavras","-44.999444","-21.245278",NA,"1","1",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"728","2017-11-24 14:12:38-02","UFLA","ESAL","19254","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"L. C. S. Assis; M. K. Ladeira",NA,"Brasil","Mata do Baú",NA,NA,"árvore; 9, m; brancas e rosas;; floresta",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","L. C. S. Assis","386","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2017-11-24 14:12:38-02","UFLA","ESAL","22007","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Loures, L",NA,"Brasil","Campestrinho",NA,NA,"; 15, m; ;",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","Ary T. O. Filho","s.n.","Minas Gerais","Ouro Fino","-46.3689002990723","-22.2831001281738",NA,"1","1","19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2017-11-24 14:12:38-02","UFLA","ESAL","28134","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Larecio Loures",NA,"Brasil",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.",NA,"s.n.","Minas Gerais","Santa Rita de Caldas","-46.3367004394531","-22.028600692749",NA,NA,NA,"29392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2017-11-24 14:12:38-02","UFLA","ESAL","16303","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Oliveira Filho, AT; et al.",NA,"Brasil","Chapada das Perdizes",NA,NA,"árvore; 6.50m; ;",NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.",NA,"s.n.","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,"1","1","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-12-19 11:20:41-03","UFG","UFG","27344","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ganev, W.",NA,"Brasil",NA,NA,NA,NA,"UFG027344","1993","11","26",NA,NA,NA,"(Mart.) Spreng.",NA,"2584","Bahia","Abaira","-41.866667","-13.3",NA,"1200","1200",NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA
"733","2019-12-19 11:20:41-03","UFG","UFG","27353","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ganev, W.",NA,"Brasil","Serra do Barbado",NA,NA,NA,"UFG027353","1993","12","17",NA,NA,NA,"(Mart.) Spreng.",NA,"2509","Bahia","Abaíra","-41.883333","-13.3",NA,"1200","1200",NA,NA,"-41.883333","-13.3",NA,NA,NA,NA,NA,NA,NA
"734","2019-06-10 10:11:49-03","FZB-BH","BHZB","9007","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ordones, J. et al.",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,"Pequeno porte. Ponto 93 , ,635798 7893206 1297 m,com duplicata",NA,"2012","04","19",NA,NA,NA,NA,NA,"1942","MG","Santana do Riacho","-43.709444","-19.049444",NA,"1297","1297",NA,NA,"43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA,NA
"735","2019-06-10 10:11:49-03","FZB-BH","BHZB","11248","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Assis, L.",NA,"Brasil","Parque Serra do Intendente",NA,NA,"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, unicata..",NA,"2015","10","27",NA,NA,NA,NA,NA,NA,"MG","Conceição do Mato Dentro","-43.615556","-19.0025",NA,NA,NA,NA,NA,"43º36' 56W","19º 00' 09S",NA,NA,NA,NA,NA,NA,NA
"736","2019-06-10 10:11:49-03","FZB-BH","BHZB","11258","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Assis, L.",NA,"Brasil","Parque Serra do Intendente",NA,NA,"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, unicata.",NA,"2015","10","21",NA,NA,NA,NA,NA,NA,"MG","Conceição do Mato Dentro","-43.621944","-19.048611",NA,NA,NA,NA,NA,"43º 37' 19W","19º 02' 55S",NA,NA,NA,NA,NA,NA,NA
"737","2019-06-10 10:11:49-03","FZB-BH","BHZB","8705","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Andrade, I.R. et al.",NA,"Brasil","RPPN Brumas do Espinhaço e Ermo dos Gerais,Cachoeira do Bicame",NA,NA,"Ponto 100 634747 7896579 1155m , com duplicata",NA,"2012","05","15",NA,NA,NA,NA,NA,"346","MG","Santana do Riacho","-43.719722","-19.018889",NA,"1155","1155",NA,NA,"43W 43' 11","19S 01' 08",NA,NA,NA,NA,NA,NA,NA
"738","2019-06-10 10:11:49-03","FZB-BH","BHZB","10344","S","Plantae","Vochysiaceae","Qualea Aff.","cordata","Qualea Aff. cordata",NA,"Ferreira Junior, C.A. et al.",NA,"Brasil","RPPN Brumas do Espinhaço, margens do córrego Ventania.",NA,NA,"Tronco rugoso, folhas com pouca cera, Área em frente a casa do caseiro as margens e leito (conexão com um afluente temporário) do córrego ventania. Com duplicata.",NA,"2013","10","17",NA,NA,NA,NA,"G.H.Shimizu","1262","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2019","03","21",NA,NA,NA,NA
"739","2021-02-25 10:13:11-03","CVRD","CVRD","8635","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Luz, A.A. da","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Pequí mirim","CVRD008635","2004","03","04","Magnoliophyta","Myrtales",NA,"(Mart.) Spreng.","G. H. Shimizu","162","MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,"2011","08","17","Magnoliopsida",NA,NA,NA
"740","2020-09-12 05:00:02-03","US","US","2892574","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"T. Pederson","South America","Paraguay","Yaguarón. Dep. Paraguari.",NA,NA,NA,"US03329796","1965","12","15",NA,"Polygalales",NA,"Spreng.",NA,"7552","Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"741","2020-09-12 05:00:02-03","US","US","3693195","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"W. D. Stevens, N. Soria & I. Basualdo","South America","Paraguay","Estancia Centurión, Potrero Central.",NA,NA,NA,"US03329793","1944","10","17",NA,"Polygalales",NA,"Spreng.",NA,"26263","Concepcion",NA,"-57.5717","-22.2758","US03329793_01","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"742","2020-09-12 05:00:02-03","US","US","2373347","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"B. Maguire, C. K. Maguire & J. M. Pires","South America - Neotropics","Brazil","Serra do Cipó, 3.5 miles from Hotel Chapeu de Sol",NA,NA,NA,"US01874182","1959","12","19",NA,"Polygalales",NA,"Spreng.",NA,"44687","Minas Gerais",NA,NA,NA,"US01874182_01 US01874182_02","1128",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"743","2020-09-12 05:00:02-03","US","US","2565997","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A. F. C. P. de Saint-Hilaire","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874177","1904","12","20",NA,"Polygalales",NA,"Spreng.",NA,"C1/1244","São Paulo",NA,NA,NA,"US01874177_01 US01874177_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"744","2020-09-12 05:00:02-03","US","US","2566020","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874179",NA,NA,NA,NA,"Polygalales",NA,"Spreng.",NA,"14695","Minas Gerais",NA,NA,NA,"US01874179_01 US01874179_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"745","2020-09-12 05:00:02-03","US","US","2940093","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"H. S. Irwin & T. R. Soderstrom","South America - Neotropics","Brazil","Chapada da Contagem, ca. 20 km E of Brasília",NA,NA,NA,"US01874183","1964","9","19",NA,"Polygalales",NA,"Spreng.",NA,"6259","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","US01874183_01 US01874183_02","700","1000","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"746","2020-09-12 05:00:02-03","US","US","1158381","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"K. Fiebrig","South America","Paraguay","In regione fluminis Alto Paraná.",NA,NA,NA,"US03329800","1909",NA,NA,NA,"Polygalales",NA,"Spreng.",NA,"6363","Alto Parana",NA,NA,NA,"US03329800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"747","2020-09-12 05:00:02-03","US","US","2920026","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"W. Anderson, M. Stieber, J. H. Kirkbride & Ex herb. John A. Paine","South America - Neotropics","Brazil","Serra do Cipó",NA,NA,NA,"US01874187","1972","2","18",NA,"Polygalales",NA,"Spreng.",NA,"36246","Minas Gerais",NA,NA,NA,"US01874187_01 US01874187_02","1125",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"748","2020-09-12 05:00:02-03","US","US","1842274","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"M. Barreto","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874180","1937","9","19",NA,"Polygalales",NA,"Spreng.",NA,"22750","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555","US01874180_01 US01874180_02",NA,NA,"63451","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"749","2020-09-12 05:00:02-03","US","US","1932550","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"L. O. Williams","South America - Neotropics","Brazil","Serra da Mutuca",NA,NA,NA,"US01874181","1945","2",NA,NA,"Polygalales",NA,"Spreng.",NA,"5439","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223","US01874181_01 US01874181_02",NA,NA,"29211","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"750","2020-09-12 05:00:02-03","US","US","3075327","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"E. Bordas","South America","Paraguay","Caacupé, Barrio Kennedy, Departamento Cordillera.",NA,NA,NA,"US03329797","1987","1","22",NA,"Polygalales",NA,"Spreng.",NA,"4062","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"751","2020-09-12 05:00:02-03","US","US","287453","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"-. Sellow","South America","Brazil",NA,NA,NA,NA,"US03329803",NA,NA,NA,NA,"Polygalales",NA,"Spreng.",NA,"s.n.",NA,NA,NA,NA,"US03329803_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"752","2020-09-12 05:00:02-03","US","US","2706159","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"G. Hatschbach","South America - Neotropics","Brazil","Serra do Cipó",NA,NA,NA,"US01874188","1972","8","14",NA,"Polygalales",NA,"Spreng.",NA,"29848","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","US01874188_01 US01874188_02",NA,NA,"31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"753","2020-09-12 05:00:02-03","US","US","3411682","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"A. B. Joly, A. Giulietti, N. Menezes & P. Windisch","South America - Neotropics","Brazil","km 113 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina",NA,NA,NA,"US01874189","1973","10","18",NA,"Polygalales",NA,"Spreng.",NA,"4519","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","US01874189_01 US01874189_02",NA,NA,"31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"754","2020-09-12 05:00:02-03","US","US","2573215","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"L. Smith, R. M. Klein & G. Hatschbach","South America - Neotropics","Brazil","Rocky campo, sandstone ledge; Carambei by Rio São João",NA,NA,NA,"US01874184","1965","1","15",NA,"Polygalales",NA,"Spreng.",NA,"14503","Paraná","Castro","-50.03","-24.5","US01874184_01 US01874184_02","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
