"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","recordNumber","continentOcean","coordinatePrecision","preparationType","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"524","2020-07-23 11:56:56-03","CEPLAC","CEPEC","131459","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,"A. Q. Lobão",NA,NA,NA,"A. F. Peçanha","2010","02","10","Brasil","Rio de Janeiro","silva jardim","REBIO de Poço das Antas, trilha do Mico-leão-dourado, margem esquerda da linha férrea.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"29995",NA,"auto",NA,"11/02/2010",NA,NA,NA,NA
"525","2020-07-23 11:56:56-03","CEPLAC","CEPEC","59674","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,"A. M. de Carvalho",NA,NA,NA,"S. C. de Sant'Ana","1994","03","01","Brasil","Sergipe","SANTA LUZIA DO ITANHI","2Km de Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"418",NA,"26417",NA,"auto",NA,"30/12/1994",NA,NA,NA,NA
"526","2009-11-26 13:47:03-02","INPA","INPAW","481","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Co&#234;lho, L.F.","1956","09","17","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090",NA,"auto",NA,NA,NA,NA,NA,NA
"527","2009-11-26 13:47:03-02","INPA","INPAW","3523","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","M.F.da Silva; L.F. Co&#234;lho","1980","07","02","Rodrigues, W.A.","1966","04","23","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7792",NA,"138090",NA,"auto",NA,NA,NA,NA,NA,NA
"528","2009-11-26 13:47:03-02","INPA","INPAW","8990","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Rollet",NA,NA,NA,"Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-11-19 14:05:58-03","Unimontes","MCMG","416","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santos R.M.","2008",NA,NA,"Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","07","13","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosLarga","-45.207389",NA,"45°12'26.6W","15°4416'16.4S",NA,NA,NA,NA,"Regeneração Natural",NA,NA,"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-09-22 13:48:25-03","USP","SPFW","4690","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","A. Curtis",NA,NA,NA,"Curtis, A.B.","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-09-22 13:48:25-03","USP","SPFW","3514","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Charlin Manoel Raimundo",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","01","24","Brasil","Santa Catarina","Araquari",NA,"-48.681083","-26.369806","48º40'51,9''W","26º22'11,3''S","31","31",NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-13 16:04:23-03","UNISANTA","HUSC","2387","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva, R.M.","2000","03",NA,"Sampaio, P.S.P.; Martins, S.E.","2000","02","10","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"árvore com 6m de altura. Frutos verdes imaturos; Floresta de restinga paludosa sobre substrato turfoso","Magnoliophyta",NA,"431",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA
"533","2019-11-13 16:04:23-03","UNISANTA","HUSC","10916","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Costa, D.","2012","02",NA,"Costa, D.; Erika","2012","01","20","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, península, área manguezal.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Árvore com ca. 3m de altura, com frutos imaturos verdes, com manchas claras.; Península, área manguezal.","Magnoliophyta",NA,"49",NA,"18989",NA,"auto",NA,NA,NA,NA,NA,NA
"534","2020-11-12 17:00:51-03","UEL","FUEL","51069","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Cadorin, TJ","2010","03","16","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Le, Floresta Ombrófila Densa, na beira da lagoa, estágio sucessional avançado","-48.4925","-27.775278","-48.4925","-27.775278","46","46",NA,NA,NA,"Tracheophyta","Magnoliales","1690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 14:52:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Paula, JE","2000","09","14","Brasil","Pernambuco","Cabo","Distrito de Gaibu",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 5m x 18cm; folha coriácea, flor amarelada, fruto amarelo ouro na maturação, aromático, comestível, codiforme, madeira leve, raiz extremamente leve; Área estuarina","Dicotyledoneae",NA,"3649","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 14:52:11-03","UnB","UB","114620","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Pontes, AF","2002","12","05","Webster, GL","1986","11","16","Brasil","Bahia","Santa Luz","10km NW of Santa Luz.","-39.45","-11.183333","-39.45","-11.183333",NA,NA,NA,NA,"Foliage glossy; flowers pale creamy yellow.; Tree 5-8m.; Caatinga arbórea.","Dicotyledoneae",NA,"25672","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 14:52:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lopes, JC","2016",NA,NA,"Oliveira, RC; Silva, ML; Ribeiro, ARO; Araújo, JE","2007","11","02","Brasil","Rio Grande do Norte","Baía Formosa","Praia do Sagi, terra do português, entrada da Vila","-35.0078010559082","-6.36944007873535",NA,NA,NA,NA,NA,NA,"Arvoreta de mais ou menos 1,8m de altura; coletado no cerradão, trilha na mata, ao longo da margem do Riacho do Bueiro; rara flor; creme; fruto verde.; Cerradão.","Dicotyledoneae",NA,"2032","Southern America","18872",NA,"auto",NA,NA,NA,NA,NA,NA
"538","2020-07-29 09:03:15-03","UnB","UB","217240","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Abreu, ALS",NA,NA,NA,"Abreu, ALS","2019","12","15","Brasil","Pará","Itaituba","Área de influência do projeto de ferrovia EF-170 (MT/PA) - Ferrogrão","-56.385233","-6.041944","-56.385233","-6.041944","260","260",NA,NA,"Árvore de 7 metros de altura; Floresta Ombrófila Densa","Dicotyledoneae",NA,"11","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 14:52:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Maas, PJM","1995",NA,NA,"Ferreira, E","1958","02","12","Brasil","Amazonas","Manaus","Próximo a Bar Bom Futuro","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"UB0037848","UB0037848","Arbusto 4m. Frutos verdes; Terreno firme, bastante úmido, mata sombria","Dicotyledoneae",NA,"58185","Southern America","138090",NA,"auto",NA,NA,NA,NA,NA,NA
"540","2019-11-01 14:52:11-03","UnB","UB","114619","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Santos, TS","1990","02","22","Brasil","Bahia","Maraú","Km 70 a 75 na estrada de Ubaitaba para Campinhos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"Fruto imaturo verde.; Árvore 5m.; Mata de restinga.","Dicotyledoneae",NA,"4529","Southern America","47076",NA,"auto",NA,NA,NA,NA,NA,NA
"541","2019-11-01 14:52:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Heringer, EP; Paula, JE",NA,NA,NA,"Brasil","Pernambuco","Recife","Vizinhança de Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,"Árvore. Fruto globoso, suculento, comestível","Dicotyledoneae",NA,"12778","Southern America","18865",NA,"auto",NA,NA,NA,NA,NA,NA
"542","2020-08-20 14:57:09-03","UFSC","FLOR","51560","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Nuernberg, A.","2013","01","25","Nuernberg, A.; Cisne, C.V.","2013","01","25","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, em pomar, no viveiro do PAERVE.","-48.426389","-27.526111","48º25'35''W","27º31'34''S","15","15","FLOR0051560","FLOR0051560","arbustivo de 1,5 metros",NA,"Magnoliales","932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-08-20 14:57:09-03","UFSC","FLOR","54432","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello, A.S.","2012","02","03","Nuernberg, A.; Mello, A.S.","2012","02","03","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","2","2","FLOR0054432","FLOR0054432","arbórea, frutos verdes. Coordenadas aproximadas.",NA,"Magnoliales","588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-08-20 14:57:09-03","UFSC","FLOR","59433","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Roque, T.V.; Espíndola, J. & Orofino, G.G.","2016","03",NA,"Brasil","Santa Catarina","Palhoça","Barra do Aririú.","-48.641111","-27.684167","48º38'28''W","27º41'3''S",NA,NA,"FLOR0059433","FLOR0059433_01 FLOR0059433_02","Madeira utilizada no conserto de canoas.",NA,"Magnoliales","TVR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-08-20 20:39:32-03","UFSC","FLOR","17954","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Souza, M.L.","1988",NA,NA,"Souza, M.L.; Fronza, M.; Sá, M.R. de & Araujo, A.C.","1988","02","23","Brasil","Santa Catarina","Florianópolis","Pontal da Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0017954","FLOR0017954","arbusto, 2m altura",NA,"Magnoliales","950",NA,"27000",NA,"auto",NA,NA,NA,NA,NA,NA
"546","2021-03-05 18:39:05-03","UFMT","UFMT","1102","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Occhioni, P.","1968","11","21","Brasil","Santa Catarina",NA,"Lagoa da Conceição.",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de flor verde.",NA,NA,"3727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-01-31 10:37:23-03","IFAM","EAFM","13477","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Leal, M.L.","2015","02","10","Leal, M.L.; Assis, J.","2014","08","15","Brasil","Santa Catarina","Florianópolis","Alto Ribei, Roça, morro, região de Floresta Ombrófila Densa.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"; DESC: Consumo dos frutos in natura.",NA,NA,"18",NA,"27000",NA,"auto",NA,NA,NA,NA,NA,NA
"548","2021-03-04 15:44:28-03","IF","SPSF","41433","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","C.de Moura","2009","03","10","C.de Moura & T.C.C.Camargo & L.L.Novaes","2009","03","10","Brasil","SP","Itanhaém","Reserva de Desenvolvimento Sustentável Barra do Una","-47.065833","-24.438333",NA,NA,NA,NA,NA,NA,"COLETA: Restinga.&nf;Arvoreta 2,5m altura; frutos verdes.;","Magnoliophyta","Magnoliales","271","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"549","2021-03-04 15:44:28-03","IF","SPSF","40878","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","G.A.D.C. Franco","2008","05","28","R.T. Polisel","2008","05","22","Brasil","SP","Juquitiba","Bairro dos Padeiros","-47.16","-23.894444",NA,NA,"750","750",NA,NA,"COLETA: Árvore 7m, fruto imaturo verde.;","Magnoliophyta","Magnoliales","816","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"550","2021-03-04 15:44:28-03","IF","SPSF","47030","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"D.Sampaio",NA,NA,NA,"Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: Parcela PEIC - Outra numeração 125.; GEOGRAFIA: Arredores do Centro de Pesquisa - Perequê. Floresta Alta de Restinga.;","Magnoliophyta","Magnoliales","123","América do Sul","37574",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"551","2021-03-04 15:44:28-03","IF","SPSF","07882","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"J.B.Baitello","1981","11","10","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Magnoliales","43","América do Sul","37574",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"552","2021-03-04 15:44:28-03","IF","SPSF","23880","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"M.C.H.Mamede","1991","03","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","Magnoliophyta","Magnoliales","392","América do Sul","55628",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"553","2021-03-04 15:44:28-03","IF","SPSF","31253","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","2003","02","21","Brasil","SP","São Vicente","via Padre Manoel da Nobrega","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga, brejo&nf;;","Magnoliophyta","Magnoliales","1237","América do Sul","25482",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"554","2021-03-04 15:44:28-03","IF","SPSF","21177","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"M.J.Robim","1996","12","09","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: caminho da trilha das palmas&nf;;","Magnoliophyta","Magnoliales","914","América do Sul","34265",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"555","2021-03-04 15:44:28-03","IF","SPSF","22659","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"F.C.P.Garcia","1988","12","04","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Magnoliales","264","América do Sul","34265",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"556","2021-03-04 15:44:28-03","IF","SPSF","22680","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra",NA,NA,NA,NA,NA,"A.Furlan","1989","12","10","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Magnoliales","1130","América do Sul","34265",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA
"557","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","palustris","Annona palustris grandifolia","Mart.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"Crescit in udis maritimis salsuginosis , prov Rio de Janeiro et Espirito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"558","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","palustris","Annona palustris grandifolia","Mart.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil",NA,NA,"Crescit in udis maritimis salsuginosis, prov Rio de Janeiro et Espirito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"559","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","palustris","Annona palustris grandifolia","Mart.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Bahia",NA,"Crescit in udis maritimis salsuginosis , prov Rio de Janeiro et Espirito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA
"560","2021-02-08 12:31:45-03","UFRGS","ICN","101929","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA","1993","12","14","Záchia, RA; Canto-Dorow, TS","1993","12","14","Brasil","RS",NA,"UFSM - Fitotecnia",NA,NA,NA,NA,NA,NA,"ICN00027068","ICN00027068 ICN00027068_1","Espécie ameaçada de extinção (Criticamente em perigo).; Com flor.; Cultivada","Dicotyledon",NA,"1574","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:31:45-03","UFRGS","ICN","098248","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Záchia, RA","1993","03","14","Brasil","RS","Arroio do Sal",NA,"-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00027071","ICN00027071 ICN00027071_1 ICN00027071_2","Espécie ameaçada de extinção (Criticamente em perigo).; Árvores de 3 a 4m tortuosas e de folhas coriáceas.; Três Arroios, margem da Lagoa Itapeva em mata de restinga.","Dicotyledon",NA,"1271","América do Sul","15157",NA,"auto",NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:31:45-03","UFRGS","ICN","098249","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA","1993","03","24","Záchia, RA","1993","03","14","Brasil","RS","Arroio do Sal","Três Arroios","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00027073","ICN00027073 ICN00027073_1 ICN00027073_2","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore de 3 a 4, tortuosa de largas folhas.; Na margem da Lagoa Itapeva em matinhas de restinga.","Dicotyledon",NA,"1270","América do Sul","15157",NA,"auto",NA,NA,NA,NA,NA,NA
"563","2021-02-08 12:31:45-03","UFRGS","ICN","101931","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Záchia, RA","1994","01","01","Brasil","RS","Arroio do Sal","Três Arroios","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029627",NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com fruto muito imaturo.; em matinho de restinga próximo à Lagoa Itapeva.","Dicotyledon",NA,"1575","América do Sul","15157",NA,"auto",NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:31:45-03","UFRGS","ICN","098250","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA","1993","03","17","Záchia, RA; Bastos, N","1993","02","28","Brasil","RS","Arroio do Sal","Três Arroios na Propriedade do Sr. Oscar Fernandes dos Santos ao lado da Fazenda São Nicolau perto da lagoa Itapeva","-49.8889007568359","-29.551399230957",NA,NA,"3","5","ICN00027955","ICN00027955 ICN00027955_1 ICN00027955_2 ICN00027955_3","Espécie ameaçada de extinção (Criticamente em perigo).; Em mata de restinga.","Dicotyledon",NA,"1260","América do Sul","15157",NA,"auto",NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:31:45-03","UFRGS","ICN","094383","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Záchia, RA","1992","03","29","Brasil","RS","Capão da Canoa",NA,"-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"ICN00027072","ICN00027072 ICN00027072_1 ICN00027072_2","Espécie ameaçada de extinção (Criticamente em perigo).; Com +/- 1m de altura. Encontrado só esse indivíduo. Estéril.; Encontrada em área próxima da restinga, ao norte da Lagoa dos Qaudros, em capoeira rala; na estrada para Terra de Arei","Dicotyledon",NA,"960","América do Sul","15808",NA,"auto",NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:31:45-03","UFRGS","ICN","101930","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Senna, RM; Irgang, BE","1994","04","01","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"ICN00027069","ICN00027069","Espécie ameaçada de extinção (Criticamente em perigo).; Usada para cerca-viva por estaquia. Fruto usado como isca para pesca. Com fruto maduro.; Restinga de Moçambique.","Dicotyledon",NA,"s.n.","América do Sul","27000",NA,"auto",NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:31:45-03","UFRGS","ICN","098262","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Záchia, RA; Silva, VC","1991","02","21","Brasil","SC","Porto Belo","Centro","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"ICN00027070","ICN00027070 ICN00027070_1 ICN00027070_2","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore pequena com frutos verdes.; Em beira de matinha ao nível do mar. Em beira de mangue; atrás da casa n° 3038 na Av. Gov. Celso Ramos.","Dicotyledon",NA,"315","América do Sul","13032",NA,"auto",NA,NA,NA,NA,NA,NA
"568","2021-02-08 12:31:45-03","UFRGS","ICN","094384","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Záchia, RA",NA,NA,NA,"Záchia, RA; Silva, VC","1992","02","10","Brasil","SC","Porto Belo","Centro","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"ICN00027956","ICN00027956 ICN00027956_1 ICN00027956_2","Espécie ameaçada de extinção (Criticamente em perigo).; Com frutos verdes imaturos.; Mangue em Porto Belo perto da avenida Governador Celso Ramos.","Dicotyledon",NA,"854","América do Sul","13032",NA,"auto",NA,NA,NA,NA,NA,NA
"569","2020-09-17 10:40:11-03","UEPA","MFS","001816","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Gurgel, ESC","2012","01","26","Brasil","Pará","Maracanã","Algodoal, praia da Princesa, solo arenoso. 00º35'2,4S 047º34'30,9W.","-47.45135","-0.772725","-47.45135","-0.772725",NA,NA,"MFS001816","MFS001816 MFS001816_e","Árvore de 5m de altura, ritidoma lenticelada; com raízes garras. Frutos, maduro amarelo; imaturo verde.",NA,NA,"938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-09-17 10:40:11-03","UEPA","MFS","003349","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva, CAS da",NA,NA,NA,"Rocha, T.T.",NA,NA,NA,"Brasil","Pará","Soure","Comunidade do Pesqueiro","-48.638889","-0.508367","-48.638889","-0.508367",NA,NA,"MFS003349","MFS003349 MFS003349_e","Árvpore de 12m de altura . Presença de fruto de cor verde, quando maduro fica meio amarelado. Flor amarela com detalhes em rosa.",NA,NA,"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-09-17 10:40:11-03","UEPA","MFS","006069","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva, CAS da",NA,NA,NA,"Lucas, F.C.A.","2016","08","10","Brasil","Pará","Belém","Ilha do Combú, Quintal do Seu Rui.","-48.463047","-1.489894","-48.463047","-1.489894",NA,NA,"MFS006069","MFS006069 MFS006069_e","Árvore de 4m de altura com fruto imaturo verde.",NA,NA,"1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-09-17 10:40:11-03","UEPA","MFS","003956","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva, CAS da",NA,NA,NA,"Leão, V.M.",NA,NA,NA,"Brasil","Pará","Belém","Ilha de Mosqueiro, Estrada de São Francisco ao lado do Hotel Pouso dos Arirambas. Mata Secundária. Terreno Brejoso. Gleissolo.","-48.46115","-1.142147","-48.46115","-1.142147",NA,NA,"MFS003956","MFS003956 MFS003956_e","Árvore de aproximadamente 10m de altura com fruto imaturo verde e folhas verdes.",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
