"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"150","2019-11-06 09:57:43-03","UFOP","OUPR","25196","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Cândido, E.S.; Scalon, V.R.; Bünger, M.O.; Silva, J.L. & Cândido, E.S.","423","2010","05","07",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada do Cibrão","-43.418833","-20.426361","963",NA,"Arvoreta. 2,1 m. Pétalas alvas. Anteras amarelas. Frutos arroxeados glabrescentes. Indumento dos ramos e inflorescência cinério-acastanhado. Parte abaxial das folhas com indumento alvo. Aromática (cheiro de tabaco e fruto fermentados). Mata",NA,NA,"Cândido, E.S.","963",NA,NA,"-43.418833","-20.426361","2010","05","07",NA,NA,NA,NA,NA,NA
"151","2019-11-06 09:57:43-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Magalhães-Gomes, F.","s.n.","1902","07",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"Frutex elatior, fl. albi. In capoeira",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-06 09:57:43-03","UFOP","OUPR","6845","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Diniz, A.F.","s.n.","1997","10","14",NA,"Brasil","Minas Gerais","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto, cultivado. Panaceia, unha de gato. Plantas medicinais de Bento Rodrigues",NA,NA,"Messias, M.C.T.B.",NA,"33524","auto",NA,NA,"1999","08","23",NA,NA,NA,NA,NA,NA
"153","2019-11-06 09:57:43-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Lisboa, M.A.","s.n.","1971","12",NA,NA,"Brasil","Minas Gerais","Mariana","Entre Bento Rodrigues e Santa Rita","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-06 09:57:43-03","UFOP","OUPR","25562","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Badini, J.","s.n.","1984","03","24",NA,"Brasil","Minas Gerais","Mariana","Passagem de Mariana, Base do Itacolomi","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto. Flores brancacentas. Coletada na beira de Córrego",NA,NA,"Badini, J.",NA,"33524","auto",NA,NA,"1984","03","24",NA,NA,NA,NA,NA,NA
"155","2019-11-06 09:57:43-03","UFOP","OUPR","25561","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Badini, J.","s.n.","1984","03","24",NA,"Brasil","Minas Gerais","Mariana","Passagem de Mariana, Base do Itacolomi","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto. Flores brancacentas. Coletada na beira de Córrego",NA,NA,"Badini, J.",NA,"33524","auto",NA,NA,"1984","03","24",NA,NA,NA,NA,NA,NA
"156","2019-11-06 09:57:43-03","UFOP","OUPR","8190","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Badini, J.","s.n.","1943",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, flores pálidas. Capoeira",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-06 09:57:43-03","UFOP","OUPR","2188","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, J.L.","s.n.","1994","12","01",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, combate a sífilis, doenças de pele, blenorragias, reumatismo, diurético. Terrenos úmidos e elevados",NA,NA,"Silva, J.L.",NA,"44599","auto",NA,NA,"1994","12","01",NA,NA,NA,NA,NA,NA
"158","2019-11-06 09:57:43-03","UFOP","OUPR","5832","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Glaziou, A.F.M.","s.n.","1892","05",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Estrada de Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,"Árvore, flores brancas",NA,NA,"Magalhães-Gomes, F.",NA,"44599","auto",NA,NA,"1892","05",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-06 09:57:43-03","UFOP","OUPR","31725","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Menegatto, M.F.","s.n.","2000","03","29",NA,"Brasil","Minas Gerais","Ouro Preto","São Bartolomeu","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, aproximadamente 2 m. Planta medicinal. Ruderal.",NA,NA,"Menegatto, M.F.",NA,"44599","auto",NA,NA,"2000","03","29",NA,NA,NA,NA,NA,NA
"160","2019-11-06 09:57:43-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Baeta-Neves, A.T.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Velloso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-04 13:19:45-03","UDESC","LUSC","4589","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Melo, A.J.S.",NA,"2006","09","03",NA,"Brasil","Minas Gerais","Perdões",NA,"-45.0914001464844","-21.090799331665",NA,NA,NA,"LUSC001156","LUSC001156","Silva, A.C. da",NA,"16729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-03-16 16:29:47-03","UNEMAT","HERBAM","3862","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Bieski, I.G.C.; Silva, J.E. & Silva, A.O.","783BI-55","2011","10","17",NA,"Brasil","Mato Grosso","Aripuanã","Sítio Nª. Sª. Aparecida, Ambiente antropisado, sítio.","-59.443472","-10.182639",NA,NA,NA,"HERBAM003862",NA,"Silva, DR",NA,NA,NA,"-59.443472","-10.182639","2011","11","26",NA,NA,NA,NA,NA,NA
"163","2014-10-14 15:57:08-03","BS","M","M-0171730","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in campis, ad seges, locis montosis apricis ad V. Ra., Provinciae Minas Geraes",NA,NA,NA,NA,NA,"M0171730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA,NA
"164","2014-10-14 15:57:08-03","BS","M","M-0171731","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,"M0171731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA,NA
"165","2014-10-14 15:57:08-03","BS","M","M-0171732","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"M0171732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA,NA
"166","2020-04-27 16:11:47-03","UFES","VIES","26279","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gomes, J.M.L.; Valadares, R.T.","36227","2010","01","29",NA,"Brasil","Espírito Santo","Anchieta",NA,"-40.6455993652344","-20.8057994842529",NA,NA,NA,"VIES026279","VIES026279","Stehmann, J.R.",NA,"28755","auto",NA,NA,"2016","09","28",NA,NA,NA,NA,NA,NA
"167","2019-07-18 13:11:11-03","UFES","VIES","43129","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gomes, J.M.L.","4583","2012","03","24",NA,"Brasil","Espírito Santo","Anchieta","Maimbá. Floresta de Tabuleiro.","-40.6455993652344","-20.8057994842529",NA,NA,NA,"VIES043129","VIES043129",NA,NA,"28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:11:47-03","UFES","VIES","37654","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Castro, L.B.; Ventura, S.P. & Dias, D.M.","33","2013","11","04",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES037654","VIES037654 VIES037654_1","Castro, L.B.; Ventura, S.P.",NA,"35694","auto",NA,NA,"2014","10","02",NA,NA,NA,NA,NA,NA
"169","2021-02-12 18:12:34-03","UFES","VIES","22778","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Chimalli, T.","s.n.","2007","05","17",NA,"Brasil","Espírito Santo","Divino de São Lourenço","Caparaó.","-41.6857986450195","-20.6200008392334",NA,NA,NA,"VIES022778","VIES022778","Chimalli, T.",NA,"16004","auto",NA,NA,"2007","05","17",NA,NA,NA,NA,NA,NA
"170","2019-09-27 18:06:32-03","UFES","VIES","6267","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gomes, J.M.L.; Pereira, O.J. & Vinha, P.C.","1688","1991","12","11",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES006267","VIES006267","Gomes, J.M.L.",NA,"48150","auto",NA,NA,"1991","12","11",NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:11:47-03","UFES","VIES","16555","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gomes, J.M.L.","1904","1993","05","23",NA,"Brasil","Espírito Santo","Domingos Martins","Panelas.","-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES016555","VIES016555","J.R. Stehmann",NA,"48150","auto",NA,NA,"2016","09","28",NA,NA,NA,NA,NA,NA
"172","2019-06-27 10:26:57-03","UFES","VIES","21039","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Tuler, A.C.","100","2010","02","22",NA,"Brasil","Minas Gerais","Durandé",NA,"-41.7977981567383","-20.2033004760742",NA,NA,NA,"VIES021039","VIES021039",NA,NA,"17816","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-04-27 16:11:47-03","UFES","VIES","16765","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gomes, J.M.L.","2899","2006","08","10",NA,"Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","PCH Calheiros.","-41.6796989440918","-21.1338996887207",NA,NA,NA,"VIES016765","VIES016765","Stehmann, J.R.",NA,"30210","auto",NA,NA,"2016","09","28",NA,NA,NA,NA,NA,NA
"174","2019-11-15 20:23:39-03","UTFPR","HCF","29616","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","F. Marinero","1075","2018","11","22",NA,"Brasil","MG","Caratinga","Rio Doce","-42.488056","-19.496389","245",NA,"arbusto 3,5 m. Flores alvas, estames amarelos. Vegetação secundária, estágio inicial.",NA,NA,"F. Marinero","245",NA,NA,"42°29'17 W","19°29'47 S","2019","01","21",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:45:41-03","MBM","MBM","63204","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pedersen, T.M.","12463",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM063204","MBM063204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:45:41-03","MBM","MBM","390202","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.; Bohs, L.; Gouvêa, Y.F.","1837","2012","06","03","Southern America","Brazil","Rio de Janeiro","Varre-Sai","Proximidades da Fazenda Bom Destino","-41.89","-20.879722","750",NA,"Arbusto ereto, 4m, crescendo à sombra. Corola alva, estames amarelos. Frutos roxos.; Fragmento de Floresta Estacional Semidecidual secundária, em grota, ca 500m da estrada.","MBM390202","MBM390202",NA,"750",NA,NA,"-41.89","-20.879722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:45:41-03","MBM","MBM","418815","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1075","2018","11","22","Southern America","Brazil","Minas Gerais","Caratinga","Rio Doce","-42.488056","-19.496389","245",NA,"Arbusto 3,5 m; flores alvas, estames amarelos.; Vegetação Secundária Estágio Inicial.","MBM418815",NA,"Marinero, F.","245",NA,NA,"-42.488056","-19.496389","2019","01","21",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:45:41-03","MBM","MBM","418825","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1085","2018","11","23","Southern America","Brazil","Minas Gerais","Bom Jesus do Galho","Rio Doce","-42.498056","-19.526389","223",NA,"Árvore 3 m; flores alvas.; Vegetação Secundária Estágio Inicial","MBM418825",NA,"Marinero, F.","223",NA,NA,"-42.498056","-19.526389","2019","01","21",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:45:41-03","MBM","MBM","422637","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6112","2019","03","31","Southern America","Brazil","Espírito Santo","Domingos Martins","Rio Jacu Braço Norte, Rodovia ES-465","-40.656389","-20.316667","466",NA,"Arbusto com 2,5 m de altura; inflorescência cinza-acastanhada; flor de corola branca.; Floresta Ombrófila Densa Submontana.","MBM422637",NA,"Oliveira, I.J.G.","466",NA,NA,"-40.656389","-20.316667","2019","05","28",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:45:41-03","MBM","MBM","58336","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krapovickas, A.; et al.; et al.","33395",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,"MBM058336","MBM058336",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:45:41-03","MBM","MBM","286896","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silveira, R.G.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM286896","MBM286896","Stehmann, J.R.",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:45:41-03","MBM","MBM","342710","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pires, F.R.S.; et al.; et al.","20670","1985","06","14","Southern America","Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"Arbusto à beira de caminho próximo à mina de caulim, com inflorescências","MBM342710","MBM342710","Pires, F.R.S.; Pires, F.R.S.",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:45:41-03","MBM","MBM","346552","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, P.L.","9943","1971","02","06","Southern America","Brazil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,"Arbusto, beira da mata. Folhas brancas na face dorsal. Pelos brancos no caaule e na inflorescência. Fl. brancas.","MBM346552","MBM346552",NA,NA,"14056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:45:41-03","MBM","MBM","219939","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67408","1997","11","22","Southern America","Brazil","Minas Gerais","Serra Azul de Minas","Rod. Serra Azul de Minas para Rio Vermelho, BR 259.","-43.1699981689453","-18.3619003295898",NA,NA,"Arvoreta, 3m, flor alva, nervuras verdes. Floresta degradada.","MBM219939","MBM219939","Giacomin, L.L.",NA,"17198","auto",NA,NA,"2008","12",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:45:41-03","MBM","MBM","25950","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G.","31829",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM025950","MBM025950","Hatschbach, G.",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:45:41-03","MBM","MBM","252940","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Dusén, P.","17228",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Jacareí","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM252940","MBM252940 MBM252940_1","Dusén, P.",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:45:41-03","MBM","MBM","123487","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","52172",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Teófilo Otoni","Rod. BR-116, ca. 10km N de Teófilo Otoni","-41.505298614502","-17.8575000762939",NA,NA,NA,"MBM123487","MBM123487","Hatschbach, G.",NA,"62594","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2558","PreservedSpecimen","Plantae",NA,"Angiospermae","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","P. Capell S.J.","s.n.","1953","04",NA,NA,"Brasil","Rio de Janeiro","Bom Jardim",NA,"-42.4193992614746","-22.1518993377686",NA,NA,"bom jardim et Monnerat","002558",NA,"G.M. Barroso",NA,"20245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 13:23:05-03","MNHN","RECOLNAT_MNHN_P","P00325353","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325353' target='other'> <mi>dwc_moreinfo</mi></a>","P00325353","P00325353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-03 20:04:43-03","MNHN","RECOLNAT_MNHN_P","P00325354","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Regnell, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325354' target='other'> <mi>dwc_moreinfo</mi></a>","P00325354","P00325354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-03 20:04:43-03","MNHN","RECOLNAT_MNHN_P","P00325355","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sellow",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","donné en 1855 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325355' target='other'> <mi>dwc_moreinfo</mi></a>","P00325355","P00325355_01","d'Arcy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-09-03 20:04:42-03","MNHN","RECOLNAT_MNHN_P","P00325347","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Herb. Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325347' target='other'> <mi>dwc_moreinfo</mi></a>","P00325347","P00325347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 13:23:04-03","MNHN","RECOLNAT_MNHN_P","P00325348","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Widgren, J.F.",NA,"1845",NA,NA,NA,"Brésil",NA,NA,"Minas Gereas",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325348' target='other'> <mi>dwc_moreinfo</mi></a>","P00325348","P00325348_01","Giacomin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-09-03 20:04:42-03","MNHN","RECOLNAT_MNHN_P","P00325349","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Langsdorf, G. H. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325349' target='other'> <mi>dwc_moreinfo</mi></a>","P00325349","P00325349_01 P00325349_02","Giacomin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-04 13:23:04-03","MNHN","RECOLNAT_MNHN_P","P00325350","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Herb. Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325350' target='other'> <mi>dwc_moreinfo</mi></a>","P00325350","P00325350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-03 17:39:18-03","MNHN","RECOLNAT_MNHN_P","P00325358","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325358' target='other'> <mi>dwc_moreinfo</mi></a>","P00325358","P00325358_01","de Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-04 13:23:05-03","MNHN","RECOLNAT_MNHN_P","P00325359","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Herb. Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325359' target='other'> <mi>dwc_moreinfo</mi></a>","P00325359","P00325359_01","de Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-03 17:39:18-03","MNHN","RECOLNAT_MNHN_P","P00325360","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Regnell, A.F.",NA,"1868","3",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325360' target='other'> <mi>dwc_moreinfo</mi></a>","P00325360","P00325360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 977",NA
