"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"1138","2019-11-13 11:18:14-03","USP","SPF","225307","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Simão-Bianchini, R","2017","03",NA,"Faria, LAS","8","2012","09","07","Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá","-43.432028","-22.530333","-43.432028","-22.530333","SPF00225307","SPF00225307",NA,NA,NA,NA,NA,NA,NA,"903","903",NA,NA,NA,NA,NA,NA,NA,NA
"1139","2021-03-15 18:26:31-03","USP","SPF","216599","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Simão-Bianchini, R","2017","03",NA,"Kubo, MT","68","2012","05","02","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Rodovia MG-010 entre Santana do Riacho e Conceição do Mato Dentro.","-43.4249992370605","-19.0372009277344",NA,NA,"SPF00216599","SPF00216599",NA,NA,NA,NA,NA,NA,"Trepadeira, junto à estrada. Ramos verdes a marrons. Folhas discolores. Flores com cálice roxo e corola lilás.",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"1140","2018-10-08 09:56:49-03","UFSS","REAL","682","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Santos, W.","2016","06","24","Machado, C.M.; Junges, T.V.C.; Ribeiro, J.F.; Junges, T.V.C.; Ribeiro, J.F.","06","2015","03","20","Brasil","Paraná","Planalto","Sítio Família Ribeiro, Esquina São Paulo","-53.707778","-25.765833","-53.707778","-25.765833",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2018-10-08 09:56:49-03","UFSS","REAL","868","S","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Hiroki, J.","2016","03","18","Pereira, G.P.J.","06","2016","03","17","Brasil","Paraná","Ampére","Rua João Turcheto - Bairro Colina Verde","-53.491139","-25.930639","-53.491139","-25.930639",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2020-03-05 14:14:14-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Simão-Bianquini, R","2003","06","29","Tibiriçá, YJA","132","2003","06","29","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga, Gleba Maravilha","-47.65","-21.683333","-47.65","-21.683333",NA,NA,"Magnoliidae","Solanales",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2020-03-05 14:14:14-03","UNEMAT","HPAN","330","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Carniello, MA","2010","06","03","Carniello, MA; Silva, SP; Flamini, AC; Cruz, WJA; Silva, DR; Pedroga, JA; Leite, RD","3557","2010","06","03","Brasil","Mato Grosso","Cáceres","Baía do Malheiros, Rua próximo ao fragmento vegetal da baía.","-57.686194","-16.060194","-57.686194","-16.060194","HPAN000000330",NA,"Magnoliidae","Solanales",NA,NA,"América",NA,"Aula campo de Sistemática Vegetal 2010/1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2014-04-04 18:27:01-03","PNFM","IRAI","479","S","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Cordeiro, J.; Lozano, E.D.","2009","01","01","Osório, L.F.K.","002","2008","05","25","Brasil","Paraná","Curitiba",NA,NA,NA,NA,NA,"IRAI00000479",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2014-04-04 18:27:01-03","PNFM","IRAI","675","S","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Cordeiro, J.; Martin, V.C.","2010","01","01","Miranda, A.C.L.","075","2009","04","21","Brasil","Paraná","Pinhais","Área 5, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.113972","-25.384861","-49.113972","-25.384861","IRAI00000675",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Trepadeira, flores lilás pequena, capão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-12-02 09:07:00-03","UNITINS","HUTO","399","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Pereira, C.B.","422","2006","06","22","Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.268611","-10.427778","-48.268611","-10.427778","HUTO000399","HUTO000399",NA,NA,NA,NA,NA,NA,"Liana. Flores de cálice verde, corola lilás com fauce interno roxo; Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2020-12-02 09:07:00-03","UNITINS","HUTO","7306","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Sepulveda, R.A.","02","2014","05","02","Brasil","Tocantins","Palmas",NA,"-48.358611","-10.399444","-48.358611","-10.399444","HUTO007306",NA,NA,NA,NA,NA,NA,NA,"Liana rasteira. Flores com pétalas roxas.; Cerrado antropizado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2021-03-25 13:51:58-03","UNIVILLE","JOI","18129","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Vieira, F.C.S.","2019","03","07","Vieira, F.C.S.","2537","2019","03","04","Brasil","Paraná","Tijucas do Sul","Estrada Matulão.","-49.051111","-25.905","49º3'4''W","25º54'18''S","JOI018129",NA,NA,NA,NA,NA,NA,NA,"Flor Vermelha Habitat: Floresta Ombrófila Mista Habito: Liana","920","920",NA,NA,NA,NA,NA,NA,NA,NA
"1149","2021-03-25 13:51:58-03","UNIVILLE","JOI","5231","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Mancinelli, W.S.","217","2004","04","14","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"JOI005231","JOI005231",NA,NA,NA,NA,NA,NA,"; HABITAT: restinga; HABITO: liana","5","5","25329","auto",NA,NA,NA,NA,NA,NA
"1150","2019-10-07 09:17:44-03","UEFS","HUEFS","72578","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","dichotoma","Ipomoea dichotoma var. longiflora","Choisy","M.E.R.Junqueira","2004","04",NA,"Smidt, E.C.","313","2003","05","27","Brasil","Bahia","Muritiba","estrada para São Felipe, ca. 4km.","-39.033333","-12.083333","39W2'0''","12S5'0''","HUEFS0072578",NA,"Angiospermae","Solanales","var. longiflora",NA,NA,NA,"Mata degradada, próximo a pastagem.",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1151","2019-10-07 09:17:45-03","UEFS","HUEFS","166745","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J.C.R.Rios & T.T.S.Silva","2011","11",NA,"Souza, E.B.","1722","2009","07","11","Brasil","Ceará","Ubajara","Distrito de Tucuns. Vegetação de Carrasco as margens do rio Pitanga, com solo arenoso profundo e afloramentos areníticos próximos ao leito do rio.","-40.026389","-3.845556","40W1'35''","3S50'44''","HUEFS0166745","HUEFS0166745","Angiospermae","Solanales",NA,NA,NA,NA,"Carrasco.","752","752",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1152","2019-10-07 09:17:45-03","UEFS","HUEFS","123987","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J.R.I.Wood","2014","08",NA,"Lucena, M.F.","1449","2006","05","30","Brasil","Pernambuco","Mirandiba","Serra do Tigre.","-38.7025","-8.0525","38W42'9''","8S3'9''","HUEFS0123987","HUEFS0123987","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga arbustiva densa.","520","520",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1153","2019-10-07 09:17:45-03","UEFS","HUEFS","145641","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R.Simão-Bianchini & L.V.Vasconcelos","2012","06",NA,"Lemos, J.R.","68","2007","06","15","Brasil","Ceará","Reriuntaba",NA,NA,NA,NA,NA,"HUEFS0145641","HUEFS0145641","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1154","2019-10-07 09:17:45-03","UEFS","HUEFS","188978","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J.R.I.Wood","2014","08",NA,"Machado, R.F.","607","2011","02","20","Brasil","Bahia","São Gabriel","Alto da Jurema.","-41.85","-11.183333","41W51'","11S11'","HUEFS0188978","HUEFS0188978","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1155","2019-10-07 09:17:45-03","UEFS","HUEFS","209809","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G.Staples","2016","05",NA,"Queiroz, L.P.de","15975","2014","08","12","Brasil","Bahia","Feira de Santana","Av. Senador Quintino prox. nº.","-38.952778","-12.276389","38W57'10''","12S16'35''","HUEFS0209809","HUEFS0209809 HUEFS0209809_01","Angiospermae","Solanales",NA,NA,NA,NA,NA,"236","236",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1156","2019-10-07 09:17:45-03","UEFS","HUEFS","213824","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","G.Staples","2016","05",NA,"Bigio, N.C.","1001","2013","05","11","Brasil","Rondônia","Nova Mamoré","Parque Estadual de Guajará-Mirim, Ramal de acesso a Serra dos Pacaás Novos (Linha 30).","-64.688611","-10.460556","64W41'19''","10S27'38''","HUEFS0213824","HUEFS0213824","Angiospermae","Solanales",NA,NA,NA,NA,"Mata perturbada, solo pedregoso e arenoso.","183","183",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1157","2019-10-07 09:17:45-03","UEFS","HUEFS","214256","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","L.V.Vasconcelos","2015","07",NA,"Guedes, M.L.","22250","2014","08","14","Brasil","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904444","39W8'25''","4S54'16''","HUEFS0214256","HUEFS0214256","Angiospermae","Solanales",NA,NA,NA,NA,NA,"189","189",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1158","2019-10-07 09:17:45-03","UEFS","HUEFS","220445","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Costa-Lima, J.L.","1254","2014","05","21","Brasil","Paraíba","Bom Jesus","Estrada vicinal, a direita da rodovia PB-417, sentido Bom Jesus. Trecho 3 do Ramal IV do Eixo Norte (PB-RN).","-38.646111","-6.828889","38W38'46''","6S49'44''","HUEFS0220445","HUEFS0220445","Angiospermae","Solanales",NA,NA,NA,NA,"Savana Estépica","321","321",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1159","2019-10-07 09:17:45-03","UEFS","HUEFS","228368","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Souza, E.B.","4014","2016","05","13","Brasil","Ceará","Meruoca","Maciço da Meruoca. Santa Maria. Trilha para a pedra do Urubu-Rei.","-40.453889","-3.6325","40W27'14''","3S37'57''","HUEFS0228368","HUEFS0228368","Angiospermae","Solanales",NA,NA,NA,NA,"Área de Floresta Subcaducifólia Tropical Pluvial (Floresta Seca), sobre solos areno-argilosos com afloramentos graníticos.","650","800",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1160","2019-10-07 09:17:45-03","UEFS","HUEFS","229434","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Souza, E.B.","4074","2016","05","20","Brasil","Ceará","Sobral","Taperuaba Unidade de Conservação Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).","-39.9975","-4.064167","39W59'51''","4S3'51''","HUEFS0229434","HUEFS0229434","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga sobre solos arenosos, com afloramentos graníticos.","150","150",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1161","2019-10-07 09:17:45-03","UEFS","HUEFS","230223","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Costa-Lima, J.L.","1655","2014","08","28","Brasil","Pernambuco","Carnaubeira da Penha","Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés (Syagrus sp., Arecaceae - coletado: J.L. Costa-Lima et al. 1692].","-38.755278","-8.444167","38W45'19''","8S26'39''","HUEFS0230223","HUEFS0230223","Angiospermae","Solanales",NA,NA,NA,NA,"Savana Estépica, Neossolo Regolítico Eutrófico","840","840",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1162","2019-10-07 09:17:45-03","UEFS","HUEFS","239594","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","E.B.Souza & F.F.Araújo","2017","06",NA,"Souza, E.B.","4696","2017","06","27","Brasil","Ceará","Sobral","Estrada das Marrecas. Bairro das Nações. Loteamento Boa Vizinhança. Área de caatinga em contato com a vegetação ciliar do Rio Sabonete e do Rio Acaraú.","-40.311111","-3.688056","40W18'40''","3S41'17''","HUEFS0239594","HUEFS0239594","Angiospermae","Solanales",NA,NA,NA,NA,NA,"57","57",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1163","2019-10-07 09:17:45-03","UEFS","HUEFS","73550","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Agra, M.F.","5897","2002","05","18","Brasil","Paraíba","Teixeira","Pico Jabre.","-37.431389","-7.186111","37W25'53''","7S11'10''","HUEFS0073550","HUEFS0073550","Angiospermae","Solanales",NA,NA,NA,NA,NA,"800","1010",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1164","2019-10-07 09:17:45-03","UEFS","HUEFS","2759","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R.S.Bianchini","2000","10",NA,"Lôbo, C.M.B.","71","1982","07","25","Brasil","Bahia","Bomfim de Feira",NA,NA,NA,NA,NA,"HUEFS0002759",NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1165","2019-10-07 09:17:45-03","UEFS","HUEFS","36633","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R.S.Bianchini","2000","11",NA,"Leite, K.R.B","11","1999","10","09","Brasil","Bahia","Rio de Contas","Estrada Rio de Contas-Arapiranga.","-41.754722","-13.555556","41W45'17''","13S33'20''","HUEFS0036633","HUEFS0036633","Angiospermae","Solanales",NA,NA,NA,NA,NA,"783","783",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1166","2019-10-07 09:17:45-03","UEFS","HUEFS","37637","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Harley, R.M.","53448","1999","02","14","Brasil","Bahia","Rio de Contas","Estrada entre Rio de Contas e Arapiranga.","-41.755","-13.553056","41W45'18''","13S33'11''","HUEFS0037637","HUEFS0037637","Angiospermae","Solanales",NA,NA,NA,NA,"Beira de estrada. Solo laterítico.","783","783",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1167","2019-10-07 09:17:45-03","UEFS","HUEFS","65991","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2002","12",NA,"Ribeiro, T.","380","2002","04","08","Brasil","Minas Gerais","Porteirinha","morro da torre de Telefone, a 5 km da cidade de Porteirinha.","-43.038611","-15.706667","43W2'19''","15S42'24''","HUEFS0065991","HUEFS0065991","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga.","901","901",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1168","2019-10-07 09:17:45-03","UEFS","HUEFS","67395","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2002","12",NA,"Araújo, F.S.","1542","2002","05","09","Brasil","Ceará","Cratéus","Grajal, Serra da Almas.","-40.875556","-5.134167","40W52'32''","5S8'3''","HUEFS0067395","HUEFS0067395 HUEFS0067395_01","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga.","270","270",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1169","2019-10-07 09:17:45-03","UEFS","HUEFS","67396","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2002","12",NA,"Araújo, F.S.","1551","2002","06","04","Brasil","Ceará","Cratéus","Grajal, Serra da Almas.","-40.872778","-5.1","40W52'22''","5S6'0''","HUEFS0067396","HUEFS0067396","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga.","250","250",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1170","2019-10-07 09:17:45-03","UEFS","HUEFS","83954","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2004","09",NA,"Ramalho, C.L.","73","2002","06","25","Brasil","Distrito Federal","Brasília","Ribeirão Sonhem.","-47.823333","-15.532222","47W49'24''","15S31'56''","HUEFS0083954","HUEFS0083954","Angiospermae","Solanales",NA,NA,NA,NA,NA,"822","822",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1171","2019-10-07 09:17:45-03","UEFS","HUEFS","99232","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D.Cardoso","2006","12",NA,"Queiroz, L.P.de","10736","2005","08","19","Brasil","Bahia","Itaberaba","Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.","-40.533889","-12.420278","40W32'2''","12S25'13''","HUEFS0099232","HUEFS0099232","Angiospermae","Solanales",NA,NA,NA,NA,"Floresta Estacional.","559","559",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1172","2019-10-07 09:17:45-03","UEFS","HUEFS","18996","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2001","09",NA,"Guedes, M.L.S.","3135","1994","05","17","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,"HUEFS0018996","HUEFS0018996","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"49584","auto","Asteranae",NA,NA,NA,NA,NA
"1173","2019-10-07 09:17:45-03","UEFS","HUEFS","71148","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2001","06",NA,"Silva, M.M.da","343","2000","02","28","Brasil","Bahia","Contendas do Sincorá","2 km em direção a Pé de Serra.","-41.0410995483398","-13.7628002166748",NA,NA,"HUEFS0071148","HUEFS0071148","Angiospermae","Solanales",NA,NA,NA,NA,"Mata na beira da estrada.",NA,NA,"27330","auto","Asteranae",NA,NA,NA,NA,NA
"1174","2019-10-07 09:17:45-03","UEFS","HUEFS","213210","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Queiroz, R.T.","99","2004","08","04","Brasil","Rio Grande do Norte","Natal","Campus Universitário da UFRN, ao lado do setor IV.","-35.209400177002","-5.79500007629395",NA,NA,"HUEFS0213210","HUEFS0213210","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"12751","auto","Asteranae",NA,NA,NA,NA,NA
"1175","2019-10-07 09:17:45-03","UEFS","HUEFS","67228","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","M.E.R.Junqueira","2003","12",NA,"Barros, R.","TEPB17755","2002","04","27","Brasil","Piauí","São José do Piauí","Faz Bachio.","-41.4752998352051","-6.87166976928711",NA,NA,"HUEFS0067228","HUEFS0067228","Angiospermae","Solanales",NA,NA,NA,NA,"Caatinga.",NA,NA,"17188","auto","Asteranae",NA,NA,NA,NA,NA
"1176","2019-10-07 09:17:45-03","UEFS","HUEFS","213205","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Ribeiro, A.","31","2004","10","02","Brasil","Rio Grande do Norte","Parnamirim","Hidrominas Santa Maria, entrada a esquerda da água santa mineral.","-35.2627983093262","-5.91555976867676",NA,NA,"HUEFS0213205","HUEFS0213205","Angiospermae","Solanales",NA,NA,NA,NA,"Mata ciliar.",NA,NA,"17237","auto","Asteranae",NA,NA,NA,NA,NA
"1177","2019-10-07 09:17:45-03","UEFS","HUEFS","206326","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Miranda, A.M.","6672","2013","09","03","Brasil","Pernambuco","Igarassu","No canavial da Usina São José.","-34.9063987731934","-7.83416986465454",NA,NA,"HUEFS0206326","HUEFS0206326","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"24709","auto","Asteranae",NA,NA,NA,NA,NA
"1178","2019-10-07 09:17:45-03","UEFS","HUEFS","112060","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Miranda, A.M.","797","1993","05","31","Brasil","Pernambuco","Fernando de Noronha","Próximo a Ilha de São Miguel.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112060","HUEFS0112060","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"8269","auto","Asteranae",NA,NA,NA,NA,NA
"1179","2019-10-07 09:17:45-03","UEFS","HUEFS","112059","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Miranda, A.M.","3446","1999","06","08","Brasil","Pernambuco","Fernando de Noronha","Próximo a Ilha de São Miguel.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112059","HUEFS0112059","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"8269","auto","Asteranae",NA,NA,NA,NA,NA
"1180","2019-10-07 09:17:45-03","UEFS","HUEFS","112058","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.",NA,NA,NA,NA,"Miranda, A.M.","3723","2000","09","21","Brasil","Pernambuco","Fernando de Noronha","Próximo ao Palácio São Miguel.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0112058","HUEFS0112058","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,"8269","auto","Asteranae",NA,NA,NA,NA,NA
"1181","2019-10-07 09:17:45-03","UEFS","HUEFS","240192","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","F.F.Araújo","2016","06",NA,"Araújo, F.F.","42","2016","06","05","Brasil","Ceará","Graça","Sítio Santa Clara, área de vegetação aberta, beira de estrada. Solo arenoso.","-40.752799987793","-4.04611015319824",NA,NA,"HUEFS0240192","HUEFS0240192","Angiospermae","Solanales",NA,NA,NA,NA,"Mata seca (floresta caducifólia espinhosa).",NA,NA,"12534","auto","Asteranae",NA,NA,NA,NA,NA
