"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"418","2020-11-12 16:59:28-03","UEL","FUEL","35133","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Paiva, MRC","Paiva, MRC","2003","07","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Campus Universitário, Universidade Estadual de Lon","63728","auto","Tracheophyta","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-11-12 16:59:28-03","UEL","FUEL","40731","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Ribas, OS","Vieira, FCS","2003","10","18","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"10","10",NA,NA,NA,"2004","10","30","Jardim Sofia","37150","auto","Tracheophyta","Fabales","78",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-11-12 16:59:28-03","UEL","FUEL","40730","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Campregher, P","2004","06","17","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,"2009","07","20","Ilha Guaraqueçaba","23627","auto","Tracheophyta","Fabales","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-11-12 16:59:28-03","UEL","FUEL","34163","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Sofia, SH","1993","09","24","Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Campus da USP","24390","auto","Tracheophyta","Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 14:59:37-03","UnB","UB","5114","PreservedSpecimen","Plantae","Fabaceae","Erythrina","reticulata","Erythrina reticulata","C. Presl","Gomes Júnior, JC","Gomes Júnior, JC","1960","06","03","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Árvore. Flor vermelha; Mata ciliar.",NA,NA,NA,"Convênio Florestal. Rio Bananal","70570","auto","Dicotyledoneae",NA,"1160","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 14:59:37-03","UnB","UB","42416","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Incógnito","Dantas, IC",NA,NA,NA,"Brasil","Distrito Federal","Riacho Fundo","-47.933333","-15.85","-47.933333","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Chacel, FC","Chacel, FC; Costa, LL; Guimarães, GR","2017","06","22","Brasil","Distrito Federal","Brasília","-48.005833","-15.558333","-48.005833","-15.558333","1204","1230",NA,NA,"Arbórea. Plantada há - de 3 anos. Juvenil. 0.6m; Agrofloresta","2017","06","27","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Lucas Sugasti",NA,NA,"Dicotyledoneae",NA,"90L26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 14:59:37-03","UnB","UB","41197","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Filgueiras, TS; Reis, W","Reis, WD",NA,NA,NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campus da Universidade de Brasília","70570","auto","Dicotyledoneae",NA,"4","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 14:59:37-03","UnB","UB","42415","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Incógnito","Heringer, EP","1961",NA,NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granja do Torto","70570","auto","Dicotyledoneae",NA,"8885","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 14:59:37-03","UnB","UB","42417","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Incógnito","Heringer, EP","1974",NA,NA,"Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FERCAL",NA,NA,"Dicotyledoneae",NA,"13870","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 14:59:37-03","UnB","UB","141889","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krunoff, BA","Belém, RP","1965","08","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores vermelhas.; Árvore 2m.","1968",NA,NA,"Margem da Rodovia Nanuque-Teófilo Otoni",NA,NA,"Dicotyledoneae",NA,"1612","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 14:59:37-03","UnB","UB","141891","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krunoff, BA","Silva, NT","1964","07","11","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cálice verde.; Árvore 5m.; Mata devastada","1968",NA,NA,"Rio Branco, perto de Itabuna",NA,NA,"Dicotyledoneae",NA,"58369","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 14:59:37-03","UnB","UB","141892","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krunoff, BA","Belém, RP","1965","05","22","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores vermelhas.; Árvore 3m.","1968",NA,NA,"Rodovia Rio Branco - Itabuna",NA,NA,"Dicotyledoneae",NA,"1092","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 14:59:37-03","UnB","UB","194938","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Fernandes, MH; et al.","2012","08","28","Brasil","Distrito Federal","Brasília","-48.068611","-15.827778","-48.068611","-15.827778","1166","1166",NA,NA,"Arbusto 3m. Flor vermelha; Mata de galeria trecho inundável. Relevo plano. Solo hidromórfico","2018","01",NA,"Chácara Onoyama",NA,NA,"Dicotyledoneae",NA,"241","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 14:59:37-03","UnB","UB","41195","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Pereira, BAS; Alvarenga, D","1995","08","13","Brasil","Goiás","São Domingos","-46.333333","-13.666667","-46.333333","-13.666667",NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,"Dicotyledoneae",NA,"2826","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 14:59:37-03","UnB","UB","42418","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Incógnito","Heringer, EP","1968",NA,NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional de Brasília","70570","auto","Dicotyledoneae",NA,"11692","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Irwin, HS; Souza, R; Santos, RR","1965","09","18","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"975","975",NA,NA,"Spiny - stemmed shrub to 2.5 m tall. Corolla scarlet. Seeds black - brown, speckled light brown; Gallery forest and adjacent marshy campo","1968",NA,NA,"Rio Torto, immediately N. of Brasília, DF","70570","auto","Dicotyledoneae",NA,"8428","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Heringer, EP","1965","08","31","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Arbusto 4 m, cultivado, flores vermelhas","1970",NA,NA,"Zoobotânico de Brasília","70570","auto","Dicotyledoneae",NA,"10524","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 14:59:37-03","UnB","UB","141890","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krunoff, BA","Magalhães, M","1941","10","09","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Árvore 5m.","1968",NA,NA,"Parque Municipal","17082","auto","Dicotyledoneae",NA,"690","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-10-03 10:03:43-03","UFSCar","SORO","64","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Kortz, A. R.; Cardoso-Leite, E.; Casali, M.F.; Coelho,S.;Koch, I.; Pereira, G.H.S.; Santos, P.C.F.","2007","06","25","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FACENS","17154","auto",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-10-03 10:03:43-03","UFSCar","SORO","146","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Casali, M. F.; Cardoso-Leite, E.; Koch, I.; Kortz, A. R.; Pereira, G.H.S.; Santos, P.C.F.","2007","10","18","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FACENS","17154","auto",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-10-03 10:03:43-03","UFSCar","SORO","2186","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Casali, M.F.; Costa Jr, E.A.","2008","10","31","Brasil","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Nacional de Ipanema","17831","auto",NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-10-03 10:03:43-03","UFSCar","SORO","1168","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Vieira, A. C.; Belantoni, B. F.","2010","08","07","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNIP","17154","auto",NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-08-20 14:56:02-03","UFSC","FLOR","60844","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Pagnocca, T.S.","Pagnocca, T.S.","2016","08","02","Brasil","Santa Catarina","Florianópolis","-48.511111","-27.595556","48º30'40''W","27º35'44''S",NA,NA,"FLOR0060844","FLOR0060844","Árvore de 3 a 5 metros de altura, apresenta inflorescência em forma de candelabro composta de flores de coloração vermelha. Possui tronco espinhento, suas folhas são grandes em formato de losango","2016","10","15",NA,NA,NA,NA,"Fabales","44",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-08-20 20:38:48-03","UFSC","FLOR","38975","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Delgado, C.M.L.","Delgado, C.M.L.","2010","10","25","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0038975",NA,"arvoreta, flor vermelha, 3 a 4m altura. As folhas foram coletadas em data diferente das flores: em Fevereiro/2011","2010",NA,NA,"Em frente ao Centro de Educação, Campus da Universidade Federal de Santa Catarina, Ilha de Santa Catarina.","27000","auto",NA,"Fabales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-03-04 15:43:13-03","IF","SPSF","05066","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"J.C. Moraes","1955","08","15","Brasil","PB","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"15425","auto","Magnoliophyta","Fabales","1456","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"444","2021-03-04 15:43:13-03","IF","SPSF","00016","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"M.V.Martins","M.Koscinski","1933","08","09","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: Nome popular Suinan.;",NA,NA,NA,"Horto Florestal","53584","auto","Magnoliophyta","Fabales","73","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"445","2021-03-04 15:43:13-03","IF","SPSF","06411","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"M.Koscinski","1933","08","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","53584","auto","Magnoliophyta","Fabales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"446","2021-03-04 15:43:13-03","IF","SPSF","49774","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","E.D.Silva","E.D.Silva","2006","10","12","Brasil","SP","Ubatuba","-44.850556","-23.359722",NA,NA,"1","1",NA,NA,"COLETA: Árvore, 6m; Frutos maduros.; GEOGRAFIA: Parque Estadual da Serra do Mar, Praia da Fazenda, Floresta de Restinga.;","2007","01","08","Picinguaba",NA,NA,"Magnoliophyta","Fabales","426","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"447","2021-03-04 15:43:13-03","IF","SPSF","50905","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","A. Maruyama","A. Maruyama & L. Cicco","2016","07","10","Brasil","SP","Ubatuba","-45.059167","-23.449444",NA,NA,"8","8",NA,NA,"COLETA: Arvoreta ca. 3,0 m alt. Indivíduo quase totalmente desprovido de folhas. Flores de coloração vermelha.; GEOGRAFIA: Mangue;","2016","07","10",NA,NA,NA,"Magnoliophyta","Fabales","503","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"448","2021-03-04 15:43:13-03","IF","SPSF","15481","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"M. Kirizawa & M.Sugiyama","1992","09","23","Brasil","SP","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Parque Estdual Carlos Botelho","39505","auto","Magnoliophyta","Fabales","2719","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"449","2021-03-04 15:43:13-03","IF","SPSF","04154","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"M.A. Cunha","1951","11","15","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","53584","auto","Magnoliophyta","Fabales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"450","2021-03-04 15:43:13-03","IF","SPSF","32352","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"J.A.Pastore & C.Moura","2003","08","15","Brasil","SP","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"P.E.Xixová-Japuí","25482","auto","Magnoliophyta","Fabales","1242","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"451","2021-03-04 15:43:13-03","IF","SPSF","43129","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","J.R.Guillaumon","J.R.Guillaumon","2004","09","15","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: Restinga.&nf;Arvoreta 4m altura; frutos verdes.; GEOGRAFIA: Próximo ao Centro de Visitantes.;","2004","09","15","P.E.Serra do Mar, Núcleo Picinguaba","34265","auto","Magnoliophyta","Fabales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:41:48-03","UFRGS","ICN","031083","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Miotto, STS","Velloso, R",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00022342","ICN00022342",NA,"1991","09",NA,"Parque Farroupilha","29946","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","12873","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres","Manetti, M. M.","Manetti, M.","1980","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","53","53","HAS0012873",NA,"Flores da corola vermelha e tubulosa atraindo os beija-flores.",NA,NA,NA,"Jardim Botânico,",NA,NA,"Magnoliophyta",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","275","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres","Soares, Z. ; Aguiar, L.","Soares, Z.; Aguiar, L.","1974","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.214437","-30.034991","-51,214437","-30,034991","27","27","HAS0000275",NA,"bico-de-papagaio",NA,NA,NA,"Parque Farroupilha",NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","634","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres",NA,"Aguiar, L.; Soares, Z.","1974","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.214437","-30.034991","-51,214437","-30,034991","27","27","HAS0000634",NA,"arbusto; flores e corola vermelha; caule com espinhos",NA,NA,NA,"Parque Farroupilha",NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","635","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres",NA,"Aguiar, L.; Soares, Z.","1974","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.214437","-30.034991","-51,214437","-30,034991","27","27","HAS0000635",NA,"arbusto; flores e corola vermelha; caule com espinhos",NA,NA,NA,"Parque Farroupilha",NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","68654","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres",NA,"Nunes, V.F.","1988","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0068654",NA,"; arvoreta; Provida de acúlios com flores vermelhas.",NA,NA,NA,"Campus da Vale, UFRGS, ao lado da Física.","29946","auto","Magnoliophyta",NA,"113",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86246","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres",NA,"Silveira, N.","1997","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0086246",NA,"Cerca de 2,5m. altura. Flores vermelhas.",NA,NA,NA,"Cultivada no Campus do Vale, UFRGS","29946","auto","Magnoliophyta",NA,"4823",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","87498","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Mattos, N.","Mattos, J.","1976",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HAS0087498",NA,"Arvoreta com ca. De 3m alt. Flores brancas",NA,NA,NA,"cultivada no Jabaquara","53584","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86244","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres",NA,"Mattos, N.","1961","09",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HAS0086244",NA,"3m. de altura. Flores vermelho-rosadas.",NA,NA,NA,"Jardim Botânico,","53584","auto","Magnoliophyta",NA,"475",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86245","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andres","Pickel, D.B.J. D.B.J.","Cunha, M.A.","1951","11",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HAS0086245",NA,NA,"1955","05",NA,"São Paulo,","53584","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-21 10:05:40-03","IBt","SP","193172","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Custodio Filho, A","1983","08","29","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"2011","01",NA,"Estação Biológica de Boracéia",NA,NA,NA,NA,"1435",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-21 10:05:40-03","IBt","SP","192242","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Sugiyama, M; Custodio Filho, A","1983","07","07","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"2011","01",NA,"Estação Biológica de Boracéia",NA,NA,NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-21 10:05:40-03","IBt","SP","309499","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Bastos, EB; Sanches, CD; Gorenstein, MR; Hoffmann, JRR; Ferreira, VF","1994","09","05","Brasil","São Paulo","Pariquera-Açu","-47.88775","-24.622917","-47.88775","-24.622917",NA,NA,NA,NA,NA,"2011","03","15","Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata atlântica secundária. Campo alagado",NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-21 10:05:40-03","IBt","SP","310533","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; Tamashiro, JY; I","1996",NA,NA,"Brasil","São Paulo","Cunha","-45.044167","-23.256944","-45.044167","-23.256944",NA,NA,NA,NA,NA,"2011","03","15","Estação Experimental da Serra do Mar - Núcleo Cunha. Trilha da bacia experimental B à Cachoeira",NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-21 10:05:40-03","IBt","SP","3384","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Hoehne, FC","1919","07","03","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","03","15","Proc. ignorada. Cultivada em São Paulo, Butantan",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-21 10:05:40-03","IBt","SP","3384a","Carpo","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Hoehne, FC","1919","07","03","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","03","15","Proc. ignorada. Cultivada em São Paulo, Butantan",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:05:40-03","IBt","SP","115865","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa rosea","N.F.Mattos","Mattos, N","Pires, J","1962",NA,NA,"Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SP000991","SP000991",NA,"1967",NA,NA,"Barra de Una, na estrada Bertioga - São Sebastião. Cult. no Jardim Botânico de São Paulo","37616","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"rosea","Holotype"
