"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"263","2020-09-12 05:00:02-03","US","US","201390","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"A. Regnell","1864","10","31","Brazil","Minas Gerais",NA,"Brasilia, prov Minas Geraes, Caldas.",NA,NA,NA,NA,NA,NA,"US03207956","US03207956_01",NA,"195",NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2141633","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Mata Hoffmann, Brusque.",NA,NA,NA,NA,"40",NA,"US03207959","US03207959_01",NA,"3183",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","2343328","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"M. Correa de Mello",NA,NA,NA,"Brazil",NA,NA,"Brésil méridional.",NA,NA,NA,NA,NA,NA,"US03207954","US03207954_01",NA,"47",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","1706126","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata","Bureau & K. Schum. in Mart.",NA,"A. F. M. Glaziou","1878","8","4","Brazil","Rio de Janeiro",NA,"Serra d' Estrella prope Mandiocca.",NA,NA,NA,NA,NA,NA,"US00288949","US00288949_01",NA,"9933",NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,"Isotype","lanceolata",NA
"267","2020-09-12 05:00:02-03","US","US","1706126","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata","Bureau & K. Schum. in Mart.",NA,"A. F. M. Glaziou","1878","8","4","Brazil","Rio de Janeiro",NA,"Serra d' Estrella prope Mandiocca.",NA,NA,NA,NA,NA,NA,"US00288949","US00288949_01",NA,"9933",NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,"Isotype","lanceolata",NA
"268","2020-09-02 16:22:00-03","Cenargen","CEN","83237","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","B. M. T. Walter","Clarissa Gouveia Fontes","2008","02","12","Brasil","DF","BRASILIA","Fazenda Sucupira. Mata da fitossociologia.","48.01","-15.906666","48.01","-15.906666","1090","1090","CEN00083237","CEN00083237","Coleta estéril para testemunho de estudo fitossociológico. CAP = 18,5cm. Parcela 30 coleta 1.","240",NA,NA,NA,"Exsicatas",NA,NA,"2013","04",NA,NA,"3",NA,NA,NA,NA
"269","2020-09-02 16:22:00-03","Cenargen","CEN","18403","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","F. S. Espírito-Santo","Bruno Machado Teles Walter","1994","08","09","Brasil","DF","BRASILIA","Fazenda Água Limpa/UnB. Coletada na região do meio da mata, em local seco, mais para o bordo.","-47.9296989440918","-15.7797002792358","-47916666.0",NA,"1060","1060","CEN00018403","CEN00018403","Casca branca, desprende-se placas. Cálice verde, pulvurulência castanha; corola amarela vivo (c/ lacínios amarelo ouro, + brilhante q/ restante do tubo). Tubo interno da corola apres. em 1 dos lados listras vermelhas e pêlos alvos. Ovário verde; estilete amarelo claro. Filetes creme na base e amarelo nos 2/3 superiores. Anteras atro-purpúreas, c/ alas creme. Botões verdes. Planta totalm. s/ folhas. Esp. ocasional, em plena floração na mata e na região. Doação da Flora do Brasil - Distrito Federal.","2205",NA,NA,NA,"Exsicatas","70570","auto","2011","05",NA,NA,"1",NA,NA,NA,NA
"270","2019-12-09 17:29:35-03","UFPR","EFC","16224","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Dall Agnol, R.T.","Dall Agnol, R.T.","2017","11","22","Brasil","Paraná","Curitiba","UFPR- Botânico entre cifloma e Biofix","-49.2378","-25.447","-49.2378","-25.4470","914","914","EFC016224",NA,"Árvore de 2m. Cultivada __COMMOM_NAME__: ipê-amarelo-da-várzea",NA,NA,NA,NA,NA,NA,NA,"2017","11","22",NA,NA,NA,NA,NA,NA
"271","2019-12-09 17:29:35-03","UFPR","EFC","4354","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Silva, S.M.","Lima, R.X.","1993","10","28","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC004354",NA,"__COMMOM_NAME__: Ipe-amarelo","102",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-12-09 17:29:35-03","UFPR","EFC","1982","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Kuniyoshi, Y.S.","Ziller, S.R.; Kuniyoshi, Y.S.","1989","10","06","Brasil","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC001982",NA,"Árvore em caxetal, 50m s.n.m. Formação Pioneira com Influência Fluvial __COMMOM_NAME__: Ipê-do-brejo","56",NA,NA,NA,NA,"37295","auto","1989","10","06",NA,NA,NA,NA,NA,NA
"273","2019-12-09 17:29:35-03","UFPR","EFC","5254","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Hatschbach, G.","Lima, R.X.","1995","11","07","Brasil","Paraná","Guaraqueçaba","Potinga","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC005254",NA,"__COMMOM_NAME__: Ipê-da-várzea","427",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-12-09 17:29:35-03","UFPR","EFC","16430","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","03","23","Brasil","Paraná","Curitiba","Rua Emilio Cornelsen, 449 - Ahú","-49.2589","-25.4066","-49.2589","-25.4066","944","944","EFC016430",NA,"Árvore 3 m, síliquas cilíndricas extremamente longas. Cultivada __COMMOM_NAME__: Ipê-amarelo-da-várzea","266",NA,NA,NA,NA,NA,NA,"2018","03","23",NA,NA,NA,NA,NA,NA
"275","2019-12-09 17:29:35-03","UFPR","EFC","17365","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","10","08","Brasil","Paraná","Curitiba","UFPR Campus III - Jardim Botânico","-49.2391","-25.4482","-49.2391","-25.4482",NA,NA,"EFC017365",NA,"Árvore, 8 m, floração abundante, corola lútea, sem folhas. Cultivada __COMMOM_NAME__: ipê-amarelo-da-várzea","642",NA,NA,NA,NA,NA,NA,"2018","10","08",NA,NA,NA,NA,NA,NA
"276","2019-12-09 17:29:34-03","UFPR","EFC","2059","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1989","12","27","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"EFC002059",NA,"__COMMOM_NAME__: Ipê-da-várzea","836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-12-09 17:29:34-03","UFPR","EFC","1843","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1989","06","01","Brasil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"EFC001843",NA,"Estéril __COMMOM_NAME__: IPE-DO-BREJO","794",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-12-09 17:29:34-03","UFPR","EFC","1842","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1989","06","01","Brasil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"EFC001842",NA,"Estéril __COMMOM_NAME__: IPE-DA-VARZEA","793",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-12-09 17:29:34-03","UFPR","EFC","1844","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1989","06","01","Brasil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"EFC001844",NA,"Estéril __COMMOM_NAME__: IPE-DO-BREJO","795",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-01-21 16:15:12-03","USP","SPF","13651","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Hoehne, W","Hoehne, W","1951","09","06","Brasil","São Paulo","São Paulo","Parque do Estado","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,"SPF00013651",NA,NA,"3626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-01-21 16:15:12-03","USP","SPF","13832","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Hoehne, W","Hoehne, W","1951","10","05","Brasil","São Paulo","São Paulo","Parque do Estado","-46.636065","-23.547267","-46.636065","-23.547267",NA,NA,"SPF00013832",NA,NA,"3685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-01-21 16:15:12-03","USP","SPF","161545","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Assis, LCS","2001","08","26","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.975683","-21.186885","-43.975683","-21.186885",NA,NA,"SPF00161545",NA,NA,"168",NA,NA,NA,NA,NA,NA,"2002","06",NA,NA,NA,NA,NA,NA,NA
"283","2020-01-21 16:15:12-03","USP","SPF","175914","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Calió, MF","2006","07","17","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia GO-239, próximo a São Jorge.","-47.76959","-14.163852","-47.76959","-14.163852","1108","1108","SPF00175914",NA,NA,"108",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 18:26:02-03","USP","SPF","199214","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Folli, DA","1991","12","10","Brasil","Espírito Santo","Colatina","Fazenda Roque BibãoPasto","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"SPF00199214",NA,"Arvore com 10m alt. Fruto maduro marrom. Fruto imaturo verde escuro. .Seiva incolor.","1512",NA,NA,NA,NA,"57036","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-01-21 16:15:12-03","USP","SPF","189075","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Gentry, AH","Kirizawa, M","1990","10","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Próximo ao rio Perquê, ao sopé do morro de captação de água doce","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SPF00189075",NA,NA,"2378",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-01-21 16:15:12-03","USP","SPF","189129","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Costa, CB","1996","02","22","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SPF00189129",NA,NA,"134",NA,NA,NA,NA,"55628","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-01-21 16:15:12-03","USP","SPF","178584","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Rodrigue, EHA","1991","10","03","Brasil","São Paulo","Jaboticabal","Fazenda Santa Isabel (Estrada do Tobogã, 2ª descida à direita)","-48.3199996948242","-21.25",NA,NA,NA,NA,"SPF00178584",NA,NA,"159",NA,NA,NA,NA,"22420","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 18:26:02-03","USP","SPF","105208","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Lohmann, LG","Godoy, SAP","1995","08","15","Brasil","São Paulo","São Paulo","ParelheirosCrateraColônia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00105208",NA,"Árvore ca. 17 m alt., DAP 0,22 m. Casca rugosa branca, folhas ausentes, inúmeras epífitas principalmente Tillandsia usneoides. Flores amarelas, estrias com vinho na fauce da corola.","718",NA,NA,NA,NA,"53584","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-15 18:26:02-03","USP","SPF","199958","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Almeida, RF","Almeida, RF","2010","02","11","Brasil","São Paulo","São Paulo","Sacomã, Vila ArapuáRua TimbaúbaEsquina com Rua Samburá, no jardim de uma residência.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00199958",NA,"Arvoreta, 4 m alt. Corola amarela, cálice verde, com tricomas pardos.","378",NA,NA,NA,NA,"53584","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 18:26:10-03","USP","SPF","193965","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Perdiz, R","Perdiz, RO","2007","11","05","Brasil","Bahia","Ilhéus","CEPLACÁrea do CEPEC, atrás do Centro de Toxicologia, caminho à esquerda, ca1 kmFazenda vizinhaÁrea da cabruca.","-39.232513","-14.759289","-39.232513","-14.759289","60","60","SPF00193965",NA,"Árvore ca. 30m de altura. Folhas verdes levemente discolores. Cálice verde. Corola amarela.","166",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-05 17:33:13-03","USP","SPF","233183","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Anônimo","Urbanetz, C","2003","11","20","Brasil","São Paulo","Cananéia",NA,"-47.916667","-24.883333","-47.916667","-24.883333","30","155","SPF00233183",NA,NA,"249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-25 13:51:47-03","UNIVILLE","JOI","3193","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"D.S. Nascimento","2005","05","18","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"JOI003193","JOI003193","; HABITAT: cultivada; HABITO: Árvore","131",NA,NA,NA,NA,"25180","auto","2020","09","16",NA,NA,NA,NA,NA,NA
"293","2021-03-25 13:51:47-03","UNIVILLE","JOI","485","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"F.C.S. Vieira","2003","10","21","Brasil","Santa Catarina","Joinville","Aventureiro.","-48.8456001281738","-26.3043994903564",NA,NA,"10","10","JOI000485","JOI000485","; HABITAT: terrestre; HABITO: Árvore; TIPO VEGETACIONAL: Floresta de Terras Baixas","84",NA,NA,NA,NA,"37150","auto","2020","09","16",NA,NA,NA,NA,NA,NA
"294","2021-03-25 13:51:47-03","UNIVILLE","JOI","1066","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Jotham Ziffer Berger","2005","11","23","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI001066","JOI001066","; HABITAT: campo degradado; HABITO: árvore de médio porte","156",NA,NA,NA,NA,"23627","auto","2020","09","16",NA,NA,NA,NA,NA,NA
"295","2019-10-07 09:15:39-03","UEFS","HUEFS","206293","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Uller, H.F.","2013","09",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","conglomerado 151-3-9-57.","-50.879722","-22.791944","50W52'47''","22S47'31''",NA,NA,"HUEFS0206293","HUEFS0206293",NA,"306","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"296","2019-10-07 09:15:39-03","UEFS","HUEFS","173695","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Walter, B. M. T.","1994","08","09","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa/UNB.","-47.916667","-15.95","47W55'","15S57'","1060","1060","HUEFS0173695","HUEFS0173695","Mata de Geleira do córrego da onça.","2205","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"297","2019-10-07 09:15:39-03","UEFS","HUEFS","40651","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","F.S.Espírito-Santo","Melo, E.","1999","10","11","Brasil","Bahia","Canavieiras","43 km de Canavieras.","-38.9472007751465","-15.6750001907349",NA,NA,"50","50","HUEFS0040651","HUEFS0040651",NA,"3071","Angiospermae","Lamiales",NA,NA,"48203","auto","2011","08",NA,"Asteranae",NA,NA,NA,NA,NA
"298","2017-08-10 09:55:40-03","F","FMNH-SEEDPLANTS","V0444618F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,NA,"G. T. Prance et al.","1967","2","21","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0444618F","V0444618F_01",NA,"4598","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-08-10 09:55:40-03","F","FMNH-SEEDPLANTS","V0444619F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,NA,"J. C. D. Mello","1868",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0444619F","V0444619F_01",NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-08-10 09:55:40-03","F","FMNH-SEEDPLANTS","V0444620F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,NA,"P. Dusén","1914","10","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0444620F","V0444620F_01",NA,"18146","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-06-11 13:07:01-03","F","FMNH-SEEDPLANTS","V0445454F","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"RRC ID Flag","G. Bondar",NA,NA,NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0445454F","V0445454F_01 V0445454F_02",NA,"3013","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3013",NA,NA,NA
"302","2019-09-04 20:06:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata",NA,NA,"A. Glaziou","1878","8","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"9533","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","lanceolata",NA
"303","2019-09-04 20:06:16-03","F","FMNH-SEEDPLANTS","V0052362F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata",NA,NA,"A. Glaziou","1878","8","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0052362F","V0052362F_01",NA,"9533","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","lanceolata",NA
"304","2019-09-04 20:06:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata",NA,NA,"A. Glaziou","1878","8","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"9533","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","lanceolata",NA
"305","2019-09-04 20:06:16-03","F","FMNH-SEEDPLANTS","V0052362F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata lanceolata",NA,NA,"A. Glaziou","1878","8","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0052362F","V0052362F_01",NA,"9533","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","lanceolata",NA
"306","2020-04-29 16:29:39-03","UFVJM","HDJF","5853","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Machado, ELM","Santos, LAG; Otoni, TJO; Machado, ELM","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","-43.194167","-19.0025","738","738","HDJF005853","HDJF005853_01",NA,"916","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-01-25 15:38:58-02","IAC","IAC","53466","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","L.G. Lohmann","F.C. Hoehne","1951","09","06","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"nome popular: ipê-do-brejo","3626",NA,NA,NA,NA,NA,NA,"2007","06","06",NA,NA,NA,NA,NA,NA
"308","2019-01-25 15:38:58-02","IAC","IAC","53467","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","L.G. Lohmann","W. Hoehne","1951","10","05","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"nome popular: ipê-do-brejo","3685",NA,NA,NA,NA,NA,NA,"2007","06","05",NA,NA,NA,NA,NA,NA
"309","2020-04-07 16:32:10-03","IAC","IAC","35606","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"N.M. IVANAUSKAS.","1995","09","13","Brasil","São Paulo","Pariquera-Açu","ESTAÇÃO EXPERIMENTAL DO IAC","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,NA,NA,"REGISTRO EM 18/11/1997.","356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-01-25 15:34:12-02","IAC","IAC","21321","S","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.","J.C. Gomes Jr.","s/col.","1965",NA,NA,"Brasil","Bahia","Itabuna",NA,"-39.2803","-14.7856","-39.2803","-14.7856",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"1970","06","30",NA,NA,NA,NA,NA,NA
"311","2020-07-23 12:00:03-03","CEPLAC","CEPEC","4936","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","J. A. de Jesus","1968","11","07","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pau-d'arco-amarelo, ipê-amarelo","207",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"312","2020-07-23 12:00:02-03","CEPLAC","CEPEC","5530","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","T. S. dos Santos","1970","01","08","Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,"541",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"313","2020-07-23 12:00:03-03","CEPLAC","CEPEC","133785","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"SpeciesLink/lacunas","H. C. de Lima","1984","10","16","Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Área do centro de Primatologia, próximo a represa 2 da CEDAE. Área FP09.","-42.933333","-22.533333","42W56'0","22S32'0",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ipê-amrelo","2206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"314","2020-07-23 12:00:02-03","CEPLAC","CEPEC","121824","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"R. Perdiz","R. Perdiz","2003","11","07","Brasil","Bahia","ILHÉUS","Área do CEPEC, atrás do centro de Toxicologia, caminho à esquerda, ca. 1Km. Fazenda vizinha.","-39.232778","-14.759444","39W13'58","14S45'34",NA,NA,NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008"
