"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1363","2020-09-12 05:00:02-03","US","US","3006695","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"H. S. Irwin & T. R. Soderstrom","6336","1964","9","South America - Neotropics","Brazil","Mato Grosso",NA,NA,"US00316956","US00316956_01","26",NA,"Ca 2 km n of xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1364","2020-09-12 05:00:02-03","US","US","2841173","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"F. J. Breteler","4747","1965","11","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00316984",NA,"19",NA,"Rio orinoco, southern part of isla del raton",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1365","2020-09-12 05:00:02-03","US","US","2978766","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. T. Prance, C. C. Berg, F. A. Bisby, E. Lleras, W. C. Steward, J. F. Ramos, D. F. Coêlho, J. F. Lima & J. F. Lima","18208","1973","10","South America - Neotropics","Brazil","Mato Grosso",NA,NA,"US00316954","US00316954_01","8",NA,"Aripuana near waterfall, humboldt centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1366","2020-09-12 05:00:02-03","US","US","2677113","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"W. A. Rodrigues & F. Melo","4349","1962","2","South America - Neotropics","Brazil",NA,NA,NA,"US00316929","US00316929_01","1",NA,"Rio surumum, property of sr. pedro pereira (territorio federal do rio branco)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1367","2020-09-12 05:00:02-03","US","US","701260","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"O. Kuntze","s.n.","1892","7","South America - Neotropics","Brazil","Mato Grosso",NA,NA,"US00316958","US00316958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1368","2020-09-12 05:00:02-03","US","US","3313322","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"M. Nee","40615","1991","5","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,"US00580416",NA,"27",NA,"Sara, N of Portachuelo-Montero Highway","-63.35","-17.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1369","2020-09-12 05:00:02-03","US","US","3704863","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"W. Meier & G. Forbes","12697","2006","1","South America - Neotropics","Venezuela","Lara",NA,NA,"US01941461",NA,"12",NA,"Municipio Torres, carretera Puricaure, Bariro: entre Puricaure y El Burro",NA,NA,"500","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1370","2020-09-12 05:00:02-03","US","US","1900006","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"L. Uribe","808","1944","7","South America - Neotropics","Colombia","Santander",NA,NA,"US00317016",NA,NA,NA,"Galan",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1371","2020-09-12 05:00:02-03","US","US","1232198","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"H. H. Rusby","476","1921","9","South America - Neotropics","Bolivia",NA,NA,NA,"US00316997",NA,"1",NA,"Huachi, head of Beni River",NA,NA,"610","610",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1372","2020-09-12 05:00:02-03","US","US","3702238","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, A. M. S. da","G. Martinelli, E. Fernandez, C. Baez & T. Lima","18712","2015","5","South America","Brazil","Mato Grosso",NA,NA,"US01865127","US01865127_01","30",NA,"Barão de Melgaço. RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Esprírito Santo","-56.2806","-16.5886","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1373","2020-09-12 05:00:02-03","US","US","1744986","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Ll. Williams","11211","1939","2","South America - Neotropics","Venezuela","Bolivar",NA,NA,"US00316987",NA,"11",NA,"Near bank of rio caura, la union",NA,NA,"80","80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1374","2020-09-12 05:00:02-03","US","US","2987198","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"N. Ramírez","903","1984","1","South America - Neotropics","Venezuela","Guarico",NA,NA,"US00316988",NA,"18",NA,"Estacion biologica de los llanos, ca 12 km se of calabozo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1375","2020-09-12 05:00:02-03","US","US","3431690","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Redden, K. M.","P. Acevedo-Rodriguez & C. Feuillet","3254","1990","2","South America - Neotropics","Guyana",NA,NA,NA,"US00708670","US00708670_01","16",NA,"U. Takutu - U. Essequibo. Road from Karanambo to Lethem.",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1376","2020-09-12 05:00:02-03","US","US","3065187","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","151","1985","2","South America - Neotropics","Guyana",NA,NA,NA,"US00317001",NA,"11",NA,"Kanuku mts.; rupununi river; bush mouth near witaru falls",NA,NA,"90","120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1377","2020-09-12 05:00:02-03","US","US","3211070","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","32454","1988","9","South America - Neotropics","Guyana",NA,NA,NA,"US00509006","US00509006_01","2",NA,"Rupununi river, karanambo","-59.3333","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1378","2020-09-12 05:00:02-03","US","US","3211070","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7189","1988","9","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,"US00509006","US00509006_01","2",NA,"Karanambo, Rupununi River","-59.3","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1379","2020-09-12 05:00:02-03","US","US","2104494","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"R. R. Castañeda","602","1947","12","South America - Neotropics","Colombia","Magdalena",NA,NA,"US00317013",NA,NA,NA,"Tucurinca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1380","2020-09-12 05:00:02-03","US","US","2993230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. Eiten & L. T. Eiten","5386","1963","8","South America - Neotropics","Brazil","Maranhão",NA,NA,"US00316888","US00316888_01","21","Lorêto","ilha de balsas region, between the balsas and parnaiba rivers, ca 35 km s of loreto, ca 150m of main house of fazenda morros","-45.1411018371582","-7.08444023132324","300","300",NA,"79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1381","2020-09-12 05:00:02-03","US","US","1350530","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"E. P. Killip & A. C. Smith","14543","1926","11","South America - Neotropics","Colombia","Bolívar",NA,NA,"US00317010",NA,"15",NA,"N of Arjona",NA,NA,"30","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1382","2020-09-12 05:00:02-03","US","US","3349432","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Barneby, R. C.","A. .R. A. Görts-van Rijn, J. Brandbyge, J.-J. de Granville, O. Poncy, H. J. M. Sipman & L. van der Wollenberg","230","1992","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,"US00618989","US00618989_01","16",NA,"Dadanawa Ranch, S Rupununi Savanna","-59.5","2.83","100","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1383","2020-09-12 05:00:02-03","US","US","2961696","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"B. A. S. Pereira","263","1982","5","South America - Neotropics","Brazil","Distrito Federal",NA,NA,"US00316943","US00316943_01","26",NA,"Adjacent to the forest behind the brook cachoeirinha, left side affluent rio paranoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1384","2020-09-12 05:00:02-03","US","US","2633644","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"R. A. Pursell, C. L. Curry & P. R. Kremer","8354","1967","3","South America - Neotropics","Venezuela","Monagas",NA,NA,"US00316989",NA,"13",NA,"Ca 7 km wnw of jusepin",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1385","2020-09-12 05:00:02-03","US","US","3259698","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"C. A. Cid Ferreira, J. Guedes & J. Coelho","4690","1984","6","South America - Neotropics","Brazil","Rondônia",NA,NA,"US00509019","US00509019_01","22","Cacoal","Cuiaba-porto velho","-61.4472007751465","-11.4385995864868",NA,NA,NA,"68529","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1386","2020-09-12 05:00:02-03","US","US","1335502","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"H. H. Rusby","950","1886","6","South America - Neotropics","Bolivia",NA,NA,NA,"US00317000",NA,NA,NA,"Reis",NA,NA,"457","457",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1387","2020-09-12 05:00:02-03","US","US","2646296","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. A. Black","55-18694","1955","8","South America - Neotropics","Brazil","Pará",NA,NA,"US00316966","US00316966_01","18",NA,"Maicuru; campo do baiano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1388","2020-09-12 05:00:02-03","US","US","3065040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","3582","1981","7","South America - Neotropics","Brazil","Pará",NA,NA,"US00316962","US00316962_01","25",NA,"Macau airstrip, 1.5 hrs upstream from lageira airstrip, on rio maicuru",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1389","2020-09-12 05:00:02-03","US","US","2909579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"O. Huber","1376","1977","12","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00316982","US00316982_01","8","Atures Dept.","Vicinity of puerto ayacucho (18 km se); laja near la piedra with petrographs; 2 km n of pueblo de pintado",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1390","2020-09-12 05:00:02-03","US","US","3449914","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Redden, K. M.","B. Hoffman & D. Gopaul","313","1991","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,"US00752171",NA,"16",NA,"SE Kanuku Mts, 10 km S of Makawatta Mtn","-59.36","3.02472","136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1391","2020-09-12 05:00:02-03","US","US","3146649","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","418","1982","11","South America - Neotropics","Guyana",NA,NA,NA,"US00424450","US00424450_01","18",NA,"Aishalton hospital, behind","-59.25","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1392","2020-09-12 05:00:02-03","US","US","1198441","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"L. H. Bailey & E. Z. Bailey","1436","1921","2","South America - Neotropics","Venezuela","Bolivar",NA,NA,"US00316975",NA,"28",NA,"Ciudad bolivar and vicinity on the orinoco",NA,NA,"61","61",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1393","2020-09-12 05:00:02-03","US","US","2568964","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4132","1967","1","South America - Neotropics","Brazil","Roraima",NA,NA,"US00316926","US00316926_01","28",NA,"Rio apiau, 20 km from mouth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1394","2020-09-12 05:00:02-03","US","US","2708577","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9202","1969","1","South America - Neotropics","Brazil","Roraima",NA,NA,"US00316927","US00316927_01","12",NA,"Dormida, foothills of Serra da Lua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1395","2020-09-12 05:00:02-03","US","US","1442295","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. G. Kuhlmann","2963","1913","3","South America - Neotropics","Brazil","Amazonas",NA,NA,"US00316915","US00316915_01",NA,NA,"Vista Alegre, Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1396","2020-09-12 05:00:02-03","US","US","2465683","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"F. J. Breteler","3734","1964","3","South America - Neotropics","Venezuela","Barinas",NA,NA,"US00316972","US00316972_01","17",NA,"Ticoporo forest reserve, between rio socopo and bumbun",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1397","2020-09-12 05:00:02-03","US","US","2447716","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. M. Pires & P. B. Cavalcante","52416","1962","8","South America - Neotropics","Brazil","Amapá",NA,NA,"US00316933","US00316933_01","9",NA,"Between rios cujubim and flechal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1398","2020-09-12 05:00:02-03","US","US","2212664","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"H. S. Irwin","653","1956","4","South America - Neotropics","Guyana",NA,NA,NA,"US00317002",NA,"16",NA,"5 mi s of lethem at mokomoko creek; rupununi dist.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1399","2020-09-12 05:00:02-03","US","US","1618185","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Y. Mexia","5671","1931","4","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US00316959","US00316959_01","20",NA,"Fazenda do diamante, near firest corriga do angico",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1400","2020-09-12 05:00:02-03","US","US","1773397","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. Cuatrecasas","4083","1938","10","South America - Neotropics","Colombia","Vichada",NA,NA,"US00317019","US00317019_01","23",NA,"Rio Orinoco; Puerto Carreno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1401","2020-09-12 05:00:02-03","US","US","3449891","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Redden, K. M.","T. Henkel, R. Williams & V. James","3455","1993","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,"US00752147",NA,"12",NA,"South Rupununi Savanna; Aishalton Mts; 2 km S of Aishalton village","-59.3","2.38333","200","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1402","2020-09-12 05:00:02-03","US","US","1563738","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. C. B. Mutis","5827","1760",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US00317020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1403","2020-09-12 05:00:02-03","US","US","2026127","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"W. R. Philipson, J. M. Idrobo & A. Fernández","1391","1949","11","South America - Neotropics","Colombia","Meta",NA,NA,"US00317015",NA,"10",NA,"Rio Guejar; forest S of El Mico Airstrip, camp",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1404","2020-09-12 05:00:02-03","US","US","1999616","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. Zainúm, J. Araque Molina & F. A. Barkley","19bo215","1949","1","South America - Neotropics","Colombia","Bolívar",NA,NA,"US00317009",NA,"12",NA,"10 km SE of Monteria",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1405","2020-09-12 05:00:02-03","US","US","2466982","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","56074","1963","8","South America - Neotropics","Brazil","Maranhão",NA,NA,"US00226404",NA,"9",NA,"Imperatriz, belem-brasilia highway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1406","2020-09-12 05:00:02-03","US","US","3339811","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"V. Baca","101","1991","2","South America - Neotropics","Peru","Madre de Dios",NA,NA,"US00580213","US00580213_01","20",NA,"Tambopata, rio tambopata","-69.2833","-12.8333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1407","2020-09-12 05:00:02-03","US","US","2978764","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"F. Chagas e Silva, G. T. Prance, C. C. Berg, M. J. Balick, A. J. Henderson, B. W. Nelson, R. P. Bahia, M. R. Santos & M. R. Santos","As189","1977","10","South America - Neotropics","Brazil","Pará",NA,NA,"US00316739","US00316739_01","30",NA,"Altamira, embrapa, experimental station; br230 transamazon highway, km23, altamira-itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1408","2020-09-12 05:00:02-03","US","US","2993231","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. Eiten & L. T. Eiten","5386","1963","8","South America - Neotropics","Brazil","Maranhão",NA,NA,"US00316896","US00316896_01","21","Lorêto","ilha de balsas region, between the balsas and parnaiba rivers, ca 35 km s of loreto, ca 150m of main house of fazenda morros","-45.1411018371582","-7.08444023132324","300","300",NA,"79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1409","2020-09-12 05:00:02-03","US","US","3006706","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"W. R. Anderson","9488","1973","4","South America - Neotropics","Brazil","Goiás",NA,NA,"US00316945","US00316945_01","30",NA,"Ca 5 km s of caiaponia",NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1410","2020-09-12 05:00:02-03","US","US","897660","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"E. Tejera","62","1917",NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,"US00316981",NA,NA,NA,"Vicinity of perija",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1411","2020-09-12 05:00:02-03","US","US","2281676","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"J. J. Wurdack & J. V. Monachino","39821","1955","12","South America - Neotropics","Venezuela","Bolivar",NA,NA,"US00316974",NA,"12",NA,"Serro san borja",NA,NA,"100","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1412","2020-09-12 05:00:02-03","US","US","2708576","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"G. T. Prance & N. T. Silva","58490","1964","7","South America - Neotropics","Brazil","Goiás",NA,NA,"US00316946","US00316946_01","31",NA,"Belem-brasilia, 5-10 km n of nova colinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1413","2020-09-12 05:00:02-03","US","US","3673013","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"R. Quevedo, -- Guillen, Gutiérrez, --, Jardim, -- & -. Vacadiez","877","1993","7","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,"US01313924",NA,"17","Velasco","Parque Nacional Noel Kempff M. Campamento Piso Firme.","-61.3672","-15.3178","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1414","2020-09-12 05:00:02-03","US","US","1350419","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"E. P. Killip & A. C. Smith","14428","1926","11","South America - Neotropics","Colombia","Bolívar",NA,NA,"US00317011","US00317011_01","6",NA,"Dept. Bolívar: Vicinity of Turbaco",NA,NA,"200","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
