"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"382","2015-09-03 21:19:17-03","MNHN","RECOLNAT_MNHN_P","P02176527","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Mosén",NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176527' target='other'> <mi>dwc_moreinfo</mi></a>","P02176527","P02176527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"3710",NA
"383","2015-09-03 21:19:17-03","MNHN","RECOLNAT_MNHN_P","P02176528","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Gehrt, A.","1929","2","3","Brasil","São Paulo",NA,"Brazil. São Paulo State, Pirajussára. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"800",NA,"Flora of Brazil. . Reçu le 6 nov 1935 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176528' target='other'> <mi>dwc_moreinfo</mi></a>","P02176528","P02176528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"1820",NA
"384","2015-09-03 21:19:17-03","MNHN","RECOLNAT_MNHN_P","P02176529","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,". Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176529' target='other'> <mi>dwc_moreinfo</mi></a>","P02176529","P02176529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"385","2015-09-15 14:44:04-03","MNHN","RECOLNAT_MNHN_P","P00047313","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","Mez","Versieux","Pignal, M.","1995","8","29","Brésil","bahia","cha prego","Fazenda sur le continent en face de la ville de Cha Prego (Itaparica)","-38.80111","-13.14167",NA,NA,NA,"50","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047313' target='other'> <mi>dwc_moreinfo</mi></a>","P00047313","P00047313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"302 (h671)",NA
"386","2020-12-11 11:43:36-03","UFMG","BHCB","188079","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.",NA,"Machado, TM; Paula, LFA; Gouvêa, YF; Stehmann, JR","2014","06","16","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura","-41.586389","-16.563333","-41.586389","-16.563333",NA,NA,"Epífita em mata nebular. Bainha castanha, lâmina verde, escapo ca de 1m, vermelho. Brácteas do escapo com base veermelha e terço superior verde. Brácteas do escapo com base vermelha e teerço superior verde. Brácteas primárias com base","BHCB188079",NA,"2018","11",NA,"649","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"387","2020-12-11 11:43:36-03","UFMG","BHCB","112994","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.",NA,"Rezende, SG; Rezende, EG","2006","11","28","Brasil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014","-39.254167","-17.215014",NA,NA,"Hábito: herbáceo; Habitat: Muçununga",NA,NA,NA,NA,NA,"1652","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"388","2020-12-11 11:43:36-03","UFMG","BHCB","120401","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.",NA,"Almeida, TE; Salino, A; Dittrich, VAO; Heringer, G; Viveros, RS; Giacomin, LL; Silva, FB; Ra","2008","03","25","Brasil","Minas Gerais","Jequitinhonha","Reserva Biologica da Mata Escura, Floresta Estacional Semidecidual e Formação savânica sobre areia quartzosa.","-41.091278","-16.350944","-41.091278","-16.350944","1128","1128","Cálice vermelho e pétalas amarelas. Base das folhas arroxeadas; Terrestre no areal.","BHCB048813",NA,"2018","11","06","1323","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"389","2020-12-11 11:43:36-03","UFMG","BHCB","184396","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.",NA,"Mota, RC da; Vasconcelos, MF de","2016","06","14","Brasil","Minas Gerais","Rio Pardo de Minas","Fazenda Cachoeira Cabo do guarda chuva","-42.700278","-16.080556","-42.700278","-16.080556","895","895","Projeto desenvolvido pelo Instituto Prístino!; Erva rupestre; brácteas do escapo vermelho-esverdeadas e brácteas florais e perianto amarelados.; Coletada na transição de Carrasco com Campo Rupestre Ferruginoso","BHCB040193",NA,"2016","06","14","3753","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"390","2020-12-11 11:43:36-03","UFMG","BHCB","144553","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera tenuis","L.B.Sm.",NA,"Rodrigues, LC","2007","12","12","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio","-43.516667","-19.25","-43.516667","-19.25","1400","1400","epífita em área de afloramento rochoso, flor tubular amarela",NA,NA,NA,NA,NA,"97","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,"tenuis",NA,NA,NA,NA
"391","2020-12-11 11:43:36-03","UFMG","BHCB","188083","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.",NA,"Machado, TM; Paula, LFA; Gouvêa, YF; Stehmann, JR","2014","06","19","Brasil","Bahia","Cumuruxatiba","Estrada entre pontal do Cahy e Cumuruxatiba","-39.318056","-17.286111","-39.318056","-17.286111",NA,NA,"Folhas com lâmina verde, bainha castanha, pedúnculo e brácteas do pedúnculo vermelhas, ramos e bráctea primária vermelhas, sépala e frutos verdes.; Epífita na sombra em campo arbustivo arenoso na restinga.","BHCB188083",NA,"2018","11",NA,"652","Monocotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:18:25-03","UFPR","UPCB","47152","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Guimarães, O.A.","Goldenberg, R.","2003","04","11","Brasil","Paraná","Prudentópolis","Barra Bonita","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"Epífita baixa, 0,5m, frutos maturos verdes. Floresta ombrófila mista..",NA,NA,"2003","01","01","595",NA,NA,"61049",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:18:25-03","UFPR","UPCB","28135","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Tardivo, R.C.","Cruz, A.C.","1996","03","23","Brasil","Paraná","Paranaguá","Encantadas, Ilha de Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre, inflorescência 1,5m, frutos verdes, imaturos. Restinga..",NA,NA,"1996","03","25","1",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-11 17:18:25-03","UFPR","UPCB","43109","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Kersten, R.","Kersten, R.","1999","12","01","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Facultativa, inflorescência de ca. de 1m, brácteas amarelas..",NA,NA,"2001","01","01","356",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:18:25-03","UFPR","UPCB","43114","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Kersten, R.","Kersten, R.","2000","03","05","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita ca. 10m de altura, inflorescência de 1,2m, brácteas amarelas..",NA,NA,"2001","01","01","371",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-11 17:18:25-03","UFPR","UPCB","13948","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Costa, A.S.","Silva, S.M.","1986","02","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrícola com flores amareladas, formando grupamentos em locais mais abertos da restinga..",NA,NA,"2000","09","15",NA,NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-11 17:18:25-03","UFPR","UPCB","53253","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Morokawa, R.","Morokawa, R.","2005","04","05","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita em tronco caído, fruto na cor verde..",NA,NA,"2006","01","01","35",NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-11 17:18:25-03","UFPR","UPCB","31322","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Silva, S.M.","Stancik, J.F.","1997","05","17","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita baixa com frutos, brácteas verde-amareladas, bainha foliar escura. Escrube fechado alto..",NA,NA,"1997","06",NA,"s.n",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:18:25-03","UFPR","UPCB","30459","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Kersten, R.","Kersten, R.","1997","04","13","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 1,7m do solo, brácteas de escapo verde e das flores amareladas. Floresta baixa da planície litorânea..",NA,NA,"1997","04",NA,"38",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:18:25-03","UFPR","UPCB","13952","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Silva, S.M.","Britez, R.M.","1986","02","23","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrícola, pétalas amarelas, escapo avermelhado, freqüente..",NA,NA,"1986","10",NA,NA,NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:18:25-03","UFPR","UPCB","24220","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittm.","Silva, S.M.","Silva, S.M.","1988","05","28","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, 1,2m, com frutos, escapo avermelhado, folhas com bainha castanha. Floresta de restinga..",NA,NA,"1990","06",NA,"1568",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-11 17:18:25-03","UFPR","UPCB","41703","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var. procera","(Mart. ex Schult.) Wittm.","Kaehler, M.","Kaehler, M.","1999","03","14","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 5m do solo, com brácteas amareladas e ápice vermelho, em botão. Floresta ombrófila densa das terras baixas..",NA,NA,"1999","05",NA,"85",NA,NA,"24916",NA,"auto",NA,NA,NA,"var. procera",NA,NA,NA,NA
"403","2021-02-11 17:18:25-03","UFPR","UPCB","41703","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var. procera","(Mart. ex Schult.) Wittm.","Kaehler, M.","Kaehler, M.","1999","03","14","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 5m do solo, com brácteas amareladas e ápice vermelho, em botão. Floresta ombrófila densa das terras baixas..",NA,NA,"1999","05",NA,"85",NA,NA,"24916",NA,"auto",NA,NA,NA,"var. procera",NA,NA,NA,NA
"404","2018-06-22 05:25:00-03","MO","MOBOT","2454711","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Mez",NA,"Pe. Raulino Reitz","1950","3","23","Brazil","Santa Catarina",NA,"Florianópolis. Cacupé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3520",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"405","2016-11-15 05:15:00-02","MO","MOBOT","2454728","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Mez","Schinini, A., //","Antonio C. Krapovickas|Carmen L. Cristóbal","1990","1","31","Brazil","Santa Catarina",NA,"Navegantes. Entre Navegantes y Gravata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 43503",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"406","2011-04-15 11:51:00-03","MO","MOBOT","2493183","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Mez",NA,"N.M. Albov","1876","12","5","Paraguay",NA,NA,"Pirapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albov s.n.15",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"407","2009-04-17 14:11:00-03","MO","MOBOT","100181621","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","R.C. Forzza","L. Sylvestre","1994","2","24","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Caminho para a casa do Aristides, apos a entrada para a torre. Área FP032.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvestre 1021",NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"408","2020-12-03 09:56:00-03","MO","MOBOT","101237181","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","fide Uribbe et al.","C.F.P. Martius",NA,NA,NA,"Brazil","Bahia",NA,"In arboribus ad flumen Itahype [Rio Itaipé] Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius s.n.",NA,NA,NA,"1",NA,"Holotype","South America",NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","3018564","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","L.B. Smith","Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Jacarehý, in silva primaeva ad terram arrenosam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15481",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"410","2009-12-04 15:26:00-02","MO","MOBOT","3018761","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","E.M.C. Leme","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","1992",NA,NA,"Brazil","Bahia",NA,"Uruçuca, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 57000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"411","2011-02-18 15:24:00-02","MO","MOBOT","3019125","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.",NA,"C. Gaudichaud-Beaupré","1831",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré 365",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","3022705","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Carl Mez","Martins, *",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martins s.n.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","601332","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.",NA,"Baltasar Trujillo|et al.",NA,NA,NA,"Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trujillo 17334",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"414","2013-08-23 04:12:00-03","MO","MOBOT","601643","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.",NA,"Baltasar Trujillo","1980","11","3","Venezuela","Delta Amacuro",NA,"Depto. Antonio Díaz, a lo largo del Río Amacuro, entre Vuelta Larga y el Cerro Wausa. Selva ribereña inundada e inundable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trujillo 17388",NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,"80-55",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","602632","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","L.B. Smith","Julian A. Steyermark|et al.","1977","10","16","Venezuela","Delta Amacuro",NA,"Depto. Antonio Diaz: riverine forest with varied tree growth, along Cano Atioba, tributary of Boca Araguao.","-60.95","9.25",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Steyermark 114740",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","606175","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","W. Till","Julian A. Steyermark|et al.","1977","10","20","Venezuela","Delta Amacuro",NA,"Depto. Antonio Díaz: wet savanna and open scattered swampy woodland, vicinity of Caño Jotajana (=tierra alta), tributary of Caño Guiniquina, northwest of Epaña near boundary with Depto. Tucupita.","-61.16666","9.25",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Steyermark 115071",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","606185","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","W. Till","Julian A. Steyermark|et al.","1977","10","9","Venezuela","Delta Amacuro",NA,"Depto. Tucupita: Diversified rain forest of tall trees with many epiphytes, along Caño Capurito.","-61.91666","9.58333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Steyermark 114464",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"418","2018-06-22 05:25:00-03","MO","MOBOT","2454745","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis","Mez",NA,"Lyman B. Smith|Pe. Raulino Reitz","1952","2","21","Brazil","Paraná",NA,"Guaratuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 5725",NA,NA,NA,NA,NA,NA,"South America",NA,"debilis",NA,NA,NA,NA
"419","2017-02-13 05:14:00-02","MO","MOBOT","602614","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,NA,"Hermano Gines",NA,NA,NA,"Venezuela","Delta Amacuro",NA,"Diaru Kabanaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gines 5163",NA,NA,NA,NA,NA,NA,"South America",NA,"procera",NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","602624","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,NA,"Julian A. Steyermark",NA,NA,NA,"Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 87492",NA,NA,NA,NA,NA,NA,"South America",NA,"procera",NA,NA,NA,NA
"421","2015-05-07 07:14:00-03","MO","MOBOT","1411881","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","W. Till (WU)","Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 51573",NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,"1181",NA
"422","2018-06-22 05:25:00-03","MO","MOBOT","2454745","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis","Mez",NA,"Lyman B. Smith|Pe. Raulino Reitz","1952","2","21","Brazil","Paraná",NA,"Guaratuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 5725",NA,NA,NA,NA,NA,NA,"South America",NA,"debilis",NA,NA,NA,NA
"423","2017-02-13 05:14:00-02","MO","MOBOT","602614","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,NA,"Hermano Gines",NA,NA,NA,"Venezuela","Delta Amacuro",NA,"Diaru Kabanaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gines 5163",NA,NA,NA,NA,NA,NA,"South America",NA,"procera",NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","602624","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,NA,"Julian A. Steyermark",NA,NA,NA,"Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 87492",NA,NA,NA,NA,NA,NA,"South America",NA,"procera",NA,NA,NA,NA
"425","2020-08-31 09:20:19-03","INPA","INPA","161288","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Wanderley, MGL","Bautista, HP","1982","12","08","Brasil","Bahia","Itanagra","Fazenda Buri.","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,"INPA0161288","INPA0161288 INPA0161288_e INPA0161288_e1","2006","05","02","661","Monocotyledon","Poales","20708",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"426","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","26636",NA,"Plantae","Bromeliaceae","Vriesea","aff. procera","Vriesea aff. procera","(Mart. ex Schult. & Schult.f.) Wittm.","T.S. Coser /25-01-2012","G. Martinelli; et al","1997","08","11","Brasil","Espírito Santo","Alfredo Chaves","7 km da Vila São Bento de Urânia","-40.925833","-20.500833","40W55'33","20S30'3",NA,NA,"Erva epífita, ciófila, folhas verdes concolores, bainha verde-clara our roxo-escura; infl.passada de cor castanha.","MBML026636","MBML026636",NA,NA,NA,"15703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","38912",NA,"Plantae","Bromeliaceae","Vriesea","aff. procera","Vriesea aff. procera","(Mart. ex Schult. & Schult.f.) Wittm.","T.S. Coser /25-01-2012","L. Kollmann; A.M.Amorim, L.Daneu & J.Meirelles","2009","04","08","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para as piscinas. Floresta Ombrófila Densa Altomontana com inselbergues.","-41.0875","-20.519444","41W5'15","20S31'10","1100","1100","Epífita na sombra em mata nebular, brácteas verdes, sépalas amarelas.","MBML038912","MBML038912",NA,NA,NA,"11502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","13045",NA,"Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","A. Costa/21-08-2001","L. Kollmann; et al","2000","06","01","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778","40W48'53","19S53'52",NA,NA,"Rupícola no sol, brácteas vermelhas, pendúnculo vermelho. Herb/Cult.","MBML013045","MBML013045_1 MBML013045_2 MBML013045_3",NA,NA,NA,"2973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
