"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","verbatimLongitude","verbatimLatitude","barcode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","class","relatedCatalogItem","fieldNumber","preparationType","typeStatus"
"235","2021-02-09 10:13:53-03","UENF","HUENF","3937","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Souza, J.S.","2002","07","25","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"5X5",NA,NA,NA,NA,NA,"1537","41º5'40''W","21º23'29''S","HUENF00003940","39","39",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-09 10:13:53-03","UENF","HUENF","8090","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","s/c",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,"P8",NA,NA,NA,NA,NA,"1276",NA,NA,"HUENF00008094",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 16:08:49-03","UENF","HUENF","11346","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Elenice A. Fortes; Herick B. M. Viana, Mel de C. Camelo, Nilson B. Neves Neto","2018","12","11","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Floresta Estacional Semidecidual. Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Floresta Estacional Semidecidual.","-41.080833","-21.38",NA,NA,"Arbusto ca. 2 m alt. Flores com perianto rosa, estames amarelos.",NA,"E.A Fortes",NA,NA,NA,"80","41º4'51''W","21º22'48''S","HUENF00012121","24","24",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-09 10:13:53-03","UENF","HUENF","4906","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,NA,NA,NA,NA,NA,NA,NA,"2730","41º8'18''W","21º20'9''S","HUENF00004909","53","53",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-09 10:13:54-03","UENF","HUENF","4923","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,NA,NA,NA,NA,NA,NA,NA,"2758","41º8'18''W","21º20'9''S","HUENF00004926","53","53",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-09 10:13:53-03","UENF","HUENF","4907","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","09","15","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556",NA,NA,NA,NA,NA,NA,NA,NA,"1228","41º6'0''W","21º19'32''S","HUENF00004910","41","41",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-25 12:04:04-03","UENF","HUENF","136","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras.","-41.119722","-21.321667",NA,NA,NA,NA,NA,NA,NA,NA,"2033","41º7'11''W","21º19'18''S","CARP00010322","81","81",NA,NA,NA,NA,NA,NA,NA
"242","2021-02-09 10:13:54-03","UENF","HUENF","4922","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,NA,NA,NA,NA,NA,NA,NA,"2657","41º8'18''W","21º20'9''S","HUENF00004925","53","53",NA,NA,NA,NA,NA,NA,NA
"243","2021-02-09 10:13:54-03","UENF","HUENF","4919","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2009","06","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º5'25''W","21º17'49''S","HUENF00004922","61","61",NA,NA,NA,NA,NA,NA,NA
"244","2021-02-09 10:13:53-03","UENF","HUENF","4909","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","28","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,NA,NA,NA,NA,NA,NA,NA,"2739","41º8'18''W","21º20'9''S","HUENF00004912","53","53",NA,NA,NA,NA,NA,NA,NA
"245","2021-02-09 10:13:54-03","UENF","HUENF","4921","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667",NA,NA,NA,NA,NA,NA,NA,NA,"2033","41º7'11''W","21º19'18''S","HUENF00004924","81","81",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-09 10:13:53-03","UENF","HUENF","10080","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Faitanin, M. A.; M. F. Marques","2016","11","30","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Parcela 8 do PPBio/ MA. Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"Flor rosa Habitat: Floresta Estacional Semidecidual de Tabuleiro Habito: Terrestre",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S","HUENF00010626",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-09 10:13:54-03","UENF","HUENF","4920","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2009","06","18","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667",NA,NA,NA,NA,NA,NA,NA,NA,"2029","41º7'11''W","21º19'18''S","HUENF00004923","81","81",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-09 10:13:53-03","UENF","HUENF","4908","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667",NA,NA,NA,NA,NA,NA,NA,NA,"2164","41º7'11''W","21º19'18''S","HUENF00004911","81","81",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 11:51:55-03","UFPE","UFP","76351","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hill.","Vidal, C","2007","09",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-42.089722","-19.57",NA,NA,"Arbóreo.; Floresta estacional semidecidual.",NA,NA,NA,NA,NA,"770","-42.089722","-19.57","UFP076351",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","3076668","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","(Nees & Mart.) A. St.-Hil.","G. Hatschbach","1979","11","22","Brazil","Paraná","Cerro Azul","Rio Bom Sucesso. Margens Rio Ribeira","-49.261100769043","-24.823600769043","32006","1","'Xiloteca'","auto",NA,NA,NA,NA,"42571",NA,NA,"US01858809",NA,NA,"South America","US01858809_01 US01858809_02","Dicotyledonae",NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2577793","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","(Nees & Mart.) A. St.-Hil.","M. Magalhães","1942","10",NA,"Brazil","Minas Gerais",NA,"20 km de Governador Valadares (20 km Oeste). Área Rio Doce",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"2647",NA,NA,"US01858811",NA,NA,"South America - Neotropics","US01858811_01 US01858811_02","Dicotyledonae",NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","3027163","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","(Nees & Mart.) A. St.-Hil.","R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","1977","1","31","Brazil","Bahia",NA,"ca.8km SW of Itacaré along side road South from main Itacaré-Ubaitaba road, south of the mouh of the Rio de Contas","-39.05","-14.33",NA,"1",NA,NA,NA,NA,NA,NA,"18427",NA,NA,"US01858810",NA,"100","South America - Neotropics","US01858810_01 US01858810_02","Dicotyledonae",NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","1442314","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","(Nees & Mart.) A. St.-Hil.","J. G. Ruhlmann","1920","11","21","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"US01858812",NA,NA,"South America - Neotropics","US01858812_01 US01858812_02","Dicotyledonae",NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","2732597","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","longifolia","Almeidea longifolia","A. St.-Hil.","G. Hatschbach","1974","1","24","Brazil","Paraná","Cerro Azul","Barra Rio Bom Sucesso. Rio Ribeira","-49.261100769043","-24.823600769043","32006","1",NA,"auto",NA,NA,NA,NA,"33752",NA,NA,"US01858813",NA,NA,"South America","US01858813_01 US01858813_02","Dicotyledonae",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","388627","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","longifolia","Almeidea longifolia","A. St.-Hil.","J. Novães","1897","3",NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","23900","1",NA,"auto",NA,NA,NA,NA,"516",NA,NA,"US01858814",NA,NA,"South America - Neotropics","US01858814_01 US01858814_02","Dicotyledonae",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","2912927","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","R. P. Belém & R. S. Pinheiro","1966","7","15","Brazil","Bahia",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"2586",NA,NA,"US01858816",NA,NA,"South America - Neotropics","US01858816_01 US01858816_02","Dicotyledonae",NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","1905445","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","B. A. Krukoff","1939","7","1","Bolivia","La Paz","Sud Yungas","Department of La Paz, Province of S. Yungas, basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"10194",NA,NA,"US01858817","750","900","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","3670564","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","J. El Ottra, J. R. Pirani & R. Cruz","2010","2","2","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Estrada para Jerônimo Monteiro, estrada para Burarama, estrada vicinal para Monte Alegre, passando a placa Corredores Biológicos´, trilha à esquerda após a cerca de arame, próxima à futura sede do Instituto Capixaba de Pesquisa, Assistência Técnica e Ext","-41.1128005981445","-20.8488998413086","35694","1",NA,"auto",NA,NA,NA,NA,"59",NA,NA,"US01858815",NA,NA,"South America - Neotropics","US01858815_01 US01858815_02","Dicotyledonae",NA,NA,NA,NA
"259","2020-09-02 16:39:13-03","Cenargen","CEN","48043","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A.St.-Hil.) Bruniera & Groppo","Efigênia de Melo","1999","08","11","Brasil","BA","MUNDO NOVO","Estrada para a cidade próximo BA-052 (Estrada do Feijão).","-40.4525",NA,NA,"1","Folha coriácea levemente discolor. cálice violeta , pétalas violetas , filete róseo com tufo de pelos brancos ventrais, estilete verde amarelado, Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (39007). Feira de Santana - Bahia.",NA,"J. R. Pirani","2016","04",NA,"2777","-40.4525","-1187639.0","CEN00048043","465","465",NA,"CEN00048043",NA,NA,NA,"Exsicatas",NA
"260","2019-11-13 11:30:39-03","USP","SPF","224519","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Bruniera, CP","2008","04","10","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre. Propriedade do Sr. Djalma Novelli.","-40.717225","-19.844731",NA,NA,NA,NA,"Bruniera, CP","2008","04","10","105","-40.717225","-19.844731","SPF00224519","161","161",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:30:42-03","USP","SPF","104438","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Kallunki, JA","1995","04","23","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande","-41.166667","-20.25",NA,NA,NA,NA,"Bruniera, CP","2009",NA,NA,"719","-41.166667","-20.25","SPF00104438",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:30:42-03","USP","SPF","81701","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Pirani, JR","1993","05","12","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande","-41.1128005981445","-20.8488998413086","35694",NA,NA,"auto","Pirani, JR","2015",NA,NA,"2842",NA,NA,"SPF00081701",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-15 18:29:41-03","USP","SPF","198845","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Farney, C","2002","06","05","Brasil","Rio de Janeiro","Cabo Frio","Morro da Piaçava, Vertente sul. Floresta estacional semidecídua.","-42.0186004638672","-22.8794002532959","40069",NA,"Arvoreta, 6 m; DAP 7 cm, folhas discolores verdes; frutos imat uros castanho/esverdeados.","auto","Pirani, JR","2015",NA,NA,"5284",NA,NA,"SPF00198845","60","60",NA,NA,NA,NA,NA,NA,NA
"264","2021-03-15 18:29:41-03","USP","SPF","174092","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","limae","Conchocarpus limae","(I.M.Silva) Bruniera & Groppo","Martinelli, G","1984","11","06","Brasil","Rio de Janeiro","Magé","Paraíso, Centro de Primatologia do Rio de Janeiro, floresta de encosta íngreme.","-43.040599822998","-22.6527996063232","20531",NA,"Árvore com 7 m de alt., tronco com 6 cm de diâm.; copa com 3 m de diam.; folhas discolores; frutos imaturos de cor verde; flores velhas com cálice avermelhado. Quadrante I, árvore no. 183.","auto","Pirani, JR","2015","11",NA,"10119",NA,NA,"SPF00174092","250","250",NA,NA,NA,NA,NA,NA,NA
"265","2019-10-07 09:36:55-03","UEFS","HUEFS","198731","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Popovkin, A.V.","2013","07","31","Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,NA,"Atlantic Forest.",NA,NA,NA,NA,NA,"1501","37W58'","12S10'","HUEFS0198731",NA,NA,NA,"HUEFS0198731","Rosanae",NA,NA,NA,NA
"266","2019-10-07 09:36:55-03","UEFS","HUEFS","77516","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Nunes, T.S.","2004","01","24","Brasil","Bahia","Uruçuca","4,6 Km de Serra Grande em direção a Itacaré.","-39.053611","-14.430556",NA,NA,NA,NA,"J.R.Pirani","2007","03",NA,"995","39W3'13''","14S25'50''","HUEFS0077516",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"267","2019-10-07 09:36:54-03","UEFS","HUEFS","15205","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Bautista, H.P.","1983","11","13","Brasil","Bahia","Itaberaba",NA,"-40.3069000244141","-12.5275001525879","39857",NA,NA,"auto",NA,NA,NA,NA,"1261",NA,NA,"HUEFS0015205",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"268","2019-10-07 09:36:55-03","UEFS","HUEFS","171707","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","limae","Almeidea limae","I.M.Silva","Guedes, R.","1991","08","29","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.","-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,"2233","42W50'0''","22S26'0''","HUEFS0171707","160","160",NA,"HUEFS0171707","Rosanae",NA,NA,NA,NA
"269","2019-10-07 09:36:55-03","UEFS","HUEFS","96028","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Queiroz, L.P.de","2005","05","28","Brasil","Bahia","Itaberaba","Serra do Orobó. Entrada da Fazenda Leão dos Brejos.","-40.520278","-12.469722",NA,NA,"Floresta estacional semidecidual.",NA,"J.R.Pirani","2006","03",NA,"10706","40W31'13''","12S28'11''","HUEFS0096028","425","425",NA,NA,"Rosanae",NA,NA,NA,NA
"270","2019-10-07 09:36:55-03","UEFS","HUEFS","156623","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Queiroz, L.P.de","2009","05","04","Brasil","Bahia","Itaberaba","ARIE Serra do Orobó, Faz. Leão dos Brejos.","-40.521389","-12.418056",NA,NA,NA,NA,NA,NA,NA,NA,"14605","40W31'17''","12S25'5''","HUEFS0156623","438","438",NA,"HUEFS0156623","Rosanae",NA,NA,NA,NA
"271","2019-10-07 09:36:55-03","UEFS","HUEFS","208500","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Brotto, M.L.","2013","12","11","Brasil","Paraná","Cerro Azul","Margem direita do Rio Ribeira.","-49.218056","-24.783056",NA,NA,"Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,"1510","49W13'5''","24S46'59''","HUEFS0208500","270","270",NA,"HUEFS0208500","Rosanae",NA,NA,NA,NA
"272","2019-10-07 09:36:55-03","UEFS","HUEFS","235434","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Pennington, R.T.","2017","03","12","Brasil","Bahia","Itaberaba","Fazenda Leão dos Brejos","-40.516667","-12.4",NA,NA,"Tall tropical dry forest",NA,"L.P.Queiroz & P.Moonlight","2017","12",NA,"2141","40W31'","12S24'","HUEFS0235434","420","420",NA,"HUEFS0235434","Rosanae",NA,NA,NA,NA
"273","2019-10-07 09:36:55-03","UEFS","HUEFS","39007","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Melo, E.","1999","08","11","Brasil","Bahia","Mundo Novo","Entrada para a cidade próximo Ba 052 (Estrada do Feijão).","-40.4525","-11.876389",NA,NA,"Mata semidecídua antropizada.",NA,"J.R.Pirani","2001","12",NA,"2777","40W27'9''","11S52'35''","HUEFS0039007","465","465",NA,NA,"Rosanae",NA,NA,NA,NA
"274","2019-10-07 09:36:55-03","UEFS","HUEFS","84566","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Queiroz, L.P.de","2004","07","28","Brasil","Bahia","Itaberaba","Serra do Orobó. Faz. Leão dos Brejos.","-40.520278","-12.469722",NA,NA,"Floresta estacional.",NA,"D.Cardoso","2006","12",NA,"9404","40W31'13''","12S28'11''","HUEFS0084566","425","425",NA,NA,"Rosanae",NA,NA,NA,NA
"275","2019-10-07 09:36:55-03","UEFS","HUEFS","91955","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Cardoso, D.","2005","02","09","Brasil","Bahia","Itaberaba","Parte da ARIE Serra do Orobó pertencente a Itaberaba. Fazenda Leão dos Brejos.","-40.516389","-12.416944",NA,NA,"Floresta estacional semidecidual com dossel a ca. de 25m.",NA,"D.Cardoso","2006","12",NA,"303","40W30'59''","12S25'1''","HUEFS0091955","398","398",NA,NA,"Rosanae",NA,NA,NA,NA
"276","2021-03-04 11:17:48-03","UEFS","HUEFS","119523","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Conchocarpus","ruber","Conchocarpus ruber","(A. St.-Hil.) Bruniera & Groppo","França, G.S.","2003","04","08","Brasil","Minas Gerais","Marliéria","Estância dos Jequitibás.","-42.638611","-19.75",NA,NA,"Arbusto no sub-bosque da floresta estacional semidecidual.",NA,"J.R.Pirani","2015",NA,NA,"293","42W38'19''","19S45'0''","HUEFS0119523","363","363",NA,"HUEFS0119523_e1","Rosanae",NA,NA,NA,NA
"277","2018-05-14 16:27:53-03","F","FMNH-SEEDPLANTS","V0178039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina",NA,"Mello Barreto",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"1928",NA,NA,"V0178039F",NA,NA,"South America","V0178039F_01 V0178039F_02","Dicotyledoneae",NA,"1928",NA,NA
"278","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178046F",NA,NA,"South America","V0178046F_01","Dicotyledoneae",NA,NA,NA,NA
"279","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178045F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178045F",NA,NA,"South America","V0178045F_01","Dicotyledoneae",NA,NA,NA,NA
"280","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178043F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178043F",NA,NA,"South America","V0178043F_01","Dicotyledoneae",NA,NA,NA,NA
"281","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178044F",NA,NA,"South America","V0178044F_01","Dicotyledoneae",NA,NA,NA,NA
"282","2018-11-28 15:26:45-02","F","FMNH-SEEDPLANTS","V0178040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"B. A. Krukoff",NA,NA,NA,"Bolivia","La Paz",NA,NA,"-68","-15.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"10194",NA,NA,"V0178040F",NA,NA,"South America","V0178040F_01 V0178040F_02","Dicotyledoneae",NA,"10194",NA,NA
"283","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178041F",NA,NA,"South America","V0178041F_01","Dicotyledoneae",NA,NA,NA,NA
"284","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0178042F",NA,NA,"South America","V0178042F_01","Dicotyledoneae",NA,NA,NA,NA
"285","2019-01-25 15:37:00-02","IAC","IAC","2474","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","A.P. Viégas & G.P. Viégas","1938","11","01","Brasil","São Paulo","Campinas","Riqueza, Joaquim Egydio","-47.0608","-22.9056",NA,NA,"Não localizado no acervo!",NA,"A.P. Viégas & G.P. Viégas","1938","11","01","s/nº","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-23 12:21:32-03","CEPLAC","CEPEC","132623","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea",NA,"J. M. Silva",NA,NA,NA,"Brasil","Paraná","CERRO AZUL",NA,"-49.261100769043","-24.823600769043","32006",NA,"<ll>dwc_commonname:</ll>","auto","G. Hatschabch",NA,NA,NA,"5860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
