"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"1751","2020-09-22 13:48:25-03","USP","SPFW","3275","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ceccantini, G.C.T. Fernandez, M.H.","1293","1999","07","16",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso","Jangada","Serra das Araras","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"J.R. Pirani - VII.2018","33259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","2020-09-22 13:48:25-03","USP","SPFW","6900","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Buarque, P.F.T.M. Locosselli, G.M.; Almeida, M.; Alecio, P.C.; Neto, C.L.; da Cruz, F.W.; Sales, H.R.S.; Coelho, A.","61","2015","11","01",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.0918998718262","-15.1021995544434",NA,NA,NA,NA,NA,NA,"M.Allemão",NA,NA,"F.P. da Silva, 2017.","47793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2020-09-22 13:48:25-03","USP","SPFW","6984","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Buarque, P.F.T.M. Locosselli, G.M.; das Cruz, F.W.; Coelho, A.; Sales, H.R.S.","147","2016","08","19",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.0918998718262","-15.1021995544434",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"F.P. da Silva, 2017.","47793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","2020-09-22 13:48:25-03","USP","SPFW","6954","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Buarque, P.F.T.M. Locosselli, G.M.; das Cruz, F.W.; Coelho, A.; Sales, H.R.S.","117","2016","08","19",NA,"Brasil",NA,NA,"Bússola 290 N",NA,"Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.0918998718262","-15.1021995544434",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"F.P. da Silva, 2017.","47793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","2021-04-08 17:12:10-03","UESB","HUESB","454","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Silva-Castro, M.M.; G.C.Moreira; L.S.Silva; G.C.Moreira; L.S.Silva","744","2003","09","28",NA,"Brasil",NA,NA,"Árvore ca 3m de altura. Áfila. Frutos imaturos verdes-vináceos com sépalas verde-amarelada com nuances vináceas. Frutos maduros negros comsépalas esbranquiçadas.","HUESB000000454","Bahia","Maracás","Estrada de Maracás-Marcionílio Souza ca 42 km de Maracás.","-40.5375","-13.275","-40.5375","-13.275","322","322","Dicotyledoneae",NA,"Allemão",NA,NA,"Miranda, A.M. de",NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"1756","2021-04-08 17:12:10-03","UESB","HUESB","5315","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Cruz, K.; A.Medeiros.; A.Medeiros.","4","2009","08","15",NA,"Brasil",NA,NA,"Coletado ramo.; Árvore de 7m e alt. Colatada inflorescência. Sua flor tem odor característico ao do umbu. Com semente. Ao apertar a semente, ela elimina um óleo consistente.",NA,"Bahia","Contendas do Sincorá","FIM FLONA - próximo a Serra das Grotas.","-41.625","-13.938889","-41.625","-13.938889",NA,NA,"Dicotyledoneae",NA,"Allemão",NA,NA,"Macedo, G.E.L.",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA
"1757","2021-04-08 17:12:10-03","UESB","HUESB","5909","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Cruz, K.; Anderson Medeiros, Doralice C; Tarcio Veloso; Anderson Medeiros, Doralice C; Tarcio Veloso","37","2009","12","12",NA,"Brasil",NA,NA,"Sem espinho. Odor de umbu.; Árvore, 8m altura.","HUESB000005909","Bahia","Contendas do Sincorá","FLONA.","-41.124967","-13.966356","-41.124967","-13.966356",NA,NA,"Dicotyledoneae",NA,"Allemão",NA,NA,"Macedo, G.E.L.",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA
"1758","2021-04-08 17:12:10-03","UESB","HUESB","3518","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Cunha-Silva, S.L.","14","2008","04","27",NA,"Brasil",NA,NA,NA,NA,"Bahia","Contendas do Sincorá","Floresta Nacional Contendas do Sincorá - FLONA","-42.194444","-13.919722","-42.194444","-13.919722","370","370","Dicotyledoneae",NA,"Allemão",NA,NA,"Macedo, G.E.L.",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA
"1759","2021-04-08 17:12:10-03","UESB","HUESB","6213","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Miranda, A.M. de","3059","1998","11","16",NA,"Brasil",NA,NA,"Arvoreta ca. 3m alt.; Áfila; Frutos imaturos verde-arroxeados.","HUESB000006213","Pernambuco","Triunfo","Timbaúba","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"Dicotyledoneae",NA,"Allemão",NA,NA,"Miranda, A.M. de","14606","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"1760","2019-07-31 14:35:44-03","CPATSA","HTSAW","1","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","2020-11-12 17:03:03-03","UEL","FUEL","32267","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Fotius, G","3507","1983","06","21",NA,"Brasil",NA,NA,NA,NA,"Pernambuco","Petrolina","13 km ao sul de CPATSA, Crista suave com afloramento de quartzo branco e cascalho","-40.606389","-9.285278","-40.606389","-9.285278",NA,NA,"Tracheophyta","Sapindales","Engl.",NA,NA,"Fotius, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","2020-11-12 17:03:03-03","UEL","FUEL","39788","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Conceição, AA; Silva, GP; Moreira, GA; Nascimento, FHF","1153","2004","07","01",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campo Alegre de Lourdes","Morro do Tuiuiu","-43.869444","-9.486111","-43.869444","-9.486111","5","5","Tracheophyta","Sapindales","M.Allemão",NA,NA,"Silva, GP",NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA
"1763","2020-11-12 17:03:03-03","UEL","FUEL","39978","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Rezende, JB; et al.","s.n.","2002","08","30",NA,"Brasil",NA,NA,NA,NA,"São Paulo","São José do Rio Preto","Trecho da mata ciliar do córrego da porteira.","-49.3925","-21.860278","-49.3925","-21.860278",NA,NA,"Tracheophyta","Sapindales","M.Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","2020-11-12 17:03:03-03","UEL","FUEL","34791","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Miranda, AM; et al.","3979","2002","05","26",NA,"Brasil",NA,NA,NA,NA,"Bahia","Campo Alegre de Lourdes",NA,"-43.011100769043","-9.51556015014648",NA,NA,NA,NA,"Tracheophyta","Sapindales","M.Allemão",NA,NA,"Miranda, AM","61688","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"1765","2020-11-12 17:03:03-03","UEL","FUEL","35138","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Harley, RM; Giulietti, AM","54039","2000","06","14",NA,"Brasil",NA,NA,NA,NA,"Bahia","Jussiape",NA,"-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,"Tracheophyta","Sapindales","M.Allemão",NA,NA,NA,"26624","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","2020-11-12 17:03:03-03","UEL","FUEL","42843","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Miranda, AM; Ferraz, J","5581","2007","11","24",NA,"Brasil",NA,NA,NA,NA,"Pernambuco","Salgueiro","Margem da BR-232, caatinga","-39.1192016601562","-8.07417011260986",NA,NA,NA,NA,"Tracheophyta","Sapindales","M.Allemão",NA,NA,"Miranda, AM","37784","auto","2007","11","24",NA,NA,NA,NA,NA,NA
"1767","2020-11-12 17:03:03-03","UEL","FUEL","31246","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Stranghetti, V","371","1994","08","10",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"Tracheophyta","Sapindales","M.Allemão",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","2019-11-01 14:52:02-03","UnB","UB","194983","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pereira, AMS","2405","2013","10","18","Southern America","Brasil",NA,NA,"Coleção de plantas medicinais Terra Ismael; Planta 5.0 m, flor esverdeada",NA,"São Paulo","Jardinópolis","Jurecê - Jardinópolis","-47.735556","-21.198611","-47.735556","-21.198611","566","566","Dicotyledoneae",NA,"M. Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","2019-11-01 14:52:02-03","UnB","UB","105671","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Haidar, RF; Pierucettii, RLG; Jesus, RS","126","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 15 x 43; Mata Ciliar. Solo aluvial e litossolo",NA,"Goiás","Rio Verde",NA,"-50.833333","-17.25","-50.833333","-17.25",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Haidar, RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","2019-11-01 14:52:02-03","UnB","UB","107265","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Massarotto, NP","41","2008","04","20","Southern America","Brasil",NA,NA,"Espécie nativa do Cerrado; Espécie arbórea; Cerrado sensu stricto",NA,"Goiás","Teresina de Goiás","Próximo a uma estrada, dentro da Comunidade Limoeiro","-47.217611","-13.593194","-47.217611","-13.593194",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Massarotto, NP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","2019-11-01 14:52:02-03","UnB","UB","111961","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Massarotto, NP; Diniz Neto, J; Rosa, JS; Françoso, RD; Brandão, RA","95","2008","11","10","Southern America","Brasil",NA,NA,"Planta medicinal; Planta arbórea; Cerrado sensu stricto",NA,"Goiás","Cavalcante",NA,"-47.470833","-13.581944","-47.470833","-13.581944",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","2019-11-01 14:52:02-03","UnB","UB","11232","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mecenas, VV; Leite, LQ; Augusto, MM","298","1998","11","19","Southern America","Brasil",NA,NA,"2,7m; Mata.",NA,"Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.180556","-15.521944","-48.180556","-15.521944","790","790","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Mecenas, VV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2019-11-01 14:52:02-03","UnB","UB","113063","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Delprete, PG; et al.","9853","2006","06","08","Southern America","Brasil",NA,NA,"Árvore de ca. 10.0 m, com tronco de ca. 20.0 cm DAP. Sem folhas. Inflorescência verde-claras; Floresta de galeria, na beira do córrego",NA,"Goiás","Pirenópolis","Fazenda Quebra Rabicho, propriedade de Duila Oliveira, ca. 20.0 km de Pirenópolis","-49.048611","-15.750833","-49.048611","-15.750833","950","950","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Delprete, PG",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"1774","2019-11-01 14:52:02-03","UnB","UB","113680","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Kirkbride Junior, JH","4888","1982","09","13","Southern America","Brasil",NA,NA,"Árvore. Eixos de inflorescência vermelhos. Frutos vermelho-verdes; Campo aberto muito perturbado, com árvores pequenas",NA,"Distrito Federal","Brasília","Perto do Rio Preto e Córrego São Bernardo","-47.316667","-16.05","-47.316667","-16.05",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Proença, CEB",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1775","2019-11-01 14:52:02-03","UnB","UB","113681","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ramos, PCM","CIPLAN263","1987","11","05","Southern America","Brasil",NA,NA,"Material testemunho da tese de mestrado de Paulo de Cezar Mendes Ramos. Pós-graduação em Ecologia. Universidade de Brasília (disponível na Biblioteca Central da UnB); Floresta mesofítica semi-decídua",NA,"Distrito Federal","Brasília","Região da Fercal. 30.0 km ao N de Brasília","-47.876389","-15.583333","-47.876389","-15.583333","900","950","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","2019-11-01 14:52:02-03","UnB","UB","113682","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mecenas, VV; et al.","91","1996","04","11","Southern America","Brasil",NA,NA,"Parcela 1, indivíduo número 52. Planta nessa data sem flor e fruto; Árvore de 6.0 m de altura e tronco de 21.5 cm de circunferência a 30.0 cm do chão; Floresta secundária, levemente decídua, sobre solo raso derivado de calcário",NA,"Distrito Federal","Brasília","Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina","-48.166667","-15.516667","-48.166667","-15.516667","770","770","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Mecenas, VV",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1777","2019-11-01 14:52:02-03","UnB","UB","125244","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pinheiro, CQ","P3s.n.162","2007","01","08","Southern America","Brasil",NA,NA,"Planta lenhosa, DAP = 1.6; Cascalheira. Cambissolo",NA,"Distrito Federal","Brasília","Aeroporto","-47.887778","-15.744444","-47.887778","-15.744444","1050","1050","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Proença, CEB",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"1778","2019-11-01 14:52:02-03","UnB","UB","14209","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","França, F; Melo, E; Correia, C; Carneiro, D","1809","1996","09","01","Southern America","Brasil",NA,NA,"Árvore de ca. 6.0 m, praticamente áfila. Ramos da inflorescência vinosos, cálice vinoso, pétalas verdes, anteras amarelas; Solo com ápice rochoso",NA,"Bahia","Itatim","Morro do Agenor","-39.766667","-12.7","-39.766667","-12.7","400","400","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Correia, C",NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA
"1779","2019-11-01 14:52:02-03","UnB","UB","14210","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Harley, RM; Giulietti, AML","54039","2000","06","14","Southern America","Brasil",NA,NA,"Árvore até 8.0 m, tronco de 30.0 cm diâmetro. Ritidoma liso quando jovem, e descascando quando mais maturo. Frutos coriáceos, quase todos caídos nesta época. Flores ligeiramente perfumadas, com sépalas vináceas, pétalas amarelo-esverdeadas, reflexas,",NA,"Bahia","Jussiape","Ca. 5.0 km, perto da segunda parte de Jussiape na estrada para Brejo de Cima","-41.5","-13.5","-41.5","-13.5",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Correia, C",NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA
"1780","2019-11-01 14:52:02-03","UnB","UB","142559","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ratter, JA; et al.","3242","1976","06","30","Southern America","Brasil",NA,NA,"Coppice branches sprouting from the stump of a tree, reaching 8.0 m in height and 12.0 cm in diameter at breast height. Perianth of ripe fruits dark maroon-brown; On a patch of capoeira formerly occupied by deciduous forest",NA,"Minas Gerais",NA,"Near Pandeiros, ca. 30.0 km W of Januária",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Flora do Brasil",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"1781","2019-11-01 14:52:02-03","UnB","UB","14545","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Proença, CEB; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; Demo, C; Batista, AC; Zoccoli, D","2997","2004","09","28","Southern America","Brasil",NA,NA,"Árvore 13.0 m. Fruto marrom-escuro. Caule cinza claro, fissurado, gretado com placas de ritidoma lenhosos, internamente alaranjado, súber lenhoso, duro e castanho internamente, lenticelas grandes aproximadamente 2.0 mm, folhas com aroma de manga. Flo",NA,"Goiás","Pirenópolis","Fazenda Engenho São Benedito","-49.055278","-15.853889","-49.055278","-15.853889","1000","1100","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Zoccoli, DM",NA,NA,"2004","10","18",NA,NA,NA,NA,NA,NA
"1782","2019-11-01 14:52:02-03","UnB","UB","151673","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mecenas, VV; Leite, FQ; Cardoso, ES","86","1996","04","10","Southern America","Brasil",NA,NA,"Parcela 1, indivíduo nº 5; Árvore com 2 troncos; Floresta secundária levemente decídua sobre solo raso derivado de calcário",NA,"Distrito Federal",NA,"Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina.","-48.166667","-15.516667","-48.166667","-15.516667",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Mecenas, VV",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1783","2019-11-01 14:52:02-03","UnB","UB","151674","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mecenas, VV; Leite, FQ; Augusto, MM","88","1997","04","03","Southern America","Brasil",NA,NA,"Planta nesta data sem flor e fruto. Parcela 1, indivíduo nº 34; Floresta secundária levemente decídua sobre solo meio raso derivado de calcário",NA,"Distrito Federal",NA,"Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina","-48.166667","-15.516667","-48.166667","-15.516667","770","770","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Mecenas, VV",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1784","2019-11-01 14:52:02-03","UnB","UB","152013","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Rocha, DMS","18","1998","05","24","Southern America","Brasil",NA,NA,"Coord. UTM 348 877 W, 8 503 581 S; Árvore 4.0 m alt; Mata semidecídua, área aberta",NA,"Goiás","São Domingos","São Domingos, Parque Estadual Terra Ronca","-46.539722","-13.673056","-46.539722","-13.673056",NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Rocha, DMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2019-11-01 14:52:02-03","UnB","UB","152193","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Heringer, EP","3513","1954","06","05","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais",NA,"Fazenda do Rasgão. Terreno de cultura",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Flora do Brasil",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"1786","2019-11-01 14:52:02-03","UnB","UB","152194","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Coelho, JP","s.n.","1964","10","15","Southern America","Brasil",NA,NA,"Pouco frequente, sem folhas nesse período; Árvore com 8.0 m de altura; Cerrado vermelho-amarelo",NA,"Minas Gerais",NA,"IPEACO- Sete lagoas",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"M. Allemão",NA,NA,"Flora do Brasil",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"1787","2019-11-01 14:52:02-03","UnB","UB","184898","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Eiten, G; Eiten, LT","5370","1963","08","17","Southern America","Brasil",NA,NA,"Tree 5.0 m. tall, 11.0 cm d.b.h. With young fruit clusters. Fruit spherical, green and dark purple; Edge of low-tree, secondary gallery forest with cleared open part near house.",NA,"Maranhão","Loreto","Ilha de Balsas region, between the Balsas and Parnaíba Rivers. 50.0 km E of main house of Fazenda Morros, ca. 35.0 km S of Loreto","-45.666667","-7.383333","-45.666667","-7.383333","300","300","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Flora do Brasil",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"1788","2019-11-01 14:52:02-03","UnB","UB","160040","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Junqueira, DI","533","2009","08","12","Southern America","Brasil",NA,NA,"Árvore 10.0 m. Flor amarela; Cerradão",NA,"Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.525556","-17.769167","-48.525556","-17.769167","756","756","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Junqueira, DI",NA,NA,"2009","08","12",NA,NA,NA,NA,NA,NA
"1789","2019-11-01 14:52:02-03","UnB","UB","16458","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.3","2005","06","02","Southern America","Brasil",NA,NA,"Fuso 23M; Árvore 5.0 m x 31.0 cm; Bioma cerrado / área de transição",NA,"Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.532222","-6.844722","-43.532222","-6.844722","168","168","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Gomes, BM",NA,NA,"2005","07",NA,NA,NA,NA,NA,NA,NA
"1790","2019-11-01 14:52:02-03","UnB","UB","16459","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.4","2005","06","01","Southern America","Brasil",NA,NA,"Fuso 23M; Arbusto 4.5 m x 28.0 cm; Bioma cerrado / área de transição",NA,"Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.530556","-6.832222","-43.530556","-6.832222","137","137","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Gomes, BM",NA,NA,"2005","07",NA,NA,NA,NA,NA,NA,NA
"1791","2019-11-01 14:52:02-03","UnB","UB","167681","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Proença, CEB; Harris, SA","3819","2011","08","22","Southern America","Brasil",NA,NA,"Fotos C. Proença. &nf;Projeto Reflora - Subprojeto Refazendo o caminho de Gardner; Árvore dióica 8m, do sexo masculino. Flores verde acastanhadas e anteras rosa; Cerradão com Genipa americana",NA,"Minas Gerais","Arinos","Entre Arinos e Chapada Gaúcha. Proximidades do Ribeirão Extrema","-45.970533","-15.774617","-45.970533","-15.774617","505","505","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Proença, CEB",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1792","2019-11-01 14:52:02-03","UnB","UB","179734","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4147","2012","03","27","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford; Árvores 5.0 m. Estéril; Interior da mata ciliar",NA,"Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.105278","-17.769167","-50.105278","-17.769167","491","491","Dicotyledoneae",NA,"M. Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2019-11-01 14:52:02-03","UnB","UB","182962","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Silva, SS; Pereira, JDA; Dambrós, LA","381","2007","11","15","Southern America","Brasil",NA,NA,"Abundante. Ponto 63. Folha SE-22-V-B; Árvore ca. 8.0 m altura. Frutos maduros, pretos; Floresta de galeria seca",NA,"Goiás","Arenópolis","Bacia do Rio Caiapó. Ribeirão Mosquitão, próximo à ponte","-51.441389","-16.362222","-51.441389","-16.362222","415","415","Dicotyledoneae",NA,"M. Allemão",NA,NA,"Silva, SS",NA,NA,"2007","11","15",NA,NA,NA,NA,NA,NA
