"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"545","2020-09-12 05:00:02-03","US","US","2124270","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. Magalhães","3033","1942","7","25","South America - Neotropics","Brazil",NA,NA,NA,"US01635645",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635645_01","Cerrado, serra do Curral, municipio de Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"546","2020-09-12 05:00:02-03","US","US","2901925","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","R. M. King, F. Almeda & G. Eiten","8251","1980","1","22","South America - Neotropics","Brazil",NA,NA,NA,"US01635615",NA,"Asterales","DC.","Goiás",NA,NA,NA,"732",NA,"US01635615_01","2 km S of Cristallina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"547","2020-09-12 05:00:02-03","US","US","2513019","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. P. Duarte","3848","1954","7","13","South America - Neotropics","Brazil",NA,NA,NA,"US01635610",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,"1220",NA,"US01635610_01","Caxambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"548","2020-09-12 05:00:02-03","US","US","3190436","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. L. M. Azevedo & F. C. A. Oliveira","592","1990","5","31","South America - Neotropics","Brazil",NA,NA,NA,"US01635650",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635650_01","Area do Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"549","2020-09-12 05:00:02-03","US","US","3491772","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","R. Romero, J. N. Nakajima, R. B. Oliveira, P. Oliveira & I. Schiavini","2511","1995","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US01635635",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635635_01","Cachoeira da Casca D'Anta, Parna Serra da Canastra, Sao Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"550","2020-09-12 05:00:02-03","US","US","2818619","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","18067","1966","7","8","South America - Neotropics","Brazil",NA,NA,NA,"US01635609",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1000",NA,"US01635609_01","Planalto do Brasil, Rio Torto, ca 10 km N of Brasilia, D.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"551","2020-09-12 05:00:02-03","US","US","3002022","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","F. R. Mendonca","223","1983","6","6","South America - Neotropics","Brazil",NA,NA,NA,"US01635640",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635640_01","Reserva Ecologica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"552","2020-09-12 05:00:02-03","US","US","3260117","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","59270","1993","6","11","South America - Neotropics","Brazil",NA,NA,NA,"US01635647",NA,"Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"US01635647_01","BR-050, 5-8 km S do trevo para Ipameri (mun. Campo Alegre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"553","2020-09-12 05:00:02-03","US","US","2197154","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. Macedo","3561","1952","7","21","South America - Neotropics","Brazil",NA,NA,NA,"US01635646",NA,"Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"US01635646_01","Municipio Anapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"554","2020-09-12 05:00:02-03","US","US","3694046","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C. Siniscalchi","617","2015","8","27","South America - Neotropics","Brazil",NA,NA,NA,"US03066674",NA,"Asterales","DC.","Distrito Federal",NA,"-47.9053","-15.7221","1039",NA,"US03066674_01","Rodovia BR-450, entre as intersecções com a DF-009 e a BR-479.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"555","2020-09-12 05:00:02-03","US","US","3027965","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","S. Mori, J. Mitchell & L. A. Mattos Silva","16645","1984","7","10","South America - Neotropics","Brazil",NA,NA,NA,"US01635632",NA,"Asterales","DC.","Distrito Federal",NA,"-48.03","-15.97","1100",NA,"US01635632_01","On road to Gama, DF16, 3-7 km from junction with BR040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"556","2020-09-12 05:00:02-03","US","US","3396221","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. Nogueira & et al.","s.n.","1999","7","11","South America","Brazil",NA,NA,NA,"US01635617",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635617_01","Sao Goncalo do Rio Preto, Parque Estadual do Rio Preto, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"557","2020-09-12 05:00:02-03","US","US","1281061","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","P. K. Dusén","10080","1910","7","8","South America","Brazil",NA,NA,NA,"US01635629",NA,"Asterales","DC.","Paraná",NA,NA,NA,NA,NA,"US01635629_01","Brasilienses, inter Jaguariahyva et Fabio Rego [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"558","2020-09-12 05:00:02-03","US","US","2922287","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","R. M. King & L. E. Bishop","8919","1981","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US01635594",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1006",NA,"US01635594_01","Brasilianae, Ecological Reserve S of Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"559","2020-09-12 05:00:02-03","US","US","3383273","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","V. Silveira","7?","1998","5","16","South America","Brazil",NA,NA,NA,"US01635626",NA,"Asterales","DC.",NA,NA,NA,NA,"1400",NA,"US01635626_01","Serra da Moeda, Brumadinho, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"560","2020-09-12 05:00:02-03","US","US","2950732","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","7003","1981","6","2","South America","Brazil",NA,NA,NA,"US01635593",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635593_01","Brasilia, DF, Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"561","2020-09-12 05:00:02-03","US","US","3190430","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. L. M. Azevedo & A. L. Brochado","660","1990","6","20","South America - Neotropics","Brazil",NA,NA,NA,"US01635651",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635651_01","Reserva Ecologica do IBGE, Cerrado, Cabeceira do corrego Roncador/Pitoco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","3481957","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","N. F. F. MacLeish, G. Martinelli, G. L. Smith & J. G. Stutts","748","1980","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US01635616",NA,"Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"US01635616_01","12 km south of Cristallina towards Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","3687615","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. Cordeiro, J. M. Silva & J. Vaz","2878","2008","6","5","South America - Neotropics","Brazil",NA,NA,NA,"US01635588",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635588_01","Fazenda Rio Formoso (Mun. Buritizeiro)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","2371246","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2894","1961","6","2","South America - Neotropics","Brazil",NA,NA,NA,"US01635619",NA,"Asterales","DC.","São Paulo",NA,NA,NA,NA,NA,"US01635619_01","Municipio de Sao Jose dos Campos, ca 8 1/2 km S of main plaza at Sao Jose Dos Campos (along hioghway to Paraibuna)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","3351599","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","S. Romaniuc Neto & M. Sajo","403","1985","7","31","South America - Neotropics","Brazil",NA,NA,NA,"US01635643",NA,"Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"US01635643_01","Crsitalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","3491633","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. G. Stutts, F. Ferreira, G. Smith & N. F. F. MacLeish","942","1980","10","5","South America - Neotropics","Brazil",NA,NA,NA,"US01635633",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635633_01","Serra Santo Antonio, near Gouvea, property of Sr. Antonio Nono",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","3180410","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. A. Silva","748","1988","3","25","South America - Neotropics","Brazil",NA,NA,NA,"US01635612",NA,"Asterales","DC.","Distrito Federal",NA,"-47.8833","-15.915",NA,NA,"US01635612_01","Cristo Redentor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"568","2020-09-12 05:00:02-03","US","US","3481961","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","N. F. F. MacLeish & et al.","731","1980","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US01635618",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1115",NA,"US01635618_01","Chapada da Contagem, 47 km northwest of Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"569","2020-09-12 05:00:02-03","US","US","3083714","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","N. F. F. MacLeish, G. Martinelli, G. L. Smith & J. G. Stutts","725","1980","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US01635642",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1200",NA,"US01635642_01","Chapada da Contagem, 24 km northwest of Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"570","2020-09-12 05:00:02-03","US","US","1066935","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","-- Gardner","4817",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01635623",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635623_01","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"571","2020-09-12 05:00:02-03","US","US","2569817","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","H. S. Irwin, R. Souza & R. Reis dos Santos","7975","1965","9","4","South America - Neotropics","Brazil",NA,NA,NA,"US01635637",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1000",NA,"US01635637_01","Planalto do Brasil, Chapada da Contagem, cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"572","2020-09-12 05:00:02-03","US","US","2371248","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2894","1961","6","2","South America - Neotropics","Brazil",NA,NA,NA,"US01635627",NA,"Asterales","DC.","São Paulo",NA,NA,NA,NA,NA,"US01635627_01","Municipio de Sao Jose dos Campos, ca 8 1/2 km S of main plaza at Sao Jose dos Campos (along highway to Paraibuna)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"573","2020-09-12 05:00:02-03","US","US","3002018","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","B. A. S. Pereira","600","1983","6","23","South America - Neotropics","Brazil",NA,NA,NA,"US01635639",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635639_01","Reserva Ecologica do IBGE, corrego do Taquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"574","2020-09-12 05:00:02-03","US","US","2427649","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. Kuhlmann","3001","1954","8","19","South America - Neotropics","Brazil",NA,NA,NA,"US01963736",NA,"Asterales","DC.","São Paulo",NA,NA,NA,NA,NA,NA,"Pirassununga, Emas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"575","2020-09-12 05:00:02-03","US","US","2984657","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. H. Kirkbride","5341","1983","6","13","South America - Neotropics","Brazil",NA,NA,NA,"US01635657",NA,"Asterales","DC.","Distrito Federal",NA,"-47.52","-15.55","1160",NA,"US01635657_01","Campo Cerrado, 2 km NE de Corrego Sitio Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"576","2020-09-12 05:00:02-03","US","US","3491773","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","R. Romero & J. N. Nakajima","1058","1994","6","28","South America - Neotropics","Brazil",NA,NA,NA,"US01635634",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635634_01","Km 10 da sede administrativa, estrada para Sacramento, Parna Serra da Canastra, Sao Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"577","2020-09-12 05:00:02-03","US","US","2457310","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. T. Prance & N. T. Silva","58171","1964","7","15","South America - Neotropics","Brazil",NA,NA,NA,"US01635656",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635656_01","New Brazilian Highways, Road Brasilia-Paranoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"578","2020-09-12 05:00:02-03","US","US","2785604","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","5684","1964","8","1","South America - Neotropics","Brazil",NA,NA,NA,"US01635624",NA,"Asterales","DC.","São Paulo",NA,"-47.142","-22.242","575","625","US01635624_01","Municipio de Moji-Guacu, Campos das Sete Lagoas, Fazenda Campininha just north of Rio Moji-Guacu, 4.0 km NNW of Padua Sales (about 27 km NW of city of Moji-Mirim)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"579","2020-09-12 05:00:02-03","US","US","3190411","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. L. Brochado & P. Camara","30","1990","7","25","South America - Neotropics","Brazil",NA,NA,NA,"US01635648",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635648_01","IBGE, area de pesquisa, Projeto Eqgo, cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"580","2020-09-12 05:00:02-03","US","US","2371247","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2894","1961","6","2","South America - Neotropics","Brazil",NA,NA,NA,"US01635625",NA,"Asterales","DC.","São Paulo",NA,NA,NA,NA,NA,"US01635625_01","Municipio de Sao Jose dos Campos, ca 8 1/2 km S of main plaza at Sao Jose dos Campos (along highway to Paraibuna)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"581","2020-09-12 05:00:02-03","US","US","3396158","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. Salino","4793","1999","6","11","South America - Neotropics","Brazil",NA,NA,NA,"US01635622",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635622_01","Sao Goncalo do Rio Preto, Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"582","2020-09-12 05:00:02-03","US","US","3684765","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. Cordeiro, J. M. Silva & J. Vaz","2878","2008","6","5","South America - Neotropics","Brazil",NA,NA,NA,"US01635608",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635608_01","Fazenda Rio Formoso (Mun. Buritizeiro)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US","3357533","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. Souza","LAS64",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01635590",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635590_01","Belo Horizonte, MG, Parque das Mangabeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","3319601","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. A. Silva","2644","1995","6","26","South America - Neotropics","Brazil",NA,NA,NA,"US01635589",NA,"Asterales","DC.","Distrito Federal",NA,"-47.8853","-15.9447","1100",NA,"US01635589_01","Reserva Ecologica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","2369786","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2017","1960","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01635654",NA,"Asterales","DC.","São Paulo",NA,"-46.808","-22.908","850",NA,"US01635654_01","Municipio de Braganca Paulista, 14.6 km west along road from RR viaduct at Braganca Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","2197905","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","L. Smith","6959","1952","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US01635655",NA,"Asterales","DC.","Minas Gerais",NA,"-43.92","-19.67","900",NA,"US01635655_01","Municipio Jaboticatubas, 10 km ao norte de Lagoa Santa, km 56 da Estrada Belo Horizonte-Conceicao",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","3357525","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","M. Ferriera de Vasconcelos","s.n.","1997","5","30","South America","Brazil",NA,NA,NA,"US01635592",NA,"Asterales","DC.",NA,NA,NA,NA,"1200",NA,"US01635592_01","Serra do Curral, Belo Horizonte, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","2993246","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","3295","1961","7","13","South America - Neotropics","Brazil",NA,NA,NA,"US01635636",NA,"Asterales","DC.","São Paulo",NA,NA,NA,"200",NA,"US01635636_01","Municipio de Piracanunga, Emas., Univ. S. Paulo Biological Station",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"589","2020-09-02 16:21:00-03","Cenargen","CEN","85392","PreservedSpecimen","Plantae","Asteraceae","Chresta","cf. sphaerocephala","Chresta cf. sphaerocephala","Gabriel Damasco do Vale","455","2007","04","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00085392",NA,NA,"DC.","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00085392","Fazenda Sucupira. Mata do Açudinho perto do açude.","G. D. Vale","70570","auto",NA,NA,NA,"2007","06",NA,NA,NA,"4",NA,NA
"590","2020-09-02 16:21:00-03","Cenargen","CEN","36453","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Kátia Calago","180","1999","06","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00036453",NA,NA,"DC.","GO","PLANALTINA","-47.614200592041","-15.4527997970581",NA,NA,"CEN00036453","Bacia do Rio Maranhão.","K. Calago","61159","auto",NA,"0.0","0.0","2001","12",NA,NA,NA,"3",NA,NA
"591","2020-09-02 16:21:00-03","Cenargen","CEN","114227","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","B.T.P.M. Góes","5","2015","08","25",NA,"Brasil","Exsicatas",NA,"Caule aveludado. Folhas cartáceas, verde-esbranquiçadas. Capítulos com flores roxas e cipselas com cerdas claras (formato de pompom). Ramos da inflorescência esbranquiçados. Doação Herbário IBGE nº 79345 - Plantas do Brasil - Goiás.","CEN00114227",NA,NA,"DC.","DF","BRASILIA","-48.102222","-15.603333","1255","1255","CEN00114227","Brazlândia. Sítio onde reside Sr. Ivan, na cabeceira do Córrego Rodeador, próximo à entrada para a Chapada Imperial, DF 220. Folha: SC-23-Y-A.","M. L. Fonseca",NA,NA,NA,"-48.102222","-15.603333","2015","10",NA,NA,NA,"1",NA,NA
"592","2020-09-02 16:21:00-03","Cenargen","CEN","61629","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Anderson Cássio Sevilha","4445","2005","05","26",NA,"Brasil","Unicata",NA,"Botões florais verdes.","CEN00061629",NA,NA,"DC.","MG","GRAO MOGOL","-43.025277","-16.341666","903","903","CEN00061629","Assentamento Americana, cerrado do Rufão, ponto 1.","J. B. Bringel",NA,NA,NA,"-43.025277","-16.341666","2005","07",NA,NA,NA,"1",NA,NA
"593","2020-09-02 16:21:00-03","Cenargen","CEN","100653","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Terezinha Aparecida Borges Dias","636","1993","07","30",NA,"Brasil","Exsicatas",NA,"Anteras roxas.","CEN00100653",NA,NA,"DC.","GO","CALDAS NOVAS","-48.716666","-17.783333","1017","1017","CEN00100653","Serra de Caldas - Ponto de entroncamento das estradas de acesso aos mirantes.","B. M. T. Walter",NA,NA,NA,"-48.716666","-17.783333","2017","09",NA,NA,NA,"3",NA,NA
"594","2020-09-02 16:21:00-03","Cenargen","CEN","106776","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Francisco Ferreira de Miranda Santos","739","2018","07","14",NA,"Brasil","Exsicatas",NA,"Pétalas roxas. Flora do Parque Ecológico Burle Marx (subsídio ao plano de manejo).","CEN00106776",NA,NA,"DC.","DF","BRASILIA","-47.906666","-15.739722","1053","1053","CEN00106776","Parque Ecológico Burle Marx, Asa Norte.","F. F. M. Santos",NA,NA,NA,"-47.906666","-15.739722","2018","07",NA,NA,NA,"1",NA,NA
