"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"506","2020-08-31 09:17:46-03","INPA","INPA","131545","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Davidse, G","17834","1980","04","04","Brasil","Pará","Marapanim","Just east of the fishing village of Camara which is ca. 11 Km northwest of Marudá.","-47.683333","-0.616667","-47.683333","-0.616667","20","20","INPA0131545","INPA0131545 INPA0131545_e INPA0131545_e1",NA,"Southern America",NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"2012","09",NA,NA,NA,NA,NA
"507","2020-08-31 09:17:46-03","INPA","INPA","179990","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Siqueira, JC de","Amaral, MCE","92/1","1992","01","29","Brasil","Maranhão","São Luís","Praia do Araçagy, São Luis, 15 Km da Cidade, Praia Araçaji.","-44.25","-2.5","-44.25","-2.5",NA,NA,"INPA0179990","INPA0179990 INPA0179990_e INPA0179990_e1",NA,"Southern America",NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,"2005","02",NA,NA,NA,NA,NA
"508","2020-08-31 09:17:46-03","INPA","INPA","156158","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Pedersen, TM","Hatschbach, GG","46747","1993","08","06","Brasil","Espírito Santo","Linhares","Povoação Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"INPA0156158","INPA0156158 INPA0156158_e",NA,"Southern America",NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-07-10 09:43:13-03","MBML","MBML-HERBARIO","41230",NA,"Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","A.M. Assis/Abril-2009","A. M. Assis; M. D. S. Demuner","2025","2009","04","21","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves - Rodovia ES-060 sentido Marobá","-40.935278","-21.205278","40W56'7","21S12'19","8","8","MBML041230","MBML041230","Herbácea, prostada. Inflorescência branca. Restinga. Formação herbácea aberta não inundável (Halófila-Psamófila).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-07-10 09:43:13-03","MBML","MBML-HERBARIO","45913",NA,"Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","F.L.Santos, J.Freitas & A.M.Assis/2010","F. L. Santos; C.Hencker & A.M.Assis","104","2010","04","24","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"MBML045913","MBML045913","Herbácea, brácteas brancas, flores verdes, formação restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-07-10 09:43:13-03","MBML","MBML-HERBARIO","45914",NA,"Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","F.L.Santos, J.Freitas & A.M.Assis/2010","F. L. Santos; R. Raton & A.P. Junior","166","2010","04","24","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"MBML045914","MBML045914","Halofita, androceu amarelos, rasteira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-07-10 09:43:13-03","MBML","MBML-HERBARIO","45916",NA,"Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","F.L.Santos, B.K. Franco/2010","F. L. Santos","52","2009","07","17","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"MBML045916","MBML045916","Herbácea, rasteira. Flores roxas. Costão rochoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-07-10 09:43:13-03","MBML","MBML-HERBARIO","10977",NA,"Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St.-Hil.) Mears","J. C. Siqueira/09-02-2000","G. Hatschbach; et al","58104","1992","10","15","Brasil","Espírito Santo","São Mateus","Praia de Mussununga","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"MBML010977","MBML010977","Reptante. Flor creme, ante dunas. Alt.: 3-5m.",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-01-09 21:48:17-03","UNICENTRO","HUCO","5399","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Korte A.","Korte A.","5677","2010","12","15","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"FURB 33121; Erva Terrícola; DESC: Erva Terrícola",NA,NA,NA,NA,NA,NA,"27000","auto",NA,"2011","01","11",NA,NA,NA,NA
"515","2021-03-04 11:04:15-03","UFRB","HURB","21623","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Delgado Junior","Santos, L.A.S.","1239","2014","09","24","Brasil","Rio Grande do Norte","São Jose do Campestre","Conglomerado RN 113 01-2-2BF9;","-35.64","-6.299722","35º38'24W","6º17'59S",NA,NA,"HURB000021623","HURB000021623","UFRN 18433.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","03","05",NA,NA,NA,NA
"516","2021-03-04 11:06:35-03","UFRB","HURB","1657","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lôbo, L.",NA,"2010","04","10","Brasil","Bahia","Valença","Distrito de Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000001657","HURB000001657","ocorrendo próximo a praia.",NA,NA,NA,"Anthophyta",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-03-04 11:06:35-03","UFRB","HURB","1620","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Peixoto, A.C.S.; Santos, D.R.; Santos, D.P.; Santana, J.B.",NA,"2010","04","10","Brasil","Bahia","Valença","Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000001620","HURB000001620",NA,NA,NA,NA,"Anthophyta",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-03-04 11:06:35-03","UFRB","HURB","1254","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Farias, F.A.",NA,"2009","03","28","Brasil","Bahia","Valença","Praia de Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000001254","HURB000001254","raiz com cheiro de amendoim.",NA,NA,NA,"Anthophyta",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-03-04 11:04:15-03","UFRB","HURB","6820","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Santos, M.","Santos, M.; França, R.; Santos, R.; Matos, V.",NA,"2013","07","27","Brasil","Bahia","Valença","Praia de Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000006820","HURB000006820",NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-03-04 11:06:35-03","UFRB","HURB","1263","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Martins, M.L.L.; Nogueira, B.;Borges, L.; Lima, T.",NA,"2009","03","28","Brasil","Bahia","Valença","Praia de Guaibim, a 17 km de Valença;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000001263","HURB000001263",NA,NA,NA,NA,"Anthophyta",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-04 11:06:35-03","UFRB","HURB","1608","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Barbosa, B.L.; Santos, E.S.; Rodrigues, G.F.",NA,"2010","04","10","Brasil","Bahia","Valença","restinga da APA de Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"HURB000001608","HURB000001608","habita comumente as dunas litorâneas.",NA,NA,NA,"Anthophyta",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-06-17 15:23:53-03","UNESP-RC","HRCB","25012","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. I. A. Rodrigues","Leitão Filho, H. F.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.848333","-23.360833","44°50'54W","23°21'39S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13561","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","565","1990","08","28","Brasil","Espírito Santo","Anchieta","Pontal de Ubu","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,NA,NA,"Localiza-se próximo à maré mais baixa. Ramos vinosos.",NA,NA,NA,NA,NA,NA,"28755","auto",NA,"1990","08","29",NA,NA,NA,NA
"524","2020-06-15 15:28:13-03","UNESP-RC","HRCB","22394","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Santos, L.B.","Souza, V.C.","9209","1995","10","07","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"Erva, até 30cm alt.; caule avermelhado; tépalas creme; tubo estaminal amarelo.",NA,NA,NA,NA,NA,NA,"26998","auto",NA,"2009","05",NA,NA,NA,NA,NA
"525","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13582","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears",NA,"Thomaz, L.D.","558","1990","08","09","Brasil","Espírito Santo","Itapemirim",NA,"-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,NA,"Flores alvas. Caule vinoso.",NA,NA,NA,NA,NA,NA,"28626","auto",NA,"1990","08","12",NA,NA,NA,NA
"526","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13627","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","635","1990","11","06","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Flores branco-amareladas.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,"1990","11","10",NA,NA,NA,NA
"527","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13616","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","671","1990","11","09","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Flores branco-amareladas. Poucos indivíduos no local.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,"1990","11","10",NA,NA,NA,NA
"528","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13538","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","547","1990","08","07","Brasil","Espírito Santo","Presidente Kenedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,NA,"Inflorescência papilionacea - alva. Caule vinoso.",NA,NA,NA,NA,NA,NA,"24088","auto",NA,"1990","08","11",NA,NA,NA,NA
"529","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13444","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Marques, M.C.L.C.","Marques, M.C.L.C.","1","1988","07","28","Brasil","Maranhão","São Luís",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,NA,"Erva.",NA,NA,NA,NA,NA,NA,"33693","auto",NA,"1989","01","20",NA,NA,NA,NA
"530","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13527","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","651","1990","11","08","Brasil","Espírito Santo","São Mateus",NA,"-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"Flores branco-amareladas, reptante, folhas carnosas.",NA,NA,NA,NA,NA,NA,"56510","auto",NA,"1990","11","10",NA,NA,NA,NA
"531","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13638","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","678","1990","11","13","Brasil","Espírito Santo","Serra",NA,"-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,NA,"Flores brancas, reptante.",NA,NA,NA,NA,NA,NA,"16451","auto",NA,"1990","11","14",NA,NA,NA,NA
"532","2020-06-17 15:23:53-03","UNESP-RC","HRCB","8717","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. I. A. Rodrigues","Costa, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-06-17 15:23:53-03","UNESP-RC","HRCB","17927","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. I. A. Rodrigues","Romera, E.C.","11-A",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-06-17 15:23:53-03","UNESP-RC","HRCB","17917","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. I. A. Rodrigues","Romera, E.C.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-06-17 15:23:53-03","UNESP-RC","HRCB","11844","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. I. A. Rodrigues","Romero, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13550","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","605","1990","10","16","Brasil","Espírito Santo","Vila Velha","Ponta da Fruta","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,"Flores branco-amareladas. Caule vinoso.",NA,NA,NA,NA,NA,NA,"27156","auto",NA,"1990","11","18",NA,NA,NA,NA
"537","2020-06-15 15:28:13-03","UNESP-RC","HRCB","13596","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears","Thomaz, L.D.","Thomaz, L.D.","622","1990","10","23","Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,"Caule vinoso, próximo ao mar.",NA,NA,NA,NA,NA,NA,"27156","auto",NA,"1990","10","25",NA,NA,NA,NA
"538","2020-06-15 15:28:17-03","UNESP-RC","HRCB","3386","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.","Furlan, A.","Hoehne, W.",NA,"1949","08","02","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,"Arenícola.",NA,NA,NA,NA,NA,NA,"22363","auto",NA,"1983","04",NA,NA,NA,NA,NA
"539","2020-06-15 15:28:17-03","UNESP-RC","HRCB","5737","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.","Furlan, A.","Caetano, F.H.","s/n","1985","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","07","11",NA,NA,NA,NA
"540","2020-06-15 15:28:17-03","UNESP-RC","HRCB","3798","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.","Furlan, A.","Santos, T.S.","2303","1972","06","14","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta rasteira flor amarela, Beira Mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983","06","10",NA,NA,NA,NA
"541","2020-06-15 15:28:17-03","UNESP-RC","HRCB","3383","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.",NA,"Rawitscher, F.","s/n","1947","05","16","Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-06-15 15:28:17-03","UNESP-RC","HRCB","6205","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.","Furlan, A.","Furlan, A.","347","1985","12","12","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Erva rasteira, inflorescência esbranquiçada.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,"1985","12","12",NA,NA,NA,NA
"543","2019-05-23 11:07:27-03","UFLA","ESAL","8","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St.Hil.","M.L.Gavilanes","Gavilanes, ML","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Tramandaí","Dunas na praia de Itambé","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-12-19 11:16:55-03","UFG","UFG","14583","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,"Balieiro, R.C.; et al.","s.n.","1993","06","29","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"UFG0014583","UFG0014583",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"545","2018-08-28 14:52:25-03","UPF","RSPF","408","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A. St.-Hil.","B.M.A. Severo","H. Farias",NA,"1977","01","15","Brasil","Rio Grande do Sul","Tramandaí","Balneário Rainha do Mar","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"Descrição: Caule avermelhado","América do Sul",NA,NA,NA,NA,NA,"21077","auto",NA,"1977",NA,NA,NA,NA,NA,NA
"546","2021-03-12 08:14:16-03","IMA","MAC","182","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","M.Ataíde","G.L.Esteves","132","1977","11","11","Brasil","Alagoas","Maceió","Praia do Pontal da Barra","-35.793461","-9.688039","-35.793461","-9.688039",NA,NA,"MAC0000182","MAC0000182","Erva rastejante.Folhas opostas suculentas.Flores esbranquiçadas, pouco abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","08","24",NA,NA,NA,NA
"547","2021-03-12 08:14:16-03","IMA","MAC","183","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","M.Ataíde","G.L.Esteves","137","1977","11","11","Brasil","Alagoas","Maceió","Praia do Pontal da Barra","-35.793461","-9.688039","-35.793461","-9.688039",NA,NA,"MAC0000183","MAC0000183","Erva rastejante.Folhas opostas suculentas.Flores esbranquiçadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","08","24",NA,NA,NA,NA
"548","2021-03-12 08:14:16-03","IMA","MAC","31472","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","R.P.Lyra-Lemos","W.S.Ferreira-Junior; J.Braga; M.L.F.Lima","058","2007","08","03","Brasil","Alagoas","Maceió","Praia da Avenida (Sobral).","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"MAC0031472","MAC0031472","Erva ca. de 30cm. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"549","2021-03-12 08:14:16-03","IMA","MAC","33316","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","E.C.O.Chagas","Chagas-Mota","959","2008","08","02","Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.306458","-9.384961","-36.306458","-9.384961",NA,NA,"MAC0033316","MAC0033316","Erva rastejante. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","08","02",NA,NA,NA,NA
"550","2021-03-12 08:14:16-03","IMA","MAC","37576","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"G.B.Araujo; F.Brasil","581","2009","06","26","Brasil","Alagoas","Maceió","Riacho Doce, Praia da Sereia.","-35.646947","-9.572483","-35.646947","-9.572483",NA,NA,"MAC0037576","MAC0037576","Erva rastejante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-03-12 08:14:16-03","IMA","MAC","40171","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","E.C.O.Chagas","G.B.Araujo","594","2009","07","02","Brasil","Alagoas","Maceió","Guaxuma","-35.671292","-9.590722","-35.671292","-9.590722",NA,NA,"MAC0040171","MAC0040171","Erva prostrada. Inflorescência creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-12 08:14:16-03","IMA","MAC","42053","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva; D.S.Correia","3888","2009","05","30","Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.382306","-9.480367","-36.382306","-9.480367",NA,NA,"MAC0042053","MAC0042053","Arbusto ca. 40 cm de altura. Inflorescência alva. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","05","30",NA,NA,NA,NA
"553","2021-03-12 08:14:16-03","IMA","MAC","42175","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"I.A.Bayma","6","2009","10","16","Brasil","Alagoas","Barra de São Miguel","Margem esquerda da AL 101.","-35.947886","-9.813219","-35.947886","-9.813219",NA,NA,"MAC0042175","MAC0042175","Erva. Inflorescência branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
