"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","imagecode","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","1183558","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","B. M. T. Walter",NA,NA,NA,"B. M. T. Walter","1992","04","12","Brazil","Goiás","Niquelândia","Ponte sobre o Rio Bagagem; Distante 32.5 Km da cidade de Niquelândia. Estrada Niquelândia/Colinas do Sul. Bacia de inundação da UHE Serra da Mesa.","-48.2","-14.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449626' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183558","Magnoliophyta","Myrtales","1160",NA,"440","440",NA,NA,"South America","sheet",NA,"NY01183558_01",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","445812","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","Koehne","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","04","12","Brazil","Bahia","Correntina","(Drainage of the Rio Corrente, Western Bahia) Rio Piau, ca. 225 km S.W. of Barreiras on road to Posse, Goiás","-44.63","-13.34",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445812","Magnoliophyta","Myrtales","14653",NA,"850","850",NA,NA,"South America","sheet",NA,"NY00445812_01","petiolata",NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00939867","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"W. R. Anderson","1973","05","06","Brazil","Mato Grosso",NA,"Ca. 20 km (straight line) ENE of Barra do Garças","-52.07747","-15.81413",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016486' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939867","Magnoliophyta","Myrtales","9847",NA,"460","460",NA,NA,"South America","sheet",NA,"NY00939867_01",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00939910","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"A. A. A. Barbosa","1989","06","07","Brazil","Minas Gerais","Santana do Riacho","Estrada Lagoa Santa- Conceiçao do Mato Dentro, próximo a cachoeira do Hotel.","-43.7142","-19.1692",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017489' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939910","Magnoliophyta","Myrtales","355",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939910_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00939900","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","04","29","Brazil","Goiás","Formosa","Fazenda J. Teles, ca. 10 km N.W. of Formosa, Goiás, near source of Rio Paraná.","-47.43","-15.43",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939900","Magnoliophyta","Myrtales","15437",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939900_01 NY00939900_02",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","445808","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","Koehne","A. Lourteig",NA,NA,NA,"J. M. Pires","1964","06","19","Brazil","São Paulo","Votuporanga","Votuporanga","-49.97","-20.4203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477370' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445808","Magnoliophyta","Myrtales","57928",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00445808_01","petiolata",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","445806","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","Koehne",NA,NA,NA,NA,"G. G. Hatschbach","1967","01","17","Brazil","Paraná","Tibagi","Rio Capivari, 15 km S. of Tibagi","-50.4133","-24.5094",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445806","Magnoliophyta","Myrtales","Ha.15706",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00445806_01 NY00445806_02","petiolata",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","445811","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","Koehne","G. G. Hatschbach",NA,NA,NA,"R. Kummrow","1982","11","26","Brazil","Paraná","Piraquara","Campininha","-49.0631","-25.4419",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445811","Magnoliophyta","Myrtales","2110",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00445811_01","petiolata",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00939886","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1969","01","15","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 28 km S.W. of Diamantina on road to Gouveia","-43.70265","-18.4234",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939886","Magnoliophyta","Myrtales","22016",NA,"1300","1300",NA,NA,"South America","sheet",NA,"NY00939886_01",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00939876","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"J. A. Ratter","1976","04","20","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939876","Magnoliophyta","Myrtales","R2911",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939876_01 NY00939876_02",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00939907","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"R. M. Harley","1968","12","26","Brazil","Goiás","Pirenópolis","Pirineus","-48.9592","-15.8525",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939907","Magnoliophyta","Myrtales","11491",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939907_01",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00939873","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"J. A. Ratter","1967","08","02","Brazil","Mato Grosso",NA,"6 km. SW of Xavantina","-52.33","-14.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939873","Magnoliophyta","Myrtales","269",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939873_01",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1145892","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","P. G. Delprete",NA,NA,NA,"P. G. Delprete","2006","03","19","Brazil","Goiás","Pirenópolis","Serra dos Pireneus, Estrada lateral Pirenópolis-Cacalzinho rumo à faz. Portal do Lázaro (p/Cach. do Coqueiro), ca. 7 km do entroncamento.","-48.8975","-15.7997",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322299' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145892","Magnoliophyta","Myrtales","9641",NA,"1070","1070",NA,NA,"South America","sheet",NA,"NY01145892_01",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00939895","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari petiolata","Koehne","A. Lourteig",NA,NA,NA,"G. T. Prance","1964","07","29","Brazil","Tocantins","Miracema do Tocantins","2-6 km north of Miracema do Norte.","-48.32","-9.52",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939895","Magnoliophyta","Myrtales","58455",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939895_01","petiolata",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00939869","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","05","24","Brazil","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016499' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939869","Magnoliophyta","Myrtales","15918",NA,"550","550",NA,NA,"South America","sheet",NA,"NY00939869_01",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00939897","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"A. F. Regnell",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Prov. Minas Geraes, Caldas.","-46.3858","-21.9236",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017327' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939897","Magnoliophyta","Myrtales","I109",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939897_01",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02341892","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"B. Dubs","1988","05","05","Brazil","Mato Grosso",NA,"Fazenda Salina, Pantanal do Rio Negro.","-56.17","-19.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2527931' target='other'> <mi>dwc_moreinfo</mi></a>","NY02341892","Magnoliophyta","Myrtales","735",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY02341892_01",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00939918","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","01","21","Brazil","Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939918","Magnoliophyta","Myrtales","11951",NA,"650","650",NA,NA,"South America","separate fruit",NA,"NY00939918_01",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00939888","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari cuneifolia","Koehne","A. Lourteig",NA,NA,NA,"W. R. Anderson","1973","03","21","Brazil","Goiás","São João d'Aliança","15 km by road S of São João da Aliança. Serra Geral do Paraná.","-47.52","-14.88",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939888","Magnoliophyta","Myrtales","7509",NA,"1120","1120",NA,NA,"South America","sheet",NA,"NY00939888_01 NY00939888_02","cuneifolia",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01788357","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","L.A. Gomes",NA,NA,NA,"L.A. Gomes","2011","11","11","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata.","-37.41886","-11.38594",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2057697' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788357","Magnoliophyta","Myrtales","261",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY01788357_01",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","445864","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1988","12","15","Brazil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.61","-28.7842",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57029' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445864","Magnoliophyta","Myrtales","5000",NA,"750","750",NA,NA,"South America","sheet",NA,"NY00445864_01",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00939882","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1965","10","27","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km N.E. of Brasília","-47.78472222","-15.6555",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939882","Magnoliophyta","Myrtales","9597",NA,"1000","1000",NA,NA,"South America","sheet",NA,"NY00939882_01",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00939903","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","06","23","Brazil","Goiás","Piranhas","Ca. 70 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","-52.03","-16.4",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939903","Magnoliophyta","Myrtales","17643",NA,"700","700",NA,NA,"South America","sheet",NA,"NY00939903_01",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00939870","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","05","28","Brazil","Mato Grosso",NA,"Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","-51.83","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939870","Magnoliophyta","Myrtales","16175",NA,"500","500",NA,NA,"South America","sheet",NA,"NY00939870_01",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00939871","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","06","10","Brazil","Mato Grosso",NA,"Ca. 15 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.32","-14.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939871","Magnoliophyta","Myrtales","16871",NA,"400","400",NA,NA,"South America","sheet",NA,"NY00939871_01",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00939909","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"G. M. Araújo","1986","04","26","Brazil","Minas Gerais","Uberlândia",NA,"-48.2769","-18.9186",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939909","Magnoliophyta","Myrtales","12",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939909_01",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00939883","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","01","21","Brazil","Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939883","Magnoliophyta","Myrtales","11951",NA,"650","650",NA,NA,"South America","sheet",NA,"NY00939883_01",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00939881","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1965","08","17","Brazil","Distrito Federal","Brasília","Ca. 15 km E of Brasília","-47.77671","-15.7833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939881","Magnoliophyta","Myrtales","7814",NA,"1000","1000",NA,NA,"South America","sheet",NA,"NY00939881_01",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00939953","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1966","04","29","Brazil","Goiás","Formosa","Fazenda J. Teles, ca. 10 km N.W. of Formosa, Goiás, near source of Rio Paraná.","-47.43","-15.43",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939953","Magnoliophyta","Myrtales","15437",NA,NA,NA,NA,NA,"South America","separate fruit",NA,"NY00939953_01",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","445798","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","1997","10","31","Brazil","Paraná","Jaguariaíva","Rio ds Mortes","-49.65","-24.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445798","Magnoliophyta","Myrtales","6393",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00445798_01",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","445800","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","M. C. Dias",NA,NA,NA,"E. M. Francisco","1998","10","23","Brazil","Paraná","Ventania","Sítio dos Pinheiros","-50.2428","-24.2458",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445800","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00445800_01",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00939885","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","A. Lourteig",NA,NA,NA,"H. S. Irwin","1968","01","23","Brazil","Goiás","Cocalzinho de Goiás","60 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.58","-15.48",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016574' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939885","Magnoliophyta","Myrtales","19101",NA,"750","750",NA,NA,"South America","sheet",NA,"NY00939885_01",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","445805","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","M. H. Nee",NA,NA,NA,"T. J. Killeen","1985","05","17","Bolivia","Santa Cruz","Ñuflo de Chávez","Rancho Zapocoz, 80 km SE of Concepcion","-61.63","-16.48",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445805","Magnoliophyta","Myrtales","949",NA,"450","450",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","445799","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","S. A. T. Graham",NA,NA,NA,"E. B. dos Santos","1991","05","21","Brazil","Bahia","Rio de Contas","Ca. 3 km da cidade, Cachoeira do Fraga","-41.829003","-13.59829",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445799","Magnoliophyta","Myrtales","247",NA,"950","950",NA,NA,"South America","sheet",NA,"NY00445799_01",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00939874","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"R. R. de Santos","1968","05","29","Brazil","Mato Grosso",NA,"1 km E of the Base Camp of the Expedition. (Base Camp. c. 270 km N of Xavantina).","-51.87","-12.9",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939874","Magnoliophyta","Myrtales","R1569",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939874_01 NY00939874_02",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00939896","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"J. F. Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Geraes",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939896","Magnoliophyta","Myrtales","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"NY00939896_01",NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 16:40:00-03","NY","NYBG","445804","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari",NA,"F. V. Troon",NA,NA,NA,NA,"1976","09","11","Suriname","Saramacca",NA,"Natuurreservaat Raleighvallen/Voltzberg","-56.17","4.68",NA,NA,"Collector De Jong. No first name or initial specified <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=57030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445804","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
