"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"303","2021-03-04 15:43:20-03","IF","SPSF","40266","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.B.Baitello & R.S.Almeida & O.T. Aguiar","2113","2008","04","23","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 1,2 m, Leg. Fruto maduro e amarelo.;",NA,"Magnoliophyta","Fabales","Benth.","J.Y Tamashiro","SP","Itapeva","Estação Experimental","-49.061389","-24.0775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"304","2021-03-04 15:43:20-03","IF","SPSF","40268","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.B.Baitello & R.S.Almeida & O.T. Aguiar","2115","2008","04","24","América do Sul","Brasil",NA,NA,"COLETA: Arbusto, flores amarelas.;",NA,"Magnoliophyta","Fabales","Benth.","J.Y Tamashiro","SP","Itapeva","Estação Experimental","-49.068333","-24.080278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"305","2021-03-04 15:43:20-03","IF","SPSF","40348","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","N.M.Ivanaukas & F.M.Souza & G.Durigan & A.C.Dias","6250","2008","05","14","América do Sul","Brasil",NA,NA,"COLETA: Arbusto. Frutos.; GEOGRAFIA: Cerrado típico;",NA,"Magnoliophyta","Fabales","Benth.","L.S.B. Jordão","SP","Itapeva","Estação Experimental","-49.0675","-24.077778",NA,"733","733",NA,NA,NA,NA,NA,NA,"2017","04","24","Magnoliopsida",NA,NA,NA,NA
"306","2021-03-04 15:43:20-03","IF","SPSF","40474","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2162","2008","08","26","América do Sul","Brasil",NA,NA,"COLETA: Árvore 2,5 m, flores amarelas.;",NA,"Magnoliophyta","Fabales","Benth.","R.S.Almeida","SP","Itapeva","Estação Ecológica","-49.068056","-24.079167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09","01","Magnoliopsida",NA,NA,NA,NA
"307","2021-03-04 15:43:20-03","IF","SPSF","53418","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F.A.R.D.P. Arzolla et al.","1784","2014","11","06","América do Sul","Brasil",NA,NA,"COLETA: Erva. Flores amarelas. Frutos maduros e imaturos.; GEOGRAFIA: Vegetação de Floresta Ombrófila Densa Alto Montana.;",NA,"Magnoliophyta","Fabales","Benth.","R.D.V. da Silva","SP","Itararé","Estação Experimental de Itararé","-49.207222","-24.296389",NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"308","2021-03-04 15:43:20-03","IF","SPSF","45670","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.K.F.Souza",NA,"1999","10","21","América do Sul","Brasil",NA,NA,"COLETA: Floresta Ombrófila Mista aluvial.&nf;Arbusto de flores e frutos amarelos.; GEOGRAFIA: Solo orgânico, várzea ou possível lagoa temporária.;",NA,"Magnoliophyta","Fabales","Benth.",NA,"PR","Jaguariaiva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"309","2021-03-04 15:43:20-03","IF","SPSF","44202","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.Cordeiro & E.Barbosa","3001","2009","04","07","América do Sul","Brasil",NA,NA,"COLETA: Campo de altitude.&nf;Arbusto 1,5m altura; flores amarelas.;",NA,"Magnoliophyta","Fabales","Benth.","O.S.Ribas","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"2010","01","30","Magnoliopsida",NA,NA,NA,NA
"310","2021-03-04 15:43:20-03","IF","SPSF","09606","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.J.Robim","388","1986","01","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura; frutos verdes.; GEOGRAFIA: Na Sede, área de recreação;",NA,"Magnoliophyta","Fabales","Benth.","A.P.Savassi-Coutinho","SP","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"311","2021-03-04 15:43:20-03","IF","SPSF","09037","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.J.Robim","258","1985","04","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m altura; frutos; GEOGRAFIA: Região do Ribeirão, ao lado de reflorestamento com Pinus elliottii.;",NA,"Magnoliophyta","Fabales","Benth.","A.P.Savassi-Coutinho","SP","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"312","2021-03-04 15:43:20-03","IF","SPSF","05976","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.J.Robim & A.D.Pereira",NA,"1984","12","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto de flores amarelas.; GEOGRAFIA: Na Sede, margens do Rio Sapucaí;",NA,"Magnoliophyta","Fabales","Benth.","A.P.Savassi-Coutinho","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"313","2021-03-04 15:43:20-03","IF","SPSF","32867","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F.A.R.D.P.Arzolla","379","2004","01","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura; flores amarelas e frutos imaturos.; GEOGRAFIA: trilha da cachoeira&nf;;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"314","2021-03-04 15:43:20-03","IF","SPSF","32612","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F.Barros","2953","2000","02","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Margem de rio&nf;Arbusto 2,5m altura; inflorescências amarelas; frutos imaturos verde-acastanhados.; GEOGRAFIA: No km.324.;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","SP","Itaberá","Rodovia SP-258","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,"29370","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"315","2021-03-04 15:43:28-03","IF","SPSF","23306","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","L.C.Souza","216","1997","12","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;",NA,"Magnoliophyta","Fabales",NA,"N.A.G.Escobar","SP","Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"40712","auto",NA,NA,"2016","07","12","Magnoliopsida",NA,NA,NA,NA
"316","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lindberg, GA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"in provincia Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Regnell, AF","coll. III504",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"in Brasilia interiore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Burchell, WJ","4072s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo",NA,"prope S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Burchell, WJ","4072","1827","01","20","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo","IBB/ São Paulo, SP, São Bernardo to São Paulo","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:42:08-03","UFRGS","ICN","150720","S","Plantae","Fabaceae","Mimosa","cf. furfuracea","Mimosa cf. furfuracea","Souza, ML; et al.","1680","2006","12","04","América do Sul","Brasil",NA,NA,"Doação Herbário FLOR.; Subarbusto, 0,15m de altura. Fruto marrom.; Local ensolarado. Formando uma população numerosa, pouco frequente.","ICN00018088","Dicotyledon",NA,"Benth.",NA,"SC","Urubici","caminho entre a pousada Rio Canoas Refúgio de Montanhas e a Fazenda do Sr. Arno Philippe","-49.5917015075684","-28.0149993896484","ICN00018088 ICN00018088_1",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:42:09-03","UFRGS","ICN","165609","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, JM; et al.","6381","2008","04","05","América do Sul","Brasil",NA,NA,"doação MBM; arbusto, 2m, flor amarela; orla do capão","ICN00018087","Dicotyledon",NA,"Benth.","Silva, JM","PR","Balsa Nova","Rod. BR-277 próximo do trevo São Luís do Purrunã","-49.6356010437012","-25.5839004516602","ICN00018087 ICN00018087_1",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:42:09-03","UFRGS","ICN","183567","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Dahmer, N","7","2007","11","29","América do Sul","Brasil",NA,NA,"arbusto",NA,"Dicotyledon",NA,"Benth.","Trevisan, R","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:42:09-03","UFRGS","ICN","083507","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kummrow, R; Hatschbach, G","2602","1985","04","29","América do Sul","Brasil",NA,NA,"Arbusto 2m, estames amarelos; Borda de campo","ICN00018085","Dicotyledon",NA,"Benth.","Hatschbach, G","PR","Balsa Nova","S. Luis do Purunã","-49.6356010437012","-25.5839004516602","ICN00018085",NA,NA,NA,NA,"27346","auto",NA,NA,"1985","08",NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:06:11-03","IBt","SP","310169","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC; Miyagi, PH; Moncaio, E","6097","1994","06","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Apiaí","Barra do Chapéu, ca. 10 km de Bonsucesso de Itararé","-49.116667","-24.466667",NA,NA,NA,NA,NA,NA,NA,"-49.116667","-24.466667","2010",NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:06:11-03","IBt","SP","59154","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Handro, O","995","1961","11","15",NA,"Brasil",NA,NA,NA,"SP025607",NA,NA,"Benth.","Savassi-Coutinho, AP","Minas Gerais","Camanducaia","Proximidades do rio do Cadete","-46.1446990966797","-22.7553005218506","SP025607",NA,NA,NA,NA,"22140","auto",NA,NA,"2010","10","25",NA,NA,NA,NA,NA
"328","2019-11-21 10:06:11-03","IBt","SP","2878","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea bijuga","Hoehne, FC","s.n.","1919","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Hoehne",NA,"Minas Gerais","Poços de Caldas","Pedra Branca","-46.5614013671875","-21.7877998352051",NA,NA,NA,"bijuga",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:06:11-03","IBt","SP","477160","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, AP; Sampaio, D; Silva, JM; Campos, OR","1065","2006","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Savassi-Coutinho, AP","Paraná","Balsa Nova","São Luiz do Puruná, estrada Curitiba - Ponta Grossa, cerca de 1 km do pedágio no km 135, lado direito da estrada","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:06:11-03","IBt","SP","84394","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G","249","1946","03","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Burkart, A","Paraná","Campo Largo","Rio Papagaios","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:06:11-03","IBt","SP","58095","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Eugenio Leite, J","3802","1945","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribas, OS","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:06:11-03","IBt","SP","254731","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Robim, MJ","388","1986","01","20",NA,"Brasil",NA,NA,NA,"SP025605",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Na sede, área de recreação","-45.5900001525879","-22.7299995422363","SP025605",NA,NA,NA,NA,"21048","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"333","2019-11-21 10:06:11-03","IBt","SP","80179","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kuhlmann, M","2202","1949","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribas, OS","São Paulo","Campos do Jordão","Subida para o Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:06:11-03","IBt","SP","118426","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Mattos, JR","15326","1968","06","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribas, OS","São Paulo","Cunha","1 km ao norte de Paraibuna, na cabeceira do Rio Paribuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:06:11-03","IBt","SP","102541","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Mattos, JR","14054","1966","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribas, OS","São Paulo","Itararé","Campos de São Pedro. Fazenda Bom Sucesso, no Horto Florestal, rodovia Itararé-Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2002","08","12",NA,NA,NA,NA,NA
"336","2019-11-21 10:06:11-03","IBt","SP","343760","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Fiaschi, P","29","1999","07","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Fiaschi, P","São Paulo","Itararé","Fazenda Ibiti. Margem do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:06:11-03","IBt","SP","310292","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Miyagi, PH; Zandoval, JA; Souza, JP","389","1995","02","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Itararé","Mata higrófila de encosta, cerca de 28 km de Itararé em direção á pedreira São Judas, cerca de 1 km da estrada Itararé-Bonsucesso de Itararé, 2a parada","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:06:11-03","IBt","SP","384582","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4657","1994","11","26",NA,"Brasil",NA,NA,NA,"SP025606",NA,NA,"Benth.","Scaramuzza, CAM","São Paulo","Itararé","Rod. Itararé - Itapeva, próximo à ponte do Rio Verde, área de campo alagável com cerrado adjacente, cerrado","-49.3400001525879","-24.1100006103516","SP025606",NA,NA,NA,NA,"27729","auto",NA,NA,"1995","01","03",NA,NA,NA,NA,NA
"339","2019-11-21 10:06:11-03","IBt","SP","342539","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Barros, F","2953","2000","02","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribas, OS","São Paulo","Itararé","SP 258, km 324, margem do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:06:11-03","IBt","SP","155544","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Gomes, RBR; Mantovani, W","13","1978","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Tamashiro, JY","São Paulo","Nova Odessa","Instituto de Zootecnia, campo de Introdução de Leguminosas Forrageiras","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"8440","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:06:11-03","IBt","SP","13116","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Loefgren, A","CGG3451","1896","12","22",NA,"Brasil",NA,NA,"Arbusto lenhoso até 2m alt., stellato-tomentosa, capitulos aureos.","SP006481",NA,NA,"Benth.","Hoehne, FC","São Paulo","São Francisco","Capão, Cascata.","-50.689998626709","-20.3500003814697","SP006481",NA,NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:06:11-03","IBt","SP","312581","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Simão Bianchini, R; Bianchini, S","1139","1997","05","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Escobar, NAG","São Paulo","São José do Barreiro","Serra da Bocaina, Campo Alto do Morro do Tira o Chapéu","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,"30784","auto",NA,NA,"2017","04","11",NA,NA,NA,NA,NA
"343","2019-11-21 10:06:11-03","IBt","SP","303810","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, FC","s.n.","1933","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:06:11-03","IBt","SP","7020","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Brade, AC","7302","1943","10","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harms, HAT","São Paulo","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:06:11-03","IBt","SP","40429","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hashimoto, G","3","1938","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo","Parque do Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:06:11-03","IBt","SP","50311","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Handro, O","s.n.","1943","12","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Custodio Filho, A","São Paulo","São Paulo","Parque do Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:06:11-03","IBt","SP","20232","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, FC","s.n.","1933","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Custodio Filho, A","São Paulo","São Paulo","Parque do Estado, Nativa no Parque do estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:06:11-03","IBt","SP","13128","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, FC; Gehrt","s.n.","1924","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo","Parque Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:06:11-03","IBt","SP","1557","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Luederwaldt, H","s.n.","1918","02","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo","São Paulo","Vila Prudente","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2010-08-16 16:43:07-03","GH","HU-HERB","GH 00064742","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","F. Sellow","5339",NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Bentham",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5339",NA,"undetermined"
