"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"269","2020-09-12 05:00:02-03","US","US","3466383","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"J. M. Silva","811","1990","3","7","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"3","5",NA,"US01895301","US01895301_01 US01895301_02",NA,"Myrtales","South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","2141680","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz","3550","1950","5","8","Brazil","Santa Catarina","Brusque","Ribeirão do Ouro","-48.9174995422363","-27.0981006622314",NA,NA,"600",NA,NA,"US01895314","US01895314_01 US01895314_02",NA,"Myrtales","South America - Neotropics",NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","2563959","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","14851","1966","10","12","Brazil","Paraná","São José dos Pinhais","Col. S. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01382855","US01382855_01",NA,"Myrtales","South America - Neotropics",NA,NA,"45291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","3331432","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","46066","1983","1","26","Brazil","Paraná","São José dos Pinhais","Rio Arraia","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01895303","US01895303_01 US01895303_02",NA,"Myrtales","South America - Neotropics",NA,NA,"45291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","2535449","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. M. Klein","1894","1956","3","6","Brazil","Santa Catarina","Ibirama","Estação Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01895313","US01895313_01 US01895313_02",NA,"Myrtales","South America - Neotropics",NA,NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","2829700","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz","5906","1956","10","7","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01895311","US01895311_01 US01895311_02",NA,"Myrtales","South America - Neotropics",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","2321222","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","5467","1957","12","19","Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"100",NA,NA,"US01895310","US01895310_01 US01895310_02",NA,"Myrtales","South America - Neotropics",NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","2708118","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","18611","1968","2","14","Brazil","Paraná","Paranaguá","Picadão Cambará - Col. Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"20","50",NA,"US01895305","US01895305_01 US01895305_02",NA,"Myrtales","South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","2403167","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","6270","1958","1","21","Brazil","Santa Catarina","Garuva","Mina Velha, Garuva, S. Francisco do Sul","-48.8549995422363","-26.0266990661621",NA,NA,"10",NA,NA,"US01895309","US01895309_01 US01895309_02",NA,"Myrtales","South America - Neotropics",NA,NA,"22441","auto","Dicotyledonae",NA,NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","2321117","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","3121","1956","4","13","Brazil","Santa Catarina","Ibirama","Horto Floresta","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01895312","US01895312_01 US01895312_02",NA,"Myrtales","South America - Neotropics",NA,NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","2564684","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","15960","1967","2","3","Brazil","Paraná","São José dos Pinhais","Col. S. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01293929","US01293929_01",NA,"Myrtales","South America - Neotropics",NA,NA,"45291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","3034525","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","46265","1983","4","6","Brazil","Paraná","São José dos Pinhais","Rio Castelhanos.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01895302","US01895302_01 US01895302_02",NA,"Myrtales","South America - Neotropics",NA,NA,"45291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","2321256","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","6325","1958","1","28","Brazil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01895308","US01895308_01 US01895308_02",NA,"Myrtales","South America - Neotropics",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"282","2020-09-12 05:00:02-03","US","US","2708116","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"G. Hatschbach","19522","1968","5","28","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,"50",NA,NA,"US01895304","US01895304_01 US01895304_02",NA,"Myrtales","South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1",NA,NA
"283","2019-12-09 17:30:26-03","UFPR","EFC","15622","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Barboza, E.","2014","07","28","Silva, J.M.","8562","2014","05","02","Brasil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé","-48.9817","-25.7747","-48.9817","-25.7747","755","755","Árvore 4m, frutos imaturos. Floresta Ombrófila Densa.","EFC015622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-12-09 17:30:26-03","UFPR","EFC","16412","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Völtz, R.R.","2017","09","19","Völtz, R.R.","1412","2017","07","07","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3075","-25.1797","-48.3075","-25.1797","30","30","Arvoreta 5 m, frutos alguns verde-avermelhado, outros vinosos. Estrato médio de Floresta Ombrófila Densa Aluvial","EFC016412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-12-09 17:30:24-03","UFPR","EFC","1159","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M.","2015","05","08","Roderjan, C.V.; Kuniyoshi, Y.S.","610","1987","01","15","Brasil","Paraná","Matinhos","Iate Clube de Caiobá","-48.5745","-25.8452","-48.5745","-25.8452",NA,NA,"Árvore frequente em subosque de caxetal, abrangido pela maré.","EFC001159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-10-15 09:53:57-03","UFPR","EFC","2173","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M.","1997","09","12","Kuniyoshi, Y.S.; Galvão, F.","5532","1988","07","20","Brasil","Paraná","Guaratuba","Guaricana","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore frequente no interior da floresta, 500 m s.n.m.","EFC002173",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"287","2019-12-09 17:30:24-03","UFPR","EFC","421","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M.","2015","05","08","Roderjan, C.V.; Kuniyoshi, Y.S.","255","1984","01","18","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"Árvore, beira da floresta (encosta), flores levemente rosadas.","EFC000421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:26:57-03","USP","SPF","105900","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Anônimo",NA,NA,NA,"Rodrigues, RR","33433","1995","02","14","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,NA,"SPF00105900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:26:57-03","USP","SPF","211820","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2018","04",NA,"Ceccantini, GCT; Locosselli, GM; Balboni, BM; Martinelli, VF","3217","2007",NA,NA,"Brasil","São Paulo","Mauá","Topo de Serra. 100 m do braço da represa Billings. Fundo de vale. Resgate do Rodoanel Lote 1.","-46.489917","-23.743611","-46.489917","-23.743611",NA,NA,NA,"SPF00211820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:26:57-03","USP","SPF","103060","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sposito, T",NA,NA,NA,"Leitão Filho, HF","33520","1995","02","14","Brasil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,NA,"SPF00103060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:26:57-03","USP","SPF","118019","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Garcia, RJF","1995",NA,NA,"Garcia, RJF","5","1992","03","26","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:26:57-03","USP","SPF","118020","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Garcia, RJF",NA,NA,NA,"Garcia, RJF","57","1992","06","08","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:26:57-03","USP","SPF","118021","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Garcia, RJF","1995",NA,NA,"Garcia, RJF","293","1992","12","08","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:26:57-03","USP","SPF","118022","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Garcia, RJF","1995",NA,NA,"Garcia, RJF","303","1993","01","08","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:26:57-03","USP","SPF","223142","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2013","01",NA,"Flores, TB","411","2010","01","26","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima - Rio das Flores.","-42.502231","-22.428617","-42.502231","-22.428617",NA,NA,NA,"SPF00223142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:26:57-03","USP","SPF","98597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Jennings, L","2007","02",NA,"Souza, VC","5892","1994","04","22","Brasil","São Paulo","Iporanga",NA,"-48.635","-24.578056","-48.635","-24.578056","200","200",NA,"SPF00098597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:26:57-03","USP","SPF","99733","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Jennings, L","2007","02",NA,"Godoy, SAP","378","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,"SPF00099733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:26:57-03","USP","SPF","99736","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Jennings, L","2007","02",NA,"Garcia, RJF","544","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,"SPF00099736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:26:57-03","USP","SPF","65181","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2013",NA,NA,"Mattos, J","16323","1973","10","14","Brasil","São Paulo","Campinas","Instituto Agronômico de Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SPF00065181",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:26:57-03","USP","SPF","219492","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Lima, DF","2016","06",NA,"Bernacci, LC","3003","2001","01","09","Brasil","São Paulo","Cotia","Caucaia do Alto","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"SPF00219492",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:26:57-03","USP","SPF","166858","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","2018","04",NA,"Rossi, L","447","1984","12","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166858",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:26:57-03","USP","SPF","116159","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Jennings, L","2007","02",NA,"Rossi, L","595","1985","05","09","Brasil","São Paulo","São Paulo","Parque Campo Limpo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00116159",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:26:57-03","USP","SPF","116158","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Jennings, L","2007","02",NA,"Bittar, M","580","1985","04","02","Brasil","São Paulo","São Paulo","Parque Campo Limpo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00116158",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:26:57-03","USP","SPF","166859","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Caliari, CP","2011","08",NA,"Rossi, L","499","1985","01","16","Brasil","São Paulo","São Paulo","Parque Tenente Siqueira Campos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166859",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"305","2021-03-25 13:52:51-03","UNIVILLE","JOI","17671","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Barboza, E.","2014","07","28","Silva, J. M.; Motta, J. T.; Barboza, E.","8562","2014","05","20","Brasil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé.","-48.981667","-25.774722","48º58'54''W","25º46'29''S","755","755","Frutos imaturos. Habito: Árvore","JOI017671","JOI017671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-25 13:52:51-03","UNIVILLE","JOI","15510","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","S. Dreveck","2010","06","17","S. Dreveck","2245","2010","06","01","Brasil","Santa Catarina","Rio dos Cedros","Pinhal.","-49.411389","-26.638333","49º24'41''W","26º38'18''S","742","742","Herbário Dr. Roberto Miguel Klein - 26106; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015510","JOI015510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-25 13:52:51-03","UNIVILLE","JOI","11310","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M. Verdi","2009","11","23","Verdi, M.","3150","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","49º46'12''W","28º42'36''S","311","311","Florística IFFSC 37 (Arbusto); HABITAT: entorno do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011310","JOI011310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-25 13:52:51-03","UNIVILLE","JOI","18475","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M. Sobral","2018","06","15","Vieira, F.C.S.","2839","2018","05","10","Brasil","Santa Catarina","Joinville","Sambaqui Guaíra.","-48.809722","-26.251944","48º48'35''W","26º15'7''S","10","10",NA,"JOI018475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-25 13:52:51-03","UNIVILLE","JOI","5035","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","F.C.S. Vieira","2006","01","29","F.C.S. Vieira","1595","2006","01","20","Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas/Submontana","JOI005035","JOI005035",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"310","2021-03-25 13:52:51-03","UNIVILLE","JOI","5040","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","F.C.S. Vieira","2006","01","29","F.C.S. Vieira","1608","2006","01","20","Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas/Submontana","JOI005040","JOI005040",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"311","2021-03-25 13:52:51-03","UNIVILLE","JOI","3002","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","F.C.S. Vieira","2006","04","20","F.C.S. Vieira","1772","2006","04","20","Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI003002","JOI003002",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"312","2021-03-25 13:52:51-03","UNIVILLE","JOI","5593","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"F.C.S. Vieira","1626","2006","02","01","Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas/Submontana","JOI005593","JOI005593",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"313","2021-03-25 13:52:51-03","UNIVILLE","JOI","12634","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Schmoeller, F.","2011","01","01","Schmoeller, F","141","2011","06","17","Brasil","Santa Catarina","Joinville","Empresa Franke.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sub bosque; HABITO: Árvore","JOI012634","JOI012634",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:35:31-03","UEFS","HUEFS","83012","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Ribas, O.S.","4647","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"HUEFS0083012","HUEFS0083012","Angiospermae","Myrtales",NA,NA,NA,"38172","auto","Rosanae",NA,NA,NA,NA,NA
"315","2019-10-07 09:35:31-03","UEFS","HUEFS","83111","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Ribas, O.S.","4647","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"HUEFS0083111","HUEFS0083111","Angiospermae","Myrtales",NA,NA,NA,"38172","auto","Rosanae",NA,NA,NA,NA,NA
"316","2015-03-07 08:59:22-03","F","FMNH-SEEDPLANTS","V0105312F","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105312F","V0105312F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"317","2015-03-07 08:59:22-03","F","FMNH-SEEDPLANTS","V0105313F","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105313F","V0105313F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"318","2015-03-07 08:59:22-03","F","FMNH-SEEDPLANTS","V0105314F","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105314F","V0105314F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"319","2015-03-07 08:59:23-03","F","FMNH-SEEDPLANTS","V0105315F","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105315F","V0105315F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
