"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","class","relatedCatalogItem","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet"
"291","2020-08-20 14:57:32-03","UFSC","FLOR","54914","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Barboza, E.","2013","12","03","Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.","4057","2013","10","31","Brasil","Santa Catarina","Garuva","Campos do Quiriri.","-48.979167","-26.032222","48º58'45''W","26º1'56''S",NA,"1350","1350","erva de 20cm, flor azul",NA,NA,NA,NA,NA,"FLOR0054914",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-20 20:39:51-03","UFSC","FLOR","57884","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Lozano, E.D.","2014",NA,NA,"Lozano, E.D.; Engels, M.E. & Reginato, M.","2553","2014","01","22","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire.","-48.834167","-25.2425","48º50'3''W","25º14'33''S",NA,NA,NA,"Herbáceae, 20 cm, flor roxo claro",NA,NA,NA,NA,NA,"FLOR0057884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-08-20 20:39:51-03","UFSC","FLOR","58350","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Santos, E.D.","2013",NA,NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","263","2013","11","11","Brasil","Santa Catarina","Lages","UAP2/UAL3.","-50.201389","-27.66","50º12'5''W","27º39'36''S",NA,"890","890","flor branca",NA,NA,NA,NA,NA,"FLOR0058350",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-08-20 20:39:51-03","UFSC","FLOR","28575","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Cervi, A.C.","1992",NA,NA,"Cervi, A.C.","3864","1992","11","21","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"erva ereta, flor alva","auto",NA,NA,NA,NA,"FLOR0028575",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-08-20 14:57:32-03","UFSC","FLOR","61159","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Santos, T.F.","2014","08","20","Schwirkowski, P.","90","2013","11","24","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, trilha.","-49.3786010742188","-26.2502994537354",NA,NA,"23090",NA,NA,NA,"auto",NA,NA,NA,NA,"FLOR0061159","FLOR0061159",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-08-20 14:57:32-03","UFSC","FLOR","35931","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Souza, M.L.; Zanin, A.; Rieper, M. & Nardin, J.","1886","2007","03","16","Brasil","Santa Catarina","Urubici","Início do caminho entre a Fazenda da Sra. Sônia Munaretto e a Pousada #?##?#Rio Canoas, Refúgio de Montanhas#?##?#, Campo dos Pad.","-49.5917015075684","-28.0149993896484",NA,NA,"30102",NA,NA,"herbácea, flor branca, 0,15m altura. Comum Habitat: borda de mata em local encharcado","auto",NA,NA,NA,NA,"FLOR0035931","FLOR0035931",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-04 15:46:58-03","IF","SPSF","21589","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Violaceae","Viola","cerasifolia","Viola cerasifolia",NA,NA,NA,NA,NA,"J.P.Souza","879","1996","12","14","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta a beira do rio Paraibuna&nf;;","auto",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-04 15:46:58-03","IF","SPSF","34220","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Violaceae","Viola","cerasifolia","Viola cerasifolia",NA,NA,NA,NA,NA,"P.H.Pereira","1","2004","03","09","Brasil","RJ","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648",NA,NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"299","2014-10-09 13:58:35-03","UHH","HBG","513876","S","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","W. Becker","Becker, W.","1922",NA,NA,"Ule, E.","1708","1891","02",NA,"Brazil",NA,NA,"Estado de Sta. Catharina, in den Sümpfen an der Küste der Serra Geral",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,"HBG513876",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2014-10-09 13:58:35-03","UHH","HBG","513875","S","Plantae",NA,NA,"Violaceae","Viola","uleana","Viola uleana","W. Becker","Ballard, H.E.","2004",NA,NA,"Ule, E.","1708","1891","02",NA,"Brazil",NA,NA,"Est. d. St. Catharina, in den Sümpfen an Rande der Serra Geral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"HBG513875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2014-10-09 13:58:35-03","UHH","HBG","513874","S","Plantae",NA,NA,"Violaceae","Viola","uleana","Viola uleana","W. Becker","Becker, W.","1922",NA,NA,"Ule, E.","3282","1894","02",NA,"Brazil",NA,NA,"Serra do Itatiaia, in Sümpfen",NA,NA,NA,NA,NA,"2100","2100",NA,NA,"Holotype","South America",NA,NA,"HBG513874",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, AFM","2490",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Burchell, WJ","3924","1827","01","18","Brazil","São Paulo","São Bernardo do Campo","IBB/ São Bernardo do Campo, SP, about the village of São Bernardo","-46.466667","-23.85","-46.466667","-23.85",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 16:28:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Claussen, P","43",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Regnell, AF","II.8s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Gardner, G","311",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Bunbury, CJF","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, AFM","1138",NA,NA,NA,"Brazil",NA,NA,"Frequens in sylivis umbrosis montium prov. Rio de Janeiro, Minas Geraes et S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:46:19-03","UFRGS","ICN","002400","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Schultz",NA,NA,NA,"Momberger, R","s.n.","1960","10","31","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"76715",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:46:19-03","UFRGS","ICN","016803","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Rambo, B",NA,NA,NA,"Rambo, B","49422","1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho perto de São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flor branca.; Em pinhal pantanoso. Exclusiva dos pinhais.","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:46:19-03","UFRGS","ICN","186226","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Lozano, ED","2014",NA,NA,"Lozano, ED","s.n.Engels","2014","01","22","Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire","-48.834167","-25.2425","-48.834167","-25.2425",NA,NA,NA,"Doação MBM 387818; Herbácea de 20cm, com flor roxo claro, margem de riacho.; Floresta Ombrófila Densa Altomontana.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:46:19-03","UFRGS","ICN","166019","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Schneider, AA",NA,NA,NA,"Schneider, AA","1672","2010","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho Parque Nacional","-50.1446990966797","-29.0478000640869",NA,NA,"30776",NA,NA,"Flores brancas.; Em campo úmido turfoso.","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:46:19-03","UFRGS","ICN","016802","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Emrich-Rambo",NA,NA,NA,"Rambo, B","36392","1948","01","26","Brasil","RS","Cambará do Sul","São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,"30776",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:46:19-03","UFRGS","ICN","157721","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Buzatto, CR",NA,NA,NA,"Buzatto, CR","415","2008","10","28","Brasil","SC","Urubici","SC 439 Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,"30102",NA,NA,NA,"auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:46:19-03","UFRGS","ICN","163704","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Trevisan, R",NA,NA,NA,"Molz, M","s.n.","2009","11","09","Brasil","SC","Lages","Fazenda de Plínio Letti próx. Guarda-Mor Coord.: 543491 6859042","-50.326099395752","-27.8160991668701",NA,NA,"70701","945","945","Flores zigomorfas brancas","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:46:19-03","UFRGS","ICN","175732","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","cf. cerasifolia","Viola cf. cerasifolia","A. St.-Hil.","Seger, GDS",NA,NA,NA,"Seger, GDS","745","2010","12","01","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"76715",NA,NA,"Flores brancas, ca. de 0,1m; Interior de floresta nativa","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","86035","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","Saint-Hilaire",NA,NA,NA,NA,"Silva, J.M.","140","1986","07",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande,","-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,"erva; Flor lilás pálido.","auto",NA,NA,NA,NA,"HAS0086035",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","86034","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","Saint-Hilaire",NA,NA,NA,NA,"Cordeiro, J.","139","1985","09",NA,"Brasil","Paraná","Morretes","Véu de Noiva,","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"; Flor lilás pálido.","auto",NA,NA,NA,NA,"HAS0086034",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","86033","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","Saint-Hilaire",NA,NA,NA,NA,"Rambo, B.","8802","1942","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Bom Jesus,","-50.4166984558105","-28.6678009033203",NA,NA,"55856",NA,NA,NA,"auto",NA,NA,NA,NA,"HAS0086033",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","5242","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","Saint-Hilaire",NA,NA,NA,NA,"Lindeman, J.C.","s.n.","1972","11",NA,"Brasil","Rio Grande do Sul","Osório","Serra do Pinto, 1 1/2 km acima da fronteira Osório-São Francisco de Paula","-50.2696990966797","-29.8866996765137",NA,NA,"27350",NA,NA,"Flor branca.","auto",NA,NA,NA,NA,"HAS0005242",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","86036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","Saint-Hilaire",NA,NA,NA,NA,"krapovickas, A.","42050","1988","01",NA,"Brasil","Santa Catarina","Lages","Parque das Pedras Brancas, 10 km SE Lages.","-50.326099395752","-27.8160991668701",NA,NA,"70701",NA,NA,"; Flores blancas.","auto",NA,NA,NA,NA,"HAS0086036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:19:52-03","IBt","SP","14158","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Souza, JP","2002",NA,NA,"Loefgren, A","CGG3472","1897","01","03","Brasil","São Paulo",NA,"Córrego Alegre. Caminho da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP031544","SP031544",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-27 12:20:28-03","IBt","SP","303580","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Kuhlmann, M","s.n.","1935","01","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-08-27 12:20:28-03","IBt","SP","3248A","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Kuhlmann, M","s.n.","1935","01","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-27 12:20:28-03","IBt","SP","310361","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Souza, JP","879","1996","12","14","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-08-13 18:03:04-03","IBt","SP","298834","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Baitello, JB","503","1994","03","29","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-01-24 13:47:49-02","UM","RECOLNAT_UM_MPU","MPU010825","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Saint-Hilaire",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Serra de Caraça (Minas Geraes)",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu010825' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"isotype",NA,"hb",NA,"MPU010825","MPU010825_01",NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-09-23 10:59:53-03","G","G","G00354848","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Ballard, H. E.","1995","01","01","Gardner, G.","311",NA,NA,NA,"Brazil","Rio de Janeiro","Serra dos Orgãos",NA,"-43","-22.43333333","-43.0","-22.43333333",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=255280&base=img&lang=en",NA,"ISOTYPUS of Viola balsaminoides Gardner","AMERIQUE DU SUD",NA,NA,"G00354848","G00354848",NA,NA,NA,NA,NA,NA,NA,NA
"334","2014-09-23 10:59:53-03","G","G","G00354846","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Ballard, H. E.","1995","01","01","Gardner, G.","311",NA,NA,NA,"Brazil","Rio de Janeiro","Serra dos Orgãos",NA,"-43","-22.43333333","-43.0","-22.43333333",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=255277&base=img&lang=en",NA,"ISOTYPUS of Viola balsaminoides Gardner","AMERIQUE DU SUD",NA,NA,"G00354846","G00354846",NA,NA,NA,NA,NA,NA,NA,NA
"335","2014-09-23 10:59:53-03","G","G","G00354838","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.","Ballard, H. E.","1995","01","01","Gardner, G.","311",NA,NA,NA,"Brazil","Rio de Janeiro","Serra dos Orgãos",NA,"-43","-22.43333333","-43.0","-22.43333333",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=255279&base=img&lang=en",NA,"ISOTYPUS of Viola balsaminoides Gardner","AMERIQUE DU SUD",NA,NA,"G00354838","G00354838",NA,NA,NA,NA,NA,NA,NA,NA
