"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"292","2014-10-09 13:58:13-03","UHH","HBG","507118","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","cestroides","Tabernaemontana cestroides","Nees ex Mart.",NA,"Martius, C.F.P. v.",NA,"1816",NA,NA,"South America","Brazil",NA,"Ithéos ..., in den ... um S. Pedro d Alcantara",NA,"ex herb. T. Waage, Berlin NEOTROP","HBG507118","HBG507118",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2014-10-09 13:58:12-03","UHH","HBG","507079","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","cestroides","Tabernaemontana cestroides","Nees ex Mart.",NA,"Martius, C.F.P. v.",NA,"1816",NA,NA,"South America","Brazil",NA,"Ithéos ..., in den ... um S. Pedro d Alcantara",NA,"ex herb. T. Waage, Berlin NEOTROP","HBG507079","HBG507079",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,"et prope Vittoria",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Blanchet","1738",NA,NA,NA,NA,"?",NA,"et prope Vittoria",NA,"Florebat Decembri. Pl. Dryas",NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Blanchet","1578",NA,NA,NA,NA,"?",NA,"et prope Vittoria",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"in montosis siccis prope praed. Castelnovo",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,NA,"?",NA,"Habitat prope Ilheos, ad S. Pedro d'Alcantara",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Blanchet, JS","1578",NA,NA,NA,"Southern America","Brazil",NA,"et prope Vittoria",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Habitat prope Ilheos, ad S. Pedro d'Alcantara",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Blanchet, JS","1738",NA,NA,NA,"Southern America","Brazil",NA,"et prope Vittoria",NA,"Florebat Decembri. Pl. Dryas",NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in montosis siccis prope praed. Castelnovo",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:06:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"et prope Vittoria",NA,NA,NA,"P06P1N0029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-28 09:18:15-03","IBt","SP","308981","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Melo, MMRF","Melo, MMRF; Oliveira, RJ","1112","1993","06","28",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-03-12 10:23:51-03","IBt","SP","309066","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Rossi, L","Fávero, OA; Prado, DM","562","1992","07","30",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha do Salto no rio Verde",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 09:58:44-03","IBt","SP","270099","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Nicolau, SA; Guedes Souza, H","668","1993","11","30",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande",NA,NA,NA,NA,"Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"307","2019-11-21 09:58:44-03","IBt","SP","297835","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Couto, LA","Marzola, ELC; Chiea, SAC","184","1994","12","19",NA,"Brasil","São Paulo","Parque Caminhos do Mar, Margem do rio das Pedras",NA,NA,NA,NA,"São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"2003",NA,NA,"08","31119","auto",NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 09:58:44-03","IBt","SP","297631","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Couto, LA","Silva, EL; Marzola, ELC","84","1994","12","20",NA,"Brasil","São Paulo","Parque Caminhos do Mar, Margem do rio Perequê",NA,NA,NA,NA,"São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"2003",NA,NA,"08","31119","auto",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 09:58:44-03","IBt","SP","269409","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Sugiyama, M","Folli, DA","979","1989","11","06",NA,"Brasil","Bahia","Reserva Florestal de Porto Seguro - CVRD/BA. Aceiro com a CEPLAC, Km 0,50, lado esquerdo",NA,NA,NA,NA,"Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,"1994",NA,NA,"09","68835","auto",NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 09:58:44-03","IBt","SP","129540","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Kirizawa, M","Hatschbach, G; Guimarães, O","23300","1970","10","07",NA,"Brasil","Paraná","Rio do Cedro",NA,NA,NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076","50","50",NA,"1989",NA,NA,"08","37295","auto","29",NA,NA,NA,NA,NA,NA
"311","2019-11-21 09:58:44-03","IBt","SP","216146","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Melo, MMRF; Romaniuc Neto, S; Toledo, CB","600","1985","12","09",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2011",NA,NA,"09","37574","auto",NA,NA,NA,NA,NA,NA,NA
"312","2019-11-21 09:58:44-03","IBt","SP","246757","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Barros, F","1963","1990","12","02",NA,"Brasil","São Paulo","Ilha do Cardoso, Morro do Pereirinha",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2011",NA,NA,"09","37574","auto",NA,NA,NA,NA,NA,NA,NA
"313","2019-11-21 09:58:44-03","IBt","SP","205888","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Barros, F","1216","1985","12","03",NA,"Brasil","São Paulo","Ilha do Cardoso, Praia de Ipanema",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2011",NA,NA,"09","37574","auto",NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 09:58:44-03","IBt","SP","201321","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Romaniuc Neto, S; Barros, F; Melo, MMRF","139","1984","03","21",NA,"Brasil","São Paulo","Ilha do Cardoso, Reserva Biológica. Caminho moro da Captação a Ipanema",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2011",NA,NA,"09","37574","auto",NA,NA,NA,NA,NA,NA,NA
"315","2019-11-21 09:58:44-03","IBt","SP","246012","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Sugiyama, M","Melo, MMRF; Atanasio, A","920","1987","08","24",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso, Morro da Captação",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"1989",NA,NA,"12","37574","auto",NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 09:58:44-03","IBt","SP","350416","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Kawasaki, ML","Simão Bianchini, R; Bonfim, F; Souza, FO; Esteves, GL","1487","2000","10","19",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros",NA,NA,NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"2000",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 09:58:44-03","IBt","SP","252694","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Rossi, L","939","1991","10","28",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Margem do Rio Verde",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 09:58:44-03","IBt","SP","251796","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Cordeiro, I; Rossi, L; Costa, MP; Anunciação, EA","873","1991","12","18",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Restinga arbórea entre os rios Verde e Una do Prelado, nas proximidades do Rio Verde",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 09:58:44-03","IBt","SP","246590","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Cordeiro, I; Gomes da Silva, SJ; Costa, MP; Chu, EP; Piacentin, EP","747","1990","12","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 09:58:44-03","IBt","SP","246589","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Cordeiro, I; Gomes da Silva, SJ; Costa, MP; Chu, EP; Piacentin, EP","758","1990","12","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 09:58:44-03","IBt","SP","275283","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Cordeiro, I; Mamede, MCH; Nicolau, SA; Anunciação, EA; Jardim, JG","1477","1994","12","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da Figueira",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 09:58:44-03","IBt","SP","247661","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Rossi, L; Cordeiro, I; Gomes da Silva, SJ; Nicolau, SA; Godoi, JV","801","1991","02","19",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha para o Pocinho, mata à margem do rio",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"2011",NA,NA,"09","55628","auto",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 09:58:44-03","IBt","SP","31152","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Fallen, ME","Brade, AC","8012","1917","08",NA,NA,"Brasil","São Paulo","Morro das Pedras",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"1985",NA,NA,"11","55628","auto",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 09:58:44-03","IBt","SP","340367","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Nicolau, SA","Nicolau, SA; Bergamashi, WT","592","1993","03","13",NA,"Brasil","São Paulo","Noroeste da Capela de Santo Alberto. Sítio São Cristóvão",NA,NA,NA,NA,"Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 09:58:44-03","IBt","SP","279509","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Sakai, L; et al.","33369","1995","02","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,"2011",NA,NA,"09","24621","auto",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 09:58:44-03","IBt","SP","276370","S","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees & Mart.) Müll.Arg.","Mamede, MCH","Tomasulo, PLB","189","1993","01","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,"2011",NA,NA,"09","24621","auto",NA,NA,NA,NA,NA,NA,NA
"327","2010-08-16 16:36:12-03","GH","HU-HERB","GH 00054901","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","cestroides","Tabernaemontana cestroides","Nees ex C. Martius",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"328","2010-08-16 16:36:13-03","GH","HU-HERB","GH 00054902","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","cestroides","Tabernaemontana cestroides","Nees ex C. Martius",NA,"C. F. P. Martius","966",NA,NA,NA,"South America","Brazil",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"966",NA,NA,"undetermined"
"329","2014-09-23 10:56:41-03","G","G","G00169561","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Blanchet, J. S.","1738","1834",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151088&base=img&lang=en","G00169561","G00169561",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2014-09-23 10:56:41-03","G","G","G00169563","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Blanchet, J. S.","1738","1834",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151090&base=img&lang=en","G00169563","G00169563",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2014-09-23 10:56:41-03","G","G","G00169566","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Blanchet, J. S.","1578","1833",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151092&base=img&lang=en","G00169566","G00169566",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2014-09-23 10:56:41-03","G","G","G00169568","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151095&base=img&lang=en","G00169568","G00169568",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-09-23 10:56:41-03","G","G","G00169571","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Endress, M. E.","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151099&base=img&lang=en","G00169571","G00169571",NA,"-53.08972222","-10.77305556",NA,NA,"SYNTYPUS of Malouetia lanceolata Müll. Arg.","2002","-53.08972222","-10.77305556","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"334","2014-09-23 10:56:41-03","G","G","G00169562","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Blanchet, J. S.","1738","1834",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151089&base=img&lang=en","G00169562","G00169562",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2014-09-23 10:56:41-03","G","G","G00169564","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Blanchet, J. S.","1578","1833",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151091&base=img&lang=en","G00169564","G00169564",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2014-09-23 10:56:41-03","G","G","G00169567","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151093&base=img&lang=en","G00169567","G00169567",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2014-09-23 10:56:41-03","G","G","G00169569","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Martius, C. F. P.","966",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151096&base=img&lang=en","G00169569","G00169569",NA,"-53.08972222","-10.77305556",NA,NA,"ISOTYPUS of Tabernaemontana cestroides Mart.",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2014-09-23 10:56:41-03","G","G","G00169572","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","?","Weddell, H. A.",NA,"1858",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=151100&base=img&lang=en","G00169572","G00169572",NA,"-53.08972222","-10.77305556",NA,NA,"SYNTYPUS of Malouetia lanceolata Müll. Arg.",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
