"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"306","2019-10-07 09:18:57-03","UEFS","HUEFS","73271","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Hatschbach, G.","44299","1981","10","18","Brasil","Minas Gerais","Minadouro",NA,NA,NA,NA,NA,NA,NA,"HUEFS0073271","HUEFS0073271","Angiospermae","Caryophyllales",NA,NA,"Rod. BR-116",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"307","2019-10-07 09:18:57-03","UEFS","HUEFS","7991","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Bautista, H.P.","553","1982","05","18","Brasil","Minas Gerais","Marliéria","-42.616667","-19.783333","42W37'","19S47'","200","400",NA,"HUEFS0007991","HUEFS0007991","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"308","2019-10-07 09:18:57-03","UEFS","HUEFS","114013","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","R.G.Udulutsch","2005",NA,NA,"Hoehne, F.C.","1941","1941","01",NA,"Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"HUEFS0114013","HUEFS0114013","Angiospermae","Caryophyllales",NA,NA,NA,"17840","auto","Caryophyllanae",NA,NA,NA,NA
"309","2019-10-07 09:18:57-03","UEFS","HUEFS","8033","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Gusmão, E.F.de","284","1976","03","03","Brasil","Minas Gerais","Pedra Azul","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,NA,"HUEFS0008033","HUEFS0008033","Angiospermae","Caryophyllales",NA,NA,NA,"39993","auto","Caryophyllanae",NA,NA,NA,NA
"310","2019-06-11 12:43:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","affinis","Seguieria affinis",NA,"RRC ID Flag",NA,NA,NA,"Y. Mexía","4444","1930","3","9","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"4444",NA,NA
"311","2019-09-04 18:58:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","affinis","Seguieria affinis",NA,NA,NA,NA,NA,"P. Commerson",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"312","2019-06-11 12:40:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","affinis","Seguieria affinis",NA,"RRC ID Flag",NA,NA,NA,"Y. Mexía","4358","1930","2","16","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"4358",NA,NA
"313","2019-06-11 12:42:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"RRC ID Flag",NA,NA,NA,"A. Mattos","98","1958","1","19","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"98",NA,NA
"314","2019-09-04 19:05:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,NA,NA,NA,NA,"A. Glaziou","8259",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"315","2019-09-04 19:01:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","mammifera","Seguieria mammifera",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"316","2019-09-04 19:01:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","rigida","Seguieria rigida",NA,NA,NA,NA,NA,"de Moura","985",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"317","2020-10-14 16:35:27-03","UFVJM","HDJF","7570","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Paixão, FA","4P23","2018","11","12","Brasil","Minas Gerais","Marliéria","-42.500389","-19.712806","-42.500389","-19.712806","243","243",NA,"HDJF007570","HDJF007570_01","Dicotyledoneae",NA,"Southern America",NA,"Rio Doce, Margem Esquerda",NA,NA,NA,NA,NA,NA,NA
"318","2020-04-29 16:30:17-03","UFVJM","HDJF","4737","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Tavares, TA","2017","03",NA,"Tavares, TA","s.n.","2017","02","27","Brasil","Minas Gerais","Paulistas","-42.818056","-18.3725","-42.818056","-18.3725","606","606",NA,"HDJF004737","HDJF004737_01","Dicotyledoneae",NA,"Southern America",NA,"Sítio na zona rural de Paulistas, comunidade Córrego dos Almeidas",NA,NA,NA,NA,NA,NA,NA
"319","2020-10-14 16:35:27-03","UFVJM","HDJF","7517","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Paixão, FA","21P13","2018","10","20","Brasil","Minas Gerais","Bom Jesus do Galho","-42.522222","-19.567917","-42.522222","-19.567917","230","230",NA,"HDJF007517",NA,"Dicotyledoneae",NA,"Southern America",NA,"Rio Doce, Margem Direita",NA,NA,NA,NA,NA,NA,NA
"320","2019-01-25 15:44:15-02","IAC","IAC","17320","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","D.M. Dedecca","1954","10","30","D. Foot","s/nº","1954","10","28","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"nom epopular: limão-de-espinho",NA,NA,NA,NA,NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,NA
"321","2019-01-25 15:44:15-02","IAC","IAC","19176","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","H.F. Leitão Filho","1967","05","29","H.F. Leitão Filho","s/nº","1967","05","29","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"nome popular: limão-do-mato",NA,NA,NA,NA,NA,NA,"Viracopos",NA,NA,NA,NA,NA,NA,NA
"322","2019-01-25 15:44:15-02","IAC","IAC","19518","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","H.F. Leitão Filho","1967","10","09","H.F. Leitão Filho","163","1967","10","09","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"próximo ao aeroporto de Viracopos a beira da estrada onde é muito comum",NA,NA,NA,NA,NA,NA,NA
"323","2020-01-27 18:25:20-03","IAC","IAC","29068","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","s/det.","1994","06","14","S.L. Jung-Mendaçolli; C.A.F. Pinto-Maglio; L.P. Cabral & A.M.C. Silva","449","1994","06","14","Brasil","São Paulo","Valinhos","-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-01-25 15:44:15-02","IAC","IAC","29429","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","L.C. Bernacci","1994","11","25","S.L. Jung-Mendaçolli; C.A.F. Pinto-Maglio; P.R.P. Andrade & A.M.C. Silva","697","1994","11","23","Brasil","São Paulo","Vinhedo","-46.9753","-23.0297","-46.9753","-23.0297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Represa 1",NA,NA,NA,NA,NA,NA,NA
"325","2020-01-27 18:25:20-03","IAC","IAC","30341","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","s/det.","1995","04","25","L.C. Bernacci; A. Sciamarelli; M.D.N. Grecco; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & K.R. Voyceik","1474","1995","04","25","Brasil","São Paulo","São Roque","-47.1353","-23.5292","-47.1353","-23.5292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro do Saboó e proximidades",NA,NA,NA,NA,NA,NA,NA
"326","2019-01-25 15:44:15-02","IAC","IAC","44895","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J.A.M.A. Gomes & J. Pena Filho","2004","10","18","J.A.M.A. Gomes & J. Pena Filho","4","2004","10","18","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 261 fitossoc.",NA,NA,NA,NA,NA,NA,"Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA
"327","2019-01-25 15:44:15-02","IAC","IAC","46421","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J.A.M.A. Gomes & J. Pena Filho","2004","10","18","J.A.M.A. Gomes & J. Pena Filho","16","2004","10","18","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 659 fitossoc.",NA,NA,NA,NA,NA,NA,"Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA
"328","2019-01-25 15:44:15-02","IAC","IAC","48816","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","L.C. Bernacci","2016","10","16","H.O. Yamaki; M.I. Ferreira; E.O. Lima Jr. & M.A.L. Silva","12","2006","08","16","Brasil","São Paulo","Guaratinguetá","-45.1925","-22.8164","-45.1925","-22.8164",NA,NA,"Coordenadas medidas: -22.43096, -45.21324",NA,NA,NA,NA,NA,NA,"Fazenda Esperança",NA,NA,NA,NA,NA,NA,NA
"329","2019-06-24 08:13:18-03","IAC","IAC","56043","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","J.Y. Tamashiro et al.","1984","06","30","J.Y. Tamashiro; R.R. Rodrigues & C.F.B. Haddad","s/nº","1984",NA,NA,"Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Voucher, indivíduo 4438",NA,NA,NA,NA,NA,NA,"Mata de Santa Genebra",NA,NA,NA,NA,NA,NA,NA
"330","2020-01-27 18:25:20-03","IAC","IAC","56571","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","s/det.","2016","05","18","A.C.O. Souza & L.C. Bernacci","135","2016","05","18","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosque dos Jequitibas",NA,NA,NA,NA,NA,NA,NA
"331","2019-01-25 15:44:15-02","IAC","IAC","56722","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","L.C. Bernacci","2018","06","11","L.C. Bernacci","4898","2018","06","11","Brasil","São Paulo","Campinas","-47.042331","-22.801021","-47.042331","-22.801021",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA
"332","2019-01-25 15:44:15-02","IAC","IAC","8305","S","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","D.M. Dedecca","1949","02","17","J.A. Cunha","s/nº","1946","11","08","Brasil","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,"nome popular: limão de espinho",NA,NA,NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 12:17:51-03","CEPLAC","CEPEC","150200","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,NA,NA,NA,NA,"Oliveira, N.E.","94","2014","07","30","Brasil","Bahia","Medeiros Neto","-39.780556","-17.280278","39W46'50","17S16'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"Conglomerado BA_1416-2-10-3",NA,NA,NA,NA,NA,NA,NA
"334","2020-08-04 09:17:57-03","CEPLAC","CEPEC","88195","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"P. Fiaschi",NA,NA,NA,"W. W. Thomas","12359","2001","03","18","Brasil","Bahia","ITANHÉM","-40.421389","-17.1325","40W25'17","17S7'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,"faz. Pedra Grande, 16,2Km ao W Itanhém, Rod. Para batinga, depois 0.6Km ao N para Faz. )Otevaldo Resende da Silva).",NA,NA,NA,NA,NA,NA,"30/01/2003"
"335","2020-08-04 09:17:57-03","CEPLAC","CEPEC","16156","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"M. S. Marchioretto",NA,NA,NA,"S. A. Mori","11532","1979","03","14","Brasil","Bahia","ITAMBÉ","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BA-265, Km 12 trecho 415 (cruzamento)/Caatiba. 17Km NW Itapetinga.","56583","auto",NA,NA,NA,NA,"03/06/1993"
"336","2020-08-04 09:17:57-03","CEPLAC","CEPEC","8567","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"M. S. Marchioretto",NA,NA,NA,"T. S. dos Santos","2238","1972","02","14","Brasil","Bahia","macarani","-40.4230995178223","-15.5683002471924",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Alho-bravo",NA,NA,NA,NA,NA,NA,"Km 21 Rod. p/ Itapetinga.","33617","auto",NA,NA,NA,NA,"03/06/1993"
"337","2020-08-04 09:17:57-03","CEPLAC","CEPEC","41261","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"M. S. Marchioretto",NA,NA,NA,"W. Boone","1106","1986","11","20","Brasil","Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São João de Petropolis. Escola Agort. Federal.","23813","auto",NA,NA,NA,NA,"03/06/1993"
"338","2020-08-04 09:17:57-03","CEPLAC","CEPEC","94875","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii",NA,"C. Farney",NA,NA,NA,"M. Nadruz","593","1983","07","07","Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacarepaguá, Estrada dos bandeirantes 6900, estrada para Curicica, Morro Dois Irmãos de Jacarepaguá.","57442","auto",NA,NA,NA,NA,"30/08/1990"
"339","2020-11-19 14:06:29-03","Unimontes","MCMG","6464","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","18","Brasil","Minas Gerais","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449","W42° 29' 50.4","S19° 40' 23.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bom Jesus do Galho","39343","auto",NA,NA,NA,NA,NA
"340","2020-11-19 14:06:29-03","Unimontes","MCMG","6479","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","20","Brasil","Minas Gerais","Córrego Novo","-42.3964004516602","-19.8318996429443","W42° 29' 56.4","S19° 47' 54.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Córrego Novo","16605","auto",NA,NA,NA,NA,NA
"341","2020-11-19 14:06:29-03","Unimontes","MCMG","6302","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","22","Brasil","Minas Gerais","Ipaba","-42.4193992614746","-19.4136009216309","W42° 25' 08.8","S19° 24' 14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ipaba","14483","auto",NA,NA,NA,NA,NA
"342","2020-11-19 14:06:29-03","Unimontes","MCMG","6651","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2019","04","18","Brasil","Espírito Santo","Baixo Guandu","-41.0158004760742","-19.5188999176025","W40° 55' 31.6","S19° 29' 59.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baixo Guandu","34474","auto",NA,NA,NA,NA,NA
"343","2020-11-19 14:06:29-03","Unimontes","MCMG","6340","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","08","Brasil","Minas Gerais","Dionísio","-42.7766990661621","-19.8428001403809","W42° 32' 56.1","S19° 52' 47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dionísio","31394","auto",NA,NA,NA,NA,NA
"344","2020-11-19 14:06:29-03","Unimontes","MCMG","6317","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","25","Brasil","Minas Gerais","Santana do Paraíso","-42.5685997009277","-19.3635997772217","W42° 26' 17.4","S19° 26' 43.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santana do Paraíso","17033","auto",NA,NA,NA,NA,NA
"345","2020-09-22 13:49:00-03","USP","SPFW","5041","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Serviço Florestal",NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-09-22 13:49:00-03","USP","SPFW","8109","PreservedSpecimen","Plantae","Nyctaginaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","C.F.C., Sá",NA,NA,NA,"Rossetto, E.F.S. Sá, C.F.C.; Cunha Neto, I.L.","452","2019","04","20","Brasil","Minas Gerais","Nanuque","-40.427722","-17.808778","40°25'39.8W","17°48'31.6S",NA,NA,"Material em sílica e amostras de madeira para estudo anatômico.",NA,NA,NA,NA,NA,NA,"Fazenda Mucuri",NA,NA,NA,NA,NA,NA,NA
"347","2019-07-02 15:56:19-03","UEM","HUEM","10998","S","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","G.Hatschbach","1999","07","23","W. Maschio","272","1998","11","03","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"950","950","Árvore de crescimento lento, coletada perto da casa de José Rausis, Santa Gema, flores brancas.","HUEM000009810","HUEM000009810",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"348","2020-11-04 17:30:14-03","UEM","HUEM","10999","S","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","G.Hatschbach","1999","07","23","Soares, A; Carpanezzi, AA; W.Maschio","331","1998","11","12","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"Árvore de 15 m de altura; espinhos recurvos em pares no tronco; frutificação abundante; Mata Mesófila Semidecídua.","HUEM000009809","HUEM000009809",NA,NA,NA,NA,"Floresta Ombrófila Densa Atlântica Montana","38172","auto",NA,NA,NA,NA,NA
"349","2021-04-01 17:42:28-03","UEL","FUEL","15775","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","913","1999","12","27","Brasil","São Paulo","Campinas","-46.916667","-22.816667","-46.916667","-22.816667","660","660",NA,"FUEL021357",NA,"Tracheophyta","Caryophyllales",NA,NA,"Mata Ribeirão Cachoeira, área total: 244,9ha",NA,NA,NA,NA,NA,NA,NA
"350","2020-12-23 19:30:26-03","UEL","FUEL","55872","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Rossetto, EFS","2018","02",NA,"Stival-Santos, A; Legal, E; Silveira, S","1481","2010","01","27","Brasil","Santa Catarina","Angelina","-49.049722","-27.54","-49.049722","-27.54","835","835",NA,"FUEL018094",NA,"Tracheophyta","Caryophyllales",NA,NA,"Coqueiral, pastagem. Florística IFFSC 348 (Arbórea). IFFSC-1/348/Florística/Arbórea",NA,NA,NA,NA,NA,NA,NA
"351","2021-04-01 17:42:28-03","UEL","FUEL","28071","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,"2011",NA,NA,"Maschio, W","272","1998","02","03","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"FUEL021359",NA,"Tracheophyta","Caryophyllales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"352","2021-04-01 17:42:28-03","UEL","FUEL","35382","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Rossetto, EFS","2011","07",NA,"Francisco, EM; Pavão, OC; Alves, J","366","2001","04","26","Brasil","Paraná","Figueira","-50.4030990600586","-23.8491992950439",NA,NA,NA,NA,NA,"FUEL021364",NA,"Tracheophyta","Caryophyllales",NA,NA,"Fazenda São Pedro","13612","auto",NA,NA,NA,NA,NA
"353","2021-04-01 17:42:28-03","UEL","FUEL","27831","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Rossetto, EFS","2011",NA,NA,"Soares, A; Carpanezzi, AA; Maschio, W","331","1998","11","12","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"FUEL021358",NA,"Tracheophyta","Caryophyllales",NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"354","2021-04-01 17:42:28-03","UEL","FUEL","27985","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,"2011",NA,NA,"Silva, JM; Abe, LM","2849","1999","01","15","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"FUEL021360",NA,"Tracheophyta","Caryophyllales",NA,NA,"Salto Chico Salu","38172","auto",NA,NA,NA,NA,NA
"355","2021-04-01 17:42:28-03","UEL","FUEL","2068","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Rossetto, EFS","2011","07",NA,"Francisco das Chagas e Silva; Dias, MC; Soares-Silva, LH","1055","1986","03","07","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"FUEL021363",NA,"Tracheophyta","Caryophyllales",NA,NA,"Morro Preto","38740","auto",NA,NA,NA,NA,NA
"356","2021-04-01 17:42:28-03","UEL","FUEL","22800","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Rossetto, EFS","2011","06",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","04","27","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"FUEL021362",NA,"Tracheophyta","Caryophyllales",NA,NA,"Mata da Fazenda Pinhal, estrada Piracicaba - Limeira","44778","auto",NA,NA,NA,NA,NA
"357","2021-04-01 17:42:28-03","UEL","FUEL","14912","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Souza, VC; Rodrigues, RR; Capellari Jr, L","1993","04","16","Barreto, KD; Fernandes, GD; Vitti, FX","242","1993","04","07","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"FUEL021361",NA,"Tracheophyta","Caryophyllales",NA,NA,"Mata da Câmara de São Roque","15567","auto",NA,NA,NA,NA,NA
"358","2021-04-01 17:42:28-03","UEL","FUEL","50909","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Franco, GADC","2012","10","30","Guillaumon, JR","s.n.","2002","10","26","Brasil","São Paulo","Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,NA,"FUEL021356",NA,"Tracheophyta","Caryophyllales",NA,NA,"Estação Ecológica, aceiro ao lado da Santa Casa, borda da mata","12075","auto",NA,NA,NA,NA,NA
"359","2019-11-01 15:07:48-03","UnB","UB","156515","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G","1999",NA,NA,"Silva, JM; Abe, LB","2849","1999","01","15","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"Árvore 6m. Fruto imaturo.; Floresta",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"Salto Chico Salu","38172","auto",NA,NA,NA,NA,NA
"360","2019-11-01 15:07:48-03","UnB","UB","156517","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005",NA,NA,"Hoehne, W","10700","1941","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Árvore.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
