"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"187","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035905","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P03035905","P03035905_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035905' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1575",NA,NA
"188","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035910","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03035910","P03035910_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035910' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"8213",NA,NA
"189","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035913","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"P03035913","P03035913_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035913' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"353",NA,NA
"190","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035914","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"P03035914","P03035914_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035914' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"43",NA,NA
"191","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035917","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,NA,"s.d.",NA,NA,NA,NA,"P03035917","P03035917_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035917' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035922","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P03035922","P03035922_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035922' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035926","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03035926","P03035926_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035926' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-09-04 08:05:08-03","MNHN","RECOLNAT_MNHN_P","P03587176","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","13","Brasil","Santa Catarina","Ponte Serrada","Upland forest, on road to Fachinal dos Gruedes. 700/900m.","-52.08333","-26.86667",NA,NA,"P03587176","P03587176_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03587176' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"12477",NA,NA
"195","2015-09-04 08:05:08-03","MNHN","RECOLNAT_MNHN_P","P03587177","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P03587177","P03587177_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03587177' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035906","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03035906","P03035906_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035906' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"11254",NA,NA
"197","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035907","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P03035907","P03035907_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035907' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"12964",NA,NA
"198","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035929","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell",NA,"1857","9","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03035929","P03035929_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035929' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,"III 93",NA,NA
"199","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035921","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03035921","P03035921_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035921' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,"III 53",NA,NA
"200","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035916","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Regnell",NA,"1854","7","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03035916","P03035916_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035916' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,NA,NA,NA
"201","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035908","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Mosén",NA,"1875","8","20","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03035908","P03035908_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035908' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,"3981",NA,NA
"202","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035909","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Dusén",NA,"1914","10","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"P03035909","P03035909_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035909' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25180","auto",NA,NA,NA,NA,"15611",NA,NA
"203","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035927","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","11","4","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"P03035927","P03035927_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035927' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA
"204","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035928","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou",NA,"1881","11","4","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"P03035928","P03035928_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035928' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA
"205","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035896","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,"1879","3","24","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"P03035896","P03035896_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","36524","auto",NA,NA,NA,NA,"11254",NA,NA
"206","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035912","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","8","26","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"P03035912","P03035912_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035912' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","38539","auto",NA,NA,NA,NA,"8213",NA,NA
"207","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035903","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","8","26","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"P03035903","P03035903_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","38539","auto",NA,NA,NA,NA,"8913",NA,NA
"208","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035898","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","1","13","Brasil","Rio de Janeiro","Rio de Janeiro","Morro da Viuva.","-43.2075004577637","-22.9027996063232",NA,NA,"P03035898","P03035898_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,"4734",NA,NA
"209","2015-09-04 07:46:57-03","MNHN","RECOLNAT_MNHN_P","P03035902","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Glaziou",NA,"1871","1","13","Brasil","Rio de Janeiro","Rio de Janeiro","Morro do Flamengo.","-43.2075004577637","-22.9027996063232",NA,NA,"P03035902","P03035902_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03035902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,"4734",NA,NA
