"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"601","2020-09-12 05:00:02-03","US","US","938530","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US02868182","US02868182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"602","2020-09-12 05:00:02-03","US","US","2780062","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"M. Kuhlmann","721","1943","5","27","South America - Neotropics","Brazil","São Paulo","Limeira, Fazenda Morro Azul.",NA,NA,"US02868174","US02868174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"603","2020-09-12 05:00:02-03","US","US","209648","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. Regnell","342*","1862","2",NA,"South America - Neotropics","Brazil","Minas Gerais","Caldas.",NA,NA,"US02868181","US02868181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"604","2020-09-12 05:00:02-03","US","US","2540567","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. Oliveira","548","1941","6","9","South America - Neotropics","Brazil","Minas Gerais","Sitio de Jacintho Bissiato, Município Tombos.",NA,NA,"US02868149","US02868149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"605","2020-09-12 05:00:02-03","US","US","3504439","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"S. G. Beck","25384","2000","5","3","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Nuflo de Chávez, Concepcion 75 km hacia NE, via San Ignacio, Comunidad Palmarito.",NA,NA,"US02868185",NA,NA,"-61.68","-15.73","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"606","2020-09-12 05:00:02-03","US","US","3387154","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"G. Hatschbach, J. M. Silva & L. Ferreira","69144","1999","5","18","South America - Neotropics","Brazil","Espírito Santo","Caxixe Quente (Mun. Castelo).",NA,NA,"US02868123","US02868123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"607","2020-09-12 05:00:02-03","US","US","3363544","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"R. Goldenberg, L. Macias & V. Mansano","328",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Sp., Lavrinhas, 12 km ao Norte de Lavrinhas, vale do Ribeirão do Braço.",NA,NA,"US02868126","US02868126_01",NA,"-44.8808","-22.4596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"608","2020-09-12 05:00:02-03","US","US","3420579","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. Grant, A. Costa & B. Rezende-Silva","99-03307","1999","4","3","South America - Neotropics","Brazil","Rio de Janeiro","Alto do Saberbo, Morro do Elefante.",NA,NA,"US02868124","US02868124_01",NA,"-42.9858","-22.4772","1056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"609","2020-09-12 05:00:02-03","US","US","2544142","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"E. P. Heringer","9095/1280",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal","Plano Pilôto, DF.",NA,NA,"US02868166","US02868166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"610","2020-09-12 05:00:02-03","US","US","3325598","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. Jardim","552","1994","4","10","South America - Neotropics","Bolivia","Santa Cruz","Velasco, Parque Nacional Noel Kempff M. Los Fierros Cerrado con Rudgea cornifolia.",NA,NA,"US02868192",NA,NA,"-60.8594","-14.6047","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"611","2020-09-12 05:00:02-03","US","US","701944","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"O. Kuntze","s.n.","1892","7",NA,"South America - Neotropics","Bolivia",NA,"Velasco.",NA,NA,"US02868200",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"612","2020-09-12 05:00:02-03","US","US","2957376","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Windisch","1828","1978","3","23","South America - Neotropics","Brazil","Mato Grosso","Serra Ricardo Franco. Base da Serra.",NA,NA,"US02868212","US02868212_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"613","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"D'Orbigny","663",NA,NA,NA,"South America - Neotropics","Peru",NA,"Prov. de Chiquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"614","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Schott, --","6128",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"615","2020-09-12 05:00:02-03","US","US","3422204","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"D. C. Wasshausen & J. R. I. Wood","2256","2000","8","1","South America - Neotropics","Bolivia","Santa Cruz","Dept. Depto. Santa Cruz. Prov. Prov. Velasco. Parque Nacional Noel Kempff Mercado, vicinity of catarata El Encanto.",NA,NA,"US02868184",NA,NA,NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"616","2020-09-12 05:00:02-03","US","US","2780061","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"G. Gehrt","s.n.","1920","4","1","South America - Neotropics","Brazil","São Paulo","Ribeirão Preto.",NA,NA,"US02868177","US02868177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"617","2020-09-12 05:00:02-03","US","US","2371552","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"G. Eiten, L. T. Eiten & E. R. de la Sota","2182","1960","7","18","South America - Neotropics","Brazil","São Paulo","Município de São Paulo: about 10 km. due north of center of São Paulo (Praça da Sé). Serra da Cantareira, near top. Virgin forest, ravine in brook.",NA,NA,"US02868168","US02868168_01",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"618","2020-09-12 05:00:02-03","US","US","2754815","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"P. Occhioni","4832",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Procedência Gb, Est. do Redentor.",NA,NA,"US02804454","US02804454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"619","2020-09-12 05:00:02-03","US","US","3357594","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"P. M. Andrade","1347","1990","5","14","South America - Neotropics","Brazil","Minas Gerais","Nova Lima, MG. Reserva Biológica Mata do Jambeiro.",NA,NA,"US02868134","US02868134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"620","2020-09-12 05:00:02-03","US","US","2960167","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"-. Martius","179",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US02868156","US02868156_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"621","2020-09-12 05:00:02-03","US","US","3295087","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","60709","1994","6","4","South America - Neotropics","Brazil","Mato Grosso do Sul","Serra de Maracaju (mun. Aquidauana).",NA,NA,"US02868207","US02868207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"622","2020-09-12 05:00:02-03","US","US","3325799","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"M. Gibran","139",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo","Procedência: Fazenda Joventino Altoé-Córrego Santa Rita--, ES.",NA,NA,"US02868131","US02868131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"623","2020-09-12 05:00:02-03","US","US","3429825","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Collector unknown","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US02868158","US02868158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"624","2020-09-12 05:00:02-03","US","US","3369315","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. R. Abbott","16801","1995","5","18","South America - Neotropics","Bolivia","Santa Cruz","Santa Cruz Department, Velasco Province: 'Noel Kempff Mercado' National Park; 1-3 km east of Los Fierros encampment.",NA,NA,"US02868189",NA,NA,"-60.9","-14.55","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"625","2020-09-12 05:00:02-03","US","US","3300734","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"B. Dubs","1454","1994","7","4","South America - Neotropics","Brazil","Mato Grosso","Serra das Araras, Vale do Currupira, mun. Alto Paraguai.",NA,NA,"US02868206","US02868206_01",NA,"-56.85","-15.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"626","2020-09-12 05:00:02-03","US","US","3353832","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"N. Ritter & M. Garvizu","3112","1996","4","15","South America - Neotropics","Bolivia","Santa Cruz","Department of Santa Cruz, Province of Velasco, Lago Caiman; a bahia which receives water from the Río Itenez during rainy season, and is isolated during the dry season.",NA,NA,"US02868188",NA,NA,"-60.93","-13.58","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"627","2020-09-12 05:00:02-03","US","US","2639541","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"H. A. Weddell","1848","1845","7",NA,"South America - Neotropics","Brazil","Mato Grosso","Matto Grosso.",NA,NA,"US02868217","US02868217_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"628","2020-09-12 05:00:02-03","US","US","3327020","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"F. Mamani & A. Jardim","732","1995","4","2","South America - Neotropics","Bolivia","Santa Cruz","Nuflo de Chavez Province, Area de estudio del proyecto del Bolfor, Las Trancas-95 Bosque semideciduo chiquitano.",NA,NA,"US02868190",NA,NA,"-61.8464","-16.5203","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"629","2020-09-12 05:00:02-03","US","US","2754807","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"P. Occhioni","4070",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Procedência Silvestre - G.B.",NA,NA,"US02868148","US02868148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"630","2020-09-12 05:00:02-03","US","US","2960168","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"-. Sommer","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Morro Queimado at Nova Friburgo.",NA,NA,"US02868153","US02868153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"631","2020-09-12 05:00:02-03","US","US","3102258","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"W. Hoehne","11247","1944","4","23","South America - Neotropics","Brazil","São Paulo","Serra Negra.",NA,NA,"US02868172","US02868172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"632","2020-09-12 05:00:02-03","US","US","3374825","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"M. Ferreira","s.n.","1997","7","7","South America - Neotropics","Brazil","Minas Gerais","Fazenda Nicoli, Aimorés, MG.",NA,NA,"US02868125","US02868125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"633","2020-09-12 05:00:02-03","US","US","3197619","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"W. Boone","597","1985","7","23","South America - Neotropics","Brazil","Espírito Santo","Município de Santa Teresa, São João de Petrópolis, Escola Agrotécnica Federal.",NA,NA,"US02868139","US02868139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"634","2020-09-12 05:00:02-03","US","US","1199801","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"E. H. Ule","14909","1894",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US02868151","US02868151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"635","2020-09-12 05:00:02-03","US","US","3342543","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"B. Dubs","2135","1996","3","21","South America - Neotropics","Brazil","Mato Grosso do Sul","Serra das Araras, Vale do Currupira, Faz. Currupira.",NA,NA,"US02868204","US02868204_01",NA,"-56.85","-15.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"636","2020-09-12 05:00:02-03","US","US","2982793","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"D. C. Daly, M. J. G. Hopkins, L. Forero, S. G. Beck & et al.","2125","1983","7","19","South America - Neotropics","Bolivia","Santa Cruz","Department of Santa Cruz. Province of Chiquitos. Serrania de Santiago. 2 km east of town of Santiago de Chiquitos.",NA,NA,"US02868196",NA,NA,"-59.53","-18.4","750","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"637","2020-09-12 05:00:02-03","US","US","3341610","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. Hemming","21","1961","7",NA,"South America","Brazil",NA,"Pará - Matto Grosso border; on the Cachimbo hills, at and near the Cachimbo airfield. (Iriri River).",NA,NA,"US02868215","US02868215_01",NA,NA,NA,"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"638","2020-09-12 05:00:02-03","US","US","3455170","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"T. F. Daniel, J. R. I. Wood & R. Harley","10107","2002","4","17","South America - Neotropics","Bolivia","Santa Cruz","Prov. Velasco, 84 km N of Santa Rosa de la Roca on road to Piso Firme.",NA,NA,"US02868183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"639","2020-09-12 05:00:02-03","US","US","1904255","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"D. Amaro van Emelen","1548",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","S. Paulo (Capital).",NA,NA,"US02868176","US02868176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"640","2020-09-12 05:00:02-03","US","US","2829321","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. Krapovickas & A. Schinini","31920","1977","4","28","South America - Neotropics","Bolivia","Santa Cruz","Dep. Sta. Cruz, prov. Nuflo de Chavez, Concepción.",NA,NA,"US02868198",NA,NA,"-62.08","-16.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"641","2020-09-12 05:00:02-03","US","US","3433532","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. R. I. Wood","12520","1997","8","3","South America - Neotropics","Bolivia","Santa Cruz","Ñuflo de Chavez. c. 5-10 km S of Concepción on road to Lomerio.",NA,NA,"US02868187",NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"642","2020-09-12 05:00:02-03","US","US","3258307","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"C. Kameyama, L. A. Skorupa & J. F. A. Baumgratz","13","1992","3","25","South America - Neotropics","Brazil","Minas Gerais","Carangola. Estrada para São Pedro da Gloria, 9 km da BR 116.",NA,NA,"US02868165","US02868165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"643","2020-09-12 05:00:02-03","US","US","3363536","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"I. Cordeiro & M. A. Barros","1408","1994","5","17","South America - Neotropics","Brazil","São Paulo","Parque Estadual de Jacupiranga, município de Eldorado, arredores da Caverna do Diabo, Trilha para a Cachoeira da Tapagem.",NA,NA,"US02868128","US02868128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"644","2020-09-12 05:00:02-03","US","US","1904274","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. Paiva Coelho","2549",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","S. Paulo (Serra da Cantareira).",NA,NA,"US02868175","US02868175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"645","2020-09-12 05:00:02-03","US","US","2829323","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. Krapovickas & A. Schinini","31826","1977","4","27","South America - Neotropics","Bolivia","Santa Cruz","Dep. Santa Cruz, prov. Nuflo de Chavez, 3 Km S de Ascensión de Guarayos, Ayo.San Joaquín.",NA,NA,"US02868199","US02868199_01",NA,"-63.1","-15.72","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"646","2020-09-12 05:00:02-03","US","US","3259422","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. P. P. Carauta & et al.","5812","1989","4","18","South America - Neotropics","Brazil","Rio de Janeiro","RJ, Barra Manoa, Ribeiráo de Sáo Joaquim, Fda. Campo Alegre, à beira da estrada.",NA,NA,"US02868137","US02868137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"647","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"R. Scolnik & R. Luti","731","1948","2","29","South America","Brazil",NA,"Territorio de Guaporé, Alto Rio Branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"648","2020-09-12 05:00:02-03","US","US","2948894","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. P. Duarte","5882","1961","6","27","South America","Brazil",NA,"Est. da Guanabara, Restinga de Jadarepaguá.",NA,NA,"US02868144","US02868144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"649","2020-09-12 05:00:02-03","US","US","2196832","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. Macedo","2325","1980","4","23","South America - Neotropics","Brazil","Minas Gerais","Baús, Municipio Ituiutaba, Estado Mg.",NA,NA,"US02868171","US02868171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"650","2020-09-12 05:00:02-03","US","US","3212733","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"M. Nee","41363","1991","6","25","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Velasco, 10 km (by air) SE of buildings of Estancia Flor de Oro, semi-evergreen tropical forest on slopes of small pre-Cambrian hill, of sandstone and quartzite of the Huanchaca Group, surrounded by lowlands of Río Iténez, along W side of oxbow.",NA,NA,"US02868193",NA,NA,"-60.93","-13.58","200","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
