"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"258","2020-09-12 05:00:02-03","US","US","1545003","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","353","1919","8","20","South America","Argentina",NA,NA,NA,"US02860086",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia de Tucumán, (R. A.), Departamento Leales, Santa Rosa.",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","1440882","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","7069","1928","1","17","South America","Argentina",NA,NA,NA,"US02860026",NA,"Scrophulariales","(Nees) Lindau",NA,"Catamarca",NA,"Provincia de Catamarca, (R. A.), Departamento del Alto, Balcozna.",NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","1876875","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","9910","1909","9","2","South America","Argentina",NA,NA,NA,"US02860074",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Sarmientos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","2981197","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini, E. Cabral, S. Cáceres, S. Ferrucci & R. Vanni","23534","1983","3","1","South America","Argentina",NA,NA,NA,"US02860049",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Prov. Corrientes, Dep. Santo Tomé, Ea. Timbó.",NA,NA,"US02860049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","2120424","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","3142","1947","6","21","South America","Argentina",NA,NA,NA,"US02860060",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pilcomayo, Ruta 11 Km. 103.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","3410449","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood","12585","1997","8","24","South America - Neotropics","Bolivia",NA,NA,NA,"US02859982",NA,"Scrophulariales","(Nees) Lindau",NA,"Chuquisaca",NA,"Tomina, Rio Azero, c. 4 km above Puente Azero.",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","1876873","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","4611","1905","12","3","South America","Argentina",NA,NA,NA,"US02860105",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Salta - Rosario de la Frontera.",NA,NA,"US02860105_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","1876880","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-. Schreiter","3429","1924","8","27","South America","Argentina",NA,NA,NA,"US02860089",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Tartagal - Zanja Honda.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","1545025","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","2292","1923","9","2","South America","Argentina",NA,NA,NA,"US02860088",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia de Tucumán, (R. A.), Departamento Famaillá, Quebrada de Lules.",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","3433081","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Nee","51284","2000","11","8","South America - Neotropics","Bolivia",NA,NA,NA,"US02859990",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Prov. Cordillera, 2 km by road W of the highest point on the road from Eytí to the Ipatí-Camiri road. Depto. Santa Cruz.","-63.48","-19.87",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","3102326","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-. Michel, -- Beck & -- Garcia","415","1985","9","30","South America - Neotropics","Bolivia",NA,NA,NA,"US02859986",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Cordillera, Alto Parapetí, Hacienda Yapuimbia.",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","2120578","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Schwindt","s.n.",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860095",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Provincia Misiones, Dep. Candelaria, San Juan.",NA,NA,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","2566142","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach & O. Guimarães","21936","1969","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US02860151",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Fda. Satna Cruz (Aquidauana).",NA,NA,"US02860151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","1876884","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Venturi, --","18","1903","9","11","South America","Argentina",NA,NA,NA,"US02860110",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Fe",NA,"Santa Fe: Mocoví.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","1876879","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Rodriguez, --","354","1910","8","3","South America","Argentina",NA,NA,NA,"US02860097",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Salto Iguazú, Puerto Aguirre.",NA,NA,"US02860097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","2586672A","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach","25085","1970","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US02860150",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Rod Br 267, Entroncamento (Rio Brilhante).",NA,NA,"US02860150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","3947312","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. Kaspar","s.n.","1978","8","14","South America - Neotropics","Brazil",NA,NA,NA,"US02860146",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Banks of Rio Paraguai, at the Fazenda Acurizal.","-57.5","-17.88","US02860146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","1876868","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Jorgensen, --","2846","1918","8",NA,"South America","Argentina",NA,NA,NA,"US02860052",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Abundante en el norte, Formosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","2120237","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","R. Aguilar","866","1946","9","12","South America","Argentina",NA,NA,NA,"US02860037",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Gob. Chaco, Margarita Belén.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","2120462","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","2985","1947","6","2","South America","Argentina",NA,NA,NA,"US02860057",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pilcomayo, Norte de Porteñito a 2 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","3297894","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach, V. J. Pott & J. M. Silva","60830","1994","6","9","South America - Neotropics","Brazil",NA,NA,NA,"US02860145",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso do Sul",NA,"Banda Alta (mun. Corumbá).",NA,NA,"US02860145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","2120442","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. E. Montes","1572","1945","12","18","South America","Argentina",NA,NA,NA,"US02860099",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Gob. Misiones, Dep. Candelaria, Santa Ana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","1545052","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","5433","1927","10","19","South America","Argentina",NA,NA,NA,"US02860103",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Provincia de Salta, (R. A.), Departamento Candelaria, Agua Calientes.",NA,NA,"US02860103_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","2120230","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","R. Aguilar","424","1945","10","12","South America","Argentina",NA,NA,NA,"US02860036",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Gob. Chaco, Margarita Belén.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"282","2020-09-12 05:00:02-03","US","US","2120604","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Villa","415","1945","8","17","South America","Argentina",NA,NA,NA,"US02860075",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Capital, Camino a San José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"283","2020-09-12 05:00:02-03","US","US","3258556","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. M. Arbo, M. S. Ferrucci, V. Solis Neffa & S. Blanco","5888",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860041",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Misiones, Dep. San Javier, Cerro del Monje, 6 Km NE de San Javier.",NA,NA,NA,"271",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"284","2020-09-12 05:00:02-03","US","US","2782938","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini & C. Quarín","11549","1975","5","25","South America","Argentina",NA,NA,NA,"US02860048",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Prov. Corrientes, Dep. San Cosme, Río Paraná y Ayo. San Juan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"285","2020-09-12 05:00:02-03","US","US","1859307","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Peirano","8857","1932","8","28","South America","Argentina",NA,NA,NA,"US02860068",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Burruyacu, La Ramada.",NA,NA,NA,"470",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","1953919","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. P. Killip","39605","1948","10","25","South America","Argentina",NA,NA,NA,"US02860108",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Province Salta: Quebrada del Diablo, northwest of Urundel.",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","3082651","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. H. Gentry, R. Neumann & C. Palací","51781A","1985","9","24","South America","Argentina",NA,NA,NA,"US02860106",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Salta: Depto. Anta; Parque Nacional El Rey, at eastern edge of park.","-64.67","-24.58",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","3367037","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1978","1993","9","16","South America","Argentina",NA,NA,NA,"US02860018",NA,"Scrophulariales","(Nees) Lindau",NA,"Jujuy",NA,"Dept. Jujuy, Depto. Ledesma, Punta del Agua, arroyo, 15 km E of Ruta #34.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"289","2020-09-12 05:00:02-03","US","US","2436349","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","F. Torgo","53",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02860147",NA,"Scrophulariales","(Nees) Lindau",NA,"Rio Grande do Sul",NA,"Parque do Balneario, Itaí.",NA,NA,"US02860147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","2120419","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","17","1945","10","12","South America","Argentina",NA,NA,NA,"US02860061",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pirané, Pirané.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","2700337","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas & C. L. Cristóbal","15846","1970","9","4","South America","Argentina",NA,NA,NA,"US02860032",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Prov. Chaco, Dep. San Fernando, Resistencia (empalme Puente-Ruta 11).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"292","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen, C. L. Cristóbal & V. Marunak","1991","1993","9","24","South America","Argentina",NA,NA,NA,NA,NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Dept. Misiones, Depto. Iguazu, Parque Nac. Iguazu, ruta 101, entre 10-14 km del empalme con ruta 12",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","1545069","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","7069","1928","1","17","South America","Argentina",NA,NA,NA,"US02860027",NA,"Scrophulariales","(Nees) Lindau",NA,"Catamarca",NA,"Provincia de Catamarca, (R. A.), Departamento del Alto, Balcozna.",NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2547580","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas","13070","1967","8","19","South America","Argentina",NA,NA,NA,"US02860047",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Prov. Formosa, 10 Km. S del riacho Negro, ruta 11.",NA,NA,"US02860047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","1876762","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Castellanos, --","30/1770","1930","7","21","South America","Argentina",NA,NA,NA,"US02860107",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Salta: Dept. Metán.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","2906625","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini & E. Bordas","15045","1978","4","7","South America","Argentina",NA,NA,NA,"US02860003",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Depto. Chaco, Mayor Pedro Lagerenza.","-60.75","-20","US02860003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2222147","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","R. Porta","112","1943","9","19","South America","Argentina",NA,NA,NA,"US02860101",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Gob. de Misiones, orillas del Sta-Curuzú, monte Carlo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","3657730","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & T. Tilleria","30146","1992","1","27","South America","Paraguay",NA,NA,NA,"US02860009",NA,"Scrophulariales","(Nees) Lindau",NA,"Paraguari",NA,"Paraguari, Acahay Massif, Easternmost Peak, Gallery forest at southern part.","-57.13","-25.87","US02860009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","1545084","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","9658","1929","10","10","South America","Argentina",NA,NA,NA,"US02860042",NA,"Scrophulariales","(Nees) Lindau",NA,"Jujuy",NA,"Provincia de Jujuy, (R. A.), Departamento San Pedro, Santa Clara.",NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","3327212","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5337","1995","7","12","South America - Neotropics","Bolivia",NA,NA,NA,"US02859995",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Valle Grande, 8 Km de Masicuri a Boyuibe.","-63.73","-18.88",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","2120607","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Villa","524","1945","10","7","South America","Argentina",NA,NA,NA,"US02860070",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Tafi, Manantial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","63882","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus",NA,"967","1888",NA,NA,"South America","Paraguay",NA,NA,NA,"US02859999",NA,"Scrophulariales","(Nees) Lindau",NA,NA,NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","2757829","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas, C. L. Cristóbal, A. Schinini, M. M. Arbo & et al.","26164","1974","9","23","South America","Argentina",NA,NA,NA,"US02860039",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Dep. Santo Tomé, Ayo., Chimiray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","1876874","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","5207","1906","10","20","South America","Argentina",NA,NA,NA,"US02860073",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: El Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","3327198","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5385","1995","8","27","South America - Neotropics","Bolivia",NA,NA,NA,"US02859998",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Andres Ibañez, Jardín Botánico.","-63.05","-17.72","US02859998_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","2757828","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas, C. L. Cristóbal, A. Schinini, M. M. Arbo & et al.","26165","1974","9","23","South America","Argentina",NA,NA,NA,"US02860044",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Dep. Santo Tomé, Ayo., Chimiray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2644295","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas & C. L. Cristóbal","13175","1967","9","22","South America","Argentina",NA,NA,NA,"US02860023",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Dep. Bermejo, Arroyo Cangüi Chico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","2744748","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach","32901","1973","10","19","South America","Brazil",NA,NA,NA,"US02860149",NA,"Scrophulariales","(Nees) Lindau",NA,"Paraná",NA,"Cancan (mun. Roncador).",NA,NA,"US02860149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2120571","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-. Schreiter","100","1917","8","3","South America","Argentina",NA,NA,NA,"US02860091",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Tapia - Cadillal.",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","2770203","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","18454","1973","7",NA,"South America","Argentina",NA,NA,NA,"US02860033",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Prov. Chaco, dep. 1° de Mayo, Colonia Benítez, Procede de Formosa, Mojón de Fierro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","3327211","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5453","1995","9","4","South America - Neotropics","Bolivia",NA,NA,NA,"US02859997",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Florida, 10 Km de San Juan del Potrero a Santa Rosa.","-64.25","-17.98",NA,"1350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","2120608","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Villa","536","1945","10","17","South America","Argentina",NA,NA,NA,"US02860069",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Tafi, Manantial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","3376501","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","N. Ritter, G. Crow, M. Garvizu & C. Crow","4675",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02859985",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Department of Santa Cruz, Province of Herman Busch, Town of Puerto Suarez, The dirt road leading from the highway to Puerto Quiharro to the hotel El Tumbador.","-57.7753","-18.9744",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","3382158","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & T. Tilleria","36976","1993","9","12","South America","Paraguay",NA,NA,NA,"US02860010",NA,"Scrophulariales","(Nees) Lindau",NA,"Central",NA,"Tavarory, Arroyo Consuelo.","-57.53","-25.48","US02860010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
