"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","individualCount","typeStatus","continentOcean","preparationType","class","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"46","2019-12-04 15:26:25-03","PUCPR","HUCP","18449","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker.","Kersten, RA","Hach, R","2005","03","21","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00004569","HUCP00004569","Monocotiledonea",NA,"2007","10","29","56988",NA,NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-27 20:28:30-03","PUCPR","HUCP","25616","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker.","Lago, GB","Lago, GB","2019","09","03","Argentina","Jujuy","San Salvador de Jujuy",NA,"-65.1086","-24.3572","-65.1086","-24.3572","HUCP00025616","HUCP00025616","Monocotiledonea",NA,"2019","09","03",NA,NA,NA,"Epífita.",NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:26:25-03","PUCPR","HUCP","21305","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker.","Kersten, RA","Michelon, C","2010","03","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00004669","HUCP00004669","Monocotiledonea",NA,NA,NA,NA,"56988",NA,NA,NA,"auto","711",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4664","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta da Santa Rua Gabriel Vandone de Barros próximo à prefeitura municipal.","-57.642222","-19.034444","57º38'32''W","19º2'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4663","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta do Amor Rua Maranhão Bairro Cravo Vermelho.","-57.646667","-19.034444","57º38'48''W","19º2'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4661","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta do Amor Rua Maranhão Bairro Cravo Vermelho.","-57.646667","-19.034444","57º38'48''W","19º2'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4662","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta do Amor Rua Maranhão Bairro Cravo Vermelho.","-57.646667","-19.034444","57º38'48''W","19º2'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4665","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta da Santa Rua Gabriel Vandone de Barros próximo à prefeitura municipal.","-57.675556","-19.005278","57º40'32''W","19º0'19''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:28:40-03","CPAN-UFMS","COR","11761","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Paggi, G.","Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","09","05","Brasil","Mato Grosso do Sul","Bodoquena","Morraria do Sul; fazenda Santa Laura","-56.75","-20.783333","56º45'0''W","20º47'0''S",NA,NA,NA,NA,"2014","05","21",NA,"454","454","Erva rupícola; ocorrendo entre as frestas de rochas calcárias pontuadas Habito: Erva rupícola",NA,"3766",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4676","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Costa, L.B.","1997","07","17","Brasil","Mato Grosso do Sul","Corumbá","Gruta do Amor Rua Maranhão Bairro Cravo Vermelho.","-57.646667","-19.034444","57º38'48''W","19º2'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Epífita",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-02 16:28:40-03","CPAN-UFMS","COR","11357","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Damasceno-Júnior, G. A.","Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","12","16","Brasil","Mato Grosso do Sul","Bonito","Fazenda Santa Laura","-56.750556","-20.784722","56º45'2''W","20º47'5''S",NA,NA,NA,NA,NA,NA,NA,NA,"470","470","Epífita, 50 cm de altura; flor lilás Habito: Epífita",NA,"4208",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4679","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Aoma, L. Y. S.","Costa, L. B.","1997","04","20","Brasil","Mato Grosso do Sul","Corumbá","Forte de Coimbra; gruta Ricardo Franco","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"Epífita; estavam mergulhadas em água Habito: Epífita","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-02 16:28:40-03","CPAN-UFMS","COR","4182","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. Paggi","Costa, L.B.","1996","12","05","Brasil","Mato Grosso do Sul","Corumbá","Gruta da Santa Rua Gabriel Vaandone de Barros próximo à prefeitura municipal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"2014","05","19","295160",NA,NA,"Habito: Epífita","auto","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:07:25-03","CPAN-UFMS","COR","10132","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Ieda M. Bortolotto, Geraldo A. Damasceno-Júnior, Iria H. Ishii, Elton M. de Assis, Celso Rosso, Valdemar Magalhães","2004","11","02","Brasil","Mato Grosso do Sul","Corumbá","Mata ciliar do rio Paraguai. Próximo à comunidade do Amolar. mata ciliar; ; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,NA,"auto","1509",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4728","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.A. Fernandes","Bortolotto, I.M.; Santos, D.A.","1996","11","29","Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"295160",NA,NA,"Com Flor: lilás; encontrada em caverna","auto","412",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4701","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Bortolotto, I.M.; Damasceno Jr, G.A.","1996","11","30","Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","960","960","Sobre rocha; Com Flor: lilás Habito: epífita","auto","398",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:07:25-03","CPAN-UFMS","COR","4748","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Damasceno Jr., G.A.; Bortolotto, I.M.","1996","05","01","Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"crescendo sobre rocha. Habito: epífita","auto","1034",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:07:25-03","CPAN-UFMS","COR","8603","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Damasceno-Júnior","Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","2001","11","24","Brasil","Mato Grosso do Sul","Corumbá","Morro na margem da baía Gaíva - separando as águas da baía com as do rio Paraguai. Cerradão; litólico; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"Com Flor: azul","auto","3077",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:07:25-03","CPAN-UFMS","COR","10173","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Ieda M. Bortolotto, Geraldo A. Damasceno-Júnior, Iria H. Ishii, Elton M. de Assis, Celso Rosso, Valdemar Magalhães","2004","11","03","Brasil","Mato Grosso do Sul","Corumbá","morro nos fundos da casa do Sr. Leito de um córrego seco na descida do morro. Valdemar. Comunidade do Amolar. Cerrado. Leito rochoso de um córrego seco.; ; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"Com Flor: pétalas roxas.; Com fruto:palha.","auto","1549",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-26 18:07:25-03","CPAN-UFMS","COR","5497","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Moraes,M.;Paula,D. et al.","1998","03","29","Brasil","Mato Grosso do Sul","Corumbá","Parque Marina Gattas. mata decídua; calcário;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"Com Flor: lilás; Com fruto:escuro","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:07:25-03","CPAN-UFMS","COR","6865","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Fernandes et al.","Fernandes, G.A.","1998","03","22","Brasil","Mato Grosso do Sul","Corumbá","Parque Marina Gattas. Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160",NA,NA,"Com Flor: Lilás; Com fruto:Marrom Habito: Epífita","auto","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:07:25-03","CPAN-UFMS","COR","11421","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Gecele Paggi","Moraes, I.","2005","11","13","Brasil","Mato Grosso do Sul","Corumbá","Porto Geral de Corumbá. terreno secundário ; litólico; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","453","453","Com Flor: lilás","auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-26 18:07:25-03","CPAN-UFMS","COR","14129","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Gecele Paggi","I.M.Bortolotto, Denilson A.Santos, Diógenes P. Rodrigues, R.R.Silva","1995","09","01","Brasil","Mato Grosso do Sul","Ladário","Borda do Morro do Rabicho. sobre carandá; ;.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-26 18:07:25-03","CPAN-UFMS","COR","5104","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Braga,L.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Gruta de Ladário.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141",NA,NA,"Com Flor: branca azulada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-02 16:28:40-03","CPAN-UFMS","COR","5105","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Braga,L.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Gruta de Ladário.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"2014","05","19","23141",NA,NA,"Com Flor: branca","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:27:37-03","UFBA","ALCB","134440","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","2018","11","11","Brasil","Bahia","Tucano","Torre do Quererá.","-39.318611","-11.608611","-39.318611","-11.608611","ALCB059217","ALCB059217","Monocotyledon",NA,"2019","06",NA,NA,NA,NA,"Folhas rosuladas. Inflorescência com flores passadas.",NA,"31120",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:27:37-03","UFBA","ALCB","005858","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Pires, JM","1951","07","25","Brasil","Bahia","Queimadas","Nordeste","-39.616667","-10.966667","-39.616667","-10.966667","ALCB010422","ALCB010422","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,"epífita. Muito comum.",NA,"3451",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:27:37-03","UFBA","ALCB","000455","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Costa, AL","Costa, AL","1972","09","07","Brasil","Bahia","Riachão do Jacuípe","Paraguaçu, entre Riachão do Jacuípe e Tanquinho de Feira","-39.383333","-11.8","-39.383333","-11.8","ALCB010424","ALCB010424","Monocotyledon",NA,"1973",NA,NA,NA,NA,NA,"epífita. Flores azul-arroxeadas.",NA,"s/n",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:27:37-03","UFBA","ALCB","000456","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Costa, AL","Costa, AL","1973","08","11","Brasil","Bahia","Lajedinho","Paraguaçu, junto a Gruta da Lapinha","-40.9","-12.35","-40.9","-12.35","ALCB010423","ALCB010423","Monocotyledon",NA,"1973","08",NA,NA,NA,NA,"epífita. Flores azul-arroxeadas, perfumadas.",NA,"s/n",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:27:37-03","UFBA","ALCB","022618","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Bautista, HP; Pinto, GCP","Silva, LB da; Mattos Silva, LA; Silva, GO","1987","01","20","Brasil","Bahia","Rodelas","Nordeste, Nova Rodelas, Sítio Arqueológico Areal dos Caboclos","-38.75","-8.85","-38.75","-8.85","ALCB010421","ALCB010421","Monocotyledon",NA,"1987","02",NA,NA,NA,NA,"epífita.",NA,"30",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:27:37-03","UFBA","ALCB","026693","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Queiroz, LP de","1983","07","08","Brasil","Bahia",NA,"R. C. Sede",NA,NA,NA,NA,"ALCB010420","ALCB010420","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,"epífita. Folhas suculentas, acinzentadas. Flores acinzentadas.",NA,"755",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:27:37-03","UFBA","ALCB","031696","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Guedes, ML; Macedo, GL; Alunos de Botânica III","1997","10","19","Brasil","Bahia","Jequié","Sudoeste, Hidrelétrica de São Francisco, Barragem de Pedra","-40.083333","-13.85","-40.083333","-13.85","ALCB010416","ALCB010416","Monocotyledon",NA,"2000","07",NA,NA,NA,NA,"epífita. Folhas rosuladas. Inflorescência com brácteas amarronzadas, flores lilases. Frequente.; substrato argilo-pedregoso.",NA,"5401",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:27:37-03","UFBA","ALCB","110555","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","2013","08","18","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Próximo a cidade.","-39.516667","-12.766667","-39.516667","-12.766667","ALCB010417","ALCB010417","Monocotyledon",NA,"2014","01",NA,NA,NA,NA,"epífita. Folhas rosuladas, lanceoladas, com indumento cinério. Inflorescência com flores liláses.",NA,"20775",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:27:37-03","UFBA","ALCB","111216a","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","2013","10","18","Brasil","Bahia","Santa Teresinha","Recôncavo Sul","-39.516667","-12.766667","-39.516667","-12.766667","ALCB010436","ALCB010436","Monocotyledon",NA,"2014","02",NA,NA,NA,NA,"hepífita. Folhas basais, com indumento cinéreo. Inflorescência com flores liláses.",NA,"21025b",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:27:37-03","UFBA","ALCB","124901","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guedes, ML","Guedes, ML; Casaes, M","2016","05","07","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Margem do Rio Paraguaçu.","-39.516667","-12.766667","-39.516667","-12.766667","ALCB017117","ALCB017117","Monocotyledon",NA,"2016","07",NA,NA,NA,NA,"epífita, caule conspícuo. Folhas rosuladas, cinéreas, polísticas, suberetas com ápice fortemente recurvado. Inflorescência composta, brácteas florais verde-acinzentadas, sépalas livres, geralmente glabras; flores azuis a púrpuras.",NA,"24565",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:27:37-03","UFBA","ALCB","41046","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Leme, E","Oliveira, ALPC de","1998","02","22","Brasil","Bahia","Baixa Grande","Paraguaçu","-40.166667","-11.95","-40.166667","-11.95","ALCB010419","ALCB010419","Monocotyledon",NA,"1998","03",NA,NA,NA,NA,"30,0 cm. Folhas membranáceas, concolores. Flores roxas. Epifitismo em algaroba. Frequente.",NA,"s/n",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:27:37-03","UFBA","ALCB","54529","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Coffani-Nunes, JV","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","2001","08","07","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Assentamento Várzea do Curral","-40.836111","-11.135278","-40.836111","-11.135278","ALCB010426","ALCB010426","Monocotyledon",NA,"2002","07","18",NA,NA,NA,"epífita, 0,30 m. Folhas convolutas, vilosas, rosuladas. Flores alvas a liláses, singelas; brácteas esverdeadas; escapo longo. Frequente.",NA,"9099",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:27:37-03","UFBA","ALCB","65825","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, MGL","Guedes, ML; Alunos de Botânica III; Alunos de Botânica III","2004","04","03","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Lages","-41.15","-11.55","-41.15","-11.55","ALCB010418","ALCB010418","Monocotyledon",NA,"2007","02","27",NA,NA,NA,"rupícola. Folhas rosuladas, brilhantes na face abaxial. Flores com escapo longo, passadas.; arbustiva-arbórea",NA,"11006",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:27:37-03","UFBA","ALCB","71481","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, MGL","Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","2006","01","11","Brasil","Bahia","Monte Santo","Nordeste","-39.316667","-10.433333","-39.316667","-10.433333","ALCB010430","ALCB010430","Monocotyledon",NA,"2007","02","27",NA,NA,NA,"Herbácea. Folhas rosuladas. Inflorescência passada.",NA,"12080",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:27:37-03","UFBA","ALCB","75748","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Wanderley, MGL","Guedes, ML; Carvalho, G; Santos, JS; Valadão, RM","2006","12","22","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno do Parque Sete Passagens. Ponto 220","-40.553056","-11.356111","-40.553056","-11.356111",NA,NA,"Monocotyledon",NA,"2007","02",NA,NA,"589","589","epífita. Folhas basais. Frutos cápsulas passadas.",NA,"13102",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:27:37-03","UFBA","ALCB","75839","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Guedes, ML","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS","2006","12","23","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno do Parque Sete Passagens, Água Branca Ponto 225","-40.583056","-11.381111","-40.583056","-11.381111","ALCB010429","ALCB010429","Monocotyledon",NA,"2007","12",NA,NA,"547","547","Folhas membranáceas, basais, com tomentos alvos. Inflorescência com frutos verdes.",NA,"13194",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:27:37-03","UFBA","ALCB","83530","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Fiorato, L","Guedes, ML; Gomes, FS; Prates, ARS","2008","04","28","Brasil","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, Bloco III","-42.538333","-14.350556","-42.538333","-14.350556","ALCB010425","ALCB010425","Monocotyledon",NA,"2008","10","07",NA,"1031","1031","epífita. Folhas rosuladas. Inflorescência com escapo longo, flores passadas.",NA,"14291",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
