"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"298","2020-07-23 11:56:40-03","CEPLAC","CEPEC","61330","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"M. S. Marchioretto","S. V. A. Pessoa","209","1987","07","16",NA,"Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Municipal de Macaé de Cima. Sítio Sophronites.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,"42W30'","22S33'",NA,NA,NA,NA,NA,NA,NA,"30/10/2008",NA,NA,NA
"299","2020-11-04 17:28:22-03","UEM","HUEM","34049","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Rosado","Coelho, KF","21","2018","09","04",NA,"Brasil","Paraná","Maringá","Mata ciliar da UEM., Margem esquerda do córrego Mandacaru. Borda.","-51.949167","-23.403278",NA,"Liana, escandente. Botões florais verdes.","HUEM000019543",NA,NA,NA,"-51.949167","-23.403278","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-07-02 15:54:50-03","UEM","HUEM","34122","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Rosado","Rosado","550","2018","09","13",NA,"Brasil","Paraná","Maringá","Parque das Palmeiras., Borda próxima à avenida São Judas Tadeu.","-51.939433","-23.385612",NA,"Arbusto escandente. Frutos maturos brancos.","HUEM000019606",NA,"502","502","-51.939433","-23.385612","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-11-04 17:28:22-03","UEM","HUEM","34132","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Rosado","Nascimento, JEM","102","2018","07","26",NA,"Brasil","Paraná","Maringá","Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.","-51.95","-23.416667",NA,"Trepadeira. Flores amarelas; odorífera.","HUEM000020297",NA,"550","550","-51.95","-23.416667","2018","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-04 17:28:22-03","UEM","HUEM","33608","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Michelle R.","Milaneze-Gutierre, MA","1266","2017","08","11",NA,"Brasil","Paraná","Maringá","Parque do Ingá., Área externa.","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000016789","HUEM000016789",NA,NA,NA,NA,"2017","08",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"303","2020-11-12 16:58:42-03","UEL","FUEL","19840","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Cervi, AC","Cervi, AC","3606","1992","05","11",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"1992","06",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-01 14:51:54-03","UnB","UB","147086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Hatschbach, G","41542","1976","05","26","Southern America","Brasil","Paraná ","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,"Trepadeira; Orla da mata pluvial.",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-01 14:51:54-03","UnB","UB","147087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, TM","Hatschbach, G","53114","1989","06","02","Southern America","Brasil","Paraná ","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,"Floresce no alto das árvores da mata pluvial degradada; Trepadeira, flor creme",NA,NA,"400","400",NA,NA,"1994",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-01 14:51:55-03","UnB","UB","183192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Siqueira, JC","Urbano","s.n.","1971","07","31","Southern America","Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,"Cipó, flores esbranquiçadas",NA,NA,NA,NA,NA,NA,"1982","03","16","20148","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-01 14:51:55-03","UnB","UB","185882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze","Roth, L","Roth, L","1757","1955","09","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Ponta da Mutuca, BR Km 7","-43.937801361084","-19.9207992553711",NA,"Arbusto semiescandente. Flores brancas",NA,NA,NA,NA,NA,NA,"1955","09","25","17082","auto",NA,NA,NA,NA,NA,NA
"308","2020-06-30 11:00:05-03","UFU","HUFU","61667","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Siqueira, J.C.","Urbano","s.n.","1971","09","27",NA,"Brasil","Minas Gerais","Vale Verde","Parque Nacional do Caparaó",NA,NA,NA,"Cipó robusto, inflorescência creme -esverdeada, com flores e frutos maduros.","HUFU00000528",NA,NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-05-06 11:51:46-03","UFU","HUFU","61668","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Siqueira, J.C.","Krieger, L.; et al.","15046","1977","09","27",NA,"Brasil","Minas Gerais","Vale Verde","Caparaó",NA,NA,NA,"Cipó robusto, inflorescência creme esverdeada, com flores e frutos maduros.","HUFU00000527",NA,NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-06-30 11:00:05-03","UFU","HUFU","61669","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Verardo, S.M.S.","Krieger, L.","23107","1988","11","20",NA,"Brasil","Minas Gerais","Vale Verde","Parque Nacional do Caparaó",NA,NA,NA,"Erva alta, ramosa.; a beira do caminho.","HUFU00000526",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-06-30 11:00:05-03","UFU","HUFU","61671","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Verardo, S.M.S.","Brugger, M.","s.n.","1988","10","16",NA,"Brasil","Minas Gerais","Vale Verde","Parque Nacional do Caparaó",NA,NA,NA,"Cipó com inflorescência esverdeada. Sobre arbusto.; Ao lado do riacho.","HUFU00000524",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-06-30 11:00:05-03","UFU","HUFU","61670","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Roth, L.","Roth, L.","1757","1955","09","25",NA,"Brasil","Minas Gerais","Belo Horizonte","Ponta da Mutuca, BR3, Km 7.","-43.937801361084","-19.9207992553711",NA,"Arbusto semiescandescente, flores brancas.; Beira da mata.","HUFU00000525",NA,NA,NA,NA,NA,"1956","09","25","17082","auto",NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:38:24-03","UFSC","FLOR","24341","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.; Nicolack, V.","53114","1989","06","02",NA,"Brasil","Paraná","Antonina","Rio Cotia.","-48.7118988037109","-25.4286003112793",NA,"trepadeira, flor creme","FLOR0024341","FLOR0024341","400","400",NA,NA,"1994",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"314","2020-08-20 14:55:31-03","UFSC","FLOR","54562","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","285","2009","06","23",NA,"Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,"trepadeira. Local de diagnóstico para criação de Unidade de Conservação.","FLOR0054562","FLOR0054562",NA,NA,NA,NA,"2009","06","23","9090","auto",NA,NA,NA,NA,NA,NA
"315","2020-08-20 14:55:31-03","UFSC","FLOR","52055","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","162","2009","04","30",NA,"Brasil","Santa Catarina","Itapema","São Paulinho, Borda da Floresta ciliar.","-48.611400604248","-27.0902996063232",NA,"trepadeira, 5m altura","FLOR0052055","FLOR0052055","5","5",NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"316","2020-08-20 14:55:31-03","UFSC","FLOR","42224","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Mello, A.S.","Nuernberg, A.; Mello, A.S.","324","2011","09","03",NA,"Brasil","Santa Catarina","Porto Belo","APA da Ponta do Araçá.","-48.515","-27.122222",NA,"trepadeira. inflorescência terminal em vários eixos.","FLOR0042224","FLOR0042224",NA,NA,"48º30'54''W","27º7'20''S","2011","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-20 20:38:24-03","UFSC","FLOR","18986","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Falkenberg, D.B.","Cordeiro, J.; Silva, J.M.","73","1985","08","14",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,"trepadeira, flor alvacenta","FLOR0018986","FLOR0018986",NA,NA,NA,NA,"1989",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"318","2020-08-20 20:38:24-03","UFSC","FLOR","1265","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Smith, L.B.","Klein, R.M.","7492","1967","07","25",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"flor cor de palha","FLOR0001265","FLOR0001265","200","200",NA,NA,"1968",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"319","2020-08-20 14:55:31-03","UFSC","FLOR","1263","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Klein, R.M.; Bresolin, A.","6748","1966","06","21",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"liana, flor esverdeada","FLOR0001263","FLOR0001263","100","100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"320","2020-08-20 20:38:24-03","UFSC","FLOR","29767","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Falkenberg, D.B.","Mattos, J.","32359","1996","03","29",NA,"Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,"FLOR0029767","FLOR0029767",NA,NA,NA,NA,"2005",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"321","2021-03-04 15:42:45-03","IF","SPSF","28680","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"G.L.Esteves","2712","2000","08","09","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila degradada&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"322","2021-03-04 15:42:45-03","IF","SPSF","17724","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"M.L.Kawazaki & G.A.D.C. Franco","582","1994","08","17","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"323","2021-03-04 15:42:45-03","IF","SPSF","24207","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J. A. Pastore","M.J.Robim","938","1998","08","27","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flores.&nf;Planta medicinal; GEOGRAFIA: proximo da bacia D&nf;;",NA,NA,NA,NA,NA,NA,"2007","08","08","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"324","2021-03-04 15:42:45-03","IF","SPSF","42134","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.A.Pastore","R.T.Polisel","989","2008","05","05","América do Sul","Brasil","SP","Juquitiba","Estrada da Palestina","-47.695278","-23.936667",NA,"COLETA: Trepadeira; botões florais e flores brancas.; GEOGRAFIA: br-116, KM.330; margem da estrada.;",NA,NA,"700","700",NA,NA,"2010","09","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"325","2021-03-04 15:42:45-03","IF","SPSF","34481","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"J.A.Pastore","L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes","209","2004","10","15","América do Sul","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.994722","-24.06",NA,"COLETA: XLS: SPSFNovo; Liana, flores creme esverdeadas; GEOGRAFIA: borda da estrada SP-139, S.Miguel Arcanjo/Sete Barras&nf;;",NA,NA,NA,NA,NA,NA,"2007","05","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"326","2021-03-04 15:42:45-03","IF","SPSF","42340","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","754","2008","08","17","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,"COLETA: Trepadeira de capítulos brancos.; GEOGRAFIA: Na área de estudo fitossociológico em Floresta Ombrófila Mista.;",NA,NA,"1115","1115",NA,NA,"2010","05","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"327","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","Moq.",NA,"Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in sepibus et ad margines silvarum circa Rio de Janeiro, ad Mandiocca et in Serra d' Estrela alibique in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","Moq.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in sepibus et ad margines silvarum circa Rio de Janeiro, ad Mandiocca et in Serra d' Estrela alibique in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","Moq.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in sepibus et ad margines silvarum circa Rio de Janeiro, ad Mandiocca et in Serra d' Estrela alibique in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta","Moq.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"Crescit in sepibus et ad margines silvarum circa Rio de Janeiro, ad Mandiocca et in Serra d' Estrela alibique in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:31:36-03","UFRGS","ICN","082048","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Klein, RM","7492","1967","07","25","América do Sul","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,"Doação do Herbário Flor.; Flor cor de palha.; Orla da mata.",NA,NA,"200","200",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:31:36-03","UFRGS","ICN","179403","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G","Tessmann, G","813","1952","04","15","América do Sul","Brasil","PR","Piraquara","entre Corvo e Florestal","-49.0633010864258","-25.4416999816895",NA,"Doação Herbário MBM; erva, flor branca, anteras amarelas; na margem de um córrego raro",NA,NA,"850","900",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"333","2021-02-08 12:31:36-03","UFRGS","ICN","179507","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, LB","Reitz, R; Klein, RM","4214","1957","05","25","América do Sul","Brasil","SC","São Francisco do Sul","Garuva, Porto do Palmital","-48.6380996704102","-26.2432994842529",NA,"Doação Herbário MBM; liana, flor branca; orla da mata",NA,NA,"10","10",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"334","2021-02-08 12:31:36-03","UFRGS","ICN","174385","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) O. Kuntze","Falkenberg, DB","Mattos, J","32359","1996","03","29","América do Sul","Brasil","SC","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,"Doação Herbário FLOR 29767; picada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"335","2018-12-04 20:28:02-02","UNIR","RON","15921","S","Plantae","Angiosperma","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Paiva, AM","425","2010","09","11","Southern America","Brasil","Rio de Janeiro",NA,"Paty do Alferes, APA Palmares",NA,NA,NA,"Arbusto, folhas opostas, inflorescência terminal, área de brejo e água fria.","RON00015921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 09:58:05-03","IBt","SP","442459","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Villagra, BLP","Villagra, BLP","258","2010","03",NA,NA,"Brasil","São Paulo","Santo André","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 39.","-46.1701","-23.4667",NA,NA,NA,NA,NA,NA,"-46.1701","-23.4667","2010","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 09:58:05-03","IBt","SP","442459a","Xilot","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Villagra, BLP","Villagra, BLP","258","2010","03",NA,NA,"Brasil","São Paulo","Santo André","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 39.","-46.1701","-23.4667",NA,NA,NA,NA,NA,NA,"-46.1701","-23.4667","2010","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 09:58:05-03","IBt","SP","266655","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Lima, HC; et al.","3404","1988","07","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, nascente do Rio das Flores. (Coord. 22°33'/22°28' S, 42°30'/42°34' W)","-42.5","-22.466667",NA,NA,NA,NA,NA,NA,"-42.5","-22.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 09:58:05-03","IBt","SP","263576","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Peron, M; et al.","797","1989","07","17",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites. (Coord. 22°33'/22°28' S, 42°30'/42°34' W)","-42.5","-22.466667",NA,NA,NA,NA,NA,NA,"-42.5","-22.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 09:58:05-03","IBt","SP","146676","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Makino, H","46","1977","05","21",NA,"Brasil","São Paulo",NA,"Km 67 da Rodovia SP-139, entre São Miguel Arcanjo e Sete Barras. Beira de mata, no barranco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 09:58:05-03","IBt","SP","192332","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Pirani, JR; Yano, O","736","1983","07","25",NA,"Brasil","São Paulo","Biritiba-Açu","SP-98, Ponte sobre o Rio Guacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 09:58:05-03","IBt","SP","202547","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Sucre, D","5573","1969","07","14",NA,"Brasil","Espírito Santo",NA,"Mata de tabuleiro ao norte da sede da Reserva de Sooretama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 09:58:05-03","IBt","SP","47438","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mears, JA","Heringer, EP","1110","1942","08","09",NA,"Brasil","Minas Gerais","Piau",NA,"-43.3227996826172","-21.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"1980","10",NA,"12556","auto",NA,NA,NA,NA,NA,NA
"344","2019-11-21 09:58:05-03","IBt","SP","155762","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Mattos, J; Mattos, N","14769","1967","07","14",NA,"Brasil","Rio de Janeiro","Resende","Parque Nacional de Itatiaia, Marombas","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"2008","07",NA,"36089","auto",NA,NA,NA,NA,NA,NA
"345","2019-11-21 09:58:05-03","IBt","SP","275947","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, JC","Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA","50","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina, Estrada para Madeirite. Beira de estrada","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"346","2019-11-21 09:58:05-03","IBt","SP","58104","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Mears, JA","Kuhlmann, M","2511","1950","06","12",NA,"Brasil","São Paulo","Campos do Jordão","Beira da rodovia. Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"1980","10",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"347","2019-11-21 09:58:05-03","IBt","SP","275962","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, JC","Kawasaki, ML; Franco, GADC","582","1994","08","17",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Picada do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"348","2019-11-21 09:58:05-03","IBt","SP","157823","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Mattos, J","13700","1966","05","30",NA,"Brasil","São Paulo","Jacupiranga","A 7 km ao sul de Jacupiranga","-48","-24.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,"35797","auto",NA,NA,NA,NA,NA,NA
"349","2019-11-21 09:58:05-03","IBt","SP","405817","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Kirizawa, M","Kirizawa, M","3632","2008","06","24",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Trilha 12","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"2008","06","30","27258","auto",NA,NA,NA,NA,NA,NA
