"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","625666","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","G. E. Schatz","1983","03","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=55505' target='other'> <mi>dwc_moreinfo</mi></a>","NY00625666","Magnoliophyta","Fabales","psilonema","(Harms) R.S.Cowan","R. S. Cowan","836","Maranhão","Cachoerinha, 57km SSW of Barra do Corda, along the Rio Corda.","-45.37","-5.55","NY00625666_01","Barra do Corda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01055036","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","D. C. Daly","1980","10","10","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178499' target='other'> <mi>dwc_moreinfo</mi></a>","NY01055036","Magnoliophyta","Fabales","psilonema","(Harms) R.S.Cowan","B. M. Torke","D566","Maranhão","Approx. 40 km E of Barra da Corda toward Presidente Dutra","-44.92","-5.42",NA,"Barra do Corda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","684774","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","D. S. D. de Araújo","1976","10","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880955' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684774","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","1326","Rio de Janeiro","Estr. Vista Chinesa, km 2, prox. ao DECAM","-43.272486","-22.971682","NY00684774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","684778","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","F. Gomes da Silva","1941","03","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684778","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","s.n.","Rio de Janeiro","Estrada Dona Castorina, perto da reprêsa dos macacos",NA,NA,"NY00684778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","684773","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","M. Kuhlmann","1939","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880953' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684773","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano",NA,"São Paulo","Estrada para Cunha, Alto da Serra, Quebra Cangalha",NA,NA,"NY00684773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","684779","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684779","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","3609","Bahia","Margem do Rio Parod.","-40.9092","-15.5317","NY00684779_01","Encruzilhada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","684781","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","H. C. de Lima","1987","06","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684781","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","3024","Rio de Janeiro","Parque Estadual do Desengano, Serra da Rifa, Mata do Fulisão","-42.0081","-21.9556","NY00684781_01","Santa Maria Madalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","684780","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","R. P. Belém","1968","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684780","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","3636","Bahia","Margem do Rio Pardo.","-40.9092","-15.5317","NY00684780_01","Encruzilhada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","684777","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","A. F. M. Glaziou",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684777","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","s.n.","Rio de Janeiro",NA,NA,NA,"NY00684777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","625584","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","A. P. Duarte","1961","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=557664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00625584","Magnoliophyta","Fabales","flaemingii","Raddi","B. M. Torke","5499","Rio de Janeiro","Guanabara, Fundos do Palácio das Laranjeiras.",NA,NA,"NY00625584_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","625577","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","J. C. Mikan",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00625577","Magnoliophyta","Fabales","flaemingii","Raddi","R. S. Cowan","s.n.",NA,"Tocaje.",NA,NA,"NY00625577_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","684775","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","J. P. Lanna Sobrinho","1965","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880957' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684775","Magnoliophyta","Fabales","flaemingii","Raddi","V. de F. Mansano","907","Rio de Janeiro","Tijuca, Estr. da Gávea Pequena",NA,NA,"NY00684775_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2017-05-17 10:21:00-03","NY","NYBG","02682965","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","S. J. da Silva Neto","1997","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946709' target='other'> <mi>dwc_moreinfo</mi></a>","NY02682965","Magnoliophyta","Fabales","flaemingii","Raddi",NA,"993","Rio de Janeiro","Rio Pedra Branca. Reserva da Petrobras","-43.266667","-22.55","NY02682965_01","Duque de Caxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","21172","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Amaral Jr., A.","1996","02","12",NA,"Brasil",NA,NA,"Cálice verde, corola branca filete branco, antera amarelas,, árvore de 7 m de altura, sem odor","BOTU021172",NA,NA,NA,"Raddi","Pinto, R.B.","16","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","11","9999","9999",NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:42:27-03","UFPI-MRV","HDELTA","6518","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Meireles, M.P.A","2018","06",NA,NA,"Brasil",NA,NA,"morro da onça <ll>dwc_commonname:</ll> Jacarandá","HDELTA006518",NA,NA,NA,"Raddi","Vieira, L.S.","6","Piauí",NA,"-41.4668998718262","-7.07694005966187",NA,"Picos",NA,NA,"31259","auto",NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:27-03","UFPI-MRV","HDELTA","4053","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, G.A.","2015","05","25",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá","HDELTA004053",NA,NA,NA,"Raddi","Lima, G.A.","24","Piauí","Embrapa","-41.7766990661621","-2.90472006797791",NA,"Parnaíba",NA,NA,"25571","auto",NA,"2015","06",NA,NA,"25",NA,NA,NA,NA,NA
"59","2020-11-13 09:19:57-03","UFRJ","RFA","27701","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","A. Quinet","2001","05","06",NA,"Brasil",NA,NA,"Árvore, 7m de altura, 70cm de DAP, folhas discolores verdes, comum no local.","RFA41165",NA,NA,NA,"Raddi","H. C. de Lima & L. F. G. da Silva","37/91","Rio de Janeiro","Distrito de Lumiar/Sibéria. Sítio Pouso Certo.","-42.5311012268066","-22.2819004058838",NA,"Nova Friburgo","650","650","33190","auto",NA,"2001","08","42º22'84''W","22º20'72''S","01",NA,NA,NA,NA,NA
"60","2020-11-13 09:19:57-03","UFRJ","RFA","27310","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","A. Quinet","2001","03","19",NA,"Brasil",NA,NA,"Arbusto, 3m de altura, 30cm de DAP, folíolos discolores verdes, flor com botões amarronzados, comum no local.","RFA41162",NA,NA,NA,"Raddi","H. C. de Lima & L. F. G. da Silva","35/81","Rio de Janeiro","Flor das Andorinhas.","-42.5311012268066","-22.2819004058838",NA,"Nova Friburgo","650","650","33190","auto",NA,"2001","08","42º21'70''W","22º21'61''S","01",NA,NA,NA,NA,NA
"61","2020-11-13 09:19:57-03","UFRJ","RFA","27250","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Flávio Britto Pereira","2001","03","19",NA,"Brasil",NA,NA,"Árvore, 30m de altura, 50cm de DAP, folha verde, flor amarela, rara no local.","RFA41161",NA,NA,NA,"Raddi","H. C. de Lima & L. F. G. da Silva","26/80","Rio de Janeiro","Fazendas Consorciadas.","-42.909444","-22.588056",NA,"Guapimirim",NA,NA,NA,NA,NA,"2001","08","42º54'34''W","22º35'17''S","01",NA,NA,NA,NA,NA
"62","2020-11-13 09:19:57-03","UFRJ","RFA","27454","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","A. Quinet","2001","04","07",NA,"Brasil",NA,NA,"Árvore, 5m de altura, 40cm de DAP, folha discolor verde, fruto imaturo verde, botões florais pardacentos, comum no local.","RFA41164",NA,NA,NA,"Raddi","H. C. de Lima & L. F. G. da Silva","dez-85","Rio de Janeiro","Lumiar/Macaé de Cima.","-42.324444","-22.356389",NA,"Nova Friburgo","700","700",NA,NA,NA,"2001","07","42º19'28''W","22º21'23''S","30",NA,NA,NA,NA,NA
"63","2020-11-13 09:19:57-03","UFRJ","RFA","27633","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","A. Quinet","2001","04","21",NA,"Brasil",NA,NA,"Árvore, 10m de altura, 75cm de DAP, folíolo discolor verde, fruto verde, comum no local.","RFA41163",NA,NA,NA,"Raddi","H. C. de Lima & L. F. G. da Silva","23/89","Rio de Janeiro","Distrito de Lumiar/Benfica. Santa Clara.","-42.331111","-22.348889",NA,"Nova Friburgo","500","500",NA,NA,NA,"2001","08","42º19'52''W","22º20'56''S","01",NA,NA,NA,NA,NA
"64","2020-06-29 11:30:45-03","UFRJ","RFA","7415","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","E. Pereira","1959","02","24",NA,"Brasil",NA,NA,"Árvore, mata da encosta","RFA26933",NA,NA,NA,"Raddi",NA,"4492","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-19 15:44:07-03","UNEB","HUNEB","5107","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jesus, N.G.","2001","12","15",NA,"Brasil",NA,NA,NA,"HUNEB0005107","Angiospermae","Florideophycidae",NA,"Rad.",NA,"1435","Bahia","Fazenda Itapixaquara.","-38.8955993652344","-13.1133003234863",NA,"Jaguaripe",NA,NA,"41836","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"66","2019-11-19 15:44:07-03","UNEB","HUNEB","2650","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jesus, N.G.","2000","03","22",NA,"Brasil",NA,NA,"Floresta subperenifolia.","HUNEB0002650","Angiospermae","Florideophycidae",NA,"Raddi.","L.P.de Queiroz","1119","Bahia","RPPN Fazenda Lontra/Saudade.","-40.215556","-12.915278",NA,"Entre Rios","120","150",NA,NA,NA,"2001","11","40W12'56''","12S54'55''",NA,"Dicotyledoneae",NA,NA,NA,NA
"67","2019-11-19 15:43:43-03","UNEB","HUNEB","743","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","flaemingii","Swartzia flaemingii","Mattos Silva, L.A.","2001","07","24",NA,"Brasil",NA,NA,"Restinga arbórea","HUNEB0000743","Angiospermae","Florideophycidae",NA,"Raddi",NA,"4356","Bahia","Estrada que liga Itacaré a Maraú, Km 4.","-30.015556","-14.245",NA,"Maraú",NA,NA,NA,NA,NA,NA,NA,"30W0'56''","14S14'42''",NA,"Dicotyledoneae",NA,NA,NA,NA
"68","2019-11-19 15:44:07-03","UNEB","HUNEB","2737","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jesus, N.G.","2000","02","04",NA,"Brasil",NA,NA,"Vegetação arbustiva arbórea. Solo franco-argiloso.","HUNEB0002737","Angiospermae","Florideophycidae",NA,"Raddi.",NA,"46125","Bahia","Cachoeira do Acaba-Vida, ca. de 91 km da sede.","-45.600833","-11.894722",NA,"Barreiras","710","710",NA,NA,NA,NA,NA,"45W36'3''","11S53'41''",NA,"Dicotyledoneae",NA,NA,NA,NA
"69","2019-11-19 15:44:07-03","UNEB","HUNEB","4445","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Guedes, M.L.","2001","03","29",NA,"Brasil",NA,NA,NA,"HUNEB0004445","Angiospermae","Florideophycidae",NA,"Raddi",NA,"8093","Bahia","Litoral Norte, Massarandupió, à 25 Km, próximo a região de brejos.","-38.083333","-11.983333",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,"38W5'0''","11S59'0''",NA,"Dicotyledoneae",NA,NA,NA,NA
"70","2019-11-19 15:44:07-03","UNEB","HUNEB","4453","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Guedes, M.L.","2000","05","11",NA,"Brasil",NA,NA,"em estágio avançado de regeneração. Substrato areno-argiloso.","HUNEB0004453","Angiospermae","Florideophycidae",NA,"Radd",NA,"7542","Bahia","Fazenda Rio Fundo","-37.731111","-11.595",NA,"Jandaíra",NA,NA,NA,NA,NA,NA,NA,"37W43'52''","11S35'42''",NA,"Dicotyledoneae",NA,NA,NA,NA
"71","2019-11-19 15:44:07-03","UNEB","HUNEB","9128","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jesus, N.G.","2003","12","16",NA,"Brasil",NA,NA,NA,"HUNEB0009128","Angiospermae","Florideophycidae",NA,"Raddi",NA,"1937310","Bahia","Estrada do Sítio - Barra de Itariri","-37.6105995178223","-11.8135995864868",NA,"Conde",NA,NA,"31737","auto",NA,NA,NA,"37W31'84''","11S44'85''",NA,"Dicotyledoneae",NA,NA,NA,NA
"72","2019-11-19 15:44:07-03","UNEB","HUNEB","279","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","Jesus, N.G.","1997","11","08",NA,"Brasil",NA,NA,"Floresta subperenifolia.","HUNEB0000279","Angiospermae","Florideophycidae","cognata","Cowan","L.P.de Queiroz","176","Bahia","RPPN Fazenda Lontra/Saudade.","-40.215556","-12.915278",NA,"Entre Rios","120","150",NA,NA,NA,"2001","11","40W12'56''","12S54'55''",NA,"Dicotyledoneae",NA,NA,NA,NA
"73","2019-11-19 15:44:07-03","UNEB","HUNEB","315","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","Jesus, N.G.","1997","11","22",NA,"Brasil",NA,NA,"Floresta subperenifolia","HUNEB0000315","Angiospermae","Florideophycidae","cognata","Cowan","L.P.de Queiroz","212","Bahia","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278",NA,"Entre Rios","150","150",NA,NA,NA,"2001","11","40W12'56''","12S54'55''",NA,"Dicotyledoneae",NA,NA,NA,NA
"74","2019-11-19 15:44:07-03","UNEB","HUNEB","778","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","Jesus, N.G.","1998","11","29",NA,"Brasil",NA,NA,"Floresta subperenifolia","HUNEB0000778","Angiospermae","Florideophycidae","cognata","Cowan","L.P.de Queiroz","675","Bahia","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278",NA,"Entre Rios","120","150",NA,NA,NA,"2001","11","40W12'56''","12S54'55''",NA,"Dicotyledoneae",NA,NA,NA,NA
"75","2019-11-19 15:44:07-03","UNEB","HUNEB","8667","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii polita","Jost, T.","1995","12","18",NA,"Brasil",NA,NA,NA,"HUNEB0008667","Angiospermae","Florideophycidae","polita","Cowan",NA,"176","Bahia","Fazenda Bu / Mata do Fundão","-37.732222","-12.009167",NA,"Esplanada",NA,NA,NA,NA,NA,NA,NA,"37W43'56''","12S0'33''",NA,"Dicotyledoneae",NA,NA,NA,NA
"76","2021-04-08 17:42:06-03","EAO","IAN","128568","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Pires, JM","1970","07","13","Southern America","Brasil",NA,NA,NA,"IAN128568","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","12465","Pará","Rio Itacaiunas, afl. do R. Tocantins, Serra Buritirama (B5), região com minério de manganês.","-50.25","-5.5",NA,NA,NA,NA,NA,NA,NA,"2008",NA,"-50.25","-5.5",NA,NA,NA,NA,NA,NA
"77","2021-04-08 17:42:06-03","EAO","IAN","112318","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Oliveira, E","1961","08","17","Southern America","Brasil",NA,NA,NA,"IAN112318","Dicotiledônea",NA,NA,"Raddi","Torke, BM","1738","Maranhão","Km 380-375 da Rod. Belém-Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-08 17:42:06-03","EAO","IAN","200614","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii","Cruz, ED","2019","11","26","Southern America","Brasil",NA,NA,"DAP=12,8 cm, AT=15 m, AC= 8 m. Frutos verdes.","IAN200614","Dicotiledônea",NA,NA,"Raddi",NA,"1438","Pará","Fazenda Cikel, ramal da carvoeira próximo ao restaurante.","-48.588056","-3.7",NA,"Paragominas",NA,NA,NA,NA,NA,NA,NA,"-48.588056","-3.7",NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:42:06-03","EAO","IAN","107024","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Oliveira, E","1960","08","28","Southern America","Brasil",NA,NA,NA,"IAN107024","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","1075","Maranhão","Km 380-375 da Rod. Belém-Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-08 17:42:06-03","EAO","IAN","108325","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Oliveira, E","1960","12","14","Southern America","Brasil",NA,NA,NA,"IAN108325","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","1192","Pará","Rio Tocantins, região de Tucuruí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:42:06-03","EAO","IAN","111518","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Oliveira, E","1961","05","07","Southern America","Brasil",NA,NA,NA,"IAN111518","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","1676","Goiás","Rio Piranha, braço do Araguaia, região de Araguatins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:42:06-03","EAO","IAN","140293","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Pires, JM","1973","09","15","Southern America","Brasil",NA,NA,NA,"IAN140293","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","13347","Pará","Estudo Ecológico entre Estreito e Marabá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:42:06-03","EAO","IAN","140293a","PreservedSpecimen","Plantae","Leguminosae-Pap.","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Pires, JM","1973","09","15","Southern America","Brasil",NA,NA,NA,"IAN140293a","Dicotiledônea",NA,"arumateuana","R.S. Cowan","Torke, BM","13347","Pará","Estudo Ecológico entre Estreito e Marabá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
