"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"46","2021-02-24 18:14:02-03","UFBA","ALCB","43936","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Passos Júnior, LA; Nogueira, ALR; et al.","272","1999","03","11","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede",NA,NA,"3,0 m, CAP 17 cm. Folhas cart ceas discolores, face abaxial pilosa. Frutos maduros de roxo a pretos, semelhantes & jabuticaba, e imaturos verdes. Comum. Indiv¡duos n§ 14, 17, 18, 93, 103, 127, 128, 169, 212, 223, 227, 235, 249.; com porte arbustivo-a",NA,"Dicotyledon",NA,"(Cambess.) Rotman","Guedes, ML; Passos Júnior, LA","-41.283333","-13.4",NA,"900","900","1999","06",NA,"-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:21:42-03","UFBA","ALCB","97211","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bolson, M; Royer, AC","297","2009","09","14",NA,NA,NA,NA,NA,NA,NA,"Arbórea. Floresta Estacional Semidecídual.","ALCB060574","Dicotyledon",NA,"(Cambess.) Rotman","Bolson, M",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:21:41-03","UFBA","ALCB","129601","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Kollmann, L; Bausen, E; Pizziolo, W","4109","2001","07","10","Southern America","Brasil","Espírito Santo","Santa Teresa","Vulsugana Velha, Estação Biológica de Santa Lúcia, Cachoeira.",NA,NA,"8 m. Dap. 20 cm. Fuste 2 m. Flores brancas.","ALCB047201","Dicotyledon",NA,"(Cambess.) Rotman","Souza, MC","-40.6002998352051","-19.9356002807617","ALCB047201",NA,NA,"2009","10",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:21:41-03","UFBA","ALCB","111946","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cervi, AC","3028","1989","11","21","Southern America","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu.",NA,NA,"10m, frutos roxos, adocicados.; Estacional Semidecidual","ALCB060573","Dicotyledon",NA,"(Cambess.) Rotman","Barbosa, E","-54.5881004333496","-25.5478000640869",NA,NA,NA,"2010",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:21:42-03","UFBA","ALCB","129629","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Barros, WD de","406","1941","10","03","Southern America","Brasil","Rio de Janeiro","Itatiaia",NA,NA,NA,"Delgada, com ca 15m de altura.","ALCB047279","Dicotyledon",NA,"(Cambess.) Rotman","Sobral, M","-44.5633010864258","-22.4960994720459","ALCB047279","950","950","2011",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"51","2021-02-08 21:32:50-03","UFBA","ALCB","122931","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alves, R","s/n","2016","02","25","Southern America","Brasil","Bahia","Cairú","Ilha de Boipeba.",NA,NA,"Folhas cartáceas, discolores. Fruto imaturo.","ALCB009927","Dicotyledon",NA,"(Cambess.) Rotman","Guedes, ML","-39.033333","-13.483333","ALCB009927",NA,NA,"2016","03",NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-05-19 10:30:33-03","UFBA","ALCB","129614","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva Neto, SJ","303","1993","05","05","Southern America","Brasil","Rio de Janeiro","Região SE","Estrada para Boa Esperança",NA,NA,"ciófila, ca 10m de altura, folhas cartaceas, botões amarronzados, flores com cálice verde-claro, corola branca e perfumada.","ALCB047264","Dicotyledon",NA,"(Cambess.) Rotman","Stadnik, A",NA,NA,"ALCB047264",NA,NA,"2020","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-25 16:51:17-03","UFBA","ALCB","138382","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Stadnik, A; Tuller, A; Gandara, A; Coutinho, K","426","2016","11","13","Southern America","Brasil","Bahia","Maraú","Estrada piracanjé.",NA,NA,"ca. 15m. Tronco escamoso. Folhas discolores. Frutos maduros laranjas.","ALCB069221","Dicotyledon",NA,"(Cambess.) Rotman","Stadnik, A","-39.014722","-14.230278","ALCB069221","20","20","2016","11",NA,"-39.014722","-14.230278",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:21:42-03","UFBA","ALCB","129630","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Rezende, GSZ; Farney, C; Gomes, JC","46","2001","12","06","Southern America","Brasil","Rio de Janeiro","Cabo Frio","Distrito Tamoios, Condomínio Florestinha.",NA,NA,"Ca 7m de altura. DAP 15cm, folhas vedes levemente descolores, frutos em manutenção de cor amarela, verde quando imaturos e de laranja à vermelhos quando maduros, são comestíveis; Mata de restinga.","ALCB047280","Dicotyledon",NA,"(Cambess.) Rotman",NA,"-42.0186004638672","-22.8794002532959","ALCB047280",NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:21:41-03","UFBA","ALCB","129604","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Souza, MC; Sobral, M","491","2006","10","28","Southern America","Brasil","Rio de Janeiro","Paraty","Sertão do Taquari. Na beira da estrada na borda do rio.",NA,NA,"6 metros de altura com frutos.","ALCB047204","Dicotyledon",NA,"(Cambess.) Rotman","Sobral, M","-44.7131004333496","-23.2178001403809","ALCB047204",NA,NA,"2010",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:21:41-03","UFBA","ALCB","125845","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Aguiar, OT","1259","2009","08","20","Southern America","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, região da Chapada, próximo a pedra grande.",NA,NA,"6-8m alt. Botões e flores abertas, cor creme.","ALCB029995","Dicotyledon",NA,"(Cambess.) Rotman","Aguiar, OT","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2009","09",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:07:23-03","NBC","NL-BOTANY","L.2528145","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","baporeti","Myrciaria baporeti","Pedersen TM",NA,"1967","09","02","Southern America","Argentina",NA,NA,"Estancia '' Fortin del Ibera'' ( I secc.). Dep. Concepcion. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2528145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2528145",NA,"Myrtales","D.Legrand",NA,NA,NA,"NL-L2528145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:07:23-03","NBC","NL-BOTANY","L.2528146","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","baporeti","Myrciaria baporeti","Reitz R; Klein RM",NA,"1958","11","23","Southern America","Brazil",NA,NA,"Santa Catarina - Brasil. Matador, Rio do Sul. Mata de varzea. Arvore.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2528146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2528146",NA,"Myrtales","D.Legrand",NA,NA,NA,"NL-L2528146",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:07:23-03","NBC","NL-BOTANY","L.2528147","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","baporeti","Myrciaria baporeti","Reitz R; Klein RM",NA,"1958","10","16","Southern America","Brazil",NA,NA,"Santa Catarina- Brasil. Alto Matador, Rio do Sul. Mata. Arvore.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2528147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2528147",NA,"Myrtales","D.Legrand",NA,NA,NA,"NL-L2528147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452505","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Reitz R; Klein RM",NA,"1958","10","16","Southern America","Brazil",NA,NA,"Santa Catarina, Alto Matador, Rio do Sul. Mata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452505",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452507","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Lindeman JC; Haas JH de",NA,"1966","03","18","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Forest in high bank of Rio Ivaí 15 km E. of Jussara. Sandy terra roxa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452507",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452507",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452508","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Lindeman JC; Haas JH de",NA,"1966","03","17","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Forest reserve of CMNP, W of Rio Ivaí, 25 km E of Cianorte, forest with abundant small bamboo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452508",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452508",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452509","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Lindeman JC; Haas JH de",NA,"1966","03","18","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Forest on high bank of Rio Ivaí 15 km E. of Jussara. Sandy terra roxa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452509",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452510","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Lindeman JC; Haas JH de",NA,"1966","11","22","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Parque Nacional do Iguaçu, forest near N limit of Park, in line C1, 1½km W of road Jardinópolis to Capanema.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452510",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452511","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Lindeman JC; Haas JH de",NA,"1966","06","13","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná. Parque Nacional do Iguaçu, forest near N limit of Park, in line C1, 1½km W of road Jardinópolis to Capanema.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452511",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452512","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Woolston AL",NA,"1955","09","13","Southern America","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452512",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452513","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis","Bertoni MB",NA,"1945","08","02","Southern America","Paraguay",NA,NA,"Dep. Alto Parana. Sta. Teresa K. 2067.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452513",NA,"Myrtales","(Cambess.) O.Berg",NA,NA,NA,"NL-U1452513",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452187","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis baporetii","Lindeman JC; Haas JH de",NA,"1966","03","18","Southern America","Brazil","Paraná",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452187",NA,"Myrtales","(D.Legrand) D.Legrand","Lindeman JC",NA,NA,"NL-U1452187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","baporetii","U 0089274",NA,NA,NA
"69","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452187","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis baporetii","Lindeman JC; Haas JH de",NA,"1966","03","18","Southern America","Brazil","Paraná",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452187",NA,"Myrtales","(D.Legrand) D.Legrand","Lindeman JC",NA,NA,"NL-U1452187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","baporetii","U 0089274",NA,NA,NA
"70","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452187","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","rivularis","Myrciaria rivularis baporetii","Lindeman JC; Haas JH de",NA,"1966","03","18","Southern America","Brazil","Paraná",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452187",NA,"Myrtales","(D.Legrand) D.Legrand","Lindeman JC",NA,NA,"NL-U1452187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","baporetii","U 0089274",NA,NA,NA
"71","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U 0294090","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Reitz R; Klein RM",NA,"1958","10","16","Southern America","Brazil","Santa Catarina",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294090",NA,"Myrtales","(Cambess.) Rothm.",NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333",NA,NA,"Magnoliopsidae",NA,"Uw6939",NA,NA,NA
"72","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U.1452506","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lindeman JC; Haas JH de",NA,"1967","05","09","Southern America","Brazil","Paraná",NA,"Est. Paraná. Turvo, left from road Guarapuava - Pitanga.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1452506",NA,"Myrtales","(Cambess.) Rothm.","Soares-Silva LH",NA,NA,"NL-U1452506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0251052",NA,NA,NA
"73","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U 0284896","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis baporeti","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"fazenda Estrela do Sul, SE of Xambrê",NA,NA,"forest on red sand<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284896",NA,"Myrtales","(D.Legrand) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","baporeti","Uw13115",NA,NA,NA
"74","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U 0284897","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis baporeti","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"forest reserve of CMNP, W of Rio Ivaí, 20 km E of Cianorte",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284897 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284897",NA,"Myrtales","(D.Legrand) D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","baporeti","Uw12654",NA,NA,NA
"75","2020-11-04 11:15:04-03","ESALQ","ESA","111612","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.M.","43415.0","1995","08","23",NA,"Paraguai",NA,"San Pedro",NA,NA,NA,NA,"ESA111612","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,"ESA111612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:15:04-03","ESALQ","ESA","111623","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.","43315.0","1995","08","23",NA,"Paraguai",NA,"San Pedro",NA,NA,NA,NA,"ESA111623","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,"ESA111623",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:15:04-03","ESALQ","ESA","108614","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.M.","54842.0","2000","08","26",NA,"Paraguai",NA,"Canendiyú",NA,NA,NA,NA,"ESA108614","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:15:04-03","ESALQ","ESA","70653","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Medri, C. Francisco, E.M.","869.0","1999","11","13",NA,"Brasil","Paraná","Sapopema",NA,NA,NA,NA,"ESA070653","Magnoliophyta",NA,"(Cambess.) Rotman","Sobral, M.","-50.5802993774414","-23.9108009338379","ESA070653",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:15:04-03","ESALQ","ESA","111624","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.","23818.0","1990","11","10",NA,"Paraguai",NA,"Caaguazú",NA,NA,NA,NA,"ESA111624","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,"ESA111624",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:15:04-03","ESALQ","ESA","108733","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.M.","43315.0","1995","08","23",NA,"Paraguai",NA,"San Pedro",NA,NA,NA,NA,"ESA108733","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,"ESA108733",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:15:04-03","ESALQ","ESA","111611","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.M.","43421.0","1995","08","23",NA,"Paraguai",NA,"San Pedro",NA,NA,NA,NA,"ESA111611","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,"ESA111611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:15:04-03","ESALQ","ESA","27820","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Souza, V.C. et al.","10464.0","1996","01","25",NA,"Brasil","São Paulo","Itararé",NA,NA,NA,NA,"ESA027820","Magnoliophyta",NA,"(Cambess.)","Sobral, M.","-49.3400001525879","-24.1100006103516","ESA027820",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:15:04-03","ESALQ","ESA","108613","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Zardini, E.M.","43455.0","1995","08","23",NA,"Paraguai",NA,"San Pedro",NA,NA,NA,NA,"ESA108613","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:15:04-03","ESALQ","ESA","108667","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Aguiar, O.T.","1259.0","2009","08","20",NA,"Brasil","São Paulo","São Paulo",NA,NA,NA,NA,"ESA108667","Magnoliophyta",NA,NA,"Aguiar, O.T.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2009","09","04",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:15:04-03","ESALQ","ESA","66096","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Silva, J.M. et al.","1968.0","1997","09","18",NA,"Brasil","Paraná","Tijucas do Sul",NA,NA,NA,NA,"ESA066096","Magnoliophyta",NA,"(Cambess.) Rotman","Kawasaki, M.L.","-49.1988983154297","-25.9281005859375","ESA066096",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-12 01:35:56-03","UFPI","TEPB","30691","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","SILVA, W.","22",NA,NA,NA,NA,"Brasil","Maranhão","Ilha das Canárias",NA,NA,NA,"Arbusto; Origem: HDELTA 1892 <ll>dwc_commonname:</ll> Arrebenta Boi",NA,NA,NA,"(Cambess.) Rot","LEMOS, J. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-12 01:35:56-03","UFPI","TEPB","30661","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Sá,V.","40",NA,NA,NA,NA,"Brasil","Maranhão","Araioses",NA,NA,NA,"Ávore de dois metros de altura,frutos imaturos, em plena floração. Material de Doação - HDELTA 1904 <ll>dwc_commonname:</ll> Arrebenta Boi",NA,NA,NA,"(Cambess.)","Lemos, J. R.","-41.9030990600586","-2.89000010490417",NA,NA,NA,NA,NA,NA,NA,NA,"49613","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-12 01:35:56-03","UFPI","TEPB","30690","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","CUNHA, C.","12",NA,NA,NA,NA,"Brasil","Maranhão","Araioses","Lagoa dos Pinhões",NA,NA,"Arbusto; Origem; HDELTA 1850",NA,NA,NA,"(Cambess.) Rot","LEMOS, J. R.","-41.9030990600586","-2.89000010490417",NA,NA,NA,NA,NA,NA,NA,NA,"49613","auto",NA,NA,NA,NA,NA,NA
"89","2015-07-02 14:03:24-03","JBP","HPL","6198","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","H. Lorenzi","5964","2005","12","09",NA,"Brasil","RS","Eldorado do Sul","Coletado nas margens da Rodovia EEA ( Estação Experimental Agronômica)-UFRG.",NA,NA,NA,NA,NA,NA,"(Camb.) A.D. Rotman","H. Lorenzi","-51.6161","-30.0839",NA,NA,NA,"2005","12","09",NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
