"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"238","2020-09-22 13:45:54-03","USP","SPFW","1690","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Groppo, M. Botânico, M.P.","656",NA,NA,NA,NA,"Brasil","São Paulo","Reserva Biológica e Estação experimental de Mogi-Guaçu. (Secretaria do Meio Ambiente - Instituto Florestal)",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi-Guaçu","M. Groppo Junior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Pinedo, AS; Singer, RB; Castro, JB","19","2017","04","21","Southern America","Brasil","Rio Grande do Sul","BR 287, entre São Borja e Santiago, próximo a Unistalda. Campo dos butiás, beira de lavoura","-55.331111","-29.028333",NA,"Planta ca. 1.5 m; Lavouras de soja, solo arenoso",NA,NA,"(Barb. Rodr.) L.H. Bailey","240","Unistalda","Singer, RB","240",NA,"2017","04","21","-55.331111","-29.028333",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Pinedo, AS; Singer, RB; Castro, JB","18","2017","04","21","Southern America","Brasil","Rio Grande do Sul","BR 287, entre São Borja e Santiago, próximo a Unistalda. Campo dos butiás, beira de lavoura","-55.331111","-29.028333",NA,"Planta ca. 1.7 m. Inflorescência 0.88 m (pedúnculo 0.41 m). Espata 0.78 m; Lavouras de soja, solo arenoso",NA,NA,"(Barb. Rodr.) L.H. Bailey","240","Unistalda","Singer, RB","240",NA,"2017","04","21","-55.331111","-29.028333",NA,NA,NA,NA,NA,NA,NA
"241","2019-05-06 11:52:13-03","UFU","HUFU","11138","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Barbosa, A.A.A.","765","1993","08","31",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Flores creme.; Campo sujo.","HUFU00027261","HUFU00027261","(Barb.Rodr.) Bailey",NA,"Uberlândia","Marcato, A.C.",NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"242","2019-05-06 11:52:13-03","UFU","HUFU","11137","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Barbosa, A.A.A.","764","1993","08","31",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Flores vináceas.; Campo sujo.","HUFU00027260","HUFU00027260","(Barb.Rodr.) Bailey",NA,"Uberlândia","Marcato, A.C.",NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"243","2018-02-26 18:31:50-03","UFMT","UFMT","881","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Sobral, M.; Marchiori, J.N.","4576","1985","12",NA,NA,"Brasil","Rio Grande do Sul","Estrada São Francisco de Assis.","-55.1310997009277","-29.5503005981445",NA,"Planta acaule com até 1-1,5 m de altura geralmente formado por touceiras de vários indivíduos, flores creme, frutos imaturos. As espatas são geralmente destruídas, dando a impressão de que algum animal alimenta-se delas.; área de","UFMT00000881",NA,"(Barb. Rodr.) Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"244","2021-02-08 12:50:41-03","UFRGS","ICN","031195","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","aff. paraguayensis","Butia aff. paraguayensis","Porto, ML; Irgang, BE; et al.","2137","1976","05","29","América do Sul","Brasil","RS","Serra do Caverá","-54.9141998291016","-30.25830078125",NA,"Espécie ameaçada de extinção (Em perigo).; Caule de mais ou menos 30cm.; Afloramento de Basalto com mais ou menos 200m de altura; no morro.",NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Rosário do Sul","Noblick, LR",NA,NA,"1992","05","19",NA,NA,NA,NA,NA,"71660","auto",NA,NA
"245","2021-02-08 12:50:41-03","UFRGS","ICN","020949","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","cf. paraguayensis","Butia cf. paraguayensis","Vianna, EC; Ferreira, AG; B.E. Irgang; et al.","s.n.","1972","11","23","América do Sul","Brasil","RS",NA,"-55.1310997009277","-29.5503005981445",NA,"Espécie ameaçada de extinção (Em perigo).; Acaule; mais ou menos 1m de altura.; Em campo.",NA,NA,"(Barb. Rodr.) L.H. Bailey","150","São Francisco de Assis","Irgang, BE","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"246","2021-02-08 12:50:41-03","UFRGS","ICN","032392","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Irgang, BE","s.n.","1976","03","26","América do Sul","Brasil","RS","Cerro Armour","-55.5327987670898","-30.8908004760742",NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Santana do Livramento","Noblick, LR",NA,NA,"1992","05","21",NA,NA,NA,NA,NA,"79795","auto",NA,NA
"247","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67373","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","6155","1958","12",NA,NA,"Brasil","Rio Grande do Sul","Campanha; Estação do Tigre.","-55.7919006347656","-29.7831001281738",NA,"No campo limpo, terreno arenoso; Em Perigo.","HAS0067373",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Alegrete","Noblick, L. R.",NA,NA,"1992","05","21",NA,NA,NA,NA,NA,"89305","auto",NA,NA
"248","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67377","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","17212","1977","05",NA,NA,"Brasil","Rio Grande do Sul","À 24 km de Passo Fundo, à 1 km da encruzilhada Sarandi-Passo Fundo.","-52.4067001342773","-28.2628002166748",NA,"No campo, terreno ondulado, maciço puro, mais ou menos denso; Frutos passados; Em Perigo.","HAS0067377",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Passo Fundo","Mattos, J.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA
"249","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67378","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","31071","1986","09",NA,NA,"Brasil","Rio Grande do Sul","A 8 km de Manoel Viana, na rodovia para São Francisco de Assis.","-55.1310997009277","-29.5503005981445",NA,"butia","HAS0067378",NA,"(Barb. Rodr.) L.H. Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"250","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67384","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Valls, J.F.M.","s.n.","1973","12",NA,NA,"Brasil","Rio Grande do Sul","Butiazal, a 17 Km de São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"HAS0067384",NA,"(Barb. Rodr.) L.H. Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"251","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","20321","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Waechter, J.L.","2121","1985","05",NA,NA,"Brasil","Rio Grande do Sul","Manoel Viana,","-55.1310997009277","-29.5503005981445",NA,"Palmeira arbustiforme, com estipes curtos, subterrâneos. Copas com até 1,5m de altura. Frutos maduros, amarelos, comestíveis.","HAS0020321",NA,"(Barb. Rodr.) L.H. Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"252","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67375","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","1851","1954","12",NA,NA,"Brasil","Rio Grande do Sul","próximo de Manoel Viana,","-55.1310997009277","-29.5503005981445",NA,NA,"HAS0067375",NA,"(Barb. Rodr.) L.H. Bailey",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA
"253","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67379","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","17302","1977","06",NA,NA,"Brasil","Rio Grande do Sul","Encosta Superior do Nordeste; Cultivada em uma avenida.","-51.5494003295898","-28.9361000061035",NA,"Planta com cerca de 3 m de alutra; Frutos maduros; Em Perigo.","HAS0067379",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Veranópolis","Noblick, L. R.",NA,NA,"1992","05","21",NA,NA,NA,NA,NA,"16670","auto",NA,NA
"254","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Kuhlmann, M.","s.n.","1971","09",NA,NA,"Brasil","São Paulo","Na Ilha Comprida.","-47.5499992370605","-24.7000007629395",NA,"Muito frequente. Butiá.","HAS0067399",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Iguape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA
"255","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67380","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Kuhlmann, M.","s.n.","1971","09",NA,NA,"Brasil","São Paulo","Na Ilha Comprida.","-47.5499992370605","-24.7000007629395",NA,"Muito frequente. Butiá.","HAS0067380",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Iguape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA
"256","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67376","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","s.n.","1967","02",NA,NA,"Brasil","São Paulo","Mogi - Guaçú, perto de Pádua Sales, Reserva Florestal ( Fazenda Campininha)","-46.9421997070312","-22.372200012207",NA,"Planta quase acaule. Frutos maduros, amarelados, comestíveis.","HAS0067376",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA
"257","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67374","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J.","12477","1965","09",NA,NA,"Brasil","São Paulo","Reserva Florestal (Fazenda Campininha), perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,"Planta com estipe curtíssimo.","HAS0067374",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA
"258","2019-11-21 09:59:27-03","IBt","SP","299161A","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aragaki, S; Batalha, M","121","1994","09","08",NA,"Brasil","São Paulo","Cerrado de Emas","-47.5","-22.033333",NA,"Arbustiva, 1,5 m alt. Flores amarelas",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Pirassununga","Boudet Fernandes, HQ",NA,NA,"2000","02","10","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-21 09:59:27-03","IBt","SP","299162A","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Batalha, MA; Fritsch, VA","286","1994","12","21",NA,"Brasil","São Paulo","Cerrado de Emas","-47.5","-22.033333",NA,"Arbustiva, 1,5 m alt..Flores amarelas. Frutos verdes",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Pirassununga","Boudet Fernandes, HQ",NA,NA,"2000","02","10","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-21 09:59:27-03","IBt","SP","452904","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Krapovickas, A; Dematteis, M","47934","2007","04","05",NA,"Brasil","Mato Grosso do Sul","Rio Amambay, Estrada MS 165 y rio Amambay cerca del limite con Paraguay",NA,NA,NA,NA,"SP055825","SP055825","(Barb.Rodr.) L.H.Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 09:59:27-03","IBt","SP","304744","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Souza, VC; Souza, JP","11463","1996","06","09",NA,"Brasil","São Paulo","Rodovia SP-191, ca. 6 km após o Rio Capivara, em direção à rodovia Marechal Rondon","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Botucatu","Boudet Fernandes, HQ",NA,NA,"2000","02","11",NA,NA,NA,NA,NA,"40412","auto",NA,NA
"262","2019-11-21 09:59:27-03","IBt","SP","154549","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Kühn, E","159","1955","04","05",NA,"Brasil","São Paulo","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"263","2019-11-21 09:59:27-03","IBt","SP","127473","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Eiten, G","1500","1959","12","04",NA,"Brasil","São Paulo","Fazenda Campininha, Campos das Sete Lagôas. Just north of Rio Moji-Guaçu. 13.8 km. N of PADUA SALES. 22º11-18'S., 47º7-10'W. About 27 km. NW of city of MOJI-MIRIM.&nf;General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or","-46.9421997070312","-22.372200012207",NA,"Common in cerrado. Leaves curved. 6 1/2 feet tall with trunk 3 feet high, 6 inches diam. at base increasing to 12 inches diam. below leaves. Leaves to 4 feet long. Trunk burned",NA,NA,"(Barb.Rodr.) L.H.Bailey","575","Mogi Guaçu","Boudet Fernandes, HQ","650",NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"264","2021-02-25 09:37:52-03","IBt","SP","127474","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Eiten, G","1500","1959","12","04",NA,"Brasil","São Paulo","Fazenda Campininha, Campos das Sete Lagôas. Just north of Rio Moji-Guaçu. 13.8 km. N of PADUA SALES. 22º11-18'S., 47º7-10'W. About 27 km. NW of city of MOJI-MIRIM.&nf;General vegetation: campo cerrado on upland (or occasionally forest). Open marsh or","-46.9421997070312","-22.372200012207",NA,"Common in cerrado. Leaves curved. 6 1/2 feet tall with trunk 3 feet high, 6 inches diam. at base increasing to 12 inches diam. below leaves. Leaves to 4 feet long. Trunk burned",NA,NA,"(Barb.Rodr.) L.H.Bailey","575","Mogi Guaçu","Boudet Fernandes, HQ","650",NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"265","2019-11-21 09:59:27-03","IBt","SP","140036","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Eiten, G","1560","1959","12","10",NA,"Brasil","São Paulo","Fazenda Campininha, Campos das Sete Lagôas. Just north of rio Moji-Guaçu. ~ 4 km. NNW of PÁDUA SALES. 22º11-18'S., 47º7-10'W. About 27 km. NW of city of MOJI-MIRIM.).&nf;General vegetation: campo cerrado on upland (or occasionally forest). Open marsh","-46.9421997070312","-22.372200012207",NA,"Trunk 3 dm diam, 6 dm tall, burned. Leaves curved, 1 m long. Older inflorescence",NA,NA,"(Barb.Rodr.) L.H.Bailey","575","Mogi Guaçu","Noblick, LR","650",NA,"1992","05","27",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"266","2021-02-25 09:37:52-03","IBt","SP","127475","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Eiten, G","1560","1959","12","10",NA,"Brasil","São Paulo","Fazenda Campininha, Campos das Sete Lagôas. Just north of rio Moji-Guaçu. ~ 4 km. NNW of PÁDUA SALES. 22º11-18'S., 47º7-10'W. About 27 km. NW of city of MOJI-MIRIM.).&nf;General vegetation: campo cerrado on upland (or occasionally forest). Open marsh","-46.9421997070312","-22.372200012207",NA,"Trunk 3 dm diam, 6 dm tall, burned. Leaves curved, 1 m long. Older inflorescence",NA,NA,"(Barb.Rodr.) L.H.Bailey","575","Mogi Guaçu","Noblick, LR","650",NA,"1992","05","27",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"267","2019-11-21 09:59:27-03","IBt","SP","200894","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aguiar, FFA","s.n.","1984","11","27",NA,"Brasil","São Paulo","Fazenda Campininha, Cerrado","-46.9421997070312","-22.372200012207",NA,"Frutos amarelos","SP055826","SP055826 SP055826_01","(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA
"268","2019-11-21 09:59:27-03","IBt","SP","200898","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aguiar, FFA","s.n.","1985","11","27",NA,"Brasil","São Paulo","Fazenda Campininha, Cerrado","-46.9421997070312","-22.372200012207",NA,"Altura ca. 2,0 m de altura. Espata amarelada internamente e lilás, na face externa. Eixo da inflorescência esverdeado. Flores masculinas lilases, as femininas esverdeadas com ápice lilás",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"269","2019-11-21 09:59:27-03","IBt","SP","200897","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aguiar, FFA","s.n.","1984","11","27",NA,"Brasil","São Paulo","Fazenda Campininha, Cerrado","-46.9421997070312","-22.372200012207",NA,"Altura mais ou menos 2,0 m de altura. Inflorescência amarelada; frutos amarelados e arredondados; folhas acinzentadas, recurvadas","SP055830","SP055830 SP055830_01 SP055830_02","(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"270","2019-11-21 09:59:27-03","IBt","SP","200899","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Aguiar, FFA","s.n.","1985","11","27",NA,"Brasil","São Paulo","Fazenda Campininha, Cerrado","-46.9421997070312","-22.372200012207",NA,"Espata amarelada na face interna, lilás na face externa. Eixo da inflorescência verde, flores masculinas lilás escuro, flores femininas com tépalas verdes, ápice lilás escuro","SP055828","SP055828 SP055828_01 SP055828_02","(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"271","2019-11-21 09:59:27-03","IBt","SP","166003","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mantovani, W","811","1980","06","23",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado, Reserva Biológica","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"272","2019-11-21 09:59:27-03","IBt","SP","165582","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mantovani, W","742","1980","05","06",NA,"Brasil","São Paulo","Fazenda Campininha, Pádua Sales, Reserva Biológica.","-46.9421997070312","-22.372200012207",NA,"Planta de 1,0-1,5m de alt. Flores amarelas",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"273","2019-11-21 09:59:27-03","IBt","SP","120818","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J","s.n.","1965","09","03",NA,"Brasil","São Paulo","Fazenda Campininha, Perto de Pádua Sales, Reserva Florestal. No cerrado","-46.9421997070312","-22.372200012207",NA,"Planta acaule. Frutos imaturos","SP055827","SP055827 SP055827_01 SP055827_02 SP055827_03","(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA
"274","2019-11-21 09:59:27-03","IBt","SP","69074","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Mattos, J","12477","1965","09","02",NA,"Brasil","São Paulo","Fazenda Campininha, Perto de Pádua Sales. Reserva Florestal. Num cerrado degradado","-46.9421997070312","-22.372200012207",NA,"Planta com estipe curtíssimo",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Mogi Guaçu","Boudet Fernandes, HQ",NA,NA,"2000","02","11",NA,NA,NA,NA,NA,"39309","auto",NA,NA
"275","2019-11-21 09:59:27-03","IBt","SP","49326","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Ferri, MG","s.n.","1943","08","30",NA,"Brasil","São Paulo","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,"Pirassununga","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"276","2019-11-21 09:59:27-03","IBt","SP","328752","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Batalha, MA","818","1995","11","06",NA,"Brasil","São Paulo","ARIE Cerrado Pé-de-Gigante, Cerrado sensu stricto. 21º36-44'S e 47º34-41'W","-47.4700012207031","-21.7099990844727",NA,"Arbust., 1,6m alt.","SP055829","SP055829 SP055829_01 SP055829_02 SP055829_03","(Barb.Rodr.) L.H.Bailey",NA,"Santa Rita do Passa Quatro","Boudet Fernandes, HQ",NA,NA,"2000","02","10",NA,NA,NA,NA,NA,"24893","auto",NA,NA
