"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"153","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Herb. Escola de Minas n. 1086.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais",NA,"Caminho da Sera da Piedade",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.","1973","11","12",NA,"Brasil",NA,NA,"Campos. Ex Herb. Escola de Minas n. 3505.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Santo Antônio Do Leite",NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Laila","s.n.","1983","05","15",NA,"Brasil",NA,NA,"Erva, flores roxas.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Badini, J.","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1976","12","18",NA,"Brasil",NA,NA,"Erva, flores azuis. Campos ferruginosos.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Badini, J.",NA,NA,"Estrada da BR 040",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.; Zurlo, M.A.","s.n.","1977","05","02",NA,"Brasil",NA,NA,"Erva, flores azuis. Beira da estrada.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais","Engenheiro Correa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1973","12","23",NA,"Brasil",NA,NA,"Campo sobre canga. (Ex Herb. Escola de Minas n. 3539)",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais",NA,"Entroncamento da BR - 03",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.","1974","01","31",NA,"Brasil",NA,NA,"Ex Herb. Escola de Minas n. 3618.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais",NA,"Estrada BR 03 (Rio-BH), Entre os km 431-432.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.","1974","11","10",NA,"Brasil",NA,NA,"Campos.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Itabirito","Pico de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1978","07","27",NA,"Brasil",NA,NA,"Erva, flores azuis. Canga.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Badini, J.","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1977","05","15",NA,"Brasil",NA,NA,"Flores azul-violáceas. Campo.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Badini, J.","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1977","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1943","11","30",NA,"Brasil",NA,NA,"Herva, flor azul.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Rapalo, J.A.","s.n.","1979","12","24",NA,"Brasil",NA,NA,"Erva, flor azul-violácea. Campo.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Badini, J.","Minas Gerais","Ouro Preto","Hargreaves","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1972","06","04",NA,"Brasil",NA,NA,"Erva, flores violáceas. Campo.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Ouro Preto","Serra da Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Herb. Escola de Minas n. 2827.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Ouro Preto","Serra de Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.","1972","05","01",NA,"Brasil",NA,NA,"Ex Herb. Escola de Minas n. 2732.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Ouro Preto","Serra de Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lisboa, M.A.","s.n.","1972","01",NA,NA,"Brasil",NA,NA,"Campo.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-06 09:57:26-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Badini, J.","s.n.","1972","06","04",NA,"Brasil",NA,NA,"Erva, flores violáceas. Campo.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride, J.H.","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-16 08:40:53-03","UTFPR","HCF","16878","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M.G. Caxambu","6250","2015","04","24",NA,"Brasil",NA,NA,"erva ca. 0,60 m, heliófita. Flores alvo-arroxeadas.",NA,NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","E. Barboza","MG","Delfinópolis","Estância Jo, próxima à Serra da Canastra","-46.904083","-20.291806","723","723",NA,NA,NA,"2015",NA,NA,"46°54'14,7 W","20°17'30,5 S",NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:31:57-03","UFRRJ","RBR","23972","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","C. Proença","286","1982","11","22",NA,"Brasil",NA,NA,NA,"RBR00023972",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J.H. Kirkbride-Junior","Distrito Federal","Distrito Federal","'No cerrado fechado.Perto da DF-2. 16º 01#?# S, 48º 09#?# W. Alt. 1040m.'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:31:57-03","UFRRJ","RBR","23974","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. Monteiro","660","1934","01","27",NA,"Brasil",NA,NA,NA,"RBR00023974",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J. Cruz","Minas Gerais","Belo Horizonte","No Campo. Sanatório dos Tuberculosos","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:31:57-03","UFRRJ","RBR","23973","S","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","I. Barçante","387","1934","04","08",NA,"Brasil",NA,NA,NA,"RBR00023973",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J. Cruz","Minas Gerais","Belo Horizonte","Serra","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-21 19:38:21-03","UFC","EAC","9305","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Cesar, H.L.","330","1980","03","04","Southern America","Brasil",NA,NA,"Subarbustiva, flor azul; Campo sujo","EAC0009305","Dicotyledon",NA,"Mart. & Zucc. ex Schult. & Schult.f.","Loiola, M.I.B.","Distrito Federal","Brasília","Fazenda Água Limpa, Latossolo vrmelho-amarelo, não encharcado, declive suave, área de experimentação sobre os efeitos do fogo na veg. herbácea-subarbustiva","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2020","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:43:12-03","MBM","MBM","26243","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; et al.; et al.","31212",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026243",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Minas Gerais","Três Corações","Rodovia Três Corações - São Tomé das Letras","-45.2532997131348","-21.6968994140625",NA,NA,"MBM026243","22974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:43:12-03","MBM","MBM","218615","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67271",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM218615",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Hatschbach, G.","Minas Gerais","Várzea da Palma","Fazenda Serra do Cabral, Agro-industrial","-44.7308006286621","-17.5981006622314",NA,NA,"MBM218615","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:43:12-03","MBM","MBM","229733","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ratter, J.A.; et al.; et al.","2791",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM229733",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Distrito Federal",NA,"Fazenda Água Limpa, próximo a Vargem Bonita",NA,NA,NA,NA,"MBM229733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:43:12-03","MBM","MBM","288930","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kral, R.; Wanderley, M.G.L.; Wanderley, M.G.L.","75915","1988","12","06","Southern America","Brazil",NA,NA,"Corolla blue.; Sandy cerrado.","MBM288930",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Oliveira, J.A.","Minas Garais",NA,"Ca. 4km SSE of Cristalina by BR 040",NA,NA,"900","900","MBM288930",NA,NA,"2019","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:43:12-03","MBM","MBM","302129","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pirani, J.R.; Fiaschi, P.; Lima, L.R.; Cometti, J.P.; Fiaschi, P.; Lima, L.R.; Cometti, J.P.","4665","2000","03","25","Southern America","Brazil",NA,NA,"Erva delgada e sub-áfila, heliófila. Caule verde, raíz vertical bem alongada. Flores roxo-azuladas. Pouco frequente.; Campo-cerrado de chapada.","MBM302129",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Calió, M.F.A.","Minas Gerais","Lassance","Serra do Cabral, Estrada para Francisco Drumont, a 31 - 32 km da ponte sobre o rio da Onça","-44.316667","-17.733333","1000","1000","MBM302129",NA,NA,"2004","09",NA,"-44.316667","-17.733333",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:43:12-03","MBM","MBM","33310","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; et al.; et al.","36217",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM033310",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Distrito Federal",NA,"Rod. BR-60, km 20",NA,NA,NA,NA,"MBM033310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:43:12-03","MBM","MBM","409149","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Caxambu, M.G.","6250","2015","04","24",NA,"Brasil",NA,NA,"Erva ca. 0,60 m, heliófita. Flores alvo-arroxeadas.; Relevo: ondulado. Vegetação: Savana (cerrado sensu strictu).","MBM409149",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Barboza, E.","Minas Gerais","Delfinópolis","Estância Jo, Próxima à Serra da Canastra.","-46.904083","-20.291806","723","723","MBM409149",NA,NA,"2015",NA,NA,"-46.904083","-20.291806",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:43:12-03","MBM","MBM","45426","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pereira, E.","9009",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM045426",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Distrito Federal",NA,"Catetinho, Brasília",NA,NA,NA,NA,"MBM045426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:43:12-03","MBM","MBM","65370","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, H.S.; et al.; et al.","6245",NA,NA,NA,"Southern America","Brazil",NA,NA,"= 65371","MBM065370",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Philcox, D.","Distrito Federal",NA,"20km E of Brasília",NA,NA,NA,NA,"MBM065370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:43:12-03","MBM","MBM","65371","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, H.S.; et al.; et al.","6245",NA,NA,NA,"Southern America","Brazil",NA,NA,"= 65370","MBM065371",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Philcox, D.","Distrito Federal",NA,"20km E of Brasília",NA,NA,NA,NA,"MBM065371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:43:12-03","MBM","MBM","85908","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Plowman, T.","9444",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM085908",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Distrito Federal",NA,"Chapada da Contagem",NA,NA,NA,NA,"MBM085908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:43:12-03","MBM","MBM","85911","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, J.H.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM085911",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Distrito Federal",NA,"Cabeceira do Córrego",NA,NA,NA,NA,"MBM085911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:43:12-03","MBM","MBM","85913","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, J.H.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM085913",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Distrito Federal",NA,"Cabeceira Comprida",NA,NA,NA,NA,"MBM085913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:43:12-03","MBM","MBM","91056","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Kirkbride, J.H.","5487",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM091056",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.",NA,"Distrito Federal",NA,"Perto da Rod. DF-06, 10km S de Planaltina",NA,NA,NA,NA,"MBM091056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:43:12-03","MBM","MBM","81090","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Heringer, E.P.; Figueiras, T.S.; Mendonça, R.C.; Pereira, B.A.S.; Heringer Salle; Figueiras, T.S.; Mendonça, R.C.; Pereira, B.A.S.; Heringer Salles, A.E.; Chaga","4013","1980","03","17","Southern America","Brazil",NA,NA,"Erva delgada; flores violáceas.; Campo em encosta de morro.","MBM081090",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Oliveira, J.A.","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,"MBM081090","70570","auto","2019","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:43:12-03","MBM","MBM","165470","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60118",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM165470",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Cabral, E.L.","Goiás","Água Fria de Goiás","Estação Repetidora da Telebrasília de Roncador","-47.7841987609863","-14.9856004714966",NA,NA,"MBM165470","38359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:43:12-03","MBM","MBM","34429","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.","36886",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM034429",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Goiás","Cavalcante","Rod. GO-12, descida para a Chapada dos Veadeiros","-47.4583015441895","-13.7974996566772",NA,NA,"MBM034429","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:43:12-03","MBM","MBM","124142","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51858",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM124142",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Hatschbach, G.","Goiás","Cristalina","Rod. BR-040, 15-20km L de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"MBM124142","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:43:12-03","MBM","MBM","68969","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.","43811",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM068969",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Hatschbach, G.","Goiás","Cristalina","Rod. BR-040, Posto Fiscal","-47.6136016845703","-16.7686004638672",NA,NA,"MBM068969","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:43:12-03","MBM","MBM","156133","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.; Barboza, E.; Barboza, E.","58283",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM156133",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Smith, S.F.","Goiás","Cristalina","Rod. BR-040, Serra dos Cristais, km 88","-47.6136016845703","-16.7686004638672",NA,NA,"MBM156133","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:43:12-03","MBM","MBM","46753","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Hatschbach, G.","38156",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM046753",NA,NA,"Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, J.H.","Goiás","Morrinhos","Morrinhos, rodovia para Caldas Novas","-49.0993995666504","-17.7311000823975",NA,NA,"MBM046753","45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-04 14:16:48-03","MNHN","RECOLNAT_MNHN_P","P04008072","PreservedSpecimen",NA,"Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04008072' target='other'> <mi>dwc_moreinfo</mi></a>","P04008072",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P04008072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2292",NA,NA,NA
"197","2015-09-04 14:16:48-03","MNHN","RECOLNAT_MNHN_P","P04008073","PreservedSpecimen",NA,"Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04008073' target='other'> <mi>dwc_moreinfo</mi></a>","P04008073",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P04008073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2292",NA,NA,NA
"198","2015-09-04 14:16:48-03","MNHN","RECOLNAT_MNHN_P","P04008091","PreservedSpecimen",NA,"Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Glaziou, A.",NA,"1894","8","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04008091' target='other'> <mi>dwc_moreinfo</mi></a>","P04008091",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Goiás",NA,"Brésil (Goyaz) Capelinha de Sto. Antonio dans le camps.",NA,NA,NA,NA,"P04008091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21501",NA,NA,NA
