"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","imagecode","decimalLongitude","decimalLatitude","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"297","2018-12-04 20:28:29-02","UNIR","RON","e2505","S","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Martins","s.n.2212-s","Southern America","Brasil",NA,NA,NA,NA,"RON000e2505","Angiosperma","Fabales","Benth.","Rosa, NA","1996","12","22","Rondônia","Colorado do Oeste","RON000e2505","-60.5416984558105","-13.1167001724243",NA,NA,NA,"1997","07",NA,NA,"12","29532","auto",NA,NA,NA,NA,NA
"298","2018-12-04 20:28:29-02","UNIR","RON","e896","S","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","DRL","0772212-0","Southern America","Brasil",NA,NA,NA,NA,"RON0000e896","Angiosperma","Fabales","Benth.","Rosa, NA","1996","12","22","Rondônia","Chupinguaia","RON0000e896","-60.8997001647949","-12.5522003173828",NA,NA,NA,"1997","04",NA,NA,"12","57583","auto",NA,NA,NA,NA,NA
"299","2019-11-21 10:05:26-03","IBt","SP","382582","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G; Silva, JM; Ferreira, LA","68416",NA,"Brasil","Rod. BR 101, próximo do trevo para o município. Floresta atlântica, margem do rio",NA,NA,NA,NA,NA,NA,"Benth.","Lewis, GP","1998","10","11","Bahia","Mascote",NA,"-39.3025016784668","-15.563099861145",NA,NA,NA,"2003",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"300","2019-11-21 10:05:26-03","IBt","SP","258091","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, BAS; Alvarenga, D","2104",NA,"Brasil","Campus da UnB. Planta á margem direita da via que vai da Av. L-2 Sul à Medicina Tropical",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1992","06","14","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003","01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"301","2019-11-21 10:05:26-03","IBt","SP","258090","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, BAS","2029",NA,"Brasil","Campus UnB. Plantada próximo à faculdade de medicina da UnB",NA,NA,NA,"SP026561",NA,NA,"Benth.","Schütz Rodrigues, R","1991","11","06","Distrito Federal","Brasília","SP026561","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003","01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"302","2019-11-21 10:05:26-03","IBt","SP","200621","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Heringer, EP","15732",NA,"Brasil","Estação Experimental da Biologia Campus da Universidade de Brasília, UnB",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1977","09","24","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003","01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"303","2019-11-21 10:05:26-03","IBt","SP","205998","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Mendonça, RC; Dalmácio, J","352",NA,"Brasil","Fazenda Farias, Córrego Farias",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1984","09","08","Goiás","São João d'Aliança",NA,"-47.5247001647949","-14.7055997848511",NA,NA,NA,"2003","01",NA,NA,NA,"91641","auto",NA,NA,NA,NA,NA
"304","2019-11-21 10:05:26-03","IBt","SP","153742","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Magalhães, JCR","s.n.",NA,"Brasil","Fazenda Barreiro Rico, margens do Rio Piracicaba",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1959","09","28","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,"2003","01",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"305","2019-11-21 10:05:26-03","IBt","SP","170306","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Handro, O","2300",NA,"Brasil","Margem do Rio Mogi Guaçu, Fazenda Campininha",NA,NA,NA,"SP026559",NA,NA,"Benth.","Schütz Rodrigues, R","1981","10","01","São Paulo","Mogi Guaçu","SP026559","-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"306","2019-11-21 10:05:26-03","IBt","SP","249999","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Romaniuc Neto, S; Zifirino, R","1262",NA,"Brasil","Martinho Prado, Fazenda campininha. Mata da Figueira",NA,NA,NA,"SP026560",NA,NA,"Benth.","Schütz Rodrigues, R","1991","09","26","São Paulo","Mogi Guaçu","SP026560","-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"307","2019-11-21 10:05:26-03","IBt","SP","248541","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Romaniuc Neto, S; Rossi, L; Toledo, CB","1110",NA,"Brasil","Martinho Prado. Fazenda Campininha. Mata do Português",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1987","10","05","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"308","2019-11-21 10:05:26-03","IBt","SP","254301","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Lohmann, CEO; Romaniuc Neto, S; Pereira, DF; Godoi, JV","18",NA,"Brasil","Reserva Biológica e Estação Experimental de Mogi Guaçu, mata do Cassimiro, beira do rio",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1992","07","20","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"309","2019-11-21 10:05:26-03","IBt","SP","56502","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Handro, O","835",NA,"Brasil","Reserva Florestal, Fazenda Campininha. Margem do Rio Mogi Guaçu, perto de Pádua Sales",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1958","11","20","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"310","2019-11-21 10:05:26-03","IBt","SP","81304","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Kirizawa, M","3459",NA,"Brasil","Reserva Florestal. Fazenda Campininha, margem do Rio Moji Guaçu",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1955","07","19","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"311","2019-11-21 10:05:26-03","IBt","SP","81013","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Kuhlmann, M","3934",NA,"Brasil","Reserva Florestal, margem do Rio Mogi Guaçu",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1956","09","20","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"312","2019-11-21 10:05:26-03","IBt","SP","56554","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Handro, O","879",NA,"Brasil","Reserva Florestal, margem do Rio Mogi Guaçu, perto de Pádua Sales",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1959","09","22","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"313","2019-11-21 10:05:26-03","IBt","SP","113787","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Leitão Filho, HF","88",NA,"Brasil","Horto Florestal",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1967","09","21","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"2003","01",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA
"314","2019-11-21 10:05:26-03","IBt","SP","28437","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Vasconcellos, PWC","s.n.",NA,"Brasil","Parque da Escola Agrícola Luiz de Queiróz",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1931","10","19","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003","01",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"315","2019-11-21 10:05:26-03","IBt","SP","309267","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Kirizawa, M","3355",NA,"Brasil","Jardim Botânico, Perto do prédio da creche, pé de Jambosa",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1997","05","21","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"316","2019-11-21 10:05:26-03","IBt","SP","113819","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Skvortzov, B","s.n.",NA,"Brasil","Parque do Estado, Jardim Botânico",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1969","10","09","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"317","2019-11-21 10:05:26-03","IBt","SP","204279","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Cruz, AMR; Câmara, MC; Kirizawa, M; Goes, M","s.n.",NA,"Brasil","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, Jardim Botânico. Área 8; planta nº 59A",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1977","08","17","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"318","2019-11-21 10:05:26-03","IBt","SP","204278","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Goes, M; Kirizawa, M","s.n.",NA,"Brasil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 8. planta nº59A",NA,NA,NA,NA,NA,NA,"Benth.","Schütz Rodrigues, R","1977","09","22","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"319","2020-11-05 09:51:54-03","IBt","SP","30621","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Vecchi, O","s.n.",NA,"Brasil","Loretto",NA,NA,"Flor: Outubro","SP000979",NA,NA,"A.Samp. ex Hoehne","Hoehne, FC",NA,NA,NA,"São Paulo","Araras","SP000979","-47.3800010681152","-22.3500003814697","Holotype",NA,NA,"1941",NA,NA,NA,NA,"22739","auto",NA,NA,NA,NA,NA
"320","2020-11-05 09:51:54-03","IBt","SP","15278","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Loefgren, A","CGG5992",NA,"Brasil","Beira tanque. Fazenda Paraiso.",NA,NA,"Árvore regular, madeira dura.","SP006544",NA,NA,"A.Samp. ex Hoehne","Hoehne, FC","1904","04","20","São Paulo","Piracicaba","SP006544","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"321","2010-08-16 16:39:33-03","GH","HU-HERB","GH 00057115","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","clausseni","Cyclolobium clausseni",NA,"963","South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,"Bentham",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"963",NA,"undetermined"
"322","2010-08-16 16:39:33-03","GH","HU-HERB","GH 00057115","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","clausseni","Cyclolobium clausseni",NA,"963","South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,"Bentham",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"963",NA,"undetermined"
"323","2014-09-23 10:57:43-03","G","G","G00364925","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Blanchet, J. S.","2319","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364925",NA,NA,"Benth.","?","1836",NA,"00","Bahia",NA,NA,"-41.99722222","-12.18305556","TYPUS of Cyclolobium blanchetianum Tul.",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA
"324","2014-09-23 10:57:43-03","G","G","G00364932","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Blanchet, J. S.","2319","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364932",NA,NA,"Benth.","?","1836",NA,"00","Bahia",NA,NA,"-41.99722222","-12.18305556","TYPUS of Cyclolobium blanchetianum Tul.",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA
