"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"293","2020-09-12 05:00:02-03","US","US","2535404","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"R. M. Klein","1928","1956","3","South America","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibirama, Mata",NA,NA,NA,NA,"US02210682","US02210682_01",NA,"7","350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"294","2019-12-09 17:29:58-03","UFPR","EFC","7337","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Tiepolo, G.; Curcio, G.R.","745","1997","02",NA,"Brasil","Paraná","Antonina","Delta do rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,"Árvore de 12 m. com frutos verdes em beira de estrada sob solo Aluvial A moderado textura média (A franco argila arenoso III areia fraco).","EFC007337",NA,"Hatschbach, G.","25",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-12-09 17:29:58-03","UFPR","EFC","17086","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Brotto, M.L. et al.","1527","2013","12",NA,"Brasil","Paraná","Cerro Azul","Ribeirão do Rocha","-49.1314","-24.7153",NA,"Árvore de 8 m; flores alvas","EFC017086",NA,"Brotto, M.L.","11","261","261",NA,NA,"2014",NA,NA,"-49.1314","-24.7153",NA,NA,NA,NA,NA
"296","2019-12-09 17:29:58-03","UFPR","EFC","745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Roderjan, C.V.; Araujo, P.S.","417","1985","06",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"380m s.n.m. __COMMOM_NAME__: Angico","EFC000745",NA,"Roderjan, C.V.","19",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-12-09 17:29:58-03","UFPR","EFC","831","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Roderjan, C.V.; Kuniyoshi, Y.S.","484","1985","12",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"Árvore comum em plena floração. __COMMOM_NAME__: Angico","EFC000831",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","30",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-12-09 17:29:58-03","UFPR","EFC","319","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuniyoshi, Y.S.",NA,"1984","04",NA,"Brasil","Paraná","Morretes","Morretes (Pr)","-48.834400177002","-25.476900100708",NA,"E.GRACIOSA-KM12","EFC000319",NA,"Kuniyoshi, Y.S.","12",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-12-09 17:29:58-03","UFPR","EFC","898","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuniyoshi, Y.S.; Roderjan, C.V.","4962","1986","05",NA,"Brasil","Paraná","Guaraqueçaba","Estrada para Batuva","-48.3288993835449","-25.3066997528076",NA,NA,"EFC000898",NA,NA,"02",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:23:00-03","USP","SPF","193058","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, HC","4357","1992","01",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00193058",NA,"Lima, HC","03",NA,NA,NA,NA,"1992","01",NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA
"301","2019-11-13 11:23:00-03","USP","SPF","202789","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Thomas, WW","10213","1994","02",NA,"Brasil","Bahia","Jussari",NA,"-39.5","-15",NA,NA,"SPF00202789",NA,"Borges, LM","02",NA,NA,NA,NA,"2012",NA,NA,"-39.5","-15",NA,NA,NA,NA,NA
"302","2019-11-13 11:23:00-03","USP","SPF","17736","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Joly, AB","s.n.","1950","01",NA,"Brasil","São Paulo",NA,"Via Dutra a 280 Km de S. Paulo.",NA,NA,NA,NA,"SPF00017736",NA,"Borges, LM",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:23:00-03","USP","SPF","188522","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lombardi, JA","7116","2008","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.972189","-19.180653",NA,NA,"SPF00188522",NA,"Lorenzi, H","23",NA,NA,NA,NA,"2008","01",NA,"-39.972189","-19.180653",NA,NA,NA,NA,NA
"304","2019-11-13 11:23:00-03","USP","SPF","198368","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ribeiro, RD","s.n.","2008","04",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.158889","-19.662222",NA,NA,"SPF00198368",NA,"Anônimo","02",NA,NA,NA,NA,NA,NA,NA,"-40.158889","-19.662222",NA,NA,NA,NA,NA
"305","2019-11-13 11:23:00-03","USP","SPF","199512","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farias, DS","110","1994","01",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-23.5",NA,NA,"SPF00199512",NA,"Anônimo","23",NA,NA,NA,NA,NA,NA,NA,"-42.25","-23.5",NA,NA,NA,NA,NA
"306","2019-11-13 11:23:00-03","USP","SPF","201021","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Freitas, HS","156","2008","04",NA,"Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833",NA,NA,"SPF00201021",NA,"Freitas, HS","06","813","813",NA,NA,"2009",NA,NA,"-44.726944","-22.640833",NA,NA,NA,NA,NA
"307","2019-11-13 11:23:00-03","USP","SPF","202787","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Thomas, WW","11101","1996","03",NA,"Brasil","Bahia","Vitória da Conquista",NA,"-40.802222","-14.992778",NA,NA,"SPF00202787",NA,"Borges, LM","22",NA,NA,NA,NA,"2012",NA,NA,"-40.802222","-14.992778",NA,NA,NA,NA,NA
"308","2019-11-13 11:23:00-03","USP","SPF","229954","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, HC","5379","1997","05",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobrás","-43.266667","-22.55",NA,NA,"SPF00229954",NA,"Anônimo","07","50","50",NA,NA,NA,NA,NA,"-43.266667","-22.55",NA,NA,NA,NA,NA
"309","2019-11-13 11:23:00-03","USP","SPF","98764","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Tamashiro, JY","801","1995","04",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.189722","-22.895833",NA,NA,"SPF00098764",NA,"Anônimo","11","1280","1280",NA,NA,NA,NA,NA,"-46.189722","-22.895833",NA,NA,NA,NA,NA
"310","2019-11-13 11:23:00-03","USP","SPF","141429","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G","69799","1999","12",NA,"Brasil","Paraná","Doutor Ulysses",NA,"-49.4197006225586","-24.5680999755859",NA,NA,"SPF00141429",NA,"Hatschbach, G","02",NA,NA,"32237","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:23:00-03","USP","SPF","141428","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, JM","2714","1998","12",NA,"Brasil","Paraná","Morretes","Serra da Prata","-48.834400177002","-25.476900100708",NA,NA,"SPF00141428",NA,"Hatschbach, G","15",NA,NA,"30514","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:23:00-03","USP","SPF","229879","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Braga, JMA","4154","1997","06",NA,"Brasil","Rio de Janeiro","Duque de Caxias",NA,"-43.3116989135742","-22.7856006622314",NA,NA,"SPF00229879",NA,"Braga, JMA","19",NA,NA,"34388","auto","1997","06",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:23:00-03","USP","SPF","229952","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farág, PRC","515","1998","01",NA,"Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,"SPF00229952",NA,"Ribeiro, RD","23",NA,NA,"26795","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:23:00-03","USP","SPF","147442","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuhlmann, M","2745a","1952","11",NA,"Brasil","São Paulo","Igaratá",NA,"-46.1500015258789","-23.2000007629395",NA,NA,"SPF00147442",NA,"Tamashiro, JY","26",NA,NA,"24798","auto","1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-25 13:52:26-03","UNIVILLE","JOI","7053","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Melo-Júnior, J.C.F.","800","2008","01",NA,"Brasil","Santa Catarina","Guaramirim","Vila Amizade BR-280.","-49.020833","-26.467222",NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI007053",NA,NA,"16",NA,NA,NA,NA,"2008","04","17","49º1'15''W","26º28'2''S",NA,NA,NA,NA,NA
"316","2021-03-25 13:52:26-03","UNIVILLE","JOI","6340","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Emir Dias","59","1999","11",NA,"Brasil","Santa Catarina","Joinville","Estrada do Pico, Vale do rio Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006340",NA,"J. Cordeiro","23",NA,NA,"37150","auto","2009","01","01",NA,NA,NA,NA,NA,NA,NA
"317","2020-05-08 11:10:56-03","UEFS","HUEFS","196500","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","2992","1987","06",NA,"Brasil","Rio de Janeiro","Macaé","Estrada para Glicério, logo após a Fazenda do Jequitibá.","-41.933333","-22.35",NA,"Mata secundária de encosta próximo a córrego.","HUEFS0196500",NA,"P.G.Ribeiro & L.P.Queiroz","23","160","160",NA,NA,"2018","05",NA,"41W56'0''","22S21'0''","Rosanae",NA,NA,NA,NA
"318","2020-05-08 11:10:57-03","UEFS","HUEFS","237439","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","8917","2019","07",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio.","-41.091111","-21.299722",NA,"Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","HUEFS0237439",NA,NA,"18","24","24",NA,NA,NA,NA,NA,"41W5'28''","21S17'59''","Rosanae",NA,NA,NA,NA
"319","2020-05-08 11:10:56-03","UEFS","HUEFS","24512","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Krieger, L.","1093","1945","07",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0024512",NA,"P.G.Ribeiro & L.P.Queiroz",NA,NA,NA,"36144","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"320","2020-05-08 11:10:56-03","UEFS","HUEFS","196495","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.",NA,NA,NA,NA,NA,"Brasil","Paraná","Quedas do Iguaçu",NA,"-52.9081001281738","-25.4496994018555",NA,NA,"HUEFS0196495",NA,"P.G.Ribeiro & L.P.Queiroz",NA,"400","400","24667","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"321","2020-05-08 11:10:57-03","UEFS","HUEFS","197296","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ornellas, R.B.",NA,"2010","02",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,"Floresta ombrófila densa submontana.","HUEFS0197296",NA,"P.G.Ribeiro & L.P.Queiroz","19",NA,NA,"34470","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"322","2020-05-08 11:10:56-03","UEFS","HUEFS","196552","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Komatsu, M.","1","1993","03",NA,"Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental do Cairuçu. PRT-107, acesso pela Rio - Santos a 10Km de Parati.","-44.7131004333496","-23.2178001403809",NA,"Mata degradada.","HUEFS0196552",NA,"P.G.Ribeiro & L.P.Queiroz","13",NA,NA,"34470","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"323","2020-05-08 11:10:57-03","UEFS","HUEFS","196646","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ramalho, R.S.","1348","1978","12",NA,"Brasil","Minas Gerais","Viçosa","Bairro Pau de Paina.","-42.8819007873535","-20.7539005279541",NA,NA,"HUEFS0196646",NA,"P.G.Ribeiro & L.P.Queiroz","27",NA,NA,"13937","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"324","2020-05-08 11:10:56-03","UEFS","HUEFS","175767","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farag, P.R.","515","1998","01",NA,"Brasil","São Paulo","Bananal","Estrada do ariró.","-44.3199996948242","-22.6800003051758",NA,NA,"HUEFS0175767",NA,"P.G.Ribeiro & L.P.Queiroz","23",NA,NA,"26795","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"325","2020-05-08 11:10:56-03","UEFS","HUEFS","196548","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farney, C.","3370","1994","05",NA,"Brasil","Espírito Santo","Presidente Kennedy","Estrada Marobá - Barra de Itapoana.","-41.0466995239258","-21.0988998413086",NA,"Mata remanescente de encosta. Na formação barreiras.","HUEFS0196548",NA,"P.G.Ribeiro & L.P.Queiroz","18",NA,NA,"24088","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"326","2020-05-08 11:10:56-03","UEFS","HUEFS","196493","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Faria, S.M.de","232","1985","04",NA,"Brasil","Rio de Janeiro","Maricá","Estrada Praia-Asfalto.","-42.8185997009277","-22.9193992614746",NA,NA,"HUEFS0196493",NA,"P.G.Ribeiro & L.P.Queiroz","29",NA,NA,"20726","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"327","2020-05-08 11:10:56-03","UEFS","HUEFS","24508","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuhlmann, M.","1933","1949","07",NA,"Brasil","São Paulo","Campos do Jordão","Na Rodovia.","-45.5900001525879","-22.7299995422363",NA,NA,"HUEFS0024508",NA,"P.G.Ribeiro & L.P.Queiroz","30",NA,NA,"21048","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"328","2020-05-08 11:10:57-03","UEFS","HUEFS","201777","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ribeiro, R.D.","288","2004","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Ecológico da Prainha. Subida em direção a Pedra do Cruzeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0201777",NA,"P.G.Ribeiro & L.P.Queiroz","10",NA,NA,"57442","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"329","2020-05-08 11:10:56-03","UEFS","HUEFS","24513","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","1650","1949","12",NA,"Brasil","Paraná","Morretes","Porto de Cima.","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0024513",NA,"P.G.Ribeiro & L.P.Queiroz","11",NA,NA,"30514","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"330","2020-05-08 11:10:57-03","UEFS","HUEFS","197310","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ramalho, R.S.","1524","1979","08",NA,"Brasil","Minas Gerais","Viçosa","Próximo ao bairro Pau de Paina.","-42.8819007873535","-20.7539005279541",NA,NA,"HUEFS0197310",NA,"P.G.Ribeiro & L.P.Queiroz","13",NA,NA,"13937","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"331","2020-05-08 11:10:56-03","UEFS","HUEFS","196554","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farag, P.R.do C.","232","1996","04",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica Federal do Tinguá Estrada da represa Serra Velha.","-43.451099395752","-22.7591991424561",NA,NA,"HUEFS0196554",NA,"P.G.Ribeiro & L.P.Queiroz","11",NA,NA,"25743","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"332","2020-05-08 11:10:57-03","UEFS","HUEFS","198373","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.",NA,"1111","1990","03",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Localizada no final da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0198373",NA,"P.G.Ribeiro & L.P.Queiroz","14",NA,NA,"48094","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"333","2020-05-08 11:10:57-03","UEFS","HUEFS","198371","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.",NA,"5507","2007","03",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Pasto.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0198371",NA,"P.G.Ribeiro & L.P.Queiroz","12",NA,NA,"48094","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"334","2020-05-08 11:10:57-03","UEFS","HUEFS","197290","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ribeiro, R. D.","450","2005","05",NA,"Brasil","Rio de Janeiro","Miguel Pereira","São José, Sítio Xapuri.","-43.4688987731934","-22.4538993835449",NA,"Fragmeno de mata decidual no entorno.","HUEFS0197290",NA,"P.G.Ribeiro & L.P.Queiroz","14",NA,NA,"25640","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"335","2020-05-08 11:10:56-03","UEFS","HUEFS","44185","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, J.M.","2714","1998","12",NA,"Brasil","Paraná","Morretes","Serra da prata, início da trilha da Prata.","-48.834400177002","-25.476900100708",NA,"Floresta atlântica.","HUEFS0044185","HUEFS0044185","P.G.Ribeiro & L.P.Queiroz","15",NA,NA,"30514","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"336","2020-05-08 11:10:56-03","UEFS","HUEFS","192716","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Thier, O.T.O.","1754","2010","01",NA,"Brasil","Rio de Janeiro","Cachoeiro de Macacú","Fazenda da Grama.Estrada do Carmo.","-42.728611","-22.508333",NA,NA,"HUEFS0192716",NA,"P.G.Ribeiro & L.P.Queiroz","31",NA,NA,NA,NA,"2018","05",NA,"42W43'43''","22S30'30''","Rosanae",NA,NA,NA,NA
"337","2020-05-08 11:10:56-03","UEFS","HUEFS","175757","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C.de","5379","1997","05",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras. Rio Pedra Branca.","-43.266667","-22.55",NA,NA,"HUEFS0175757",NA,"P.G.Ribeiro & L.P.Queiroz","07","50","50",NA,NA,"2018","05",NA,"43W16'0''","22S33'0''","Rosanae",NA,NA,NA,NA
"338","2020-05-08 11:10:56-03","UEFS","HUEFS","187064","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Thomas, W.W.","11101","1996","03",NA,"Brasil","Bahia","Vitória da Conquista","1 Km south of BR 415, 14 Km east of Vitória da Conquista.","-40.802222","-14.992778",NA,"Mata de cipó.","HUEFS0187064",NA,"P.G.Ribeiro & L.P.Queiroz","22",NA,NA,NA,NA,"2018","05",NA,"40W48'8''","14S59'34''","Rosanae",NA,NA,NA,NA
