"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"711","2020-11-12 17:02:16-03","UEL","FUEL","21885","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Torezan, JMD; Pimenta, JA","1998","01",NA,"Elias, SI; et al.","1997","12","11","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé-Bom Sucesso, Bom Sucesso","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,"46",NA,NA,NA,NA,"Tracheophyta","Oxalidales","14955","auto",NA,NA,NA,NA,NA,NA
"712","2019-05-06 11:54:58-03","UFU","HUFU","57367","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Salimena, F.","2010","05",NA,"Clemente, M.A.","2008","09","01","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"HUFU00005472","HUFU00005472","30","Árvoce com ca. de 4 metros de altura, flores brancas",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"713","2019-05-06 11:54:58-03","UFU","HUFU","7763","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Tamashiro, J.Y.","1982","01",NA,"Shepherd, G.J.","1980","11","17","Brasil","Minas Gerais","Poços de Caldas","Campo Santa Rosália","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00005470","HUFU00005470","s.n.","Árvore, ca. 10 m. Frutos imaturos verdes e rosados.",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"714","2020-12-17 22:33:01-03","UFSC","FLOR","64399","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Santos, E.P.","2017","03","16","Santos, E.P.; Moraes, E.N.; Viezzer, J.","2008","02","28","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba. As coordenadas indicadas na ficha apontam aos municípios de São José dos Pinhais - PR e Tijucas do Sul - PR, respectivamente, e o informado na ficha é Guaratuba - PR.","-49.05","-25.75","49º3'W","25º45'S","1000","1000","FLOR0064399","FLOR0064399","1237","Arvoreta, cerca de 1,5m de altura, flor alva. Duplicata de UPCB Habitat: Borda da Floresta Ombrófila Densa Altamontana",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-12-17 22:33:01-03","UFSC","FLOR","63098","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Santos, E.P.","2007","07",NA,"Santos, E.P.; Blum, C.; Hoffmann, P.","2001","12","18","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba. As coordenadas indicadas na ficha pertencem ao município de São José dos Pinhais - PR, mas o município informado é de Guaratuba - PR.","-49.05","-25.75","49º3'W","25º45'S","850","850","FLOR0063098","FLOR0063098","1103","Árvore com cerca de 15m de altura, inflorescência alva. Duplicata de UPCB 85208 Habitat: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-12-17 22:33:01-03","UFSC","FLOR","63029","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Santos, E.P.","2007","07",NA,"Santos, E.P.; Blum, C.; Hoffmann, P.","2001","12","18","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba. (Nota FLOR, as coordenadas indicadas na ficha apontam aos municípios de São José dos Pinhais e Tijucas do Sul, próximos a Guaratuba)","-49.05","-25.75","49º3'W","25º45'S","850","850","FLOR0063029","FLOR0063029","1089","Árvore, cerca de 3m de altura. Duplicata de UPCB 85100 Habitat: Interior de Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-12-17 22:32:55-03","UFSC","FLOR","2920","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.; Hatschbach, G.","1965","01","16","Brasil","Paraná","Piraí do Sul","Campo das Cinzas, Serra das Furnas. As coordenadas correspondem ao município de Jaguariaíva - PR, mas o informado é Piraí do Sul - PR.","-49.866667","-24.333333","49º52'W","24º20'S","1200","1200","FLOR0002920",NA,"14591","arbusto, 3m altura. Coleta marcada sob nº2919 no livro de entrada. Habitat: Mata",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-12-17 22:33:01-03","UFSC","FLOR","42614","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Franco, G.A.D.C.","2010","01","29","Miashike, R.L.; Ivanauskas, N.M.; Silva, J.B.; Godoy, J.R.L.; Machado, S.D.","2009","12","07","Brasil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos. Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos","-48.603056","-24.398611","48º36'11''W","24º23'55''S","821","821","FLOR0042614",NA,"50","árvore, 9m, flor em botão. Duplicata de SPSF 43192. Habitat: floresta ombrófila densa aluvial",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-12-17 22:33:01-03","UFSC","FLOR","65452","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cadorin, T.J.","2010","03","15","Cadorin, T.J.; Grosch, B.; Lopes, C.P.","2010","02","02","Brasil","Santa Catarina","Joinville","Rio Manso","-49.14","-26.28","49º8'24''W","26º16'48''S","770","770","FLOR0065452","FLOR0065452","1186","Fruto infrutescência amarela. Coleta Extra Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina), IFFSC - 1/e1025a/Coleta Extra/Arbórea. Duplicata de FURB 20986 Habitat: Floresta Ombrófila Densa; Estágio Primário; entorno",NA,NA,NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-12-17 22:32:55-03","UFSC","FLOR","24097","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G.","1994",NA,NA,"Kummrow, R.; Silva, J.M.; Cordeiro, J.","1994","01","21","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"1300","1300","FLOR0024097",NA,"3394","arvoreta, flor creme. Duplicata de MBM 166948 Habitat: orla da mata da encosta de morro",NA,NA,NA,NA,"Oxalidales","41937","auto",NA,NA,NA,NA,NA,NA
"721","2020-12-17 22:32:55-03","UFSC","FLOR","25771","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, G.","1980","07","17","Muniz, J.R.S.","1980","07","17","Brasil","Paraná","Paranaguá","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FLOR0025771",NA,"46","árvore. Duplicata de MBM 167526 Habitat: restinga arbórea",NA,NA,NA,NA,"Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"722","2020-12-17 22:32:55-03","UFSC","FLOR","18910","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Kummrow, R.","1986",NA,NA,"Kummrow, R.","1986","01","08","Brasil","Paraná","Paranaguá","Estrada das Praias.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FLOR0018910",NA,"2727","árvore, 8m altura, flor alvescente. Duplicata de MBM 108383 Habitat: mata de restinga",NA,NA,NA,NA,"Oxalidales","24916","auto",NA,NA,NA,NA,NA,NA
"723","2020-12-17 22:32:55-03","UFSC","FLOR","27389","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Jarenkow, J.A.","1995","12",NA,"Jarenkow, J.A.; Sobral, M.","1995","12","16","Brasil","Rio Grande do Sul","Morrinhos do Sul","Tajuva","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"FLOR0027389",NA,"2879","arvoreta, 4m altura, flores brancas. Duplicata de PEL 14735 Habitat: borda de mata atlântica de encosta",NA,NA,NA,NA,"Oxalidales","12766","auto",NA,NA,NA,NA,NA,NA
"724","2020-12-17 22:33:01-03","UFSC","FLOR","9857","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1985","10","25","Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0009857",NA,"2907","arbusto, 2m altura. Será que há mesmo 3 ssp. deste gênero? Habitat: beira de mata atlântica de planície",NA,NA,NA,NA,"Oxalidales","20837","auto",NA,NA,NA,NA,NA,NA
"725","2020-12-17 22:32:55-03","UFSC","FLOR","26512","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Jarenkow, J.A.","1992","01",NA,"Jarenkow, J.A.","1992","01","07","Brasil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,"550","550","FLOR0026512",NA,"2030","arvoreta ca. 3m altura, flor com ovário em desenvolvimento, verde. Duplicata de PEL 13778 Habitat: borda de mata",NA,NA,NA,NA,"Oxalidales","20837","auto",NA,NA,NA,NA,NA,NA
"726","2020-12-17 22:33:01-03","UFSC","FLOR","2921","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cuatrecasas, J.","1970",NA,NA,"Klein, R.M.; Bresolin, A.","1970","01","21","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0002921",NA,"8558","arvoreta, 5m altura, flor branca Habitat: orla de mata brejosa",NA,NA,NA,NA,"Oxalidales","27000","auto",NA,NA,NA,NA,NA,NA
"727","2020-12-17 22:33:01-03","UFSC","FLOR","4162","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cuatrecasas, J.",NA,NA,NA,"Klein, R.M.","1967","01","17","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0004162",NA,"7105","árvore, 15m altura, flor branca Habitat: Mata",NA,NA,NA,NA,"Oxalidales","27000","auto",NA,NA,NA,NA,NA,NA
"728","2020-12-17 22:33:01-03","UFSC","FLOR","4165","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cuatrecasas, J.",NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0004165",NA,"8083","árvore, 15m altura, flor branca. Habitat: Mata",NA,NA,NA,NA,"Oxalidales","27000","auto",NA,NA,NA,NA,NA,NA
"729","2020-12-17 22:33:01-03","UFSC","FLOR","4163","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Cuatrecasas, J.",NA,NA,NA,"Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0004163",NA,"6948","arvoreta, 6m altura, flor branca Habitat: capoeirão",NA,NA,NA,NA,"Oxalidales","27000","auto",NA,NA,NA,NA,NA,NA
"730","2020-12-17 22:32:55-03","UFSC","FLOR","2917","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Klein, R.M.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","1972","01","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"350","350","FLOR0002917",NA,"9996","arvoreta, 4m altura, flor branca Habitat: Mata",NA,NA,NA,NA,"Oxalidales","13751","auto",NA,NA,NA,NA,NA,NA
"731","2020-12-17 22:33:01-03","UFSC","FLOR","29285","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Citadini-Zanette, V.",NA,NA,NA,"Citadini-Zanette, V.; Caetano, J.C.","1996","01","30","Brasil","Santa Catarina","Governador Celso Ramos","Praia das Palmas","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"FLOR0029285",NA,"2035","arvoreta, 5m altura, frutos semi-abertos marrons e verdinhos. Duplicata de CRI 4737",NA,NA,NA,NA,"Oxalidales","13751","auto",NA,NA,NA,NA,NA,NA
"732","2020-12-17 22:32:55-03","UFSC","FLOR","2916","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Klein, R.M.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","1971","11","18","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0002916",NA,"9956","arvoreta, 8m altura, flor branca Habitat: mata de várzea",NA,NA,NA,NA,"Oxalidales","13751","auto",NA,NA,NA,NA,NA,NA
"733","2020-12-17 22:32:55-03","UFSC","FLOR","17580","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.","1987","10","31","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","FLOR0017580",NA,"4540","arbusto, 2,5m altura. Floração muito intensa, com grande quantidade de insetos (principalmente abelhas) visitando as inflorescências Habitat: mata atlântica baixa de topo de morro",NA,NA,NA,NA,"Oxalidales","18275","auto",NA,NA,NA,NA,NA,NA
"734","2020-08-20 20:40:52-03","UFSC","FLOR","25324","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","1995","05","17","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"820","820","FLOR0025324",NA,"7394","arbusto, flor já deiscente marrom, 3m altura",NA,NA,NA,NA,"Oxalidales","18275","auto",NA,NA,NA,NA,NA,NA
"735","2020-12-17 22:33:01-03","UFSC","FLOR","29303","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Sobral, M.; Santos, R.",NA,NA,NA,"Santos, R.; Sobral, M.; Negrelle, R.","1993","12","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"10","10","FLOR0029303",NA,"56","árvore com flores e estames creme. Duplicata de CRI 3118",NA,NA,NA,NA,"Oxalidales","18121","auto",NA,NA,NA,NA,NA,NA
"736","2020-12-17 22:33:01-03","UFSC","FLOR","5597","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Reitz, R.","1956",NA,NA,"Klein, R.M.","1954","12","14","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"450","450","FLOR0005597",NA,"918","arvoreta, 6m altura, flor branca. Determinação de cor da flor conforme FIC (CUNO). Duplicata de HBR 9620 Habitat: Mata",NA,NA,NA,NA,"Oxalidales","16079","auto",NA,NA,NA,NA,NA,NA
"737","2020-01-31 10:38:02-03","IFAM","EAFM","11880","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Stoike, FC de O","2006","09","01","Stoike, FC de O","2006","09","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,NA,NA,"747","; DESC: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-03-04 15:43:03-03","IF","SPSF","48006","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"T.E.Barreto","2013","03","25","Brasil","SP","Campos do Jordão","Fazenda Prana","-45.883333","-23.25",NA,NA,NA,NA,NA,NA,"241","COLETA: Árvore; GEOGRAFIA: FOD - Altomontana;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"739","2021-03-04 15:43:03-03","IF","SPSF","42093","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","R.T. Polisel","2008","12","10","R.T.Polisel","2008","11","28","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,NA,"700","700",NA,NA,"923","COLETA: Árvore 7m; flores brancas.; GEOGRAFIA: Na margem da estrada, km.3,2;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"740","2021-03-04 15:43:03-03","IF","SPSF","43192","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G.A.D.C. Franco","2010","01","29","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","2009","12","07","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.603056","-24.398611",NA,NA,"821","821",NA,NA,"50","COLETA: Árvore, 9m. Flor em botão.; GEOGRAFIA: Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos, Floresta Ombrófila Densa Aluvial.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"741","2021-03-04 15:43:03-03","IF","SPSF","45810","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","F.A.R.D.Arzolla","2012","08","01","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","2012","01","04","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.603611","-24.398889",NA,NA,NA,NA,NA,NA,"1535","COLETA: Árvore com 8m de altura, frutos imaturos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.&nf;Altitude aproximada: 830 m.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"742","2021-03-04 15:43:03-03","IF","SPSF","48941","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","N.M.Ivanauskas","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","2012","11","27","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.626111","-24.3925",NA,NA,"900","900",NA,NA,"475","COLETA: Árvore com 10m de altura; flores alvas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"743","2021-03-04 15:43:03-03","IF","SPSF","50006","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","E.Barboza","2015","01","27","M.L.Brotto & S.Prado","2015","01","22","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.719722","-24.853333",NA,NA,"877","877",NA,NA,"1869","COLETA: Árvore de 12m de altura; frutos imaturos. Floresta Ombrófila Densa Montana.; GEOGRAFIA: ';","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"744","2021-03-04 15:43:03-03","IF","SPSF","52061","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","N.M.Ivanauskas","2015","11","20","M.G.K.Cornia et al.","2015","02","25","Brasil","MG","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","-45.302778","-22.592222",NA,NA,"1623","1623",NA,NA,"520","COLETA: Árvore de 10m de altura. Indivíduo nº 10382 da Fitossociologia. Materialç infertil.; GEOGRAFIA: Floresta Ombrófila Mista;","América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"745","2021-03-04 15:43:03-03","IF","SPSF","24688","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,NA,NA,NA,NA,"R.Kummrow","1994","01","21","Brasil","PR","Guaratuba","serra do Aracatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"3394","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales","41937","auto","Magnoliopsida",NA,NA,NA,NA,NA
"746","2021-03-04 15:43:03-03","IF","SPSF","22531","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,NA,NA,NA,NA,"S.I.Elias","1997","12","11","Brasil","SP","Itararé","Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"46","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales","27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"747","2021-03-04 15:43:03-03","IF","SPSF","34165","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"F. M. Souza","2005","03","05","F. M. Souza & M. T. Z. Toniato & D.Souza","2005","02","23","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"1312","1312",NA,NA,"489","COLETA: XLS: SPSFNovo; Árvore ca. 8 m, botões verde-amarelados; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=429146 Y=7386493;","América do Sul",NA,NA,"Magnoliophyta","Fabales","18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"748","2021-03-04 15:43:03-03","IF","SPSF","29991","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,NA,NA,NA,NA,"Turma Disciplina Taxonomia Vegetal","2001","11","21","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,"35","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales","27362","auto","Magnoliopsida",NA,NA,NA,NA,NA
"749","2021-03-04 15:43:03-03","IF","SPSF","20760","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,NA,NA,NA,NA,"J.M.Silva & J.M.Cruz","1995","12","19","Brasil","PR","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1607","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Fabales","12577","auto","Magnoliopsida",NA,NA,NA,NA,NA
"750","2021-03-04 15:43:03-03","IF","SPSF","44167","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","J.Cordeiro",NA,NA,NA,"J.Cordeiro & E.Barbosa","2009","04","07","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"3003","COLETA: Matinha Nebular&nf;Arbusto 2,2m altura; flores alvacentas.;","América do Sul",NA,NA,"Magnoliophyta","Fabales","37493","auto","Magnoliopsida",NA,NA,NA,NA,NA
"751","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cunoniaceae","Weinmannia","paulliniaefolia","Weinmannia paulliniaefolia","Pohl",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P2N0038 P14P2N0040","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
