"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"47","2020-02-08 10:22:02-03","NBC","NL-BOTANY","L.1724502","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Buchtien O",NA,"1909","05","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1724502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1724502",NA,NA,NA,"Ranunculales","Spreng.",NA,NA,NA,NA,NA,NA,NA,"NL-L1724502",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:22:02-03","NBC","NL-BOTANY","L.1724503","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Buchtien O",NA,"1909","05","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1724503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1724503",NA,NA,NA,"Ranunculales","Spreng.",NA,NA,NA,NA,NA,NA,NA,"NL-L1724503",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:22:02-03","NBC","NL-BOTANY","L.1724504","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Lorentz PG",NA,"1877","08","01","Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1724504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1724504",NA,NA,NA,"Ranunculales","Spreng.",NA,"Concepcion del Uruguay.",NA,NA,NA,NA,NA,"NL-L1724504",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:22:02-03","NBC","NL-BOTANY","L.1724505","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Hassler E",NA,"1913","05","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1724505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1724505",NA,NA,NA,"Ranunculales","Spreng.",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"NL-L1724505",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:22:02-03","NBC","NL-BOTANY","L.1724506","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Hassler E",NA,"1913","05","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1724506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1724506",NA,NA,NA,"Ranunculales","Spreng.",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"NL-L1724506",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533641","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Herter WG",NA,"1927","11","21","Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533641",NA,NA,NA,"Ranunculales","Spreng.",NA,"Plantae Uruguayenses. Dep. de Paysandu, Paysandu.",NA,NA,NA,NA,NA,"NL-U1533641",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533642","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Herter WG",NA,"1929","07","15","Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533642",NA,NA,NA,"Ranunculales","Spreng.",NA,"Plantae Uruguayenses. Dep. de Entre Rios. Diamante.",NA,NA,NA,NA,NA,"NL-U1533642",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533646","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Morel I",NA,"1945","12","18","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533646",NA,NA,NA,"Ranunculales","Spreng.",NA,"Formosa Dep. Pirane. Los Batacon.",NA,NA,NA,NA,NA,"NL-U1533646",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533647","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Mexia YEJ",NA,"1936","01","04","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533647 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533647",NA,NA,NA,"Ranunculales","Spreng.",NA,"Plants of South America. Provincia Mendoza. West of Mendoza: Rio Seco; along bed of dry river.",NA,NA,NA,NA,NA,"NL-U1533647",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533747","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Donell CAO; Rodriguez JM",NA,"1944","03","26","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533747",NA,NA,NA,"Ranunculales","Spreng.",NA,"Prov. de Cordoba. Dep. Colon. salsifmedes.",NA,NA,NA,NA,NA,"NL-U1533747",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533748","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Donell CAO; Rodriguez JM",NA,"1944","03","11","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533748",NA,NA,NA,"Ranunculales","Spreng.",NA,"Prov. de Cordoba Dep. Bunilla. La Cumbre.",NA,NA,NA,NA,NA,"NL-U1533748",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533752","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Donell CAO",NA,"1944","01","21","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533752",NA,NA,NA,"Ranunculales","Spreng.",NA,"Prov. de Mendoza. Dep. Las Heras. Villavicencio.",NA,NA,NA,NA,NA,"NL-U1533752",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533753","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Rosengurtt B",NA,"1942","10","22","Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533753",NA,NA,NA,"Ranunculales","Spreng.",NA,"Departamento de Rio Negro. Orillas del rio Uruguay. Rincon de las Gallinas, arroyo de los Patos, Estancia de Goenaga.",NA,NA,NA,NA,NA,"NL-U1533753",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533754","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Pedersen TM",NA,"1949","08","05","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533754",NA,NA,NA,"Ranunculales","Spreng.",NA,"Estancia Santa Teresa. Dep. Mburucuya. Prov. Corrientes.",NA,NA,NA,NA,NA,"NL-U1533754",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533755","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Meyer T",NA,"1944","11","28","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533755",NA,NA,NA,"Ranunculales","Spreng.",NA,"Gob. Rio Negro. Ysal Conesa.",NA,NA,NA,NA,NA,"NL-U1533755",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533756","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Donell CAO; Rodriguez JM",NA,"1944","03","21","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533756 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533756",NA,NA,NA,"Ranunculales","Spreng.",NA,"Prov. de Cordoba. Mina Clavero.",NA,NA,NA,NA,NA,"NL-U1533756",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:22:02-03","NBC","NL-BOTANY","U.1533759","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Pedersen TM",NA,"1956","08","04","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533759 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533759",NA,NA,NA,"Ranunculales","Spreng.",NA,"Estancia Las Tres Marias. Dep. Empedrado. Prov. Corrientes.",NA,NA,NA,NA,NA,"NL-U1533759",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:17:56-03","ESALQ","ESA","72969","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Silva, J.M. et al.","2968.0","1999","06","15",NA,"Brasil",NA,NA,NA,"ESA072969",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,"Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:33:19-03","MN","R","60076","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010048541",NA,"Ceará",NA,NA,"A. St.-Hil.","Lourteig, A.",NA,NA,NA,NA,NA,NA,"R010048541_001",NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:33:19-03","MN","R","7371","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Glaziou, A.F.M.","6461 a","1869","01","21",NA,"Brasil",NA,NA,NA,"R000007371",NA,"Rio de Janeiro",NA,NA,"A. St.-Hil.","Lourteig, A.",NA,NA,NA,NA,NA,NA,"R000007371_001",NA,NA,"1953",NA,NA,NA,NA,"09","19",NA,NA,NA,NA,NA,NA
"67","2019-12-19 08:15:29-03","FPS","FPS","2973","MachineObservation","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.","2400","2017","09","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-do-reino, cipó-cruz, barba-de-velho, cipó-barba-branca","FPS02973,FURB55822,MBM423631",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Schwirkowski, P.","Serra Alta. Em capão de FOM. Mata secundária","São Bento do Sul","-49.382047","-26.276371",NA,NA,"FPS02973_v01 FPS02973_v02 FPS02973_v03 FPS02973_v04 FPS02973_v05 FPS02973_v06 FPS02973_v07 FURB55822",NA,NA,"2017","-49.382047","-26.276371",NA,NA,"09","16","voucher","FURB 55822, MBM 423631",NA,NA,NA,NA
"68","2019-12-19 08:15:29-03","FPS","FPS","235","MachineObservation","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.","443","2014","10","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-do-reino, cipó-cruz, barba-de-velho, cipó-barba-branca","FPS00235",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Schwirkowski, P.","Serra Alta. Trilhos próximo à Rua José Augustin","São Bento do Sul","-49.371062","-26.278253",NA,NA,"FPS00235_v01 FPS00235_v02 FPS00235_v03 FPS00235_v04",NA,NA,"2014","-49.371062","-26.278253",NA,NA,"10","11",NA,NA,NA,NA,NA,NA
"69","2019-12-19 08:15:29-03","FPS","FPS","1534","MachineObservation","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.",NA,"2011","02","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-do-reino, cipó-cruz, barba-de-velho, cipó-barba-branca","FPS01534",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Schwirkowski, P.","Serra Alta. Ponte do Rio Banhados. Borda de mata.","São Bento do Sul","-49.383623","-26.275631",NA,NA,"FPS01534_v01 FPS01534_v02 FPS01534_v03 FPS01534_v04 FPS01534_v05",NA,NA,"2011","-49.383623","-26.275631",NA,NA,"02","12",NA,NA,NA,NA,NA,NA
"70","2019-12-19 08:15:29-03","FPS","FPS","1162","MachineObservation","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.",NA,"2009","09","26",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-do-reino, cipó-cruz, barba-de-velho, cipó-barba-branca","FPS01162",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Schwirkowski, P.","Serra Alta. Ponte do Rio Banhados. Borda de mata.","São Bento do Sul","-49.383622","-26.27563",NA,NA,"FPS01162_v01 FPS01162_v02",NA,NA,"2009","-49.383622","-26.27563",NA,NA,"09","26",NA,NA,NA,NA,NA,NA
"71","2019-12-19 08:15:29-03","FPS","FPS","1884","MachineObservation","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Schwirkowski, P.",NA,"2010","10","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cipó-do-reino, cipó-cruz, barba-de-velho, cipó-barba-branca","FPS01884",NA,"Santa Catarina",NA,NA,"A.St.-Hil.","Schwirkowski, P.","Serra Alta. Ponte do Rio Banhados. Borda de mata.","São Bento do Sul","-49.383625","-26.275633",NA,NA,"FPS01884_v01 FPS01884_v02 FPS01884_v03 FPS01884_v04 FPS01884_v05 FPS01884_v06 FPS01884_v07",NA,NA,"2010","-49.383625","-26.275633",NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:32:01-03","IAP","PACA-AGP","9012","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1942","01","16",NA,"Brasil",NA,NA,"Habitat: In silvula campestri Fenofase: fruto","PACA009012",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesan, W.S.",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"55856","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:32:01-03","IAP","PACA-AGP","52991","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1952","09","09",NA,"Brasil",NA,NA,"Habitat: In araucarieto Fenofase: flor","PACA052991",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.",NA,"Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"16452","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:32:01-03","IAP","PACA-AGP","37532","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1948","09","08",NA,"Brasil",NA,NA,"Habitat: In silvula secundaria scandens Fenofase: flor","PACA037532",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","Galopolis","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"49662","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:32:01-03","IAP","PACA-AGP","94075","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Mondin, C.","1254","1997","12","09",NA,"Brasil",NA,NA,"HASU 6272 Habitat: Beira da estrada Hábito: trepadeira","PACA094075",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","ca. 5 Km da cidade, na estrada p/ Picada Verão","Dois Irmãos","-51.0853004455566","-29.5802993774414",NA,NA,NA,"7716","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:32:01-03","IAP","PACA-AGP","86293","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Sehnem, A.","12451","1971","09","18",NA,"Brasil",NA,NA,"Habitat: sarmentum ad ripam silvae","PACA086293",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","A. Sehnem","Morro Reuter","Dois Irmãos","-51.0853004455566","-29.5802993774414",NA,NA,NA,"7716","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:32:01-03","IAP","PACA-AGP","62099","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Camargo, O. R.","1881","1957","10","04",NA,"Brasil",NA,NA,"Habitat: In dumetosis Fenofase: flor Hábito: escandente","PACA062099",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.",NA,"Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,"19545","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:32:01-03","IAP","PACA-AGP","61514","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Camargo, O. R.","2638","1957","11","25",NA,"Brasil",NA,NA,"Habitat: In dumetosis Fenofase: fruto","PACA061514",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.",NA,"Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,"19545","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:32:01-03","IAP","PACA-AGP","60572","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Camargo, O. R.","1296","1957","04","12",NA,"Brasil",NA,NA,"Habitat: In silva scandens Fenofase: estéril","PACA060572",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.",NA,"Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,"19545","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:32:01-03","IAP","PACA-AGP","29661","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Henz, E.",NA,"1945","10","03",NA,"Brasil",NA,NA,"Habitat: In silvula scandens Fenofase: flor","PACA029661",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.","Pareci","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,"21601","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:32:01-03","IAP","PACA-AGP","48747","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1950","09","11",NA,"Brasil",NA,NA,"Habitat: In dumetosis secundariis Fenofase: flor","PACA048747",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.",NA,"Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,"27350","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:32:01-03","IAP","PACA-AGP","97525","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","J. Larocca & C. Steffen",NA,"1989","09","17",NA,"Brasil",NA,NA,"HEDU 945&nf;Flores com estames numerosos, amarelas fracas Habitat: Interior de mata","PACA097525",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","Picada Verão","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,"11711","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:32:01-03","IAP","PACA-AGP","34703","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1947","01","02",NA,"Brasil",NA,NA,"Habitat: In rupestribus dumetosis Fenofase: flor nondum aperto","PACA034703",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Emrich-Rambo","Faz. da Ronda","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,"63451","auto","1954",NA,NA,NA,"Magnoliatae","09","11",NA,NA,NA,NA,NA,NA
"84","2019-11-22 13:44:15-03","IAP","PACA-AGP","10202","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","W. Rau",NA,"1941","12","17",NA,"Argentina",NA,NA,"Habitat: In dumetosis Fenofase: flor","PACA010202",NA,NA,"Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","San Tomé, p. São Borja",NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:32:01-03","IAP","PACA-AGP","3070","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Fenofase: flor","PACA003070",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"86","2019-11-22 13:44:15-03","IAP","PACA-AGP","47514","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1948","10",NA,NA,"Argentina",NA,NA,"Habitat: In dumetosis Fenofase: fruto","PACA047514",NA,NA,"Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:32:01-03","IAP","PACA-AGP","48931","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Rambo, B.",NA,"1950","10","11",NA,"Brasil",NA,NA,"Habitat: In silvula campestri scandens Fenofase: flor","PACA048931",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W. S.","Granja Neugebauer","Itapoã",NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"88","2019-11-22 13:44:15-03","IAP","PACA-AGP","55169","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Reitz, R.","2238","1948","10","15",NA,"Argentina",NA,NA,"HBR 4869 Habitat: Ad silvam scandens Fenofase: flor Hábito: liana","PACA055169",NA,NA,"Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:32:01-03","IAP","PACA-AGP","71169","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","R. Wasum",NA,"1991","01","27",NA,"Brasil",NA,NA,"Habitat: No campo rupestre","PACA071169",NA,"GO","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.",NA,"Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:32:01-03","IAP","PACA-AGP","94078","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Mauhs, J.","094","1992","10","12",NA,"Brasil",NA,NA,"HASU 2128 Habitat: Na capoeira","PACA094078",NA,"RS","Magnoliophyta","Ranunculales","A. St.-Hil.","Piovesani, W.S.","Passo do Louro","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"16452","auto","2019",NA,NA,NA,"Magnoliatae","05","07",NA,NA,NA,NA,NA,NA
