"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"571","2008-05-27 22:02:00-03","MO","MOBOT","1021381","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Santos","1981","9","13","Brazil","Distrito Federal",NA,"Barragem do Paranoa, mais ou menos a 1 km da estrada.",NA,NA,NA,NA,NA,"Santos 5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2011-02-10 09:18:00-02","MO","MOBOT","1021383","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Nilo T. Silva","1962","7","27","Brazil","Pará",NA,"(ITA), Reg. Garotire, Campo de Aoiaca.",NA,NA,NA,NA,NA,"Silva 669","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","1021399","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Milton G. da Silva|A. Pinheiro","1979","2","3","Brazil","Mato Grosso",NA,"Rodovias Cuiaba Santarem e Porto Velho.",NA,NA,NA,NA,NA,"Silva 4420","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","1021409","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1980 (MO)",NA,NA,NA,"Milton G. da Silva|A. Pinheiro","1979","2","9","Brazil","Mato Grosso",NA,"Cuiaba, Santarem e Porto Velho. Arredores do aeroporto.",NA,NA,NA,NA,NA,"Silva 4536","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2012-04-11 10:02:00-03","MO","MOBOT","1021420","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Dimitri Sucre","1965","5","29","Brazil","Distrito Federal",NA,"Brasilia.","-47.91666","-15.78333",NA,NA,NA,"Sucre 406","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"576","2012-04-11 10:03:00-03","MO","MOBOT","1021430","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Dimitri Sucre","1965","10","17","Brazil","Distrito Federal",NA,"Brasilia.","-47.91666","-15.78333",NA,NA,NA,"Sucre 840","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"577","2012-12-20 10:13:00-02","MO","MOBOT","1021446","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia","1977","5","9","Brazil","Distrito Federal",NA,"In cerrado vegetation. Semishrub.",NA,NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia 416","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2012-12-20 10:13:00-02","MO","MOBOT","1021456","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia","1977","11","16","Brazil","Distrito Federal",NA,"Brasilia, Campus of University.",NA,NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia 550","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2011-02-07 09:42:00-02","MO","MOBOT","1021493","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.E.B. Warming",NA,NA,NA,"Brazil","Minas Gerais",NA,"Lago Santo.",NA,NA,NA,NA,NA,"Warming 360","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2011-02-07 09:42:00-02","MO","MOBOT","1021503","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.E.B. Warming",NA,NA,NA,"Brazil","Minas Gerais",NA,"Lagoa Santa.",NA,NA,NA,NA,NA,"Warming 2019","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2011-03-02 10:37:00-03","MO","MOBOT","1021512","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Johan F. Widgren",NA,NA,NA,"Brazil","Minas Gerais",NA,"Sin loc.",NA,NA,NA,NA,NA,"Widgren s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2011-03-02 10:37:00-03","MO","MOBOT","1021521","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Johan F. Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Widgren s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2015-03-30 21:42:00-03","MO","MOBOT","1021530","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Y. Yanagizawa","1979","10","12","Brazil","São Paulo",NA,"Botucatu, Sta. Maria do Araqua.",NA,NA,NA,NA,NA,"Yanagizawa s.n.(SP8980)","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2012-04-12 05:10:00-03","MO","MOBOT","1021538","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"F. Allemão",NA,NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,"Allemão e Cysneiro 1047","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2008-05-27 22:02:00-03","MO","MOBOT","1021753","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"JOLY","1963","10","11","Brazil","São Paulo",NA,"Mpio. Pirassununga. Cerrada de Fuma.",NA,NA,NA,NA,NA,"JOLY s.n.(SPF17076)","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2009-07-09 17:05:00-03","MO","MOBOT","1025482","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Gert G. Hatschbach","1971","11","14","Brazil","Minas Gerais",NA,"Rib. das Pedras (Mpio. Diamantina).",NA,NA,NA,NA,NA,"Hatschbach 27921","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","1025493","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Gert G. Hatschbach|et al.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37132","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2011-10-21 22:10:00-02","MO","MOBOT","1025497","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"P. von Luetzelburg",NA,NA,NA,"Brazil","Goiás",NA,"Chapada Campinas D'uro.",NA,NA,NA,NA,NA,"Luetzelburg 1427","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","1029655","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1973 (MO)",NA,NA,NA,"Émile Hassler","1900","9",NA,"Paraguay",NA,NA,"Capibary",NA,NA,NA,NA,NA,"Hassler 4389","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","1029663","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1973 (MO)",NA,NA,NA,"Émile Hassler","1905","10",NA,"Paraguay","Caaguazú",NA,"Yhu",NA,NA,NA,NA,NA,"Hassler 9585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","1029675","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1982 (MO)",NA,NA,NA,"Aurelio Schinini|Eugenia Bordas","1980","8","16","Paraguay","Amambay",NA,"Cerro Corá",NA,NA,NA,NA,NA,"Schinini Cacace 20196","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2014-09-01 10:43:00-03","MO","MOBOT","1033151","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"José R. Pirani|Renato de Mello-Silva","1987","5","24","Brazil","Minas Gerais",NA,"Grao-Mogol, Vale do Rib. das Mortes",NA,NA,NA,NA,NA,"Pirani CFCR10894","South America",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","1033455","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"M. Silvia Ferrucci|et al.","1988","9","15","Paraguay","Amambay",NA,"Cerro Cora.",NA,NA,NA,NA,NA,"Ferrucci 728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2009-11-25 21:19:00-02","MO","MOBOT","1033506","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Paul C. Hutchison|et al.","1985","10","2","Brazil","Goiás",NA,"Alto Araguaia, near Matto Grosso border, along BR 364, between Jatai & Rondonopolis. Rocky outcrops with vertical faces on both sides of the road.",NA,NA,NA,NA,NA,"Hutchison 8538","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-07-08 09:06:00-03","MO","MOBOT","1036705","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1992 (MO)",NA,NA,NA,"Douglas C. Daly","1989","1",NA,"Brazil","Mato Grosso",NA,"Cuiaba City. Purchased from medicinal plant vendor. Said to be collected locally in cerrado vegetation.",NA,NA,NA,NA,NA,"Daly 5817","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"596","2009-10-29 13:32:00-02","MO","MOBOT","1037491","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1981 (MO)",NA,NA,NA,"T.P. Ramamoorthy","1976","5","15","Brazil","Minas Gerais",NA,"Cruzeiro da Fortaleza.",NA,NA,NA,NA,NA,"Ramamoorthy 466","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","1110740","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Léonidas Damazio","1902",NA,NA,"Brazil","Minas Gerais",NA,"Lagon Santa.",NA,NA,NA,NA,NA,"Damazio s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","1110741","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"R. Delforge","1960","12","20","Brazil","Goiás",NA,"Brasilandia, near Brasilia.",NA,NA,NA,NA,NA,"Delforge s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2012-04-18 11:19:00-03","MO","MOBOT","1110783","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Troels M. Pedersen",NA,NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Pedersen s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"600","2011-03-01 13:02:00-03","MO","MOBOT","1110836","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Nagib Saddi","1967","12","19","Brazil","Mato Grosso",NA,"Varzea Grande, 10 Km de Cuiaba, estrada da passagem da Conceicao, via Varzea Grande, Guarita.",NA,NA,NA,NA,NA,"Saddi 23","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","1110964","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"REINHARDT","1855",NA,NA,"Brazil",NA,NA,"San Francisco Sertao.",NA,NA,NA,NA,NA,"REINHARDT s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2011-03-02 10:37:00-03","MO","MOBOT","1110965","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Johan F. Widgren",NA,NA,NA,"Brazil","Minas Gerais",NA,"Sin loc.",NA,NA,NA,NA,NA,"Widgren s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2015-11-27 16:14:00-02","MO","MOBOT","1110966","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.F. de Toledo","1940","9","25","Brazil","São Paulo",NA,"Campo Alegre.",NA,NA,NA,NA,NA,"Toledo s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"604","2015-02-25 22:33:00-03","MO","MOBOT","1110967","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J. Evangelista Oliveira","1938","7","24","Brazil","Minas Gerais",NA,"Serra do Tuauaril, Belo Horizonte.",NA,NA,NA,NA,NA,"Oliveira s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2011-03-02 10:37:00-03","MO","MOBOT","1110968","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Johan F. Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Widgren s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2012-12-20 10:13:00-02","MO","MOBOT","1111001","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia","1971",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia 259","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2008-06-18 03:32:00-03","MO","MOBOT","1111054","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"JORGE","1980","6","15","Brazil","Mato Grosso",NA,"Santo Antonio de Leverger, Santa Rosa",NA,NA,NA,NA,NA,"JORGE 44","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-02-19 04:30:00-03","MO","MOBOT","1111169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil","Minas Gerais",NA,"Serra de Sta Ana.",NA,NA,NA,NA,NA,"Martius s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-02-19 04:30:00-03","MO","MOBOT","1111171","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,"Chapada do Paranan.",NA,NA,NA,NA,NA,"Martius s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2009-11-04 15:58:00-02","MO","MOBOT","1111473","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.B.E. Pohl","1839",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pohl s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2011-03-01 13:02:00-03","MO","MOBOT","1111563","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Nagib Saddi","1982","9","18","Brazil","Mato Grosso",NA,"Cuiaba, Coxipo, BR-364, c. dokm 9, desvio 5-6 km, Fazenda Roselandia, Corrego.",NA,NA,NA,NA,NA,"Saddi 1860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","1111728","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|et al.","1972","1","15","Brazil","Goiás",NA,"Serra dos Pireneus, 18 km E of Pirenopolis.",NA,NA,NA,NA,NA,"Irwin s.n.","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2012-04-04 10:02:00-03","MO","MOBOT","1117461","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","E. Gutiérrez",NA,NA,NA,"Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","1996","4","13","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pista Las Gamas. Parcela permanente. Campo cerrado, con cobertura graminoide, arbustiva y arbórea, todo denso; árboles de 10 m de altura. Cerrado # 1.","-60.3833333","-14.8",NA,NA,NA,"Killeen 5139","South America",NA,NA,NA,NA,"815.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"614","2013-01-28 05:13:00-02","MO","MOBOT","1117503","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","E. Gutiérrez",NA,NA,NA,"René Guillén V.|T. Ruiz de Centurión","1993","11","9","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Las Gamas. Transecto # 2; a 15 minutos del campamento en dirección Nor Oeste.","-60.39277","-14.80305",NA,NA,NA,"Guillén Villarroel 1026","South America",NA,NA,NA,NA,"815.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA
"615","2012-03-18 05:12:00-03","MO","MOBOT","1153485","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Fuentes (USZ)",NA,NA,NA,"Antony Jardim|Fabiana Mamani M.","1996","11","11","Bolivia","Santa Cruz","Chiquitos","Provincia Chiquitos; 33 km al Este de Taperas yendo hacia Roboré. Cerrado; con Qualea, Xilopia, Palicourea Himatanthus obovatus, Dipteryx alata, Brosimum gaudichaudii; recien quemada; suelos arenosos, colorados.","-60.663611","-17.861389",NA,NA,NA,"Jardim 3628","South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"3",NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","1154937","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Fuentes",NA,NA,NA,"Y. Uslar|C. Guardia|I. García|Juan Surubí","1997","2","25","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado. Campamento Las Gamas. Campo rupestre.","-60.38722","-14.80472",NA,NA,NA,"Uslar 667","South America",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2011-06-27 08:42:00-03","MO","MOBOT","1224338","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1973 (MO)",NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 1610","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1224379","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"James A. Ratter|et al.","1976","8","27","Brazil","Distrito Federal",NA,"In the area of the Corrego Cabeca de Veado, c 9.5 km SSE of Brasilia TV tower.",NA,NA,NA,NA,NA,"Ratter 3495","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2013-03-09 05:41:00-03","MO","MOBOT","1322275","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Fuentes",NA,NA,NA,"Alfredo F. Fuentes|G. Navarro","1997","8","28","Bolivia","Santa Cruz","Chiquitos","Lourdes, 50 km al S de Roboré. Complejo de cerrado y bosques semideciduos relictos sobre arenas (Abayoy), profundamente alterados por fuego y ganaderia. Con Caesalpinia marginata e Hymenaea stigonocarpa en matorral; Anadenanthera colubrina y Tabebuia aurea en bosques relictos.","-60.366667","-18.216667",NA,NA,NA,"Fuentes Claros 2088","South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2012-04-12 05:10:00-03","MO","MOBOT","1322825","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Fuentes",NA,NA,NA,"Alfredo F. Fuentes|et al.","1997","4","26","Bolivia","Santa Cruz","Angel Sandoval","Serranía Bella Boca, 20 km en Linea recta al NW de Santo Corazón. Complejo de cerrados sobre cima de la serranía.",NA,NA,NA,NA,NA,"Fuentes Claros 1764A","South America",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2013-08-23 04:12:00-03","MO","MOBOT","1405629","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","R.C. Mota",NA,NA,NA,"R.C. da Mota|J.R. Stehmann","1998","10","24","Brazil","Minas Gerais",NA,"Santana do Riacho, Serra do Cipo",NA,NA,NA,NA,NA,"Mota 17","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","1722988","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.|et al.",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Pequeños cerros (suelo ondulado), con afloramiento de piedra. Cerrado, árboles y arbustos ralos hasta 15 m de altura; laderas con hierbas principalmente gramíneas. Area con signo evidente de estar sometida a quemas periódicas.","-57.86861","-19.18444",NA,NA,NA,"Vargas Caballero 3283","South America",NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
