"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","31837","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Munhoz, C.","1872","2000","08","30",NA,"Brasil",NA,NA,NA,"BOTU031837",NA,NA,"Mart.","Munhoz, C.","Distrito Federal","Brasília","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE, na mata de galeria do córrego Taquara.","-47.905556","-15.929167",NA,NA,NA,"47°54'20w","15°55'45s","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","18001","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","28_1","1991","10","08",NA,"Brasil",NA,NA,NA,"BOTU018001",NA,NA,"Mart.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.966667","-19.633333",NA,NA,NA,"43°58'w","19°38's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","1364","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendonça, R.C","3135","1997","10","04",NA,"Brasil",NA,NA,NA,"BOTU001364",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Niquelândia","Fazenda Engenho, local Lama Preta, estrada de chão entre Niquelândia e Dois Irmãos em direção a Padre Bernardo no km 11",NA,NA,NA,NA,NA,"9999","9999","1999","03","01",NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","26867","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Oliveira, F.C.","1297","2008","10","10",NA,"Brasil",NA,NA,NA,"BOTU026867",NA,NA,"Mart.","Amaral Jr., A.","Tocantins","Gurupi","Bacia do Tocantins",NA,NA,NA,NA,NA,"9999","9999","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19744","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Leitão Filho, H.F.","189","1982","09","29",NA,"Brasil",NA,NA,NA,"BOTU019744",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Uberlândia","BR 365 rodovia para Goiânia, Uberlândia",NA,NA,NA,NA,NA,"9999","9999","1995","09","25",NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","10730","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, I.S.","393","1970","10","02",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree to 3m tall.; Coleção: Cerrado Estação 13 de Maio","BOTU010730",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","12051","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Fontanella, J","2848","1992","10","09",NA,"Brasil",NA,NA,NA,"BOTU012051",NA,NA,"Mart.",NA,"Goiás","Planaltina","14 km da cidade de Planaltina, a 5 km da Lagoa Formosa e a 600 m do Córrego Maranhão",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","22319","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Rezende, J.M.","111","1995","09","15",NA,"Brasil",NA,NA,NA,"BOTU022319",NA,NA,"Mart.","Amaral Jr., A.","Distrito Federal","Samambaia","Parque Boca da Mata no Campo de Murundus",NA,NA,NA,NA,NA,"9999","9999","1999","01","21",NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","31970","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Hatschbach, G.","69552","1999","10","22",NA,"Brasil",NA,NA,NA,"BOTU031970",NA,NA,"Mart.",NA,"Minas Gerais","Francisco Dumont","Catoni",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","12954","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cataneo, A.C.","142","1985","09","02",NA,"Brasil",NA,NA,NA,"BOTU012954",NA,NA,"Mart.",NA,"Distrito Federal","Brasília","Nas proximidades de Planaltina - Sobradinho","-47.666667","-15.916667",NA,NA,NA,"47°40'w","15°55's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","27494","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Ishara, K.L.","240","2007","09","08",NA,"Brasil",NA,NA,"Arbusto 2,5m, frutos vermelhos e verdes","BOTU027494",NA,NA,"Mart.","Ishara, K.L.","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8",NA,NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","26384","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendonça, R.C.","2613","1996","09","10",NA,"Brasil",NA,NA,NA,"BOTU026384",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Guimarães,14 km de Alto Paraíso/São Jorge Mulungu a 7 km à direita da estrada de terra","-47.800833","-14.174722",NA,NA,NA,"47°48'03w","14°10'29s","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","10729","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, I.S.","21972","1972","09","21",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010729",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19799","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Toledo, F.R.N.",NA,"1993","08","12",NA,"Brasil",NA,NA,NA,"BOTU019799",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Lagoa Santa",NA,NA,NA,NA,NA,NA,"9999","9999","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","24511","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Bicudo, L.R.H.","9","2002","10","19",NA,"Brasil",NA,NA,NA,"BOTU024511",NA,NA,"Mart.",NA,"São Paulo","Pratânia","Reserva Particular",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","9270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.",NA,"1971","03","23",NA,"Brasil",NA,NA,NA,"BOTU009270",NA,NA,"Mart.",NA,"São Paulo","Lençois Paluista","Margem da rodovia Marechal Rondon",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","6220","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","13","1997","03","05",NA,"Brasil",NA,NA,NA,"BOTU006220",NA,NA,"Mart.",NA,"São Paulo","São Pedro","Rodovia vicinal Ulisses Guimarães, + ou - 5 km antes da SP 225, a + ou- 2 km da SP225",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19769","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Tameirão Neto, E.","589","1990","11","03",NA,"Brasil",NA,NA,NA,"BOTU019769",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Tiradentes","Serra de São José",NA,NA,NA,NA,NA,"9999","9999","1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","19703","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Marimon, B.S.","169-D","1994","10","19",NA,"Brasil",NA,NA,NA,"BOTU019703",NA,NA,"Mart.","Amaral Jr., A.","Mato Grosso","Nova Xavantina","Reserva do Campus Universitário","-52.348611","-14.690278",NA,NA,NA,"52°20'55w","14°41'25s","2011","04","26",NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","10726","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, I.S.","29672","1972","06","29",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010726",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","20089","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Assis, P.F.","484","1994","12","01",NA,"Brasil",NA,NA,NA,"BOTU020089",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Agudos","Fazenda da Cia Cervejaria Brahma",NA,NA,NA,NA,NA,"9999","9999","1995","02","10",NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","22270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","13","1998","10","12",NA,"Brasil",NA,NA,"Arbusto 1m, folhas novas, frutos novos e botões.","BOTU022270",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Três Lagoas",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","26385","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Silva, M.Ap.","3291","1996","11","14",NA,"Brasil",NA,NA,NA,"BOTU026385",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Guimarães,14 km de Alto Paraíso/São Jorge Mulungu a 7 km à direita da estrada de terra","-47.643333","-14.115",NA,NA,NA,"47°38'36w","14°06'54s","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","9168","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","45","1997","01","21",NA,"Brasil",NA,NA,NA,"BOTU009168",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Sevíria","Fazenda da UNESP",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","22318","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cavalcanti, T.B.","1028","1991","10","11",NA,"Brasil",NA,NA,NA,"BOTU022318",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Minaçu","Margem da estrada Minaçu, Serra da Mesa, a 7 km do canteiro de obras, antigo viveiro",NA,NA,NA,NA,NA,"9999","9999","1999","01","21",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","8082","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Walter, B.M.T.","718","1991","11","19",NA,"Brasil",NA,NA,NA,"BOTU008082",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Minaçu","Mais ou menos 3 km da entrada Norte do Canteiro",NA,NA,NA,NA,NA,"9999","9999","1998","02","18",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","26544","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Santos, J.R.","75","2003","09","18",NA,"Brasil",NA,NA,NA,"BOTU026544",NA,NA,"Mart.","Amaral Jr., A.","Distrito Federal","Brasília","Parque Ecológico Norte Burle Marx",NA,NA,NA,NA,NA,"9999","9999","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","20909","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","18","1997","03","05",NA,"Brasil",NA,NA,NA,"BOTU020909",NA,NA,"Mart.",NA,"São Paulo","São Pedro","Rodovia vicinal Ulisses Guimarães, + ou - 5 km antes da SP 225",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","9936","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Fonseca, M.L.","619","1995","09","27",NA,"Brasil",NA,NA,NA,"BOTU009936",NA,NA,"Mart.",NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Córrego dos Ingleses, margem do córrego em vereda","-47.774722","-14.135278",NA,NA,NA,"47°46'29w","14°08'07s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","30360","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Leitão Filho, H.","27759","1992","12","10",NA,"Brasil",NA,NA,"Arbusto 1 m de altura, caule suberoso","BOTU030360",NA,NA,"Mart.",NA,"Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19743","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Vieira, R.C.","311","1984","09","28",NA,"Brasil",NA,NA,NA,"BOTU019743",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Uberlândia","Av:.Antonio Thomaz Rezende, entrada para a indústria Sequeiroli",NA,NA,NA,NA,NA,"9999","9999","1995","08",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","9192","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","59","1997","01","22",NA,"Brasil",NA,NA,NA,"BOTU009192",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Três Lagoas","Estrada Três Lagoas-Brasilândiaà + ou - 5 km do trevo de Três lagoas",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19790","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Teixeira, W.A.",NA,"1994","09","29",NA,"Brasil",NA,NA,NA,"BOTU019790",NA,NA,"Mart.",NA,"Minas Gerais","Itabirito","Pico do Itabiríto",NA,NA,NA,NA,NA,"9999","9999","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","21483","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cordeiro, I.",NA,"1980","09","05",NA,"Brasil",NA,NA,NA,"BOTU021483",NA,NA,"Mart.","Giulietti, A.M.","Minas Gerais","Santan do Riacho","Ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro",NA,NA,NA,NA,NA,"9999","9999","1983","03",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","16869","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Sibio, P.R.","1","2007","11","21",NA,"Brasil",NA,NA,NA,"BOTU016869",NA,NA,"Mart.","Sibio, P.R.","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.743056","-22.813889",NA,NA,NA,"48°44'35w","22°48'50s","2007","11","22",NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","19782","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Teixeira, E.M.",NA,"1987","11","22",NA,"Brasil",NA,NA,NA,"BOTU019782",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Nova Ponte",NA,NA,NA,NA,NA,NA,"9999","9999","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","1375","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendonça, R.C.","3154","1997","10","16",NA,"Brasil",NA,NA,NA,"BOTU001375",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas","-45.915","-15.4075",NA,NA,NA,"45°54'54w","15°24'27s","1999","03","01",NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","14533","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Bicudo, L.R.H.","1598","1986","10","16",NA,"Brasil",NA,NA,NA,"BOTU014533",NA,NA,"Mart.",NA,"São Paulo","Botucatu","A margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,"48°17'5w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","1507","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Pellegrini, E","56","1972","10","31",NA,"Brasil",NA,NA,NA,"BOTU001507",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Botucatu","A 18 km ao Norte de Botucatu, 14 km a oeste de São Manuel, ao longo da estrada de São Manuel a Piracicaba, próximo a ex- estação 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1972","11","27",NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","26549","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Santos, A.A.","772","2000","09","28",NA,"Brasil",NA,NA,NA,"BOTU026549",NA,NA,"Mart.","Amaral Jr., A.","Distrito Federal","Brasília","Fazenda Sucupira, cerrado `a esquerda do Capril, próximo da cerca da divisa",NA,NA,NA,NA,NA,"9999","9999","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","3073","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gontijo, T.A",NA,"1989","11","09",NA,"Brasil",NA,NA,NA,"BOTU003073",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Paraopeba",NA,NA,NA,NA,NA,NA,"9999","9999","1998","08","25",NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","21454","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Hoehne, W.","1860","1945","09","28",NA,"Brasil",NA,NA,NA,"BOTU021454",NA,NA,"Mart.","Toledo, J.F.","São Paulo","Caieiras",NA,NA,NA,NA,NA,NA,"9999","9999","1945","10",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","32255","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Castello, A.C.D.","32","2014","11","25",NA,"Brasil",NA,NA,NA,"BOTU032255",NA,NA,"Mart.",NA,"São Paulo","Pratânia","Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","26766","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Barros, M.","977","1985","04","29",NA,"Brasil",NA,NA,NA,"BOTU026766",NA,NA,"Mart.","Amaral Jr., A.","Distrito Federal","Brasília","Fazenda Água Limpa-FAL. Campo Experimental da universidfade de Brasília-UnB","-47.666667","-15.916667",NA,NA,NA,"47°40'w","15°55's","1998","02","18",NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","26555","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Santos, A.A.","1415","2002","08","14",NA,"Brasil",NA,NA,NA,"BOTU026555",NA,NA,"Mart.","Amaral Jr., A.","Goiás","Cristalina","Cerrado do lado esquerdo da área de empréstimo","-47.488611","-16.218056",NA,NA,NA,"47°29'19w","16°13'05s","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-18 09:29:27-03","UNESP-IBB","BOTU","14279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amaral Jr., A.","141","1985","11","21",NA,"Brasil",NA,NA,NA,"BOTU014279",NA,NA,"Mart.",NA,"São Paulo","Botucatu","A margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito, estrada do Roberto",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","1373","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Azevedo, M.L.M.","1267","1997","12","04",NA,"Brasil",NA,NA,NA,"BOTU001373",NA,NA,"Mart.","Amaral Jr., A.","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas","-45.918611","-15.409722",NA,NA,NA,"45°55'07w","15°24'35s","1999","03","01",NA,NA,NA,NA,NA,NA,NA
"94","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","10728","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, I.S.","28972","1972","09","28",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010728",NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-08 11:08:26-03","UNESP-IBB","BOTU","26552","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Sevilha, A.C.","3522","2003","09","12",NA,"Brasil",NA,NA,NA,"BOTU026552",NA,NA,"Mart.","Amaral Jr., A.","Tocantins","Parana","Fazenda São João, proprietário Aldair Freire","-47.4675","-12.865556",NA,NA,NA,"47°28'03w","12°51'56s","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
