"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"44","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11117","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1971","09","23",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011117",NA,NA,"(Netto) Lundell","Gottsberger, G.","23971","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11116","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1970","09","17",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree, 2,5m tall, circumf 50 cm.; Coleção: Cerrado Estação 13 de Maio","BOTU011116",NA,NA,"(Netto) Lundell","Westra, L.Y.T.","345","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,"1973",NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","29533","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bignotto, R.B.","2003","12","16",NA,"Brasil",NA,NA,"Árvore 3m, frutos rosa forte.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029533",NA,NA,"(Netto) Lundell",NA,"161","São Paulo","Botucatu",NA,"-48.433333","-22.866667",NA,NA,NA,NA,NA,NA,"48°26'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","31078","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Castello, A.C.D.","2014","11","25",NA,"Brasil",NA,NA,NA,"BOTU031078",NA,NA,"(Netto) Lundell",NA,"42","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.743056","-22.813889",NA,NA,NA,NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11107","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1974","10","17",NA,"Brasil",NA,NA,"Cerrado com uma área de aproximadamente 3km², cobrindo uma baixada e uma região mais alta plana. Interrompido por uma pequena mata e um campo natural. Cerrado no alto mais fechado com árvores a intervalos de mais ou meno; Coleção: Cer","BOTU011107",NA,NA,"(Netto) Lundell",NA,"171074","São Paulo","Botucatu","13 km ao sul da cidade, ao longo da estrada Botucatu-Pardinho, antes da entrada para afazenda 4 meninas.",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11110","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1973","03","05",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011110",NA,NA,"(Netto) Lundell","Gottsberger, I.S.","1x10","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11115","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1970","08","14",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree, 3m tall, 25 cm circumf.; Coleção: Cerrado Estação 13 de Maio","BOTU011115",NA,NA,"(Netto) Lundell","Gottsberger, I.S.","292","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11108","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1970","08","29",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011108",NA,NA,"(Netto) Lundell","Gottsberger, G.","377","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,"1971",NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11119","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1974","10","05",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011119",NA,NA,"(Netto) Lundell","Gottsberger, G.","51071","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11109","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1972","10","12",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011109",NA,NA,"(Netto) Lundell","Gottsberger, G.","121072","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","11111","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gottsberger, I.S.","1971","05","18",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree. ; Coleção: Cerrado Estação 13 de Maio","BOTU011111",NA,NA,"(Netto) Lundell","Gottsberger, I.S.","18571","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","20117","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bertoncini, A.P.","1993","11","12",NA,"Brasil",NA,NA,NA,"BOTU020117",NA,NA,"(Netto) Lundell",NA,"0015","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:46:09-03","EAO","IAN","131847","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Harley, RM; Souza, R","1968","09","20","Southern America","Brasil",NA,NA,"Tree 3 meters high; flowers inconspicuous greenish, stigmas white. Leaves with rusty indumentum. Fruit unripe, green.","IAN131847","Dicotiledônea",NA,"(Netto) Lundell","Costa, DS","10142","Mato Grosso",NA,"R 10, c. 12km SW of base camp, cerrado.","-51.766667","-12.816667",NA,NA,NA,"2019","04","08","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:46:09-03","EAO","IAN","131840","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Argent, GCG; Richards, PW","1968","08","17","Southern America","Brasil",NA,NA,"Tree, 6m high, 15cm diam. Bark deeply furrowed brown and heavily charred near base. Slash; bark dark brown 3cm thick. Innermost bark pale straw darkening to red brown on exposure. Wood straw colour darkening to brown rapidly on exposur","IAN131840","Dicotiledônea",NA,"(Netto) Lundell","Costa, DS","6669","Mato Grosso",NA,"R.3 First interfluve, c.4 km N of base camp.","-51.766667","-12.816667",NA,NA,NA,"2019",NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:46:09-03","EAO","IAN","131628","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Maia, WD","1966","09","09","Southern America","Brasil",NA,NA,"Árvore; flores esverdeadas.","IAN131628","Dicotiledônea",NA,"(Netto) Lundell","Costa, DS","s.n.","Goiás",NA,"Cachoeira do Pipiripau.",NA,NA,NA,NA,NA,"2019","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:46:09-03","EAO","IAN","149318","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; Fonsêca, SG da","1972","08","26","Southern America","Brasil",NA,NA,"Shrub, 2m tall.","IAN149318","Dicotiledônea",NA,"(Netto) Lundell","Sá, CF de","2282","Mato Grosso",NA,"Vale de Sonhos (80km N of Barras do Garças on the road to Xavantina). In cerradão (tall savanna woodland).","-52.333333","-14.833333",NA,NA,NA,"1988","02",NA,"-52.333333","-14.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:46:09-03","EAO","IAN","149319","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; Fonsêca, SG da","1972","08","26","Southern America","Brasil",NA,NA,"Tree, 3m tall.","IAN149319","Dicotiledônea",NA,"(Netto) Lundell","Sá, CF de","2286","Mato Grosso",NA,"Vale de Sonhos (80km N of Barras do Garças on the road to Xavantina). In cerradão (tall savanna woodland).","-52.333333","-15.666667",NA,NA,NA,"1988","02",NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:46:09-03","EAO","IAN","149403","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA; Fonsêca, SG da","1972","10","12","Southern America","Brasil",NA,NA,"Small tree, 4m tall.","IAN149403","Dicotiledônea",NA,"(Netto) Lundell","Sá, CF de","2622","Distrito Federal",NA,"Nr Brasília E. of the lake on the road to the prison. In low cerrado (trees to 5m) on the crest of a hill.","-47.833333","-15.85",NA,NA,NA,"1988","02",NA,"-47.833333","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:46:09-03","EAO","IAN","159751","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Irwin, HS; Souza, R","1965","09","13","Southern America","Brasil",NA,NA,"Gnarled tree ca. 3m tall; flowers green with white anthers.","IAN159751","Dicotiledônea",NA,"(Netto) Lundell","Westra, LYT","8267","Distrito Federal",NA,"Burned-over cerrado, summit of Chapada da Contagem, ca. 10km E of Brasília.",NA,NA,"1000","1000",NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:46:09-03","EAO","IAN","13815","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Magalhães, MG","1942","10","13","Southern America","Brasil",NA,NA,"Árvore de 2-4m ed altura; flor verde.","IAN013815","Dicotiledônea",NA,"(Netto) Lundell","Sá, CF de","2231","Minas Gerais","Belo Horizonte","Cerrado, vegetação mista, horto florestal.","-43.937801361084","-19.9207992553711",NA,NA,NA,"1988","02",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:46:09-03","EAO","IAN","104493","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Magalhães, MG","1942","10","13","Southern America","Brasil",NA,NA,"Árvore de 2-4m ed altura; flor verde.","IAN104493","Dicotiledônea",NA,"(Netto) Lundell","Sá, CF de","2231","Minas Gerais","Belo Horizonte","Cerrado, vegetação mista, horto florestal.","-43.937801361084","-19.9207992553711",NA,NA,NA,"1988","02",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-12 15:31:46-03","UFABC","HUFABC","000502","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pereira-Silva, E F L; Hardt, E","2002","03","15",NA,"Brasil",NA,NA,NA,"HUFABC000502","Angiospermas",NA,"(Netto) Lundell",NA,"EP0004EEJ-80","São Paulo","Luiz Antonio","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento",NA,NA,NA,NA,"HUFABC000502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:21:51-03","UFBA","ALCB","132457","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Guedes, ML; Gama, HC; Lopes, R","2018","04","20","Southern America","Brasil",NA,NA,"de ca 4 m de altura. Folhas cartáceas, discolores, face abaxial ferrugínea. Inflorescência com flores ferrugíneas. Frutos imaturos.","ALCB049181","Dicotyledon",NA,"(Netto) Lundell","Guedes, ML","30387","Bahia","Conceição do Coité","Serrote, Faz. do Sr. Oscar.","-39.466667","-11.933333",NA,NA,"ALCB049181","2018","05",NA,"-39.466667","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:21:51-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Rodrigues, RR","1991","10","09","Southern America","Brasil",NA,NA,"Queimado.",NA,"Dicotyledon",NA,"(Netto) Lundell","Rodrigues, RR","s/n","São Paulo","São Carlos","Ao lado do pedágio","-47.8899993896484","-22.0100002288818",NA,NA,NA,"1991",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:21:51-03","UFBA","ALCB","107474","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Fotius, G","1989","09","21","Southern America","Brasil",NA,NA,"Fl1. Fl2. ca. 5-7 m alt. Casca cinza, manchada de branco. Flor amarelo-creme; brácteas castanho-ferrugíneo. Planta sem folha nesta época.",NA,"Dicotyledon",NA,"(Netto) Lundell","Belo, D","4255","Bahia","Casa Nova","Baixo Médio São Francisco, 21 km Pau a Pique/BA para BR 235, areia vermelha de encosta de serra","-42.166667","-9.8925",NA,NA,NA,NA,NA,NA,"-42.166667","-9.8925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:21:51-03","UFBA","ALCB","76785","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Valadão, RM; Guedes, ML","2006","04","09","Southern America","Brasil",NA,NA,"de 10 m. CAP 28,5 + 14 +11 cm. Folhas maduras semicrassas, levemente discolores, e as jovens rosas e pilosas. Freqüente.; Área Antropizada",NA,"Dicotyledon",NA,"(Netto) Lundell","Guedes, ML; Valadão, RM","254","Bahia","Ituberá","Litoral Sul, Corte Alto. Parcela 03","-39.133333","-13.716667",NA,NA,NA,"2006","09",NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:21:51-03","UFBA","ALCB","78423","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","08","Southern America","Brasil",NA,NA,"de 7 m de altura.PAP 31 cm + 21 cm + 6 cm. Folhas cartáceas, discolores com a face abaxial pubescente. T3 P7, ind. 150.",NA,"Dicotyledon",NA,"(Netto) Lundell","Souza, FS","13370","Bahia","Feira da Mata","Médio São Francisco, Próximo ao Rio Carinhanha","-44.2125","-14.231667",NA,NA,NA,"2014","07",NA,"-44.2125","-14.231667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:21:51-03","UFBA","ALCB","130195","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Guedes, ML; Alunos de Botânica Econômica","2017","12","01","Southern America","Brasil",NA,NA,"Folhas membranáceas, discolores. Inflorescência com flores em botões ferruginosos.","ALCB047749","Dicotyledon",NA,"(Netto) Lundell","Guedes, ML","30050","Bahia","Conceição do Coité","Serra do Mucambo.","-39.474167","-11.943889","553","553","ALCB047749","2018","01",NA,"-39.474167","-11.943889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:21:51-03","UFBA","ALCB","036821","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Rodrigues, RR","1991","10","09","Southern America","Brasil",NA,NA,"Queimado.",NA,"Dicotyledon",NA,"(Netto) Lundell","Rodrigues, RR","s/n","São Paulo","São Carlos","Ao lado do pedágio","-47.8899993896484","-22.0100002288818",NA,NA,NA,"1991",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"73","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1455417","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Gentry AH; Vásquez Chávez R; Young K; Libenson S; Olson M; Jaramillo N","1981","02","23","Southern America","Peru",NA,NA,"Non-inundated lowland forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1455417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1455417",NA,"Caryophyllales","(Netto) Lundell","Liesner RL",NA,"Loreto",NA,"Province: Maynas. Mishana, Rio Nanay halfway between Iquitos and Santa Maria de Nanay.","-73.5","-3.833333",NA,NA,"NL-U1455417",NA,NA,NA,"-73.5","-3.833333",NA,NA,NA,"Magnoliopsidae","U 0040303",NA,NA,NA,NA
"74","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1455418","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Prance GT; Forero E; Wrigley BL; Ramos JF; Farias LG","1968","07","26","Southern America","Bolivia",NA,NA,"Forest on terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1455418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1455418",NA,"Caryophyllales","(Netto) Lundell","Liesner RL",NA,"Pando",NA,"W.bank of Rio Madeira, 2 km. above Riberão.",NA,NA,NA,NA,"NL-U1455418",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0040276",NA,NA,NA,NA
"75","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456525","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Heringer EP; Paula JE de; Cunha de Mendconça R; Heringer Salles AE","1977","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456525",NA,"Caryophyllales","(Netto) Lundell",NA,NA,NA,NA,"Brasilia-DF.",NA,NA,NA,NA,"NL-U1456525",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456526","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Alvarenga D","1989","09","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456526 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456526",NA,"Caryophyllales","(Netto) Lundell",NA,NA,NA,NA,"Distrito Federal. Reserva Ecologica do IBGE. Cerrado sul.","-47.879722","-15.955278",NA,NA,"NL-U1456526",NA,NA,NA,"-47.879722","-15.955278",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456527","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Prance GT; Lleras E; Coelho DF","1973","10","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456527",NA,"Caryophyllales","(Netto) Lundell",NA,NA,NA,NA,"Plants of Brazilian AMazonia. State of MAto Grosso. Vicinity of Colegio BBuriti, Chapada dos Guiamaraes.",NA,NA,NA,NA,"NL-U1456527",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456532","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia noxia","Irwin HS; Souza R; Reis dos Santos R","1965","10","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456532",NA,"Caryophyllales",NA,NA,NA,NA,NA,"Plants of Planalto do Brasil. Distrito Federal. 10 km E. of Planaltina.",NA,NA,NA,NA,"NL-U1456532",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"noxia",NA,NA,NA
"79","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456528","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia noxia","Cobra LQ; Oliveira J","1963","08","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456528",NA,"Caryophyllales",NA,NA,NA,NA,NA,"Campus da Universidade, Brasilia, DF.",NA,NA,NA,NA,"NL-U1456528",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"noxia",NA,NA,NA
"80","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456529","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia noxia","Heringer EP","1963","01","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456529",NA,"Caryophyllales",NA,NA,NA,NA,NA,"Cemiterio da ASa Sul, Brasilia-DF.",NA,NA,NA,NA,"NL-U1456529",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"noxia",NA,NA,NA
"81","2020-02-08 08:55:30-03","NBC","NL-BOTANY","U.1456530","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia noxia","Heringer EP","1957","10","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1456530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1456530",NA,"Caryophyllales",NA,NA,NA,NA,NA,"margem do rio Paraopeba M.G.",NA,NA,NA,NA,"NL-U1456530",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"noxia",NA,NA,NA
