"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"435","2021-03-04 15:43:05-03","IF","SPSF","19555","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"S.E.Martins","1993","09","01","Brasil","SP","Cubatão","Vale do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área afetada por poluiçao&nf;;",NA,NA,"79","América do Sul",NA,NA,"Magnoliophyta","Fabales","15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"436","2021-03-04 15:43:05-03","IF","SPSF","23620","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"E.Carrolo & S.C.P.M.Souza","1999","01","08","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","43112","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"437","2021-03-04 15:43:05-03","IF","SPSF","19512","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"C.M.Santiago","1995","09","29","Brasil","SP","Ibiúna","P.E.Jurupara, km.4, 5","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","43112","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"438","2021-03-04 15:43:05-03","IF","SPSF","43202","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","G.A.D.C. Franco","J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","2009","09","28","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: Árvore, 9m. Flores rosas.; GEOGRAFIA: Núcleo Ouro Grosso, Floresta Ombrófila Densa Montana.;",NA,NA,"519","América do Sul",NA,NA,"Magnoliophyta","Fabales","38740","auto",NA,NA,"2010","01","29","Magnoliopsida",NA,NA,NA
"439","2021-03-04 15:43:05-03","IF","SPSF","43359","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","J.Y.Tamashiro","R.B.Torres & N.Figueiredo & A.R.de Oliveira","1986","10","07","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624","COLETA: Mata Secundária.&nf;Árvore 6m altura; flores cor rosa-pálido.&nf;Nome popular: olho-de-cabra;",NA,NA,"46","América do Sul",NA,NA,"Magnoliophyta","Fabales","29370","auto",NA,NA,"1988","05","30","Magnoliopsida",NA,NA,NA
"440","2021-03-04 15:43:05-03","IF","SPSF","37846","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","G.A.D.C. Franco","E.E.Macedo","2006","03","07","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,"COLETA: Árvore 6m., flores cor lilás.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","27552","auto",NA,NA,"2007","04","03","Magnoliopsida",NA,NA,NA
"441","2021-03-04 15:43:05-03","IF","SPSF","05448","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.Bento Pickel","1941","10","17","Brasil","SP","São Paulo","Casa Verde,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"442","2021-03-04 15:43:05-03","IF","SPSF","01814","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.Bento Pickel","1941","10","11","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"443","2021-03-04 15:43:05-03","IF","SPSF","01663","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.Bento Pickel","1942","02","26","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"444","2021-03-04 15:43:05-03","IF","SPSF","05615","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"A. Rodrigues","1969","01","04","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"445","2021-03-04 15:43:05-03","IF","SPSF","05548","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"A. Rodrigues","1968","10","28","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"446","2021-03-04 15:43:05-03","IF","SPSF","04179","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"M.A. Cunha","1951","02","09","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"447","2021-03-04 15:43:05-03","IF","SPSF","02786","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.Bento Pickel","1946","10","15","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"448","2021-03-04 15:43:05-03","IF","SPSF","01482","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbride","J.A.Pastore","M.A.Cunha","1951","09","01","Brasil","SP","São Paulo","Horto Florestal-Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore com flores avermelhadas.&nf;Nome popular: jacaranda-morcego; GEOGRAFIA: Nos jardins do Palácio do Governo.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,"2011","08","30","Magnoliopsida",NA,NA,NA
"449","2021-03-04 15:43:05-03","IF","SPSF","01953","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"D.Bento Pickel","1944","09","28","Brasil","SP","São Paulo","Horto Florestal-Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"450","2021-03-04 15:43:05-03","IF","SPSF","16600","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.R.Guillaumon","1993","10","10","Brasil","SP","São Paulo","P.E.Alberto Lofgren,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"451","2021-03-04 15:43:05-03","IF","SPSF","05747","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.B.Baitello & O.T. Aguiar","1978","10","20","Brasil","SP","São Paulo","P.E.Instituto Florestal,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"452","2021-03-04 15:43:05-03","IF","SPSF","08337","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"O.T. Aguiar","1983","11","23","Brasil","SP","São Paulo","P.E.Instituto Florestal,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"453","2021-03-04 15:43:05-03","IF","SPSF","19624","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"O.T. Aguiar","1995","09","12","Brasil","SP","São Paulo","P.E.Instituto Florestal, Museu Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"610","América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"454","2021-03-04 15:43:05-03","IF","SPSF","00022","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"M.Koscinski","1928","10","10","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Nomes populares pau morcego e angelim de folha grande.;",NA,NA,"46","América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"455","2021-03-04 15:43:05-03","IF","SPSF","07211","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"456","2021-03-04 15:43:05-03","IF","SPSF","14015","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.A.Pastore","1991","01","22","Brasil","SP","São Paulo","sitio Caguaçú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"338","América do Sul",NA,NA,"Magnoliophyta","Fabales","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"457","2021-03-04 15:43:05-03","IF","SPSF","11522","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"A.C.Dias","1987","11","03","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"104","América do Sul",NA,NA,"Magnoliophyta","Fabales","34059","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"458","2021-03-04 15:43:05-03","IF","SPSF","33353","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J.R.Guillaumon","2004","03","20","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Marilia&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","9595","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"459","2020-04-30 16:06:51-03","UFMT","CNMT","9153","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth","Duarte, E.F.","Duarte, E.F.","2008","06","15","Brasil","Bahia","Cruz das Almas","Campus da UFRB","-39.102222","-12.670556","39°06'08W","12°40'14S",NA,NA,"Doação Herbário do Recôncavo da Bahia- HURB 1147","CNMT009153",NA,NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:04:49-03","IBt","SP","193174","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Custodio Filho, A","Custodio Filho, A","1983","08","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"1437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","06","25",NA,NA,NA,NA
"461","2019-11-21 10:04:49-03","IBt","SP","192256","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Custodio Filho, A","Custodio Filho, A","1983","07","08","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"1377",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","06","25",NA,NA,NA,NA
"462","2019-11-21 10:04:49-03","IBt","SP","204357","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Custodio Filho, A","Custodio Filho, A","1984","05","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"2505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","06","25",NA,NA,NA,NA
"463","2019-11-21 10:04:49-03","IBt","SP","232114","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pennington, RT","Santos, TS","1975","10","09","Brasil","Bahia",NA,"BA km 3 a 8 do ramal que liga o km 41 a Lomanto Jr. Plantação de cacau",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3062",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","11",NA,NA,NA,NA
"464","2019-11-21 10:04:49-03","IBt","SP","347441","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Aragaki, S","Aragaki, S","1994","10","01","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,NA,"463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","10","17",NA,NA,NA,NA
"465","2019-11-21 10:04:49-03","IBt","SP","445233","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Catharino, ELM","Orazio, FAE d'","2012","02","12","Brasil","São Paulo","Tremembé","Poço Grande","-45.634722","-22.977778","-45.634722","-22.977778","545","545",NA,"SP026049","SP026049","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","05",NA,NA,NA,NA
"466","2019-11-21 10:04:49-03","IBt","SP","454642","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Aragaki, S","Kondrat, H","2013","01","31","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 1151","-46.614722","-23.642222","-46.614722","-23.642222","828","828",NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-21 10:04:49-03","IBt","SP","257803","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pennington, RT","Pennington, RT; et al.","1991","05","22","Brasil","Bahia","Maraú","km 4 road Marau-Ubaitaba right side road, om alt., roadside vegetation, cultivated area, originally restinga","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:04:49-03","IBt","SP","268575","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1992","11","20","Brasil","Mato Grosso do Sul","Bataguassu","Várzea aluvionar do rio Paraná, pastagem","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,"SP026050","SP026050","990",NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 10:04:49-03","IBt","SP","335744","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Simão Bianchini, R; Bianchini, S","1998","01","02","Brasil","Minas Gerais","Alpinópolis","Cerrado","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,NA,"1193",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-21 10:04:49-03","IBt","SP","318966","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Cordeiro, I","Cordeiro, I","1997","10","14","Brasil","Minas Gerais","Rio Doce","Margem esquerda do rio Doce, próximo à Ilha do Marimbondo","-42.8958015441895","-20.2446994781494",NA,NA,NA,NA,NA,NA,NA,"1674",NA,NA,NA,NA,NA,"14517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-21 10:04:49-03","IBt","SP","262143","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rodrigues, EHA","Lorenzi, H","1991","10","28","Brasil","Minas Gerais","São Sebastião do Paraíso","Fazenda do Sr. Helio Nobre","-46.9914016723633","-20.9169006347656",NA,NA,"1000","1000",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"24792","auto",NA,NA,"1992","03",NA,NA,NA,NA,NA
"472","2019-11-21 10:04:49-03","IBt","SP","340533","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Nicolau, SA","Nicolau, SA; Villagra, BLP; Dias, JWD","1999","12","14","Brasil","São Paulo","Cajuru","Serra do Itapeti, Estrada Barrosa, Fazenda Santa CArlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"SP026051","SP026051","2074",NA,NA,NA,NA,NA,"21243","auto",NA,NA,"2000","02",NA,NA,NA,NA,NA
"473","2019-11-21 10:04:49-03","IBt","SP","235486","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Sugiyama, M","1989","03","30","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Perto da casa dos funcionários","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"811",NA,NA,NA,NA,NA,"37574","auto",NA,NA,"1990","05",NA,NA,NA,NA,NA
"474","2019-11-21 10:04:49-03","IBt","SP","331469","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Aguiar, OT","Martins, SE","1993","09","01","Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar, Vale do rio Pilões, área afetada pr poluição atmosférica, subosque","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA,NA,NA,"15123","auto",NA,NA,"1993","09","01",NA,NA,NA,NA
"475","2021-03-03 13:40:37-03","IBt","SP","337129","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Catharino, ELM","1995","09","13","Brasil","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,"2088-A",NA,NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-03-03 13:40:37-03","IBt","SP","337130","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Kawasaki, ML","1996","10","16","Brasil","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,"954",NA,NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-21 10:04:49-03","IBt","SP","246478","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rodrigues, EHA","Rodrigues, EHA","1990","09","26","Brasil","São Paulo","Guariba","Fazenda Morumbi","-48.2200012207031","-21.3600006103516",NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA,NA,NA,"14687","auto",NA,NA,"1990","10","11",NA,NA,NA,NA
"478","2020-03-12 10:23:53-03","IBt","SP","329492","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rossi, L","Fávero, OA; et al.","1993","01","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do rio das Pedras (rio Una da Aldeia)","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"714",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-28 09:18:16-03","IBt","SP","309908","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Rossi, L","Melo, MMRF; Cordeiro, I","1994","12","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"1229",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-21 10:04:49-03","IBt","SP","427232","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Capistrano, TR","Shirasuna, RT; Cachenco, MV","2008","03","24","Brasil","São Paulo","Itapecerica da Serra","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,"1119",NA,NA,NA,NA,NA,"12011","auto",NA,NA,"2009","05","26",NA,NA,NA,NA
"481","2021-03-03 13:40:37-03","IBt","SP","342336","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Nicolau, SA","1999","10","07","Brasil","São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,NA,NA,"1913",NA,NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-21 10:04:49-03","IBt","SP","255998","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Rossi, L; et al.","1988","06","21","Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Mata da Mariana, margem do córrego da Mariana. Estação Experimental de Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,"39309","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"483","2019-11-21 10:04:49-03","IBt","SP","340126","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Nicolau, SA; Mana de Deus, JR; Menezes, AC","1996","12","27","Brasil","São Paulo","Salesópolis","Área em torno das Nascentes do Rio Tietê, descendo curso d'água.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"1205",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-21 10:04:49-03","IBt","SP","101990","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Custodio Filho, A","Mattos, JR","1966","04","27","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto das margens do rio Coruja, numa capoeira","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"13504",NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1986","06","25",NA,NA,NA,NA
"485","2019-11-21 10:04:49-03","IBt","SP","178485","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Custodio Filho, A","Mattos, JR","1966","08","26","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto do rio Coruja, numa capoeira","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"13879",NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1988","02","23",NA,NA,NA,NA
"486","2019-11-21 10:04:49-03","IBt","SP","336974","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Gomes da Silva, SJ; et al.","1997","04","23","Brasil","São Paulo","São Bernardo do Campo","Estãncia dos Carlone, km 33 da estrada Caminho do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,"388",NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-21 10:04:49-03","IBt","SP","272129","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Pastore, JA","Dias, AC","1987","11","03","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"104",NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1993","09","29",NA,NA,NA,NA
