"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1644","2019-11-13 11:27:06-03","USP","SPF","87862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1209","1992","10","10","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1320","1320","SPF00087862",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2019-11-13 11:27:06-03","USP","SPF","88017","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1077","1992","09","12","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.3","-41.783333","-13.3","1050","1050","SPF00088017",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2019-11-13 11:27:06-03","USP","SPF","88029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Ganev, W","1119","1992","09","17","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","-41.866667","-13.3","1350","1350","SPF00088029",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2019-11-13 11:27:06-03","USP","SPF","90233","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Nic Lughadha, E","Harley, RM","H50379","1992","12","25","Brasil","Bahia","Abaíra","Catolés de Cima","-41.883333","-13.266667","-41.883333","-13.266667","1200","1200","SPF00090233",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2019-11-13 11:27:06-03","USP","SPF","41494","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Pinheiro, RS","401","1967","11","09","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"SPF00041494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA
"1649","2019-11-13 11:27:06-03","USP","SPF","41490","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Santos, TS","1228","1970","10","20","Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"SPF00041490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-13 11:27:06-03","USP","SPF","160873","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Salino, A","5838","2000","11","13","Brasil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"SPF00160873",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-13 11:27:06-03","USP","SPF","164718","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Costa, FN","550","2002","06","22","Brasil","Minas Gerais","Couto de Magalhães de Minas",NA,"-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"SPF00164718",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"32974","auto",NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-13 11:27:06-03","USP","SPF","22014","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Anônimo","Giulietti, AM","CFCR2489","1981","10","31","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"1006","1006","SPF00022014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1653","2019-11-13 11:27:06-03","USP","SPF","21029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Giulietti, AM","CFCR2232","1981","10","29","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00021029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"1654","2019-11-13 11:27:06-03","USP","SPF","39728","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Cavalcanti, TB","CFCR8428","1985","09","04","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00039728",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"1655","2019-11-13 11:27:06-03","USP","SPF","156391","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Hatschbach, G","73690","2002","08","20","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00156391",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"1656","2019-11-13 11:27:06-03","USP","SPF","39605","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Kawasaki, ML","CFCR8298","1985","09","03","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00039605",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"1657","2019-11-13 11:27:06-03","USP","SPF","44572","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Cordeiro, I","CFCR10107","1986","09","04","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"910","910","SPF00044572",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"1658","2019-11-13 11:27:06-03","USP","SPF","125182","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Lombardi, JA","1470","1996","11","06","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"SPF00125182",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"1659","2019-11-13 11:27:06-03","USP","SPF","106644","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Campos, MTVA","CFSC13476","1993","10","26","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,"SPF00106644",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18539","auto",NA,NA,NA,NA,NA,NA,NA
"1660","2019-11-13 11:27:06-03","USP","SPF","106665","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Campos, MTVA","CFSC13498","1993","11","19","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,"SPF00106665",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18539","auto",NA,NA,NA,NA,NA,NA,NA
"1661","2019-11-13 11:27:06-03","USP","SPF","160891","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Stehmann, JR","3124","2002","09","26","Brasil","Minas Gerais","Santa Bárbara","Estação Ambiental de Peti","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"SPF00160891",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"1662","2019-11-13 11:27:06-03","USP","SPF","138250","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Fiaschi, P","Fiaschi, P","75","1999","09","25","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00138250",NA,"1999","10",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1663","2019-11-13 11:27:06-03","USP","SPF","63934","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine",NA,"Simão, R","CFSC10480","1987","09","07","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"1200","1200","SPF00063934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1664","2019-11-13 11:27:06-03","USP","SPF","37327","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Forero, E","CFSC8898","1980","09","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00037327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1665","2019-11-13 11:27:06-03","USP","SPF","32053","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Forero, E","CFSC8977","1980","09","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1666","2019-11-13 11:27:06-03","USP","SPF","31920","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Forero, E","CFSC8635","1980","09","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00031920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1667","2019-11-13 11:27:06-03","USP","SPF","31791","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Kawasaki, ML","CFSC9047","1982","10","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00031791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-13 11:27:06-03","USP","SPF","20864","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Hensold, N","CFSC7730","1981","12","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1669","2019-11-13 11:27:06-03","USP","SPF","20466","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Pirani, JR","CFSC7683","1981","11","03","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1670","2019-11-13 11:27:06-03","USP","SPF","19522","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Furlan, A","CFSC7484","1981","10","05","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1671","2019-11-13 11:27:06-03","USP","SPF","19521","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Mamede, MCH","CFSC7627","1981","10","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1672","2019-11-13 11:27:06-03","USP","SPF","106719","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Campos, MTVA","CFSC13555","1993","11","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106719",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1673","2019-11-13 11:27:06-03","USP","SPF","106684","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Campos, MTVA","Campos, MTVA","CFSC13405","1993","09","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106684",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-13 11:27:06-03","USP","SPF","100988","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Campos, MTVA","Campos, MTVA","CFSC13354","1993","09","20","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100988",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1675","2019-11-13 11:27:06-03","USP","SPF","100987","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Campos, MTVA","Campos, MTVA","CFSC13357","1993","09","20","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100987",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1676","2019-11-13 11:27:06-03","USP","SPF","100953","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Kawasaki, ML","Campos, MTVA","CFSC13314","1993","08","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100953",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1677","2019-11-13 11:27:06-03","USP","SPF","179404","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Sobral, M","Costa, FN","889","2005","08","20","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"SPF00179404",NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"1678","2019-11-13 11:27:06-03","USP","SPF","67316","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Mattos, J","9093","1961","08","30","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00067316",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"1679","2019-11-13 11:27:06-03","USP","SPF","65193","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","Mattos, J","9093","1961","08","30","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00065193",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"1680","2019-11-13 11:27:06-03","USP","SPF","99399","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Anônimo","Franco, RLM","29358","1993","11","13","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00099399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"1681","2018-10-08 09:56:51-03","UFSS","REAL","1050","S","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Hiroki, J.","Hiroki, J.","187","2016","08","16","Brasil","Paraná","Realeza","Avenida Bruno Zuttion, Centro","-53.906189","-26.290058","-53.906189","-26.290058",NA,NA,NA,NA,"2016","10","04",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","2014-04-04 18:27:57-03","PNFM","IRAI","5932","S","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Cordeiro, J.","Homcznski, I.","107","2009","09","22","Brasil","Paraná","União da Vitória","Empresa Breyer","-51.112528","-26.200861","-51.112528","-26.200861","780","780","IRAI00005932",NA,"2012","01","01","Árvore, 4 m, flor alba. Presença de insetos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2014-04-04 18:27:57-03","PNFM","IRAI","2837","S","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Ristow, R.","Ristow, R.","904","2010","10","11","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333","-49.22275","-25.332333",NA,NA,"IRAI00002837",NA,"2010","01","01","Árvore, 5 m, frutos. Cultivada. Área urbana",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2021-03-25 13:52:46-03","UNIVILLE","JOI","3602","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","L.H. Soares e Silva","V.F. Kinupp","846","1997","10","26","Brasil","Paraná","Cambé","Parque Danzinger Hof.","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"JOI003602","JOI003602","1998","09","22","; HABITAT: beira da água; HABITO: arvoreta",NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"1685","2021-03-25 13:52:46-03","UNIVILLE","JOI","3622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.","L.H. Soares e Silva","D.A. Estevan","153","2000","09","19","Brasil","Paraná","Londrina","Recanto Beija Flor - Vale do Ribeirão Cafezal.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"JOI003622","JOI003622","2004","02","19","; HABITO: Árvore",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1686","2021-03-25 13:52:46-03","UNIVILLE","JOI","17890","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Vieira, F.C.S.","Vieira, F.C.S.","2303","2018","12","12","Brasil","Santa Catarina","São Cristovão do Sul","Sede da fazenda Rio das Pedras, cultivada.",NA,"-27.198889",NA,"27º11'56''S","1100","1100","JOI017890","JOI017890","2019","01","17","Fruto vermelho Habitat: Floresta Ombrófila Mista Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2021-03-25 13:52:46-03","UNIVILLE","JOI","10785","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M.D.Oliveira de Souza","M. D. Oliveira de Souza",NA,"2010","11","13","Brasil","Rio Grande do Sul","Flores da Cunha","Cultivada.","-51.1817016601562","-29.0289001464844",NA,NA,"700","700","JOI010785","JOI010785","1905","07","02",NA,NA,NA,NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA
"1688","2021-03-25 13:52:46-03","UNIVILLE","JOI","16132","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Seubert, R.C.","Seubert, R.C.","58","2014","09","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2317008972168","-26.8978004455566",NA,NA,"714","714","JOI016132","JOI016132","2014","09","22","; HABITAT: encosta; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"1689","2019-10-07 09:35:13-03","UEFS","HUEFS","87679","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteata","Eugenia bracteata","Vell.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087679",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1690","2019-10-07 09:35:13-03","UEFS","HUEFS","82712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Cambess.","M.Sobral","Marafon, C.A.","194","1985","10","02","Brasil","Paraná","União da Vitória","Residência de Odilla M. Marafon, quintal.","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"HUEFS0082712","HUEFS0082712","2012","04",NA,"Área cultivada. Solo modiificado.",NA,NA,NA,NA,"Angiospermae","Myrtales","35297","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"1691","2019-10-07 09:35:13-03","UEFS","HUEFS","86682","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calystegia","Eugenia calystegia","(O.Berg) Nied.",NA,"Riedel","674","1824","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1692","2019-10-07 09:35:14-03","UEFS","HUEFS","87575","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","formosa","Eugenia formosa","Cambess.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087575",NA,NA,NA,NA,NA,NA,NA,NA,"Isótipo","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1693","2019-10-07 09:35:19-03","UEFS","HUEFS","82731","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Walter, B.M.T.","2746","1995","10","08","Brasil","Goiás","Campinaçu","Estrada da Fazenda Praia Grande e a Fazenda Palmeiras do Maranhão. Ca. 8,0km ao norte do córrego Praia Grande.","-48.5710983276367","-13.789999961853",NA,NA,NA,NA,"HUEFS0082731",NA,"2010","09",NA,"Mata de galeria não inundável. Solo argiloso com boa camada de serrapilheira.",NA,NA,NA,NA,"Angiospermae","Myrtales","43965","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"1694","2019-10-07 09:35:19-03","UEFS","HUEFS","197638","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"Ferreira, G.M.P.","320","2008","08","26","Brasil","São Paulo","São Paulo","Rua Santa Cruz,325","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0197638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","53584","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"1695","2019-10-07 09:35:19-03","UEFS","HUEFS","184157","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"Faria, J.E.Q.","1985","2011","10","04","Brasil","Distrito Federal","Brasília","Margem da BR - 020, na margem do córrego Bananal.","-47.910833","-15.728611","47W54'39''","15S43'43''","1012","1012","HUEFS0184157",NA,NA,NA,NA,"Mata de galeria.",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1696","2019-10-07 09:35:19-03","UEFS","HUEFS","197791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"Honda, S.","1172","2012","09","13","Brasil","São Paulo",NA,"Parque Tizo. Fragmento B x Avenida São Paulo.",NA,NA,NA,NA,NA,NA,"HUEFS0197791",NA,NA,NA,NA,"Borda de mata.",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1697","2019-10-07 09:35:19-03","UEFS","HUEFS","21536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M.Sobral","Carvalho, A.M.de","PCD1065","1994","10","27","Brasil","Bahia","Lençóis","Chapadinha.","-41.433333","-12.45","41W26'","12S27'","910","910","HUEFS0021536",NA,"2012","04",NA,"Mata ciliar com formações rochosas. Afloramentos rochosos de arenito.",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
