"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"513","2020-08-20 14:55:41-03","UFSC","FLOR","2826","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Klein, R.M.; Bresolin, A. & Occhioni","7955","1968","11","19","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","flor vermelha","FLOR0002826",NA,"1997","11","29",NA,"Cucurbitales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"514","2020-08-20 14:55:42-03","UFSC","FLOR","55698","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","449","2009","07","06","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,"60","60","trepadeira com flor vermelha","FLOR0055698",NA,NA,NA,NA,NA,"Cucurbitales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"515","2020-08-20 14:55:42-03","UFSC","FLOR","54580","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","544","2009","10","15","Brasil","Santa Catarina","Itapema","Trilha do restaurante Indaiá.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"epífita, flor vermelha. Local de diagnóstico para criação de Unidade de Conservação.","FLOR0054580",NA,"2009","10","15",NA,"Cucurbitales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"516","2020-08-20 14:55:42-03","UFSC","FLOR","54604","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Mello, A.S.","Mello, A.S.","641","2011","12","18","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","trepadeira herbácea. Coordenadas aproximadas.","FLOR0054604",NA,"2011","12","18",NA,"Cucurbitales",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"517","2020-08-20 14:55:42-03","UFSC","FLOR","57917","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Barboza, E.","Schwirkowski, P.","129","2013","12","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Trilhos próximo à URVE.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Trepadeira, brácteas Vermelhas, flores alvas","FLOR0057917",NA,"2014","08","20",NA,"Cucurbitales",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"518","2020-08-20 14:55:42-03","UFSC","FLOR","43937","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.","Cardoso, J.H.; Anjos, A.","55","1995","11","29","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","liana, flor vermelha Habitat: capoeirão","FLOR0043937","FLOR0043937","2016","10","26",NA,"Cucurbitales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:55:42-03","UFSC","FLOR","43936","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo, J.C.V.","Cardoso, J.H.; Anjos, A.","7","1995","10","31","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","liana, flor vermelha, 0,4m altura. Parcela 4- subida do morro (beira do mato). Habitat: capoeirão","FLOR0043936","FLOR0043936","2016","10","26",NA,"Cucurbitales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"520","2018-07-27 21:52:47-03","UFMT","UFMT","43478","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Cruz, I.D.C.","Cruz, I.D.C.; Araujo, B.R.; Blanco, M.C.","55","2017","10","20","Brasil","Paraná","Pontal do Paraná","Ilha do Mel.","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Coordenada geográfica -25.511082S; -48.311996W",NA,NA,"2017","11",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"521","2021-03-04 15:46:56-03","IF","SPSF","31498","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S.M.Gomes","444","2002","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.992778","-24.056111",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha da Figueira&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"522","2021-03-04 15:46:56-03","IF","SPSF","10111","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"A.Custodio Filho","2057","1983","12","09","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"523","2021-03-04 15:46:56-03","IF","SPSF","31231","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R.Farias","682","2002","04","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.926389","-24.183611",NA,NA,"300","300","COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"524","2021-03-04 15:46:56-03","IF","SPSF","31441","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S.Bortoleto","67","2002","04","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.994167","-24.141667",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ao longo do Rio Bonito&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"525","2021-03-04 15:46:56-03","IF","SPSF","24775","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"C.Kozera","793","1999","01","08","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"526","2021-03-04 15:46:56-03","IF","SPSF","28627","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"I.Cordeiro","2350","2000","09","28","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"527","2021-03-04 15:46:56-03","IF","SPSF","28586","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G.L.Esteves","2743","2000","08","11","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"528","2021-03-04 15:46:56-03","IF","SPSF","24518","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M.R.Gorenstein","133","1999","01","12","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"529","2021-03-04 15:46:56-03","IF","SPSF","23786","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S.J.Gomes da Silva","126","1990","12","12","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"530","2021-03-04 15:46:56-03","IF","SPSF","23785","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"I.Cordeiro","723","1990","10","16","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"531","2021-03-04 15:46:56-03","IF","SPSF","27997","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"J.A.Pastore & C.Moura","1017","2001","05","25","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"532","2021-03-04 15:46:56-03","IF","SPSF","27490","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"J.A.Pastore & C.Moura","863","2000","12","08","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"533","2021-03-04 15:46:56-03","IF","SPSF","15471","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Kirizawa & M.Sugiyama","2698","1992","09","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: bairro Taquaral&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"534","2021-03-04 15:46:56-03","IF","SPSF","22786","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"K.D.Barreto","3055","1994","10","18","Brasil","SP","Tapiraí","mata atlantica","-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Violales","América do Sul",NA,"41034","auto","Magnoliopsida",NA,NA,NA,NA,NA
"535","2021-02-08 12:38:47-03","UFRGS","ICN","098705","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Kirizawa, M","Kirizawa, M; Lopes, EA; Sobral, M","2527","1991","11","05","Brasil","SP","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Flores cor de rosa.; Mata de encosta, em intensa floração; base de morro.",NA,NA,"1991","11","21","Dicotyledon",NA,"América do Sul",NA,"27258","auto",NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:38:47-03","UFRGS","ICN","160417","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jaramillo V., JC","Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4184","2005","11","20","Brasil","PR","Guaraqueçaba","estrada para Serra Negra. Lat.: 25°16'40,9S Lon.: 48°35'39,6W","-48.594167","-25.277778","-48.594167","-25.277778","90","90","material preservado em alcool antes da secagem. Doação do BHCB.; trepadeira, flores avermelhadas; na borda da Floresta Ombrófila Densa da restinga litorânea",NA,NA,"2017","06","29","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-02-08 12:38:47-03","UFRGS","ICN","106008","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, EL","Sobral, M; Attili, D","7319",NA,NA,NA,"Brasil","SP","Peruíbe","Estação Ecológica Juréia mata do Apolinário","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"trepadeira, flores róseo-claras; mata atlântica, em beira de mata",NA,NA,"1997","09","26","Dicotyledon",NA,"América do Sul",NA,"21922","auto",NA,NA,NA,NA,NA,NA
"538","2020-05-20 18:18:19-03","UFMT","CNMT","4629","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Verdi, M.; Klettenberg, D.H.; Klemz, G.","3285","2009","11","30","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.499444","-28.710833","49°29'58W","28°42'39S",NA,NA,"Flor vermelhaDoação Herbário Dr. Roberto Miguel Klein - FURB 18111","CNMT004629",NA,"2010","08","25","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-05-20 18:18:19-03","UFMT","CNMT","4492","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, A.L.","Korte, A.; Kniess, A.","4450","2010","09","30","Brasil","Santa Catarina","São João Batista","Próxima a EstradaSC-411.","-48.87","-27.272222","48°52'12W","27°16'20S","119","119","Flor vermelha <ll>dwc_commonname:</ll> begônia-trepadeira. Doação Herbário Dr. Roberto Miguel Klein - FURB 31621","CNMT004492",NA,"2010","11","04","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-05-20 18:18:19-03","UFMT","CNMT","4652","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Dreveck,S.; Carneiro, F.E.","1054","2009","09","16","Brasil","Santa Catarina","Itapoá","RioSai-Guaçu, comunidade Quinze.","-48.69","-26.01","48°41'24W","26°00'36S",NA,NA,"Flor: vermelho-rosaDoação Herbário Dr. Roberto Miguel Klein - FURB 14094","CNMT004652",NA,"2010","05","03","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-05-20 18:18:19-03","UFMT","CNMT","4315","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Dreveck,S.; Carneiro, F.E.","1153","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba - Rio da Prata.","-48.845833","-26.305","48°50'45W","26°18'18S",NA,NA,"Flor vermelha <ll>dwc_commonname:</ll> begônia-trepadeira. Doação Herbário Dr. Roberto Miguel Klein - FURB 16214","CNMT004315",NA,"2010","05","03","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-05-20 18:18:19-03","UFMT","CNMT","4653","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Beckhauser, T. A.","Cadorin, T.J.; Clemes,S. M.; Oliveira, C. P. L.","575","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.235589","-26.365003","49°14'08.12W","26°21'54.01S",NA,NA,"Flor: vermelhaDoação Herbário Dr. Roberto Miguel Klein - FURB 24145","CNMT004653",NA,"2010","05","03","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-05-20 18:18:19-03","UFMT","CNMT","4491","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, A.L.","Korte, A.; Kniess, A.","4698","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.780833","-27.81","48°46'51W","27°48'36S","558","558","Flor vermelha, estaminadas. <ll>dwc_commonname:</ll> begônia-trepadeira. Doação Herbário Dr. Roberto Miguel Klein - FURB 31650","CNMT004491",NA,"2010","11","05","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-05-20 18:18:19-03","UFMT","CNMT","4641","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gasper, A.L.","Korte, A.; Kniess, A.","4483","2010","09","29","Brasil","Santa Catarina","Nova Trento","Rio Veado","-48.9296989440918","-27.2858009338379",NA,NA,NA,NA,"Flor:vermelhaDoação Herbário Dr. Roberto Miguel Klein - FURB 31584","CNMT004641",NA,"2010","11","04","Angiosperma",NA,NA,NA,"28055","auto",NA,NA,NA,NA,NA,NA
"545","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","65328","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Jacques, E.L.","Hatschbach, G.","s.n.","1962","11",NA,"Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Trepadeira de flor vermelha, em mata pluvial da planície litorânea.","HAS0065328",NA,"1997","11","26","Magnoliophyta",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:01:49-03","IBt","SP","197436","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Smith, SF","Custodio Filho, A","2057","1983","12","09","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Trepadeira, tépalas vermelhas, estames amarelos, estígmas branco",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-11-21 10:01:49-03","IBt","SP","197438","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Gomes da Silva, SJ","Custodio Filho, A","2055","1983","12","09","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Trepadeira, flores vermelhas",NA,NA,"1993","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-21 10:01:49-03","IBt","SP","184093","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Sugiyama, M; Custodio Filho, A; Schoenlein, IH","227","1983","01","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Trepadeira, flores róseas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-21 10:01:49-03","IBt","SP","185090","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A; Marques, JJ","974","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, corola vernelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-11-21 10:01:49-03","IBt","SP","185107","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A; Carra, M","1042","1982","11","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Trepadeira, flores vermelhas, anteras creme amarelado, fruto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:01:49-03","IBt","SP","188587","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A","696","1981","11","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Herbácea, escandente, flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-11-21 10:01:49-03","IBt","SP","188607","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A; Carra, M","1111","1982","12","07","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, flores com pétalas avernelhadas, estames creme, frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-21 10:01:49-03","IBt","SP","194383","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A","1686","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Trepadeira, flores vermelhas com margens amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-21 10:01:49-03","IBt","SP","194403","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Smith, SF","Xavier, RDC; et al.","25","1982","10","27","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Rio Bopeva","-48","-25.166667","-48","-25.166667",NA,NA,"Trepadeira em árvore de 5m; flores rosa-avermelhadas",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-21 10:01:49-03","IBt","SP","194410","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.","Smith, SF","Xavier, RDC; et al.","18","1982","09","26","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Perto do rio Perequê","-48","-25.166667","-48","-25.166667",NA,NA,"trepadeira",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:01:49-03","IBt","SP","195982","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Sugiyama, M; Kirizawa, M","332","1983","09","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Escandente, pétalas róseas, na parte alta da encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-21 10:01:49-03","IBt","SP","197485","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Custodio Filho, A","1932","1983","11","29","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-11-21 10:01:49-03","IBt","SP","198103","S","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans","Vell.",NA,"Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL","7651","1980","08","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.35","-23.766667","-46.35","-23.766667","750","790","Flores nacaradas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
