"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"47","2021-02-08 21:33:02-03","UFBA","ALCB","023546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Bandeira, FP","Bandeira, FP","s/n","1991","05","04","Southern America","Brasil","Bahia","São Francisco do Conde","Faz. Engenho Madruga.","-38.666667","-12.616667",NA,NA,NA,"Com folhas membranáceas, pilosas. Flores alvas com corola pilosa.",NA,NA,NA,"-38.666667","-12.616667","1991","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:24:01-03","UFBA","ALCB","029556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Accioly, M","4797","1996","10","27","Southern America","Brasil","Bahia","Cairu","Morro de São Paulo.","-38.914722","-13.410556",NA,NA,NA,"Folhas crassas, discolores, face adaxial verde-vináceo e abaxial creme, velutina. Inflorescência axilares, botões alvos. Fruto imaturo, cálice persistente.; Mata de Restinga. Solo areno-argiloso.",NA,NA,NA,"-38.914722","-13.410556","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:24:01-03","UFBA","ALCB","031986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Delprete, P","Amorim, AMA; Santos, TS dos; Sant'Ana, SC de; Jardim, JG","894","1992","12","14","Southern America","Brasil","Bahia","Itacaré","Estrada Itacaré/Taboquinhas. Ca. 6 km de Itacaré. Loteamento da Marambaia.","-38.983333","-14.266667",NA,NA,NA,"Volúvel comum na orla da mata. Folhas marcadamente discolores, face superior verde, inferior alvo-acinzentado. Flores com cálice verde, corola branca.; Mata Higrófila Sul Baiana.",NA,NA,NA,"-38.983333","-14.266667","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:24:01-03","UFBA","ALCB","033954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Zappi, D","Guedes, ML; Funch, L; Santos, ES; Andrade, F; Argôlo, AS","PCD2109","1995","07","01","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio","-41.487778","-12.443611","690","690",NA,"3,0 m, escandente. Folhas elípticas, lanceoladas, ápice acuminado, base atenuada. Flores axilares, cálice verde-pálido, lóbulos linear-lanceolados, corola tubulosa alva.; Próximo à margem da mata ciliar, predominância de 'Chaetocarpus'. Afloramentos",NA,NA,NA,"-41.487778","-12.443611","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:24:01-03","UFBA","ALCB","039572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML; Nascimento, AFS","Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","61","1998","10","17","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 1, ao lado da Caraiba Metais","-38.483333","-12.5",NA,NA,NA,"vol£vel. Folhas membran ceas, discolores, face adaxial verde e abaxial alvo-cinzentada. Flores tubulosas, c lice verde, pétalas alvas. Ocasional.; antropizada, com  reas alagadas e de mata ciliar.",NA,NA,NA,"-38.483333","-12.5","1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:24:01-03","UFBA","ALCB","04111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Costa, AL","44","1942","09","07","Southern America","Brasil","Bahia","Salvador","Entre Brotas e Pituba.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 21:33:02-03","UFBA","ALCB","04112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Martins, DV","s/n","1961","11","19","Southern America","Brasil","Bahia","Salvador","Itapoan.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 21:33:02-03","UFBA","ALCB","041127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nascimento, AFS","Alunos de Botânica III; Guedes, ML","s/n","1999","01","09","Southern America","Brasil","Bahia","Vera Cruz","Ilha de Mar Grande.","-38.6","-12.95",NA,NA,NA,"Herbácea: folhas membranáceas, discolores, face adaxial verde e abaxial alvo-acinzentada, tomentosa. Inflorescência axilar, flores alvas. Rara.; Restinga, solo areno-argiloso.",NA,NA,NA,"-38.6","-12.95","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 21:33:02-03","UFBA","ALCB","04114","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Costa, AL","s/n","1970","09","06","Southern America","Brasil","Bahia",NA,"Estrada Bahia-Feira kms 26-30.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 21:33:02-03","UFBA","ALCB","04115","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Costa, AL","s/n","1960","09","07","Southern America","Brasil","Bahia",NA,"Auto-estrada entre Água Comprida e Dias D'Ávila á margem esquerda de um rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:24:01-03","UFBA","ALCB","08769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Noblick, LR","1792","1980","04","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.333333","-12.5","450","450",NA,"Folhas veludosas.&nf;Flores alvas.&nf;Frutos roxeados.",NA,NA,NA,"-41.333333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:24:01-03","UFBA","ALCB","08801","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Noblick, LR","1720","1980","03","05","Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã.","-38.35","-12.933333",NA,NA,NA,"Com folhas veludas esbranquiçadas atrás. Flores alvas.",NA,NA,NA,"-38.35","-12.933333","1980","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 21:33:02-03","UFBA","ALCB","04113","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Noblick, LR","Costa, AL","s/n","1968","06",NA,"Southern America","Brasil","Bahia","Lustosa","Fazenda Esperança - Vale do Rio Sangradoura.","-39.033333","-14.783333",NA,NA,NA,NA,NA,NA,NA,"-39.033333","-14.783333","1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:24:01-03","UFBA","ALCB","105060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jardim, JG","Teixeira, SR; Queiroz, EP; Guedes, ML; Oliveira, D; et al.","61","2012","04","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Barragem do Cobre","-38.5","-12.966667",NA,NA,NA,"escandente. Folhas cartáceas, discolores, face abaxial vilosa. Flores alvas.","ALCB009499","ALCB009499",NA,"-38.5","-12.966667","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:24:01-03","UFBA","ALCB","105108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jardim, JG","Guedes, ML; Queiroz, EP; Gomes, FS; Mattos Andrade, PE de","19860","2012","05","07","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Bacia do Cobre","-38.5","-12.966667",NA,NA,NA,"escandente.Folhas cartáceas, discolores, vilosas na face abaxial .Flores passadas","ALCB009497","ALCB009497",NA,"-38.5","-12.966667","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:24:01-03","UFBA","ALCB","105387","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jardim, JG","Oliveira, D; Texeira, SR; Gomes, FS; Guedes, ML","82","2012","07","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades","-38.5","-12.966667",NA,NA,NA,"Folhas membranáceas, discolores, face abaxial com indumento esbranquiçado. Inflorescência com flores brancas.","ALCB009496","ALCB009496",NA,"-38.5","-12.966667","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:24:01-03","UFBA","ALCB","113857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Costa, TF; Alunos de Botânica BIOC05; Fernandes, I","21593","2014","04","27","Southern America","Brasil","Bahia","Conde","Litoral Norte, Caminho para Cavalo Russo.","-37.6","-11.8",NA,NA,NA,"escandente densamente viloso, ramos com tricomas aracnóideo-albo-tomentoso Inflorescência axilar, Flores alvas com tubo piloso.",NA,NA,NA,"-37.6","-11.8","2014","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:24:01-03","UFBA","ALCB","119112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Costa, TF; Schwetterlé, M; Almeida, JS; Pereira, LJ; Filho, IJS","23263","2015","02","07","Southern America","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio. Rio Cai Camarão.","-39.446389","-12.960833",NA,NA,NA,"trepadeira. Folhas discolores com a face abaxial grisea. Inflorescência axilar, flores em botões, pilosos.",NA,NA,NA,"-39.446389","-12.960833","2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:24:01-03","UFBA","ALCB","133489","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Roque, AA; Suellen, B; Sertão, MAJ","2350","2018","04","20","Southern America","Brasil","Rio Grande do Norte","Canguaretama","APA Piquiri-Una. Caminho para a Mata da Fava Seca.","-35.262222","-6.388889","130","130",NA,"Escandente. Folhas verde-escuras com a face abaxial mais clara. Flores brancas.; Mata Atlântica.","ALCB054101","ALCB054101",NA,"-35.262222","-6.388889","2018","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 21:33:02-03","UFBA","ALCB","15935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Silva, SCJ","s/n","1986","05","30","Southern America","Brasil","Bahia","Itaparica","Ilha. Lot. Paraguaçu.","-38.666667","-12.883333",NA,NA,NA,"Com folhas discolor, membranáceas, quando velhas ásperas. Inflorescências com flores alvas, pilosas.",NA,NA,NA,"-38.666667","-12.883333","1986","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:24:01-03","UFBA","ALCB","41127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nascimento, AFS","Alunos de Botânica III; Guedes, ML","s/n","1999","01","09","Southern America","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Ilha de Mar Grande","-38.6","-12.95",NA,NA,NA,"folhas membranáceas, discolores, face adaxial verde e abaxial alvo-acinzentada, tomentosa. Inflorescência axilar, flores alvas. Rara.; solo areno-argioloso.",NA,NA,NA,"-38.6","-12.95","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:24:01-03","UFBA","ALCB","50410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Santana, DL; Loureiro, DM; Carvalho, G; Guedes, ML","144","2001","03","27","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Fazenda Panema,","-38.382222","-12.556389",NA,NA,NA,"escandente. Folhas discolores. Frutos imaturos verdes, maduros vermelhos.; estádio inicial para médio de regeneração. Substrato areno-argiloso.",NA,NA,NA,"-38.382222","-12.556389","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:24:01-03","UFBA","ALCB","50410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Santana, DL; Loureiro, DM; Carvalho, G; Guedes, ML","144","2001","03","27","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Fazenda Panema,","-38.382222","-12.556389",NA,NA,NA,"escandente. Folhas discolores. Frutos imaturos verdes, maduros vermelhos.; estádio inicial para médio de regeneração. Substrato areno-argiloso.",NA,NA,NA,"-38.382222","-12.556389","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:24:01-03","UFBA","ALCB","75630","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","222","2006","01","25","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande","-39.133333","-13.716667",NA,NA,NA,"trepadeira pilosa. Flores alvas.; Arbórea.",NA,NA,NA,"-39.133333","-13.716667","2007","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:24:01-03","UFBA","ALCB","85657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML; Prates, ARS","Prates, ARS; Guedes, ML; Gomes, FS","248","2009","01","31","Southern America","Brasil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica","-37.980833","-12.373889","35","35",NA,"escandente. Folhas membranáceas, discolores, vilosas. Inflorescência axilar com flores alvas. Frutos imaturos verdes.",NA,NA,NA,"-37.980833","-12.373889","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-05-19 10:30:42-03","UFBA","ALCB","139129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Souza, GH","31903","2020","01","28","Southern America","Brasil","Bahia","São Sebastião do Passé","Fazenda Majú, Rio Jacumirim.","-33.616667","-12.85",NA,NA,NA,"Ramos jovens vilosos. Folhas membranáceas, discolores, face abaxial com indumento esbranquiçado.Inflorescências axilares, flores alvas, com tubo da corola tomentosa.","ALCB071095",NA,NA,"-33.616667","-12.85","2020","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-05-19 10:30:42-03","UFBA","ALCB","134533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Oliveira, MAJ de","31510","2019","04","27","Southern America","Brasil","Bahia","São Sebastião do Passé","Fazenda Majú, Rio Jacuípe.","-33.628056","-12.868333",NA,NA,NA,"ramos vilosos. Folhas membranáceas, discolores. Flores axilares, cálice com lacínias longas, corola branca.","ALCB059309","ALCB059309",NA,"-33.628056","-12.868333","2019","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:24:01-03","UFBA","ALCB","88500","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Gomes, FS; et al.","15101","2009","05","24","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","17","17",NA,"Folhas cartáceas, discolores, face abaxial com indumento esbranquiçado, estípulas livres. Flores em glomérulos axilares, lobos do cálice não-caudado acuminados, corola branca, vilosa.",NA,NA,NA,"-38.930556","-13.943056","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:24:01-03","UFBA","ALCB","99393","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18385","2011","06","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha de Maré. Povoado de Botelho","-38.516667","-12.784722",NA,NA,NA,"Folhas cartáceas, discolores, pilosas.; Área antropizada.",NA,NA,NA,"-38.516667","-12.784722","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:24:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nascimento, AFS","Alunos de Botânica III; Guedes, ML","s/n","1999","01","09","Southern America","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Ilha de Mar Grande","-38.6","-12.95",NA,NA,NA,"folhas membranáceas, discolores, face adaxial verde e abaxial alvo-acinzentada, tomentosa. Inflorescência axilar, flores alvas. Rara.; solo areno-argioloso.",NA,NA,NA,"-38.6","-12.95","1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:24:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Bayama, IA; Machado, MABL","684","2001","08","29","Southern America","Brasil","Alagoas","Coruripe","Usina Coruripe, fazenda Santo Antônio A., mata secundária, Grota Paraná","-36.1755981445312","-10.125599861145",NA,NA,NA,"lenhosa. Flores brancas. Frutos axilares verdes e maduros vináceos.; em encosta.",NA,NA,NA,NA,NA,NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:24:01-03","UFBA","ALCB","034002","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Gasson, P; Natalino, L","6188","1997","03","12","Southern America","Brasil","Bahia","Palmeiras","Pai Inácio., próximo a BR 142.","-41.45","-13.333333","1000","1000",NA,"ca. 10 m, bem ramificada, tronco amarelo, liso. Sem exudato. Folhas simples. Flores pequenas, alvas, axilares. Sem fruto. Ocasional.; arenoso, com afloramentos rochosos.",NA,NA,NA,"-41.45","-13.333333","1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:24:01-03","UFBA","ALCB","029774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Guedes, ML; Silva, EM da","3809","1996","02","07","Southern America","Brasil","Bahia","Camaçari","Reserva Ecológica de Cotegipe.","-38.35","-12.933333",NA,NA,NA,"Herbácea. Folhas simples, membranácea, com indumento esbranquiçado. Botões esverdeados com tomentos esbranquiçados.; Remanescente. Substrato argiloso.",NA,NA,NA,"-38.35","-12.933333","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:24:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Lemos, R","Lyra-Lemos, RP de; Rodrigues, N; Cardoso, E; Cavalcante, F","7825","2003","07","26","Southern America","Brasil","Alagoas","Matriz de Camaragibe","Santuário Ecológico da Serra D'água.","-35.567222","-90.933333",NA,NA,NA,"Flores brancas.; Com afloramentos rochosos.",NA,NA,NA,"-35.567222","-90.933333","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:24:01-03","UFBA","ALCB","92963","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Equipe Ecopol","s/n","2006","02","18","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Reserva da Michelin","-39.1492004394531","-13.7321996688843",NA,NA,NA,"escadente. Folhas discolores semi-coriáceas. Inflorescência com flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:24:01-03","UFBA","ALCB","101232","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, ML","Lisboa, MS; Guedes, ML; et al.","232","2011","07","17","Southern America","Brasil","Bahia","São Francisco do Conde","Região Metropolitana Salvador","-38.6800003051758","-12.6274995803833",NA,NA,NA,"ca de 1,30 m de altura. Folhas cartáceas, discolores, pilosas. Flores brancas. Frutos maduros vináceos.",NA,NA,NA,NA,NA,"2011","09",NA,"19587","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:18:58-03","ESALQ","ESA","27371","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,"Jung-Mendaçolli, S.L.","Leitão Filho, H.F. et al.","34468.0","1996","02","06",NA,"Brasil","São Paulo","Ilha Anchieta",NA,NA,NA,NA,NA,NA,NA,"ESA027371",NA,NA,NA,NA,"2011","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:18:58-03","ESALQ","ESA","27372","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,"Jung-Mendaçolli, S.L.","Leitão Filho, H.F. et al.","34463.0","1996","01","30",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA027372",NA,NA,NA,NA,"2011","11","21","34265","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:18:58-03","ESALQ","ESA","131227","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36430.0","2013","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Fragmento 64 (TAV). Floresta Ombrófila Densa.","-22.6881","-43.3919","55","55",NA,NA,"ESA131227",NA,NA,"-22.6881","-43.3919","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:18:58-03","ESALQ","ESA","31850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea",NA,NA,"Bandeira, F.","23546.0","1991","05","04",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"ESA031850","ESA031850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
