"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"370","2020-12-11 11:33:02-03","UFMG","BHCB","167829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","1230","2013","04","09","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica; concreções supergênicas de óxidos de ferro e concreções ferruginosas preenchendo fraturas.",NA,"Projeto Lacunas do Conhecimento.; Herbácea.; Campo Cerrado Ferruginoso.","BHCB034916","1313","1313","Nova Lima","-43.901389","-20.099444",NA,NA,NA,NA,"2016","-43.901389","-20.099444","03",NA,NA,NA,NA,NA
"371","2020-12-11 11:33:02-03","UFMG","BHCB","176934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","226","2015","04","17","Southern America","Brasil","Minas Gerais","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.",NA,"Prensado no álcool; Erva; inflorescência amarela; Campo Rupestre Quartzitico",NA,"1260","1260","Congonhas","-43.905833","-20.445833",NA,NA,NA,NA,"2015","-43.905833","-20.445833","11",NA,NA,NA,NA,NA
"372","2020-12-11 11:33:02-03","UFMG","BHCB","177181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2009","2015","04","14","Southern America","Brasil","Minas Gerais","RPPN Capitão do Mato",NA,"Erva; brácteas involucrais verdes; flores brancas.; Campo Limpo",NA,NA,NA,"Nova Lima","-43.924722","-20.147222",NA,NA,NA,NA,"2015","-43.924722","-20.147222","11",NA,NA,NA,NA,NA
"373","2020-12-11 11:33:02-03","UFMG","BHCB","178564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Tomich, S; Nascimento, L","563","2015","08","18","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Erva; inflorescência branca.; Campo Rupestre Quartzítico",NA,NA,NA,"Itabirito","-43.848611","-20.228611",NA,NA,NA,NA,"2015","-43.848611","-20.228611","11",NA,NA,NA,NA,NA
"374","2020-12-11 11:33:02-03","UFMG","BHCB","178577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Tomich, S; Nascimento, L","576","2015","08","18","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Erva; inflorescência branca.; Campo Rupestre Quartzítico",NA,NA,NA,"Itabirito","-43.848611","-20.228611",NA,NA,NA,NA,"2015","-43.848611","-20.228611","11",NA,NA,NA,NA,NA
"375","2020-12-11 11:33:02-03","UFMG","BHCB","178649","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Tomich, S; Nascimento, L","648","2015","08","20","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Prensado em álcool; Erva; inflorescência branca.; Campo Rupestre Quartzítico",NA,NA,NA,"Itabirito","-43.848611","-20.228611",NA,NA,NA,NA,"2015","-43.848611","-20.228611","11",NA,NA,NA,NA,NA
"376","2020-12-11 11:33:02-03","UFMG","BHCB","178743","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","742","2015","09","23","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Prensado em álcool; Erva rupícola; inflorescência branca.; Campo Rupestre Quartzítico",NA,NA,NA,"Itabirito","-43.848611","-20.228611",NA,NA,NA,NA,"2015","-43.848611","-20.228611","11",NA,NA,NA,NA,NA
"377","2020-12-11 11:33:02-03","UFMG","BHCB","178756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","755","2015","09","24","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensado em álcool; Erva; inflorescência branca.; Campo Rupestre Quartzítico",NA,NA,NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,NA,NA,"-43.605","-20.197222",NA,NA,NA,NA,NA,NA
"378","2020-12-11 11:33:02-03","UFMG","BHCB","178864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","863","2015","09","29","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensado em álcool; Erva; inflorescência com brácteas brancas e flores amarelas.; Campo Rupestre Quartzítico",NA,NA,NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,NA,"2015","-43.605","-20.197222","11",NA,NA,NA,NA,NA
"379","2020-12-11 11:33:02-03","UFMG","BHCB","178866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","865","2015","09","29","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensado em álcool; Erva; brácteas involucrais verdes; flores periféricas brancas e internas amarelas.; Campo Rupestre Quartzítico",NA,NA,NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,NA,"2015","-43.605","-20.197222","11",NA,NA,NA,NA,NA
"380","2020-12-11 11:33:02-03","UFMG","BHCB","178945","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","944","2015","09","30","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensada em álcool; Erva; brácteas involucrais verdes; flores periféricas brancas e centrais amarelas.; Campo Rupestre Quartzítico",NA,NA,NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,NA,"2015","-43.605","-20.197222","11",NA,NA,NA,NA,NA
"381","2020-12-11 11:33:02-03","UFMG","BHCB","178946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","945","2015","09","30","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensada em álcool; Erva; brácteas involucrais roxas; flores brancas ; aquênios castasnhos.; Campo Rupestre Quartzítico",NA,NA,NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,NA,"2016","-43.605","-20.197222","06",NA,NA,NA,NA,NA
"382","2020-12-11 11:33:02-03","UFMG","BHCB","180682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Fernandes, AC; Hattori, EKO; Batista, JAN","420","2010","12","14","Southern America","Brasil","Minas Gerais","Serra da Moeda, A 1km da entrada de Moeda.",NA,"Erva, flores brancas.; Campo na margem da estrada","BHCB032688","1344","1344","Itabirito","-43.963472","-20.248306",NA,NA,NA,NA,NA,"-43.963472","-20.248306",NA,NA,NA,NA,NA,NA
"383","2020-12-11 11:33:02-03","UFMG","BHCB","180698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Fernandes, AC; Hattori, EKO; Batista, JAN","436","2010","12","14","Southern America","Brasil","Minas Gerais","Serra da Moeda, Entrada de Moeda.",NA,"Erva, flores brancas.","BHCB032776","1425","1425","Moeda","-43.960028","-20.273528",NA,NA,NA,NA,NA,"-43.960028","-20.273528",NA,NA,NA,NA,NA,NA
"384","2020-12-11 11:33:02-03","UFMG","BHCB","191122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Quaresma, AS; Meyer, PB","913","2018","05","04","Southern America","Brasil","Minas Gerais",NA,NA,"Campo sujo","BHCB191122",NA,NA,"Nova Lima","-43.96195","-20.114447",NA,NA,NA,NA,"2018","-43.96195","-20.114447","06","10",NA,NA,NA,NA
"385","2020-12-11 11:33:02-03","UFMG","BHCB","177956","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Gontijo, FD; Braga, IF","840","2015","01","29","Southern America","Brasil","Minas Gerais",NA,NA,"Herbáceo. Campo rupestre sobre canga","BHCB030433","1564","1564","Santa Bárbara","-20.053056","-43.689167","BHCB030433 BHCB030433_v1 BHCB030433_v2",NA,NA,NA,"2015","-20.053056","-43.689167","05","06",NA,NA,NA,NA
"386","2020-12-11 11:33:02-03","UFMG","BHCB","327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Barroso, GM","s.n.","1956",NA,NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,"Campo rupestre. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-11 11:33:02-03","UFMG","BHCB","41484","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Lombardi, JA","2248","1998","05","13","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi.",NA,"Plantas do Brasil. Campo rupestre. Herbáceo. Folhas escabras. Brácteas verdes. Flores brancas. Coordenadas 20º24'29''-20°25'3''S e 43°30'25''-43°29'7''W.",NA,"1100","1450","Ouro Preto","-43.506944","-20.408056",NA,NA,NA,NA,NA,"-43.506944","-20.408056",NA,NA,NA,NA,NA,NA
"388","2020-12-11 11:33:02-03","UFMG","BHCB","43618","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Madsen, V; Silveira, FR da","73","1998","08","23","Southern America","Brasil","Minas Gerais","Serra da Moeda.",NA,"Herbáceo, ca. 0,2m; Campo rupestre",NA,"1400","1400","Brumadinho","-43.983333","-20.1",NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA,NA,NA,NA
"389","2020-12-11 11:33:03-03","UFMG","BHCB","55949","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Dusén, PKH","538","1902","06","08","Southern America","Brasil",NA,"Serra do Itatiaia. Retiro do Ramos.",NA,"Campo","BHCB030665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-11 11:33:03-03","UFMG","BHCB","68298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Mota, RC da","1423","2001","10","21","Southern America","Brasil","Minas Gerais","Estrada que liga a BR 040 à Moeda.",NA,"Plantas do Brasil. Campo rupestre. Herbáceo terrestre.",NA,NA,NA,NA,"-43.950556","-20.289167",NA,NA,NA,NA,NA,"-43.950556","-20.289167",NA,NA,NA,NA,NA,NA
"391","2020-12-11 11:33:03-03","UFMG","BHCB","80731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Duarte, AP","12387","1970","05","28","Southern America","Brasil","Minas Gerais","Serra do Cipó., Km 125.",NA,"Plantas do Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-12-11 11:33:03-03","UFMG","BHCB","83928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Forzza, RC; Marcato, AC; Rapini, A; Fiaschi, P","989","1998","08","16","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco.",NA,"Campo arenoso. Flores liguladas alvas. Flores do disco cremes.",NA,"1180","1180","Ouro Branco","-43.633333","-20.5",NA,NA,NA,NA,NA,"-43.633333","-20.5",NA,NA,NA,NA,NA,NA
"393","2020-12-11 11:33:02-03","UFMG","BHCB","122198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Kuhlmann, M","s.n.","1935","02","06","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-11 11:33:02-03","UFMG","BHCB","122182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Sakuragui, CM; Scaramuzza, CAM; Fina, BG; Rolim, GS; Shimabukuro, MT","2490","1993","02","20","Southern America","Brasil","São Paulo",NA,NA,"Afloramento rochoso, campo úmido. Herbáceo rupicola. Flores do raio alvas. Flores do disco amarelas.",NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-12-11 11:33:02-03","UFMG","BHCB","54882","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Barreto, HLM","3980","1933","01","31","Southern America","Brasil","Minas Gerais","Barro Preto.",NA,"Cerrado. Muito frequente. Herbáceo, 0,4m.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-12-11 11:33:02-03","UFMG","BHCB","4574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Grandi, TSM","1471","1983","09","07","Southern America","Brasil","Minas Gerais","Cachoeira das Andorinhas.",NA,"Campo rupestre. Herbáceo.",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-11 11:33:02-03","UFMG","BHCB","103963","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Teles, AM","266","2006","10","20","Southern America","Brasil","Minas Gerais","Cardial Mota. Parque Nacional da Serra do Cipó., Trilha para as Vellozia gigantea, ca. 23 km da sede do IBAMA.",NA,"Plantas do Brasil. Herbáceo ereto, ca. 0,2m. Capítulos com flores do raio brancas e do disco amarelas.",NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-11 11:33:02-03","UFMG","BHCB","122199","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Sugiyama, M; Chiea, SAC","415","1983","12","08","Southern America","Brasil","Minas Gerais","Descida da serra.",NA,"Herbácea, 0,4m. Lígulas amarelas. Papus branco. Crescendo junto com capim barba de bode.",NA,NA,NA,"Carrancas","-44.6425018310547","-21.4874992370605",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-11 11:33:02-03","UFMG","BHCB","55943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Magalhães, GM","2396","1942","12","01","Southern America","Brasil","Minas Gerais","Entre José Brandão e Penha.",NA,"Campo pedregoso queimado. Muito frequente. Herbáceo. Flor alva.",NA,NA,NA,"Caeté","-43.6697006225586","-19.8799991607666",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-11 11:33:02-03","UFMG","BHCB","54881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Badini, J","s.n.","1941","07","13","Southern America","Brasil","Minas Gerais","Falcão.",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-12-11 11:33:03-03","UFMG","BHCB","97643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Tameirão Neto, E","3940","2005","07","14","Southern America","Brasil","Minas Gerais","Fazenda Conceição - Saint Gobain.",NA,"Plantas do Brasil. Campo limpo. Herbáceo. Coordenadas em UTM.",NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-12-11 11:33:02-03","UFMG","BHCB","122204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Scaramuzza, CA de M; Souza, VC de","58","1989","04","08","Southern America","Brasil","São Paulo","Fazenda Ibiti - RipaSerra",NA,"Campo de altitude. Herbáceo, 2m. Flores do raio alvas e do disco amarelas.",NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-11 11:33:02-03","UFMG","BHCB","55947","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Archer, WA","4053","1936","09","20","Southern America","Brasil","Minas Gerais","Fazenda Morro Redondo.",NA,NA,NA,NA,NA,"Lavras","-44.999698638916","-21.2453002929688",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-12-11 11:33:02-03","UFMG","BHCB","122184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Sakuragui, CM; Souza, VC de; Capellari Jr, L; Linnaeus, C; Bérgamo, P","448","1993","10","02","Southern America","Brasil","São Paulo","Fazenda Santa Maria do Espinho.",NA,"Campo queimado a dois meses. Herbáceo. Flores do raio alvas. Flores do disco amarelas.",NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:33:02-03","UFMG","BHCB","122202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Scaramuzza, CAM; Fina, BG; Rolim, GS; Shimabukuro, MT","2408","1993","02","19","Southern America","Brasil","São Paulo","Fazenda Santa Maria do Espinho. Córrego do Peão.",NA,"Campo de topo. Herbáceo. Flores do raio alvas. Flores do disco amarelo-claro.",NA,NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:33:03-03","UFMG","BHCB","97366","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Linsingen; Sonehara","131","2000","03","06","Southern America","Brasil","Paraná","Lago Azul.",NA,"Campo cerrado alterado. Flores brancas.",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:33:03-03","UFMG","BHCB","98378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Teixeira, WA","s.n.","2004","09","16","Southern America","Brasil","Minas Gerais","MBR., Região do Pico de Itabirito.",NA,"Plantas do Brasil. Afloramentos quartzíticos. Arbustivo (xilopódio).",NA,NA,NA,"Itabirito","-43.801399230957","-20.2532997131348",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:33:02-03","UFMG","BHCB","106165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Rezende, SG; Mendes, MS","1568","2005","08","30","Southern America","Brasil","Minas Gerais","Mina Ferteco. CVRD., Região do Gambá.",NA,"Plantas do Brasil. Campo sujo. Herbáceo.",NA,"1100","1100","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:33:02-03","UFMG","BHCB","55944","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Magalhães, GM","1022","1942","01","11","Southern America","Brasil","Minas Gerais","Morro do Cachorro.",NA,"Campo. Muito frequente. Herbáceo. Flor alva.",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:33:03-03","UFMG","BHCB","5775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Andrade, PM de","9","1983","09","27","Southern America","Brasil","Minas Gerais","Morro do Chapéu.",NA,"Campo rupestre. Herbáceo.",NA,NA,NA,"Nova Lima","-43.8466987609863","-19.9855995178223",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:33:02-03","UFMG","BHCB","164568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Heluey, MA; Forzza, RC; Araújo, FC","48","2001","02","10","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"Erva em solo arenoso entre gramíneas, próximo ao Pião","BHCB009519",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,"30417","auto",NA,"2007",NA,NA,"04","23",NA,NA,NA,NA
"412","2020-12-11 11:33:02-03","UFMG","BHCB","104002","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Teles, AM; Salino, A; Assis, FC; Heringer, G; Melo, LCN; Viana, PL; Almeida, TE; Santos, L","305","2006","11","23","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha entre o Terreirão e o Pico da Banderia.",NA,"Plantas do Brasil. Herbáceo ereto, ca. 0,2m. Capítulos com flores brancas. MATERIAL PRENSADO EM ÁLCOOL.",NA,NA,NA,"Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:33:02-03","UFMG","BHCB","54883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Barreto, HLM","3979","1932","12","20","Southern America","Brasil","Minas Gerais","Parque Vera Cruz.",NA,"Cerrado. muito frequente. Herbáceo, 0,3m.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:33:02-03","UFMG","BHCB","54111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Tameirão Neto, E","2885","2000","02","16","Southern America","Brasil","Minas Gerais","PCH Aiuruoca. Rio Aiuruoca.",NA,"Campo limpo. Herbáceo.",NA,NA,NA,"Aiuruoca","-44.603099822998","-21.9755992889404",NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:33:02-03","UFMG","BHCB","122197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Cordeiro, I; Yano, O; Riele Mendes, F; Gallina, P","1721","1998","05","13","Southern America","Brasil","São Paulo","Proximidades da Rodovia SP 250 km 63, à direita e esquerda da rua Caeiras.",NA,NA,NA,NA,NA,"Ibiúna","-47.2200012207031","-23.6499996185303",NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
