"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","sex"
"4685","2020-11-12 17:01:17-03","UEL","FUEL","30594","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Fadelli, L; et al.","2000","12","06","Brasil","Paraná","Ventania","Sítio dos Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL021114",NA,NA,"250",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"4686","2020-11-12 17:01:17-03","UEL","FUEL","30538","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Fadelli, L; et al.","2001","01","25","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL021096",NA,NA,"314",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"4687","2020-11-12 17:01:17-03","UEL","FUEL","23934","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Assumpção, MZ","2010","01","21","Cavalheiro, AL; et al.","1999","02","09","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL021111",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"4688","2020-11-12 17:01:17-03","UEL","FUEL","34909","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Souza, A; Pena, EM","1987","05","30","Brasil","Rio de Janeiro","Casimiro de Abreu","restinga da Lagoa de Coca-Cola","-42.2042007446289","-22.4806003570557",NA,NA,NA,NA,"FUEL021103",NA,NA,"1564",NA,NA,NA,NA,"Tracheophyta","Malpighiales","24732","auto",NA,NA,NA,NA,NA,NA,NA
"4689","2020-11-12 17:01:17-03","UEL","FUEL","33996","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Souza, A; Pena, EM","1986","11","22","Brasil","Rio de Janeiro","Macaé","Carapebus, estrada para Lagoa Comprida","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"FUEL021094",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","47209","auto",NA,NA,NA,NA,NA,NA,NA
"4690","2020-11-12 17:01:17-03","UEL","FUEL","44567","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Ronchi, EK","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"FUEL021093",NA,NA,"27",NA,NA,NA,NA,"Tracheophyta","Malpighiales","23627","auto",NA,NA,NA,NA,NA,NA,NA
"4691","2020-11-12 17:01:17-03","UEL","FUEL","8466","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Dias, MC","2012",NA,NA,"L.W. de Oliveira","1990","05","20","Brasil","São Paulo","Assis","Parque Buracão","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"FUEL021119",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","23972","auto",NA,NA,NA,NA,NA,NA,NA
"4692","2020-11-12 17:01:17-03","UEL","FUEL","24738","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Morel, MF; et al.","1990","08","17","Brasil","São Paulo","Bauru","Campus da UNESP","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"FUEL021106",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","29186","auto",NA,NA,NA,NA,NA,NA,NA
"4693","2020-11-12 17:01:17-03","UEL","FUEL","47413","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2010",NA,NA,"Souza, VC; et al.","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"FUEL021086",NA,NA,"9067",NA,NA,NA,NA,"Tracheophyta","Malpighiales","38804","auto",NA,NA,NA,NA,NA,NA,NA
"4694","2020-11-12 17:01:17-03","UEL","FUEL","2047","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Dias, MC","2012",NA,NA,"Dias, MC; Francisco das Chagas e Silva; Soares-Silva, LH","1986","03","08","Brasil","São Paulo","Iporanga","beira da estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"FUEL021125",NA,NA,"29",NA,NA,NA,NA,"Tracheophyta","Malpighiales","38740","auto",NA,NA,NA,NA,NA,NA,NA
"4695","2020-11-12 17:01:17-03","UEL","FUEL","7124","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Bernacci, LC; Meira Neto, JAA; Franceschinelli, EV","1988","04","12","Brasil","São Paulo","Mogi Guaçu","Estação Experimental da Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"FUEL021110",NA,NA,"20208",NA,NA,NA,NA,"Tracheophyta","Malpighiales","39309","auto",NA,NA,NA,NA,NA,NA,NA
"4696","2020-09-29 18:28:41-03","UEL","FUEL","27212","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Bufo, LVB; Sabadim, PC","1997",NA,NA,"Brasil","São Paulo","Porto Feliz","Floresta Ciliar do Ribeirão Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"FUEL021120",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19715","auto",NA,NA,NA,NA,NA,NA,NA
"4697","2020-11-12 17:01:17-03","UEL","FUEL","40565","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Franco, GADC","2006","10",NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Silva, CO da","2006","08","30","Brasil","São Paulo","São Miguel Arcanjo","PECB, Trilha da Varginha 4","-47.9900016784668","-23.8700008392334",NA,NA,"893","893","FUEL021089",NA,NA,"6179",NA,NA,NA,NA,"Tracheophyta","Malpighiales","27904","auto",NA,NA,NA,NA,NA,NA,NA
"4698","2020-11-12 17:01:17-03","UEL","FUEL","47416","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Souza, VC","2003","05","15","Bernardo, KT","1997","11","25","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"FUEL021087",NA,NA,"1",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19379","auto",NA,NA,NA,NA,NA,NA,NA
"4699","2020-11-12 17:01:17-03","UEL","FUEL","21789","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,"2012",NA,NA,"Gandolfi, S","1991","07","27","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"FUEL021118",NA,NA,"26",NA,NA,NA,NA,"Tracheophyta","Malpighiales","19379","auto",NA,NA,NA,NA,NA,NA,NA
"4700","2020-11-12 17:01:17-03","UEL","FUEL","24004","PreservedSpecimen","Plantae","Peraceae","Pera","obovata","Pera obovata","(Klotzsch) Baill.","Viani, RAG","1999",NA,NA,"Paiva, MRC; et al.","1998","11","28","Brasil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL017529",NA,NA,"s.n.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"4701","2020-11-12 17:01:17-03","UEL","FUEL","43152","PreservedSpecimen","Plantae","Peraceae","Pera","parvifolia","Pera parvifolia","(Klotzsch) Müll.Arg.","Cordeiro, I","2009","04",NA,"Campregher, P","2005","02","17","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita","-48.6380996704102","-26.2432994842529",NA,NA,"15","15","FUEL021126",NA,NA,"80",NA,NA,NA,NA,"Tracheophyta","Malpighiales","23627","auto",NA,NA,NA,NA,NA,NA,NA
"4702","2019-11-01 15:07:44-03","UnB","UB","100334","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Alves, MV",NA,NA,NA,"Irwin, HS","1966","05","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15874",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4703","2019-11-01 15:07:44-03","UnB","UB","100333","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Alves, MV",NA,NA,NA,"Irwin, HS","1966","05","13","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15817",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4704","2019-11-01 15:07:44-03","UnB","UB","100329","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Alves, MV",NA,NA,NA,"Irwin, HS","1964","08","31","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5807",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4705","2019-11-01 15:07:44-03","UnB","UB","100330","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Alves, MV",NA,NA,NA,"Irwin, HS","1966","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18328",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706","2019-11-01 15:07:42-03","UnB","UB","100320","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Nóbrega, MG",NA,NA,NA,"Paiva, VF",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.533333","-47.85","-15.533333",NA,NA,NA,NA,NA,"88",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4707","2019-11-01 15:07:43-03","UnB","UB","100323","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Walter, BMT",NA,NA,NA,"Walter, BMT","1994","11",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,NA,NA,"2282",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4708","2019-11-01 15:07:44-03","UnB","UB","105677","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Haidar, RF",NA,NA,NA,"Haidar, RF; Pierucettii, RLG; Jesus, RS","2007","08","06","Brasil","Goiás","Rio Verde",NA,"-50.833333","-17.25","-50.833333","-17.25",NA,NA,NA,NA,"Árvore 6 x 12; Mata Ciliar. Solo: Solo Aluvial e Litossolo.","132",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4709","2019-11-01 15:07:44-03","UnB","UB","109134","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Haidar, RF",NA,NA,NA,"Silva, JS","2007","09","18","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Árvore. Fruto verde.; Cerradão. Solo: Solo distrófico.","38",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4710","2019-11-01 15:07:44-03","UnB","UB","109137","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Haidar, RF",NA,NA,NA,"Silva, JS","2007","09","18","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Árvore. Fruto verde.; Cerradão. Solo: Solo distrófico.","41",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4711","2019-11-01 15:07:44-03","UnB","UB","109237","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Silva, JS",NA,NA,NA,"Silva, JS; Ribeiro, GHPM; Solórzano, A","2007","10","05","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Sementes vermelhas; Arbusto. Flor verde; Cerradão. Solo: Solo distrófico.","141",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4712","2019-11-01 15:07:44-03","UnB","UB","109260","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Lima, JCM",NA,NA,NA,"Silva, JS; Silveira, I; Solórzano, A","2007","10","22","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Sementes vermelhas; Arbusto. Fruto verde.; Cerradão. Solo: Solo distrófico.","164",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713","2019-11-01 15:07:44-03","UnB","UB","109633","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Silva, JS",NA,NA,NA,"Silva, JS; Alves, MM","2008","07","29","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Árvore 3m. Fruto ferrugíneo.; Cerradão. Solo: Solo distrófico.","537",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4714","2019-11-01 15:07:44-03","UnB","UB","111259","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","2007","09","25","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0184","-16.6407","-48.0184","-16.6407","749","749",NA,NA,"semente preta com arilo cor de laranja; Árvore 6m. Fruto verde.; Mata Ciliar (degradada). Topologia: Plano.","61",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715","2019-11-01 15:07:44-03","UnB","UB","111410","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Zanatta, MRV",NA,NA,NA,"Cezare, CHG; Machado Neto, A","2007","10","22","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9351","-16.7828","-47.9351","-16.7828","737","737",NA,NA,"frutos senescentes, semente preta com arilo vermelho no ponto de inserção da cápsula, sobre afloramento de rocha; Árvore 8m. Fruto preto.; Floresta Estacional Decidual (Mata Seca). Topologia: Plano a inclinado.","232",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716","2019-11-01 15:07:44-03","UnB","UB","132954","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Alves, MV","1991",NA,NA,"Anderson, WR","1973","04","12","Brasil","Minas Gerais",NA,"25km by road NE of Diamantina, ca. 1,5km from Rio Jequiti",NA,NA,NA,NA,NA,NA,NA,NA,"Flowers yellow, very fragrant.; Tree 4m.","8703",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717","2019-11-01 15:07:44-03","UnB","UB","132971","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Queiroz, LP","1995",NA,NA,"Queiroz, LP","1995","07","10","Brasil","Bahia","Abaíra","9km N de Catolés, caminho de Ribeirão de Baixo a Piatã","-41.833333","-13.033333","-41.833333","-13.033333",NA,NA,NA,NA,"Fruto imaturo verde; maduro seco, exibindo semente negra com arilo laranja; Árvore 4-8m.; Campo rupestre","4357",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4718","2019-11-01 15:07:44-03","UnB","UB","132960","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Irwin, HS","1970","03","18","Brasil","Minas Gerais",NA,"Ca. 15km E of Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"Flowers cream.; Tree 4m.; Cerrado","27801",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719","2019-11-01 15:07:44-03","UnB","UB","132961","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Irwin, HS","1970","02","08","Brasil","Minas Gerais",NA,"Ca. 2km N of Paracatu",NA,NA,NA,NA,NA,NA,NA,NA,"In bud.; Tree 4m.; Cerrado","26346",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4720","2019-11-01 15:07:44-03","UnB","UB","132963","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Irwin, HS","1970","03","17","Brasil","Minas Gerais",NA,"Ca. 25km E of Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"Flowers cream.; Tree 4m.; Gallery margin","27771",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4721","2019-11-01 15:07:44-03","UnB","UB","132967","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"Garcia, AI","1996","10","28","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra. Between São Roque de Minas and Vargem Bonita","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,NA,NA,"Dry fruits persistent on branches.; Tree 12m.; Disturbed cerrado","459",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4722","2019-11-01 15:07:44-03","UnB","UB","132969","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,NA,"França, F","1995","03","18","Brasil","Bahia","Santa Teresinha",NA,"-39.466667","-12.85","-39.466667","-12.85",NA,NA,NA,NA,NA,"1102",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723","2019-11-01 15:07:44-03","UnB","UB","132972","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Webster, GL","1966",NA,NA,"Belém, RP","1965","04","05","Brasil","Bahia",NA,"Rodovia Itabuna-Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,"Corola esbranquiçada.; Árvore 6m.","711",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4724","2019-11-01 15:07:44-03","UnB","UB","132974","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Pereira, BAS","1989",NA,NA,"Felfili, JM","1988","11","14","Brasil","Minas Gerais","Patrocínio",NA,"-46.9","-18.966667","-46.9","-18.966667",NA,NA,NA,NA,"Arvoreta 2m.; Cerrado","14",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725","2019-11-01 15:07:44-03","UnB","UB","132978","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Pereira, BAS","1989",NA,NA,"Walter, BMT","1989","03","02","Brasil","Minas Gerais","Ibiá ","MG 230, distante 2 km da BR 262","-46.496389","-19.580833","-46.496389","-19.580833",NA,NA,NA,NA,"Botão floral ferrugíneo.; Árvore 8m.","37",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4726","2019-11-01 15:07:44-03","UnB","UB","132977","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Lombardi, JA","2002",NA,NA,"Lombardi, JA","1999","06","11","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.333333","-18.083333","-43.333333","-18.083333",NA,NA,NA,NA,"Frutos verdes.; Árvore 5m.; Campo arenoso","2975",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4727","2019-11-01 15:07:44-03","UnB","UB","132990","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Krieger, PL","1981","12","27","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frutos esféricos, submaturos.","CESJ18984",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4728","2019-11-01 15:07:44-03","UnB","UB","132992","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Irwin, HS","1971","01","26","Brasil","Minas Gerais",NA,"Base of Serra da Caraça",NA,NA,NA,NA,NA,NA,NA,NA,"Buds yellow-brown.; Tree 15m.","29166",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4729","2019-11-01 15:07:44-03","UnB","UB","132993","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Bigio, NC","2009",NA,NA,"Irwin, HS","1971","02","25","Brasil","Bahia",NA,"Ca. 27km N of Seabra, road to Água de Rega",NA,NA,NA,NA,NA,NA,NA,NA,"Flowers in bud.; Tree 8m.","30985",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4730","2019-11-01 15:07:44-03","UnB","UB","144787","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Proença, CEB","2010",NA,NA,"Bucci, FFB; Verano, C","2003","07","16","Brasil","Goiás","Campo Limpo de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Projeto de Recuperação da Bacia do Ribeirão João Leite.; Árvore com 14,50m de altura x 0,43m de CAP. Código fitossociológico JL 079.; Cerradão.","1798",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731","2019-11-01 15:07:44-03","UnB","UB","14593","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Proença, CEB",NA,NA,NA,"Proença, CEB; Martins, FD","2004","06","04","Brasil","Distrito Federal","Brasília","DF 495. Clube Águas Correntes. Região de Saia Velha","-47.933333","-16.05","-47.933333","-16.05",NA,NA,NA,NA,"Botões imaturos creme-esverdeados com brilho dourado.; Árvore 2,5m; Transição cerradão/cerrado sobre encosta suave com afloramento rochoso.","2783",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4732","2019-11-01 15:07:44-03","UnB","UB","146512","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Kuhlmann, M","2009","10","13","Kuhlmann, MP","2009","10","13","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.841172","-15.883208","-47.841172","-15.883208",NA,NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arvore 5m de altura. Fruto verde. Zoocórico; Mata de Galeria","124",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733","2019-11-01 15:07:44-03","UnB","UB","153518","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Baill.","Zanatta, MRV","2010","04","18","Zanatta, MRV; Proença, CEB; Taxonomy Class of Universidade de Brasília","2010","04","18","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Região do Catingueiro. Sítio Ecoaldeia Flor das Águas.","-47.973611","-15.536667","-47.973611","-15.536667",NA,NA,NA,NA,"Foto. Botões amarelo/verde claro.; Árvore 4 m. Botões amarelo/verde claro.; Cerrado","352",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
