"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"210","2020-12-21 16:40:05-03","MBM","MBM","560","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.; Haas, H.; Haas, H.","1966","03","04","Southern America","Brazil",NA,NA,NA,"MBM000560",NA,NA,"(Nees) Parodi",NA,"14013","Paraná","Jaguariaíva","Rio Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,"MBM000560","Clayton, W.D.","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-08-15 09:04:39-03","UESC","UESC","19854","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Jardim, J.G.","2000","01","26",NA,"Brasil",NA,NA,NA,"UESC0019854","Angiospermae","Florideophycidae","Nees",NA,"2513","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"212","2020-10-01 14:26:46-03","JBB","HEPH","12819","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, RC","1997","03","18","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"534","Maranhão","Balsas","Projeto Geral de Balsas Lote 16, prox. a Vila Nova de Carli","-46.001389","-7.583333","300","300",NA,"Delfini, C",NA,NA,"2016","-46.001389","-7.583333",NA,"12",NA,NA,NA,NA,NA
"213","2020-10-01 14:26:46-03","JBB","HEPH","12852","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, RC","1997","03","19","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"571","Maranhão","Balsas","Projeto Geral de Balsas Vila Carli","-46.083333","-7.583333","300","300",NA,"Delfini, C",NA,NA,"2016","-46.083333","-7.583333",NA,"12",NA,NA,NA,NA,NA
"214","2020-10-01 14:26:46-03","JBB","HEPH","13752","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Munhoz, CBR","1997","11","22","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"587","Goiás","Alto Paraíso de Goiás","Chico Preto 10 Km a direita de Alto Paraíso sentido São Jorge próximo ao rio cobra","-47.621944","-14.171667","410","410",NA,"; Delfini, C",NA,NA,"2016","-47.621944","-14.171667",NA,"12",NA,NA,NA,NA,NA
"215","2020-10-01 14:26:46-03","JBB","HEPH","13878","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Munhoz, CBR","1998","01","17","Southern America","Brasil",NA,NA,"Usado como enchimento para cela de cavalos.",NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"610","Goiás","Alto Paraíso de Goiás","Chico Preto 12 Km a direita de Alto Paraíso sentido São Jorge","-47.636111","-14.171389","124","124",NA,"Delfini, C",NA,NA,"2016","-47.636111","-14.171389",NA,"12",NA,NA,NA,NA,NA
"216","2020-10-01 14:26:46-03","JBB","HEPH","14355","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, RC","1998","07","04","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"1160","Maranhão","Balsas","Agrovila Nova de Carli - lote pivo Central","-46.617222","-8.549167","500","500",NA,"Delfini, C",NA,NA,"2016","-46.617222","-8.549167",NA,"12",NA,NA,NA,NA,NA
"217","2020-10-01 14:26:46-03","JBB","HEPH","18167","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rodrigues Silva, R","2002","03","19","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"547","Distrito Federal","Sobradinho","Area de Preservação / Proteção da Captação da CAESB, Corguinho de Sobradinho",NA,NA,NA,NA,NA,"Delfini, C",NA,NA,"2016",NA,NA,NA,"12",NA,NA,NA,NA,NA
"218","2020-10-01 14:26:47-03","JBB","HEPH","35401","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG","2015","03","31","Southern America","Brasil",NA,NA,"BHCB185383",NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"6042","Minas Gerais","Itabirito","Região do Pico do Itabirito","-43.863611","-20.264722","1200","1200",NA,NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA
"219","2020-10-01 14:26:46-03","JBB","HEPH","23667","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Chacon, RG","2008","01","31","Southern America","Brasil",NA,NA,"Erva ereta, cespitosa.",NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"289","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - área do poção queimada em setembro de 2007","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Delfini, C","70570","auto","2008",NA,NA,NA,"11","04",NA,NA,NA,NA
"220","2020-10-01 14:26:47-03","JBB","HEPH","7586","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, PEAM de","1991","09","12","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Poales","(Nees ex Steud.) Parodi",NA,"1586","Goiás","Corumbá de Goiás","Cocalzinho Levantamento do Santuário do Morro do Cabeludo","-48.8086013793945","-15.9236001968384",NA,NA,NA,"Delfini, C","41388","auto","2016",NA,NA,NA,"12",NA,NA,NA,NA,NA
"221","2020-12-11 11:45:01-03","UFMG","BHCB","167516","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","02","22","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"929","Minas Gerais","Catas Altas","Mina Fazendão, Litotipo: Canga; fragmentos de formação ferrífera cimentados por limonita.","-43.415556","-20.159167","872","872",NA,NA,NA,NA,"2014","-43.415556","-20.159167",NA,"04",NA,NA,NA,NA,NA
"222","2020-12-11 11:45:01-03","UFMG","BHCB","185066","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG; Justo, AG","2015","04","10","Southern America","Brasil",NA,NA,"Herbáceo; Campo Sujo","BHCB185066","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"5726","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","1185","1270",NA,NA,NA,NA,NA,"-43.883889","-20.095278",NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:45:01-03","UFMG","BHCB","185067","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG; Justo, AG","2015","04","10","Southern America","Brasil",NA,NA,"Herbáceo; Campo Sujo","BHCB185067","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"5727","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","1185","1270",NA,NA,NA,NA,NA,"-43.883889","-20.095278",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:45:01-03","UFMG","BHCB","159664","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Vidal, CV; Paula, RL","2011","04","02","Southern America","Brasil",NA,NA,"Campo rupestre com predominância de velózia, herbáceo",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"796","Minas Gerais","Brumadinho","Serra da Moeda","-43.95","-20.102378",NA,NA,NA,NA,NA,NA,NA,"-43.95","-20.102378",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:45:01-03","UFMG","BHCB","107285","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV da","2007","04","30","Southern America","Brasil",NA,NA,"Erva terrestre em Campo Limpo",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1024","Minas Gerais","Diamantina",NA,"-43.697417","-17.886361","120","120",NA,NA,NA,NA,NA,"-43.697417","-17.886361",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:45:01-03","UFMG","BHCB","107505","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Mendes, MS; et al.","2007","02","02","Southern America","Brasil",NA,NA,"Habito: herbáceo",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"3","Minas Gerais","Itabiriro","Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:45:01-03","UFMG","BHCB","156428","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Carvalho, LB","2012","02",NA,"Southern America","Brasil",NA,NA,NA,"BHCB039086","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444","1500","1500",NA,NA,NA,NA,"2016","-43.433056","-18.904444",NA,"04","26",NA,NA,NA,NA
"228","2020-12-11 11:45:01-03","UFMG","BHCB","165326","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","01","08","Southern America","Brasil",NA,NA,"Terrestre com pelos urticantes.","BHCB040139","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1737","Minas Gerais","Nova Lima","Retiro das Pedras, Litotipo: Itabirito dolomítico, filito dolomítico e argiloso, dolomito, calcário magnesiano; filito e quartzito no quadrante noroeste.","-43.985833","-20.075833","1386","1386",NA,NA,NA,NA,"2016","-43.985833","-20.075833",NA,"04","26",NA,NA,NA,NA
"229","2020-12-11 11:45:01-03","UFMG","BHCB","166167","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","03","07","Southern America","Brasil",NA,NA,"Terrestre no Campo Rupestre Ferruginoso Aberto. Projeto Lacunas do Conhecimento.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"2122","Minas Gerais","Mariana","Mina de Alegria, Morro da Mina. Litotipo: Itabirito, itabirito filítico e dolomítico.","-43.453056","-20.161667","993","993",NA,NA,NA,NA,"2014","-43.453056","-20.161667",NA,"04",NA,NA,NA,NA,NA
"230","2020-12-11 11:45:01-03","UFMG","BHCB","167446","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","02","26","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Aberto. Projeto Lacunas do Conhecimento.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1094","Minas Gerais","Mariana","Mina Del Rey, Litotipo: Canga; capeamento limonítico.","-43.419167","-20.313889","908","908",NA,NA,NA,NA,"2014","-43.419167","-20.313889",NA,"04",NA,NA,NA,NA,NA
"231","2020-12-11 11:45:01-03","UFMG","BHCB","167887","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","04","02","Southern America","Brasil",NA,NA,"Projeto Lacunas do Conhecimento.; Terrestre em Campo Cerrado Ferruginoso.","BHCB035850!","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"58","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.","-43.891111","-20.105278","1222","1222",NA,NA,NA,NA,"2016","-43.891111","-20.105278",NA,"04","26",NA,NA,NA,NA
"232","2020-12-11 11:45:01-03","UFMG","BHCB","168099","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","04","14","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"414","Minas Gerais","Ouro Preto","Mina de Conta História, Litotipo: Hematita compacta e friável.","-43.550556","-20.233056","1555","1555",NA,NA,NA,NA,"2014","-43.550556","-20.233056",NA,"04",NA,NA,NA,NA,NA
"233","2020-12-11 11:45:01-03","UFMG","BHCB","176940","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","04","17","Southern America","Brasil",NA,NA,"Prensado no álcool; Erva; Campo Rupestre Feruginoso antropizado.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"232","Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.","-43.905833","-20.445833","1260","1260",NA,NA,NA,NA,"2016","-43.905833","-20.445833",NA,"06","01",NA,NA,NA,NA
"234","2020-12-11 11:45:01-03","UFMG","BHCB","185382","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG; Justo, AG","2015","03","31","Southern America","Brasil",NA,NA,"Herbáceo; Campo sujo","BHCB185382","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"6042","Minas Gerais","Itabirito","Pico do Itabirito","-43.863611","-20.264722","1200","1340",NA,NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:45:01-03","UFMG","BHCB","185620","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Tameirão Neto, E; Vidal, CV","2013","12","03","Southern America","Brasil",NA,NA,"Herbáceo; Frutificação; Altura 0,60m; Campo rupestre sobre formação ferruginosa","BHCB185620","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"5526","Minas Gerais","Conceição do Mato Dentro",NA,"-43.354022","-19.083308",NA,NA,NA,NA,NA,NA,NA,"-43.354022","-19.083308",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:45:01-03","UFMG","BHCB","191447","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Vidal, CV","2017","11","24","Southern America","Brasil",NA,NA,"Campo Rupestre sobre Canga","BHCB191447","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Santa Bárbara",NA,"-43.678889","-20.097222","1600","1600",NA,NA,NA,NA,NA,"-43.678889","-20.097222",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:45:01-03","UFMG","BHCB","199091","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Brina, AE","2018","02","22","Southern America","Brasil",NA,NA,"Coordenadas aproximadas","BHCB199091","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.705","-20.481667","1337","1337",NA,NA,NA,NA,"2018","-43.705","-20.481667",NA,"03",NA,NA,NA,NA,NA
"238","2020-12-11 11:45:01-03","UFMG","BHCB","199092","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Brina, AE","2018","02","22","Southern America","Brasil",NA,NA,"Coordenadas aproximadas","BHCB199092","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.705","-20.481667","1337","1337",NA,NA,NA,NA,"2018","-43.705","-20.481667",NA,"03",NA,NA,NA,NA,NA
"239","2020-12-11 11:45:01-03","UFMG","BHCB","199093","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Brina, AE","2018","02","22","Southern America","Brasil",NA,NA,"Coordenadas aproximadas","BHCB199093","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.705","-20.481667","1337","1337",NA,NA,NA,NA,"2018","-43.705","-20.481667",NA,"03",NA,NA,NA,NA,NA
"240","2020-12-11 11:45:01-03","UFMG","BHCB","200166","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG","2019","04","24","Southern America","Brasil",NA,NA,"Erva; Campo Rupestre sobre Quartzito Arbustivo","BHCB200166","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"7243","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778","890","890",NA,NA,NA,NA,NA,"-43.377778","-19.847778",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:45:01-03","UFMG","BHCB","186436","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, DMG; Stehmann, JR; Fernandes, RL; Azevedo, LO","2017","02","17","Southern America","Brasil",NA,NA,"Campo rupestre/ Cerrado rupestre. Solo pedregoso.","BHCB186436","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"193","Minas Gerais","Monte Azul","Parque Estadual Caminho das Gerais","-43.017778","-15.083889","1100","1100",NA,NA,NA,NA,"2017","-43.017778","-15.083889",NA,"03","22",NA,NA,NA,NA
"242","2020-12-11 11:45:01-03","UFMG","BHCB","183567","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG; Justo, AG","2015","04","08","Southern America","Brasil",NA,NA,"Herbáceo; Campo Sujo",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"5364","Minas Gerais","Rio Acima","Região do Córrego Fazenda Velha","-44.341389","-20.241389","940","980",NA,NA,NA,NA,NA,"-44.341389","-20.241389",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:45:01-03","UFMG","BHCB","185065","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rezende, SG; Justo, AG","2015","04","10","Southern America","Brasil",NA,NA,"Herbáceo; Campo Sujo","BHCB185065","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"5725","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","1185","1270",NA,NA,NA,NA,NA,"-43.883889","-20.095278",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:45:01-03","UFMG","BHCB","178098","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Gontijo, FD; Braga, IF","2015","03","12","Southern America","Brasil",NA,NA,"Herbáceo. Cerrado","BHCB030575","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"737","Minas Gerais","Caeté",NA,"-20.045","-43.7075","1198","1198","BHCB030575",NA,NA,NA,"2015","-20.045","-43.7075",NA,"05","06",NA,NA,NA,NA
"245","2020-12-11 11:45:01-03","UFMG","BHCB","93792","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Wagner, ZL; Viana, PL","2005","03","16","Southern America","Brasil",NA,NA,"forma glabra e pilosa.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"9609","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:45:01-03","UFMG","BHCB","57450","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Stehmann, JR; Velten, SB; Fonseca, CC; Delgado, PCS; Goodwin, KL","2001","02","14","Southern America","Brasil",NA,NA,"Erva em campo sujo",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"2906","Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:45:01-03","UFMG","BHCB","41115","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lemos Filho, JP","1998","11","28","Southern America","Brasil",NA,NA,"erva de campo rupestre.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Diamantina","Gouvêa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:45:01-03","UFMG","BHCB","34653","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Andrade, PM de; Grandi, TSM","1983","02","24","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1330","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:45:01-03","UFMG","BHCB","34653","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Andrade, PM de; Grandi, TSM","1983","02","24","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1330","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:45:01-03","UFMG","BHCB","51453","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lombardi, JA; et al.","2000","04","08","Southern America","Brasil",NA,NA,"Cerrado e mata secundária. Erva, folhas papiráceas, inflorescências arroxeadas.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"3823","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:45:01-03","UFMG","BHCB","39522","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Brina, AE","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-24 17:18:19-03","UFMA","MAR","489","S","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","I. S. Gottsberger","1971","04","06",NA,"Brasil",NA,NA,"cerrado vegetation, xeromorphic tree e scrub woodlandform, on gentle slope",NA,NA,NA,"G.A. Black",NA,"979","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"I, S. Gottsberger",NA,NA,"1979","48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-24 17:18:19-03","UFMA","MAR","486","S","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","I. S. Gottsberger","1971","03","25",NA,"Brasil",NA,NA,"cerrado vegetation, xeromorphic tree e scrub woodlandform, on gentle slope",NA,NA,NA,"G.A. Black",NA,"1011","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"I. S. Gottsberger",NA,NA,"1979","48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","248411","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Agnes Chase","1930","2","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"G.A. Black","Isotype","Chase 10836","Mato Grosso",NA,"Campo Grande.","-54.61666","-20.45","540.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-08-10 05:49:00-03","MO","MOBOT","1005869","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Amaro Macedo","1949","2","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"G.A. Black",NA,"Macedo 1734","Minas Gerais",NA,"Campestre du beira de serra. Roscos.",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","1005890","PreservedSpecimen","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Gerrit Davidse|T.P. Ramamoorthy","1976","2","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"G.A. Black",NA,"Davidse 10824","Minas Gerais",NA,"61 km W of Pará de Minas along Highway 262 to Uberaba. Cerrado with low trees.",NA,NA,"750.00000000",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1130"
