"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"140","2020-12-21 16:19:44-03","MBM","MBM","241418","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lam.) Barthlott","Zappi, D.C.",NA,NA,NA,"Silva, J.M.; et al.; et al.","3054","1999","09","02","Brazil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"MBM241418","MBM241418",NA,NA,"Southern America","Área da Copel",NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:19:46-03","MBM","MBM","348600","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lam.) Barthlott","Marchett, F.","2008",NA,NA,"Marchett, F.","682","2008","11","08","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","MBM348600","MBM348600",NA,NA,"Southern America","Vila Seca",NA,"No interior da mata, epífita.","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556903","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,NA,NA,"P04556903","P04556903_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556914","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Balansa, B.",NA,"1874","4","28","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556914","P04556914_01",NA,NA,NA,". Paraguai","hb","B. Balansa. - Pl. du Paraguay. - 1874-1877. . Recu le 7 mai. 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556914' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2673",NA,NA
"144","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556915","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Bonpland, A.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"P04556915","P04556915_01",NA,NA,NA,"Province de Corrientes. Argentina, América do Sul","hb",". s.d. donné par M.A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556915' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556916","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Cabrera, A.L.",NA,"1951","10","14","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"P04556916","P04556916_01",NA,NA,NA,"Provincia de Buenos Aires. Argentina, América do Sul","hb","Flora Del Partido de La Prata. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556916' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10858",NA,NA
"146","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556917","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Krapovickas, A.",NA,"1971","8","22","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"P04556917","P04556917_01",NA,NA,NA,"Corrientes. Capital. Corrientes. Plaza 25 de Mayo. Argentina, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556917' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19605",NA,NA
"147","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556913","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Bonpland",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"P04556913","P04556913_01",NA,NA,NA,"Amérique merid. Corrientes. Argentina, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556913' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-01-19 14:11:47-02","MNHN","RECOLNAT_MNHN_P","P00076010","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zappi",NA,NA,NA,"Bonpland, A.J.A.",NA,"1820","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"P00076010","P00076010_01",NA,NA,NA,"Parana.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00076010' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"338","lectotype",NA
"149","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556897","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Balansa, B.",NA,"1881","7","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556897","P04556897_01",NA,NA,NA,"Cerro Léon, près de Pirayu. Paraguai","hb","Pl. du Paraguay. 1878-1884. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556897' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3209",NA,NA
"150","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556902","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P04556902","P04556902_01",NA,NA,NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul","hb",". . Herbier Impérial du Brésil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300",NA,NA
"151","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556904","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Hutchison, P.C.",NA,"1931","1","1","Bolívia",NA,NA,NA,NA,NA,NA,NA,NA,"P04556904","P04556904_01",NA,NA,NA,". Bolívia","hb","6th Andes Expedition. Date prepared 05/1965. UCBG 6th Andres Expedition. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556904' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"601316",NA,NA
"152","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556905","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Balansa, B.",NA,"1881","7","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556905","P04556905_01",NA,NA,NA,"Cerro Léon, près de Pirayu. Paraguai","hb","Pl. du Paraguay. 1878-1884. . Reçu le 3 janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556905' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3209",NA,NA
"153","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556907","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Hassler, E.",NA,"1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556907","P04556907_01",NA,NA,NA,". Paraguai","hb",". . Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556907' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020",NA,NA
"154","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556908","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Hassler, E.",NA,"1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556908","P04556908_01",NA,NA,NA,"In arboribus prope Altos. Paraguai","hb","Plantae Paraguariensis 1885-1895. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556908' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020",NA,NA
"155","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556909","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P04556909","P04556909_01",NA,NA,NA,"Iter ad Yerbales Montium Sierra de Maracayú. In regione vicine San Estanislao. Paraguai","hb","Dr. E. Hassler, Plantae Paraguarienses. Aug. Reçú le 27 févier 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556909' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4148",NA,NA
"156","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556910","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","13","Brasil","Santa Catarina","Irani","-51.83333","-26.95",NA,NA,"700","900","P04556910","P04556910_01",NA,NA,NA,". Irani, Santa Catarina, Sul, Brasil, América do Sul","hb",". . . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556910' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12455",NA,NA
"157","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556911","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"B. Smith, L.|Reitz, R.",NA,"1964","10","26","Brasil","Santa Catarina","Videira","-51.15","-27",NA,NA,"700","800","P04556911","P04556911_01",NA,NA,NA,"Parque da Uva. Videira, Santa Catarina, Sul, Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556911' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12960",NA,NA
"158","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556912","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1964","10","23","Brasil","Santa Catarina","Abelardo Luz","-52.33333","-26.56667",NA,NA,"900","1000","P04556912","P04556912_01",NA,NA,NA,"4km north of Abelardo Luz. Abelardo Luz, Santa Catarina, Sul, Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556912' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12874",NA,NA
"159","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556906","PreservedSpecimen",NA,"Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Rambo, B.",NA,"1949","5","31","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P04556906","P04556906_01",NA,NA,NA,"Canoas. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","hb","Plan Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556906' target='other'> <mi>dwc_moreinfo</mi></a>","29946","auto",NA,NA,NA,NA,NA,NA,NA,"41772",NA,NA
"160","2020-12-11 11:34:14-03","UFMG","BHCB","34644","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:34:14-03","UFMG","BHCB","34644","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:34:14-03","UFMG","BHCB","70980","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Silva, JM","3054",NA,NA,NA,"Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:34:14-03","UFMG","BHCB","64770","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,"2015","09","24","Mota, RC da; Ribeiro, SP","1272","2001","10","09","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB046760",NA,"Dicotyledon",NA,"Southern America","Fazenda Melhoramentos.",NA,"Erva epífita; flores cremes com base laranja.; Planta coletada em mata ombrófila mista","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:34:14-03","UFMG","BHCB","64771","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,"2015","09","24","Mota, RC da; Ribeiro, SP","1273","2001","10","09","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB025704",NA,"Dicotyledon",NA,"Southern America","Fazenda Melhoramentos.",NA,"Erva epífita; flores rosa-claras com base laranja.; Planta coletada em mata ombrófila mista.","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:18:26-03","UFPR","UPCB","80502","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Berthlott","Lombardi, J. A.","2011","10",NA,"Lombardi, J.A.","8685","2011","10","11","Brasil","Paraná","Céu Azul","-53.822","-25.132","-53.822","-25.132","661","661",NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, trilha para o Rio Azul.",NA,"Amostra em silica. Floresta Estacional Semidecídua. Epífita carnosa pendente, flores brancas, frutos imaturos verdes, maduros vermelhos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:18:26-03","UFPR","UPCB","63054","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","81","2008","08","16","Brasil","Paraná","Telêmaco Borba","-50.7","-24.05","-50.7","-24.05",NA,NA,NA,NA,NA,NA,NA,"Barranco atrás do Alojamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:18:26-03","UFPR","UPCB","65146","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Waechter, J.L.","2007","10","28","Bonnet, A.","780186","2007","10","23","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"780","780",NA,NA,NA,NA,NA,"Areeiros, margens do Rio Tibagi.",NA,"Epífita, floresta ombrófila mista..","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:26-03","UFPR","UPCB","43957","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Petean, M.P.","2000","10","03","Borgo, M.","773","2000","09","26","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capão da Educação Física, Centro Politécnico",NA,"Epífita a 2,50m do solo com flores brancas com o interior do tubo amarelado, sobre Scutia buxifolia..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:18:26-03","UFPR","UPCB","14584","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Borgo, M.","2001","06","06","Rodrigues, A.",NA,"1985","10","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capão do Centro Politécnico",NA,"Epífita, flores alvas com manchas vinosas.Interior do capão..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:18:26-03","UFPR","UPCB","14582","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Borgo, M.","2001","04","24","Rodrigues, A.",NA,"1986","10","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capão do Centro Politécnico",NA,"Epífita com flores brancas no interior do capão..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:18:26-03","UFPR","UPCB","44440","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Borgo, M.","2001","09","20","Borgo, M.","1177","2001","09","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capão do Jardim Botânico",NA,"Epífita a 5m do solo, flores creme-esverdeadas, em floresta ombrófila mista..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:18:26-03","UFPR","UPCB","14583","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Petean, M.P.","2001","04","24","Cervi, A.C.","2469","1987","09","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centro Politécnico",NA,"Epífita com flores alvas. Interior da mata..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:26-03","UFPR","UPCB","30054","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Lombardi, J.","1997","03",NA,"Kozera, C.","248","1996","10","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Barigüi",NA,"Epífita, flor branca..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:26-03","UFPR","UPCB","31379","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Oliveira, H.F.","1996","03",NA,"Oliveira, H.F.","320","1995","01","17","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha",NA,"Epífita pendente, caule angulado..","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:26-03","UFPR","UPCB","43485","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Kersten, R.","2001","04",NA,"Kersten, R.",NA,"2001","01",NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"REPAR",NA,"Epífita na floresta ciliar do Rio Barigui, frutos vinho..","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:18:26-03","UFPR","UPCB","73017","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lemaire) Barthlott","Soller, A.","2010","12","02","Soller, A.","72","2010","11","09","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Capivari, Margem",NA,"Mata de Galeria, epífita.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1457977","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"Nélida Soria","Soria Rey 2441","1988","10","29","Paraguay","Caazapá",NA,"-55","-26.16666",NA,NA,"250.00000000","400.00000000",NA,NA,NA,NA,"South America","Tavai, cerro Tupasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","295933","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 5826","1988","7","21","Paraguay","Paraguarí",NA,"-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America","Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-55",NA,NA
"179","2011-05-16 06:44:00-03","MO","MOBOT","100376785","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"M. Betancur|G.A. Parada|V.D. Rojas|M. Huanca","Betancur 12","2011","1","17","Bolivia","Santa Cruz","Vallegrande","-64.4094444","-18.2147222",NA,NA,"1423.00000000",NA,NA,NA,NA,NA,"South America","Frente a la capilla de Chañara, suelo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-2",NA,NA
"180","2012-10-01 09:43:00-03","MO","MOBOT","100377007","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Bentancur (USZ), 2012",NA,NA,NA,"M. Betancur|Luzmila Arroyo P.|G.A. Parada|M. Huanca","Betancur 39","2011","3","2","Bolivia","Santa Cruz","Vallegrande","-64.1213889","-18.4297223",NA,NA,"1970.00000000",NA,NA,NA,NA,NA,"South America","Camino entre Vallegrande y Tucumancillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-8",NA,NA
"181","2020-09-22 14:04:00-03","MO","MOBOT","101223402","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Roberto Kiesling|Nuncia M. Tur|Emilio A. Ulibarri","Kiesling 8133","1992","11","11","Argentina","Jujuy","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","De Jujuy a Cuesta de las Lajitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2020-09-22 14:06:00-03","MO","MOBOT","101223404","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,NA,NA,NA,"Nélida S. Troncoso|Nélida M. Bacigalupo","Troncoso 2154","1977","10","4","Argentina","Entre Ríos","Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Balneario Nandubaical, orillas rio Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2013-08-23 04:12:00-03","MO","MOBOT","1457746","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N. Taylor, 1997 (K)",NA,NA,NA,"John A. Shafer","Shafer 92","1917","2","9","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","On upper side of tree branches, near Topia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
