"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"247","2020-09-02 16:26:39-03","Cenargen","CEN","20622","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","7917","1987","07","01",NA,"Brasil","Exsicatas",NA,"Germoplasma obtido de 3 plantas.","CEN00020622",NA,NA,"Benth.",NA,"PI","PIRIPIRI","Entroncamento da BR - 222/BR - 343, Campo Maior, km 22.","-41.7769012451172","-4.2733302116394","L. L. C. Antunes","150","150","CEN00020622","2016","-4188333.0","-440000.0","11",NA,"32461","auto",NA,NA,NA,NA,"2",NA
"248","2021-03-15 18:27:35-03","USP","SPF","94934","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, RM","CFCR14324","1994","02","21",NA,"Brasil",NA,NA,"Subarbusto muito ramificado, ca. 1m altura; cálice castanho, corola amarela com carena esverdeada.","SPF00094934",NA,NA,"Benth.",NA,"Bahia","Mucugê","Gerais do Capa Bode, Estrada Mucugê-Andaraí, a 3-5 Km N de Mucugê. Campo Rupestre. Entre Rochas","-41.342222","-12.975","Queiroz, LP","1000","1200",NA,"1996","-41.342222","-12.975","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-15 18:27:35-03","USP","SPF","114207","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Souza, VC","5311","1994","03","06",NA,"Brasil",NA,NA,"Subarbusto, até 1 m de altura; estandarte e alas amarelo-alaranjados com estrias vináceas; carenas verde-clara.","SPF00114207",NA,NA,"Benth.",NA,"Bahia","Paramirim","Distrito de Pau-de-Colher. Estrada entre Paramirim e Livramento do Brumado a ca. 18 Km de Paramirim. caminho para o alto do Morro da Capela de Santa Cuz. Caatinga rochosa. Entre rochas","-42.081389","-13.645","Queiroz, LP","500","500",NA,"1997","-42.081389","-13.645","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-15 18:27:35-03","USP","SPF","154695","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Cavalcanti, G","66","2000","03","28",NA,"Brasil",NA,NA,"Subarbusto, 1,80m. Folhas membranáceas, concolores. Inflorescência terminal, flores com cálice verde, corola amarela, base estriada de vinho. Frutos crepídio, imaturo verde, maduro marrons.; Caatinga, solo litólico.","SPF00154695",NA,NA,"Benth.",NA,"Bahia","Juazeiro","Serra do Mulato","-40.6775","-9.744444","Guedes, MLS",NA,NA,NA,"2000","-40.6775","-9.744444","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-15 18:27:35-03","USP","SPF","208998","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Borges, LM; Loeuille, B; Watanabe, MTC","640","2012","04","26",NA,"Brasil",NA,NA,"Arbusto cespitoso com ramos eretos. Ramos e folhas verdes. Cálice verde arroxeado. Corola amarela. Frutos verdes passando a amarelos. Amostra em sílica (RBdna e/ou SPF). Prensado em álcool.; Cerrado, campo graminoso úmido e campo are","SPF00208998",NA,NA,"Benth.",NA,"Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada Joaquim Felício#?#Várzea da Palma, 7-8,7 km de Joaquim Felício.","-44.192194","-17.708361","Siniscalchi, CM","1023","1023",NA,"2014","-44.192194","-17.708361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-15 18:27:35-03","USP","SPF","90516","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, RM","H50671","1992","01","07",NA,"Brasil",NA,NA,"Arbusto esquio até 1.2m alt. Pétalas, estandarte, e alas amarelas, base mais clara com estrias finas cor vinho. Carena creme-clara.","SPF00090516",NA,NA,"Benth.",NA,"Bahia","Piatã","Estrada Piatã-Abaíra, 4 km após Piatã.","-41.783333","-13.15","Queiroz, LP","1200","1300",NA,"1996","-41.783333","-13.15","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-15 18:27:35-03","USP","SPF","20011","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Harley, RM","20586","1980","01","25",NA,"Brasil",NA,NA,"Wand-like plant c. 75cm high. Rather glaucescent-green. Corolla yellow, with dark lines on outside of standard.","SPF00020011",NA,NA,"Benth.",NA,"Bahia","Mucugê","Mucugê, about 2 km along Andaraí road. 'Campo Rupestre' . Shallow soil over rock with open vegetation.","-41.35","-12.983333","Lewis, GP","850","850",NA,"1982","-41.35","-12.983333","02","11",NA,NA,NA,"brevipes",NA,NA,NA,NA
"254","2021-03-15 18:27:35-03","USP","SPF","37109","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Lewis, GP","CFCR7309","1984","12","20",NA,"Brasil",NA,NA,"Flores Amarelas. Frutos verdes.","SPF00037109",NA,NA,"Benth.",NA,"Bahia","Lençóis","Rio Mucugezinho. Próximo à BR-242. Cerca de 1000m de altura. Em direção à Serrra Brejão. Próximo ao Morro do Pai Inácio. Sobre Pedras.","-41.3899993896484","-12.563099861145","Lewis, GP","1000","1000",NA,"1986",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-15 18:27:35-03","USP","SPF","37127","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Lewis, GP","CFCR7327","1984","12","20",NA,"Brasil",NA,NA,"Erva perene, lenhosa na base, até 1 m. Foliolos verde-escuro e corola amarela com estandarte com linhas vermelhas. Frutos jovens verdes.","SPF00037127",NA,NA,"Benth.",NA,"Bahia","Lençóis","Rio Mucugezinho. Próximo à BR-242. Em direção à Serra Brejão. Próximo ao Morro do Pai Inácio.","-41.3899993896484","-12.563099861145","Lewis, GP","1000","1000",NA,"1985",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-15 18:27:35-03","USP","SPF","18163","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Furlan, A","CFCR374","1980","12","04",NA,"Brasil",NA,NA,"Erva com cerca de 80cm, flores amarelas, com frutos.","SPF00018163",NA,NA,"Benth.",NA,"Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349","Lewis, GP",NA,NA,NA,"1983",NA,NA,"03",NA,"98143","auto",NA,"brevipes",NA,NA,NA,NA
"257","2021-03-15 18:27:35-03","USP","SPF","18001","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Furlan, A","CFCR416","1980","12","06",NA,"Brasil",NA,NA,"subarbusto de 50 cm, flores amarelas.","SPF00018001",NA,NA,"Benth.",NA,"Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763","Fernandes, A",NA,NA,NA,"1998",NA,NA,"08","03","52493","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:21:23-03","USP","SPF","17992","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Furlan, A","CFCR397","1980","12","06",NA,"Brasil",NA,NA,NA,"SPF00017992",NA,NA,"Benth.",NA,"Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763","Fernandes, A",NA,NA,NA,"1998",NA,NA,"08","03","52493","auto",NA,NA,NA,NA,NA,NA
"259","2021-03-15 18:27:35-03","USP","SPF","36835","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Lewis, GP","CFCR7035","1984","12","16",NA,"Brasil",NA,NA,"Subarbusto mais ou menos vergado. Flores amarelas. Frutos jovens verdes, quando maduros, marrom.","SPF00036835",NA,NA,"Benth.",NA,"Bahia","Mucugê","Beira da estrada para Andaraí a cerca de 2 km.","-41.3708000183105","-13.0052995681763","Lewis, GP","1000","1000",NA,"1985",NA,NA,NA,NA,"52493","auto",NA,"brevipes",NA,NA,NA,NA
"260","2021-03-15 18:27:35-03","USP","SPF","97197","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes","Marcondes-Ferreira, W","830","1994","03","18",NA,"Brasil",NA,NA,"Subarbusto ca. 2 m, flores amarelas, com estrias vináceas com frutos imaturos","SPF00097197",NA,NA,"Benth.",NA,"São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Nas bordas das vertentes. Campo sujo.","-47.4700012207031","-20.25","Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-15 18:27:35-03","USP","SPF","20011","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Harley, RM","20586","1980","01","25",NA,"Brasil",NA,NA,"Wand-like plant c. 75cm high. Rather glaucescent-green. Corolla yellow, with dark lines on outside of standard.","SPF00020011",NA,NA,"Benth.",NA,"Bahia","Mucugê","Mucugê, about 2 km along Andaraí road. 'Campo Rupestre' . Shallow soil over rock with open vegetation.","-41.35","-12.983333","Lewis, GP","850","850",NA,"1982","-41.35","-12.983333","02","11",NA,NA,NA,"brevipes",NA,NA,NA,NA
"262","2021-03-15 18:27:35-03","USP","SPF","18163","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Furlan, A","CFCR374","1980","12","04",NA,"Brasil",NA,NA,"Erva com cerca de 80cm, flores amarelas, com frutos.","SPF00018163",NA,NA,"Benth.",NA,"Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349","Lewis, GP",NA,NA,NA,"1983",NA,NA,"03",NA,"98143","auto",NA,"brevipes",NA,NA,NA,NA
"263","2021-03-15 18:27:35-03","USP","SPF","36835","PreservedSpecimen","Plantae","Leguminosae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Lewis, GP","CFCR7035","1984","12","16",NA,"Brasil",NA,NA,"Subarbusto mais ou menos vergado. Flores amarelas. Frutos jovens verdes, quando maduros, marrom.","SPF00036835",NA,NA,"Benth.",NA,"Bahia","Mucugê","Beira da estrada para Andaraí a cerca de 2 km.","-41.3708000183105","-13.0052995681763","Lewis, GP","1000","1000",NA,"1985",NA,NA,NA,NA,"52493","auto",NA,"brevipes",NA,NA,NA,NA
"264","2020-05-08 11:11:38-03","UEFS","HUEFS","2860","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Noblick, L.R.","2857","1983","11","19",NA,"Brasil",NA,NA,NA,"HUEFS0002860","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras",NA,"-41.433333","-12.466667",NA,"600","800",NA,NA,"41W26'","12S28'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"265","2020-05-08 11:11:39-03","UEFS","HUEFS","102369","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Neves, S.P.S.","42","2005","10","02",NA,"Brasil",NA,NA,"Afloramento do Veneno.","HUEFS0102369","Angiospermae","Fabales","Benth.",NA,"Bahia","Lençóis",NA,"-41.3925","-12.59","L.P.de Queiroz","430","430",NA,"2005","41W23'33''","12S35'24''","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"266","2020-05-08 11:11:39-03","UEFS","HUEFS","120284","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Melo, E.","4723","2007","04","14",NA,"Brasil",NA,NA,"Caatinga sobre areia.","HUEFS0120284","Angiospermae","Fabales","Benth.",NA,"Bahia","Morro do Chapéu","Fazenda São João Brejões. Rio Salitre.","-41.095","-11.258056",NA,"726","726","HUEFS0120284","2008","41W5'42''","11S15'29''","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"267","2020-05-08 11:11:39-03","UEFS","HUEFS","123028","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Funch, R.","387","2004","12","02",NA,"Brasil",NA,NA,"Transição floresta-cerrado.","HUEFS0123028","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Campos de São João.","-41.515833","-12.467222",NA,NA,NA,NA,NA,"41W30'57''","12S28'2''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"268","2020-05-08 11:11:39-03","UEFS","HUEFS","128465","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Melo, E.","5278","2007","10","12",NA,"Brasil",NA,NA,NA,"HUEFS0128465","Angiospermae","Fabales","Benth.",NA,"Bahia","Morro do Chapéu","Beira da estrada. Próximo da Fazenda Guariba.","-41.208333","-11.423056","L.C.P.Lima","1113","1113",NA,"2008","41W12'30''","11S25'23''","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"269","2020-05-08 11:11:39-03","UEFS","HUEFS","140502","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC12003","1983","05","14",NA,"Brasil",NA,NA,NA,"HUEFS0140502","Angiospermae","Fabales","Benth.",NA,"Rio Grande do Norte",NA,"Tabuleiro litorâneo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"270","2020-05-08 11:11:39-03","UEFS","HUEFS","140503","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC18424","1992","04","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0140503","Angiospermae","Fabales","Benth.",NA,"Piauí",NA,"Entre Valencia e São Miguel do Tapuio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"271","2020-05-08 11:11:39-03","UEFS","HUEFS","142555","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Conceição, A.A.","2966","2008","07","12",NA,"Brasil",NA,NA,"Campo rupestre queimado.","HUEFS0142555","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Serra do Brejão, encosta para Morro do Pai Inácio.","-41.45","-12.45","L.P.de Queiroz","1050","1050",NA,"2009","41W27'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"272","2020-05-08 11:11:39-03","UEFS","HUEFS","150176","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Conceição, A.A.","3196","2009","08","22",NA,"Brasil",NA,NA,"Campo sujo - Cerrado.","HUEFS0150176","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Chapada Diamantina. Vale do Cercado.","-41.4625","-12.437778","L.P.de Queiroz","740","740",NA,"2011","41W27'45''","12S26'16''","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"273","2020-05-08 11:11:39-03","UEFS","HUEFS","156804","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Cardoso, D.","2758","2009","10","29",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0156804","Angiospermae","Fabales","Benth.",NA,"Minas Gerais","Itacambira","Estrada para Juramento, ca. 10 Km depois da cidade de Itacambira, afloramento rochoso ao lado esquerdo da estrada.","-43.346389","-17.038333","L.P.de Queiroz","1266","1266",NA,"2010","43W20'47''","17S2'18''","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"274","2020-05-08 11:11:39-03","UEFS","HUEFS","162074","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Neves, S.P.S.","247","2009","04","16",NA,"Brasil",NA,NA,NA,"HUEFS0162074","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Próximo ao povoado de Campo São João, Chapada Diamantina.","-41.514722","-12.438333",NA,"842","842",NA,NA,"41W30'53''","12S26'18''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"275","2020-05-08 11:11:39-03","UEFS","HUEFS","169768","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Natividade, P.C.","4","2007","09","21",NA,"Brasil",NA,NA,NA,"HUEFS0169768","Angiospermae","Fabales","Benth.",NA,"Bahia","Utinga",NA,"-41.016667","-12.045","L.P.de Queiroz","2087","2087",NA,"2011","41W1'0''","12S2'42''","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"276","2020-05-08 11:11:39-03","UEFS","HUEFS","193590","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","15550","2012","06","10",NA,"Brasil",NA,NA,"Campo rupestre com afloramentos de quartzito","HUEFS0193590","Angiospermae","Fabales","Benth.",NA,"Bahia","Mucugê","Serra da Gobira, ca. 7,5 Km S da cidade de Mucugê.","-41.375278","-13.077222",NA,"1100","1450",NA,NA,"41W22'31''","13S4'38''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"277","2020-05-08 11:11:39-03","UEFS","HUEFS","199894","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Moura, E.O.","16","2011","08","22",NA,"Brasil",NA,NA,"Solo arenoso.","HUEFS0199894","Angiospermae","Fabales","Benth.",NA,"Rio Grande do Norte","Natal","Campus Central UFRN, área antropizada próxima á Reitoria.","-35.202778","-5.835556",NA,NA,NA,NA,NA,"35W12'10''","5S50'8''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"278","2020-05-08 11:11:39-03","UEFS","HUEFS","214801","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","15985","2014","10","26",NA,"Brasil",NA,NA,"Campo rupestre com afloramentos de quartzito e vegetação em moitas entre rochas.","HUEFS0214801","Angiospermae","Fabales","Benth.",NA,"Bahia","Lençóis","Mucugezinho, área N da BR-242.","-41.418056","-12.464167",NA,"800","800",NA,NA,"41W25'5''","12S27'51''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"279","2020-05-08 11:11:39-03","UEFS","HUEFS","214827","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","16012","2014","10","26",NA,"Brasil",NA,NA,"Campo rupestre com afloramentos de quartzito e vegetação em moitas entre rochas.","HUEFS0214827","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Caminho para Cachoeira da Fumaça a partir do Capão","-41.492222","-12.598056",NA,"1050","1250",NA,NA,"41W29'32''","12S35'53''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"280","2020-05-08 11:11:38-03","UEFS","HUEFS","24813","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","4717","1996","11","02",NA,"Brasil",NA,NA,"Arbustivo antropizado.","HUEFS0024813","Angiospermae","Fabales","Benth.",NA,"Bahia","Piatã","Sopé da Serra do Santana, a E da cidade de Piatã, no caminho para a Capela.","-41.75","-13.133333","L.P.de Queiroz","1180","1180",NA,"1998","41W45'","13S8'","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"281","2020-05-08 11:11:38-03","UEFS","HUEFS","26012","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.de","PCD3815","1996","10","29",NA,"Brasil",NA,NA,NA,"HUEFS0026012","Angiospermae","Fabales","Benth.",NA,"Bahia","Palmeiras","Capão Grande no sentido da Cachoeira da Fumaça.","-41.5","-12.533333",NA,NA,NA,NA,NA,"41W30'","12S32'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"282","2020-05-08 11:11:38-03","UEFS","HUEFS","27084","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, R.M.","50671","1992","01","07",NA,"Brasil",NA,NA,NA,"HUEFS0027084","Angiospermae","Fabales","Benth.",NA,"Bahia","Piatã","Estrada Piatã-Abaíra.","-41.783333","-13.15","L.P.de Queiroz","1200","1300",NA,"1998","41W47'","13S9'","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"283","2020-05-08 11:11:38-03","UEFS","HUEFS","27085","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, R.M.","50112","1991","12","19",NA,"Brasil",NA,NA,NA,"HUEFS0027085","Angiospermae","Fabales","Benth.",NA,"Bahia","Abaíra","Estrada Nova Abaíra-Catolés.","-41.666667","-13.233333","L.P.de Queiroz","750","800",NA,"1998","41W40'","13S14'","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"284","2020-05-08 11:11:38-03","UEFS","HUEFS","28697","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Hind, D.J.N.","PCD4054","1996","11","05",NA,"Brasil",NA,NA,"Cerrado arbóreo aberto, substrato gramíneo-lenhoso com árvores esparsas ou em aglomerados arbóresos. Solo de textura arenosa.","HUEFS0028697","Angiospermae","Fabales","Benth.",NA,"Bahia","Piatã",NA,"-41.886389","-13.060833","L.P.de Queiroz","1300","1300",NA,"1999","41W53'11''","13S3'39''","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"285","2020-05-08 11:11:38-03","UEFS","HUEFS","30682","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Coradin, L.","4432","1981","08","22",NA,"Brasil",NA,NA,"Campo rupestre, solo muito pedregoso.","HUEFS0030682","Angiospermae","Fabales","Benth.",NA,"Bahia","Lençóis","Rodovia Brasília/Fortaleza, 9 km Oeste da entrada para Lençois.","-41.316667","-12.483333","L.C.P.Lima",NA,NA,NA,"2008","41W19'","12S29'","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"286","2020-05-08 11:11:39-03","UEFS","HUEFS","177186","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lima, L.C.P.","525","2009","02","14",NA,"Brasil",NA,NA,NA,"HUEFS0177186","Angiospermae","Fabales","Benth.",NA,"Mato Grosso do Sul","Ribas do Rio Pardo","BR-262, km 255, estrada de Campo Grande em direção à Ribas do Rio Pardo.",NA,"-20.4",NA,NA,NA,NA,NA,"53W54'65''","20S24'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"287","2020-05-08 11:11:38-03","UEFS","HUEFS","31009","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Coradin, L.","8159","1987","08","22",NA,"Brasil",NA,NA,"Área cultivada. Solo com terra roxa. Relevo ondulado.","HUEFS0031009","Angiospermae","Fabales","Benth.",NA,"São Paulo","Santa Lúcia","Rodovia Ribeirão Preto - Araraquara (SP - 255), km 53.","-47.983333","-21.65",NA,"460","460",NA,NA,"47W59'","21S39'",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"288","2020-05-08 11:11:38-03","UEFS","HUEFS","31011","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Coradin, L.","6523","1983","07","05",NA,"Brasil",NA,NA,"Solo arenoso muito pedregoso. Relevo ondulado.","HUEFS0031011","Angiospermae","Fabales","Benth.",NA,"Bahia","Lençóis","Rodovia Brasília - Fortaleza (BR - 242), 8 km Leste da estrada para Lençóis.","-41.416667","-12.466667","L.N.Sátiro & L.P.de Queiroz","830","830",NA,"1999","41W25'","12S28'","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"289","2020-05-08 11:11:38-03","UEFS","HUEFS","31147","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","Coradin, L.","7917","1987","07","01",NA,"Brasil",NA,NA,"Solo arenoso. Relevo levemente ondulado.","HUEFS0031147","Angiospermae","Fabales","Benth.",NA,"Piauí","Piripiri","Entroncamento BR - 22/BR - 343 - Campo Maior, KM 22.","-41.883333","-4.4","L.L.C.Antunes","150","150",NA,"2016","41W53'","4S24'","08",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
