"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","949698","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","Y. E. J. Mexia","1931","01","02","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Paraiso; Pau de Paina","-42.8817","-20.7542",NA,NA,"710","710","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949698","NY00949698_01",NA,NA,NA,"5471","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","396981","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","G. G. Hatschbach","1967","12","07","Brazil","Paraná","Rio Branco do Sul","Ribeirinha","-49.426044","-24.915614",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396981","NY00396981_01",NA,NA,NA,"18087","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","397001","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","R. A. Wasum","1989","01","18","Brazil","Rio Grande do Sul","Farroupilha","Sao Roque","-51.339909","-29.218747",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397001","NY00397001_01",NA,NA,NA,"5169","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","396982","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","F. C. Hoehne","1919","01","10","Brazil","São Paulo","Cerqueira César","Villa Cerq. Cesar","-49.16475","-23.034334",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699774' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396982","NY00396982_01",NA,NA,NA,"2056","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01061053","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"B. V. Rabelo",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269327' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061053","NY01061053_01",NA,NA,NA,"1145","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01061051","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"C. A. Cid Ferreira","1987","03","30","Brazil","Rondônia","Costa Marques","BR-429, a 15 Km da cidade, vicinal para Serra Grande a 03 Km da BR-429.","-64.216667","-12.333333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269325' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061051","NY01061051_01",NA,NA,NA,"8729","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01132173","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"E. de Melo","2006","03","19","Brazil","Bahia","Itaberaba","Fazenda Itaberaba, Inselbergue Morro Itaberaba. Base do Itaberaba.","-40.0822","-12.4994",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1291584' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132173","NY01132173_01",NA,NA,NA,"4318","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","542150","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","F. M. O. Villarouco","M. F. de Sales","1995","03","09","Brazil","Pernambuco","Inajá","Inajá, Reserva Biológica de Serra Negra","-37.8239","-8.9019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699751' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542150","NY00542150_01",NA,NA,NA,"562","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","397075","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","B. Maguire","1944","04","05","Suriname","Paramaribo",NA,"Charlesburg Rift, 3 km N of Paramaribo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397075",NA,NA,NA,NA,"22726","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00907096","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","M. Aparecida da Silva","R. C. de Mendonça","1999","03","26","Brazil","Tocantins","Pium","Ilha do Bananal; Parque Nacional do Araguaia; ponta da ilha; alojamentos que dao soporte ao Projeto Quelônios (Posto de fiscalizaçao da Ponta da Ilha); Rio Javaés; próximo à barra do Rio Riozinho","-50.1919","-9.8492",NA,NA,"205","205","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907096","NY00907096_01",NA,NA,NA,"4039","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","949704","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"B. A. S. Pereira","1992","07","25","Brazil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina; do córrego Lage.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949704","NY00949704_01",NA,NA,NA,"2111","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","397013","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","R. M. Harley","1980","04","19","Brazil","Bahia","Bom Jesus da Lapa","Basin of the Upper Sao Francisco River. Fazenda Imbuzeiro da Onça, ca. 8 km from Bom Jesus da Lapa, on by-road to Calderao","-43.37","-13.15",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397013","NY00397013_01",NA,NA,NA,"21542","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","397014","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","R. Reitz","1956","09","20","Brazil","Santa Catarina","Ibirama",NA,"-49.5178","-27.0569",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699743' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397014","NY00397014_01",NA,NA,NA,"3738","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","397004","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","W. R. Anderson","1972","03","08","Brazil","Bahia","Barreiras","Espigao Mestre, ca. 100 km WSW of Barreiras","-44.99","-12.15",NA,NA,"750","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699791' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397004","NY00397004_01",NA,NA,NA,"36816a","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","397010","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","G. G. Hatschbach","1968","12","10","Brazil","Paraná","Laranjeiras do Sul","Km- 127","-52.4158","-25.4081",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397010","NY00397010_01",NA,NA,NA,"20625","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00907073","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. C. de Lima","B. A. S. Pereira","1997","05","11","Brazil","Goiás","Cristalina","Margem do Rio Preto, estrada BR-251 /Palmital (MG)","-46.5","-17.92",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907073","NY00907073_01",NA,NA,NA,"3392","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","867809","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","C. M. Taylor","C. Figueiredo","1994","01","14","Brazil","Acre","Rio Branco","Reserva Experimental Catuaba.","-67.62","-10.07",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=849096' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867809","NY00867809_01",NA,NA,NA,"328","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01061055","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"C. A. Cid Ferreira","1987","04","13","Brazil","Rondônia","Guajará-Mirim","Estrada do Projeto INCRA, vicinal para o Rio Ribeirão a 30 km da cidade","-65.25","-10.35",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269329' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061055","NY01061055_01",NA,NA,NA,"8829","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","949707","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","M. G. da Silva","1977","06","29","Brazil","Mato Grosso","Juína","Rio Juruena, Aripuanã, Fontanilha, estrada para Aripuanã.","-58.8143849","-10.6948097",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949707","NY00949707_01",NA,NA,NA,"3226","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01061044","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","M. G. da Silva","P. L. B. Lisboa","1980","02","01","Brazil","Pará","Tucuruí","Margem esquerda do Rio Tocantins, BR 422, km 45, antiga estrada Alcobaça. Solo arenoso.","-49.8343411","-4.0843892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267118' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061044","NY01061044_01",NA,NA,NA,"1343","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1184029","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","M. R. de V. Barbosa","P. H. Labiak E.","2009","01","08","Brazil","Minas Gerais","Jacutinga","Estrada entre Jacutinga e Andradas.","-46.55","-22.15",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184029","NY01184029_01",NA,NA,NA,"5029","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","542153","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","P. G. Delprete","K. Andrade","1995","06","17","Brazil","Pernambuco","Inajá","Buíque, Estrada Buíque-Catimbau","-37.17","-8.62",NA,NA,"790","790","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542153","NY00542153_01",NA,NA,NA,"93","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02636993","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","A. M. Miranda","G. S. Silva","2014","08","13","Brazil","Bahia","Nova Ibiá","Fazenda Dois Irmãos","-39.566361","-13.734917",NA,NA,"274","274","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2657648' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636993","NY02636993_01",NA,NA,NA,"418","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","396969","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","R. Reitz","1952","01","23","Brazil","Santa Catarina",NA,"Dionisio Cerqueira, Chapecó",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396969","NY00396969_01",NA,NA,NA,"4712","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","949699","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","Y. E. J. Mexia","1931","04","07","Brazil","Minas Gerais","Corinto","Corinto. Fazenda do Diamante; Corriga Manuel Agustin","-44.4564","-18.3808",NA,NA,"590","590","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032308' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949699","NY00949699_01",NA,NA,NA,"5560","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","949695","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","B. M. Boom","G. E. Schatz","1983","03","06","Brazil","Maranhão","Barra do Corda","Suja-pé, 12 km S of Barra do Corda, west bank and slopes above the Rio Corda.","-45.25","-5.57",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949695","NY00949695_01",NA,NA,NA,"860","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01061047","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","N. A. Rosa","N. A. Rosa","1982","04","27","Brazil","Amapá",NA,"Quadrícula SB-22-VA-Ponto 44, próximo Santana. Campos naturais de terra firme.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267138' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061047","NY01061047_01",NA,NA,NA,"4284","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00907097","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","J. H. Kirkbride Jr.","J. H. Kirkbride Jr.","1981","02","26","Brazil","Distrito Federal","Brasília","Perto do Rio das Salinas","-47.95","-15.52",NA,NA,"840","840","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907097","NY00907097_01",NA,NA,NA,"3931","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-27 08:20:00-03","NY","NYBG","397073","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra",NA,"C. M. Taylor","B. R. Pérez Marisevich","1991","08",NA,"Paraguay","Central",NA,"Jardin Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural","-57.47","-25.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699754' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397073",NA,NA,NA,NA,"1037","South America","sheet",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","542149","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","F. M. O. Villarouco","A. P. S. Gomes","1995","03","08","Brazil","Pernambuco","Inajá","Inajá, Reserva Biológica de Serra Negra","-37.8239","-8.9019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542149","NY00542149_01",NA,NA,NA,"1","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","396999","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","L. B. Smith","1956","12","05","Brazil","Santa Catarina","Curitibanos","49 km from C, west of Curitibanos toward Campos Novos","-50.5842","-27.2831",NA,NA,"850","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396999","NY00396999_01",NA,NA,NA,"8337","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","645217","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","D. C. Zappi","R. M. Harley","1992","02","27","Brazil","Bahia","Abaíra","Estrada Catolés-Barra, 3-5 km de Catolés","-41.85","-13.28",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699740' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645217","NY00645217_01",NA,NA,NA,"51626","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02683326","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"P. G. Delprete","1998","11","07","Brazil","Ceará",NA,"Serra de Maranguape. Mun. Maranguape (divisa com Mun. Caucaia). Trilha de Pousada Serra Verde para Derretida","-38.7","-3.9",NA,NA,"600","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2948096' target='other'> <mi>dwc_moreinfo</mi></a>","NY02683326","NY02683326_01",NA,NA,NA,"6897","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01061056","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"R. de Lemos Fróes",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061056","NY01061056_01 NY01061056_02",NA,NA,NA,"21757","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","949702","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","C. M. Taylor","P. Clausen","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949702","NY00949702_01",NA,NA,NA,"1356no.4","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","799209","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","L. B. Smith","R. Reitz","1952","01","23","Brazil","Santa Catarina",NA,"Dionísio Cerqueira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799209","NY00799209_01",NA,NA,NA,"4712","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00907074","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","P. G. Delprete","J. S. Blanchet","1841",NA,NA,"Brazil","Bahia",NA,"Igreja Velha.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984384' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907074","NY00907074_01",NA,NA,NA,"3259","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","396994","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","H. Ochoterena-Booth","R. Reitz","1952","01","23","Brazil","Santa Catarina","Dionísio Cerqueira","Dionísio Cerqueira","-53.6394","-26.255",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396994","NY00396994_01",NA,NA,NA,"4712","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
