"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"266","2021-02-18 17:08:47-03","FEPAGRO","BLA","13617","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","V. Simas","331",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estação experimental",NA,NA,"Coletado em novembro de 1966Habitat: Solo profundo, plano e fértil e não pastoreado","BLA013617","Spermatophyta",NA,"Parodi",NA,"Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"267","2021-02-18 17:08:47-03","FEPAGRO","BLA","13519","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","V. Simas","294",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,"Data de coleta: 10/1966.Habitat: Solo eluvional, pobre e pouco profundo.","BLA013519","Spermatophyta",NA,"Parodi","V. Simas","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"268","2021-02-18 17:08:47-03","FEPAGRO","BLA","6708","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","V. Simas",NA,"1965","11","24",NA,"Brasil","Rio Grande do Sul","Estação Experimental de Uruguaiana",NA,NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fértil","BLA006708","Spermatophyta",NA,"Parodi","J. F. M. Valls","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"269","2021-02-18 17:08:47-03","FEPAGRO","BLA","13618","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","V. Simas","332",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental de Uruguaiana",NA,NA,"Coletado em novembro de 1966Habitat: Solo profundo, plano, fértil e não pedregoso","BLA013618","Spermatophyta",NA,"Parodi",NA,"Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"270","2021-02-18 17:08:47-03","FEPAGRO","BLA","1222","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","I. L. Barreto",NA,"1955","05","15",NA,"Brasil","Rio Grande do Sul","Posto zootecnico da fronteira",NA,NA,"Habitat: Campo baixo e solo argiloso","BLA001222","Spermatophyta",NA,"Parodi","J. F. M. Valls","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto","1964","12","23",NA,NA
"271","2021-02-18 17:08:47-03","FEPAGRO","BLA","1221","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","I. L. Barreto",NA,"1955","05","15",NA,"Brasil","Rio Grande do Sul","Posto zootecnico da fronteira",NA,NA,"Habitat: Nos corredores campo baixo","BLA001221","Spermatophyta",NA,"Parodi","J. F. M. Valls","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto","1964","12","23",NA,NA
"272","2021-04-08 09:32:00-03","FEPAGRO","BLA","223","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus f. hirsutus","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Morro Grande",NA,NA,"Coletado em janeiro de 1983Habitat: Solo arenoso","BLA000223","Spermatophyta",NA,"Parodi","A. Kappel","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"f. hirsutus",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"273","2021-04-08 09:32:00-03","FEPAGRO","BLA","620","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus f. hirsutus","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Morro Grande",NA,NA,"Coletado em janeiro de 1953Habitat: Solo arenoso","BLA000620","Spermatophyta",NA,"Parodi","Froner & A. Kappel","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"f. hirsutus",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"274","2021-04-08 09:32:00-03","FEPAGRO","BLA","622","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus f. hirsutus","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Morro Grande",NA,NA,"Coletado em janeiro de 1983Habitat: Solo arenoso","BLA000622","Spermatophyta",NA,"Parodi","A. Kappel","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"f. hirsutus",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"275","2021-04-08 09:32:01-03","FEPAGRO","BLA","11429","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","B. Rosengurtt","B-6973","1958","01","26",NA,"Uruguai","Dpto. Rivera","Vichadero a Hospital",NA,NA,NA,"BLA011429","Spermatophyta",NA,"G.A.Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-04-08 09:32:01-03","FEPAGRO","BLA","14440","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","LA",NA,"1970","12","29",NA,"Brasil","Rio Grande do Sul","Serra da Rocinha",NA,NA,NA,"BLA014440","Spermatophyta",NA,"G.A.Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-04-08 09:32:01-03","FEPAGRO","BLA","3117","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","A. Kappel",NA,"1963","02","18",NA,"Brasil","Rio Grande do Sul","Aparados da Serra",NA,NA,"Habitat: Solo argilo humoso, rico em materia orgânica ao extremo, impermeável","BLA003117","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto","2000","04","30",NA,NA
"278","2021-04-08 09:32:01-03","FEPAGRO","BLA","6903","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","A. Sehnem",NA,"1950","01","19",NA,"Brasil","Rio Grande do Sul","Serra da rocinha",NA,NA,"Habitat: Em campo","BLA006903","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,"1000","1000",NA,NA,NA,NA,NA,NA,"55856","auto","1967","08","01",NA,NA
"279","2021-04-08 09:32:01-03","FEPAGRO","BLA","1989","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto",NA,"1957","12","20",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Habitat: Em banhado","BLA001989","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16452","auto","2000","04","30",NA,NA
"280","2021-04-08 09:32:01-03","FEPAGRO","BLA","682","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coletado em janeiro de 1953Habitat: Solo arenoso","BLA000682","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29157","auto","2000","04","30",NA,NA
"281","2021-04-08 09:32:01-03","FEPAGRO","BLA","639","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coletado em fevereiro de 1953Habitat: Campo alto e úmido","BLA000639","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","2000","04","30",NA,NA
"282","2021-04-08 09:32:01-03","FEPAGRO","BLA","680","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coletado em janeiro de 1953Habitat: Campo alto e seco","BLA000680","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22252","auto","2000","04","30",NA,NA
"283","2021-04-08 09:32:01-03","FEPAGRO","BLA","681","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coletado em janeiro de 1953Habitat: Campo alto e arenoso","BLA000681","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22252","auto","2000","04","30",NA,NA
"284","2021-04-08 09:32:01-03","FEPAGRO","BLA","2570","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","A. Kappel & V. Froner",NA,"1962","11","16",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"BLA002570","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63451","auto","2000","04","30",NA,NA
"285","2021-04-08 09:32:01-03","FEPAGRO","BLA","3762","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","I. L. Barreto & A. Kappel",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"BLA003762","Spermatophyta",NA,"G.A.Black","J. F. M. Valls","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63451","auto","2000","04","30",NA,NA
"286","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","17655","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Strehl, T.","518","1982","12",NA,NA,"Brasil","Rio Grande do Sul","Polo Carboquímico, campo a 4 km após a Fazenda Flor do Conde.",NA,NA,NA,"HAS0017655","Magnoliophyta",NA,"Parodi","Strehl, T.","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA
"287","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","17672","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Strehl, T.","535","1982","12",NA,NA,"Brasil","Rio Grande do Sul","Polo Carboquímico; campo a 4 Km após a Fazenda Flor do Conde.",NA,NA,NA,"HAS0017672","Magnoliophyta",NA,"Parodi","Strehl, T.","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA
"288","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","41682","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Abruzzi, M.L.","4932","2003","05",NA,NA,"Brasil","Rio Grande do Sul","Fazenda Nair Heller",NA,NA,NA,"HAS0041682","Magnoliophyta",NA,"Parodi","I. Boldrini","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA
"289","2019-11-21 10:14:50-03","IBt","SP","38815","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Job, MM","760","1936","02","01","Southern America","Argentina","Santa Fé","Camino de Reconquista a Dr. Barros Pazos.",NA,NA,NA,"SP041116",NA,NA,"Parodi",NA,NA,NA,NA,"SP041116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:14:50-03","IBt","SP","9778","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus argentinus","Arechavaleta y Balpardo, J","s.n.",NA,NA,NA,NA,"Uruguai","Montevideo",NA,NA,NA,NA,NA,NA,NA,"Parodi","Garcia, CA","Montevideo",NA,NA,NA,NA,NA,NA,"argentinus",NA,NA,NA,NA,NA,NA,"2005","04","04",NA,NA
"291","2019-11-21 10:14:50-03","IBt","SP","98520","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabriflorus","Millot","732","1961","11","26",NA,"Uruguai","Lavalleja","Villa Serrana",NA,NA,NA,"SP041117",NA,NA,"Parodi",NA,NA,NA,NA,"SP041117",NA,NA,NA,"glabriflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:14:50-03","IBt","SP","84249","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Clayton, WD","4446","1965","01","29",NA,"Brasil","Rio Grande do Sul","Centro Agronômico, museum plots",NA,NA,NA,NA,NA,NA,"Parodi",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"293","2019-11-21 10:14:55-03","IBt","SP","85898","S","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Clayton, WD","4313","1965","01","24",NA,"Brasil","Paraná","Rio Taguari",NA,NA,NA,NA,NA,NA,"G.A.Black","Garcia, CA","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto","2005","04","04",NA,NA
"294","2019-11-21 10:14:55-03","IBt","SP","154148","S","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Skvortzov, B","45","1962","11","04",NA,"Brasil","São Paulo","6,5 - 7 km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club.",NA,NA,NA,"SP041298",NA,NA,"G.A.Black","Filgueiras, TS","São Paulo","-46.6300010681152","-23.5400009155273","SP041298",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","2016","11","10",NA,NA
