"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"45","2021-03-15 16:37:00-03","NY","NYBG","2862128","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"M. M. Vasconcellos","7","2016","10","26","Brazil","São Paulo","Sao Bento do Sapucai","road to Pedra do Bau -Mirante do Paiol Grande park, 1-3 km W of Rod. Benedito Gomes de Sousa","-45.62681","-22.67383",NA,NA,"1818","1818","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3006454' target='other'> <mi>dwc_moreinfo</mi></a>","NY02862128","NY02862128_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","521677","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","S. F. Smith",NA,NA,NA,"R. A. Wasum","117","1999","09","12","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula - Lejeado Grande","-50.630384","-29.098608",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521677","NY00521677_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","521675","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"R. Reitz","16347","1963","09","15","Brazil","Santa Catarina","Lajes","Morro das Caveiras","-50.3258","-27.8161",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521675","NY00521675_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","521659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"M. Poloni","3216","1987","09","12","Brazil","Rio Grande do Sul","Esmeralda","Esmeralda - Fazenda da Guabiroba","-51.1903","-28.0536",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521659","NY00521659_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","521691","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","4841","1988","11","09","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.094927","-29.108528",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521691","NY00521691_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","521689","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"L. B. Smith","13495","1964","12","04","Brazil","Santa Catarina","Agua Doce","Fazenda Esperança, Campos de Palmas, 6 km south of Horzonte (Paraná)","-51.62","-26.63",NA,NA,"1100","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521689","NY00521689_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","521682","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","S. F. Smith",NA,NA,NA,"R. A. Wasum","145","1999","09","26","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Parque Paraíso da Serra - RS 235","-50.5833","-29.4483",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521682","NY00521682_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2480391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"M. J. F. Barros","126","2010","11","29","Brazil","Rio Grande do Sul",NA,"Parque Nacional de Aparados da Serra, trilha em direção ao mirante.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706390' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480391","NY02480391_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","521667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","28141","1932","09","01","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521667","NY00521667_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","521680","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","S. F. Smith",NA,NA,NA,"R. A. Wasum","117","1999","09","12","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula - Lejeado Grande; RS-476","-50.630384","-29.098608",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521680","NY00521680_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","521668","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","F. Markgraf",NA,NA,NA,"R. Reitz","5727","1953","09","22","Brazil","Paraná","Sao José dos Pinhais","Sao José dos Pinhais","-49.152078","-25.590038",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521668","NY00521668_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","685873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","S. F. Smith",NA,NA,NA,"R. A. Wasum","1968","2003","09","26","Brazil","Rio Grande do Sul","Canela","Parque do Caracol","-50.8156","-29.3658",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685873","NY00685873_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","521661","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"Collector unspecified","1641","1940",NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Arredores de Sao Leopoldo","-51.18","-29.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521661","NY00521661_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","521687","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","4443","1988","09","17","Brazil","Rio Grande do Sul","Caxias do Sul","Criuva-Ilhéus","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610132' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521687","NY00521687_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","521681","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","S. F. Smith",NA,NA,NA,"R. A. Wasum","s.n.","1998","11","22","Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza","-50.1444","-29.0481",NA,NA,"1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521681","NY00521681_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:30:10-03","UNESP-IBB","BOTU","31504","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Gonçalves, H.R.","2007","10",NA,"Silva, S.M.P.","152","2006","04","28","Brasil","São Paulo","Piquete","Estrada São Francisco de Campos do Jordão divisa de Piquete com Wenceslau Braz",NA,NA,"9999","9999",NA,NA,NA,"BOTU031504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:30:10-03","UNESP-IBB","BOTU","10333","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin","Hatschbach, G.","1982","11",NA,"Kummrow, R.",NA,"1982","09","02","Brasil","Paraná","Lapa",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU010333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:16-03","UFRJ","RFA","9154","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J.J. Wurdack","1967",NA,NA,"G.G. Hatschbach",NA,"1965","11","11","Brasil","Paraná","São José dos Pinhais","Barro Branco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbusto de flor creme","RFA45452",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:20:16-03","UFRJ","RFA","9541","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J.J. Wurdack","1970",NA,NA,"G.G. Hatschbach","1970",NA,NA,NA,"Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,"3","3","Arbusto de 1 m, flor alva.","RFA45456",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:31:24-03","UFRJ","RFA","11288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","J. J. Wurdack","1975",NA,NA,"P. Occhioni","4740","1971","11","09","Brasil","Paraná","Ponta Grossa","Curitiba","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Subarbusto copado","RFA45455",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:44:33-03","EAO","IAN","105500","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Magalhães, MG","5078","1943","06","21","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN105500",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-08 17:42:39-03","EAO","IAN","59129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B","43504","1949","09","20","Brasil","Rio Grande do Sul",NA,"para P. Alegre.",NA,NA,NA,NA,NA,NA,NA,"IAN059129",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-08 17:42:39-03","EAO","IAN","67594","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B","48776","1950","09","11","Brasil","Rio Grande do Sul",NA,"Para Osório.",NA,NA,NA,NA,NA,NA,NA,"IAN067594",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:42:39-03","EAO","IAN","67596","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B","48729","1950","11","07","Brasil","Rio Grande do Sul",NA,"Sapucaia para São Leopoldo.",NA,NA,NA,NA,NA,NA,NA,"IAN067596",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:42:39-03","EAO","IAN","67600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B","48828","1950","09","22","Brasil","Rio Grande do Sul",NA,"Morro da Glória para P. Alegre.",NA,NA,NA,NA,NA,NA,NA,"IAN067600",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:42:39-03","EAO","IAN","87400","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Beetle, AA","1699","1952","07","22","Brasil","Rio Grande do Sul",NA,"QAt Itapoan, south of Porto Alegre a tree in the sand dunes.",NA,NA,NA,NA,NA,NA,NA,"IAN087400",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:24-03","PUCPR","HUCP","15432","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Hatschbach, GG",NA,NA,NA,"Rosa, E; Kanano, F","s.n.","2002","04","14","Brasil","Paraná","Balsa Nova","Bugre, Chácara Payquere.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013919","HUCP00013919","Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:24-03","PUCPR","HUCP","17222","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","654","2005","12","08","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013916","HUCP00013916","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:24-03","PUCPR","HUCP","16757","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Hatschbach, GG",NA,NA,NA,"Selusniaki, M","317","2005","04","03","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013927","HUCP00013927","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:24-03","PUCPR","HUCP","16924","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,NA,"538","2005","09","03","Brasil","Paraná","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013864","HUCP00013864","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:25:25-03","PUCPR","HUCP","20539","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,"Bonaldi, R","385","2008","09","13","Brasil","Paraná","Piraquara","Represa de Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00013531","HUCP00013531","Eudicotiledonea",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:25:24-03","PUCPR","HUCP","13003","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Goldenberg, R",NA,NA,NA,"Coelho, T","002","1980","08","30","Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,"HUCP00013967","HUCP00013967","Eudicotiledonea",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:25-03","PUCPR","HUCP","19970","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Beltrami, L","1962","2007","12","09","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013972","HUCP00013972","Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:25-03","PUCPR","HUCP","19733","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Moledo, R","2182","2008","07","12","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013920","HUCP00013920","Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:25-03","PUCPR","HUCP","18202","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Cordeiro, J","2007",NA,NA,"Selusniaki, M; Beltrami, L","1215","2006","08","26","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00013868","HUCP00013868","Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:25-03","PUCPR","HUCP","4932","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Acra, LA","1992","10",NA,"Seixas, AC","023",NA,NA,NA,"Brasil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00013790","HUCP00013790","Eudicotiledonea",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:24-03","PUCPR","HUCP","16756","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Hatschbach, GG",NA,NA,NA,"Selusniaki, M","283","2005","03","20","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013875","HUCP00013875","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:25-03","PUCPR","HUCP","18028","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1045","2006","06","13","Brasil","Paraná","Curitiba","Bosque Reinhard Maack","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013968","HUCP00013968","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:24-03","PUCPR","HUCP","13005","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Goldenberg, R",NA,NA,NA,"Maciel, RFC","009","1985","11","05","Brasil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013867","HUCP00013867","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:25-03","PUCPR","HUCP","25108","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Goldenberg, R","2001","02",NA,"Ferreira, JA","s.n.","1998","11","10","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"No meio do pasto. Árvore 3m. frutos verdes.","HUCP00025108","HUCP00025108","Eudicotiledonea",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:25:25-03","PUCPR","HUCP","8259","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.",NA,NA,NA,NA,"Kosloski, M; Gottschild, A","015","1995","05","16","Brasil","Paraná","São José dos Pinhais","Jardim Aristocrata","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00013915","HUCP00013915","Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-27 21:09:14-03","PUCPR","HUCP","14430","S","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St. Hil., A.S.T.; Naudin.","Goldenberg, R",NA,NA,NA,"Libsch, D","499","2002","10","02","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUCP00013971","HUCP00013971","Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:20:26-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","Naudin","Goldenberg, R","1999",NA,NA,"Silva, JM; Abe, LM","2619","1998","11","11","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"3m. Flor creme.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:20:26-03","UFBA","ALCB","97730","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","Naudin","Barbosa, E; Cordeiro, J","2010",NA,NA,"Silva, JM; Cunha, EM","7290","2009","08","18","Brasil","Paraná","Ortigueira","Serra dos Mularos, próximo a torre da embratel","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"2m. Antera creme, com flores alvas.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
