"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"1040","2020-08-31 09:21:11-03","INPA","INPA","193976","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Prance, GT","2014","06",NA,"Mitja, D","4492","1998","02","27","Brasil","Amazonas","Manacapuru","Propriedade de Sr. Daniel Moraes. Roça de mandioca.","-60.498889","-3.272778","-60.498889","-3.272778",NA,NA,"INPA0193976","INPA0193976 INPA0193976_1 INPA0193976_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-08-31 09:21:11-03","INPA","INPA","194000","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Prance, GT","2014","06",NA,"Mitja, D","4364","1997","11","03","Brasil","Amazonas","Manacapuru","Propriedade de Sr. Gilberto.","-60.501667","-3.282222","-60.501667","-3.282222",NA,NA,"INPA0194000","INPA0194000 INPA0194000_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-08-31 09:21:11-03","INPA","INPA","194001","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Prance, GT","2014","06",NA,"Mitja, D","4392","1997","11","04","Brasil","Amazonas","Manacapuru","Propriedade de Sr. Pedro Brussio Barbosa. Roça de mandioca.","-60.552778","-3.285556","-60.552778","-3.285556",NA,NA,"INPA0194001","INPA0194001 INPA0194001_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-08-31 09:21:11-03","INPA","INPA","211774","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Filgueiras, TS; Viana, PL","2014","05",NA,"Milliken, W","LH61","2002","04","08","Brasil","Roraima","Mucajaí","Yanomami Indigenous Area, Upper Rio Mucajaí, Yanomami Indigenous Area. Upper Rio Mucajaí. Vicinity of Homoxi Health Post. On disturbed gravel area below the Post. Edge of lagoon.","-62.6","2.6","-62.6","2.6","800","800","INPA0211774","INPA0211774 INPA0211774_e INPA0211774_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-08-31 09:21:11-03","INPA","INPA","29564","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Prance, GT","11163","1971","03","21","Brasil","Roraima",NA,"Posto Mucajaí, Rio Mucajaí, Secondary forest by airstrip.","-60.919436","2.443722","-60.919436","2.443722",NA,NA,"INPA0029564","INPA0029564 INPA0029564_e INPA0029564_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-08-31 09:21:11-03","INPA","INPA","10853","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Rodrigues, WA","4287","1962","01","11","Brasil","Rondônia",NA,"Forte Princípe da Beira, local Baía., Forte Príncipe da Beira, local Baía. Capoeira, solo argilo-arenoso.","-64.4","-12.5","-64.4","-12.5",NA,NA,"INPA0010853","INPA0010853 INPA0010853_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-08-31 09:21:11-03","INPA","INPA","125341","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Prance, GT","2014","06",NA,"Santos, MR dos","302","1978","11","14","Brasil","Pará","Almeirim","Monte Dourado, Monte Dourado, estrada Perimental, lado esquerdo.","-52.2","-0.8","-52.2","-0.8",NA,NA,"INPA0125341","INPA0125341 INPA0125341_e INPA0125341_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-08-31 09:21:11-03","INPA","INPA","122618","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Plowman, T","8807","1980","02","13","Brasil","Pará","Conceição do Araguaia","Range of low hills ca. 20 Km west of Redenção, near Côrrego São João and Troncamento Santa Teresa. Grass in open disturbed ground.","-50.166667","-8.05","-50.166667","-8.05","350","620","INPA0122618","INPA0122618 INPA0122618_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-08-31 09:21:11-03","INPA","INPA","55837","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Albuquerque, BWP de","1181","1973","07","30","Brasil","Amazonas","Manaus","Campus do INPA, Estrada do Aleixo, sede do INPA. Capoeira aberta, solo argiloso.","-59.988132","-3.097367","-59.988132","-3.097367",NA,NA,"INPA0055837","INPA0055837 INPA0055837_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-08-31 09:21:11-03","INPA","INPA","68675","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Prance, GT","2014","06",NA,"Smith, N","B25",NA,NA,NA,"Brasil","Pará",NA,"Km 80 Altamira-Itaituba, Transamazon",NA,NA,NA,NA,NA,NA,"INPA0068675","INPA0068675 INPA0068675_1 INPA0068675_1e INPA0068675_1e1 INPA0068675_e INPA0068675_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-08-31 09:21:11-03","INPA","INPA","80440","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Smith, N","153","1978","11","27","Brasil","Amazonas",NA,"Transamazônica, km 79, gleba 23, lote 9. Altamira, Transamazônica, Km 79, gleba 23, lote 9. Altamira -Itaituba. Terra firme, roxa, autrófica; campo de pastagem.",NA,NA,NA,NA,NA,NA,"INPA0080440","INPA0080440 INPA0080440_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-08-31 09:21:11-03","INPA","INPA","98371","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Anderson, WR","11810","1978","01","18","Brasil","Amazonas","Humaitá","Humaitá., Savanna ca. 15 Km SW of Humaitá (10 Km SW of turn to Humaitá on Manaus -Porto Velho highway). Open grassy savanna with scattered gnarled trees, on clay soil. Abundant in open, grassy areas.","-63.14156","-7.614731","-63.14156","-7.614731",NA,NA,"INPA0098371","INPA0098371 INPA0098371_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2021-01-10 20:52:18-03","INPA","INPA","167898","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Sobral, MEG; Souza, MAD de","2013","09",NA,"Naiff, R","INPA167898","1992","12","04","Brasil","Rondônia","Cacoal",NA,"-61.4472007751465","-11.4385995864868",NA,NA,NA,NA,"INPA0167898","INPA0167898 INPA0167898_e INPA0167898_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"68529","auto",NA,NA,NA,NA,NA
"1053","2020-08-31 09:21:11-03","INPA","INPA","97601","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Coradin, L","947","1977","10","28","Brasil","Roraima","Boa Vista","Arimutã, Arimutã region, on an Azimuth of 011º from Boa Vista at a distance of 210 Kms. Within a radius of 12 Km from the village of Arimutã.","-60","4.2","-60","4.2","640","640","INPA0097601","INPA0097601 INPA0097601_e",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-08-31 09:21:29-03","INPA","INPA","11834","S","Plantae","Poaceae","Panicum","leucophaeum","Panicum leucophaeum","Kunth","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,"Huber, JE","MG155","1997","10",NA,"Brasil","Ceará",NA,"Serra de Batusité; Riacho do Capim.",NA,NA,NA,NA,NA,NA,"INPA0011834",NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-08-31 09:21:45-03","INPA","INPA","2515","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Prance, GT","2014","06",NA,"Moraes, JC de","IAN747","1953","05","20","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0002515","INPA0002515 INPA0002515_e INPA0002515_e1",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","36927",NA,"Plantae","Gramineae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","F.M. Ferreira/01-10-2009",NA,NA,NA,"B. Weinberg; et al","29","1981","01",NA,"Brasil","Espírito Santo","Vitória","Praia do Canto, morro do Guajura","-40.294167","-20.302222","40W17'39","20S18'8",NA,NA,"MBML036927","MBML036927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","1527",NA,"Plantae","Gramineae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. S. Filgueiras/16-03-2015",NA,NA,NA,NA,NA,"1972","02","15","Brasil","Espírito Santo","Sooretama","Sooretama (Linhares)","-40.013333","-19.017778","40W0'48","19S1'4",NA,NA,"MBML001527","MBML001527","Dupl. Em RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","1529",NA,"Plantae","Gramineae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. S. Filgueiras/16-03-2015",NA,NA,NA,NA,NA,"1972","02","15","Brasil","Espírito Santo","Sooretama","Sooretama (Linhares)","-40.013333","-19.017778","40W0'48","19S1'4",NA,NA,"MBML001529","MBML001529","Dupl. Em RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","23694",NA,"Plantae","Gramineae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Pedro L. Viana/30-10-2007",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3309","2004","05","15","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21",NA,NA,"MBML023694","MBML023694","Erva. Bordo do brejo. JAC 06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","30408",NA,"Plantae","Gramineae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Pedro L. Viana/30-10-2007",NA,NA,NA,"A. M. Assis; K. F. O. Faria","1022","2004","04","23","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21","140","140","MBML030408","MBML030408","Herbácea, inflorescência esverdeada. Morro com macega e reflorestamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2646","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Lorencetti, G.A.T.","s.n.","2005","02","26","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002646",NA,"Projeto Tibouchina herbacea, parcela 1; Com flor; DESC: Com flor",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"1062","2021-03-04 11:06:08-03","UFRB","HURB","3334","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","S.F. Conceição","2012","01",NA,"Chaves, J.L.; Moreira, L.; Márjorie","12","2011","12","02","Brasil","Bahia","Amargosa","Comunidade de Três Lagoas;","-39.6046981811523","-13.0303001403809",NA,NA,NA,NA,"HURB000003334","HURB000003334","<ll>dwc_commonname:</ll> capim-açú",NA,NA,NA,NA,NA,NA,"22699","auto",NA,NA,NA,NA,NA
"1063","2021-03-04 11:06:08-03","UFRB","HURB","22916","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Jesus, R.J.A.; Oliveira, A.N. & Oliveira, A.C.","68","2018","09","08","Brasil","Bahia","Cruz das Almas","Fazenda Experimental;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"HURB000022916",NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1064","2021-03-04 11:06:08-03","UFRB","HURB","22942","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Jesus, R.J.A.; Oliveira, A.N. & Oliveira, A.C.","94","2018","12","07","Brasil","Bahia","Cruz das Almas","Fazenda Experimental;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"HURB000022942",NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1065","2021-03-04 11:06:43-03","UFRB","HURB","1297","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","C. Silva","2015","06","17","Silva, H.O.","5","2008","06","23","Brasil","Bahia","Jacobina","Haras Sela de Ouro, Km 4; Rodovia Jacobina/Miguel Calmon","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"HURB000001297","HURB000001297","em extinção. <ll>dwc_commonname:</ll> apim açú",NA,NA,NA,"Anthophyta",NA,NA,"62396","auto",NA,NA,NA,NA,NA
"1066","2021-03-04 11:06:08-03","UFRB","HURB","9501","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Duarte, E.F.; Modesto, F.J.N.","s/n","2015","07","03","Brasil","Bahia","Rio Real","Sítio Araúna;","-37.9328002929688","-11.4847002029419",NA,NA,NA,NA,"HURB000009501",NA,"Lat -11,545382 e Long -37,866476. <ll>dwc_commonname:</ll> rabo de raposa",NA,NA,NA,NA,NA,NA,"31037","auto",NA,NA,NA,NA,NA
"1067","2017-11-24 14:12:02-02","UFLA","ESAL","767","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2017-11-24 14:12:02-02","UFLA","ESAL","4641","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Fernando Freire","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santana da Vargem","Próximo Trevo Br- 265","-45.5066986083984","-21.2492008209229",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"14432","auto",NA,NA,NA,NA,NA
"1069","2018-10-09 16:32:04-03","UFLA","ESAL","1434","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Marcelo Maio","2011",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2018-10-09 16:32:04-03","UFLA","ESAL","373","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Carvalho, DA; et al.","55",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Pomar da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; 0.10 m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2018-10-09 16:32:04-03","UFLA","ESAL","7579","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Gavilanes, ML","1282",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sítio 3 Barras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2018-10-09 16:32:04-03","UFLA","ESAL","8209","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorrow",NA,NA,NA,"Ferreira, CC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, ao longo da avenida central","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"; ; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2018-10-09 16:32:04-03","UFLA","ESAL","9178","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Gavilanes, ML","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, ao longo da avenida central","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"erva; + ou - 80,0cm; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2017-11-24 14:12:02-02","UFLA","ESAL","1970","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","S.C.Pereira",NA,NA,NA,"Carvalho, DA","100",NA,NA,NA,"Brasil","Minas Gerais","Carbonita",NA,"-43.0158004760742","-17.5268993377686",NA,NA,NA,NA,NA,NA,"erva; 0.40; ;; formação antrópica",NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA
"1075","2017-11-24 14:12:02-02","UFLA","ESAL","16161","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M.L.Gavilanes",NA,NA,NA,"Farah, RP","921172-80",NA,NA,NA,"Brasil","Minas Gerais","Conceição do Rio Verde","Fazenda Vira-Folha","-45.0853004455566","-21.8808002471924",NA,NA,NA,NA,NA,NA,"erva; 0,80 m; ;; formação antrópica",NA,NA,NA,NA,NA,NA,"16243","auto",NA,NA,NA,NA,NA
"1076","2017-11-24 14:12:02-02","UFLA","ESAL","768","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Black","1584-b",NA,NA,NA,"Brasil","Minas Gerais","Pirapora",NA,"-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA
"1077","2017-11-24 14:12:02-02","UFLA","ESAL","6078","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T.Canto-Dorow",NA,NA,NA,"Cunha; Gavilanes","755/690",NA,NA,NA,"Brasil","Minas Gerais","Sete Lagoas","CNP-MS","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,"; ; ;; cerrado",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA
"1078","2017-11-24 14:12:02-02","UFLA","ESAL","2374","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","S.C.Pereira",NA,NA,NA,"Pereira, SC","s.n.",NA,NA,NA,"Brasil","São Paulo","Campinas","UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"1079","2020-10-20 15:00:18-03","FUVATES","HVAT","1393","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","E. Freitas","2004","08","04","J. Spellmeier; E. Freitas","s.n.","2004","02","11","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","55º7'52''W","29º33'1''S",NA,NA,"HVAT00001393",NA,"Espécie campestre; solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2019-12-19 11:20:04-03","UFG","UFG","12103","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Figueiras, T.S.","1980",NA,NA,"Filgueiras, T.S.","380","1978","11","15","Brasil","Goiás","Goiânia","Terreno baldio, junto ao meio fio, Rua 115 - Setor Sul.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,"Capim com 2,0m de altura, vigoroso, partícula longa terminal de cor palha-arroxeada, estigmas amarelas. Abundante.",NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA
"1081","2021-01-26 13:57:29-03","IMA","MAC","29537","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"R.C.Oliveira; M.L.Silva","1726","2006","07","15","Brasil","Rio Grande do Norte","Tibau do sul","Distrito de Pipa.","-35.3","-6.25","-35.3","-6.25",NA,NA,"MAC0029537",NA,"Erva cespitosa. Inflorescência creme.; Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2021-01-26 13:57:29-03","IMA","MAC","3996","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","L.R.Noblick","1986",NA,NA,"M.N.Rodrigues; R.P.Lyra-Lemos","885","1982","03","08","Brasil","Alagoas","São Luiz do Quitunde","Mata do Unussu.",NA,NA,NA,NA,NA,NA,"MAC0003996",NA,"Erva.; Mata degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-01-26 13:57:29-03","IMA","MAC","64206","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"C.B.Silva","1","2017","10","23","Brasil","Alagoas","Rio Largo","Centro de Ciências Agrárias.","-35.812253","-9.5","-35.812253","-9.5",NA,NA,"MAC0064206",NA,"Herbácea perene ca. 50 cm.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-01-26 13:57:29-03","IMA","MAC","64249","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","R.P.Lyra-Lemos","2018",NA,NA,"J.C.Pereira; C.L.A.Pulino","3","2018","01","11","Brasil","Alagoas","Rio Largo","Centro de Ciências Agrárias (CECA), Área experimental.","-35.836928","-9.5","-35.836928","-9.5",NA,NA,"MAC0064249",NA,"Erva ca. 50 cm.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2021-01-26 13:57:29-03","IMA","MAC","3004","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","A.Sarmento","1983",NA,NA,"M.N.Rodrigues; A.Sarmento; L.Chaves","631","1983","08","24","Brasil","Alagoas","Poço das Trincheiras",NA,"-37.2855987548828","-9.3125",NA,NA,NA,NA,"MAC0003004",NA,"Erva. Inflorescência verde.; Estepe arbórea aberta com palmeiras.",NA,NA,NA,NA,NA,NA,"30016","auto",NA,NA,NA,NA,NA
"1086","2021-02-04 10:29:49-03","UFRPE","HST","1542","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Lyman B. Smith","1968","09","30","G.Teixeira","2527","1964",NA,NA,"Brasil","Pernambuco","Vicência","Engenho Sambaquim","-35.3266983032227","-7.65693998336792",NA,NA,NA,NA,"HST001542",NA,"Erva forrageira, flores agrupadas em espigas.",NA,NA,NA,NA,NA,NA,"21084","auto",NA,NA,NA,NA,NA
"1087","2021-02-25 10:11:34-03","CVRD","CVRD","5279","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Steve Renvoize","1999","09","20","Folli, D.A.","2642","1995","08","15","BRASIL","ES","Linhares","Capim em área degradada, próximo a BR.101","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD005279","CVRD005279","<ll>dwc_commonname:</ll> Capim gengibre","América do Sul",NA,NA,"Magnoliophyta","Poales","Liliopsida","48094","auto",NA,NA,NA,NA,NA
"1088","2021-03-01 11:50:42-03","UFPE","UFP","66026","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Maciel, JR","2009","09","25","Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","611","2008","01","11","Brasil","Pernambuco","Igarassu",NA,"-35.020833","-7.785556","-35.020833","-7.785556","130","130","UFP066026",NA,"Erva ereta.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2021-03-01 11:50:42-03","UFPE","UFP","19255","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Oliveira, K","1996","06","04","Araújo, N; Cruz, N; Rocha, R","UFP19255","1996","07","26","Brasil","Alagoas","Rio Largo",NA,"-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"UFP019255",NA,"Planta com rizomas delgados curtos, com escamas, em touceira densa. Colmo compreedido entre 70-102 cm de altura, glabos, ramificados nos nós inferiores; 4-5 nós, verde-escuro, glabros. Folhas: bainhas levemente pubescente no ápice (en",NA,NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA
