"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"680","2021-03-04 15:45:24-03","IF","SPSF","13114","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","O.T. Aguiar","2016","06","15","J.A.Pastore","264","1989","09","19","Brasil","SP","Assis","Estação Experimental do Instituto Agronômico","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbustica ca. 2m de altura, frutos jovens verdes.; GEOGRAFIA: Cerrado;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"681","2021-03-04 15:45:24-03","IF","SPSF","12537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"O.T. Aguiar","2017","05","04","G.A.D.C. Franco & A.Custodio Filho","709","1988","09","28","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.866667","-23.65",NA,NA,"890","950","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Casa Grande;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"682","2021-03-04 15:45:24-03","IF","SPSF","42556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","O.T. Aguiar","2009","09","29","R.Cielo-Filho & C.R.Lima","978","2009","08","27","Brasil","SP","Itapeva","Estação Experimental","-49.068056","-24.051944",NA,NA,"700","700","COLETA: Arbusto 2m, frutos vermelhos.; GEOGRAFIA: Trilha do Poço da Peroba - Afloramento;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"683","2021-03-04 15:45:24-03","IF","SPSF","42617","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","O.T. Aguiar","2009","11","11","O.T. Aguiar & R.Cielo-Filho & J.B.Baitello","1294","2009","09","22","Brasil","SP","Itapeva","Estação Experimental","-49.069444","-24.051944",NA,NA,"700","700","COLETA: Arbusto 1,5m. Frutos jovens.; GEOGRAFIA: Trilha do poço da Peroba #?# Lajeado;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"684","2021-03-04 15:45:24-03","IF","SPSF","51670","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M.G.K. Cornia","2015","10","20","M.G.K. Cornia & N.M. Ivanauskas & L.N. Gonçalves & D. de Souza","252","2015","10","20","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore de 5 m. Frutos imaturos verdes. Indivíduo 8205 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"685","2021-03-04 15:45:24-03","IF","SPSF","54173","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","A.Maruyama","2019","04","20","A.Maruyama & L.Cicco","1384","2019","04","20","Brasil","SP","Cunha",NA,"-44.960556","-23.086667",NA,NA,"1049","1049","COLETA: Arbusto com aprox. 2 m de altura. Flores brancas.; GEOGRAFIA: Campo de Altitude. Próximo ao Cruzeiro de Cunha. Km 48 da Rodovia SP171, sentido Guará-Cunha.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"686","2021-03-04 15:45:24-03","IF","SPSF","48103","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","(Spreng.) J.F. Macbr.","O.T. Aguiar","2014","02","03","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & L.N.Gonçalves & V.R. Reis","23","2014","01","15","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.2799987792969","-22.5091991424561",NA,NA,"1307","1307","COLETA: Árvore de 5m. Casca creme, lemevente fissurada. Flores em botão. Indivíduo 7915 da fitossociologia; GEOGRAFIA: Floresta ombrófila mista (WGS84, Zona 23K, 472586S, 7508867W);",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"20219","auto","Magnoliopsida",NA,NA,NA,NA,NA
"687","2021-03-04 15:45:24-03","IF","SPSF","26665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"P.E.Carvalho","287","1995","02","14","Brasil","PR","Colombo","floresta ombrofila mista montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA,NA
"688","2021-03-04 15:45:24-03","IF","SPSF","28352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"J.M.Silva","1641","1996","02","05","Brasil","PR","Curitiba","capao com araucaria","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA,NA
"689","2021-03-04 15:45:24-03","IF","SPSF","35673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"J.M.Silva","3705","2002","10","25","Brasil","PR","Itaperuçu","rio Riberiinha","-49.3478012084961","-25.2199993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"36235","auto","Magnoliopsida",NA,NA,NA,NA,NA
"690","2021-03-04 15:45:24-03","IF","SPSF","13421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"G. Hatschbach","43494",NA,NA,NA,"Brasil","PR","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"46666","auto","Magnoliopsida",NA,NA,NA,NA,NA
"691","2021-03-04 15:45:24-03","IF","SPSF","21431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"G. Hatschbach","64513","1966","02","24","Brasil","PR","Pinhao","Mata do Canyon","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"37408","auto","Magnoliopsida",NA,NA,NA,NA,NA
"692","2021-03-04 15:45:24-03","IF","SPSF","29777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"F.T.Farah","2209","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"693","2021-03-04 15:45:24-03","IF","SPSF","17337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","O.T. Aguiar","2007","12","14","J.A.Pastore","505","1994","06","21","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura, botões florais e frutos imaturos.; GEOGRAFIA: estrada do Estreito, mata seca degradada, presença de mandacarus.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"694","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora opaca","O.Berg",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"opaca"
"695","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"ad urbem Sorocaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"perforata"
"696","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","São Paulo","São Carlos","in fruticetis siccis prope S. Carlos","-47.89","-22.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"45913","auto",NA,NA,NA,NA,NA,"perforata"
"697","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora opaca","O.Berg",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"opaca"
"698","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"ad urbem Sorocaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"perforata"
"699","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","São Paulo","São Carlos","in fruticetis siccis prope S. Carlos","-47.89","-22.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"45913","auto",NA,NA,NA,NA,NA,"perforata"
"700","2021-02-08 12:43:52-03","UFRGS","ICN","084027","S","Plantae","Myrtaceae","Eugenia","cf. pluriflora","Eugenia cf. pluriflora","DC.","Sobral, M","1989",NA,NA,"Hatschbach, G","18258","1968","01",NA,"Brasil","PR","São José dos Pinhais","Contendas","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta 5m. Flores albas; Em beira de capão.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"701","2021-02-08 12:43:52-03","UFRGS","ICN","094653","S","Plantae","Myrtaceae","Eugenia","cf. pluriflora","Eugenia cf. pluriflora","DC.","Sobral, M","1992",NA,NA,"Araujo, D; Maciel, NC","3832","1980","06","12","Brasil","RJ","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Arbusto com 4m de altura, frequente. Frutos vermelhos; Restinga de Carapebus, na orla da Restinga arbustiva",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"702","2021-02-08 12:43:52-03","UFRGS","ICN","064100","S","Plantae","Myrtaceae","Eugenia","cf. pluriflora","Eugenia cf. pluriflora","DC.","Sobral, M","1985","09",NA,"Hatschbach, G","42723","1980","01","23","Brasil","PR","Rio Branco do Sul","Serra do Caete","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore 5m, flor alva; Pequena mata dos vales entre morros",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"703","2021-02-08 12:43:52-03","UFRGS","ICN","119391","S","Plantae","Myrtaceae","Eugenia","cf. pluriflora","Eugenia cf. pluriflora","DC.",NA,NA,NA,NA,"Sobral, M; et al.","8349","1997","04",NA,"Brasil","RS","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Região de mata nebular-mata ombrófila mista, ca. 900m.s.m.; arvoreta 5m em interior de capão; casca rugosa; estéril.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"704","2021-02-08 12:43:52-03","UFRGS","ICN","048345","S","Plantae","Myrtaceae","Eugenia","cf. pluriflora","Eugenia cf. pluriflora","DC.","Sobral, M",NA,NA,NA,"Sobral, M","s.n.","1980","10",NA,"Brasil","RS","Esmeralda","Reserva de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Árvore com cerca de 5m de altura; Capão",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"705","2021-02-08 12:43:55-03","UFRGS","ICN","174413","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Molz, M",NA,NA,NA,"Molz, M; Mauhs, J","s.n.","2009","02",NA,"Brasil","SC","Curitibanos","Usina Celesc (PHC Pery II), Rio Canoas","-50.636667","-27.4575","-50.636667","-27.4575","1081","1081","Arvoreta 5m altura.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-02-08 12:43:55-03","UFRGS","ICN","191781","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Molz, M",NA,NA,NA,"Molz, M","s.n.","2013","02","17","Brasil","RS","São Francisco de Paula","Instituto Arca Verde","-50.501111","-29.465278","-50.501111","-29.465278","913","913","coord. 548364/ 6740355; árvore com 8 m, ritidoma sulcado verticalmente, folhas fortemente discolores, nervuras secundárias inconspícuas, margem revoluta; flores brancas e botões florais globosos",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-08 12:43:55-03","UFRGS","ICN","094654","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1985","11",NA,"Mattos, J; Bicalho, H","10277","1962","06","20","Brasil","MG","Baependi","10km oeste de São Tomé das Letras","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"3m de altura. Flores aglomeradas nos raminhos; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"708","2021-02-08 12:43:55-03","UFRGS","ICN","124784","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2000",NA,NA,"Dombrowski, LT; Imaguire, N","2960","1968",NA,NA,"Brasil","PR","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 7m.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"709","2021-02-08 12:43:55-03","UFRGS","ICN","066155","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1985","07",NA,"Hatschbach, G","28401","1971","12","08","Brasil","PR","Porto Vitória","Prainha, margem do rio Iguaçu","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,"Arbusto 2m, flor alva; Margem de rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"23747","auto",NA,NA,NA,NA,NA,NA
"710","2021-02-08 12:43:55-03","UFRGS","ICN","125949","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares; Silva, LH","1998","09","22","Medri, C; Kinupp, VF; Francisco, EM","s.n.","1997","11","08","Brasil","PR","Sapopema","Salta das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Doação FUEL (21268); Árvore 5m alt, botões florais verdes e cremes.; Beira de rio, em frenta a lanchonete.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"711","2021-02-08 12:43:55-03","UFRGS","ICN","124807","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Sobral, M; et al.","7854","1995","04",NA,"Brasil","RS","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Arvoreta 4m, em beira de mata com araucária; flores brancas; casca rugosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"712","2021-02-08 12:43:55-03","UFRGS","ICN","156473","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Sobral, M; et al.","8925","2000","02",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arbusto 2 m, flores brancas; casca rugosa.; Interior de mata com araucária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"713","2021-02-08 12:43:55-03","UFRGS","ICN","175707","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,"2020","02","11","Seger, GDS","422","2007","01","26","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP), Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore caída mas ainda viva que tinha mais de 12m, flores brancas, caule descamante; Borda de mata nativa com campo nativo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"714","2021-02-08 12:43:55-03","UFRGS","ICN","156852","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grings, M",NA,NA,NA,"Grings, M","344","2008","08","25","Brasil","RS","Trindade do Sul","Projeto de Assentamento Trindade","-52.88330078125","-27.520299911499",NA,NA,NA,NA,"arvoreta com ramos estéreis; em sub-bosque de mata com araucária, próximo a sanga do Racha Lorres",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"16638","auto",NA,NA,NA,NA,NA,NA
"715","2021-02-08 12:43:55-03","UFRGS","ICN","096254","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1992",NA,NA,"Hatschbach, G; Ribas, OS","54806","1990","11","20","Brasil","PR","Palmas","Rio Chopin, 7km abaixo das nascentes","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Árvore 5m, frutos vermelhos; Zona de campo, mata de galeria",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"716","2021-02-08 12:43:55-03","UFRGS","ICN","192452","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Santo, IE","2012","07","02","Hatschbach, G","11123","1964","11","18","Brasil","PR","Quitandinha","Pangaré","-49.4977989196777","-25.8724994659424",NA,NA,NA,NA,"Doação HB 29723; Arvoreta de flor alva; No Araucarieto",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"717","2021-02-08 12:43:55-03","UFRGS","ICN","121407","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares; Silva, LH","1998","09","22","Medri, C; et al.","585","1998","03","28","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Arbusto 2,0m de altura; botões cremes; flores brancas; frutos imaturos verdes; borda da mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"718","2021-02-08 12:43:55-03","UFRGS","ICN","156216","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2002",NA,NA,"Knob, A","5793","1998","11","27","Brasil","RS","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Doação Herbário Unilasalle (793); Arvoreta, fruto imaturo verde, maduro preto. Frequência ocasional, altura 6m, DAP 12 cm.; Mata ciliar, na beira do mato com o campo, solo composto de decomposição de basalto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"719","2021-02-08 12:43:55-03","UFRGS","ICN","067718","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1987","08",NA,"Jarenkow, JA","114","1983","12","14","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"720","2021-02-08 12:43:55-03","UFRGS","ICN","173710","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,"2020","02","11","Grings, M; et al.","1659","2011","05","04","Brasil","RS","São Francisco de Paula","Condomínio Portal do Sol.","-50.5835990905762","-29.4480991363525",NA,NA,"838","838","Arvoreta, 4m altura, frutos imaturos.; Em borda de mata com araucária de topo de coxilha.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"721","2021-02-08 12:43:55-03","UFRGS","ICN","175695","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,"2020","02","11","Seger, GDS","304","2006","10","13","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP), Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore caída mas ainda viva que tinha mais de 12m, frutos na maioria verdes, caule descamante; Borda de mata nativa com campo nativo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"722","2021-02-08 12:43:55-03","UFRGS","ICN","167731","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grings, M",NA,NA,NA,"Grings, M","1249","2005","06",NA,"Brasil","RS","Vacaria","antes da descida para o Parque Municipal Encanados","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"arvoreta com flores brancas; em mata com araucária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
"723","2021-02-08 12:43:55-03","UFRGS","ICN","094652","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, CD","1974",NA,NA,"Reitz; Klein","10102","1972","02","23","Brasil","SC","Palhoça","Morro do Cambirola","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arvoreta com 5m de altura. Flor branca; Matinha do topo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"724","2021-03-03 22:00:02-03","FLAS","FLAS","189222","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"J. Richard Abbott","16037",NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos Province",NA,NA,NA,NA,NA,NA,NA,"[Label footing:] Museo Noel Kempff Mercado (USZ). Berea College Herbarium (BEREA).",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-03-03 22:00:02-03","FLAS","FLAS","220854","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Maria Fernanda Zermoglio","183",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74276","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Mattos, J.",NA,NA,NA,"Mattos, J.","15204","1967","11",NA,"Brasil","Minas Gerais","Pedralva","Quase na divisa com Conceição das Pedras","-45.4658012390137","-22.2427997589111",NA,NA,NA,NA,"Numa capoeira. Touceira com cerca de 3 metros de altura,","HAS0074276",NA,"Magnoliophyta",NA,NA,NA,NA,"10929","auto",NA,NA,NA,NA,NA,NA
"727","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","1984",NA,NA,"Kummrow, R.","1481","1981","02",NA,"Brasil","Paraná","Campo do Tenente","Fazenda Campo de Fora","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"Árvore com 5 metros, flor alva. Capão.","HAS0074272",NA,"Magnoliophyta",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA
